"โรงพยาบาล","ปีการศึกษา 2563 เทอม1","ปีการศึกษา 2563 เทอม2"
"เด็กนักเรียน ป.6 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ปราศจากฟันแท้ผุ(A)","%","เด็กนักเรียน ป.6 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ปราศจากฟันแท้ผุ(A)","%"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","353","7","1.98","7","100.00","311","148","47.59","105","70.95"
"11014  :  โรงพยาบาลหนองวัวซอ","200","7","3.50","7","100.00","200","182","91.00","79","43.41"
"11015  :  โรงพยาบาลกุมภวาปี","794","162","20.40","89","54.94","607","217","35.75","141","64.98"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","365","4","1.10","3","75.00","227","12","5.29","10","83.33"
"11018  :  โรงพยาบาลหนองหาน","551","33","5.99","23","69.70","397","226","56.93","116","51.33"
"11019  :  โรงพยาบาลทุ่งฝน","147","0","0.00","0","0.00","115","91","79.13","61","67.03"
"11020  :  โรงพยาบาลไชยวาน","264","4","1.52","3","75.00","175","14","8.00","14","100.00"
"11021  :  โรงพยาบาลศรีธาตุ","10","0","0.00","0","0.00","10","8","80.00","8","100.00"
"11022  :  โรงพยาบาลวังสามหมอ","202","3","1.49","3","100.00","218","184","84.40","170","92.39"
"11023  :  โรงพยาบาลบ้านผือ","406","113","27.83","57","50.44","411","273","66.42","138","50.55"
"11024  :  โรงพยาบาลน้ำโสม","281","6","2.14","4","66.67","282","208","73.76","164","78.85"
"11025  :  โรงพยาบาลเพ็ญ","378","47","12.43","22","46.81","411","153","37.23","84","54.90"
"11026  :  โรงพยาบาลสร้างคอม","106","0","0.00","0","0.00","140","7","5.00","7","100.00"
"11027  :  โรงพยาบาลหนองแสง","174","3","1.72","1","33.33","199","17","8.54","9","52.94"
"11028  :  โรงพยาบาลนายูง","52","1","1.92","0","0.00","52","48","92.31","19","39.58"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","22","2","9.09","1","50.00","36","23","63.89","12","52.17"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","482","20","4.15","20","100.00","526","424","80.61","298","70.28"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10705  :  โรงพยาบาลเลย","743","662","89.10","431","65.11","877","198","22.58","134","67.68"
"11030  :  โรงพยาบาลนาด้วง","109","0","0.00","0","0.00","110","103","93.64","93","90.29"
"11031  :  โรงพยาบาลเชียงคาน","209","76","36.36","50","65.79","254","149","58.66","96","64.43"
"11032  :  โรงพยาบาลปากชม","83","43","51.81","32","74.42","100","29","29.00","28","96.55"
"11033  :  โรงพยาบาลนาแห้ว","153","4","2.61","3","75.00","54","28","51.85","20","71.43"
"11034  :  โรงพยาบาลภูเรือ","133","2","1.50","2","100.00","62","45","72.58","25","55.56"
"11035  :  โรงพยาบาลท่าลี่","129","30","23.26","14","46.67","83","45","54.22","12","26.67"
"11036  :  โรงพยาบาลวังสะพุง","370","109","29.46","77","70.64","272","144","52.94","102","70.83"
"11037  :  โรงพยาบาลภูกระดึง","271","7","2.58","7","100.00","179","153","85.47","149","97.39"
"11038  :  โรงพยาบาลภูหลวง","162","22","13.58","11","50.00","68","60","88.24","49","81.67"
"11039  :  โรงพยาบาลผาขาว","194","66","34.02","48","72.73","146","80","54.79","45","56.25"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","525","163","31.05","123","75.46","202","22","10.89","19","86.36"
"14133  :  โรงพยาบาลเอราวัณ","300","119","39.67","63","52.94","230","158","68.70","82","51.90"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","242","65","26.86","43","66.15","205","93","45.37","75","80.65"
"10706  :  โรงพยาบาลหนองคาย","565","21","3.72","17","80.95","593","67","11.30","63","94.03"
"11042  :  โรงพยาบาลโพนพิสัย","129","122","94.57","101","82.79","133","24","18.05","6","25.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","248","81","32.66","81","100.00","172","32","18.60","28","87.50"
"11045  :  โรงพยาบาลสังคม","86","65","75.58","24","36.92","89","2","2.25","1","50.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","318","9","2.83","7","77.78","446","193","43.27","143","74.09"
"14558  :  โรงพยาบาลพิสัยเวช","262","162","61.83","135","83.33","235","83","35.32","67","80.72"
"21356  :  โรงพยาบาลสระใคร","22","18","81.82","9","50.00","22","0","0.00","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","49","12","24.49","4","33.33","50","32","64.00","11","34.38"
"28815  :  โรงพยาบาลรัตนวาปี","3","0","0.00","0","0.00","2","2","100.00","2","100.00"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11051  :  โรงพยาบาลแกดำ","44","0","0.00","0","0.00","47","40","85.11","39","97.50"
"11052  :  โรงพยาบาลโกสุมพิสัย","406","31","7.64","20","64.52","411","346","84.18","169","48.84"
"11053  :  โรงพยาบาลกันทรวิชัย","146","12","8.22","12","100.00","154","17","11.04","17","100.00"
"11054  :  โรงพยาบาลเชียงยืน","232","194","83.62","76","39.18","237","111","46.84","45","40.54"
"11055  :  โรงพยาบาลบรบือ","291","25","8.59","13","52.00","318","36","11.32","33","91.67"
"11056  :  โรงพยาบาลนาเชือก","193","26","13.47","19","73.08","258","69","26.74","68","98.55"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","455","33","7.25","15","45.45","458","407","88.86","272","66.83"
"11058  :  โรงพยาบาลวาปีปทุม","469","119","25.37","51","42.86","489","49","10.02","36","73.47"
"11059  :  โรงพยาบาลนาดูน","68","3","4.41","2","66.67","69","61","88.41","36","59.02"
"11060  :  โรงพยาบาลยางสีสุราช","61","57","93.44","18","31.58","63","23","36.51","14","60.87"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","235","17","7.23","17","100.00","235","13","5.53","12","92.31"
"24704  :  โรงพยาบาลกุดรัง","22","15","68.18","15","100.00","21","20","95.24","10","50.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","123","0","0.00","0","0.00","38","0","0.00","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","275","17","6.18","16","94.12","276","121","43.84","67","55.37"
"11062  :  โรงพยาบาลปทุมรัตต์","241","173","71.78","162","93.64","207","121","58.45","71","58.68"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","301","42","13.95","23","54.76","233","89","38.20","47","52.81"
"11064  :  โรงพยาบาลธวัชบุรี","63","40","63.49","30","75.00","45","6","13.33","6","100.00"
"11065  :  โรงพยาบาลพนมไพร","258","183","70.93","119","65.03","243","119","48.97","84","70.59"
"11066  :  โรงพยาบาลโพนทอง","401","29","7.23","25","86.21","400","102","25.50","90","88.24"
"11067  :  โรงพยาบาลโพธิ์ชัย","170","7","4.12","7","100.00","127","7","5.51","7","100.00"
"11068  :  โรงพยาบาลหนองพอก","343","49","14.29","45","91.84","345","86","24.93","80","93.02"
"11069  :  โรงพยาบาลเสลภูมิ","577","264","45.75","130","49.24","554","166","29.96","92","55.42"
"11070  :  โรงพยาบาลสุวรรณภูมิ","526","17","3.23","14","82.35","448","58","12.95","54","93.10"
"11071  :  โรงพยาบาลเมืองสรวง","88","51","57.95","32","62.75","77","55","71.43","33","60.00"
"11072  :  โรงพยาบาลโพนทราย","72","1","1.39","1","100.00","72","69","95.83","56","81.16"
"11073  :  โรงพยาบาลอาจสามารถ","207","7","3.38","6","85.71","207","13","6.28","12","92.31"
"11074  :  โรงพยาบาลเมยวดี","79","70","88.61","70","100.00","80","10","12.50","10","100.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","153","4","2.61","0","0.00","131","90","68.70","53","58.89"
"11076  :  โรงพยาบาลจังหาร","24","24","100.00","16","66.67","39","23","58.97","15","65.22"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","5","4","80.00","2","50.00","39","1","2.56","1","100.00"
"27989  :  โรงพยาบาลเชียงขวัญ","7","0","0.00","0","0.00","39","8","20.51","8","100.00"
"27990  :  โรงพยาบาลหนองฮี","33","32","96.97","25","78.13","51","28","54.90","20","71.43"
"10709  :  โรงพยาบาลกาฬสินธุ์","405","5","1.23","5","100.00","407","52","12.78","48","92.31"
"11077  :  โรงพยาบาลนามน","130","0","0.00","0","0.00","131","55","41.98","54","98.18"
"11078  :  โรงพยาบาลกมลาไสย","193","0","0.00","0","0.00","212","25","11.79","24","96.00"
"11079  :  โรงพยาบาลร่องคำ","62","0","0.00","0","0.00","140","2","1.43","1","50.00"
"11080  :  โรงพยาบาลเขาวง","181","11","6.08","11","100.00","187","164","87.70","113","68.90"
"11081  :  โรงพยาบาลยางตลาด","227","2","0.88","2","100.00","257","0","0.00","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","40","37","92.50","25","67.57","59","5","8.47","5","100.00"
"11084  :  โรงพยาบาลคำม่วง","172","18","10.47","10","55.56","170","1","0.59","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","131","12","9.16","6","50.00","143","114","79.72","47","41.23"
"11086  :  โรงพยาบาลหนองกุงศรี","194","175","90.21","106","60.57","237","28","11.81","25","89.29"
"11087  :  โรงพยาบาลสมเด็จ","417","7","1.68","5","71.43","418","395","94.50","193","48.86"
"11088  :  โรงพยาบาลห้วยผึ้ง","219","3","1.37","3","100.00","249","166","66.67","52","31.33"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","384","1","0.26","1","100.00","452","2","0.44","2","100.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","43","1","2.33","1","100.00","43","41","95.35","27","65.85"
"28789  :  โรงพยาบาลฆ้องชัย","71","20","28.17","15","75.00","53","0","0.00","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","37","0","0.00","0","0.00","38","38","100.00","14","36.84"
"28791  :  โรงพยาบาลสามชัย","79","0","0.00","0","0.00","63","59","93.65","25","42.37"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","187","18","9.63","12","66.67","195","106","54.36","103","97.17"
"11090  :  โรงพยาบาลกุดบาก","204","31","15.20","21","67.74","117","6","5.13","5","83.33"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","347","27","7.78","26","96.30","228","104","45.61","28","26.92"
"11092  :  โรงพยาบาลพังโคน","310","272","87.74","272","100.00","295","20","6.78","19","95.00"
"11093  :  โรงพยาบาลวาริชภูมิ","177","11","6.21","7","63.64","178","77","43.26","51","66.23"
"11094  :  โรงพยาบาลนิคมน้ำอูน","164","75","45.73","60","80.00","126","3","2.38","1","33.33"
"11095  :  โรงพยาบาลวานรนิวาส","404","218","53.96","110","50.46","369","338","91.60","222","65.68"
"11096  :  โรงพยาบาลคำตากล้า","143","71","49.65","31","43.66","197","179","90.86","138","77.09"
"11097  :  โรงพยาบาลบ้านม่วง","223","95","42.60","62","65.26","211","103","48.82","78","75.73"
"11098  :  โรงพยาบาลอากาศอำนวย","265","13","4.91","13","100.00","248","2","0.81","2","100.00"
"11099  :  โรงพยาบาลส่องดาว","130","59","45.38","59","100.00","132","16","12.12","16","100.00"
"11100  :  โรงพยาบาลเต่างอย","93","1","1.08","0","0.00","97","93","95.88","30","32.26"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","124","119","95.97","31","26.05","209","23","11.00","12","52.17"
"11102  :  โรงพยาบาลเจริญศิลป์","118","29","24.58","29","100.00","119","94","78.99","87","92.55"
"11103  :  โรงพยาบาลโพนนาแก้ว","47","3","6.38","0","0.00","48","0","0.00","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","768","450","58.59","367","81.56","741","287","38.73","264","91.99"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","148","8","5.41","8","100.00","148","16","10.81","15","93.75"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","53","0","0.00","0","0.00","63","0","0.00","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","102","8","7.84","6","75.00","169","37","21.89","34","91.89"
"11104  :  โรงพยาบาลปลาปาก","169","39","23.08","25","64.10","173","167","96.53","107","64.07"
"11105  :  โรงพยาบาลท่าอุเทน","78","5","6.41","2","40.00","77","56","72.73","49","87.50"
"11106  :  โรงพยาบาลบ้านแพง","193","55","28.50","41","74.55","196","106","54.08","81","76.42"
"11107  :  โรงพยาบาลนาทม","55","2","3.64","0","0.00","55","49","89.09","28","57.14"
"11108  :  โรงพยาบาลเรณูนคร","167","131","78.44","114","87.02","166","148","89.16","85","57.43"
"11109  :  โรงพยาบาลนาแก","357","188","52.66","180","95.74","357","237","66.39","236","99.58"
"11110  :  โรงพยาบาลศรีสงคราม","244","30","12.30","29","96.67","247","226","91.50","114","50.44"
"11111  :  โรงพยาบาลนาหว้า","187","88","47.06","68","77.27","187","163","87.17","139","85.28"
"11112  :  โรงพยาบาลโพนสวรรค์","116","105","90.52","43","40.95","117","70","59.83","66","94.29"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","16","0","0.00","0","0.00","17","3","17.65","3","100.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","36","4","11.11","3","75.00","59","33","55.93","15","45.45"
"10712  :  โรงพยาบาลมุกดาหาร","601","53","8.82","38","71.70","766","275","35.90","109","39.64"
"11113  :  โรงพยาบาลนิคมคำสร้อย","95","16","16.84","8","50.00","101","11","10.89","9","81.82"
"11114  :  โรงพยาบาลดอนตาล","128","86","67.19","51","59.30","126","93","73.81","50","53.76"
"11115  :  โรงพยาบาลดงหลวง","111","0","0.00","0","0.00","115","81","70.43","81","100.00"
"11116  :  โรงพยาบาลคำชะอี","199","10","5.03","6","60.00","199","17","8.54","17","100.00"
"11117  :  โรงพยาบาลหว้านใหญ่","46","1","2.17","1","100.00","24","19","79.17","18","94.74"
"11118  :  โรงพยาบาลหนองสูง","64","25","39.06","17","68.00","85","7","8.24","2","28.57"
"06009  :  โรงพยาบาลแม่ตื่น","39","31","79.49","21","67.74","39","1","2.56","1","100.00"
"10713  :  โรงพยาบาลนครพิงค์","2,490","1,718","69.00","714","41.56","3,020","200","6.62","139","69.50"
"11119  :  โรงพยาบาลจอมทอง","315","246","78.10","186","75.61","291","204","70.10","164","80.39"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","167","122","73.05","50","40.98","175","37","21.14","17","45.95"
"11121  :  โรงพยาบาลเชียงดาว","264","104","39.39","59","56.73","291","119","40.89","67","56.30"
"11122  :  โรงพยาบาลดอยสะเก็ด","139","132","94.96","48","36.36","153","12","7.84","7","58.33"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","49","20","40.82","3","15.00","55","45","81.82","11","24.44"
"11125  :  โรงพยาบาลฝาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","135","33","24.44","17","51.52","149","6","4.03","2","33.33"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","246","115","46.75","65","56.52","189","30","15.87","24","80.00"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11132  :  โรงพยาบาลฮอด","132","1","0.76","0","0.00","134","1","0.75","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","33","33","100.00","25","75.76","33","25","75.76","20","80.00"
"11134  :  โรงพยาบาลอมก๋อย","178","107","60.11","74","69.16","182","4","2.20","2","50.00"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","187","83","44.39","32","38.55","143","87","60.84","37","42.53"
"11137  :  โรงพยาบาลไชยปราการ","37","33","89.19","11","33.33","64","2","3.13","2","100.00"
"11138  :  โรงพยาบาลแม่วาง","40","2","5.00","0","0.00","47","35","74.47","33","94.29"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","52","2","3.85","2","100.00","56","26","46.43","12","46.15"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","23","7","30.43","4","57.14","39","0","0.00","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","72","0","0.00","0","0.00","131","0","0.00","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","181","30","16.57","21","70.00","200","144","72.00","75","52.08"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","32","0","0.00","0","0.00","32","11","34.38","4","36.36"
"10714  :  โรงพยาบาลลำพูน","235","190","80.85","154","81.05","235","7","2.98","5","71.43"
"11140  :  โรงพยาบาลแม่ทา","57","54","94.74","44","81.48","66","45","68.18","40","88.89"
"11141  :  โรงพยาบาลบ้านโฮ่ง","74","52","70.27","47","90.38","118","65","55.08","61","93.85"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","23","10","43.48","5","50.00","23","16","69.57","12","75.00"
"11144  :  โรงพยาบาลป่าซาง","91","0","0.00","0","0.00","105","32","30.48","17","53.13"
"11145  :  โรงพยาบาลบ้านธิ","57","48","84.21","44","91.67","82","30","36.59","23","76.67"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","0","0.00","0","0.00","19","0","0.00","0","0.00"
"10672  :  โรงพยาบาลลำปาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","174","15","8.62","14","93.33","176","61","34.66","39","63.93"
"11147  :  โรงพยาบาลเกาะคา","111","1","0.90","0","0.00","111","85","76.58","59","69.41"
"11148  :  โรงพยาบาลเสริมงาม","64","41","64.06","40","97.56","64","11","17.19","11","100.00"
"11149  :  โรงพยาบาลงาว","210","4","1.90","2","50.00","211","7","3.32","6","85.71"
"11150  :  โรงพยาบาลแจ้ห่ม","24","24","100.00","10","41.67","24","23","95.83","16","69.57"
"11151  :  โรงพยาบาลวังเหนือ","82","79","96.34","66","83.54","84","7","8.33","1","14.29"
"11152  :  โรงพยาบาลเถิน","36","12","33.33","11","91.67","36","2","5.56","2","100.00"
"11153  :  โรงพยาบาลแม่พริก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","24","18","75.00","17","94.44","24","7","29.17","5","71.43"
"11156  :  โรงพยาบาลห้างฉัตร","129","7","5.43","4","57.14","130","10","7.69","4","40.00"
"11157  :  โรงพยาบาลเมืองปาน","15","15","100.00","11","73.33","15","0","0.00","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","588","442","75.17","130","29.41","619","449","72.54","170","37.86"
"11158  :  โรงพยาบาลตรอน","65","1","1.54","1","100.00","65","65","100.00","52","80.00"
"11159  :  โรงพยาบาลท่าปลา","92","1","1.09","0","0.00","92","90","97.83","40","44.44"
"11160  :  โรงพยาบาลน้ำปาด","205","19","9.27","13","68.42","223","179","80.27","132","73.74"
"11161  :  โรงพยาบาลฟากท่า","38","0","0.00","0","0.00","38","38","100.00","26","68.42"
"11162  :  โรงพยาบาลบ้านโคก","31","29","93.55","24","82.76","43","13","30.23","8","61.54"
"11163  :  โรงพยาบาลพิชัย","264","241","91.29","185","76.76","262","183","69.85","134","73.22"
"11164  :  โรงพยาบาลลับแล","14","5","35.71","1","20.00","161","33","20.50","22","66.67"
"11165  :  โรงพยาบาลทองแสนขัน","38","2","5.26","2","100.00","54","38","70.37","24","63.16"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","118","0","0.00","0","0.00","147","60","40.82","44","73.33"
"11167  :  โรงพยาบาลลอง","214","2","0.93","2","100.00","237","96","40.51","96","100.00"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11170  :  โรงพยาบาลสอง","272","160","58.82","106","66.25","232","16","6.90","10","62.50"
"11171  :  โรงพยาบาลวังชิ้น","123","4","3.25","4","100.00","99","12","12.12","12","100.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","13","0","0.00","0","0.00","14","0","0.00","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","162","91","56.17","64","70.33","148","141","95.27","106","75.18"
"10716  :  โรงพยาบาลน่าน","895","70","7.82","45","64.29","937","38","4.06","30","78.95"
"11173  :  โรงพยาบาลแม่จริม","44","44","100.00","37","84.09","44","37","84.09","28","75.68"
"11174  :  โรงพยาบาลบ้านหลวง","25","0","0.00","0","0.00","26","7","26.92","7","100.00"
"11175  :  โรงพยาบาลนาน้อย","89","2","2.25","1","50.00","87","84","96.55","65","77.38"
"11176  :  โรงพยาบาลท่าวังผา","187","11","5.88","9","81.82","207","3","1.45","1","33.33"
"11177  :  โรงพยาบาลเวียงสา","274","16","5.84","9","56.25","201","63","31.34","48","76.19"
"11178  :  โรงพยาบาลทุ่งช้าง","24","22","91.67","15","68.18","24","1","4.17","1","100.00"
"11179  :  โรงพยาบาลเชียงกลาง","84","24","28.57","20","83.33","112","58","51.79","45","77.59"
"11180  :  โรงพยาบาลนาหมื่น","32","29","90.63","21","72.41","32","22","68.75","17","77.27"
"11181  :  โรงพยาบาลสันติสุข","89","48","53.93","35","72.92","50","46","92.00","37","80.43"
"11182  :  โรงพยาบาลบ่อเกลือ","43","7","16.28","5","71.43","44","28","63.64","25","89.29"
"11183  :  โรงพยาบาลสองแคว","57","0","0.00","0","0.00","50","37","74.00","14","37.84"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","173","57","32.95","32","56.14","104","18","17.31","10","55.56"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","15","13","86.67","3","23.08","15","1","6.67","1","100.00"
"25017  :  โรงพยาบาลภูเพียง","20","0","0.00","0","0.00","20","0","0.00","0","0.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11184  :  โรงพยาบาลจุน","217","133","61.29","131","98.50","151","35","23.18","35","100.00"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","93","48","51.61","38","79.17","91","51","56.04","43","84.31"
"11187  :  โรงพยาบาลปง","35","34","97.14","23","67.65","33","2","6.06","2","100.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
