"โรงพยาบาล","ปีการศึกษา 2563 เทอม1","ปีการศึกษา 2563 เทอม2"
"เด็กนักเรียน ป.3 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%","เด็กนักเรียน ป.3 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","297","4","1.35","3","75.00","298","109","36.58","83","76.15"
"11014  :  โรงพยาบาลหนองวัวซอ","211","19","9.00","12","63.16","214","7","3.27","7","100.00"
"11015  :  โรงพยาบาลกุมภวาปี","629","40","6.36","31","77.50","637","210","32.97","150","71.43"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","162","8","4.94","6","75.00","198","10","5.05","9","90.00"
"11018  :  โรงพยาบาลหนองหาน","348","28","8.05","17","60.71","347","159","45.82","119","74.84"
"11019  :  โรงพยาบาลทุ่งฝน","113","0","0.00","0","0.00","112","93","83.04","56","60.22"
"11020  :  โรงพยาบาลไชยวาน","174","8","4.60","5","62.50","173","18","10.40","18","100.00"
"11021  :  โรงพยาบาลศรีธาตุ","10","0","0.00","0","0.00","9","7","77.78","7","100.00"
"11022  :  โรงพยาบาลวังสามหมอ","230","19","8.26","18","94.74","233","215","92.27","209","97.21"
"11023  :  โรงพยาบาลบ้านผือ","513","302","58.87","236","78.15","514","177","34.44","135","76.27"
"11024  :  โรงพยาบาลน้ำโสม","286","8","2.80","6","75.00","287","206","71.78","151","73.30"
"11025  :  โรงพยาบาลเพ็ญ","406","34","8.37","29","85.29","408","125","30.64","100","80.00"
"11026  :  โรงพยาบาลสร้างคอม","67","1","1.49","1","100.00","66","0","0.00","0","0.00"
"11027  :  โรงพยาบาลหนองแสง","173","5","2.89","4","80.00","174","15","8.62","7","46.67"
"11028  :  โรงพยาบาลนายูง","60","2","3.33","1","50.00","61","49","80.33","43","87.76"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","18","1","5.56","1","100.00","18","16","88.89","12","75.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","486","32","6.58","31","96.88","536","310","57.84","261","84.19"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10705  :  โรงพยาบาลเลย","765","601","78.56","512","85.19","847","187","22.08","166","88.77"
"11030  :  โรงพยาบาลนาด้วง","117","0","0.00","0","0.00","118","105","88.98","95","90.48"
"11031  :  โรงพยาบาลเชียงคาน","161","99","61.49","89","89.90","211","89","42.18","78","87.64"
"11032  :  โรงพยาบาลปากชม","81","4","4.94","4","100.00","84","5","5.95","4","80.00"
"11033  :  โรงพยาบาลนาแห้ว","31","9","29.03","7","77.78","31","26","83.87","23","88.46"
"11034  :  โรงพยาบาลภูเรือ","101","7","6.93","7","100.00","103","92","89.32","74","80.43"
"11035  :  โรงพยาบาลท่าลี่","120","82","68.33","65","79.27","119","72","60.50","56","77.78"
"11036  :  โรงพยาบาลวังสะพุง","271","120","44.28","115","95.83","271","136","50.18","132","97.06"
"11037  :  โรงพยาบาลภูกระดึง","185","3","1.62","2","66.67","187","101","54.01","98","97.03"
"11038  :  โรงพยาบาลภูหลวง","96","18","18.75","16","88.89","95","63","66.32","56","88.89"
"11039  :  โรงพยาบาลผาขาว","128","19","14.84","17","89.47","129","69","53.49","60","86.96"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","151","114","75.50","110","96.49","145","26","17.93","26","100.00"
"14133  :  โรงพยาบาลเอราวัณ","214","20","9.35","19","95.00","214","173","80.84","134","77.46"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","268","83","30.97","74","89.16","270","166","61.48","147","88.55"
"10706  :  โรงพยาบาลหนองคาย","323","104","32.20","90","86.54","452","34","7.52","34","100.00"
"11042  :  โรงพยาบาลโพนพิสัย","127","121","95.28","121","100.00","128","7","5.47","7","100.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","137","82","59.85","81","98.78","153","54","35.29","54","100.00"
"11045  :  โรงพยาบาลสังคม","118","80","67.80","67","83.75","117","11","9.40","11","100.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","234","18","7.69","18","100.00","395","196","49.62","192","97.96"
"14558  :  โรงพยาบาลพิสัยเวช","238","161","67.65","140","86.96","240","65","27.08","62","95.38"
"21356  :  โรงพยาบาลสระใคร","28","23","82.14","15","65.22","28","28","100.00","27","96.43"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","54","15","27.78","13","86.67","54","23","42.59","17","73.91"
"28815  :  โรงพยาบาลรัตนวาปี","4","0","0.00","0","0.00","4","3","75.00","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11051  :  โรงพยาบาลแกดำ","27","1","3.70","1","100.00","27","12","44.44","11","91.67"
"11052  :  โรงพยาบาลโกสุมพิสัย","377","24","6.37","22","91.67","373","221","59.25","157","71.04"
"11053  :  โรงพยาบาลกันทรวิชัย","148","23","15.54","20","86.96","146","34","23.29","32","94.12"
"11054  :  โรงพยาบาลเชียงยืน","289","257","88.93","192","74.71","286","53","18.53","42","79.25"
"11055  :  โรงพยาบาลบรบือ","260","33","12.69","25","75.76","290","25","8.62","25","100.00"
"11056  :  โรงพยาบาลนาเชือก","187","36","19.25","30","83.33","251","45","17.93","38","84.44"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","510","28","5.49","23","82.14","511","337","65.95","293","86.94"
"11058  :  โรงพยาบาลวาปีปทุม","396","91","22.98","56","61.54","446","54","12.11","36","66.67"
"11059  :  โรงพยาบาลนาดูน","66","1","1.52","1","100.00","66","53","80.30","51","96.23"
"11060  :  โรงพยาบาลยางสีสุราช","58","52","89.66","25","48.08","58","37","63.79","27","72.97"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","300","136","45.33","118","86.76","300","20","6.67","20","100.00"
"24704  :  โรงพยาบาลกุดรัง","31","16","51.61","12","75.00","33","29","87.88","20","68.97"
"28843  :  โรงพยาบาลชื่นชม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","272","7","2.57","7","100.00","275","58","21.09","45","77.59"
"11062  :  โรงพยาบาลปทุมรัตต์","216","155","71.76","152","98.06","216","109","50.46","91","83.49"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","174","26","14.94","24","92.31","177","74","41.81","59","79.73"
"11064  :  โรงพยาบาลธวัชบุรี","62","53","85.48","50","94.34","62","10","16.13","10","100.00"
"11065  :  โรงพยาบาลพนมไพร","232","202","87.07","180","89.11","233","133","57.08","118","88.72"
"11066  :  โรงพยาบาลโพนทอง","418","19","4.55","17","89.47","421","192","45.61","185","96.35"
"11067  :  โรงพยาบาลโพธิ์ชัย","107","10","9.35","10","100.00","107","9","8.41","9","100.00"
"11068  :  โรงพยาบาลหนองพอก","316","66","20.89","64","96.97","357","102","28.57","100","98.04"
"11069  :  โรงพยาบาลเสลภูมิ","482","181","37.55","152","83.98","486","149","30.66","115","77.18"
"11070  :  โรงพยาบาลสุวรรณภูมิ","436","24","5.50","23","95.83","443","223","50.34","176","78.92"
"11071  :  โรงพยาบาลเมืองสรวง","97","57","58.76","38","66.67","97","67","69.07","49","73.13"
"11072  :  โรงพยาบาลโพนทราย","66","26","39.39","26","100.00","66","38","57.58","37","97.37"
"11073  :  โรงพยาบาลอาจสามารถ","195","12","6.15","12","100.00","196","115","58.67","99","86.09"
"11074  :  โรงพยาบาลเมยวดี","76","4","5.26","4","100.00","75","12","16.00","10","83.33"
"11075  :  โรงพยาบาลศรีสมเด็จ","109","6","5.50","5","83.33","110","76","69.09","62","81.58"
"11076  :  โรงพยาบาลจังหาร","28","23","82.14","21","91.30","28","23","82.14","20","86.96"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","1","1","100.00","1","100.00","1","1","100.00","1","100.00"
"27989  :  โรงพยาบาลเชียงขวัญ","9","1","11.11","1","100.00","7","6","85.71","6","100.00"
"27990  :  โรงพยาบาลหนองฮี","13","13","100.00","13","100.00","13","12","92.31","12","100.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","394","9","2.28","9","100.00","392","18","4.59","17","94.44"
"11077  :  โรงพยาบาลนามน","142","7","4.93","5","71.43","143","36","25.17","31","86.11"
"11078  :  โรงพยาบาลกมลาไสย","214","0","0.00","0","0.00","235","32","13.62","27","84.38"
"11079  :  โรงพยาบาลร่องคำ","59","0","0.00","0","0.00","133","3","2.26","1","33.33"
"11080  :  โรงพยาบาลเขาวง","174","7","4.02","7","100.00","175","154","88.00","130","84.42"
"11081  :  โรงพยาบาลยางตลาด","211","2","0.95","2","100.00","209","0","0.00","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","28","20","71.43","16","80.00","28","2","7.14","1","50.00"
"11084  :  โรงพยาบาลคำม่วง","163","34","20.86","24","70.59","167","2","1.20","2","100.00"
"11085  :  โรงพยาบาลท่าคันโท","134","10","7.46","7","70.00","162","81","50.00","60","74.07"
"11086  :  โรงพยาบาลหนองกุงศรี","184","157","85.33","122","77.71","185","8","4.32","8","100.00"
"11087  :  โรงพยาบาลสมเด็จ","440","215","48.86","169","78.60","438","154","35.16","128","83.12"
"11088  :  โรงพยาบาลห้วยผึ้ง","187","2","1.07","2","100.00","186","120","64.52","89","74.17"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","402","1","0.25","1","100.00","407","4","0.98","4","100.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","48","0","0.00","0","0.00","49","42","85.71","31","73.81"
"28789  :  โรงพยาบาลฆ้องชัย","25","9","36.00","7","77.78","24","0","0.00","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","40","0","0.00","0","0.00","40","31","77.50","18","58.06"
"28791  :  โรงพยาบาลสามชัย","57","0","0.00","0","0.00","56","52","92.86","34","65.38"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","187","65","34.76","65","100.00","188","106","56.38","106","100.00"
"11090  :  โรงพยาบาลกุดบาก","123","97","78.86","95","97.94","124","9","7.26","9","100.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","184","20","10.87","20","100.00","185","105","56.76","105","100.00"
"11092  :  โรงพยาบาลพังโคน","313","287","91.69","287","100.00","315","17","5.40","17","100.00"
"11093  :  โรงพยาบาลวาริชภูมิ","213","26","12.21","26","100.00","218","10","4.59","9","90.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","125","24","19.20","21","87.50","125","11","8.80","10","90.91"
"11095  :  โรงพยาบาลวานรนิวาส","354","219","61.86","217","99.09","355","289","81.41","289","100.00"
"11096  :  โรงพยาบาลคำตากล้า","82","66","80.49","63","95.45","233","91","39.06","90","98.90"
"11097  :  โรงพยาบาลบ้านม่วง","216","36","16.67","36","100.00","215","171","79.53","170","99.42"
"11098  :  โรงพยาบาลอากาศอำนวย","224","6","2.68","6","100.00","226","4","1.77","4","100.00"
"11099  :  โรงพยาบาลส่องดาว","143","107","74.83","107","100.00","147","10","6.80","10","100.00"
"11100  :  โรงพยาบาลเต่างอย","61","0","0.00","0","0.00","60","52","86.67","52","100.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","138","126","91.30","100","79.37","138","4","2.90","4","100.00"
"11102  :  โรงพยาบาลเจริญศิลป์","151","93","61.59","93","100.00","154","136","88.31","135","99.26"
"11103  :  โรงพยาบาลโพนนาแก้ว","45","4","8.89","4","100.00","49","44","89.80","43","97.73"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","728","133","18.27","133","100.00","729","515","70.64","510","99.03"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","157","5","3.18","5","100.00","159","5","3.14","5","100.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","45","35","77.78","27","77.14","45","4","8.89","4","100.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","126","9","7.14","9","100.00","190","29","15.26","27","93.10"
"11104  :  โรงพยาบาลปลาปาก","174","38","21.84","34","89.47","173","150","86.71","129","86.00"
"11105  :  โรงพยาบาลท่าอุเทน","67","9","13.43","9","100.00","66","29","43.94","27","93.10"
"11106  :  โรงพยาบาลบ้านแพง","215","78","36.28","59","75.64","216","100","46.30","77","77.00"
"11107  :  โรงพยาบาลนาทม","62","1","1.61","1","100.00","64","45","70.31","35","77.78"
"11108  :  โรงพยาบาลเรณูนคร","184","88","47.83","67","76.14","182","64","35.16","49","76.56"
"11109  :  โรงพยาบาลนาแก","359","176","49.03","176","100.00","358","133","37.15","132","99.25"
"11110  :  โรงพยาบาลศรีสงคราม","275","23","8.36","23","100.00","273","231","84.62","167","72.29"
"11111  :  โรงพยาบาลนาหว้า","198","64","32.32","53","82.81","198","153","77.27","137","89.54"
"11112  :  โรงพยาบาลโพนสวรรค์","113","98","86.73","68","69.39","113","12","10.62","10","83.33"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","18","0","0.00","0","0.00","21","10","47.62","9","90.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","32","3","9.38","3","100.00","33","26","78.79","19","73.08"
"10712  :  โรงพยาบาลมุกดาหาร","686","225","32.80","219","97.33","798","295","36.97","167","56.61"
"11113  :  โรงพยาบาลนิคมคำสร้อย","86","34","39.53","29","85.29","89","7","7.87","7","100.00"
"11114  :  โรงพยาบาลดอนตาล","117","54","46.15","46","85.19","117","67","57.26","55","82.09"
"11115  :  โรงพยาบาลดงหลวง","127","1","0.79","1","100.00","129","47","36.43","46","97.87"
"11116  :  โรงพยาบาลคำชะอี","152","19","12.50","17","89.47","190","65","34.21","64","98.46"
"11117  :  โรงพยาบาลหว้านใหญ่","28","2","7.14","2","100.00","28","28","100.00","28","100.00"
"11118  :  โรงพยาบาลหนองสูง","33","27","81.82","26","96.30","34","6","17.65","5","83.33"
"06009  :  โรงพยาบาลแม่ตื่น","49","42","85.71","41","97.62","49","4","8.16","3","75.00"
"10713  :  โรงพยาบาลนครพิงค์","2,405","86","3.58","76","88.37","3,009","327","10.87","258","78.90"
"11119  :  โรงพยาบาลจอมทอง","314","262","83.44","219","83.59","311","45","14.47","42","93.33"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","159","113","71.07","86","76.11","173","25","14.45","24","96.00"
"11121  :  โรงพยาบาลเชียงดาว","305","66","21.64","55","83.33","329","174","52.89","142","81.61"
"11122  :  โรงพยาบาลดอยสะเก็ด","150","129","86.00","87","67.44","169","21","12.43","15","71.43"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","55","23","41.82","18","78.26","62","42","67.74","31","73.81"
"11125  :  โรงพยาบาลฝาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","140","22","15.71","20","90.91","167","8","4.79","6","75.00"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","178","149","83.71","113","75.84","188","11","5.85","7","63.64"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11132  :  โรงพยาบาลฮอด","180","18","10.00","16","88.89","177","6","3.39","5","83.33"
"11133  :  โรงพยาบาลดอยเต่า","37","29","78.38","26","89.66","37","27","72.97","26","96.30"
"11134  :  โรงพยาบาลอมก๋อย","204","138","67.65","109","78.99","203","10","4.93","5","50.00"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","89","37","41.57","31","83.78","108","82","75.93","66","80.49"
"11137  :  โรงพยาบาลไชยปราการ","56","38","67.86","28","73.68","86","3","3.49","3","100.00"
"11138  :  โรงพยาบาลแม่วาง","46","5","10.87","3","60.00","64","30","46.88","29","96.67"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","80","1","1.25","1","100.00","86","3","3.49","3","100.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","24","10","41.67","7","70.00","30","0","0.00","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","105","0","0.00","0","0.00","188","2","1.06","2","100.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","186","21","11.29","18","85.71","215","169","78.60","128","75.74"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","33","1","3.03","1","100.00","33","20","60.61","18","90.00"
"10714  :  โรงพยาบาลลำพูน","251","190","75.70","176","92.63","250","9","3.60","7","77.78"
"11140  :  โรงพยาบาลแม่ทา","59","43","72.88","40","93.02","63","37","58.73","29","78.38"
"11141  :  โรงพยาบาลบ้านโฮ่ง","64","33","51.56","33","100.00","92","43","46.74","43","100.00"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","15","6","40.00","4","66.67","36","19","52.78","19","100.00"
"11144  :  โรงพยาบาลป่าซาง","108","1","0.93","1","100.00","120","17","14.17","16","94.12"
"11145  :  โรงพยาบาลบ้านธิ","59","46","77.97","45","97.83","91","7","7.69","4","57.14"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","0","0.00","0","0.00","22","0","0.00","0","0.00"
"10672  :  โรงพยาบาลลำปาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","218","14","6.42","14","100.00","218","39","17.89","32","82.05"
"11147  :  โรงพยาบาลเกาะคา","105","5","4.76","4","80.00","104","91","87.50","69","75.82"
"11148  :  โรงพยาบาลเสริมงาม","94","14","14.89","13","92.86","94","16","17.02","16","100.00"
"11149  :  โรงพยาบาลงาว","210","2","0.95","2","100.00","213","5","2.35","3","60.00"
"11150  :  โรงพยาบาลแจ้ห่ม","33","31","93.94","20","64.52","35","33","94.29","28","84.85"
"11151  :  โรงพยาบาลวังเหนือ","66","21","31.82","20","95.24","65","5","7.69","5","100.00"
"11152  :  โรงพยาบาลเถิน","33","0","0.00","0","0.00","34","17","50.00","17","100.00"
"11153  :  โรงพยาบาลแม่พริก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","42","36","85.71","28","77.78","42","10","23.81","7","70.00"
"11156  :  โรงพยาบาลห้างฉัตร","124","7","5.65","6","85.71","130","16","12.31","14","87.50"
"11157  :  โรงพยาบาลเมืองปาน","13","13","100.00","12","92.31","13","0","0.00","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","580","323","55.69","234","72.45","609","170","27.91","158","92.94"
"11158  :  โรงพยาบาลตรอน","60","0","0.00","0","0.00","60","56","93.33","43","76.79"
"11159  :  โรงพยาบาลท่าปลา","109","1","0.92","1","100.00","110","102","92.73","102","100.00"
"11160  :  โรงพยาบาลน้ำปาด","215","13","6.05","12","92.31","217","145","66.82","138","95.17"
"11161  :  โรงพยาบาลฟากท่า","40","0","0.00","0","0.00","41","38","92.68","37","97.37"
"11162  :  โรงพยาบาลบ้านโคก","31","26","83.87","26","100.00","33","19","57.58","19","100.00"
"11163  :  โรงพยาบาลพิชัย","244","195","79.92","192","98.46","244","54","22.13","52","96.30"
"11164  :  โรงพยาบาลลับแล","14","12","85.71","11","91.67","79","16","20.25","16","100.00"
"11165  :  โรงพยาบาลทองแสนขัน","45","3","6.67","2","66.67","46","43","93.48","43","100.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","125","0","0.00","0","0.00","122","66","54.10","62","93.94"
"11167  :  โรงพยาบาลลอง","170","4","2.35","4","100.00","212","115","54.25","115","100.00"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11170  :  โรงพยาบาลสอง","173","158","91.33","150","94.94","175","24","13.71","22","91.67"
"11171  :  โรงพยาบาลวังชิ้น","86","5","5.81","5","100.00","86","48","55.81","48","100.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","4","0","0.00","0","0.00","4","0","0.00","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","94","89","94.68","80","89.89","136","48","35.29","31","64.58"
"10716  :  โรงพยาบาลน่าน","733","59","8.05","54","91.53","843","47","5.58","45","95.74"
"11173  :  โรงพยาบาลแม่จริม","68","65","95.59","64","98.46","68","55","80.88","55","100.00"
"11174  :  โรงพยาบาลบ้านหลวง","25","0","0.00","0","0.00","25","14","56.00","13","92.86"
"11175  :  โรงพยาบาลนาน้อย","102","9","8.82","8","88.89","103","85","82.52","77","90.59"
"11176  :  โรงพยาบาลท่าวังผา","133","12","9.02","12","100.00","132","7","5.30","7","100.00"
"11177  :  โรงพยาบาลเวียงสา","202","20","9.90","18","90.00","220","5","2.27","5","100.00"
"11178  :  โรงพยาบาลทุ่งช้าง","31","29","93.55","27","93.10","32","0","0.00","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","75","29","38.67","29","100.00","75","63","84.00","60","95.24"
"11180  :  โรงพยาบาลนาหมื่น","35","33","94.29","31","93.94","36","23","63.89","21","91.30"
"11181  :  โรงพยาบาลสันติสุข","43","40","93.02","39","97.50","41","36","87.80","35","97.22"
"11182  :  โรงพยาบาลบ่อเกลือ","36","1","2.78","1","100.00","35","31","88.57","31","100.00"
"11183  :  โรงพยาบาลสองแคว","33","0","0.00","0","0.00","34","29","85.29","19","65.52"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","73","55","75.34","49","89.09","73","10","13.70","9","90.00"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","10","7","70.00","7","100.00","10","1","10.00","1","100.00"
"25017  :  โรงพยาบาลภูเพียง","18","0","0.00","0","0.00","21","1","4.76","1","100.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11184  :  โรงพยาบาลจุน","127","122","96.06","122","100.00","130","22","16.92","22","100.00"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","48","40","83.33","40","100.00","51","45","88.24","45","100.00"
"11187  :  โรงพยาบาลปง","52","50","96.15","49","98.00","47","4","8.51","4","100.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
