"โรงพยาบาล","ปีการศึกษา 2562 เทอม1","ปีการศึกษา 2562 เทอม2"
"เด็กนักเรียน ป.6 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%","เด็กนักเรียน ป.6 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","243","5","2.06","4","80.00","123","0","0.00","0","0.00"
"11014  :  โรงพยาบาลหนองวัวซอ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11015  :  โรงพยาบาลกุมภวาปี","518","30","5.79","27","90.00","107","0","0.00","0","0.00"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11018  :  โรงพยาบาลหนองหาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11019  :  โรงพยาบาลทุ่งฝน","90","0","0.00","0","0.00","88","0","0.00","0","0.00"
"11020  :  โรงพยาบาลไชยวาน","135","1","0.74","1","100.00","133","2","1.50","1","50.00"
"11021  :  โรงพยาบาลศรีธาตุ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11022  :  โรงพยาบาลวังสามหมอ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11023  :  โรงพยาบาลบ้านผือ","270","23","8.52","21","91.30","162","1","0.62","1","100.00"
"11024  :  โรงพยาบาลน้ำโสม","262","2","0.76","1","50.00","235","0","0.00","0","0.00"
"11025  :  โรงพยาบาลเพ็ญ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11026  :  โรงพยาบาลสร้างคอม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11027  :  โรงพยาบาลหนองแสง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11028  :  โรงพยาบาลนายูง","53","0","0.00","0","0.00","51","0","0.00","0","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","465","30","6.45","30","100.00","374","0","0.00","0","0.00"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10705  :  โรงพยาบาลเลย","671","98","14.61","82","83.67","534","5","0.94","1","20.00"
"11030  :  โรงพยาบาลนาด้วง","42","0","0.00","0","0.00","44","0","0.00","0","0.00"
"11031  :  โรงพยาบาลเชียงคาน","188","21","11.17","21","100.00","177","0","0.00","0","0.00"
"11032  :  โรงพยาบาลปากชม","76","3","3.95","3","100.00","75","0","0.00","0","0.00"
"11033  :  โรงพยาบาลนาแห้ว","20","3","15.00","3","100.00","20","0","0.00","0","0.00"
"11034  :  โรงพยาบาลภูเรือ","73","6","8.22","6","100.00","66","1","1.52","1","100.00"
"11035  :  โรงพยาบาลท่าลี่","87","37","42.53","18","48.65","89","0","0.00","0","0.00"
"11036  :  โรงพยาบาลวังสะพุง","279","10","3.58","9","90.00","175","0","0.00","0","0.00"
"11037  :  โรงพยาบาลภูกระดึง","115","15","13.04","15","100.00","102","0","0.00","0","0.00"
"11038  :  โรงพยาบาลภูหลวง","86","3","3.49","3","100.00","84","0","0.00","0","0.00"
"11039  :  โรงพยาบาลผาขาว","94","1","1.06","1","100.00","94","3","3.19","1","33.33"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","158","41","25.95","38","92.68","153","0","0.00","0","0.00"
"14133  :  โรงพยาบาลเอราวัณ","150","11","7.33","5","45.45","150","0","0.00","0","0.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","200","114","57.00","82","71.93","21","0","0.00","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","373","15","4.02","12","80.00","262","1","0.38","1","100.00"
"11042  :  โรงพยาบาลโพนพิสัย","106","4","3.77","4","100.00","71","0","0.00","0","0.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","144","8","5.56","6","75.00","113","0","0.00","0","0.00"
"11045  :  โรงพยาบาลสังคม","49","40","81.63","25","62.50","49","0","0.00","0","0.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","218","20","9.17","20","100.00","204","0","0.00","0","0.00"
"14558  :  โรงพยาบาลพิสัยเวช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"21356  :  โรงพยาบาลสระใคร","17","0","0.00","0","0.00","18","0","0.00","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","38","20","52.63","14","70.00","23","0","0.00","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","6","0","0.00","0","0.00","6","0","0.00","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11051  :  โรงพยาบาลแกดำ","39","1","2.56","0","0.00","40","0","0.00","0","0.00"
"11052  :  โรงพยาบาลโกสุมพิสัย","390","55","14.10","52","94.55","297","0","0.00","0","0.00"
"11053  :  โรงพยาบาลกันทรวิชัย","143","12","8.39","11","91.67","129","2","1.55","1","50.00"
"11054  :  โรงพยาบาลเชียงยืน","211","12","5.69","10","83.33","178","0","0.00","0","0.00"
"11055  :  โรงพยาบาลบรบือ","310","19","6.13","18","94.74","300","1","0.33","1","100.00"
"11056  :  โรงพยาบาลนาเชือก","165","6","3.64","3","50.00","50","0","0.00","0","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","443","20","4.51","15","75.00","225","1","0.44","1","100.00"
"11058  :  โรงพยาบาลวาปีปทุม","387","6","1.55","6","100.00","383","0","0.00","0","0.00"
"11059  :  โรงพยาบาลนาดูน","63","4","6.35","4","100.00","63","0","0.00","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","61","3","4.92","3","100.00","52","2","3.85","2","100.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","216","10","4.63","8","80.00","7","0","0.00","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","28","1","3.57","0","0.00","28","0","0.00","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","253","0","0.00","0","0.00","228","0","0.00","0","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","219","45","20.55","31","68.89","144","0","0.00","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","159","0","0.00","0","0.00","143","3","2.10","2","66.67"
"11064  :  โรงพยาบาลธวัชบุรี","46","1","2.17","1","100.00","45","0","0.00","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","177","10","5.65","5","50.00","130","0","0.00","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","365","17","4.66","14","82.35","250","1","0.40","1","100.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","97","0","0.00","0","0.00","80","0","0.00","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","285","43","15.09","39","90.70","195","2","1.03","1","50.00"
"11069  :  โรงพยาบาลเสลภูมิ","440","34","7.73","31","91.18","247","1","0.40","0","0.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","392","8","2.04","8","100.00","336","0","0.00","0","0.00"
"11071  :  โรงพยาบาลเมืองสรวง","66","0","0.00","0","0.00","39","0","0.00","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","61","0","0.00","0","0.00","61","0","0.00","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","168","2","1.19","2","100.00","156","0","0.00","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","67","1","1.49","1","100.00","61","0","0.00","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","88","1","1.14","1","100.00","47","0","0.00","0","0.00"
"11076  :  โรงพยาบาลจังหาร","22","0","0.00","0","0.00","22","2","9.09","2","100.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","3","0","0.00","0","0.00","3","0","0.00","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","11","0","0.00","0","0.00","13","0","0.00","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","16","14","87.50","12","85.71","16","0","0.00","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","420","22","5.24","22","100.00","367","0","0.00","0","0.00"
"11077  :  โรงพยาบาลนามน","137","0","0.00","0","0.00","104","0","0.00","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","208","0","0.00","0","0.00","131","0","0.00","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","39","0","0.00","0","0.00","22","0","0.00","0","0.00"
"11080  :  โรงพยาบาลเขาวง","127","12","9.45","12","100.00","95","0","0.00","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","205","4","1.95","4","100.00","172","0","0.00","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","43","9","20.93","9","100.00","43","0","0.00","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","159","0","0.00","0","0.00","119","0","0.00","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","133","2","1.50","2","100.00","91","0","0.00","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","170","17","10.00","16","94.12","71","0","0.00","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","446","29","6.50","28","96.55","319","0","0.00","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","168","2","1.19","2","100.00","106","0","0.00","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","362","0","0.00","0","0.00","322","0","0.00","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","36","0","0.00","0","0.00","34","0","0.00","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","28","0","0.00","0","0.00","29","0","0.00","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","36","0","0.00","0","0.00","36","0","0.00","0","0.00"
"28791  :  โรงพยาบาลสามชัย","54","1","1.85","1","100.00","54","0","0.00","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","164","1","0.61","1","100.00","162","0","0.00","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","72","1","1.39","1","100.00","73","0","0.00","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","147","24","16.33","24","100.00","149","0","0.00","0","0.00"
"11092  :  โรงพยาบาลพังโคน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","182","42","23.08","42","100.00","179","0","0.00","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","124","12","9.68","12","100.00","12","0","0.00","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","80","6","7.50","6","100.00","12","0","0.00","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","140","2","1.43","2","100.00","142","0","0.00","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","75","2","2.67","2","100.00","76","0","0.00","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","152","27","17.76","24","88.89","151","0","0.00","0","0.00"
"11107  :  โรงพยาบาลนาทม","55","2","3.64","1","50.00","55","0","0.00","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","166","25","15.06","25","100.00","168","0","0.00","0","0.00"
"11109  :  โรงพยาบาลนาแก","297","45","15.15","42","93.33","198","1","0.51","1","100.00"
"11110  :  โรงพยาบาลศรีสงคราม","256","38","14.84","38","100.00","210","0","0.00","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","177","4","2.26","4","100.00","176","0","0.00","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","78","5","6.41","3","60.00","78","0","0.00","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","13","0","0.00","0","0.00","14","0","0.00","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","43","6","13.95","6","100.00","43","0","0.00","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","552","46","8.33","41","89.13","327","1","0.31","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","92","1","1.09","1","100.00","72","0","0.00","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","98","5","5.10","3","60.00","84","0","0.00","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","113","0","0.00","0","0.00","107","0","0.00","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","167","46","27.54","45","97.83","126","0","0.00","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","31","1","3.23","1","100.00","28","0","0.00","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","36","3","8.33","3","100.00","36","0","0.00","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","86","71","82.56","68","95.77","88","22","25.00","19","86.36"
"10713  :  โรงพยาบาลนครพิงค์","2,755","175","6.35","165","94.29","679","32","4.71","23","71.88"
"11119  :  โรงพยาบาลจอมทอง","234","196","83.76","146","74.49","193","8","4.15","5","62.50"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","175","123","70.29","115","93.50","148","6","4.05","5","83.33"
"11121  :  โรงพยาบาลเชียงดาว","226","125","55.31","91","72.80","161","6","3.73","5","83.33"
"11122  :  โรงพยาบาลดอยสะเก็ด","110","104","94.55","52","50.00","117","8","6.84","7","87.50"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","51","44","86.27","30","68.18","62","41","66.13","25","60.98"
"11125  :  โรงพยาบาลฝาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","120","48","40.00","39","81.25","158","58","36.71","38","65.52"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","171","23","13.45","21","91.30","170","112","65.88","81","72.32"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11132  :  โรงพยาบาลฮอด","158","112","70.89","67","59.82","159","40","25.16","18","45.00"
"11133  :  โรงพยาบาลดอยเต่า","18","15","83.33","14","93.33","19","16","84.21","13","81.25"
"11134  :  โรงพยาบาลอมก๋อย","139","109","78.42","82","75.23","173","91","52.60","62","68.13"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","111","65","58.56","30","46.15","170","14","8.24","6","42.86"
"11137  :  โรงพยาบาลไชยปราการ","42","39","92.86","6","15.38","45","27","60.00","12","44.44"
"11138  :  โรงพยาบาลแม่วาง","49","44","89.80","36","81.82","54","48","88.89","41","85.42"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","50","17","34.00","14","82.35","3","0","0.00","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","10","2","20.00","1","50.00","13","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","45","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","197","20","10.15","14","70.00","78","10","12.82","6","60.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","55","35","63.64","34","97.14","75","2","2.67","2","100.00"
"10714  :  โรงพยาบาลลำพูน","224","10","4.46","8","80.00","192","0","0.00","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10672  :  โรงพยาบาลลำปาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","186","2","1.08","2","100.00","181","1","0.55","1","100.00"
"11147  :  โรงพยาบาลเกาะคา","93","0","0.00","0","0.00","60","0","0.00","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","91","1","1.10","1","100.00","90","0","0.00","0","0.00"
"11149  :  โรงพยาบาลงาว","194","9","4.64","9","100.00","82","0","0.00","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","35","1","2.86","1","100.00","35","0","0.00","0","0.00"
"11151  :  โรงพยาบาลวังเหนือ","63","4","6.35","4","100.00","63","0","0.00","0","0.00"
"11152  :  โรงพยาบาลเถิน","38","4","10.53","4","100.00","39","1","2.56","1","100.00"
"11153  :  โรงพยาบาลแม่พริก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","34","0","0.00","0","0.00","34","0","0.00","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","112","0","0.00","0","0.00","111","0","0.00","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","14","0","0.00","0","0.00","13","0","0.00","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","567","47","8.29","46","97.87","381","0","0.00","0","0.00"
"11158  :  โรงพยาบาลตรอน","55","0","0.00","0","0.00","55","0","0.00","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","108","0","0.00","0","0.00","107","1","0.93","1","100.00"
"11160  :  โรงพยาบาลน้ำปาด","219","17","7.76","17","100.00","76","0","0.00","0","0.00"
"11161  :  โรงพยาบาลฟากท่า","50","0","0.00","0","0.00","50","0","0.00","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","34","0","0.00","0","0.00","34","0","0.00","0","0.00"
"11163  :  โรงพยาบาลพิชัย","218","4","1.83","3","75.00","151","0","0.00","0","0.00"
"11164  :  โรงพยาบาลลับแล","17","0","0.00","0","0.00","17","0","0.00","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","39","0","0.00","0","0.00","41","3","7.32","2","66.67"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","129","1","0.78","1","100.00","79","0","0.00","0","0.00"
"11167  :  โรงพยาบาลลอง","197","8","4.06","8","100.00","120","0","0.00","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11170  :  โรงพยาบาลสอง","212","11","5.19","10","90.91","211","2","0.95","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","71","12","16.90","12","100.00","70","0","0.00","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","5","0","0.00","0","0.00","5","0","0.00","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","102","0","0.00","0","0.00","102","0","0.00","0","0.00"
"10716  :  โรงพยาบาลน่าน","736","38","5.16","35","92.11","437","1","0.23","1","100.00"
"11173  :  โรงพยาบาลแม่จริม","49","0","0.00","0","0.00","49","0","0.00","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","38","0","0.00","0","0.00","38","0","0.00","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","104","3","2.88","3","100.00","103","0","0.00","0","0.00"
"11176  :  โรงพยาบาลท่าวังผา","128","4","3.13","1","25.00","128","0","0.00","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","151","6","3.97","5","83.33","126","0","0.00","0","0.00"
"11178  :  โรงพยาบาลทุ่งช้าง","37","7","18.92","5","71.43","37","0","0.00","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","65","0","0.00","0","0.00","65","0","0.00","0","0.00"
"11180  :  โรงพยาบาลนาหมื่น","33","0","0.00","0","0.00","35","0","0.00","0","0.00"
"11181  :  โรงพยาบาลสันติสุข","37","23","62.16","23","100.00","31","0","0.00","0","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","23","0","0.00","0","0.00","23","0","0.00","0","0.00"
"11183  :  โรงพยาบาลสองแคว","30","0","0.00","0","0.00","31","1","3.23","1","100.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","76","0","0.00","0","0.00","75","2","2.67","2","100.00"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","9","0","0.00","0","0.00","9","0","0.00","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","18","0","0.00","0","0.00","20","0","0.00","0","0.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11184  :  โรงพยาบาลจุน","114","31","27.19","31","100.00","104","1","0.96","1","100.00"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","38","8","21.05","8","100.00","38","1","2.63","0","0.00"
"11187  :  โรงพยาบาลปง","45","2","4.44","1","50.00","45","1","2.22","1","100.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
