"โรงพยาบาล","ปีการศึกษา 2564 เทอม1","ปีการศึกษา 2564 เทอม2"
"เด็กนักเรียน ป.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%","เด็กนักเรียน ป.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","262","6","2.29","5","83.33","0","0","0.00","0","0.00"
"11014  :  โรงพยาบาลหนองวัวซอ","222","4","1.80","4","100.00","0","0","0.00","0","0.00"
"11015  :  โรงพยาบาลกุมภวาปี","593","134","22.60","132","98.51","0","0","0.00","0","0.00"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","236","33","13.98","33","100.00","0","0","0.00","0","0.00"
"11018  :  โรงพยาบาลหนองหาน","306","13","4.25","13","100.00","0","0","0.00","0","0.00"
"11019  :  โรงพยาบาลทุ่งฝน","93","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11020  :  โรงพยาบาลไชยวาน","190","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11021  :  โรงพยาบาลศรีธาตุ","11","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11022  :  โรงพยาบาลวังสามหมอ","251","1","0.40","1","100.00","0","0","0.00","0","0.00"
"11023  :  โรงพยาบาลบ้านผือ","357","6","1.68","6","100.00","0","0","0.00","0","0.00"
"11024  :  โรงพยาบาลน้ำโสม","279","12","4.30","12","100.00","0","0","0.00","0","0.00"
"11025  :  โรงพยาบาลเพ็ญ","326","5","1.53","5","100.00","0","0","0.00","0","0.00"
"11026  :  โรงพยาบาลสร้างคอม","70","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11027  :  โรงพยาบาลหนองแสง","200","6","3.00","6","100.00","0","0","0.00","0","0.00"
"11028  :  โรงพยาบาลนายูง","44","1","2.27","0","0.00","0","0","0.00","0","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","14","1","7.14","1","100.00","0","0","0.00","0","0.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","508","22","4.33","22","100.00","0","0","0.00","0","0.00"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10705  :  โรงพยาบาลเลย","780","67","8.59","62","92.54","0","0","0.00","0","0.00"
"11030  :  โรงพยาบาลนาด้วง","99","1","1.01","1","100.00","0","0","0.00","0","0.00"
"11031  :  โรงพยาบาลเชียงคาน","199","2","1.01","2","100.00","0","0","0.00","0","0.00"
"11032  :  โรงพยาบาลปากชม","66","57","86.36","57","100.00","0","0","0.00","0","0.00"
"11033  :  โรงพยาบาลนาแห้ว","18","2","11.11","2","100.00","0","0","0.00","0","0.00"
"11034  :  โรงพยาบาลภูเรือ","85","2","2.35","2","100.00","0","0","0.00","0","0.00"
"11035  :  โรงพยาบาลท่าลี่","88","5","5.68","5","100.00","0","0","0.00","0","0.00"
"11036  :  โรงพยาบาลวังสะพุง","222","4","1.80","4","100.00","0","0","0.00","0","0.00"
"11037  :  โรงพยาบาลภูกระดึง","157","6","3.82","6","100.00","0","0","0.00","0","0.00"
"11038  :  โรงพยาบาลภูหลวง","80","20","25.00","19","95.00","0","0","0.00","0","0.00"
"11039  :  โรงพยาบาลผาขาว","132","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","139","27","19.42","26","96.30","0","0","0.00","0","0.00"
"14133  :  โรงพยาบาลเอราวัณ","192","1","0.52","1","100.00","0","0","0.00","0","0.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","186","20","10.75","20","100.00","0","0","0.00","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","384","5","1.30","5","100.00","0","0","0.00","0","0.00"
"11042  :  โรงพยาบาลโพนพิสัย","70","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","149","2","1.34","2","100.00","0","0","0.00","0","0.00"
"11045  :  โรงพยาบาลสังคม","90","2","2.22","2","100.00","0","0","0.00","0","0.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","373","6","1.61","6","100.00","0","0","0.00","0","0.00"
"14558  :  โรงพยาบาลพิสัยเวช","190","75","39.47","74","98.67","0","0","0.00","0","0.00"
"21356  :  โรงพยาบาลสระใคร","27","1","3.70","1","100.00","0","0","0.00","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","65","3","4.62","3","100.00","0","0","0.00","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","6","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11051  :  โรงพยาบาลแกดำ","47","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11052  :  โรงพยาบาลโกสุมพิสัย","313","17","5.43","16","94.12","0","0","0.00","0","0.00"
"11053  :  โรงพยาบาลกันทรวิชัย","137","4","2.92","4","100.00","0","0","0.00","0","0.00"
"11054  :  โรงพยาบาลเชียงยืน","168","56","33.33","55","98.21","0","0","0.00","0","0.00"
"11055  :  โรงพยาบาลบรบือ","269","6","2.23","6","100.00","0","0","0.00","0","0.00"
"11056  :  โรงพยาบาลนาเชือก","207","11","5.31","11","100.00","0","0","0.00","0","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","444","12","2.70","12","100.00","0","0","0.00","0","0.00"
"11058  :  โรงพยาบาลวาปีปทุม","412","9","2.18","9","100.00","0","0","0.00","0","0.00"
"11059  :  โรงพยาบาลนาดูน","58","1","1.72","1","100.00","0","0","0.00","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","65","12","18.46","12","100.00","0","0","0.00","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","174","7","4.02","7","100.00","0","0","0.00","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","27","2","7.41","2","100.00","0","0","0.00","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","279","1","0.36","1","100.00","0","0","0.00","0","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","177","13","7.34","13","100.00","0","0","0.00","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","159","6","3.77","6","100.00","0","0","0.00","0","0.00"
"11064  :  โรงพยาบาลธวัชบุรี","64","24","37.50","24","100.00","0","0","0.00","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","229","10","4.37","9","90.00","0","0","0.00","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","366","17","4.64","17","100.00","0","0","0.00","0","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","108","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","279","21","7.53","20","95.24","0","0","0.00","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","402","31","7.71","31","100.00","0","0","0.00","0","0.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","346","5","1.45","5","100.00","0","0","0.00","0","0.00"
"11071  :  โรงพยาบาลเมืองสรวง","85","2","2.35","2","100.00","0","0","0.00","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","66","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","202","12","5.94","12","100.00","0","0","0.00","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","79","3","3.80","3","100.00","0","0","0.00","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","121","11","9.09","10","90.91","0","0","0.00","0","0.00"
"11076  :  โรงพยาบาลจังหาร","24","4","16.67","4","100.00","0","0","0.00","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","10","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","14","7","50.00","5","71.43","0","0","0.00","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","27","1","3.70","1","100.00","0","0","0.00","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","329","6","1.82","6","100.00","0","0","0.00","0","0.00"
"11077  :  โรงพยาบาลนามน","131","2","1.53","2","100.00","0","0","0.00","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","194","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","132","4","3.03","4","100.00","0","0","0.00","0","0.00"
"11080  :  โรงพยาบาลเขาวง","150","3","2.00","3","100.00","0","0","0.00","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","200","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","45","1","2.22","1","100.00","0","0","0.00","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","198","5","2.53","5","100.00","0","0","0.00","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","121","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","161","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","418","7","1.67","7","100.00","0","0","0.00","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","201","10","4.98","10","100.00","0","0","0.00","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","309","3","0.97","3","100.00","0","0","0.00","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","45","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","28","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","45","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28791  :  โรงพยาบาลสามชัย","37","2","5.41","2","100.00","0","0","0.00","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","146","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","135","4","2.96","3","75.00","0","0","0.00","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","127","4","3.15","4","100.00","0","0","0.00","0","0.00"
"11092  :  โรงพยาบาลพังโคน","269","3","1.12","3","100.00","0","0","0.00","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","214","1","0.47","1","100.00","0","0","0.00","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","82","3","3.66","3","100.00","0","0","0.00","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","354","4","1.13","4","100.00","0","0","0.00","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","192","5","2.60","5","100.00","0","0","0.00","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","225","25","11.11","25","100.00","0","0","0.00","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","215","3","1.40","3","100.00","0","0","0.00","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","137","9","6.57","9","100.00","0","0","0.00","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","73","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","132","31","23.48","31","100.00","0","0","0.00","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","155","9","5.81","9","100.00","0","0","0.00","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","46","2","4.35","2","100.00","0","0","0.00","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","644","175","27.17","170","97.14","0","0","0.00","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","131","1","0.76","1","100.00","0","0","0.00","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","37","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","130","3","2.31","2","66.67","0","0","0.00","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","177","9","5.08","7","77.78","0","0","0.00","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","67","8","11.94","8","100.00","0","0","0.00","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","183","7","3.83","7","100.00","0","0","0.00","0","0.00"
"11107  :  โรงพยาบาลนาทม","53","5","9.43","5","100.00","0","0","0.00","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","199","12","6.03","12","100.00","0","0","0.00","0","0.00"
"11109  :  โรงพยาบาลนาแก","300","4","1.33","4","100.00","0","0","0.00","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","253","15","5.93","14","93.33","0","0","0.00","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","171","5","2.92","5","100.00","0","0","0.00","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","80","4","5.00","4","100.00","0","0","0.00","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","18","3","16.67","3","100.00","0","0","0.00","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","42","2","4.76","2","100.00","0","0","0.00","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","706","7","0.99","7","100.00","0","0","0.00","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","86","4","4.65","4","100.00","0","0","0.00","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","117","1","0.85","1","100.00","0","0","0.00","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","101","1","0.99","1","100.00","0","0","0.00","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","182","62","34.07","62","100.00","0","0","0.00","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","30","2","6.67","2","100.00","0","0","0.00","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","24","20","83.33","20","100.00","0","0","0.00","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","54","1","1.85","1","100.00","0","0","0.00","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","2,945","15","0.51","14","93.33","0","0","0.00","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","324","1","0.31","1","100.00","0","0","0.00","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","188","3","1.60","3","100.00","0","0","0.00","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","340","5","1.47","4","80.00","0","0","0.00","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","168","8","4.76","8","100.00","0","0","0.00","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","71","1","1.41","1","100.00","0","0","0.00","0","0.00"
"11125  :  โรงพยาบาลฝาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","156","2","1.28","2","100.00","0","0","0.00","0","0.00"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","217","91","41.94","88","96.70","0","0","0.00","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11132  :  โรงพยาบาลฮอด","125","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","32","4","12.50","4","100.00","0","0","0.00","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","177","11","6.21","9","81.82","0","0","0.00","0","0.00"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","143","101","70.63","99","98.02","0","0","0.00","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","103","1","0.97","1","100.00","0","0","0.00","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","42","2","4.76","2","100.00","0","0","0.00","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","67","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","55","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","220","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","236","0","0.00","0","0.00","0","0","0.00","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","27","11","40.74","11","100.00","0","0","0.00","0","0.00"
"10714  :  โรงพยาบาลลำพูน","254","4","1.57","4","100.00","0","0","0.00","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","59","11","18.64","11","100.00","0","0","0.00","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","91","16","17.58","16","100.00","0","0","0.00","0","0.00"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","49","22","44.90","22","100.00","0","0","0.00","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","111","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","139","17","12.23","17","100.00","0","0","0.00","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","27","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10672  :  โรงพยาบาลลำปาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","175","6","3.43","6","100.00","0","0","0.00","0","0.00"
"11147  :  โรงพยาบาลเกาะคา","102","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","59","19","32.20","19","100.00","0","0","0.00","0","0.00"
"11149  :  โรงพยาบาลงาว","189","1","0.53","1","100.00","0","0","0.00","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","20","9","45.00","9","100.00","0","0","0.00","0","0.00"
"11151  :  โรงพยาบาลวังเหนือ","74","4","5.41","4","100.00","0","0","0.00","0","0.00"
"11152  :  โรงพยาบาลเถิน","26","17","65.38","17","100.00","0","0","0.00","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","79","30","37.97","27","90.00","0","0","0.00","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","38","5","13.16","5","100.00","0","0","0.00","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","97","73","75.26","73","100.00","0","0","0.00","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","112","9","8.04","9","100.00","0","0","0.00","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","43","20","46.51","20","100.00","0","0","0.00","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","374","9","2.41","9","100.00","0","0","0.00","0","0.00"
"11158  :  โรงพยาบาลตรอน","41","28","68.29","25","89.29","0","0","0.00","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","99","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11160  :  โรงพยาบาลน้ำปาด","168","11","6.55","11","100.00","0","0","0.00","0","0.00"
"11161  :  โรงพยาบาลฟากท่า","54","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","31","12","38.71","12","100.00","0","0","0.00","0","0.00"
"11163  :  โรงพยาบาลพิชัย","249","9","3.61","8","88.89","0","0","0.00","0","0.00"
"11164  :  โรงพยาบาลลับแล","77","4","5.19","4","100.00","0","0","0.00","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","34","27","79.41","26","96.30","0","0","0.00","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","138","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11167  :  โรงพยาบาลลอง","208","43","20.67","43","100.00","0","0","0.00","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11170  :  โรงพยาบาลสอง","131","95","72.52","94","98.95","0","0","0.00","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","109","62","56.88","59","95.16","0","0","0.00","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","113","33","29.20","33","100.00","0","0","0.00","0","0.00"
"10716  :  โรงพยาบาลน่าน","777","75","9.65","71","94.67","0","0","0.00","0","0.00"
"11173  :  โรงพยาบาลแม่จริม","31","24","77.42","24","100.00","0","0","0.00","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","22","19","86.36","16","84.21","0","0","0.00","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","84","7","8.33","7","100.00","0","0","0.00","0","0.00"
"11176  :  โรงพยาบาลท่าวังผา","134","1","0.75","1","100.00","0","0","0.00","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","174","99","56.90","94","94.95","0","0","0.00","0","0.00"
"11178  :  โรงพยาบาลทุ่งช้าง","40","25","62.50","23","92.00","0","0","0.00","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","73","1","1.37","1","100.00","0","0","0.00","0","0.00"
"11180  :  โรงพยาบาลนาหมื่น","35","13","37.14","13","100.00","0","0","0.00","0","0.00"
"11181  :  โรงพยาบาลสันติสุข","33","24","72.73","24","100.00","0","0","0.00","0","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","20","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11183  :  โรงพยาบาลสองแคว","35","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","105","12","11.43","11","91.67","0","0","0.00","0","0.00"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","14","10","71.43","10","100.00","0","0","0.00","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","15","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11184  :  โรงพยาบาลจุน","134","109","81.34","108","99.08","0","0","0.00","0","0.00"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","35","5","14.29","5","100.00","0","0","0.00","0","0.00"
"11187  :  โรงพยาบาลปง","51","41","80.39","40","97.56","0","0","0.00","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
