"โรงพยาบาล","ปีการศึกษา 2562 เทอม1","ปีการศึกษา 2562 เทอม2"
"เด็กนักเรียน ป.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%","เด็กนักเรียน ป.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","290","11","3.79","9","81.82","138","2","1.45","2","100.00"
"11014  :  โรงพยาบาลหนองวัวซอ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11015  :  โรงพยาบาลกุมภวาปี","569","33","5.80","26","78.79","88","0","0.00","0","0.00"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11018  :  โรงพยาบาลหนองหาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11019  :  โรงพยาบาลทุ่งฝน","92","0","0.00","0","0.00","94","0","0.00","0","0.00"
"11020  :  โรงพยาบาลไชยวาน","166","8","4.82","8","100.00","167","3","1.80","2","66.67"
"11021  :  โรงพยาบาลศรีธาตุ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11022  :  โรงพยาบาลวังสามหมอ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11023  :  โรงพยาบาลบ้านผือ","255","30","11.76","28","93.33","106","1","0.94","1","100.00"
"11024  :  โรงพยาบาลน้ำโสม","296","10","3.38","10","100.00","248","2","0.81","1","50.00"
"11025  :  โรงพยาบาลเพ็ญ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11026  :  โรงพยาบาลสร้างคอม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11027  :  โรงพยาบาลหนองแสง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11028  :  โรงพยาบาลนายูง","55","3","5.45","2","66.67","56","0","0.00","0","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","434","35","8.06","32","91.43","329","2","0.61","2","100.00"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10705  :  โรงพยาบาลเลย","739","169","22.87","147","86.98","591","410","69.37","357","87.07"
"11030  :  โรงพยาบาลนาด้วง","35","2","5.71","2","100.00","35","0","0.00","0","0.00"
"11031  :  โรงพยาบาลเชียงคาน","177","1","0.56","1","100.00","171","0","0.00","0","0.00"
"11032  :  โรงพยาบาลปากชม","73","3","4.11","3","100.00","77","1","1.30","1","100.00"
"11033  :  โรงพยาบาลนาแห้ว","27","10","37.04","8","80.00","27","1","3.70","1","100.00"
"11034  :  โรงพยาบาลภูเรือ","84","5","5.95","5","100.00","48","0","0.00","0","0.00"
"11035  :  โรงพยาบาลท่าลี่","104","66","63.46","63","95.45","105","1","0.95","0","0.00"
"11036  :  โรงพยาบาลวังสะพุง","227","18","7.93","18","100.00","144","0","0.00","0","0.00"
"11037  :  โรงพยาบาลภูกระดึง","157","45","28.66","45","100.00","130","0","0.00","0","0.00"
"11038  :  โรงพยาบาลภูหลวง","104","21","20.19","18","85.71","102","26","25.49","24","92.31"
"11039  :  โรงพยาบาลผาขาว","140","0","0.00","0","0.00","135","0","0.00","0","0.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","165","130","78.79","128","98.46","166","0","0.00","0","0.00"
"14133  :  โรงพยาบาลเอราวัณ","188","43","22.87","39","90.70","187","1","0.53","1","100.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","198","74","37.37","72","97.30","10","0","0.00","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","255","2","0.78","2","100.00","156","0","0.00","0","0.00"
"11042  :  โรงพยาบาลโพนพิสัย","87","2","2.30","2","100.00","55","30","54.55","30","100.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","113","63","55.75","62","98.41","89","0","0.00","0","0.00"
"11045  :  โรงพยาบาลสังคม","62","41","66.13","36","87.80","58","0","0.00","0","0.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","202","34","16.83","34","100.00","190","1","0.53","1","100.00"
"14558  :  โรงพยาบาลพิสัยเวช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"21356  :  โรงพยาบาลสระใคร","10","8","80.00","7","87.50","11","0","0.00","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","54","16","29.63","15","93.75","38","0","0.00","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","4","0","0.00","0","0.00","6","0","0.00","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11051  :  โรงพยาบาลแกดำ","37","0","0.00","0","0.00","37","0","0.00","0","0.00"
"11052  :  โรงพยาบาลโกสุมพิสัย","385","36","9.35","35","97.22","314","1","0.32","1","100.00"
"11053  :  โรงพยาบาลกันทรวิชัย","166","15","9.04","14","93.33","157","2","1.27","2","100.00"
"11054  :  โรงพยาบาลเชียงยืน","233","184","78.97","163","88.59","181","9","4.97","8","88.89"
"11055  :  โรงพยาบาลบรบือ","248","30","12.10","27","90.00","245","2","0.82","2","100.00"
"11056  :  โรงพยาบาลนาเชือก","140","11","7.86","11","100.00","38","1","2.63","1","100.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","341","28","8.21","26","92.86","166","1","0.60","0","0.00"
"11058  :  โรงพยาบาลวาปีปทุม","341","7","2.05","7","100.00","337","2","0.59","2","100.00"
"11059  :  โรงพยาบาลนาดูน","83","4","4.82","3","75.00","84","0","0.00","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","76","63","82.89","38","60.32","49","14","28.57","14","100.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","272","90","33.09","85","94.44","8","0","0.00","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","35","27","77.14","23","85.19","34","0","0.00","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","228","0","0.00","0","0.00","191","0","0.00","0","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","172","130","75.58","124","95.38","107","3","2.80","3","100.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","170","35","20.59","31","88.57","145","5","3.45","5","100.00"
"11064  :  โรงพยาบาลธวัชบุรี","46","35","76.09","35","100.00","32","0","0.00","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","184","101","54.89","97","96.04","140","36","25.71","33","91.67"
"11066  :  โรงพยาบาลโพนทอง","342","28","8.19","26","92.86","170","2","1.18","1","50.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","94","5","5.32","5","100.00","70","0","0.00","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","262","64","24.43","64","100.00","176","5","2.84","5","100.00"
"11069  :  โรงพยาบาลเสลภูมิ","403","43","10.67","41","95.35","196","17","8.67","15","88.24"
"11070  :  โรงพยาบาลสุวรรณภูมิ","356","14","3.93","14","100.00","311","1","0.32","1","100.00"
"11071  :  โรงพยาบาลเมืองสรวง","103","50","48.54","43","86.00","46","2","4.35","2","100.00"
"11072  :  โรงพยาบาลโพนทราย","57","5","8.77","3","60.00","57","18","31.58","16","88.89"
"11073  :  โรงพยาบาลอาจสามารถ","179","18","10.06","17","94.44","154","3","1.95","3","100.00"
"11074  :  โรงพยาบาลเมยวดี","69","6","8.70","6","100.00","60","0","0.00","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","118","6","5.08","4","66.67","57","0","0.00","0","0.00"
"11076  :  โรงพยาบาลจังหาร","16","14","87.50","14","100.00","16","0","0.00","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","7","0","0.00","0","0.00","7","0","0.00","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","9","0","0.00","0","0.00","9","0","0.00","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","19","17","89.47","16","94.12","19","0","0.00","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","371","21","5.66","20","95.24","281","0","0.00","0","0.00"
"11077  :  โรงพยาบาลนามน","135","1","0.74","1","100.00","101","0","0.00","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","151","1","0.66","1","100.00","84","0","0.00","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","38","0","0.00","0","0.00","19","0","0.00","0","0.00"
"11080  :  โรงพยาบาลเขาวง","132","8","6.06","8","100.00","86","0","0.00","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","194","6","3.09","6","100.00","166","0","0.00","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","47","3","6.38","2","66.67","44","1","2.27","1","100.00"
"11084  :  โรงพยาบาลคำม่วง","191","54","28.27","40","74.07","91","0","0.00","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","98","5","5.10","5","100.00","55","6","10.91","5","83.33"
"11086  :  โรงพยาบาลหนองกุงศรี","184","156","84.78","131","83.97","64","0","0.00","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","392","8","2.04","8","100.00","254","1","0.39","1","100.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","171","1","0.58","1","100.00","117","0","0.00","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","315","1","0.32","1","100.00","273","0","0.00","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","41","0","0.00","0","0.00","36","0","0.00","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","36","21","58.33","19","90.48","36","0","0.00","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","41","0","0.00","0","0.00","40","0","0.00","0","0.00"
"28791  :  โรงพยาบาลสามชัย","52","0","0.00","0","0.00","52","0","0.00","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","158","56","35.44","56","100.00","158","10","6.33","10","100.00"
"11090  :  โรงพยาบาลกุดบาก","74","52","70.27","52","100.00","74","0","0.00","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","137","15","10.95","15","100.00","137","0","0.00","0","0.00"
"11092  :  โรงพยาบาลพังโคน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","139","37","26.62","37","100.00","142","0","0.00","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","126","8","6.35","8","100.00","12","0","0.00","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","116","18","15.52","17","94.44","14","0","0.00","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","134","27","20.15","25","92.59","135","1","0.74","1","100.00"
"11105  :  โรงพยาบาลท่าอุเทน","62","5","8.06","5","100.00","62","1","1.61","1","100.00"
"11106  :  โรงพยาบาลบ้านแพง","179","14","7.82","14","100.00","176","82","46.59","72","87.80"
"11107  :  โรงพยาบาลนาทม","62","8","12.90","7","87.50","65","1","1.54","1","100.00"
"11108  :  โรงพยาบาลเรณูนคร","187","93","49.73","76","81.72","188","0","0.00","0","0.00"
"11109  :  โรงพยาบาลนาแก","310","31","10.00","31","100.00","197","1","0.51","1","100.00"
"11110  :  โรงพยาบาลศรีสงคราม","285","23","8.07","22","95.65","223","0","0.00","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","166","7","4.22","7","100.00","164","31","18.90","30","96.77"
"11112  :  โรงพยาบาลโพนสวรรค์","88","14","15.91","14","100.00","90","67","74.44","56","83.58"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","7","0","0.00","0","0.00","8","0","0.00","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","26","3","11.54","3","100.00","26","1","3.85","1","100.00"
"10712  :  โรงพยาบาลมุกดาหาร","521","185","35.51","182","98.38","315","1","0.32","1","100.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","92","36","39.13","33","91.67","69","0","0.00","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","112","17","15.18","16","94.12","85","0","0.00","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","121","0","0.00","0","0.00","104","0","0.00","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","119","13","10.92","13","100.00","63","4","6.35","4","100.00"
"11117  :  โรงพยาบาลหว้านใหญ่","31","2","6.45","2","100.00","31","0","0.00","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","29","13","44.83","13","100.00","27","1","3.70","1","100.00"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","2,521","98","3.89","97","98.98","616","17","2.76","16","94.12"
"11119  :  โรงพยาบาลจอมทอง","249","152","61.04","144","94.74","222","11","4.95","10","90.91"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","11","6","54.55","6","100.00","16","0","0.00","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11125  :  โรงพยาบาลฝาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","57","18","31.58","13","72.22","93","5","5.38","5","100.00"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","177","102","57.63","95","93.14","175","17","9.71","15","88.24"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11132  :  โรงพยาบาลฮอด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","102","63","61.76","53","84.13","127","0","0.00","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","70","33","47.14","20","60.61","94","31","32.98","23","74.19"
"11138  :  โรงพยาบาลแม่วาง","6","4","66.67","4","100.00","11","1","9.09","1","100.00"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","65","31","47.69","31","100.00","7","1","14.29","1","100.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","139","11","7.91","10","90.91","64","7","10.94","6","85.71"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10714  :  โรงพยาบาลลำพูน","226","159","70.35","156","98.11","200","0","0.00","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10672  :  โรงพยาบาลลำปาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","177","7","3.95","7","100.00","178","2","1.12","1","50.00"
"11147  :  โรงพยาบาลเกาะคา","94","1","1.06","1","100.00","61","0","0.00","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","89","5","5.62","4","80.00","90","1","1.11","1","100.00"
"11149  :  โรงพยาบาลงาว","191","7","3.66","6","85.71","90","0","0.00","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","23","18","78.26","14","77.78","23","2","8.70","2","100.00"
"11151  :  โรงพยาบาลวังเหนือ","71","1","1.41","1","100.00","68","11","16.18","11","100.00"
"11152  :  โรงพยาบาลเถิน","27","1","3.70","1","100.00","29","4","13.79","4","100.00"
"11153  :  โรงพยาบาลแม่พริก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","55","50","90.91","49","98.00","55","6","10.91","6","100.00"
"11156  :  โรงพยาบาลห้างฉัตร","127","1","0.79","1","100.00","127","3","2.36","3","100.00"
"11157  :  โรงพยาบาลเมืองปาน","15","13","86.67","12","92.31","16","0","0.00","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","356","182","51.12","172","94.51","321","1","0.31","1","100.00"
"11158  :  โรงพยาบาลตรอน","73","1","1.37","0","0.00","72","0","0.00","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","98","1","1.02","1","100.00","98","0","0.00","0","0.00"
"11160  :  โรงพยาบาลน้ำปาด","161","4","2.48","4","100.00","72","10","13.89","7","70.00"
"11161  :  โรงพยาบาลฟากท่า","39","0","0.00","0","0.00","39","0","0.00","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","40","1","2.50","1","100.00","40","0","0.00","0","0.00"
"11163  :  โรงพยาบาลพิชัย","234","118","50.43","113","95.76","182","1","0.55","1","100.00"
"11164  :  โรงพยาบาลลับแล","14","0","0.00","0","0.00","15","0","0.00","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","46","2","4.35","2","100.00","46","0","0.00","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","134","0","0.00","0","0.00","88","0","0.00","0","0.00"
"11167  :  โรงพยาบาลลอง","163","5","3.07","5","100.00","91","0","0.00","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11170  :  โรงพยาบาลสอง","129","107","82.95","103","96.26","128","1","0.78","1","100.00"
"11171  :  โรงพยาบาลวังชิ้น","73","21","28.77","21","100.00","46","0","0.00","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","5","0","0.00","0","0.00","4","0","0.00","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","93","44","47.31","43","97.73","90","0","0.00","0","0.00"
"10716  :  โรงพยาบาลน่าน","716","26","3.63","26","100.00","471","3","0.64","3","100.00"
"11173  :  โรงพยาบาลแม่จริม","44","38","86.36","37","97.37","45","2","4.44","2","100.00"
"11174  :  โรงพยาบาลบ้านหลวง","23","0","0.00","0","0.00","24","0","0.00","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","85","9","10.59","8","88.89","86","1","1.16","1","100.00"
"11176  :  โรงพยาบาลท่าวังผา","141","12","8.51","10","83.33","139","9","6.47","9","100.00"
"11177  :  โรงพยาบาลเวียงสา","158","14","8.86","14","100.00","120","2","1.67","2","100.00"
"11178  :  โรงพยาบาลทุ่งช้าง","27","24","88.89","24","100.00","27","0","0.00","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","78","37","47.44","31","83.78","79","2","2.53","2","100.00"
"11180  :  โรงพยาบาลนาหมื่น","45","19","42.22","17","89.47","44","17","38.64","16","94.12"
"11181  :  โรงพยาบาลสันติสุข","52","45","86.54","43","95.56","46","6","13.04","6","100.00"
"11182  :  โรงพยาบาลบ่อเกลือ","37","1","2.70","1","100.00","31","1","3.23","1","100.00"
"11183  :  โรงพยาบาลสองแคว","33","1","3.03","1","100.00","36","0","0.00","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","76","51","67.11","43","84.31","76","0","0.00","0","0.00"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","15","8","53.33","8","100.00","15","0","0.00","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","8","0","0.00","0","0.00","9","0","0.00","0","0.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11184  :  โรงพยาบาลจุน","129","91","70.54","90","98.90","110","3","2.73","3","100.00"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","45","36","80.00","36","100.00","44","0","0.00","0","0.00"
"11187  :  โรงพยาบาลปง","62","43","69.35","42","97.67","61","42","68.85","42","100.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
