"โรงพยาบาล","ปีการศึกษา 2563 เทอม1","ปีการศึกษา 2563 เทอม2"
"เด็กนักเรียน ป.3 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ปราศจากฟันแท้ผุ(A)","%","เด็กนักเรียน ป.3 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ปราศจากฟันแท้ผุ(A)","%"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","297","4","1.35","3","75.00","298","88","29.53","59","67.05"
"11014  :  โรงพยาบาลหนองวัวซอ","211","18","8.53","12","66.67","214","6","2.80","6","100.00"
"11015  :  โรงพยาบาลกุมภวาปี","629","37","5.88","29","78.38","637","200","31.40","138","69.00"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","162","8","4.94","6","75.00","198","10","5.05","9","90.00"
"11018  :  โรงพยาบาลหนองหาน","348","26","7.47","15","57.69","347","139","40.06","102","73.38"
"11019  :  โรงพยาบาลทุ่งฝน","113","0","0.00","0","0.00","112","78","69.64","46","58.97"
"11020  :  โรงพยาบาลไชยวาน","174","8","4.60","4","50.00","173","18","10.40","18","100.00"
"11021  :  โรงพยาบาลศรีธาตุ","10","0","0.00","0","0.00","9","6","66.67","6","100.00"
"11022  :  โรงพยาบาลวังสามหมอ","230","19","8.26","18","94.74","233","137","58.80","133","97.08"
"11023  :  โรงพยาบาลบ้านผือ","513","279","54.39","189","67.74","514","174","33.85","127","72.99"
"11024  :  โรงพยาบาลน้ำโสม","286","7","2.45","4","57.14","287","149","51.92","112","75.17"
"11025  :  โรงพยาบาลเพ็ญ","406","30","7.39","23","76.67","408","114","27.94","89","78.07"
"11026  :  โรงพยาบาลสร้างคอม","67","1","1.49","1","100.00","66","0","0.00","0","0.00"
"11027  :  โรงพยาบาลหนองแสง","173","4","2.31","3","75.00","174","14","8.05","6","42.86"
"11028  :  โรงพยาบาลนายูง","60","2","3.33","1","50.00","61","35","57.38","30","85.71"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","18","1","5.56","1","100.00","18","12","66.67","9","75.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","486","30","6.17","29","96.67","536","267","49.81","219","82.02"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10705  :  โรงพยาบาลเลย","765","542","70.85","436","80.44","847","161","19.01","137","85.09"
"11030  :  โรงพยาบาลนาด้วง","117","0","0.00","0","0.00","118","100","84.75","88","88.00"
"11031  :  โรงพยาบาลเชียงคาน","161","88","54.66","77","87.50","211","80","37.91","62","77.50"
"11032  :  โรงพยาบาลปากชม","81","4","4.94","3","75.00","84","5","5.95","4","80.00"
"11033  :  โรงพยาบาลนาแห้ว","31","9","29.03","7","77.78","31","20","64.52","17","85.00"
"11034  :  โรงพยาบาลภูเรือ","101","6","5.94","6","100.00","103","90","87.38","67","74.44"
"11035  :  โรงพยาบาลท่าลี่","120","71","59.17","58","81.69","119","68","57.14","40","58.82"
"11036  :  โรงพยาบาลวังสะพุง","271","110","40.59","101","91.82","271","124","45.76","119","95.97"
"11037  :  โรงพยาบาลภูกระดึง","185","3","1.62","2","66.67","187","92","49.20","89","96.74"
"11038  :  โรงพยาบาลภูหลวง","96","17","17.71","13","76.47","95","52","54.74","43","82.69"
"11039  :  โรงพยาบาลผาขาว","128","15","11.72","12","80.00","129","59","45.74","52","88.14"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","151","106","70.20","100","94.34","145","24","16.55","23","95.83"
"14133  :  โรงพยาบาลเอราวัณ","214","18","8.41","18","100.00","214","154","71.96","111","72.08"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","268","78","29.10","68","87.18","270","140","51.85","123","87.86"
"10706  :  โรงพยาบาลหนองคาย","323","98","30.34","83","84.69","452","31","6.86","30","96.77"
"11042  :  โรงพยาบาลโพนพิสัย","127","110","86.61","91","82.73","128","6","4.69","2","33.33"
"11044  :  โรงพยาบาลศรีเชียงใหม่","137","81","59.12","80","98.77","153","38","24.84","38","100.00"
"11045  :  โรงพยาบาลสังคม","118","73","61.86","61","83.56","117","9","7.69","9","100.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","234","17","7.26","17","100.00","395","190","48.10","185","97.37"
"14558  :  โรงพยาบาลพิสัยเวช","238","160","67.23","139","86.88","240","64","26.67","49","76.56"
"21356  :  โรงพยาบาลสระใคร","28","22","78.57","14","63.64","28","23","82.14","22","95.65"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","54","15","27.78","6","40.00","54","18","33.33","13","72.22"
"28815  :  โรงพยาบาลรัตนวาปี","4","0","0.00","0","0.00","4","2","50.00","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11051  :  โรงพยาบาลแกดำ","27","1","3.70","1","100.00","27","11","40.74","9","81.82"
"11052  :  โรงพยาบาลโกสุมพิสัย","377","19","5.04","16","84.21","373","171","45.84","93","54.39"
"11053  :  โรงพยาบาลกันทรวิชัย","148","21","14.19","18","85.71","146","25","17.12","24","96.00"
"11054  :  โรงพยาบาลเชียงยืน","289","233","80.62","150","64.38","286","36","12.59","28","77.78"
"11055  :  โรงพยาบาลบรบือ","260","31","11.92","23","74.19","290","21","7.24","21","100.00"
"11056  :  โรงพยาบาลนาเชือก","187","30","16.04","23","76.67","251","34","13.55","29","85.29"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","510","26","5.10","20","76.92","511","259","50.68","223","86.10"
"11058  :  โรงพยาบาลวาปีปทุม","396","75","18.94","41","54.67","446","42","9.42","24","57.14"
"11059  :  โรงพยาบาลนาดูน","66","1","1.52","1","100.00","66","42","63.64","28","66.67"
"11060  :  โรงพยาบาลยางสีสุราช","58","50","86.21","23","46.00","58","32","55.17","20","62.50"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","300","131","43.67","111","84.73","300","20","6.67","20","100.00"
"24704  :  โรงพยาบาลกุดรัง","31","15","48.39","11","73.33","33","26","78.79","18","69.23"
"28843  :  โรงพยาบาลชื่นชม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","272","4","1.47","4","100.00","275","55","20.00","42","76.36"
"11062  :  โรงพยาบาลปทุมรัตต์","216","113","52.31","111","98.23","216","89","41.20","67","75.28"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","174","23","13.22","20","86.96","177","60","33.90","44","73.33"
"11064  :  โรงพยาบาลธวัชบุรี","62","46","74.19","42","91.30","62","9","14.52","9","100.00"
"11065  :  โรงพยาบาลพนมไพร","232","184","79.31","162","88.04","233","122","52.36","107","87.70"
"11066  :  โรงพยาบาลโพนทอง","418","18","4.31","16","88.89","421","180","42.76","173","96.11"
"11067  :  โรงพยาบาลโพธิ์ชัย","107","10","9.35","10","100.00","107","6","5.61","6","100.00"
"11068  :  โรงพยาบาลหนองพอก","316","63","19.94","61","96.83","357","91","25.49","89","97.80"
"11069  :  โรงพยาบาลเสลภูมิ","482","168","34.85","141","83.93","486","129","26.54","101","78.29"
"11070  :  โรงพยาบาลสุวรรณภูมิ","436","21","4.82","17","80.95","443","137","30.93","102","74.45"
"11071  :  โรงพยาบาลเมืองสรวง","97","53","54.64","36","67.92","97","61","62.89","45","73.77"
"11072  :  โรงพยาบาลโพนทราย","66","24","36.36","24","100.00","66","37","56.06","36","97.30"
"11073  :  โรงพยาบาลอาจสามารถ","195","12","6.15","12","100.00","196","95","48.47","78","82.11"
"11074  :  โรงพยาบาลเมยวดี","76","4","5.26","4","100.00","75","12","16.00","10","83.33"
"11075  :  โรงพยาบาลศรีสมเด็จ","109","6","5.50","5","83.33","110","62","56.36","51","82.26"
"11076  :  โรงพยาบาลจังหาร","28","13","46.43","11","84.62","28","13","46.43","9","69.23"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","1","1","100.00","1","100.00","1","0","0.00","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","9","1","11.11","1","100.00","7","6","85.71","6","100.00"
"27990  :  โรงพยาบาลหนองฮี","13","12","92.31","12","100.00","13","8","61.54","8","100.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","394","9","2.28","9","100.00","392","17","4.34","17","100.00"
"11077  :  โรงพยาบาลนามน","142","7","4.93","5","71.43","143","27","18.88","23","85.19"
"11078  :  โรงพยาบาลกมลาไสย","214","0","0.00","0","0.00","235","30","12.77","25","83.33"
"11079  :  โรงพยาบาลร่องคำ","59","0","0.00","0","0.00","133","1","0.75","0","0.00"
"11080  :  โรงพยาบาลเขาวง","174","7","4.02","7","100.00","175","141","80.57","108","76.60"
"11081  :  โรงพยาบาลยางตลาด","211","2","0.95","2","100.00","209","0","0.00","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","28","17","60.71","15","88.24","28","1","3.57","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","163","34","20.86","24","70.59","167","2","1.20","2","100.00"
"11085  :  โรงพยาบาลท่าคันโท","134","9","6.72","6","66.67","162","79","48.77","59","74.68"
"11086  :  โรงพยาบาลหนองกุงศรี","184","145","78.80","115","79.31","185","7","3.78","7","100.00"
"11087  :  โรงพยาบาลสมเด็จ","440","183","41.59","113","61.75","438","148","33.79","105","70.95"
"11088  :  โรงพยาบาลห้วยผึ้ง","187","2","1.07","2","100.00","186","92","49.46","64","69.57"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","402","1","0.25","1","100.00","407","4","0.98","4","100.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","48","0","0.00","0","0.00","49","39","79.59","27","69.23"
"28789  :  โรงพยาบาลฆ้องชัย","25","9","36.00","7","77.78","24","0","0.00","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","40","0","0.00","0","0.00","40","29","72.50","18","62.07"
"28791  :  โรงพยาบาลสามชัย","57","0","0.00","0","0.00","56","32","57.14","22","68.75"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","187","65","34.76","64","98.46","188","106","56.38","106","100.00"
"11090  :  โรงพยาบาลกุดบาก","123","87","70.73","78","89.66","124","8","6.45","8","100.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","184","20","10.87","20","100.00","185","90","48.65","36","40.00"
"11092  :  โรงพยาบาลพังโคน","313","287","91.69","287","100.00","315","15","4.76","15","100.00"
"11093  :  โรงพยาบาลวาริชภูมิ","213","26","12.21","21","80.77","218","10","4.59","9","90.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","125","23","18.40","21","91.30","125","7","5.60","6","85.71"
"11095  :  โรงพยาบาลวานรนิวาส","354","185","52.26","145","78.38","355","237","66.76","214","90.30"
"11096  :  โรงพยาบาลคำตากล้า","82","57","69.51","43","75.44","233","77","33.05","76","98.70"
"11097  :  โรงพยาบาลบ้านม่วง","216","32","14.81","28","87.50","215","126","58.60","98","77.78"
"11098  :  โรงพยาบาลอากาศอำนวย","224","5","2.23","5","100.00","226","4","1.77","4","100.00"
"11099  :  โรงพยาบาลส่องดาว","143","90","62.94","90","100.00","147","9","6.12","9","100.00"
"11100  :  โรงพยาบาลเต่างอย","61","0","0.00","0","0.00","60","43","71.67","39","90.70"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","138","121","87.68","48","39.67","138","4","2.90","3","75.00"
"11102  :  โรงพยาบาลเจริญศิลป์","151","73","48.34","69","94.52","154","116","75.32","116","100.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","45","4","8.89","4","100.00","49","43","87.76","36","83.72"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","728","103","14.15","95","92.23","729","467","64.06","420","89.94"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","157","5","3.18","5","100.00","159","5","3.14","5","100.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","45","30","66.67","18","60.00","45","3","6.67","3","100.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","126","7","5.56","7","100.00","190","26","13.68","24","92.31"
"11104  :  โรงพยาบาลปลาปาก","174","31","17.82","24","77.42","173","124","71.68","94","75.81"
"11105  :  โรงพยาบาลท่าอุเทน","67","9","13.43","9","100.00","66","28","42.42","26","92.86"
"11106  :  โรงพยาบาลบ้านแพง","215","75","34.88","57","76.00","216","93","43.06","74","79.57"
"11107  :  โรงพยาบาลนาทม","62","1","1.61","1","100.00","64","40","62.50","32","80.00"
"11108  :  โรงพยาบาลเรณูนคร","184","84","45.65","63","75.00","182","56","30.77","45","80.36"
"11109  :  โรงพยาบาลนาแก","359","169","47.08","169","100.00","358","121","33.80","119","98.35"
"11110  :  โรงพยาบาลศรีสงคราม","275","21","7.64","21","100.00","273","198","72.53","133","67.17"
"11111  :  โรงพยาบาลนาหว้า","198","57","28.79","49","85.96","198","138","69.70","126","91.30"
"11112  :  โรงพยาบาลโพนสวรรค์","113","93","82.30","64","68.82","113","12","10.62","10","83.33"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","18","0","0.00","0","0.00","21","8","38.10","6","75.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","32","2","6.25","2","100.00","33","23","69.70","13","56.52"
"10712  :  โรงพยาบาลมุกดาหาร","686","222","32.36","217","97.75","798","273","34.21","146","53.48"
"11113  :  โรงพยาบาลนิคมคำสร้อย","86","34","39.53","28","82.35","89","7","7.87","7","100.00"
"11114  :  โรงพยาบาลดอนตาล","117","48","41.03","39","81.25","117","56","47.86","46","82.14"
"11115  :  โรงพยาบาลดงหลวง","127","1","0.79","1","100.00","129","47","36.43","46","97.87"
"11116  :  โรงพยาบาลคำชะอี","152","16","10.53","15","93.75","190","62","32.63","60","96.77"
"11117  :  โรงพยาบาลหว้านใหญ่","28","2","7.14","2","100.00","28","16","57.14","16","100.00"
"11118  :  โรงพยาบาลหนองสูง","33","27","81.82","25","92.59","34","6","17.65","3","50.00"
"06009  :  โรงพยาบาลแม่ตื่น","49","35","71.43","31","88.57","49","1","2.04","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","2,405","83","3.45","72","86.75","3,009","276","9.17","209","75.72"
"11119  :  โรงพยาบาลจอมทอง","314","234","74.52","193","82.48","311","36","11.58","33","91.67"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","159","102","64.15","55","53.92","173","23","13.29","21","91.30"
"11121  :  โรงพยาบาลเชียงดาว","305","52","17.05","39","75.00","329","149","45.29","109","73.15"
"11122  :  โรงพยาบาลดอยสะเก็ด","150","109","72.67","72","66.06","169","17","10.06","7","41.18"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","55","21","38.18","15","71.43","62","35","56.45","24","68.57"
"11125  :  โรงพยาบาลฝาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","140","20","14.29","18","90.00","167","8","4.79","6","75.00"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","178","145","81.46","105","72.41","188","10","5.32","7","70.00"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11132  :  โรงพยาบาลฮอด","180","15","8.33","12","80.00","177","4","2.26","4","100.00"
"11133  :  โรงพยาบาลดอยเต่า","37","27","72.97","22","81.48","37","25","67.57","22","88.00"
"11134  :  โรงพยาบาลอมก๋อย","204","132","64.71","99","75.00","203","10","4.93","5","50.00"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","89","34","38.20","28","82.35","108","74","68.52","57","77.03"
"11137  :  โรงพยาบาลไชยปราการ","56","30","53.57","19","63.33","86","3","3.49","3","100.00"
"11138  :  โรงพยาบาลแม่วาง","46","5","10.87","2","40.00","64","23","35.94","22","95.65"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","80","1","1.25","1","100.00","86","3","3.49","3","100.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","24","8","33.33","5","62.50","30","0","0.00","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","105","0","0.00","0","0.00","188","2","1.06","2","100.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","186","21","11.29","17","80.95","215","167","77.67","121","72.46"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","33","1","3.03","0","0.00","33","19","57.58","12","63.16"
"10714  :  โรงพยาบาลลำพูน","251","178","70.92","166","93.26","250","9","3.60","6","66.67"
"11140  :  โรงพยาบาลแม่ทา","59","40","67.80","37","92.50","63","31","49.21","24","77.42"
"11141  :  โรงพยาบาลบ้านโฮ่ง","64","31","48.44","31","100.00","92","41","44.57","39","95.12"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","15","5","33.33","3","60.00","36","17","47.22","16","94.12"
"11144  :  โรงพยาบาลป่าซาง","108","1","0.93","1","100.00","120","15","12.50","13","86.67"
"11145  :  โรงพยาบาลบ้านธิ","59","44","74.58","42","95.45","91","6","6.59","4","66.67"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","0","0.00","0","0.00","22","0","0.00","0","0.00"
"10672  :  โรงพยาบาลลำปาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","218","12","5.50","10","83.33","218","36","16.51","28","77.78"
"11147  :  โรงพยาบาลเกาะคา","105","5","4.76","4","80.00","104","82","78.85","61","74.39"
"11148  :  โรงพยาบาลเสริมงาม","94","13","13.83","13","100.00","94","15","15.96","15","100.00"
"11149  :  โรงพยาบาลงาว","210","1","0.48","1","100.00","213","4","1.88","3","75.00"
"11150  :  โรงพยาบาลแจ้ห่ม","33","31","93.94","19","61.29","35","33","94.29","27","81.82"
"11151  :  โรงพยาบาลวังเหนือ","66","17","25.76","17","100.00","65","4","6.15","4","100.00"
"11152  :  โรงพยาบาลเถิน","33","0","0.00","0","0.00","34","16","47.06","15","93.75"
"11153  :  โรงพยาบาลแม่พริก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","42","35","83.33","27","77.14","42","10","23.81","6","60.00"
"11156  :  โรงพยาบาลห้างฉัตร","124","6","4.84","5","83.33","130","15","11.54","13","86.67"
"11157  :  โรงพยาบาลเมืองปาน","13","11","84.62","10","90.91","13","0","0.00","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","580","291","50.17","133","45.70","609","156","25.62","97","62.18"
"11158  :  โรงพยาบาลตรอน","60","0","0.00","0","0.00","60","48","80.00","28","58.33"
"11159  :  โรงพยาบาลท่าปลา","109","1","0.92","1","100.00","110","96","87.27","79","82.29"
"11160  :  โรงพยาบาลน้ำปาด","215","12","5.58","10","83.33","217","127","58.53","110","86.61"
"11161  :  โรงพยาบาลฟากท่า","40","0","0.00","0","0.00","41","36","87.80","25","69.44"
"11162  :  โรงพยาบาลบ้านโคก","31","26","83.87","26","100.00","33","15","45.45","15","100.00"
"11163  :  โรงพยาบาลพิชัย","244","179","73.36","160","89.39","244","50","20.49","44","88.00"
"11164  :  โรงพยาบาลลับแล","14","11","78.57","8","72.73","79","16","20.25","16","100.00"
"11165  :  โรงพยาบาลทองแสนขัน","45","3","6.67","2","66.67","46","42","91.30","32","76.19"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","125","0","0.00","0","0.00","122","63","51.64","54","85.71"
"11167  :  โรงพยาบาลลอง","170","4","2.35","4","100.00","212","107","50.47","107","100.00"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11170  :  โรงพยาบาลสอง","173","148","85.55","134","90.54","175","21","12.00","18","85.71"
"11171  :  โรงพยาบาลวังชิ้น","86","5","5.81","5","100.00","86","48","55.81","48","100.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","4","0","0.00","0","0.00","4","0","0.00","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","94","81","86.17","72","88.89","136","40","29.41","23","57.50"
"10716  :  โรงพยาบาลน่าน","733","48","6.55","43","89.58","843","45","5.34","42","93.33"
"11173  :  โรงพยาบาลแม่จริม","68","63","92.65","62","98.41","68","51","75.00","51","100.00"
"11174  :  โรงพยาบาลบ้านหลวง","25","0","0.00","0","0.00","25","12","48.00","10","83.33"
"11175  :  โรงพยาบาลนาน้อย","102","9","8.82","8","88.89","103","72","69.90","65","90.28"
"11176  :  โรงพยาบาลท่าวังผา","133","12","9.02","12","100.00","132","7","5.30","7","100.00"
"11177  :  โรงพยาบาลเวียงสา","202","17","8.42","13","76.47","220","5","2.27","4","80.00"
"11178  :  โรงพยาบาลทุ่งช้าง","31","28","90.32","25","89.29","32","0","0.00","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","75","29","38.67","29","100.00","75","44","58.67","41","93.18"
"11180  :  โรงพยาบาลนาหมื่น","35","31","88.57","28","90.32","36","22","61.11","19","86.36"
"11181  :  โรงพยาบาลสันติสุข","43","36","83.72","36","100.00","41","31","75.61","30","96.77"
"11182  :  โรงพยาบาลบ่อเกลือ","36","0","0.00","0","0.00","35","31","88.57","29","93.55"
"11183  :  โรงพยาบาลสองแคว","33","0","0.00","0","0.00","34","22","64.71","15","68.18"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","73","48","65.75","39","81.25","73","8","10.96","7","87.50"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","10","7","70.00","4","57.14","10","1","10.00","1","100.00"
"25017  :  โรงพยาบาลภูเพียง","18","0","0.00","0","0.00","21","1","4.76","0","0.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11184  :  โรงพยาบาลจุน","127","120","94.49","120","100.00","130","22","16.92","22","100.00"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","48","38","79.17","38","100.00","51","44","86.27","44","100.00"
"11187  :  โรงพยาบาลปง","52","47","90.38","43","91.49","47","4","8.51","4","100.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
