"โรงพยาบาล","ปีการศึกษา 2562 เทอม1","ปีการศึกษา 2562 เทอม2"
"เด็กนักเรียน ป.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%","เด็กนักเรียน ป.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","290","11","3.79","9","81.82","138","2","1.45","2","100.00"
"11014  :  โรงพยาบาลหนองวัวซอ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11015  :  โรงพยาบาลกุมภวาปี","569","37","6.50","31","83.78","88","1","1.14","0","0.00"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11018  :  โรงพยาบาลหนองหาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11019  :  โรงพยาบาลทุ่งฝน","92","0","0.00","0","0.00","94","0","0.00","0","0.00"
"11020  :  โรงพยาบาลไชยวาน","166","19","11.45","19","100.00","167","4","2.40","3","75.00"
"11021  :  โรงพยาบาลศรีธาตุ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11022  :  โรงพยาบาลวังสามหมอ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11023  :  โรงพยาบาลบ้านผือ","255","31","12.16","28","90.32","106","1","0.94","1","100.00"
"11024  :  โรงพยาบาลน้ำโสม","296","16","5.41","15","93.75","248","2","0.81","1","50.00"
"11025  :  โรงพยาบาลเพ็ญ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11026  :  โรงพยาบาลสร้างคอม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11027  :  โรงพยาบาลหนองแสง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11028  :  โรงพยาบาลนายูง","55","5","9.09","2","40.00","56","0","0.00","0","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","434","39","8.99","37","94.87","329","2","0.61","2","100.00"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10705  :  โรงพยาบาลเลย","739","198","26.79","172","86.87","591","448","75.80","379","84.60"
"11030  :  โรงพยาบาลนาด้วง","35","2","5.71","2","100.00","35","0","0.00","0","0.00"
"11031  :  โรงพยาบาลเชียงคาน","177","1","0.56","1","100.00","171","0","0.00","0","0.00"
"11032  :  โรงพยาบาลปากชม","73","3","4.11","3","100.00","77","1","1.30","1","100.00"
"11033  :  โรงพยาบาลนาแห้ว","27","10","37.04","8","80.00","27","1","3.70","1","100.00"
"11034  :  โรงพยาบาลภูเรือ","84","5","5.95","5","100.00","48","0","0.00","0","0.00"
"11035  :  โรงพยาบาลท่าลี่","104","76","73.08","64","84.21","105","2","1.90","1","50.00"
"11036  :  โรงพยาบาลวังสะพุง","227","18","7.93","18","100.00","144","0","0.00","0","0.00"
"11037  :  โรงพยาบาลภูกระดึง","157","46","29.30","46","100.00","130","0","0.00","0","0.00"
"11038  :  โรงพยาบาลภูหลวง","104","26","25.00","22","84.62","102","30","29.41","25","83.33"
"11039  :  โรงพยาบาลผาขาว","140","1","0.71","0","0.00","135","0","0.00","0","0.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","165","130","78.79","128","98.46","166","0","0.00","0","0.00"
"14133  :  โรงพยาบาลเอราวัณ","188","44","23.40","43","97.73","187","1","0.53","1","100.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","198","79","39.90","77","97.47","10","0","0.00","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","255","5","1.96","2","40.00","156","0","0.00","0","0.00"
"11042  :  โรงพยาบาลโพนพิสัย","87","2","2.30","2","100.00","55","30","54.55","30","100.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","113","63","55.75","62","98.41","89","2","2.25","2","100.00"
"11045  :  โรงพยาบาลสังคม","62","47","75.81","38","80.85","58","0","0.00","0","0.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","202","34","16.83","34","100.00","190","1","0.53","1","100.00"
"14558  :  โรงพยาบาลพิสัยเวช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"21356  :  โรงพยาบาลสระใคร","10","8","80.00","8","100.00","11","0","0.00","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","54","18","33.33","16","88.89","38","0","0.00","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","4","0","0.00","0","0.00","6","0","0.00","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11051  :  โรงพยาบาลแกดำ","37","0","0.00","0","0.00","37","0","0.00","0","0.00"
"11052  :  โรงพยาบาลโกสุมพิสัย","385","44","11.43","43","97.73","314","1","0.32","1","100.00"
"11053  :  โรงพยาบาลกันทรวิชัย","166","17","10.24","17","100.00","157","3","1.91","3","100.00"
"11054  :  โรงพยาบาลเชียงยืน","233","207","88.84","173","83.57","181","9","4.97","9","100.00"
"11055  :  โรงพยาบาลบรบือ","248","35","14.11","34","97.14","245","2","0.82","2","100.00"
"11056  :  โรงพยาบาลนาเชือก","140","12","8.57","12","100.00","38","1","2.63","1","100.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","341","34","9.97","31","91.18","166","1","0.60","0","0.00"
"11058  :  โรงพยาบาลวาปีปทุม","341","9","2.64","8","88.89","337","2","0.59","2","100.00"
"11059  :  โรงพยาบาลนาดูน","83","4","4.82","3","75.00","84","0","0.00","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","76","66","86.84","57","86.36","49","17","34.69","17","100.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","272","92","33.82","91","98.91","8","0","0.00","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","35","30","85.71","25","83.33","34","1","2.94","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","228","2","0.88","2","100.00","191","0","0.00","0","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","172","143","83.14","136","95.10","107","4","3.74","4","100.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","170","36","21.18","34","94.44","145","5","3.45","5","100.00"
"11064  :  โรงพยาบาลธวัชบุรี","46","39","84.78","39","100.00","32","0","0.00","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","184","102","55.43","98","96.08","140","37","26.43","34","91.89"
"11066  :  โรงพยาบาลโพนทอง","342","30","8.77","28","93.33","170","2","1.18","2","100.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","94","6","6.38","6","100.00","70","0","0.00","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","262","66","25.19","66","100.00","176","5","2.84","5","100.00"
"11069  :  โรงพยาบาลเสลภูมิ","403","48","11.91","48","100.00","196","17","8.67","16","94.12"
"11070  :  โรงพยาบาลสุวรรณภูมิ","356","16","4.49","16","100.00","311","1","0.32","1","100.00"
"11071  :  โรงพยาบาลเมืองสรวง","103","53","51.46","45","84.91","46","2","4.35","2","100.00"
"11072  :  โรงพยาบาลโพนทราย","57","6","10.53","4","66.67","57","23","40.35","17","73.91"
"11073  :  โรงพยาบาลอาจสามารถ","179","18","10.06","17","94.44","154","3","1.95","3","100.00"
"11074  :  โรงพยาบาลเมยวดี","69","7","10.14","7","100.00","60","0","0.00","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","118","6","5.08","5","83.33","57","1","1.75","1","100.00"
"11076  :  โรงพยาบาลจังหาร","16","15","93.75","15","100.00","16","0","0.00","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","7","0","0.00","0","0.00","7","0","0.00","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","9","0","0.00","0","0.00","9","0","0.00","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","19","17","89.47","16","94.12","19","0","0.00","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","371","32","8.63","28","87.50","281","3","1.07","0","0.00"
"11077  :  โรงพยาบาลนามน","135","1","0.74","1","100.00","101","0","0.00","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","151","1","0.66","1","100.00","84","0","0.00","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","38","0","0.00","0","0.00","19","0","0.00","0","0.00"
"11080  :  โรงพยาบาลเขาวง","132","8","6.06","8","100.00","86","0","0.00","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","194","6","3.09","6","100.00","166","0","0.00","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","47","8","17.02","3","37.50","44","1","2.27","1","100.00"
"11084  :  โรงพยาบาลคำม่วง","191","60","31.41","42","70.00","91","0","0.00","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","98","5","5.10","5","100.00","55","6","10.91","6","100.00"
"11086  :  โรงพยาบาลหนองกุงศรี","184","170","92.39","138","81.18","64","0","0.00","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","392","15","3.83","10","66.67","254","1","0.39","1","100.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","171","1","0.58","1","100.00","117","0","0.00","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","315","1","0.32","1","100.00","273","0","0.00","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","41","0","0.00","0","0.00","36","0","0.00","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","36","21","58.33","19","90.48","36","0","0.00","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","41","0","0.00","0","0.00","40","0","0.00","0","0.00"
"28791  :  โรงพยาบาลสามชัย","52","0","0.00","0","0.00","52","0","0.00","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","158","56","35.44","56","100.00","158","10","6.33","10","100.00"
"11090  :  โรงพยาบาลกุดบาก","74","58","78.38","58","100.00","74","0","0.00","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","137","17","12.41","15","88.24","137","0","0.00","0","0.00"
"11092  :  โรงพยาบาลพังโคน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","139","53","38.13","53","100.00","142","0","0.00","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","126","9","7.14","9","100.00","12","0","0.00","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","116","20","17.24","20","100.00","14","0","0.00","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","134","32","23.88","26","81.25","135","1","0.74","1","100.00"
"11105  :  โรงพยาบาลท่าอุเทน","62","5","8.06","5","100.00","62","2","3.23","2","100.00"
"11106  :  โรงพยาบาลบ้านแพง","179","18","10.06","17","94.44","176","91","51.70","74","81.32"
"11107  :  โรงพยาบาลนาทม","62","8","12.90","7","87.50","65","2","3.08","2","100.00"
"11108  :  โรงพยาบาลเรณูนคร","187","108","57.75","92","85.19","188","0","0.00","0","0.00"
"11109  :  โรงพยาบาลนาแก","310","42","13.55","41","97.62","197","1","0.51","1","100.00"
"11110  :  โรงพยาบาลศรีสงคราม","285","25","8.77","23","92.00","223","0","0.00","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","166","11","6.63","10","90.91","164","42","25.61","41","97.62"
"11112  :  โรงพยาบาลโพนสวรรค์","88","14","15.91","14","100.00","90","78","86.67","60","76.92"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","7","0","0.00","0","0.00","8","0","0.00","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","26","5","19.23","4","80.00","26","1","3.85","1","100.00"
"10712  :  โรงพยาบาลมุกดาหาร","521","193","37.04","188","97.41","315","1","0.32","1","100.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","92","38","41.30","34","89.47","69","0","0.00","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","112","23","20.54","23","100.00","85","0","0.00","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","121","0","0.00","0","0.00","104","0","0.00","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","119","14","11.76","14","100.00","63","4","6.35","4","100.00"
"11117  :  โรงพยาบาลหว้านใหญ่","31","2","6.45","2","100.00","31","0","0.00","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","29","15","51.72","15","100.00","27","1","3.70","1","100.00"
"06009  :  โรงพยาบาลแม่ตื่น","66","35","53.03","22","62.86","62","19","30.65","8","42.11"
"10713  :  โรงพยาบาลนครพิงค์","2,566","138","5.38","128","92.75","690","47","6.81","35","74.47"
"11119  :  โรงพยาบาลจอมทอง","249","206","82.73","164","79.61","222","14","6.31","10","71.43"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","155","60","38.71","54","90.00","129","2","1.55","2","100.00"
"11121  :  โรงพยาบาลเชียงดาว","245","173","70.61","103","59.54","209","14","6.70","6","42.86"
"11122  :  โรงพยาบาลดอยสะเก็ด","117","103","88.03","76","73.79","125","26","20.80","21","80.77"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","53","40","75.47","16","40.00","59","46","77.97","21","45.65"
"11125  :  โรงพยาบาลฝาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","116","75","64.66","55","73.33","166","23","13.86","19","82.61"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","177","125","70.62","113","90.40","175","25","14.29","22","88.00"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11132  :  โรงพยาบาลฮอด","150","70","46.67","47","67.14","150","60","40.00","32","53.33"
"11133  :  โรงพยาบาลดอยเต่า","25","25","100.00","21","84.00","26","22","84.62","10","45.45"
"11134  :  โรงพยาบาลอมก๋อย","121","57","47.11","49","85.96","166","117","70.48","95","81.20"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","144","79","54.86","57","72.15","209","55","26.32","42","76.36"
"11137  :  โรงพยาบาลไชยปราการ","70","39","55.71","22","56.41","94","34","36.17","23","67.65"
"11138  :  โรงพยาบาลแม่วาง","29","23","79.31","16","69.57","33","17","51.52","9","52.94"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","65","36","55.38","33","91.67","7","2","28.57","1","50.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","7","1","14.29","0","0.00","11","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","44","1","2.27","0","0.00","0","0","0.00","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","139","14","10.07","12","85.71","64","8","12.50","7","87.50"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","46","15","32.61","13","86.67","63","1","1.59","1","100.00"
"10714  :  โรงพยาบาลลำพูน","226","169","74.78","162","95.86","200","0","0.00","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10672  :  โรงพยาบาลลำปาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","177","12","6.78","11","91.67","178","2","1.12","1","50.00"
"11147  :  โรงพยาบาลเกาะคา","94","4","4.26","3","75.00","61","0","0.00","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","89","6","6.74","6","100.00","90","1","1.11","1","100.00"
"11149  :  โรงพยาบาลงาว","191","7","3.66","7","100.00","90","0","0.00","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","23","18","78.26","15","83.33","23","2","8.70","2","100.00"
"11151  :  โรงพยาบาลวังเหนือ","71","11","15.49","5","45.45","68","13","19.12","11","84.62"
"11152  :  โรงพยาบาลเถิน","27","2","7.41","2","100.00","29","5","17.24","4","80.00"
"11153  :  โรงพยาบาลแม่พริก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","55","50","90.91","49","98.00","55","6","10.91","6","100.00"
"11156  :  โรงพยาบาลห้างฉัตร","127","1","0.79","1","100.00","127","3","2.36","3","100.00"
"11157  :  โรงพยาบาลเมืองปาน","15","13","86.67","12","92.31","16","0","0.00","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","356","202","56.74","180","89.11","321","1","0.31","1","100.00"
"11158  :  โรงพยาบาลตรอน","73","1","1.37","0","0.00","72","0","0.00","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","98","1","1.02","1","100.00","98","0","0.00","0","0.00"
"11160  :  โรงพยาบาลน้ำปาด","161","4","2.48","4","100.00","72","12","16.67","7","58.33"
"11161  :  โรงพยาบาลฟากท่า","39","0","0.00","0","0.00","39","0","0.00","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","40","1","2.50","1","100.00","40","0","0.00","0","0.00"
"11163  :  โรงพยาบาลพิชัย","234","130","55.56","115","88.46","182","2","1.10","1","50.00"
"11164  :  โรงพยาบาลลับแล","14","0","0.00","0","0.00","15","0","0.00","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","46","2","4.35","2","100.00","46","0","0.00","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","134","0","0.00","0","0.00","88","0","0.00","0","0.00"
"11167  :  โรงพยาบาลลอง","163","5","3.07","5","100.00","91","0","0.00","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11170  :  โรงพยาบาลสอง","129","114","88.37","105","92.11","128","1","0.78","1","100.00"
"11171  :  โรงพยาบาลวังชิ้น","73","21","28.77","21","100.00","46","0","0.00","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","5","0","0.00","0","0.00","4","0","0.00","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","93","53","56.99","47","88.68","90","0","0.00","0","0.00"
"10716  :  โรงพยาบาลน่าน","716","35","4.89","35","100.00","471","3","0.64","3","100.00"
"11173  :  โรงพยาบาลแม่จริม","44","38","86.36","37","97.37","45","2","4.44","2","100.00"
"11174  :  โรงพยาบาลบ้านหลวง","23","0","0.00","0","0.00","24","0","0.00","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","85","14","16.47","12","85.71","86","1","1.16","1","100.00"
"11176  :  โรงพยาบาลท่าวังผา","141","13","9.22","12","92.31","139","9","6.47","9","100.00"
"11177  :  โรงพยาบาลเวียงสา","158","15","9.49","14","93.33","120","2","1.67","2","100.00"
"11178  :  โรงพยาบาลทุ่งช้าง","27","26","96.30","26","100.00","27","0","0.00","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","78","38","48.72","38","100.00","79","2","2.53","2","100.00"
"11180  :  โรงพยาบาลนาหมื่น","45","25","55.56","21","84.00","44","18","40.91","16","88.89"
"11181  :  โรงพยาบาลสันติสุข","52","50","96.15","49","98.00","46","6","13.04","6","100.00"
"11182  :  โรงพยาบาลบ่อเกลือ","37","1","2.70","1","100.00","31","1","3.23","1","100.00"
"11183  :  โรงพยาบาลสองแคว","33","1","3.03","1","100.00","36","0","0.00","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","76","67","88.16","52","77.61","76","0","0.00","0","0.00"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","15","11","73.33","9","81.82","15","0","0.00","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","8","0","0.00","0","0.00","9","0","0.00","0","0.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11184  :  โรงพยาบาลจุน","129","93","72.09","92","98.92","110","3","2.73","3","100.00"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","45","40","88.89","38","95.00","44","0","0.00","0","0.00"
"11187  :  โรงพยาบาลปง","62","47","75.81","43","91.49","61","47","77.05","44","93.62"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
