"โรงพยาบาล","ปีการศึกษา 2564 เทอม1","ปีการศึกษา 2564 เทอม2"
"เด็กนักเรียน ป.3 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ปราศจากฟันแท้ผุ(A)","%","เด็กนักเรียน ป.3 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ปราศจากฟันแท้ผุ(A)","%"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","306","5","1.63","3","60.00","0","0","0.00","0","0.00"
"11014  :  โรงพยาบาลหนองวัวซอ","196","3","1.53","3","100.00","0","0","0.00","0","0.00"
"11015  :  โรงพยาบาลกุมภวาปี","616","140","22.73","124","88.57","0","0","0.00","0","0.00"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","262","39","14.89","39","100.00","0","0","0.00","0","0.00"
"11018  :  โรงพยาบาลหนองหาน","332","3","0.90","3","100.00","0","0","0.00","0","0.00"
"11019  :  โรงพยาบาลทุ่งฝน","99","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11020  :  โรงพยาบาลไชยวาน","189","2","1.06","2","100.00","0","0","0.00","0","0.00"
"11021  :  โรงพยาบาลศรีธาตุ","14","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11022  :  โรงพยาบาลวังสามหมอ","263","1","0.38","1","100.00","0","0","0.00","0","0.00"
"11023  :  โรงพยาบาลบ้านผือ","414","3","0.72","3","100.00","0","0","0.00","0","0.00"
"11024  :  โรงพยาบาลน้ำโสม","339","2","0.59","2","100.00","0","0","0.00","0","0.00"
"11025  :  โรงพยาบาลเพ็ญ","392","12","3.06","11","91.67","0","0","0.00","0","0.00"
"11026  :  โรงพยาบาลสร้างคอม","86","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11027  :  โรงพยาบาลหนองแสง","183","3","1.64","3","100.00","0","0","0.00","0","0.00"
"11028  :  โรงพยาบาลนายูง","59","1","1.69","1","100.00","0","0","0.00","0","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","18","1","5.56","1","100.00","0","0","0.00","0","0.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","611","24","3.93","21","87.50","0","0","0.00","0","0.00"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10705  :  โรงพยาบาลเลย","922","79","8.57","75","94.94","0","0","0.00","0","0.00"
"11030  :  โรงพยาบาลนาด้วง","115","3","2.61","3","100.00","0","0","0.00","0","0.00"
"11031  :  โรงพยาบาลเชียงคาน","261","1","0.38","1","100.00","0","0","0.00","0","0.00"
"11032  :  โรงพยาบาลปากชม","81","61","75.31","57","93.44","0","0","0.00","0","0.00"
"11033  :  โรงพยาบาลนาแห้ว","26","1","3.85","1","100.00","0","0","0.00","0","0.00"
"11034  :  โรงพยาบาลภูเรือ","98","2","2.04","1","50.00","0","0","0.00","0","0.00"
"11035  :  โรงพยาบาลท่าลี่","107","7","6.54","5","71.43","0","0","0.00","0","0.00"
"11036  :  โรงพยาบาลวังสะพุง","255","7","2.75","6","85.71","0","0","0.00","0","0.00"
"11037  :  โรงพยาบาลภูกระดึง","211","6","2.84","6","100.00","0","0","0.00","0","0.00"
"11038  :  โรงพยาบาลภูหลวง","98","3","3.06","3","100.00","0","0","0.00","0","0.00"
"11039  :  โรงพยาบาลผาขาว","145","1","0.69","1","100.00","0","0","0.00","0","0.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","173","9","5.20","9","100.00","0","0","0.00","0","0.00"
"14133  :  โรงพยาบาลเอราวัณ","220","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","219","41","18.72","39","95.12","0","0","0.00","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","451","4","0.89","3","75.00","0","0","0.00","0","0.00"
"11042  :  โรงพยาบาลโพนพิสัย","102","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","159","4","2.52","4","100.00","0","0","0.00","0","0.00"
"11045  :  โรงพยาบาลสังคม","77","2","2.60","2","100.00","0","0","0.00","0","0.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","408","11","2.70","11","100.00","0","0","0.00","0","0.00"
"14558  :  โรงพยาบาลพิสัยเวช","227","51","22.47","46","90.20","0","0","0.00","0","0.00"
"21356  :  โรงพยาบาลสระใคร","11","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","62","1","1.61","1","100.00","0","0","0.00","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","3","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11051  :  โรงพยาบาลแกดำ","38","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11052  :  โรงพยาบาลโกสุมพิสัย","400","11","2.75","9","81.82","0","0","0.00","0","0.00"
"11053  :  โรงพยาบาลกันทรวิชัย","178","2","1.12","1","50.00","0","0","0.00","0","0.00"
"11054  :  โรงพยาบาลเชียงยืน","257","55","21.40","47","85.45","0","0","0.00","0","0.00"
"11055  :  โรงพยาบาลบรบือ","326","7","2.15","7","100.00","0","0","0.00","0","0.00"
"11056  :  โรงพยาบาลนาเชือก","208","4","1.92","4","100.00","0","0","0.00","0","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","485","10","2.06","6","60.00","0","0","0.00","0","0.00"
"11058  :  โรงพยาบาลวาปีปทุม","479","8","1.67","8","100.00","0","0","0.00","0","0.00"
"11059  :  โรงพยาบาลนาดูน","93","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","78","13","16.67","4","30.77","0","0","0.00","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","171","1","0.58","0","0.00","0","0","0.00","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","34","1","2.94","1","100.00","0","0","0.00","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","257","3","1.17","2","66.67","0","0","0.00","0","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","192","9","4.69","9","100.00","0","0","0.00","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","183","2","1.09","2","100.00","0","0","0.00","0","0.00"
"11064  :  โรงพยาบาลธวัชบุรี","54","19","35.19","19","100.00","0","0","0.00","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","216","3","1.39","2","66.67","0","0","0.00","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","404","22","5.45","19","86.36","0","0","0.00","0","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","122","1","0.82","1","100.00","0","0","0.00","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","322","33","10.25","33","100.00","0","0","0.00","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","475","39","8.21","32","82.05","0","0","0.00","0","0.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","424","7","1.65","6","85.71","0","0","0.00","0","0.00"
"11071  :  โรงพยาบาลเมืองสรวง","112","3","2.68","2","66.67","0","0","0.00","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","59","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","192","5","2.60","4","80.00","0","0","0.00","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","74","4","5.41","4","100.00","0","0","0.00","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","126","2","1.59","2","100.00","0","0","0.00","0","0.00"
"11076  :  โรงพยาบาลจังหาร","18","4","22.22","4","100.00","0","0","0.00","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","6","1","16.67","1","100.00","0","0","0.00","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","9","5","55.56","2","40.00","0","0","0.00","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","20","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","405","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11077  :  โรงพยาบาลนามน","154","5","3.25","5","100.00","0","0","0.00","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","185","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","153","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11080  :  โรงพยาบาลเขาวง","162","4","2.47","4","100.00","0","0","0.00","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","237","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","49","6","12.24","4","66.67","0","0","0.00","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","213","1","0.47","1","100.00","0","0","0.00","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","138","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","202","3","1.49","3","100.00","0","0","0.00","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","467","7","1.50","7","100.00","0","0","0.00","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","215","3","1.40","3","100.00","0","0","0.00","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","364","2","0.55","2","100.00","0","0","0.00","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","51","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","44","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","43","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28791  :  โรงพยาบาลสามชัย","57","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","184","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","130","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","160","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11092  :  โรงพยาบาลพังโคน","272","2","0.74","2","100.00","0","0","0.00","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","243","1","0.41","1","100.00","0","0","0.00","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","86","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","378","3","0.79","3","100.00","0","0","0.00","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","184","7","3.80","7","100.00","0","0","0.00","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","231","9","3.90","8","88.89","0","0","0.00","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","248","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","152","11","7.24","11","100.00","0","0","0.00","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","71","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","160","47","29.38","26","55.32","0","0","0.00","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","138","3","2.17","3","100.00","0","0","0.00","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","42","1","2.38","1","100.00","0","0","0.00","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","713","28","3.93","27","96.43","0","0","0.00","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","142","3","2.11","3","100.00","0","0","0.00","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","55","2","3.64","2","100.00","0","0","0.00","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","198","2","1.01","1","50.00","0","0","0.00","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","147","1","0.68","1","100.00","0","0","0.00","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","70","4","5.71","4","100.00","0","0","0.00","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","229","3","1.31","0","0.00","0","0","0.00","0","0.00"
"11107  :  โรงพยาบาลนาทม","38","3","7.89","2","66.67","0","0","0.00","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","200","7","3.50","6","85.71","0","0","0.00","0","0.00"
"11109  :  โรงพยาบาลนาแก","355","1","0.28","1","100.00","0","0","0.00","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","319","9","2.82","9","100.00","0","0","0.00","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","182","5","2.75","5","100.00","0","0","0.00","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","97","4","4.12","2","50.00","0","0","0.00","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","18","1","5.56","1","100.00","0","0","0.00","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","28","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","758","13","1.72","13","100.00","0","0","0.00","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","103","1","0.97","1","100.00","0","0","0.00","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","134","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","128","29","22.66","29","100.00","0","0","0.00","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","171","86","50.29","84","97.67","0","0","0.00","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","36","1","2.78","1","100.00","0","0","0.00","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","33","1","3.03","1","100.00","0","0","0.00","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","43","1","2.33","1","100.00","0","0","0.00","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","3,169","35","1.10","34","97.14","0","0","0.00","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","343","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","172","3","1.74","1","33.33","0","0","0.00","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","317","3","0.95","3","100.00","0","0","0.00","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","173","7","4.05","5","71.43","0","0","0.00","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","60","5","8.33","3","60.00","0","0","0.00","0","0.00"
"11125  :  โรงพยาบาลฝาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","155","1","0.65","1","100.00","0","0","0.00","0","0.00"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","201","95","47.26","75","78.95","0","0","0.00","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11132  :  โรงพยาบาลฮอด","142","2","1.41","2","100.00","0","0","0.00","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","27","1","3.70","1","100.00","0","0","0.00","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","214","12","5.61","7","58.33","0","0","0.00","0","0.00"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","129","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","96","2","2.08","2","100.00","0","0","0.00","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","45","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","75","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","52","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","180","1","0.56","1","100.00","0","0","0.00","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","211","1","0.47","0","0.00","0","0","0.00","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","29","18","62.07","15","83.33","0","0","0.00","0","0.00"
"10714  :  โรงพยาบาลลำพูน","275","3","1.09","2","66.67","0","0","0.00","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","72","12","16.67","12","100.00","0","0","0.00","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","111","32","28.83","32","100.00","0","0","0.00","0","0.00"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","44","32","72.73","31","96.88","0","0","0.00","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","119","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","117","31","26.50","31","100.00","0","0","0.00","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","23","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10672  :  โรงพยาบาลลำปาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","196","2","1.02","2","100.00","0","0","0.00","0","0.00"
"11147  :  โรงพยาบาลเกาะคา","98","4","4.08","4","100.00","0","0","0.00","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","87","21","24.14","20","95.24","0","0","0.00","0","0.00"
"11149  :  โรงพยาบาลงาว","218","1","0.46","1","100.00","0","0","0.00","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","23","18","78.26","17","94.44","0","0","0.00","0","0.00"
"11151  :  โรงพยาบาลวังเหนือ","82","3","3.66","2","66.67","0","0","0.00","0","0.00"
"11152  :  โรงพยาบาลเถิน","27","22","81.48","19","86.36","0","0","0.00","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","74","28","37.84","19","67.86","0","0","0.00","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","55","15","27.27","14","93.33","0","0","0.00","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","108","93","86.11","84","90.32","0","0","0.00","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","147","39","26.53","32","82.05","0","0","0.00","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","44","15","34.09","14","93.33","0","0","0.00","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","392","5","1.28","3","60.00","0","0","0.00","0","0.00"
"11158  :  โรงพยาบาลตรอน","70","18","25.71","9","50.00","0","0","0.00","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","107","2","1.87","1","50.00","0","0","0.00","0","0.00"
"11160  :  โรงพยาบาลน้ำปาด","188","2","1.06","2","100.00","0","0","0.00","0","0.00"
"11161  :  โรงพยาบาลฟากท่า","43","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","41","10","24.39","10","100.00","0","0","0.00","0","0.00"
"11163  :  โรงพยาบาลพิชัย","285","11","3.86","9","81.82","0","0","0.00","0","0.00"
"11164  :  โรงพยาบาลลับแล","64","2","3.13","2","100.00","0","0","0.00","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","42","33","78.57","27","81.82","0","0","0.00","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","143","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11167  :  โรงพยาบาลลอง","248","21","8.47","21","100.00","0","0","0.00","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11170  :  โรงพยาบาลสอง","137","122","89.05","113","92.62","0","0","0.00","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","99","51","51.52","36","70.59","0","0","0.00","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","4","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","115","10","8.70","10","100.00","0","0","0.00","0","0.00"
"10716  :  โรงพยาบาลน่าน","916","69","7.53","49","71.01","0","0","0.00","0","0.00"
"11173  :  โรงพยาบาลแม่จริม","50","33","66.00","32","96.97","0","0","0.00","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","27","22","81.48","19","86.36","0","0","0.00","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","89","5","5.62","4","80.00","0","0","0.00","0","0.00"
"11176  :  โรงพยาบาลท่าวังผา","145","1","0.69","1","100.00","0","0","0.00","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","195","83","42.56","73","87.95","0","0","0.00","0","0.00"
"11178  :  โรงพยาบาลทุ่งช้าง","27","25","92.59","24","96.00","0","0","0.00","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","82","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11180  :  โรงพยาบาลนาหมื่น","46","20","43.48","17","85.00","0","0","0.00","0","0.00"
"11181  :  โรงพยาบาลสันติสุข","43","29","67.44","26","89.66","0","0","0.00","0","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","31","2","6.45","2","100.00","0","0","0.00","0","0.00"
"11183  :  โรงพยาบาลสองแคว","34","2","5.88","2","100.00","0","0","0.00","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","73","1","1.37","1","100.00","0","0","0.00","0","0.00"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","15","9","60.00","7","77.78","0","0","0.00","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","14","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11184  :  โรงพยาบาลจุน","140","98","70.00","95","96.94","0","0","0.00","0","0.00"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","51","9","17.65","9","100.00","0","0","0.00","0","0.00"
"11187  :  โรงพยาบาลปง","68","51","75.00","48","94.12","0","0","0.00","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
