"โรงพยาบาล","กลุ่มอายุ (ปี)"
"น้อยกว่า 1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","มากกว่า 100","รวม"
"ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","รวม"
"11032  :  โรงพยาบาลปากชม","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","6"
"11033  :  โรงพยาบาลนาแห้ว","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","0","1","1","0","0","2","0","3","1","2","1","5","1","2","4","3","0","1","0","1","0","0","0","0","0","0","0","0","8","25","33"
"11034  :  โรงพยาบาลภูเรือ","0","0","0","0","0","0","0","0","0","2","0","3","3","1","4","3","2","0","2","0","0","0","2","0","2","0","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","9","31"
"11035  :  โรงพยาบาลท่าลี่","0","0","1","0","0","0","0","1","1","2","3","1","3","1","2","0","1","3","1","1","0","0","1","0","2","3","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","18","12","30"
"11036  :  โรงพยาบาลวังสะพุง","0","0","0","0","0","0","0","0","4","1","3","4","2","4","3","1","0","6","1","0","5","0","2","2","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","22","20","42"
"11037  :  โรงพยาบาลภูกระดึง","0","0","0","0","0","0","0","1","0","0","3","5","0","3","1","4","2","1","3","4","1","3","1","3","0","7","2","3","1","4","2","2","0","2","0","1","1","0","0","0","0","0","0","0","17","43","60"
"11038  :  โรงพยาบาลภูหลวง","0","1","0","0","2","0","0","0","1","0","1","2","2","1","3","0","0","1","3","1","0","0","1","2","0","3","2","2","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","15","17","32"
"11039  :  โรงพยาบาลผาขาว","0","0","0","0","1","0","0","0","0","0","0","1","0","2","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","8"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","1","0","0","0","0","1","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","4","4","8"
"14133  :  โรงพยาบาลเอราวัณ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28861  :  โรงพยาบาลหนองหิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10706  :  โรงพยาบาลหนองคาย","0","1","0","0","1","1","1","0","2","1","3","8","3","15","5","8","4","6","1","4","4","7","4","12","8","8","9","7","4","3","0","5","4","3","1","6","0","1","2","1","0","0","0","0","56","97","153"
"11042  :  โรงพยาบาลโพนพิสัย","0","0","0","1","0","0","0","2","1","1","0","0","0","1","0","3","0","4","0","2","0","2","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","20","21"
"11044  :  โรงพยาบาลศรีเชียงใหม่","0","1","3","0","2","0","2","1","3","1","1","1","2","3","0","4","0","2","2","3","1","1","2","4","4","3","5","2","3","1","4","5","1","3","1","1","1","0","0","0","0","0","0","0","37","36","73"
"11045  :  โรงพยาบาลสังคม","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","2","0","2","0","1","0","0","1","0","3","0","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","9","7","16"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","1","1","2","4","3","1","6","2","0","5","23","47","38","63","34","34","16","24","5","7","8","8","8","10","3","5","3","4","4","5","2","6","4","2","5","8","4","3","1","4","0","0","0","0","170","243","413"
"14558  :  โรงพยาบาลพิสัยเวช","1","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","3","1","0","0","0","0","0","7","5","12"
"21356  :  โรงพยาบาลสระใคร","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","1","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","9"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0","0","0","0","0","0","1","0","2","3","1","0","0","1","1","2","0","1","0","0","0","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","10","17"
"28811  :  โรงพยาบาลเฝ้าไร่","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3"
"28815  :  โรงพยาบาลรัตนวาปี","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","2","0","0","0","0","0","0","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","4","6","10"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11051  :  โรงพยาบาลแกดำ","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","4"
"11052  :  โรงพยาบาลโกสุมพิสัย","0","0","2","2","2","0","2","3","0","0","3","3","1","1","2","3","0","0","0","1","1","0","2","0","1","2","3","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","22","15","37"
"11053  :  โรงพยาบาลกันทรวิชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","1","1","0","1","0","1","2","1","3","1","2","1","0","0","0","0","0","0","0","0","0","0","0","6","12","18"
"11054  :  โรงพยาบาลเชียงยืน","0","0","1","2","0","0","0","0","0","0","1","2","2","1","2","2","1","1","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","11","19"
"11055  :  โรงพยาบาลบรบือ","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","4"
"11056  :  โรงพยาบาลนาเชือก","0","0","1","0","0","0","0","1","0","1","0","9","0","12","1","4","2","0","0","1","2","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","8","28","36"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","0","0","0","0","0","0","1","1","0","3","0","5","0","4","0","0","0","1","2","2","1","0","1","1","0","1","1","0","1","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","10","20","30"
"11058  :  โรงพยาบาลวาปีปทุม","0","1","0","1","0","0","1","0","1","0","4","5","1","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","10","18"
"11059  :  โรงพยาบาลนาดูน","4","3","3","2","1","0","0","0","0","0","0","0","0","1","0","0","3","0","0","2","0","0","1","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","13","10","23"
"11060  :  โรงพยาบาลยางสีสุราช","0","0","0","2","1","0","0","0","0","1","0","1","0","1","0","0","0","1","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","7","11"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","0","0","3","2","2","1","5","6","13","22","90","164","33","38","15","19","14","13","18","20","22","15","13","26","11","23","18","27","20","18","11","15","5","9","3","5","2","2","1","1","0","0","0","0","299","426","725"
"24704  :  โรงพยาบาลกุดรัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28843  :  โรงพยาบาลชื่นชม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","4"
"11061  :  โรงพยาบาลเกษตรวิสัย","0","0","1","1","1","3","2","1","3","3","0","2","0","3","1","3","1","1","4","2","2","3","1","0","2","4","1","4","0","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","21","33","54"
"11062  :  โรงพยาบาลปทุมรัตต์","0","0","1","0","2","1","2","1","0","4","1","0","1","0","0","0","0","0","0","1","2","2","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","10","22"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","0","1","5","4","62","72","4","4","4","2","1","4","2","9","2","6","11","7","5","9","8","6","6","4","3","1","4","0","0","0","2","0","0","0","0","1","0","1","0","0","0","0","0","0","119","131","250"
"11064  :  โรงพยาบาลธวัชบุรี","1","0","1","0","1","0","0","0","1","2","2","1","0","4","2","1","0","0","0","0","1","0","0","0","1","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","14","8","22"
"11065  :  โรงพยาบาลพนมไพร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11066  :  โรงพยาบาลโพนทอง","1","0","0","0","0","1","3","0","2","1","1","3","0","1","0","3","0","0","0","0","0","0","2","0","1","1","0","0","3","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","15","11","26"
"11067  :  โรงพยาบาลโพธิ์ชัย","1","0","1","0","1","4","0","3","0","0","0","0","0","2","2","2","2","1","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","13","23"
"11068  :  โรงพยาบาลหนองพอก","0","0","0","3","0","0","0","0","0","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","3","6","9"
"11069  :  โรงพยาบาลเสลภูมิ","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","3","5"
"11070  :  โรงพยาบาลสุวรรณภูมิ","0","0","0","0","0","0","2","1","0","0","1","8","1","8","3","1","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","20","29"
"11071  :  โรงพยาบาลเมืองสรวง","0","0","0","0","0","1","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","7"
"11072  :  โรงพยาบาลโพนทราย","0","0","0","0","0","1","1","0","0","0","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","7"
"11073  :  โรงพยาบาลอาจสามารถ","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3"
"11074  :  โรงพยาบาลเมยวดี","0","0","1","0","2","1","0","0","0","0","0","3","0","1","1","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","8","13"
"11075  :  โรงพยาบาลศรีสมเด็จ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11076  :  โรงพยาบาลจังหาร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0","0","0","0","4","2","2","1","12","1","12","0","1","0","0","0","2","0","1","0","0","0","1","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","35","8","43"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","1","3","8","6","4","25","23","36","39","20","10","9","1","10","3","7","5","9","8","9","4","14","2","10","9","14","4","7","3","2","3","5","2","1","4","2","1","0","0","0","0","8","21","197","155","352"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27989  :  โรงพยาบาลเชียงขวัญ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27990  :  โรงพยาบาลหนองฮี","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3"
"10709  :  โรงพยาบาลกาฬสินธุ์","0","0","0","0","0","0","3","0","1","1","2","0","1","3","1","3","1","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","11","9","20"
"11077  :  โรงพยาบาลนามน","1","1","1","2","3","1","2","1","0","3","4","7","4","9","3","6","5","4","2","1","3","1","9","2","3","1","0","1","2","0","3","0","0","1","2","0","0","0","0","0","0","0","0","0","47","41","88"
"11078  :  โรงพยาบาลกมลาไสย","0","0","0","0","0","0","0","0","0","1","4","3","3","0","9","2","4","2","6","0","2","1","6","2","2","0","3","1","3","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","43","15","58"
"11079  :  โรงพยาบาลร่องคำ","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"11080  :  โรงพยาบาลเขาวง","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","4","7"
"11081  :  โรงพยาบาลยางตลาด","0","0","0","0","0","0","1","2","0","0","2","2","1","1","3","5","0","2","2","3","1","1","0","0","2","0","1","1","1","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","18","17","35"
"11082  :  โรงพยาบาลห้วยเม็ก","0","0","1","1","2","1","0","0","0","0","0","0","0","1","0","1","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","8","4","12"
"11083  :  โรงพยาบาลสหัสขันธ์","0","0","0","0","0","1","0","0","0","0","2","3","1","2","0","2","0","0","2","0","2","1","3","0","1","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","9","24"
"11084  :  โรงพยาบาลคำม่วง","0","0","0","0","3","0","0","0","0","0","0","1","0","1","1","1","0","3","0","2","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","7","9","16"
"11085  :  โรงพยาบาลท่าคันโท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3"
"11086  :  โรงพยาบาลหนองกุงศรี","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","6"
"11087  :  โรงพยาบาลสมเด็จ","0","0","0","2","0","0","0","3","1","0","5","8","3","11","4","9","6","4","1","5","4","1","1","0","2","0","0","0","4","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","34","45","79"
"11088  :  โรงพยาบาลห้วยผึ้ง","0","0","0","2","0","0","0","1","1","2","3","2","1","3","0","3","0","1","0","0","0","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","16","23"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","0","0","0","0","1","2","0","2","3","2","7","23","8","15","1","6","4","8","2","6","4","2","3","0","5","1","2","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","44","68","112"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"28790  :  โรงพยาบาลดอนจาน","0","0","0","0","1","1","0","0","1","0","0","2","1","2","2","1","1","1","1","1","0","0","1","1","0","0","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11","22"
"28791  :  โรงพยาบาลสามชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"10710  :  โรงพยาบาลสกลนคร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2"
"11090  :  โรงพยาบาลกุดบาก","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","3","2","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","10"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","7","9","10","12","24","22","4","5","3","4","0","11","1","10","1","12","2","6","8","8","6","13","21","22","17","38","22","38","25","40","22","34","8","19","7","14","5","7","1","4","0","2","0","0","194","330","524"
"11092  :  โรงพยาบาลพังโคน","0","1","3","3","0","0","1","0","1","4","6","18","1","15","5","3","7","3","4","1","3","0","3","3","2","1","3","3","2","1","0","0","0","1","1","0","2","1","1","1","0","0","0","0","45","59","104"
"11093  :  โรงพยาบาลวาริชภูมิ","0","0","0","1","1","0","0","0","1","2","4","23","7","11","5","7","0","4","1","1","2","0","1","0","0","0","2","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","26","51","77"
"11094  :  โรงพยาบาลนิคมน้ำอูน","0","0","0","0","1","0","0","1","0","2","0","1","1","1","0","1","1","1","1","0","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","6","11","17"
"11095  :  โรงพยาบาลวานรนิวาส","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11096  :  โรงพยาบาลคำตากล้า","0","0","3","5","2","3","1","2","0","5","1","17","4","23","4","8","2","9","2","4","3","6","6","2","4","4","4","0","2","0","2","0","1","1","2","0","0","0","0","0","0","0","0","0","43","89","132"
"11097  :  โรงพยาบาลบ้านม่วง","0","0","0","2","0","2","1","1","3","5","4","29","5","39","1","19","1","4","1","3","1","3","0","0","5","0","2","0","1","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","26","110","136"
"11098  :  โรงพยาบาลอากาศอำนวย","0","0","2","1","0","0","0","0","1","3","0","5","1","3","3","2","1","2","2","1","1","1","1","0","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","16","19","35"
"11099  :  โรงพยาบาลส่องดาว","0","0","0","0","0","1","0","0","0","0","0","1","0","4","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","9","11"
"11100  :  โรงพยาบาลเต่างอย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","0","0","0","0","1","0","0","0","0","0","0","3","0","2","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","9","11"
"11102  :  โรงพยาบาลเจริญศิลป์","0","0","0","0","0","0","0","0","0","1","0","1","0","2","0","3","1","3","0","0","0","0","2","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","10","15"
"11103  :  โรงพยาบาลโพนนาแก้ว","0","0","0","0","1","0","0","0","2","0","2","1","4","2","0","0","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","13","6","19"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","0","1","2","1","2","0","1","0","0","1","2","6","0","4","0","2","0","4","0","0","2","2","0","0","1","0","1","2","0","0","0","0","2","0","0","2","1","0","0","0","0","0","0","0","14","25","39"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0","0","0","0","1","0","0","2","3","0","2","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","8","6","14"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","2","2","0","0","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","8","6","14"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"10711  :  โรงพยาบาลนครพนม","0","0","1","0","0","0","1","0","0","0","0","2","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","8"
"11104  :  โรงพยาบาลปลาปาก","0","0","0","0","0","0","0","0","0","0","0","2","1","3","0","4","2","2","0","4","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","17","23"
"11105  :  โรงพยาบาลท่าอุเทน","0","0","0","0","0","0","0","1","0","0","2","4","1","2","3","5","0","4","2","2","0","6","1","6","0","2","1","6","2","1","1","2","1","2","2","0","0","2","0","1","0","0","0","0","16","46","62"
"11106  :  โรงพยาบาลบ้านแพง","1","0","1","2","2","2","3","2","1","1","0","3","1","4","1","4","2","2","3","1","1","2","1","0","1","2","2","0","3","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","23","27","50"
"11107  :  โรงพยาบาลนาทม","0","0","0","0","1","1","1","0","2","1","0","1","0","3","1","2","0","0","2","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","9","9","18"
"11108  :  โรงพยาบาลเรณูนคร","0","0","0","0","0","2","1","0","1","1","1","4","1","1","0","2","0","1","2","2","2","0","2","1","1","0","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","14","16","30"
"11109  :  โรงพยาบาลนาแก","0","0","0","0","1","0","0","0","0","0","0","6","1","14","0","5","0","6","2","2","1","0","0","3","2","0","0","2","1","2","0","0","2","1","0","0","0","0","0","0","0","0","0","0","10","41","51"
"11110  :  โรงพยาบาลศรีสงคราม","1","0","1","1","0","1","18","12","11","12","12","24","5","19","6","16","8","10","10","9","6","13","11","8","10","16","8","6","7","6","2","6","4","2","0","3","0","5","1","3","0","0","1","0","122","172","294"
"11111  :  โรงพยาบาลนาหว้า","0","0","2","2","0","4","1","0","1","0","0","9","0","4","0","5","0","0","1","3","3","1","1","1","0","0","0","3","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","10","34","44"
"11112  :  โรงพยาบาลโพนสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","2","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","7","8"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","5"
"10712  :  โรงพยาบาลมุกดาหาร","3","2","10","4","1","3","5","4","4","7","9","21","3","15","6","23","6","15","3","16","7","10","6","10","12","9","14","14","13","12","7","6","4","10","3","10","2","6","0","2","0","0","0","1","118","200","318"
"11113  :  โรงพยาบาลนิคมคำสร้อย","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"11114  :  โรงพยาบาลดอนตาล","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","1","1","0","0","1","0","1","0","6","3","1","5","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","13","14","27"
