"โรงพยาบาล","กลุ่มอายุ (ปี)"
"น้อยกว่า 1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","มากกว่า 100","รวม"
"ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","รวม"
"11093  :  โรงพยาบาลวาริชภูมิ","0","0","0","0","1","0","0","0","0","0","1","16","1","15","1","8","0","1","1","1","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","8","42","50"
"11094  :  โรงพยาบาลนิคมน้ำอูน","1","0","0","0","0","0","0","0","0","1","0","11","1","6","2","2","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","23","28"
"11095  :  โรงพยาบาลวานรนิวาส","2","0","1","0","1","0","1","0","0","0","0","1","0","5","1","1","0","1","1","1","0","0","0","0","1","0","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","10","11","21"
"11096  :  โรงพยาบาลคำตากล้า","1","0","1","1","2","2","0","1","0","0","0","1","1","1","1","1","2","1","1","0","2","1","2","0","0","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","13","28"
"11097  :  โรงพยาบาลบ้านม่วง","0","0","0","0","0","0","0","1","0","1","1","3","0","4","0","5","0","1","0","2","0","0","0","0","1","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","6","17","23"
"11098  :  โรงพยาบาลอากาศอำนวย","0","0","0","0","1","1","0","0","0","1","0","2","0","3","1","0","3","1","1","0","0","1","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","7","11","18"
"11099  :  โรงพยาบาลส่องดาว","0","0","3","1","0","0","0","1","0","0","0","0","0","6","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","11","15"
"11100  :  โรงพยาบาลเต่างอย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","0","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","7"
"11102  :  โรงพยาบาลเจริญศิลป์","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","9"
"11103  :  โรงพยาบาลโพนนาแก้ว","0","1","0","1","0","1","1","0","0","0","0","1","0","0","0","1","1","2","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","8","12"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","0","0","0","1","2","0","0","0","0","1","1","2","0","5","0","1","0","4","0","0","0","2","1","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","17","23"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","7"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","0","0","1","0","0","0","4","2","4","0","2","1","4","0","1","0","2","3","4","2","2","2","1","0","3","1","0","1","1","0","2","0","0","1","1","3","0","1","1","0","0","0","0","0","33","17","50"
"11104  :  โรงพยาบาลปลาปาก","0","0","0","0","0","0","0","0","0","0","0","1","0","2","1","2","1","5","0","2","0","2","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","16","20"
"11105  :  โรงพยาบาลท่าอุเทน","0","0","0","0","0","0","0","1","0","0","1","1","2","3","3","1","0","5","1","4","0","4","0","3","1","7","1","6","2","3","1","2","1","2","2","0","0","2","0","1","0","0","0","0","15","45","60"
"11106  :  โรงพยาบาลบ้านแพง","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","1","1","0","0","1","0","0","0","0","1","1","2","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","5","9","14"
"11107  :  โรงพยาบาลนาทม","0","0","0","0","1","1","0","0","1","1","2","0","0","1","1","3","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","8","6","14"
"11108  :  โรงพยาบาลเรณูนคร","0","0","0","0","0","2","1","0","1","0","2","1","1","0","0","0","0","1","2","2","0","0","2","1","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10","20"
"11109  :  โรงพยาบาลนาแก","1","0","1","2","2","0","0","1","0","1","0","12","2","19","0","9","0","6","2","1","1","5","1","3","2","1","2","1","2","1","1","1","0","1","2","0","0","0","0","0","0","0","0","0","19","64","83"
"11110  :  โรงพยาบาลศรีสงคราม","1","0","1","0","1","1","8","6","15","20","12","17","5","21","4","12","6","11","8","9","6","12","11","10","10","14","7","7","7","5","2","2","2","4","0","4","0","5","0","2","0","0","0","0","106","162","268"
"11111  :  โรงพยาบาลนาหว้า","1","0","2","2","0","3","0","1","1","0","0","3","0","5","0","3","0","1","0","1","1","2","2","1","1","0","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","8","26","34"
"11112  :  โรงพยาบาลโพนสวรรค์","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","0","0","0","0","0","0","0","0","1","0","0","3","0","1","1","0","0","0","1","0","2","1","1","0","0","0","0","0","0","0","5","0","1","1","0","0","0","0","0","0","0","0","0","0","12","6","18"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","6","2","8"
"10712  :  โรงพยาบาลมุกดาหาร","6","2","10","5","8","5","5","2","5","12","9","14","9","19","9","20","10","20","7","8","5","15","7","15","15","20","23","22","19","25","17","22","6","13","4","16","4","11","0","2","0","0","0","1","178","269","447"
"11113  :  โรงพยาบาลนิคมคำสร้อย","0","0","0","0","2","1","1","1","1","0","1","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","6","6","12"
"11114  :  โรงพยาบาลดอนตาล","0","1","0","1","1","1","2","1","4","7","12","16","4","2","0","2","1","2","0","1","0","2","2","5","3","3","4","1","3","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","37","49","86"
"11115  :  โรงพยาบาลดงหลวง","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4"
"11116  :  โรงพยาบาลคำชะอี","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","2","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","9"
"11117  :  โรงพยาบาลหว้านใหญ่","0","0","1","0","0","1","0","0","0","0","0","0","0","3","0","2","0","4","0","1","2","1","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","4","15","19"
"11118  :  โรงพยาบาลหนองสูง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0","0","0","0","4","5","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","13"
"11119  :  โรงพยาบาลจอมทอง","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","4"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1"
"11121  :  โรงพยาบาลเชียงดาว","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","4"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11124  :  โรงพยาบาลสะเมิง","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","6"
"11125  :  โรงพยาบาลฝาง","1","2","1","3","9","5","13","7","6","7","4","6","8","3","10","8","15","2","3","6","3","8","1","6","2","10","5","2","2","1","1","2","1","1","0","0","0","0","0","1","0","0","0","0","85","80","165"
"11126  :  โรงพยาบาลแม่อาย","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","6"
"11127  :  โรงพยาบาลพร้าว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","4","3","7"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11130  :  โรงพยาบาลสันทราย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11131  :  โรงพยาบาลหางดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11132  :  โรงพยาบาลฮอด","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","0","0","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","8"
"11133  :  โรงพยาบาลดอยเต่า","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"11134  :  โรงพยาบาลอมก๋อย","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","3","5"
"11135  :  โรงพยาบาลสารภี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11137  :  โรงพยาบาลไชยปราการ","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"11138  :  โรงพยาบาลแม่วาง","0","1","0","0","0","0","0","0","0","3","3","2","1","2","1","1","1","1","0","0","0","1","0","0","0","1","1","2","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","8","17","25"
"11139  :  โรงพยาบาลแม่ออน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","5"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0","1","6","7","2","8","0","0","2","0","0","1","0","0","0","1","0","0","1","1","0","2","0","0","1","0","3","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","17","21","38"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","0","22","20","58","64","67","55","36","45","18","13","33","41","26","24","22","29","25","18","9","8","15","7","16","7","44","11","15","10","25","5","9","2","7","1","6","0","0","0","0","1","0","0","453","361","814"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","3","5"
"10714  :  โรงพยาบาลลำพูน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11140  :  โรงพยาบาลแม่ทา","0","0","0","0","1","1","2","2","1","1","2","0","2","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","10","7","17"
"11141  :  โรงพยาบาลบ้านโฮ่ง","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","5"
"11142  :  โรงพยาบาลลี้","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","5"
"11144  :  โรงพยาบาลป่าซาง","3","0","7","8","6","4","1","2","5","6","5","6","7","7","6","12","4","5","6","6","1","3","5","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","56","64","120"
"11145  :  โรงพยาบาลบ้านธิ","0","0","2","0","1","1","0","1","3","1","0","1","0","1","0","0","1","1","2","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","7","18"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","2","0","1","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2","8"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","3"
"10672  :  โรงพยาบาลลำปาง","2","1","11","15","9","6","5","4","15","12","45","104","112","109","80","90","68","65","43","25","17","19","9","9","12","6","8","0","9","1","7","3","5","2","2","2","3","3","1","0","0","2","1","0","464","478","942"
"11146  :  โรงพยาบาลแม่เมาะ","0","0","0","0","0","0","1","0","0","0","1","2","0","2","0","3","1","3","1","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","9","10","19"
"11147  :  โรงพยาบาลเกาะคา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","5","1","6"
"11148  :  โรงพยาบาลเสริมงาม","0","0","0","0","0","0","0","0","0","1","1","3","0","1","0","0","0","0","1","1","0","1","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","8","13"
"11149  :  โรงพยาบาลงาว","0","0","0","0","0","0","1","0","0","2","3","0","1","1","2","0","0","0","2","1","0","1","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","11","7","18"
"11150  :  โรงพยาบาลแจ้ห่ม","0","0","0","0","2","1","2","0","0","1","0","0","0","0","0","1","0","0","1","1","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","8","6","14"
"11151  :  โรงพยาบาลวังเหนือ","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","2","0","2","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","7","10"
"11152  :  โรงพยาบาลเถิน","2","0","4","5","0","2","2","5","8","1","9","9","18","8","17","6","11","10","12","4","4","2","2","2","5","1","1","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","97","57","154"
"11153  :  โรงพยาบาลแม่พริก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11154  :  โรงพยาบาลแม่ทะ","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","0","0","4","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","2","12"
"11155  :  โรงพยาบาลสบปราบ","0","0","0","1","0","1","2","0","1","1","1","0","1","1","1","0","0","0","0","1","1","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","6","15"
"11156  :  โรงพยาบาลห้างฉัตร","1","1","0","2","3","0","0","3","2","1","10","12","8","8","8","3","4","4","5","1","1","0","1","0","1","1","2","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","48","36","84"
"11157  :  โรงพยาบาลเมืองปาน","0","0","0","0","1","1","0","0","0","0","0","0","2","0","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","8"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","0","0","0","0","2","1","3","4","6","12","7","5","7","5","2","5","2","8","4","4","5","6","1","6","5","13","3","9","3","5","4","1","0","3","1","2","0","0","1","0","0","0","2","0","58","89","147"
"11158  :  โรงพยาบาลตรอน","0","0","0","0","3","2","0","0","0","0","1","0","5","0","2","0","0","0","0","1","0","0","2","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","15","4","19"
"11159  :  โรงพยาบาลท่าปลา","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4"
"11160  :  โรงพยาบาลน้ำปาด","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","4"
"11161  :  โรงพยาบาลฟากท่า","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","2","5","7"
"11162  :  โรงพยาบาลบ้านโคก","1","0","0","0","1","1","3","2","0","2","0","0","0","4","0","2","0","3","1","9","2","2","1","4","3","5","1","8","1","6","0","0","1","0","0","0","1","0","0","0","0","0","0","0","16","48","64"
"11163  :  โรงพยาบาลพิชัย","0","0","0","0","1","0","0","0","1","0","6","2","7","6","3","0","3","2","2","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","24","12","36"
"11164  :  โรงพยาบาลลับแล","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","3","1","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","8","13"
"11165  :  โรงพยาบาลทองแสนขัน","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","1","1","0","1","0","1","0","0","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","11"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"10715  :  โรงพยาบาลแพร่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11166  :  โรงพยาบาลร้องกวาง","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"11167  :  โรงพยาบาลลอง","0","0","0","0","0","1","1","0","1","1","0","1","0","1","0","1","0","1","0","1","2","0","1","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","8","8","16"
