"โรงพยาบาล","กลุ่มอายุ (ปี)"
"น้อยกว่า 1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","มากกว่า 100","รวม"
"ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","รวม"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0","0","0","1","1","0","0","2","2","0","0","1","1","1","0","2","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","9","15"
"28811  :  โรงพยาบาลเฝ้าไร่","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3"
"28815  :  โรงพยาบาลรัตนวาปี","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","2","0","0","0","0","0","1","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5","9"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11051  :  โรงพยาบาลแกดำ","0","0","0","0","0","1","0","0","0","0","1","1","0","2","0","0","0","1","2","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","6","11"
"11052  :  โรงพยาบาลโกสุมพิสัย","0","2","2","1","0","2","0","27","4","6","1","4","6","5","1","5","2","2","1","0","6","0","2","1","5","1","1","0","2","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","36","58","94"
"11053  :  โรงพยาบาลกันทรวิชัย","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","3","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","8"
"11054  :  โรงพยาบาลเชียงยืน","1","1","1","1","0","0","0","0","0","2","0","0","1","3","1","3","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","5","13","18"
"11055  :  โรงพยาบาลบรบือ","0","0","0","0","0","0","1","0","1","3","2","5","3","7","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","11","17","28"
"11056  :  โรงพยาบาลนาเชือก","0","0","0","0","0","1","0","0","0","1","0","5","0","1","2","2","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","12","15"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","3","1","7","3","0","1","0","4","1","16","4","15","3","9","3","7","2","2","0","1","0","0","1","0","3","0","2","1","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","33","61","94"
"11058  :  โรงพยาบาลวาปีปทุม","0","0","1","0","0","0","1","0","2","2","6","15","3","4","1","5","3","1","2","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","29","50"
"11059  :  โรงพยาบาลนาดูน","0","0","0","0","0","0","0","0","0","1","1","0","0","3","0","0","1","0","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","11"
"11060  :  โรงพยาบาลยางสีสุราช","2","0","2","2","7","3","1","2","4","2","2","4","7","7","3","3","0","2","1","3","6","0","0","2","0","2","0","2","0","3","1","2","0","1","0","0","0","0","0","0","0","0","2","4","38","44","82"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","0","0","2","1","2","4","3","3","36","72","28","35","16","11","9","3","8","9","8","11","6","6","7","9","7","12","8","11","5","11","4","5","0","2","3","2","0","2","0","0","0","0","0","0","152","209","361"
"24704  :  โรงพยาบาลกุดรัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3"
"28843  :  โรงพยาบาลชื่นชม","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0","1","0","0","3","0","1","0","2","5","3","2","1","3","1","0","3","0","2","0","2","1","0","3","0","1","4","1","2","1","2","0","0","0","0","0","0","0","0","0","0","0","26","18","44"
"11061  :  โรงพยาบาลเกษตรวิสัย","0","0","1","1","2","2","5","2","5","5","1","0","0","9","2","4","2","1","3","0","4","2","3","3","3","7","1","2","1","0","1","1","2","2","0","3","0","4","0","0","0","0","0","0","36","48","84"
"11062  :  โรงพยาบาลปทุมรัตต์","1","1","0","1","1","1","2","0","1","1","0","0","1","1","0","0","1","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","5","15"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","0","0","13","18","65","60","5","2","6","1","4","1","3","9","4","6","8","7","5","5","8","5","10","3","9","6","4","6","3","1","3","0","0","0","2","1","0","1","0","1","0","0","0","0","152","133","285"
"11064  :  โรงพยาบาลธวัชบุรี","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","1","0","1","1","0","0","1","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","11"
"11065  :  โรงพยาบาลพนมไพร","1","0","3","2","0","1","2","0","1","0","2","4","2","1","3","8","1","0","2","1","2","0","2","1","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","25","18","43"
"11066  :  โรงพยาบาลโพนทอง","0","0","1","1","3","1","2","1","1","1","0","1","0","1","0","4","1","3","2","2","0","0","2","1","1","0","0","1","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","17","17","34"
"11067  :  โรงพยาบาลโพธิ์ชัย","1","0","5","2","4","8","1","2","0","2","0","0","1","2","1","1","1","0","0","2","2","0","4","0","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","22","21","43"
"11068  :  โรงพยาบาลหนองพอก","2","2","3","3","8","7","1","0","1","1","0","1","1","1","2","5","2","3","1","4","4","1","0","0","2","0","2","0","3","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","35","29","64"
"11069  :  โรงพยาบาลเสลภูมิ","3","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","7","4","11"
"11070  :  โรงพยาบาลสุวรรณภูมิ","0","0","3","1","4","4","2","2","1","2","4","17","8","7","4","10","5","3","4","6","4","2","2","2","1","1","2","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","48","57","105"
"11071  :  โรงพยาบาลเมืองสรวง","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","4"
"11072  :  โรงพยาบาลโพนทราย","0","0","2","1","8","11","7","5","2","1","2","7","5","25","0","2","4","2","4","1","3","2","1","2","6","4","4","2","3","1","1","2","0","1","0","2","0","1","0","0","0","0","0","0","52","72","124"
"11073  :  โรงพยาบาลอาจสามารถ","0","1","0","0","1","1","2","3","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","7","11"
"11074  :  โรงพยาบาลเมยวดี","0","0","1","0","1","3","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","10"
"11075  :  โรงพยาบาลศรีสมเด็จ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","9","13","17","17","16","8","23","16","13","12","15","6","13","7","3","3","3","2","1","1","2","0","0","2","1","1","0","0","117","89","206"
"11076  :  โรงพยาบาลจังหาร","0","0","1","0","0","1","0","0","0","0","2","1","2","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","11"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0","0","0","0","4","2","2","0","12","0","11","0","1","0","2","0","1","1","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","8","42"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0","0","1","0","8","13","6","8","1","1","0","1","2","0","1","0","2","0","1","0","1","1","2","0","1","0","0","2","0","0","1","1","1","1","0","0","0","1","0","0","2","0","30","29","59"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"27989  :  โรงพยาบาลเชียงขวัญ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"27990  :  โรงพยาบาลหนองฮี","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","7"
"10709  :  โรงพยาบาลกาฬสินธุ์","0","0","0","0","1","0","3","0","4","0","2","2","0","4","3","2","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","13","12","25"
"11077  :  โรงพยาบาลนามน","0","1","1","0","0","2","0","1","0","1","1","4","2","6","0","2","3","1","2","0","4","1","1","3","3","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","19","23","42"
"11078  :  โรงพยาบาลกมลาไสย","0","0","0","0","0","0","0","1","4","6","10","8","4","4","11","4","14","2","5","1","4","4","5","0","4","1","4","2","2","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","70","33","103"
"11079  :  โรงพยาบาลร่องคำ","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","7"
"11080  :  โรงพยาบาลเขาวง","1","0","1","0","3","1","1","4","3","12","4","37","5","31","3","16","4","4","4","2","0","3","0","1","4","0","2","1","3","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","41","112","153"
"11081  :  โรงพยาบาลยางตลาด","1","0","0","1","1","1","1","2","2","1","5","5","3","5","3","5","1","2","3","3","2","3","6","0","1","2","2","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","35","30","65"
"11082  :  โรงพยาบาลห้วยเม็ก","0","0","1","1","0","0","0","0","0","1","0","3","0","1","2","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","6","6","12"
"11083  :  โรงพยาบาลสหัสขันธ์","0","0","0","0","0","1","0","1","0","1","2","1","2","1","0","0","0","0","1","0","2","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","11","7","18"
"11084  :  โรงพยาบาลคำม่วง","1","0","3","0","0","0","0","0","1","1","1","1","0","2","2","2","2","3","0","0","1","1","1","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","10","27"
"11085  :  โรงพยาบาลท่าคันโท","0","0","0","0","0","0","0","0","0","2","0","9","1","3","2","2","1","1","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","19","25"
"11086  :  โรงพยาบาลหนองกุงศรี","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","7"
"11087  :  โรงพยาบาลสมเด็จ","0","0","0","0","0","1","2","1","4","9","10","23","3","12","6","5","4","4","2","3","3","0","1","1","1","1","4","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44","62","106"
"11088  :  โรงพยาบาลห้วยผึ้ง","0","1","0","0","0","0","1","0","0","0","4","3","0","6","0","1","0","0","0","0","2","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","14","22"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","0","0","1","1","0","0","1","0","7","14","8","19","2","14","4","10","2","6","4","2","2","0","3","1","3","0","2","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","42","68","110"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","1","0","0","0","4","0","0","0","1","1","0","4","1","3","0","2","0","3","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","14","23"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"28790  :  โรงพยาบาลดอนจาน","0","0","0","0","2","0","1","0","0","1","0","2","2","1","1","0","1","2","0","0","1","2","0","1","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11","22"
"28791  :  โรงพยาบาลสามชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10710  :  โรงพยาบาลสกลนคร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","0","0","0","0","0","0","0","0","2","2","0","2","0","1","2","1","0","0","0","0","2","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","8","17"
"11090  :  โรงพยาบาลกุดบาก","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","5"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","12","6","29","24","8","5","7","8","3","21","3","19","3","9","9","13","8","6","9","15","22","32","22","38","16","49","30","31","26","36","18","24","7","18","6","9","1","5","0","1","0","1","0","0","239","370","609"
"11092  :  โรงพยาบาลพังโคน","0","1","1","0","1","0","0","0","2","10","2","17","3","8","7","1","5","1","2","0","2","3","0","1","2","2","1","2","2","0","0","1","1","0","2","1","0","1","1","0","0","0","0","0","34","49","83"
"11093  :  โรงพยาบาลวาริชภูมิ","0","0","0","0","0","0","0","0","0","12","4","12","2","8","1","5","1","2","1","2","1","0","1","0","0","2","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","44","58"
"11094  :  โรงพยาบาลนิคมน้ำอูน","0","0","0","0","0","1","0","1","0","2","1","1","0","1","2","2","1","0","1","3","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","6","13","19"
"11095  :  โรงพยาบาลวานรนิวาส","0","0","0","1","1","0","0","1","1","5","1","8","4","3","2","4","1","2","1","0","1","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","24","39"
"11096  :  โรงพยาบาลคำตากล้า","1","2","1","0","1","2","0","0","0","2","0","18","0","3","2","5","1","1","3","1","2","1","2","2","2","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","17","38","55"
"11097  :  โรงพยาบาลบ้านม่วง","1","0","0","1","0","2","1","0","0","6","1","20","1","13","1","5","1","3","0","0","2","0","2","1","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","51","65"
"11098  :  โรงพยาบาลอากาศอำนวย","0","0","1","1","0","2","1","2","2","6","2","7","3","7","5","5","8","4","4","3","3","0","2","0","1","0","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","33","40","73"
"11099  :  โรงพยาบาลส่องดาว","0","0","0","2","0","2","0","0","1","2","1","16","3","6","0","2","0","1","2","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","8","32","40"
"11100  :  โรงพยาบาลเต่างอย","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","3","5"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","0","0","1","0","0","0","0","0","0","3","0","5","0","4","0","1","1","0","1","0","0","0","0","0","2","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","14","21"
"11102  :  โรงพยาบาลเจริญศิลป์","0","1","1","1","3","2","0","3","0","6","1","8","2","7","2","6","4","2","3","3","4","0","2","0","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","40","65"
"11103  :  โรงพยาบาลโพนนาแก้ว","0","0","0","0","0","2","0","0","1","2","0","0","0","1","3","1","0","2","1","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","10","17"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","0","0","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","1","0","0","2","1","0","0","0","0","0","0","0","0","0","5","6","11"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0","0","0","0","1","1","0","0","3","0","0","1","1","0","0","1","0","2","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","13"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","5","6","9","5","5","3","2","2","1","4","2","3","5","9","5","6","9","8","5","8","9","9","4","7","6","7","0","4","0","1","1","0","0","0","2","0","2","0","1","0","1","0","1","0","75","82","157"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","0","0","0","0","0","0","0","0","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5"
"11104  :  โรงพยาบาลปลาปาก","0","0","0","0","0","0","0","0","0","1","1","3","0","4","2","3","0","3","0","1","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","17","23"
"11105  :  โรงพยาบาลท่าอุเทน","0","0","0","0","0","1","0","0","1","3","2","3","3","2","0","7","2","2","0","5","0","1","1","7","1","7","2","1","1","2","1","2","2","0","0","2","0","1","0","0","0","0","0","0","16","46","62"
"11106  :  โรงพยาบาลบ้านแพง","0","0","0","4","1","1","3","1","0","2","0","4","1","4","0","1","6","2","1","2","0","0","0","1","2","0","2","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","17","25","42"
"11107  :  โรงพยาบาลนาทม","0","0","1","1","1","0","1","1","1","0","0","4","1","2","0","0","1","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","9","18"
"11108  :  โรงพยาบาลเรณูนคร","0","0","0","2","1","0","0","1","2","3","1","2","0","2","0","1","2","2","1","0","3","1","0","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","14","16","30"
"11109  :  โรงพยาบาลนาแก","0","0","1","0","0","0","0","0","0","3","1","13","0","8","0","7","2","1","1","1","0","2","2","1","0","1","0","2","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","10","41","51"
"11110  :  โรงพยาบาลศรีสงคราม","0","1","0","0","12","9","15","15","13","21","7","23","5","14","6","12","10","7","9","15","9","7","10","17","10","7","6","6","3","4","4","4","0","4","0","5","1","3","0","0","0","0","1","0","121","174","295"
"11111  :  โรงพยาบาลนาหว้า","0","0","0","4","1","0","1","0","0","7","0","6","0","6","0","0","1","3","2","1","2","1","0","0","0","2","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","8","33","41"
"11112  :  โรงพยาบาลโพนสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6","7"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","5"
"10712  :  โรงพยาบาลมุกดาหาร","0","1","0","0","1","3","1","2","7","7","2","3","0","11","0","9","0","4","2","2","1","3","2","2","5","2","7","4","3","1","1","2","2","1","1","2","0","2","0","0","0","0","3","7","38","68","106"
"11113  :  โรงพยาบาลนิคมคำสร้อย","0","0","0","1","0","0","1","0","0","3","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5","9"
"11114  :  โรงพยาบาลดอนตาล","1","1","4","3","4","4","3","2","1","5","2","11","2","12","4","9","0","6","2","8","6","10","6","5","10","10","4","3","3","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","54","90","144"
"11115  :  โรงพยาบาลดงหลวง","0","0","2","1","0","1","0","0","0","0","0","0","1","1","1","3","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","7","12"
"11116  :  โรงพยาบาลคำชะอี","0","0","0","0","0","1","0","1","0","0","0","0","2","1","2","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","11"
"11117  :  โรงพยาบาลหว้านใหญ่","0","0","1","3","1","0","0","2","0","6","2","5","0","1","2","2","2","0","0","0","1","2","0","1","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","11","23","34"
"11118  :  โรงพยาบาลหนองสูง","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","6"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11119  :  โรงพยาบาลจอมทอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11121  :  โรงพยาบาลเชียงดาว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11124  :  โรงพยาบาลสะเมิง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11125  :  โรงพยาบาลฝาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11126  :  โรงพยาบาลแม่อาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11127  :  โรงพยาบาลพร้าว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11130  :  โรงพยาบาลสันทราย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11131  :  โรงพยาบาลหางดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
