"โรงพยาบาล","กลุ่มอายุ (ปี)"
"น้อยกว่า 1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","มากกว่า 100","รวม"
"ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","รวม"
"14558  :  โรงพยาบาลพิสัยเวช","0","0","1","1","7","11","12","18","2","3","1","1","1","1","0","1","0","1","0","2","7","1","3","2","3","3","5","1","1","0","3","0","0","0","1","0","0","2","1","0","0","0","0","0","48","48","96"
"21356  :  โรงพยาบาลสระใคร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"28811  :  โรงพยาบาลเฝ้าไร่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28815  :  โรงพยาบาลรัตนวาปี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11051  :  โรงพยาบาลแกดำ","0","0","0","0","0","1","0","0","5","2","9","6","9","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","13","37"
"11052  :  โรงพยาบาลโกสุมพิสัย","0","0","0","1","1","2","1","1","1","0","9","7","9","4","1","1","2","3","1","3","3","0","3","0","2","1","5","1","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","42","24","66"
"11053  :  โรงพยาบาลกันทรวิชัย","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","4","5"
"11054  :  โรงพยาบาลเชียงยืน","0","0","0","0","1","1","0","1","0","0","1","1","3","1","1","1","3","2","0","0","1","0","0","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","8","21"
"11055  :  โรงพยาบาลบรบือ","0","0","0","0","0","0","0","2","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6","7"
"11056  :  โรงพยาบาลนาเชือก","0","0","0","1","0","0","0","1","0","0","0","8","0","12","1","7","0","3","2","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","6","32","38"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","0","0","0","0","0","0","1","0","0","0","0","1","0","4","0","4","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","10","12"
"11058  :  โรงพยาบาลวาปีปทุม","0","0","0","0","0","0","0","0","2","4","4","9","5","4","0","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","21","33"
"11059  :  โรงพยาบาลนาดูน","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3"
"11060  :  โรงพยาบาลยางสีสุราช","0","0","0","0","1","1","1","1","1","1","1","2","1","0","1","2","1","1","0","2","0","3","3","2","3","3","1","3","0","0","0","2","1","0","0","1","0","0","0","0","0","0","1","5","16","29","45"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","0","0","0","1","0","0","1","4","11","16","27","50","15","16","14","9","11","17","22","24","13","23","16","27","19","30","16","30","12","11","3","14","6","9","0","0","2","1","0","1","0","0","0","0","188","283","471"
"24704  :  โรงพยาบาลกุดรัง","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","4"
"28843  :  โรงพยาบาลชื่นชม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11061  :  โรงพยาบาลเกษตรวิสัย","0","0","0","0","1","0","1","3","3","1","5","3","1","0","0","5","2","1","1","2","3","2","4","3","0","2","1","3","1","2","0","2","1","0","0","0","0","0","0","0","0","0","0","0","24","29","53"
"11062  :  โรงพยาบาลปทุมรัตต์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","0","0","1","2","22","29","25","21","1","1","0","0","0","3","1","1","0","2","1","5","2","2","1","5","0","1","2","0","1","0","2","2","0","0","0","0","0","1","0","0","0","0","0","0","59","75","134"
"11064  :  โรงพยาบาลธวัชบุรี","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","9","2","11"
"11065  :  โรงพยาบาลพนมไพร","0","0","0","0","0","0","1","1","1","0","0","0","0","6","0","0","0","4","0","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","12","17"
"11066  :  โรงพยาบาลโพนทอง","0","0","2","1","0","0","2","1","1","0","2","2","0","3","0","1","1","3","0","0","0","0","2","0","0","0","0","2","2","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","14","14","28"
"11067  :  โรงพยาบาลโพธิ์ชัย","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","6"
"11068  :  โรงพยาบาลหนองพอก","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","3"
"11069  :  โรงพยาบาลเสลภูมิ","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2"
"11070  :  โรงพยาบาลสุวรรณภูมิ","0","1","0","1","0","0","0","0","0","0","1","1","0","9","0","1","0","0","1","2","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","15","20"
"11071  :  โรงพยาบาลเมืองสรวง","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"11072  :  โรงพยาบาลโพนทราย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","3"
"11073  :  โรงพยาบาลอาจสามารถ","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3"
"11074  :  โรงพยาบาลเมยวดี","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","5"
"11075  :  โรงพยาบาลศรีสมเด็จ","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2"
"11076  :  โรงพยาบาลจังหาร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","2"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0","0","0","0","1","0","3","3","3","1","13","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","4","29"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0","0","0","0","2","1","2","2","1","1","5","1","1","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","15","9","24"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27989  :  โรงพยาบาลเชียงขวัญ","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","3"
"27990  :  โรงพยาบาลหนองฮี","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","3"
"10709  :  โรงพยาบาลกาฬสินธุ์","1","0","0","0","0","0","0","0","4","2","4","2","2","3","3","5","6","3","1","1","4","0","2","6","1","2","1","1","1","2","1","0","1","0","0","1","0","0","0","0","0","0","0","0","32","28","60"
"11077  :  โรงพยาบาลนามน","0","0","0","1","0","1","1","2","0","0","0","1","1","4","0","3","0","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","13","18"
"11078  :  โรงพยาบาลกมลาไสย","0","0","0","1","1","0","0","0","0","1","3","3","1","6","1","2","3","1","2","1","3","0","2","0","0","1","2","0","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","22","16","38"
"11079  :  โรงพยาบาลร่องคำ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11080  :  โรงพยาบาลเขาวง","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","1","5"
"11081  :  โรงพยาบาลยางตลาด","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","6","2","8"
"11082  :  โรงพยาบาลห้วยเม็ก","0","0","1","1","3","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","9","3","12"
"11083  :  โรงพยาบาลสหัสขันธ์","0","0","0","0","0","0","0","0","0","0","0","1","2","2","1","0","0","2","1","0","0","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","13"
"11084  :  โรงพยาบาลคำม่วง","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","7"
"11085  :  โรงพยาบาลท่าคันโท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11086  :  โรงพยาบาลหนองกุงศรี","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","6"
"11087  :  โรงพยาบาลสมเด็จ","0","0","0","0","0","1","0","0","0","3","1","1","0","3","0","2","0","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","3","13","16"
"11088  :  โรงพยาบาลห้วยผึ้ง","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","6"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"28790  :  โรงพยาบาลดอนจาน","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3"
"28791  :  โรงพยาบาลสามชัย","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3"
"10710  :  โรงพยาบาลสกลนคร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5"
"11090  :  โรงพยาบาลกุดบาก","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","2","0","46","52","18","23","13","11","4","5","2","14","1","16","0","16","4","11","5","12","7","10","16","19","20","26","18","40","26","37","24","36","19","30","5","14","5","10","4","3","0","3","0","1","239","389","628"
"11092  :  โรงพยาบาลพังโคน","0","0","2","1","3","1","0","0","0","0","2","4","0","14","2","8","4","2","7","3","1","1","1","0","2","1","0","1","2","1","2","0","0","0","0","1","1","0","1","0","0","0","0","0","30","38","68"
"11093  :  โรงพยาบาลวาริชภูมิ","0","0","0","0","1","0","0","0","0","0","1","9","1","20","1","7","0","3","0","2","2","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","8","42","50"
"11094  :  โรงพยาบาลนิคมน้ำอูน","1","0","0","0","0","1","0","0","0","0","0","10","1","7","2","3","1","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","7","24","31"
"11095  :  โรงพยาบาลวานรนิวาส","0","0","2","0","1","1","1","0","0","0","0","1","0","5","1","2","0","0","0","2","1","0","0","0","0","0","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","9","12","21"
"11096  :  โรงพยาบาลคำตากล้า","0","0","2","1","1","2","1","0","0","1","0","3","1","2","1","1","2","2","1","0","2","0","1","2","1","3","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","15","18","33"
"11097  :  โรงพยาบาลบ้านม่วง","0","0","0","0","0","0","0","1","0","1","1","3","0","3","0","6","1","1","0","2","0","0","0","0","1","0","4","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","9","17","26"
"11098  :  โรงพยาบาลอากาศอำนวย","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","3","0","1","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","7","4","11"
"11099  :  โรงพยาบาลส่องดาว","0","0","3","1","0","0","0","1","0","0","0","0","0","4","0","3","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","11","15"
"11100  :  โรงพยาบาลเต่างอย","0","0","0","0","0","0","0","0","1","0","6","2","2","2","1","1","3","2","8","3","2","4","2","3","3","3","3","1","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","33","23","56"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","0","0","0","0","1","0","0","0","1","0","0","1","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","8"
"11102  :  โรงพยาบาลเจริญศิลป์","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","4","0","3","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","11","12"
"11103  :  โรงพยาบาลโพนนาแก้ว","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","7","10"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","0","0","0","0","2","0","0","0","0","0","1","4","0","6","0","2","0","5","0","0","0","2","1","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","7","21","28"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","6"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","0","0","0","0","1","0","4","3","3","0","3","0","3","1","2","1","1","4","4","2","2","3","0","1","5","2","0","0","1","1","1","0","1","1","1","0","0","2","1","0","0","0","0","0","33","21","54"
"11104  :  โรงพยาบาลปลาปาก","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","1","5","0","2","0","3","0","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","16","20"
"11105  :  โรงพยาบาลท่าอุเทน","0","0","1","0","0","0","1","1","0","0","3","2","3","6","6","13","2","18","3","8","1","5","2","11","1","9","1","10","2","6","2","1","4","4","1","2","2","1","1","3","0","0","0","0","36","100","136"
"11106  :  โรงพยาบาลบ้านแพง","0","0","0","0","0","1","0","1","0","0","0","0","0","2","0","0","0","1","0","0","1","1","0","0","0","0","1","1","1","1","2","1","0","0","0","0","0","1","0","0","0","0","0","0","5","10","15"
"11107  :  โรงพยาบาลนาทม","0","0","0","0","0","1","2","0","1","1","1","0","0","1","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","7","5","12"
"11108  :  โรงพยาบาลเรณูนคร","0","0","0","0","0","0","1","0","1","0","1","1","0","0","0","0","0","1","0","0","0","2","0","1","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","8","12"
"11109  :  โรงพยาบาลนาแก","0","0","1","1","1","1","0","1","0","2","1","10","1","17","1","12","0","5","1","3","2","4","1","1","1","3","1","0","2","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","14","63","77"
"11110  :  โรงพยาบาลศรีสงคราม","1","0","1","0","1","1","7","6","17","16","11","15","4","17","5","16","7","11","6","8","7","12","10","11","13","10","6","10","8","5","1","3","0","4","1","4","0","4","0","2","0","0","0","0","106","155","261"
"11111  :  โรงพยาบาลนาหว้า","0","0","1","1","2","1","0","4","0","0","1","5","0","4","0","3","0","2","0","1","1","2","3","0","2","1","0","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","10","28","38"
"11112  :  โรงพยาบาลโพนสวรรค์","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","0","0","0","0","0","1","0","0","1","0","0","2","0","2","0","0","0","1","1","0","1","2","0","0","0","0","0","0","0","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","7","9","16"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0","1","0","0","2","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","7","4","11"
"10712  :  โรงพยาบาลมุกดาหาร","5","1","9","6","9","6","5","5","4","8","13","18","13","17","13","21","12","22","8","14","6","13","7","14","13","13","20","23","18","18","16","21","7","16","4","16","5","10","0","4","0","0","0","0","187","266","453"
"11113  :  โรงพยาบาลนิคมคำสร้อย","0","0","1","0","2","0","4","6","6","5","2","2","0","1","1","4","0","3","1","2","1","0","1","0","0","0","0","0","1","0","3","0","2","0","0","0","1","0","0","0","0","0","0","0","26","23","49"
"11114  :  โรงพยาบาลดอนตาล","0","2","0","0","0","1","0","0","1","1","2","2","0","1","0","3","1","3","0","0","0","2","1","5","3","5","5","1","4","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","18","30","48"
"11115  :  โรงพยาบาลดงหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"11116  :  โรงพยาบาลคำชะอี","0","0","1","0","0","0","0","0","0","1","0","1","0","0","1","0","0","1","1","2","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","7","11"
"11117  :  โรงพยาบาลหว้านใหญ่","0","0","1","0","0","1","0","0","0","0","0","0","0","2","0","0","0","3","0","3","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","10","14"
"11118  :  โรงพยาบาลหนองสูง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","1","0","0","1","2","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","8"
"10713  :  โรงพยาบาลนครพิงค์","0","0","1","2","1","1","4","6","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","10","22"
"11119  :  โรงพยาบาลจอมทอง","4","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","8"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1"
"11121  :  โรงพยาบาลเชียงดาว","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11124  :  โรงพยาบาลสะเมิง","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","9"
"11125  :  โรงพยาบาลฝาง","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","7"
"11126  :  โรงพยาบาลแม่อาย","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","6"
"11127  :  โรงพยาบาลพร้าว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","2","3","5"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
