"โรงพยาบาล","กลุ่มอายุ (ปี)"
"น้อยกว่า 1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","มากกว่า 100","รวม"
"ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","รวม"
"24704  :  โรงพยาบาลกุดรัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28843  :  โรงพยาบาลชื่นชม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"11061  :  โรงพยาบาลเกษตรวิสัย","0","0","1","0","1","3","2","2","5","4","0","2","0","3","1","3","1","0","2","3","4","2","3","1","1","2","1","3","0","3","0","1","2","0","0","0","0","0","0","0","0","0","0","0","24","32","56"
"11062  :  โรงพยาบาลปทุมรัตต์","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5","9"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","0","1","1","1","51","56","1","3","1","0","2","2","1","6","3","3","4","6","2","5","1","4","3","3","0","0","3","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","75","92","167"
"11064  :  โรงพยาบาลธวัชบุรี","0","1","3","0","1","0","0","0","2","2","2","1","0","4","3","3","1","1","0","0","1","0","0","0","1","0","2","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","21","12","33"
"11065  :  โรงพยาบาลพนมไพร","1","0","0","1","2","0","0","2","2","1","1","5","0","0","3","2","1","2","1","0","1","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","16","29"
"11066  :  โรงพยาบาลโพนทอง","2","2","2","0","0","1","2","0","2","0","3","6","0","5","1","7","2","1","0","0","0","1","2","0","1","1","1","1","5","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","25","26","51"
"11067  :  โรงพยาบาลโพธิ์ชัย","0","0","2","0","3","4","0","2","0","0","0","0","1","1","2","1","2","2","0","0","1","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","11","25"
"11068  :  โรงพยาบาลหนองพอก","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","5"
"11069  :  โรงพยาบาลเสลภูมิ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3"
"11070  :  โรงพยาบาลสุวรรณภูมิ","0","1","0","2","0","0","0","0","0","1","2","3","0","6","1","2","1","3","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","20","26"
"11071  :  โรงพยาบาลเมืองสรวง","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"11072  :  โรงพยาบาลโพนทราย","0","0","0","0","0","0","2","1","0","1","2","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","10"
"11073  :  โรงพยาบาลอาจสามารถ","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","4"
"11074  :  โรงพยาบาลเมยวดี","0","0","1","0","2","0","0","0","0","0","0","2","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","9"
"11075  :  โรงพยาบาลศรีสมเด็จ","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"11076  :  โรงพยาบาลจังหาร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0","0","0","0","3","1","2","0","9","2","7","0","8","0","0","0","0","0","2","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","6","38"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0","0","0","0","7","10","19","14","13","4","7","1","3","1","2","0","5","3","1","1","4","5","4","6","3","2","3","5","0","0","1","2","0","1","2","2","0","0","0","0","2","5","76","62","138"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27989  :  โรงพยาบาลเชียงขวัญ","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"27990  :  โรงพยาบาลหนองฮี","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","3"
"10709  :  โรงพยาบาลกาฬสินธุ์","0","1","0","0","0","0","3","0","2","0","2","2","2","2","3","5","3","1","0","0","0","1","0","1","1","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","16","17","33"
"11077  :  โรงพยาบาลนามน","2","0","2","2","2","0","3","1","0","2","4","6","3","11","6","4","3","6","5","1","1","2","8","1","4","2","0","1","2","1","2","0","0","1","1","0","0","0","0","0","0","0","0","0","48","41","89"
"11078  :  โรงพยาบาลกมลาไสย","0","0","0","0","0","0","0","0","0","1","5","1","4","1","4","1","6","2","5","0","3","0","2","2","0","1","3","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","12","46"
"11079  :  โรงพยาบาลร่องคำ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11080  :  โรงพยาบาลเขาวง","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","4","7"
"11081  :  โรงพยาบาลยางตลาด","0","1","0","0","0","0","0","1","0","0","0","2","2","1","0","0","1","1","1","1","1","0","0","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","9","7","16"
"11082  :  โรงพยาบาลห้วยเม็ก","1","0","1","1","2","1","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","11","3","14"
"11083  :  โรงพยาบาลสหัสขันธ์","0","0","0","0","0","0","0","0","1","0","1","2","2","3","1","1","0","1","1","0","0","0","2","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","8","19"
"11084  :  โรงพยาบาลคำม่วง","1","0","0","0","3","0","0","0","0","0","0","1","0","0","2","0","0","1","0","1","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","9","4","13"
"11085  :  โรงพยาบาลท่าคันโท","0","1","0","0","0","0","0","0","0","1","0","0","0","2","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7"
"11086  :  โรงพยาบาลหนองกุงศรี","0","0","2","2","0","1","0","0","0","1","1","1","0","3","0","2","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","11","16"
"11087  :  โรงพยาบาลสมเด็จ","0","0","0","1","0","0","0","2","0","1","0","1","2","0","2","1","1","0","1","1","1","1","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","10","19"
"11088  :  โรงพยาบาลห้วยผึ้ง","0","1","0","2","0","0","0","1","1","1","0","1","4","6","0","5","0","1","0","0","0","0","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","20","27"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","0","0","0","0","0","0","0","0","0","1","0","1","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"28790  :  โรงพยาบาลดอนจาน","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","1","0","0","2","0","0","1","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","7","12"
"28791  :  โรงพยาบาลสามชัย","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2"
"10710  :  โรงพยาบาลสกลนคร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","6"
"11090  :  โรงพยาบาลกุดบาก","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","7"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","30","28","34","45","36","31","9","12","7","18","19","24","18","32","14","26","14","26","15","20","17","19","23","26","29","42","26","46","23","41","33","38","12","25","10","17","6","6","1","4","0","2","0","1","376","529","905"
"11092  :  โรงพยาบาลพังโคน","1","0","1","2","2","0","0","0","0","1","3","9","0","12","4","8","4","4","3","1","1","1","2","1","1","0","2","2","1","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","28","42","70"
"11093  :  โรงพยาบาลวาริชภูมิ","0","0","1","0","1","0","0","0","0","1","1","19","4","14","2","7","0","2","1","1","1","1","0","0","1","0","1","1","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","16","47","63"
"11094  :  โรงพยาบาลนิคมน้ำอูน","0","0","0","0","1","0","0","1","0","0","0","2","2","1","1","1","1","1","1","0","0","4","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","6","13","19"
"11095  :  โรงพยาบาลวานรนิวาส","0","0","2","1","0","0","0","0","0","0","0","2","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","5","7","12"
"11096  :  โรงพยาบาลคำตากล้า","0","0","1","3","4","5","1","3","1","7","1","12","4","33","3","8","4","10","2","5","3","8","5","1","5","4","8","1","2","0","2","0","2","0","2","1","0","0","0","0","0","0","0","0","50","101","151"
"11097  :  โรงพยาบาลบ้านม่วง","0","0","0","0","0","0","0","1","1","2","1","3","1","9","1","5","0","2","0","2","0","0","0","0","5","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","11","24","35"
"11098  :  โรงพยาบาลอากาศอำนวย","0","0","1","1","0","0","0","0","0","1","0","5","0","4","3","1","1","1","1","0","0","1","1","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","9","15","24"
"11099  :  โรงพยาบาลส่องดาว","0","0","4","1","0","0","0","1","0","0","0","0","0","6","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","6","11","17"
"11100  :  โรงพยาบาลเต่างอย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","7"
"11102  :  โรงพยาบาลเจริญศิลป์","1","0","0","0","0","0","0","0","0","1","0","2","0","1","0","3","1","4","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","11","16"
"11103  :  โรงพยาบาลโพนนาแก้ว","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","0","0","1","1","3","0","0","0","0","1","3","2","0","2","1","2","0","5","0","0","1","2","1","0","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","16","29"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","1","0","0","0","0","0","0","0","1","0","2","1","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5","9"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","7","2","9"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"10711  :  โรงพยาบาลนครพนม","8","6","1","1","0","0","1","0","1","0","1","7","3","7","2","1","1","1","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","25","45"
"11104  :  โรงพยาบาลปลาปาก","0","0","0","0","0","0","0","0","1","0","1","1","1","3","0","4","2","3","0","3","0","1","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","17","25"
"11105  :  โรงพยาบาลท่าอุเทน","1","1","0","0","0","0","0","1","0","1","1","3","2","3","3","2","0","7","2","2","0","5","0","1","2","7","1","7","2","1","1","2","1","2","2","0","0","2","0","1","0","0","0","0","18","48","66"
"11106  :  โรงพยาบาลบ้านแพง","0","3","4","0","0","1","1","0","3","1","0","2","1","2","0","1","1","1","2","0","1","3","0","0","0","2","2","0","2","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","18","19","37"
"11107  :  โรงพยาบาลนาทม","0","0","0","0","1","1","1","0","1","1","0","0","0","3","1","2","0","0","1","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","7","9","16"
"11108  :  โรงพยาบาลเรณูนคร","0","0","0","0","0","2","1","0","1","1","2","3","1","2","0","3","0","0","2","2","1","0","3","1","0","1","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","15","17","32"
"11109  :  โรงพยาบาลนาแก","1","0","0","0","1","0","0","2","0","0","0","14","1","19","0","11","0","7","2","3","1","4","1","3","2","1","0","1","1","2","1","1","1","1","1","0","0","0","0","0","0","0","0","0","13","69","82"
"11110  :  โรงพยาบาลศรีสงคราม","0","1","1","1","0","1","12","9","15","15","13","19","7","23","4","14","7","13","10","7","9","15","9","7","11","17","10","6","6","6","3","4","4","4","0","4","0","5","1","3","0","0","1","0","123","174","297"
"11111  :  โรงพยาบาลนาหว้า","0","0","2","2","0","4","1","0","1","0","0","7","0","6","0","6","0","0","1","3","2","1","2","1","0","0","0","2","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","11","35","46"
"11112  :  โรงพยาบาลโพนสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","2","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","6","7"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","7"
"10712  :  โรงพยาบาลมุกดาหาร","6","2","14","5","8","6","8","8","16","13","15","28","19","25","16","37","14","33","17","24","9","22","20","30","21","28","34","27","24","35","16","24","4","13","8","21","4","11","0","7","2","2","1","1","276","402","678"
"11113  :  โรงพยาบาลนิคมคำสร้อย","0","0","0","1","1","0","0","0","1","0","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","5","8"
"11114  :  โรงพยาบาลดอนตาล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","2","1","6","2","1","2","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","8","12","20"
"11115  :  โรงพยาบาลดงหลวง","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","4"
"11116  :  โรงพยาบาลคำชะอี","0","0","1","1","0","0","0","1","0","1","0","1","0","2","0","0","2","3","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","10","14"
"11117  :  โรงพยาบาลหว้านใหญ่","0","0","1","0","0","2","0","0","0","0","0","1","0","3","0","2","0","2","0","2","2","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","4","15","19"
"11118  :  โรงพยาบาลหนองสูง","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11119  :  โรงพยาบาลจอมทอง","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4","0","4"
"11121  :  โรงพยาบาลเชียงดาว","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11124  :  โรงพยาบาลสะเมิง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","4"
"11125  :  โรงพยาบาลฝาง","1","4","1","2","24","16","19","20","9","9","8","11","6","8","11","8","8","4","2","3","6","7","1","4","3","6","3","4","2","0","2","2","1","2","0","0","1","0","0","1","0","0","0","0","108","111","219"
"11126  :  โรงพยาบาลแม่อาย","0","2","0","0","2","0","0","1","0","1","1","0","0","0","1","0","1","1","0","0","0","2","0","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","8","16"
"11127  :  โรงพยาบาลพร้าว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","0","0","1","0","1","1","1","0","1","0","0","4","1","5","1","4","2","3","2","1","1","2","1","0","1","0","1","1","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","18","21","39"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11130  :  โรงพยาบาลสันทราย","16","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","8","24"
"11131  :  โรงพยาบาลหางดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11132  :  โรงพยาบาลฮอด","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","2","0","0","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","9"
"11133  :  โรงพยาบาลดอยเต่า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11134  :  โรงพยาบาลอมก๋อย","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","5"
"11135  :  โรงพยาบาลสารภี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11137  :  โรงพยาบาลไชยปราการ","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2"
"11138  :  โรงพยาบาลแม่วาง","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","3","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","6","10"
"11139  :  โรงพยาบาลแม่ออน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","11","7","45","29","33","20","27","13","85","72","221","200","239","174","174","88","127","56","100","58","109","56","108","50","111","45","111","42","87","30","61","15","20","9","9","2","4","2","0","0","0","1","1,682","969","2,651"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2","6","8"
