"โรงพยาบาล","กลุ่มอายุ (ปี)"
"น้อยกว่า 1","1-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","มากกว่า 100","รวม"
"ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","ช","ญ","รวม"
"28815  :  โรงพยาบาลรัตนวาปี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11051  :  โรงพยาบาลแกดำ","0","0","0","0","0","0","0","1","2","0","7","4","9","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","7","25"
"11052  :  โรงพยาบาลโกสุมพิสัย","0","0","0","1","1","1","0","0","2","0","1","2","10","8","1","2","0","2","1","2","4","1","2","0","1","0","3","1","3","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","32","21","53"
"11053  :  โรงพยาบาลกันทรวิชัย","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","2","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6","7"
"11054  :  โรงพยาบาลเชียงยืน","0","0","1","0","4","7","9","8","20","24","17","8","17","10","12","2","6","5","1","0","1","0","0","1","0","1","1","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","91","67","158"
"11055  :  โรงพยาบาลบรบือ","0","0","0","0","0","0","0","1","0","2","4","1","0","0","2","0","1","1","2","2","1","0","1","0","0","0","4","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","18","8","26"
"11056  :  โรงพยาบาลนาเชือก","0","0","0","1","0","0","0","1","0","0","1","6","1","8","0","3","0","1","1","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","5","22","27"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","0","0","0","0","0","0","1","0","0","0","0","2","0","6","1","6","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","16","20"
"11058  :  โรงพยาบาลวาปีปทุม","0","0","0","0","0","0","0","0","0","1","3","3","2","3","0","5","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","12","19"
"11059  :  โรงพยาบาลนาดูน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"11060  :  โรงพยาบาลยางสีสุราช","0","1","0","0","0","0","1","1","1","1","0","1","2","1","2","3","0","1","0","2","0","3","2","1","2","4","2","2","0","0","0","2","1","0","0","1","1","0","0","0","0","0","1","5","15","29","44"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","0","0","0","0","0","1","1","3","7","12","17","33","27","38","10","9","10","21","23","18","18","28","20","21","19","37","16","34","12","10","5","13","4","6","2","3","1","1","1","1","0","0","0","0","193","289","482"
"24704  :  โรงพยาบาลกุดรัง","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","4"
"28843  :  โรงพยาบาลชื่นชม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11061  :  โรงพยาบาลเกษตรวิสัย","0","0","0","0","1","0","0","1","2","0","4","5","1","3","0","3","1","4","2","1","3","1","2","3","2","2","1","4","1","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","20","31","51"
"11062  :  โรงพยาบาลปทุมรัตต์","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","0","0","0","1","14","18","12","12","1","2","0","0","0","1","2","3","0","2","2","5","2","2","1","5","1","1","0","0","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","36","55","91"
"11064  :  โรงพยาบาลธวัชบุรี","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","10","3","13"
"11065  :  โรงพยาบาลพนมไพร","0","0","0","0","0","0","1","1","3","0","0","0","0","6","0","1","0","4","0","1","1","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","13","21"
"11066  :  โรงพยาบาลโพนทอง","0","0","2","1","0","0","3","1","1","0","1","2","1","3","0","0","1","3","0","0","0","0","1","0","2","0","0","2","1","1","2","0","0","0","0","0","0","0","1","0","0","0","0","0","16","13","29"
"11067  :  โรงพยาบาลโพธิ์ชัย","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","3","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","9"
"11068  :  โรงพยาบาลหนองพอก","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","3"
"11069  :  โรงพยาบาลเสลภูมิ","0","0","2","0","1","0","0","0","0","0","1","0","0","1","1","3","1","0","0","1","0","0","1","1","0","0","2","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","11","7","18"
"11070  :  โรงพยาบาลสุวรรณภูมิ","0","0","0","1","0","0","0","0","0","1","1","1","0","7","0","2","0","2","1","3","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","17","22"
"11071  :  โรงพยาบาลเมืองสรวง","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3"
"11072  :  โรงพยาบาลโพนทราย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2"
"11073  :  โรงพยาบาลอาจสามารถ","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3"
"11074  :  โรงพยาบาลเมยวดี","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","4"
"11075  :  โรงพยาบาลศรีสมเด็จ","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2"
"11076  :  โรงพยาบาลจังหาร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0","0","0","0","0","0","4","3","1","1","11","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","4","29"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0","0","0","0","1","1","1","2","0","1","2","0","2","1","0","0","0","0","0","1","0","1","0","1","1","0","1","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","10","10","20"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"27989  :  โรงพยาบาลเชียงขวัญ","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"27990  :  โรงพยาบาลหนองฮี","0","0","0","0","0","0","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","3","5"
"10709  :  โรงพยาบาลกาฬสินธุ์","0","0","1","0","0","0","0","0","4","0","4","4","4","4","2","4","5","4","0","1","4","2","3","6","1","3","0","0","0","1","1","2","1","1","0","0","0","0","0","0","0","0","0","0","30","32","62"
"11077  :  โรงพยาบาลนามน","1","0","0","1","0","1","1","2","0","0","0","1","1","4","0","3","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","6","13","19"
"11078  :  โรงพยาบาลกมลาไสย","0","1","0","1","1","0","0","0","0","1","0","1","4","7","1","4","1","0","3","1","4","0","2","0","0","1","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","17","39"
"11079  :  โรงพยาบาลร่องคำ","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"11080  :  โรงพยาบาลเขาวง","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","5","1","6"
"11081  :  โรงพยาบาลยางตลาด","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0","1","0","0","0","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","8","1","9"
"11082  :  โรงพยาบาลห้วยเม็ก","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","1","5"
"11083  :  โรงพยาบาลสหัสขันธ์","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","1","2","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","6","11"
"11084  :  โรงพยาบาลคำม่วง","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","6"
"11085  :  โรงพยาบาลท่าคันโท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11086  :  โรงพยาบาลหนองกุงศรี","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3"
"11087  :  โรงพยาบาลสมเด็จ","0","0","0","0","0","1","0","0","0","0","0","2","0","2","0","2","0","3","0","1","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","12","14"
"11088  :  โรงพยาบาลห้วยผึ้ง","0","0","0","1","0","0","0","0","2","0","3","1","1","0","0","1","1","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","13"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"28790  :  โรงพยาบาลดอนจาน","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3"
"28791  :  โรงพยาบาลสามชัย","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","5"
"10710  :  โรงพยาบาลสกลนคร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","5"
"11090  :  โรงพยาบาลกุดบาก","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","4"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","1","0","42","45","17","25","21","17","5","4","2","13","0","15","1","11","3","15","5","11","8","10","14","13","17","21","14","34","23","35","20","38","23","34","7","11","5","12","3","4","1","4","0","1","232","373","605"
"11092  :  โรงพยาบาลพังโคน","0","1","1","0","1","2","2","0","0","0","1","4","1","9","1","12","6","3","6","2","2","0","0","0","3","1","0","1","1","1","1","0","0","0","0","1","0","0","2","0","0","0","0","0","28","37","65"
"11093  :  โรงพยาบาลวาริชภูมิ","0","0","0","0","0","0","1","0","0","0","0","5","2","23","2","9","1","4","0","2","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","44","53"
"11094  :  โรงพยาบาลนิคมน้ำอูน","0","0","1","0","0","1","0","1","0","0","0","5","1","11","3","3","1","2","0","1","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","9","25","34"
"11095  :  โรงพยาบาลวานรนิวาส","0","0","2","0","0","0","0","1","0","0","0","2","0","6","1","3","0","0","0","2","1","1","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","6","16","22"
"11096  :  โรงพยาบาลคำตากล้า","0","0","1","0","2","3","1","0","1","1","0","5","0","2","2","2","2","2","0","0","2","0","1","2","1","2","1","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","16","21","37"
"11097  :  โรงพยาบาลบ้านม่วง","1","0","0","0","0","0","0","0","1","1","1","7","0","6","1","10","1","3","0","2","1","0","0","0","1","0","2","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","12","29","41"
"11098  :  โรงพยาบาลอากาศอำนวย","1","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","3","0","1","0","1","0","1","0","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","9","5","14"
"11099  :  โรงพยาบาลส่องดาว","0","0","3","1","0","0","0","1","0","0","0","0","0","2","0","5","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","11","15"
"11100  :  โรงพยาบาลเต่างอย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","0","0","0","0","0","0","1","0","1","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","7"
"11102  :  โรงพยาบาลเจริญศิลป์","0","2","0","0","1","0","0","0","1","0","0","1","0","1","1","4","0","4","1","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","17","22"
"11103  :  โรงพยาบาลโพนนาแก้ว","1","0","0","2","0","1","0","0","0","0","0","0","0","1","0","1","1","0","0","2","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","8","14"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","2","0","0","0","1","0","1","0","0","0","1","3","0","7","0","4","0","2","0","5","0","1","2","1","0","0","1","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","10","25","35"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","6"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","0","0","0","0","1","0","4","4","4","1","4","0","1","1","3","2","1","3","3","3","4","3","0","4","6","1","2","4","2","1","1","2","1","2","0","2","1","3","1","0","0","0","0","0","39","36","75"
"11104  :  โรงพยาบาลปลาปาก","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","4","1","2","0","4","0","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","16","20"
"11105  :  โรงพยาบาลท่าอุเทน","0","0","0","0","1","0","0","0","0","2","3","2","3","5","7","11","2","15","2","8","2","8","2","9","1","8","3","7","1","10","3","1","3","3","2","2","1","0","4","4","0","0","0","0","40","95","135"
"11106  :  โรงพยาบาลบ้านแพง","1","0","0","0","0","1","0","1","0","0","0","0","0","2","0","0","0","1","0","0","1","1","0","0","0","0","1","1","0","0","3","2","0","0","0","0","0","1","0","0","0","0","0","0","6","10","16"
"11107  :  โรงพยาบาลนาทม","0","0","0","0","0","1","1","0","1","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","9"
"11108  :  โรงพยาบาลเรณูนคร","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","0","1","1","0","0","0","2","0","1","0","0","1","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","9","15"
"11109  :  โรงพยาบาลนาแก","0","0","0","2","0","1","0","0","0","2","1","4","1","19","2","8","0","5","1","3","1","4","1","0","0","0","1","0","3","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","12","50","62"
"11110  :  โรงพยาบาลศรีสงคราม","0","0","3","0","0","1","6","2","0","3","1","6","3","14","1","7","4","3","2","5","3","2","0","0","3","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","27","44","71"
"11111  :  โรงพยาบาลนาหว้า","0","0","1","3","2","1","0","5","0","0","1","4","1","8","1","3","0","4","1","0","1","4","3","1","1","1","2","1","1","2","0","0","1","1","0","0","1","0","0","0","0","0","0","0","17","38","55"
"11112  :  โรงพยาบาลโพนสวรรค์","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","4"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","0","0","0","0","0","1","0","0","2","0","1","0","0","2","0","1","0","0","1","1","0","2","0","0","0","1","1","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","8","9","17"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","2","0","0","0","1","0","0","1","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","6","6","12"
"10712  :  โรงพยาบาลมุกดาหาร","2","3","11","4","9","4","4","10","2","2","11","13","13","21","14","19","7","25","11","18","7","10","3","11","11","8","15","12","13","11","12","17","10","18","6","8","5","15","1","5","0","0","0","0","167","234","401"
"11113  :  โรงพยาบาลนิคมคำสร้อย","1","2","0","0","0","0","2","0","1","1","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","6","6","12"
"11114  :  โรงพยาบาลดอนตาล","0","1","0","1","0","1","0","0","0","1","3","1","1","2","2","3","1","3","0","0","0","2","1","4","2","6","6","0","4","3","1","1","0","1","0","0","0","0","0","0","0","0","0","0","21","30","51"
"11115  :  โรงพยาบาลดงหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"11116  :  โรงพยาบาลคำชะอี","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","1","3","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","5","6","11"
"11117  :  โรงพยาบาลหว้านใหญ่","0","0","0","0","1","1","0","0","0","0","1","0","0","4","0","2","0","8","0","3","1","5","4","2","1","2","0","2","1","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","11","30","41"
"11118  :  โรงพยาบาลหนองสูง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0","1","1","2","0","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","8"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0","0","1","0","2","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","2","9"
"11119  :  โรงพยาบาลจอมทอง","1","1","2","0","1","0","0","0","1","1","3","5","11","2","5","8","8","4","3","4","0","4","2","3","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","38","33","71"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","7"
"11121  :  โรงพยาบาลเชียงดาว","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11124  :  โรงพยาบาลสะเมิง","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","9"
"11125  :  โรงพยาบาลฝาง","1","1","2","2","6","2","3","1","27","32","30","34","27","18","31","12","29","23","22","14","14","8","6","12","3","10","5","3","2","3","3","0","0","0","0","0","0","0","1","0","0","0","0","0","212","175","387"
"11126  :  โรงพยาบาลแม่อาย","1","0","2","1","2","0","0","0","0","0","1","0","2","1","0","0","4","6","2","8","13","5","5","8","4","5","4","3","3","2","1","1","0","0","0","3","0","0","1","2","0","0","0","0","45","45","90"
"11127  :  โรงพยาบาลพร้าว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","2","2","4"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11130  :  โรงพยาบาลสันทราย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11131  :  โรงพยาบาลหางดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11132  :  โรงพยาบาลฮอด","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","2","0","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","10"
"11133  :  โรงพยาบาลดอยเต่า","0","0","0","0","0","1","0","1","1","0","5","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","8","5","13"
