"โรงพยาบาล","รวมทั้งหมด","แพทย์01","ทันตแพทย์02","พยาบาลวิชาชีพ03","จพ.สาธารณสุข04","นวก.สาธารณสุข05","จพ.ทันตสาธารณสุข06","อสม.07","แพทย์ทางเลือกที่ผ่านการอบรม08","อื่นๆ09","ผู้ดูแลผู้ป่วยที่บ้าน10","เภสัชกร11","แพทย์แผนไทยที่มีใบประกอบวิชาชีพ081","หมอพื้นบ้านที่มีใบประกอบวิชาชีพ082","แพทย์แผนจีนที่มีใบประกอบวิชาชีพ083","ผู้ช่วยแพทย์แผนไทยที่ผ่านการฝึกอบรม084","แพทย์ทางเลือกมีวุฒิ/ผ่านการอบรม085"
"10981  :  โรงพยาบาลคอนสาร","189","28","7","73","0","3","3","0","0","54","0","5","2","0","0","1","9"
"10982  :  โรงพยาบาลภักดีชุมพล","148","19","6","38","0","5","3","0","0","59","0","5","3","0","0","2","0"
"10983  :  โรงพยาบาลเนินสง่า","134","4","4","39","2","2","3","0","0","69","0","0","2","0","0","2","1"
"10703  :  โรงพยาบาลอำนาจเจริญ","1,199","196","14","417","7","13","6","0","0","516","0","13","8","0","0","6","0"
"10985  :  โรงพยาบาลชานุมาน","220","51","3","64","2","9","4","0","4","71","0","3","2","0","0","1","0"
"10986  :  โรงพยาบาลปทุมราชวงศา","273","88","8","54","0","6","3","0","5","98","0","8","2","0","0","1","0"
"10987  :  โรงพยาบาลพนา","179","27","8","45","2","3","5","0","8","47","0","4","7","0","0","22","0"
"10988  :  โรงพยาบาลเสนางคนิคม","130","9","4","34","0","3","3","0","0","62","0","5","4","0","0","0","0"
"10989  :  โรงพยาบาลหัวตะพาน","185","26","4","61","3","8","2","0","8","72","0","1","0","0","0","0","0"
"10990  :  โรงพยาบาลลืออำนาจ","97","30","5","30","1","2","7","0","2","18","0","0","1","0","0","1","0"
"11040  :  โรงพยาบาลบึงกาฬ","532","82","18","178","0","9","17","0","10","218","0","0","0","0","0","0","0"
"11041  :  โรงพยาบาลพรเจริญ","241","56","5","45","1","4","7","0","2","117","0","1","3","0","0","0","0"
"11043  :  โรงพยาบาลโซ่พิสัย","95","5","8","24","0","3","2","0","0","39","0","2","4","0","0","3","0"
"11046  :  โรงพยาบาลเซกา","32","0","5","5","1","1","6","0","0","10","0","1","3","0","0","0","0"
"11047  :  โรงพยาบาลปากคาด","160","14","7","53","1","5","2","0","5","69","0","4","0","0","0","0","0"
"11048  :  โรงพยาบาลบึงโขงหลง","192","42","3","61","3","6","3","0","1","45","0","8","1","0","0","10","0"
"11049  :  โรงพยาบาลศรีวิไล","218","57","2","48","4","4","3","0","0","81","0","6","3","0","0","7","1"
"11050  :  โรงพยาบาลบุ่งคล้า","136","70","1","22","0","2","3","0","0","33","0","3","1","0","0","1","0"
"10704  :  โรงพยาบาลหนองบัวลำภู","611","77","14","254","9","9","6","0","2","220","0","19","1","0","0","0","0"
"10991  :  โรงพยาบาลนากลาง","95","24","16","16","2","4","1","0","0","32","0","0","0","0","0","0","0"
"10992  :  โรงพยาบาลโนนสัง","56","4","7","11","0","2","0","0","2","24","0","1","0","0","0","0","0"
"10993  :  โรงพยาบาลศรีบุญเรือง","157","8","10","75","3","4","3","0","2","51","1","0","0","0","0","0","0"
"10994  :  โรงพยาบาลสุวรรณคูหา","89","37","10","20","0","2","3","0","0","13","0","3","0","0","0","0","0"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","103","11","6","35","3","2","2","0","5","39","0","0","0","0","0","0","0"
"10670  :  โรงพยาบาลขอนแก่น","497","385","25","33","1","5","3","0","6","35","0","0","0","0","0","0","0"
"10995  :  โรงพยาบาลบ้านฝาง","159","9","6","54","0","3","2","0","0","69","0","5","3","0","0","0","0"
"10996  :  โรงพยาบาลพระยืน","8","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10997  :  โรงพยาบาลหนองเรือ","90","19","6","44","0","2","2","0","4","12","0","0","0","0","0","0","0"
"10998  :  โรงพยาบาลชุมแพ","192","7","12","114","2","2","5","0","2","48","0","0","0","0","0","0","0"
"10999  :  โรงพยาบาลสีชมพู","201","13","7","66","9","4","2","0","1","80","0","13","1","0","0","0","0"
"11000  :  โรงพยาบาลน้ำพอง","94","25","7","37","2","15","1","0","0","7","0","0","0","0","0","0","0"
"11001  :  โรงพยาบาลอุบลรัตน์","160","20","7","58","1","2","6","0","0","58","0","5","2","0","0","1","0"
"11002  :  โรงพยาบาลบ้านไผ่","213","97","13","45","3","1","5","0","7","42","0","0","0","0","0","0","0"
"11003  :  โรงพยาบาลเปือยน้อย","125","18","9","40","8","3","5","1","5","31","0","4","0","0","0","0","0"
"11004  :  โรงพยาบาลพล","413","63","19","113","3","2","8","0","0","166","0","19","5","0","0","14","0"
"11005  :  โรงพยาบาลแวงใหญ่","161","34","9","42","2","2","7","0","5","54","0","4","2","0","0","0","0"
"11006  :  โรงพยาบาลแวงน้อย","198","17","4","56","8","10","3","0","0","88","0","2","2","0","0","4","0"
"11007  :  โรงพยาบาลหนองสองห้อง","252","31","15","82","11","9","3","0","7","92","0","2","0","0","0","0","0"
"11008  :  โรงพยาบาลภูเวียง","211","28","12","92","9","7","4","5","5","21","0","4","0","0","0","0","0"
"11009  :  โรงพยาบาลมัญจาคีรี","297","46","10","121","4","6","5","0","4","97","0","2","2","0","0","0","0"
"11010  :  โรงพยาบาลชนบท","101","7","8","35","0","3","3","0","0","42","0","2","1","0","0","0","0"
"11011  :  โรงพยาบาลเขาสวนกวาง","146","10","7","51","1","0","3","0","0","68","0","1","2","0","0","3","0"
"11012  :  โรงพยาบาลภูผาม่าน","98","20","5","32","1","6","3","0","3","28","0","0","0","0","0","0","0"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","321","82","20","140","8","5","9","0","7","38","0","9","3","0","0","0","0"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","103","13","3","67","0","0","3","0","1","9","0","2","0","0","0","0","0"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","379","80","10","146","1","17","2","0","1","97","0","12","4","0","1","0","0"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14132  :  โรงพยาบาลซำสูง","50","14","0","16","1","1","1","0","1","14","0","2","0","0","0","0","0"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","9","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0"
"77649  :  โรงพยาบาลหนองนาคำ","56","3","6","15","0","5","1","0","2","19","0","2","0","0","0","0","0"
"77650  :  โรงพยาบาลเวียงเก่า","68","5","3","22","1","2","1","0","3","31","0","0","0","0","0","0","0"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","118","23","3","37","0","3","3","0","0","44","0","0","0","0","0","0","2"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11013  :  โรงพยาบาลกุดจับ","119","42","5","36","1","6","2","0","4","23","0","0","0","0","0","0","0"
"11014  :  โรงพยาบาลหนองวัวซอ","198","14","4","51","3","6","2","0","0","96","1","6","2","0","0","2","0"
"11015  :  โรงพยาบาลกุมภวาปี","674","166","14","244","6","10","4","0","6","222","0","2","0","0","0","0","0"
"11016  :  โรงพยาบาลห้วยเกิ้ง","54","9","0","18","1","2","1","0","5","18","0","0","0","0","0","0","0"
"11017  :  โรงพยาบาลโนนสะอาด","207","43","4","58","0","5","2","0","2","83","0","6","2","0","0","2","0"
"11018  :  โรงพยาบาลหนองหาน","323","27","8","104","15","9","4","0","5","130","2","3","2","0","0","2","0"
"11019  :  โรงพยาบาลทุ่งฝน","31","11","4","6","1","0","4","0","0","5","0","0","0","0","0","0","0"
"11020  :  โรงพยาบาลไชยวาน","79","14","4","18","0","3","1","0","4","35","0","0","0","0","0","0","0"
"11021  :  โรงพยาบาลศรีธาตุ","44","17","4","11","0","2","3","0","3","3","0","1","0","0","0","0","0"
"11022  :  โรงพยาบาลวังสามหมอ","179","29","5","61","1","6","5","0","1","67","0","2","1","0","0","1","0"
"11023  :  โรงพยาบาลบ้านผือ","203","58","7","94","2","5","7","0","5","17","0","1","1","0","0","2","1"
"11024  :  โรงพยาบาลน้ำโสม","242","10","4","92","2","8","2","0","5","116","0","1","1","0","0","0","1"
"11025  :  โรงพยาบาลเพ็ญ","257","50","13","95","1","8","1","0","6","82","0","1","0","0","0","0","0"
"11026  :  โรงพยาบาลสร้างคอม","86","2","2","30","2","2","1","0","4","41","0","2","0","0","0","0","0"
"11027  :  โรงพยาบาลหนองแสง","78","11","3","31","0","3","3","0","2","21","0","4","0","0","0","0","0"
"11028  :  โรงพยาบาลนายูง","81","8","2","23","2","3","3","0","3","37","0","0","0","0","0","0","0"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","41","15","3","11","0","2","2","0","0","8","0","0","0","0","0","0","0"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","29","5","0","5","0","12","0","0","0","7","0","0","0","0","0","0","0"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"25058  :  โรงพยาบาลกู่แก้ว","95","11","2","30","1","7","2","0","4","36","0","2","0","0","0","0","0"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","83","14","3","45","1","5","2","0","1","12","0","0","0","0","0","0","0"
"10705  :  โรงพยาบาลเลย","585","85","22","291","1","9","7","0","1","163","0","6","0","0","0","0","0"
"11030  :  โรงพยาบาลนาด้วง","126","42","4","51","1","2","3","0","1","21","0","1","0","0","0","0","0"
"11031  :  โรงพยาบาลเชียงคาน","151","14","7","65","0","7","4","0","5","47","0","0","0","0","0","0","0"
"11032  :  โรงพยาบาลปากชม","173","30","4","51","1","3","3","0","3","78","0","0","0","0","0","0","0"
"11033  :  โรงพยาบาลนาแห้ว","66","5","1","26","3","6","5","0","3","11","0","2","0","0","0","1","0"
"11034  :  โรงพยาบาลภูเรือ","90","14","3","37","3","4","4","0","1","12","0","3","2","0","0","3","0"
"11035  :  โรงพยาบาลท่าลี่","70","5","3","25","0","0","3","0","0","32","0","0","2","0","0","0","0"
"11036  :  โรงพยาบาลวังสะพุง","280","18","12","67","2","9","6","0","0","159","0","7","0","0","0","0","0"
"11037  :  โรงพยาบาลภูกระดึง","80","22","3","25","2","5","6","0","2","8","0","6","1","0","0","0","0"
"11038  :  โรงพยาบาลภูหลวง","60","7","3","18","1","0","2","0","3","26","0","0","0","0","0","0","0"
"11039  :  โรงพยาบาลผาขาว","72","6","3","36","0","1","3","0","0","15","0","4","1","0","0","0","1"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","146","15","4","59","3","5","4","0","0","41","0","6","3","0","0","4","1"
"14133  :  โรงพยาบาลเอราวัณ","129","35","3","44","0","4","4","0","3","34","0","2","0","0","0","0","0"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","167","17","0","64","0","2","0","0","0","84","0","0","0","0","0","0","0"
"28861  :  โรงพยาบาลหนองหิน","46","3","3","19","0","4","3","0","0","13","1","0","0","0","0","0","0"
"10706  :  โรงพยาบาลหนองคาย","451","143","20","107","1","10","5","0","0","149","0","10","5","0","0","0","0"
"11042  :  โรงพยาบาลโพนพิสัย","515","265","11","88","2","7","5","0","0","115","7","1","5","0","0","8","0"
"11044  :  โรงพยาบาลศรีเชียงใหม่","165","19","6","45","3","4","2","0","0","68","0","6","2","0","0","1","1"
"11045  :  โรงพยาบาลสังคม","195","31","3","42","1","4","2","0","0","98","0","5","3","0","1","4","0"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","407","69","19","192","2","2","6","0","4","113","0","0","0","0","0","0","0"
"14558  :  โรงพยาบาลพิสัยเวช","10","6","2","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"21356  :  โรงพยาบาลสระใคร","129","17","4","32","0","3","2","0","0","65","0","0","3","0","0","1","0"
"28778  :  โรงพยาบาลโพธิ์ตาก","87","18","9","24","0","1","2","0","0","25","0","2","2","0","1","1","0"
"28811  :  โรงพยาบาลเฝ้าไร่","93","16","9","32","0","1","4","0","3","28","0","0","0","0","0","0","0"
"28815  :  โรงพยาบาลรัตนวาปี","110","11","4","30","0","2","2","0","5","51","0","1","3","0","0","0","0"
"10707  :  โรงพยาบาลมหาสารคาม","206","175","14","14","0","0","1","0","0","2","0","0","0","0","0","0","0"
"11051  :  โรงพยาบาลแกดำ","125","6","5","50","2","4","5","0","0","44","0","4","2","0","0","2","0"
"11052  :  โรงพยาบาลโกสุมพิสัย","361","76","10","129","1","3","11","0","0","96","0","11","6","0","0","3","2"
"11053  :  โรงพยาบาลกันทรวิชัย","193","65","8","74","3","3","7","0","2","30","0","0","1","0","0","0","0"
"11054  :  โรงพยาบาลเชียงยืน","165","11","7","67","0","6","5","0","3","50","0","5","4","0","0","0","0"
"11055  :  โรงพยาบาลบรบือ","255","73","20","86","0","5","9","0","4","54","4","0","0","0","0","0","0"
"11056  :  โรงพยาบาลนาเชือก","136","18","5","59","3","8","2","0","1","25","0","0","3","0","0","2","1"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","340","91","12","127","2","13","9","0","10","73","0","2","0","0","1","0","0"
"11058  :  โรงพยาบาลวาปีปทุม","248","48","14","105","2","12","3","0","5","43","0","13","1","0","0","1","0"
"11059  :  โรงพยาบาลนาดูน","36","4","4","7","0","2","9","0","3","7","0","0","0","0","0","0","0"
"11060  :  โรงพยาบาลยางสีสุราช","118","7","3","41","3","1","4","0","0","54","0","1","2","0","0","1","0"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","594","129","12","126","2","3","7","0","0","264","0","6","38","0","1","4","1"
"24704  :  โรงพยาบาลกุดรัง","71","18","3","16","0","3","5","0","2","22","0","2","0","0","0","0","0"
"28843  :  โรงพยาบาลชื่นชม","78","6","4","27","0","2","0","0","0","32","0","3","2","0","0","1","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","978","198","12","409","0","5","8","0","0","332","0","8","0","0","0","0","1"
"11061  :  โรงพยาบาลเกษตรวิสัย","221","50","11","97","0","4","11","0","0","40","0","4","1","0","0","3","0"
"11062  :  โรงพยาบาลปทุมรัตต์","123","5","5","45","3","6","6","0","0","47","0","2","3","0","1","0","0"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","139","11","13","66","4","8","7","0","0","27","0","0","3","0","0","0","0"
"11064  :  โรงพยาบาลธวัชบุรี","217","43","10","51","5","2","5","0","4","78","0","8","4","0","0","0","1"
"11065  :  โรงพยาบาลพนมไพร","236","30","15","75","5","7","12","0","0","70","0","9","5","0","0","5","0"
"11066  :  โรงพยาบาลโพนทอง","381","72","17","148","0","10","6","0","0","105","0","11","10","0","0","0","1"
"11067  :  โรงพยาบาลโพธิ์ชัย","85","8","3","38","0","4","5","0","0","15","0","6","2","0","0","1","2"
"11068  :  โรงพยาบาลหนองพอก","193","25","11","74","2","6","8","0","0","55","0","6","4","0","0","2","0"
"11069  :  โรงพยาบาลเสลภูมิ","311","19","8","92","3","5","3","0","0","153","0","13","2","0","0","1","4"
"11070  :  โรงพยาบาลสุวรรณภูมิ","317","73","15","127","4","7","3","0","0","66","0","2","4","0","2","4","1"
"11071  :  โรงพยาบาลเมืองสรวง","94","4","3","25","1","1","4","0","0","51","0","1","1","0","0","3","0"
"11072  :  โรงพยาบาลโพนทราย","65","7","5","19","1","2","3","0","0","22","0","2","2","0","0","2","0"
"11073  :  โรงพยาบาลอาจสามารถ","165","14","6","52","3","3","6","0","1","63","0","6","4","0","0","0","0"
"11074  :  โรงพยาบาลเมยวดี","78","7","4","30","0","4","4","0","0","23","0","4","2","0","0","0","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","74","9","6","26","1","2","4","0","0","11","0","5","2","0","0","2","0"
"11076  :  โรงพยาบาลจังหาร","95","7","4","32","1","3","4","0","0","38","0","2","1","0","0","0","2"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","34","2","1","16","0","0","0","0","0","15","0","0","0","0","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","39","15","0","6","0","5","1","0","0","6","0","3","1","0","1","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","64","4","2","22","1","4","2","0","0","22","0","4","2","0","0","0","1"
"27989  :  โรงพยาบาลเชียงขวัญ","65","7","3","16","0","4","1","0","0","23","0","3","1","0","0","1","2"
"27990  :  โรงพยาบาลหนองฮี","108","16","7","23","0","4","6","0","0","38","0","4","2","0","0","2","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","1,841","392","22","615","6","29","6","0","0","703","0","12","3","0","1","15","0"
"11077  :  โรงพยาบาลนามน","132","9","2","45","0","6","2","0","1","49","0","6","2","0","0","5","1"
"11078  :  โรงพยาบาลกมลาไสย","368","46","6","150","2","4","3","0","17","136","0","2","1","0","1","0","0"
"11079  :  โรงพยาบาลร่องคำ","95","3","2","33","0","4","1","0","0","42","0","3","2","0","0","0","0"
"11080  :  โรงพยาบาลเขาวง","223","13","6","77","1","3","3","0","0","114","0","1","2","0","0","0","3"
"11081  :  โรงพยาบาลยางตลาด","327","57","8","150","0","5","5","0","1","81","0","16","4","0","0","0","0"
"11082  :  โรงพยาบาลห้วยเม็ก","158","19","3","57","1","7","3","0","0","64","0","0","3","0","0","1","0"
"11083  :  โรงพยาบาลสหัสขันธ์","41","7","2","16","0","1","3","0","2","10","0","0","0","0","0","0","0"
"11084  :  โรงพยาบาลคำม่วง","339","77","17","2","0","6","0","0","4","108","0","122","0","0","0","0","0"
"11085  :  โรงพยาบาลท่าคันโท","124","6","2","46","1","1","2","0","0","51","0","4","2","0","0","2","0"
"11086  :  โรงพยาบาลหนองกุงศรี","128","8","4","55","1","9","3","0","0","38","0","6","2","0","0","2","0"
"11087  :  โรงพยาบาลสมเด็จ","321","29","9","100","1","6","4","0","4","151","0","14","0","0","0","0","0"
"11088  :  โรงพยาบาลห้วยผึ้ง","111","7","3","42","1","4","5","0","0","40","0","5","3","0","0","0","0"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","589","69","11","105","1","8","5","0","4","378","0","8","0","0","0","0","0"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","88","6","2","33","0","1","2","0","0","42","0","0","0","0","0","1","1"
"28789  :  โรงพยาบาลฆ้องชัย","80","15","3","32","1","1","2","0","2","24","0","0","0","0","0","0","0"
"28790  :  โรงพยาบาลดอนจาน","67","10","1","22","0","2","3","0","0","22","0","2","2","0","0","2","0"
"28791  :  โรงพยาบาลสามชัย","59","10","7","20","1","1","2","0","2","14","0","2","0","0","0","0","0"
"10710  :  โรงพยาบาลสกลนคร","1,800","367","26","608","10","62","8","0","33","644","0","40","2","0","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","80","15","6","13","0","6","5","0","4","23","0","2","3","0","0","1","1"
"11090  :  โรงพยาบาลกุดบาก","86","8","6","29","1","4","3","0","1","31","0","2","0","0","0","1","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","8","0","5","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"11092  :  โรงพยาบาลพังโคน","203","38","5","85","1","5","2","0","6","61","0","0","0","0","0","0","0"
"11093  :  โรงพยาบาลวาริชภูมิ","201","15","4","45","5","7","8","0","6","97","0","7","0","0","0","0","0"
"11094  :  โรงพยาบาลนิคมน้ำอูน","71","16","2","18","2","1","4","0","4","24","0","0","0","0","0","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","215","57","18","90","1","3","10","0","3","33","0","0","0","0","0","0","0"
"11096  :  โรงพยาบาลคำตากล้า","97","3","4","47","1","4","3","0","6","22","0","2","1","0","0","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","137","39","8","20","0","5","0","0","4","56","0","4","0","0","0","0","0"
"11098  :  โรงพยาบาลอากาศอำนวย","170","45","7","63","2","6","5","0","4","38","0","0","0","0","0","0","0"
"11099  :  โรงพยาบาลส่องดาว","62","13","4","15","3","1","5","0","0","17","0","2","1","0","0","0","0"
"11100  :  โรงพยาบาลเต่างอย","92","7","5","37","2","3","2","0","0","27","0","5","2","0","0","0","1"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","197","37","6","56","4","9","5","0","8","72","0","0","0","0","0","0","0"
"11102  :  โรงพยาบาลเจริญศิลป์","159","35","3","34","0","6","2","0","0","68","0","4","4","0","0","3","0"
"11103  :  โรงพยาบาลโพนนาแก้ว","144","20","4","39","0","4","3","0","2","63","0","4","3","0","0","2","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","729","97","15","279","19","11","10","0","0","266","0","11","12","0","0","8","0"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","10","3","0","3","2","0","0","0","0","2","0","0","0","0","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","189","54","7","40","4","6","4","0","2","71","0","1","0","0","0","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","560","89","57","267","1","0","14","0","6","126","0","0","0","0","0","0","0"
"11104  :  โรงพยาบาลปลาปาก","42","12","8","9","0","0","3","0","0","8","0","0","2","0","0","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","223","61","7","71","2","5","6","0","9","61","0","0","0","0","0","0","0"
"11106  :  โรงพยาบาลบ้านแพง","86","13","7","30","0","1","4","0","0","28","0","1","2","0","0","0","0"
"11107  :  โรงพยาบาลนาทม","152","58","8","33","0","4","4","0","1","36","0","3","2","0","0","2","0"
"11108  :  โรงพยาบาลเรณูนคร","72","6","12","24","1","5","9","0","5","10","0","0","0","0","0","0","0"
"11109  :  โรงพยาบาลนาแก","143","16","8","81","0","6","7","0","4","10","0","7","2","0","0","0","0"
"11110  :  โรงพยาบาลศรีสงคราม","104","8","14","41","0","1","5","0","4","20","0","5","0","0","0","0","0"
"11111  :  โรงพยาบาลนาหว้า","126","4","3","34","0","4","4","0","0","69","0","5","3","0","0","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","147","21","5","59","4","9","3","0","0","38","2","2","1","0","0","3","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","227","17","9","102","0","7","4","31","0","40","0","12","2","0","0","3","0"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","73","8","5","31","0","3","3","0","0","12","0","3","3","0","0","2","0"
"10712  :  โรงพยาบาลมุกดาหาร","1,271","160","10","449","1","35","6","0","0","597","0","5","2","1","0","3","1"
"11113  :  โรงพยาบาลนิคมคำสร้อย","124","15","5","39","3","6","2","0","1","35","0","4","4","0","1","7","1"
"11114  :  โรงพยาบาลดอนตาล","87","4","6","43","0","0","3","0","0","16","0","0","1","0","0","11","3"
"11115  :  โรงพยาบาลดงหลวง","141","32","5","47","0","6","3","0","1","38","0","4","2","0","0","1","2"
"11116  :  โรงพยาบาลคำชะอี","135","20","5","52","12","2","3","0","0","22","0","3","2","0","0","3","1"
"11117  :  โรงพยาบาลหว้านใหญ่","92","11","3","40","0","3","3","0","0","24","3","2","1","0","0","2","0"
"11118  :  โรงพยาบาลหนองสูง","92","6","3","34","1","3","2","0","0","31","0","4","3","0","0","5","0"
"06009  :  โรงพยาบาลแม่ตื่น","38","11","9","10","4","2","2","0","0","0","0","0","0","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","230","167","23","2","0","6","0","0","1","26","0","0","5","0","0","0","0"
"11119  :  โรงพยาบาลจอมทอง","623","104","19","180","2","13","6","0","1","293","0","2","2","0","1","0","0"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","192","23","6","66","3","6","4","0","4","69","0","9","2","0","0","0","0"
"11121  :  โรงพยาบาลเชียงดาว","329","81","9","107","0","10","4","0","2","88","0","10","0","0","0","1","3"
"11122  :  โรงพยาบาลดอยสะเก็ด","239","15","6","77","0","5","4","0","0","122","0","1","1","0","0","1","0"
"11123  :  โรงพยาบาลแม่แตง","359","22","13","59","0","5","9","205","0","26","0","6","2","0","0","7","1"
"11124  :  โรงพยาบาลสะเมิง","42","1","1","15","1","0","0","0","0","24","0","0","0","0","0","0","0"
"11125  :  โรงพยาบาลฝาง","887","181","24","275","0","29","8","0","2","353","0","4","1","0","0","9","0"
"11126  :  โรงพยาบาลแม่อาย","424","90","13","119","2","11","6","0","0","171","0","4","3","0","0","3","1"
"11127  :  โรงพยาบาลพร้าว","98","24","5","20","1","2","4","0","4","32","0","3","2","0","0","1","0"
"11128  :  โรงพยาบาลสันป่าตอง","301","63","13","88","3","6","6","0","1","104","0","15","1","0","1","0","0"
"11129  :  โรงพยาบาลสันกำแพง","206","30","5","67","3","5","3","1","1","87","0","0","0","0","0","0","4"
"11130  :  โรงพยาบาลสันทราย","574","63","26","214","0","1","3","0","4","260","0","2","0","0","0","0","0"
"11131  :  โรงพยาบาลหางดง","265","31","8","108","1","10","4","0","3","82","0","16","0","0","0","0","0"
"11132  :  โรงพยาบาลฮอด","241","24","5","73","8","7","2","0","2","117","0","0","0","0","0","0","0"
"11133  :  โรงพยาบาลดอยเต่า","159","41","3","41","2","4","3","0","1","48","0","6","2","0","0","1","0"
"11134  :  โรงพยาบาลอมก๋อย","208","16","9","68","2","13","3","0","0","76","0","7","4","0","0","2","0"
"11135  :  โรงพยาบาลสารภี","212","26","7","66","2","6","4","0","2","76","0","9","5","0","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","148","16","4","29","0","1","6","0","1","91","0","0","0","0","0","0","0"
"11137  :  โรงพยาบาลไชยปราการ","161","44","4","59","1","6","4","0","2","36","0","1","3","0","0","1","0"
"11138  :  โรงพยาบาลแม่วาง","25","2","3","3","0","1","4","0","0","12","0","0","0","0","0","0","0"
"11139  :  โรงพยาบาลแม่ออน","126","8","2","38","1","4","0","0","6","67","0","0","0","0","0","0","0"
"11507  :  โรงพยาบาลกองบิน 41","5","0","0","3","0","1","0","0","0","1","0","0","0","0","0","0","0"
