"โรงพยาบาล","รวมทั้งหมด","แพทย์01","ทันตแพทย์02","พยาบาลวิชาชีพ03","จพ.สาธารณสุข04","นวก.สาธารณสุข05","จพ.ทันตสาธารณสุข06","อสม.07","แพทย์ทางเลือกที่ผ่านการอบรม08","อื่นๆ09","ผู้ดูแลผู้ป่วยที่บ้าน10","เภสัชกร11","แพทย์แผนไทยที่มีใบประกอบวิชาชีพ081","หมอพื้นบ้านที่มีใบประกอบวิชาชีพ082","แพทย์แผนจีนที่มีใบประกอบวิชาชีพ083","ผู้ช่วยแพทย์แผนไทยที่ผ่านการฝึกอบรม084","แพทย์ทางเลือกมีวุฒิ/ผ่านการอบรม085"
"10981  :  โรงพยาบาลคอนสาร","178","29","4","67","0","3","2","0","0","48","0","5","3","0","0","0","9"
"10982  :  โรงพยาบาลภักดีชุมพล","162","20","8","42","2","8","3","0","0","61","0","5","3","0","0","2","0"
"10983  :  โรงพยาบาลเนินสง่า","135","4","4","38","2","3","3","0","0","70","0","0","2","0","0","2","1"
"10703  :  โรงพยาบาลอำนาจเจริญ","1,254","219","16","442","7","13","7","0","0","519","0","14","8","0","0","6","0"
"10985  :  โรงพยาบาลชานุมาน","121","13","3","36","1","6","3","0","0","43","0","4","2","1","0","1","2"
"10986  :  โรงพยาบาลปทุมราชวงศา","144","9","4","42","0","5","2","0","0","68","0","6","2","0","0","1","0"
"10987  :  โรงพยาบาลพนา","135","15","3","37","3","4","2","0","0","37","0","5","7","0","0","21","0"
"10988  :  โรงพยาบาลเสนางคนิคม","142","10","5","37","0","3","4","0","0","68","0","5","4","0","0","0","0"
"10989  :  โรงพยาบาลหัวตะพาน","212","35","5","73","3","8","3","0","8","76","0","1","0","0","0","0","0"
"10990  :  โรงพยาบาลลืออำนาจ","155","36","6","41","1","3","7","0","5","51","0","3","1","0","0","1","0"
"11040  :  โรงพยาบาลบึงกาฬ","561","90","18","192","0","10","19","0","11","221","0","0","0","0","0","0","0"
"11041  :  โรงพยาบาลพรเจริญ","271","73","5","52","1","5","7","0","2","122","0","1","3","0","0","0","0"
"11043  :  โรงพยาบาลโซ่พิสัย","110","13","10","26","0","4","2","0","0","41","0","2","4","0","0","3","0"
"11046  :  โรงพยาบาลเซกา","54","10","6","11","1","3","6","0","0","11","0","2","4","0","0","0","0"
"11047  :  โรงพยาบาลปากคาด","188","17","11","62","1","6","2","0","6","78","0","5","0","0","0","0","0"
"11048  :  โรงพยาบาลบึงโขงหลง","210","55","3","61","3","7","3","0","1","48","0","9","1","0","0","10","0"
"11049  :  โรงพยาบาลศรีวิไล","236","69","3","53","4","4","2","0","0","82","0","7","4","0","0","5","1"
"11050  :  โรงพยาบาลบุ่งคล้า","147","74","2","25","0","2","3","0","1","35","0","3","1","0","0","1","0"
"10704  :  โรงพยาบาลหนองบัวลำภู","612","77","14","254","9","9","6","0","2","221","0","19","1","0","0","0","0"
"10991  :  โรงพยาบาลนากลาง","131","38","17","19","2","6","1","0","0","48","0","0","0","0","0","0","0"
"10992  :  โรงพยาบาลโนนสัง","66","11","8","11","0","2","0","0","2","27","0","2","0","0","0","0","0"
"10993  :  โรงพยาบาลศรีบุญเรือง","176","15","12","83","3","4","3","0","2","53","1","0","0","0","0","0","0"
"10994  :  โรงพยาบาลสุวรรณคูหา","102","42","10","25","0","3","3","0","0","14","0","3","1","0","0","0","0"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","128","23","5","42","1","4","1","0","5","30","0","8","0","0","0","0","0"
"10670  :  โรงพยาบาลขอนแก่น","509","385","26","37","1","5","3","0","6","42","0","0","0","0","0","0","0"
"10995  :  โรงพยาบาลบ้านฝาง","146","7","6","61","0","5","3","0","0","49","0","5","2","0","0","0","0"
"10996  :  โรงพยาบาลพระยืน","10","5","3","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"10997  :  โรงพยาบาลหนองเรือ","102","26","7","47","0","2","2","0","4","13","0","0","0","0","0","0","0"
"10998  :  โรงพยาบาลชุมแพ","201","9","13","116","2","2","5","0","2","52","0","0","0","0","0","0","0"
"10999  :  โรงพยาบาลสีชมพู","230","20","10","76","9","9","6","0","1","78","0","14","2","0","0","0","0"
"11000  :  โรงพยาบาลน้ำพอง","94","25","7","37","2","15","1","0","0","7","0","0","0","0","0","0","0"
"11001  :  โรงพยาบาลอุบลรัตน์","177","28","8","61","1","3","6","0","2","60","0","5","2","0","0","1","0"
"11002  :  โรงพยาบาลบ้านไผ่","254","115","14","59","3","1","5","0","10","47","0","0","0","0","0","0","0"
"11003  :  โรงพยาบาลเปือยน้อย","138","19","9","44","7","5","6","1","5","36","0","4","0","0","0","0","0"
"11004  :  โรงพยาบาลพล","458","74","20","130","3","2","9","0","0","176","0","22","5","0","0","14","0"
"11005  :  โรงพยาบาลแวงใหญ่","156","33","7","40","2","3","7","0","5","53","0","4","2","0","0","0","0"
"11006  :  โรงพยาบาลแวงน้อย","230","22","6","64","9","14","3","0","0","96","0","4","3","0","0","3","0"
"11007  :  โรงพยาบาลหนองสองห้อง","260","34","15","88","11","9","4","0","7","90","0","2","0","0","0","0","0"
"11008  :  โรงพยาบาลภูเวียง","222","34","13","94","9","7","4","6","4","21","0","4","0","0","0","0","0"
"11009  :  โรงพยาบาลมัญจาคีรี","323","58","11","124","4","6","5","0","5","105","0","2","2","0","0","0","1"
"11010  :  โรงพยาบาลชนบท","124","12","8","46","0","3","3","0","0","47","0","3","1","0","0","0","1"
"11011  :  โรงพยาบาลเขาสวนกวาง","159","10","7","56","1","1","3","0","0","74","0","1","3","0","0","3","0"
"11012  :  โรงพยาบาลภูผาม่าน","120","30","5","40","1","6","3","0","3","32","0","0","0","0","0","0","0"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","408","119","20","182","8","6","9","0","7","42","0","12","3","0","0","0","0"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","248","14","2","115","0","3","0","0","0","105","0","9","0","0","0","0","0"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","130","15","3","88","0","1","3","0","2","10","0","2","0","0","0","0","0"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","432","94","10","168","1","22","4","0","1","104","0","12","4","0","1","0","0"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14132  :  โรงพยาบาลซำสูง","60","15","0","20","2","1","1","0","1","18","0","2","0","0","0","0","0"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","18","1","0","1","0","0","0","0","0","16","0","0","0","0","0","0","0"
"77649  :  โรงพยาบาลหนองนาคำ","58","3","5","20","0","5","1","0","1","16","0","3","1","0","0","0","0"
"77650  :  โรงพยาบาลเวียงเก่า","76","4","3","26","1","4","2","0","4","32","0","0","0","0","0","0","0"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","128","23","3","39","0","4","3","0","0","50","0","1","0","0","0","0","2"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10671  :  โรงพยาบาลอุดรธานี","989","221","18","376","0","7","0","0","0","285","0","42","0","0","0","0","0"
"11013  :  โรงพยาบาลกุดจับ","139","44","5","46","1","11","2","0","4","26","0","0","0","0","0","0","0"
"11014  :  โรงพยาบาลหนองวัวซอ","221","15","4","63","3","8","2","0","0","102","1","6","3","0","0","1","0"
"11015  :  โรงพยาบาลกุมภวาปี","755","193","16","276","6","11","6","0","6","233","0","8","0","0","0","0","0"
"11016  :  โรงพยาบาลห้วยเกิ้ง","58","9","0","20","1","2","1","0","5","20","0","0","0","0","0","0","0"
"11017  :  โรงพยาบาลโนนสะอาด","198","13","3","66","0","6","2","0","0","105","0","0","2","0","0","0","1"
"11018  :  โรงพยาบาลหนองหาน","366","47","9","120","15","9","4","0","5","141","2","4","2","0","0","2","0"
"11019  :  โรงพยาบาลทุ่งฝน","112","24","4","33","2","2","3","0","0","44","0","0","0","0","0","0","0"
"11020  :  โรงพยาบาลไชยวาน","94","16","4","25","0","3","1","0","4","41","0","0","0","0","0","0","0"
"11021  :  โรงพยาบาลศรีธาตุ","52","17","4","13","0","5","3","0","3","4","0","2","0","0","0","1","0"
"11022  :  โรงพยาบาลวังสามหมอ","205","34","6","75","2","5","5","0","1","72","0","2","2","0","0","1","0"
"11023  :  โรงพยาบาลบ้านผือ","298","90","8","128","3","8","9","0","5","33","0","3","2","0","0","2","1"
"11024  :  โรงพยาบาลน้ำโสม","273","14","4","103","2","14","2","0","5","125","0","2","1","0","0","0","1"
"11025  :  โรงพยาบาลเพ็ญ","291","58","13","104","1","8","2","0","6","95","0","4","0","0","0","0","0"
"11026  :  โรงพยาบาลสร้างคอม","100","3","4","37","2","2","1","0","4","45","0","2","0","0","0","0","0"
"11027  :  โรงพยาบาลหนองแสง","91","10","4","34","0","4","3","0","2","28","0","6","0","0","0","0","0"
"11028  :  โรงพยาบาลนายูง","100","8","4","27","2","7","5","0","4","43","0","0","0","0","0","0","0"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","43","16","2","11","0","3","2","0","0","9","0","0","0","0","0","0","0"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","24","8","0","5","0","1","1","0","0","9","0","0","0","0","0","0","0"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","426","14","2","59","0","12","0","0","0","329","0","8","1","0","1","0","0"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"25058  :  โรงพยาบาลกู่แก้ว","107","13","3","32","1","10","2","0","4","40","0","2","0","0","0","0","0"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","90","15","4","48","1","5","3","0","1","12","0","1","0","0","0","0","0"
"10705  :  โรงพยาบาลเลย","764","124","25","380","1","10","8","0","2","205","0","9","0","0","0","0","0"
"11030  :  โรงพยาบาลนาด้วง","142","45","5","57","2","3","3","0","2","23","0","2","0","0","0","0","0"
"11031  :  โรงพยาบาลเชียงคาน","198","27","9","77","0","8","4","0","5","59","1","2","0","0","0","0","1"
"11032  :  โรงพยาบาลปากชม","187","33","4","52","1","3","3","0","3","88","0","0","0","0","0","0","0"
"11033  :  โรงพยาบาลนาแห้ว","79","5","3","31","3","6","4","0","3","17","0","3","0","0","0","1","0"
"11034  :  โรงพยาบาลภูเรือ","105","18","3","42","4","4","4","0","1","15","0","4","2","0","0","3","0"
"11035  :  โรงพยาบาลท่าลี่","94","22","3","28","0","0","3","0","0","35","0","1","2","0","0","0","0"
"11036  :  โรงพยาบาลวังสะพุง","295","29","10","69","2","10","6","0","0","161","0","8","0","0","0","0","0"
"11037  :  โรงพยาบาลภูกระดึง","93","24","4","34","2","5","6","0","2","3","0","7","1","0","0","0","0"
"11038  :  โรงพยาบาลภูหลวง","72","8","4","25","1","0","2","0","4","28","0","0","0","0","0","0","0"
"11039  :  โรงพยาบาลผาขาว","102","15","5","45","0","2","3","0","0","23","0","6","1","0","0","0","0"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","144","16","4","58","3","4","3","0","0","41","0","6","3","0","0","4","1"
"14133  :  โรงพยาบาลเอราวัณ","147","41","5","52","0","4","3","0","3","37","0","2","0","0","0","0","0"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","174","8","0","67","0","2","0","0","0","92","0","4","0","0","0","0","0"
"28861  :  โรงพยาบาลหนองหิน","55","4","3","25","0","4","3","0","0","15","1","0","0","0","0","0","0"
"10706  :  โรงพยาบาลหนองคาย","578","179","21","147","1","24","6","0","0","174","0","15","5","0","0","0","0"
"11042  :  โรงพยาบาลโพนพิสัย","575","274","13","103","2","11","5","0","0","142","8","1","6","0","1","8","0"
"11044  :  โรงพยาบาลศรีเชียงใหม่","171","19","6","48","3","3","3","0","0","70","0","7","2","0","0","1","1"
"11045  :  โรงพยาบาลสังคม","183","12","3","45","3","3","2","0","0","97","0","6","3","0","1","4","0"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","458","82","18","212","1","3","7","0","4","128","0","2","0","0","0","0","0"
"14558  :  โรงพยาบาลพิสัยเวช","11","7","2","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"21356  :  โรงพยาบาลสระใคร","157","19","4","42","0","5","3","0","0","77","0","1","3","0","0","1","0"
"28778  :  โรงพยาบาลโพธิ์ตาก","96","21","9","26","0","1","2","0","0","27","0","3","2","0","1","1","0"
"28811  :  โรงพยาบาลเฝ้าไร่","118","16","11","39","0","2","5","0","4","41","0","0","0","0","0","0","0"
"28815  :  โรงพยาบาลรัตนวาปี","119","11","5","33","0","4","2","0","5","52","0","2","3","0","0","1","0"
"10707  :  โรงพยาบาลมหาสารคาม","930","212","19","612","0","21","19","0","5","2","0","40","0","0","0","0","0"
"11051  :  โรงพยาบาลแกดำ","135","7","8","53","2","5","7","0","0","43","0","5","2","0","0","2","0"
"11052  :  โรงพยาบาลโกสุมพิสัย","403","89","10","141","2","3","12","0","0","102","0","12","8","0","0","3","2"
"11053  :  โรงพยาบาลกันทรวิชัย","196","67","8","75","2","4","7","0","2","30","0","0","1","0","0","0","0"
"11054  :  โรงพยาบาลเชียงยืน","186","14","9","72","0","7","5","0","3","55","0","7","4","0","0","0","0"
"11055  :  โรงพยาบาลบรบือ","271","84","20","90","0","5","9","0","4","54","4","1","0","0","0","0","0"
"11056  :  โรงพยาบาลนาเชือก","155","16","6","69","2","7","2","0","1","38","0","0","3","0","0","2","1"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","361","96","14","135","2","13","9","0","3","79","0","2","4","0","1","3","0"
"11058  :  โรงพยาบาลวาปีปทุม","284","64","16","116","2","12","4","0","5","46","0","13","2","0","0","2","1"
"11059  :  โรงพยาบาลนาดูน","48","7","5","8","0","3","11","0","2","8","0","0","2","0","0","0","0"
"11060  :  โรงพยาบาลยางสีสุราช","123","8","3","44","3","3","4","0","0","52","0","1","2","0","0","1","0"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","707","146","16","158","2","3","7","0","0","317","0","11","40","0","1","4","1"
"24704  :  โรงพยาบาลกุดรัง","90","21","5","24","0","6","6","0","2","24","0","2","0","0","0","0","0"
"28843  :  โรงพยาบาลชื่นชม","108","7","4","39","0","3","1","0","0","45","0","2","4","0","0","1","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","1,238","274","16","501","0","8","9","0","0","406","0","11","2","0","0","0","1"
"11061  :  โรงพยาบาลเกษตรวิสัย","286","69","9","120","0","8","9","0","0","48","0","13","2","0","0","3","0"
"11062  :  โรงพยาบาลปทุมรัตต์","141","7","5","57","3","9","6","0","0","45","0","3","3","0","1","0","0"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","128","7","10","59","2","8","3","0","0","33","0","2","3","0","0","0","0"
"11064  :  โรงพยาบาลธวัชบุรี","233","44","9","57","4","2","6","0","3","83","0","10","3","0","0","0","4"
"11065  :  โรงพยาบาลพนมไพร","255","33","19","81","5","9","13","0","0","73","0","9","5","0","0","5","0"
"11066  :  โรงพยาบาลโพนทอง","450","90","27","161","0","18","6","0","0","116","0","12","17","0","0","0","1"
"11067  :  โรงพยาบาลโพธิ์ชัย","94","12","3","39","0","5","5","0","0","17","0","6","2","0","0","1","2"
"11068  :  โรงพยาบาลหนองพอก","216","28","13","78","2","7","8","0","0","67","0","7","4","0","0","2","0"
"11069  :  โรงพยาบาลเสลภูมิ","366","38","8","107","3","4","3","0","0","171","0","14","2","0","0","1","5"
"11070  :  โรงพยาบาลสุวรรณภูมิ","359","94","15","138","4","3","3","0","0","69","0","2","4","0","2","4","1"
"11071  :  โรงพยาบาลเมืองสรวง","104","6","4","27","1","1","4","0","0","55","0","1","2","0","0","3","0"
"11072  :  โรงพยาบาลโพนทราย","135","15","13","30","2","5","3","0","1","55","0","5","1","0","0","3","0"
"11073  :  โรงพยาบาลอาจสามารถ","186","19","10","60","3","3","6","0","1","67","0","5","5","0","0","0","0"
"11074  :  โรงพยาบาลเมยวดี","90","11","5","34","0","4","5","0","0","25","0","4","2","0","0","0","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","88","16","6","28","1","5","6","0","0","12","0","5","2","0","0","1","0"
"11076  :  โรงพยาบาลจังหาร","133","9","4","50","1","3","4","0","0","52","0","3","1","0","0","0","2"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","49","5","2","19","0","0","0","0","0","21","0","0","1","0","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","51","17","0","10","0","7","1","0","0","10","0","3","1","0","1","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","72","6","2","25","1","5","2","0","0","25","0","3","2","0","0","0","1"
"27989  :  โรงพยาบาลเชียงขวัญ","78","11","3","17","0","4","3","0","0","28","0","3","1","0","0","1","2"
"27990  :  โรงพยาบาลหนองฮี","118","16","7","26","0","5","8","0","0","41","0","4","3","0","0","2","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","1,974","429","22","664","6","33","6","0","0","739","0","13","4","0","1","17","0"
"11077  :  โรงพยาบาลนามน","142","10","2","49","0","8","3","0","1","46","0","6","4","0","0","5","0"
"11078  :  โรงพยาบาลกมลาไสย","385","56","7","152","2","5","3","0","17","139","0","2","1","0","1","0","0"
"11079  :  โรงพยาบาลร่องคำ","94","3","2","35","0","3","1","0","0","39","0","3","2","0","0","0","1"
"11080  :  โรงพยาบาลเขาวง","238","14","6","82","1","3","4","0","0","118","0","1","3","0","1","0","3"
"11081  :  โรงพยาบาลยางตลาด","369","73","8","163","0","7","6","0","1","88","0","19","4","0","0","0","0"
"11082  :  โรงพยาบาลห้วยเม็ก","167","20","3","57","1","8","3","0","0","71","0","0","3","0","0","1","0"
"11083  :  โรงพยาบาลสหัสขันธ์","48","8","3","20","0","1","3","0","3","10","0","0","0","0","0","0","0"
"11084  :  โรงพยาบาลคำม่วง","363","81","19","13","0","7","0","0","6","112","0","122","0","0","0","0","0"
"11085  :  โรงพยาบาลท่าคันโท","141","7","3","48","1","2","2","0","0","60","0","4","3","0","0","2","0"
"11086  :  โรงพยาบาลหนองกุงศรี","141","12","6","60","1","9","3","0","0","40","0","5","1","0","0","2","2"
"11087  :  โรงพยาบาลสมเด็จ","380","43","12","120","1","6","5","0","4","161","0","18","0","0","0","0","2"
"11088  :  โรงพยาบาลห้วยผึ้ง","118","8","3","45","1","4","5","0","0","42","0","6","3","0","0","0","0"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","595","85","11","106","1","8","5","0","4","365","0","10","0","0","0","0","0"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","103","6","4","41","0","3","1","0","0","43","0","0","0","0","0","1","2"
"28789  :  โรงพยาบาลฆ้องชัย","88","15","3","37","1","1","2","0","3","26","0","0","0","0","0","0","0"
"28790  :  โรงพยาบาลดอนจาน","77","12","2","22","0","3","3","0","0","26","0","2","3","0","0","2","0"
"28791  :  โรงพยาบาลสามชัย","72","11","10","23","1","3","2","0","2","17","0","3","0","0","0","0","0"
"10710  :  โรงพยาบาลสกลนคร","1,800","367","26","608","10","62","8","0","33","644","0","40","2","0","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","84","17","6","13","0","6","5","0","4","25","0","2","3","0","0","1","1"
"11090  :  โรงพยาบาลกุดบาก","96","11","8","31","1","4","3","0","1","32","0","4","0","0","0","1","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","8","0","5","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"11092  :  โรงพยาบาลพังโคน","215","42","4","88","1","6","3","0","6","65","0","0","0","0","0","0","0"
"11093  :  โรงพยาบาลวาริชภูมิ","216","17","4","55","5","8","9","0","6","96","0","7","0","0","0","0","0"
"11094  :  โรงพยาบาลนิคมน้ำอูน","105","25","7","21","4","3","3","0","6","35","0","1","0","0","0","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","251","69","19","105","1","3","10","0","3","41","0","0","0","0","0","0","0"
"11096  :  โรงพยาบาลคำตากล้า","100","5","5","47","1","4","3","0","6","22","0","2","1","0","0","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","172","49","11","26","0","8","0","0","4","65","0","5","1","0","0","0","0"
"11098  :  โรงพยาบาลอากาศอำนวย","179","48","9","68","2","6","5","0","4","37","0","0","0","0","0","0","0"
"11099  :  โรงพยาบาลส่องดาว","74","17","6","15","3","4","5","0","0","20","0","2","1","0","0","0","0"
"11100  :  โรงพยาบาลเต่างอย","103","9","5","40","2","5","2","0","0","30","0","5","2","0","0","1","1"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","206","44","8","54","4","9","5","0","8","74","0","0","0","0","0","0","0"
"11102  :  โรงพยาบาลเจริญศิลป์","192","53","3","38","1","11","2","0","0","71","0","6","4","0","0","3","0"
"11103  :  โรงพยาบาลโพนนาแก้ว","163","21","5","53","0","6","3","0","2","63","0","5","3","0","0","2","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","823","121","17","323","18","12","11","0","0","281","0","14","13","0","0","8","0"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","11","3","0","3","2","0","0","0","0","3","0","0","0","0","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","194","55","7","41","4","7","4","0","2","73","0","1","0","0","0","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","751","109","76","335","1","3","14","0","8","205","0","0","0","0","0","0","0"
"11104  :  โรงพยาบาลปลาปาก","50","13","9","13","0","0","3","0","0","9","1","0","2","0","0","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","237","65","10","72","2","6","6","0","6","61","0","0","2","0","0","0","0"
"11106  :  โรงพยาบาลบ้านแพง","110","20","9","41","0","1","5","0","0","31","0","1","2","0","0","0","0"
"11107  :  โรงพยาบาลนาทม","164","58","9","40","0","4","4","0","1","40","0","3","2","0","0","2","0"
"11108  :  โรงพยาบาลเรณูนคร","75","6","12","26","1","5","9","0","5","10","0","0","0","0","0","0","0"
"11109  :  โรงพยาบาลนาแก","166","17","12","89","0","10","7","0","4","13","0","7","2","0","0","0","1"
"11110  :  โรงพยาบาลศรีสงคราม","140","15","16","52","0","1","5","0","4","31","0","7","0","0","0","0","0"
"11111  :  โรงพยาบาลนาหว้า","143","13","3","39","0","4","5","0","0","70","0","6","3","0","0","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","160","28","5","60","4","10","3","0","1","35","2","2","1","0","0","2","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","273","24","9","133","0","8","4","31","0","44","0","13","2","0","0","3","0"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","11","8","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","77","11","5","31","0","3","3","0","0","13","0","3","3","0","0","2","0"
"10712  :  โรงพยาบาลมุกดาหาร","1,404","192","10","474","1","38","5","0","0","667","0","8","3","1","0","3","1"
"11113  :  โรงพยาบาลนิคมคำสร้อย","142","23","6","43","3","7","2","0","1","38","0","5","4","0","1","7","1"
"11114  :  โรงพยาบาลดอนตาล","96","11","6","45","0","0","3","0","0","16","0","0","2","0","0","11","2"
"11115  :  โรงพยาบาลดงหลวง","155","38","6","51","0","6","3","0","1","41","0","4","2","0","0","1","2"
"11116  :  โรงพยาบาลคำชะอี","145","24","5","58","12","2","3","0","0","22","0","3","2","0","0","3","1"
"11117  :  โรงพยาบาลหว้านใหญ่","88","8","3","40","0","2","3","0","0","23","3","2","2","0","0","2","0"
"11118  :  โรงพยาบาลหนองสูง","103","8","3","41","1","3","2","0","0","33","0","4","3","0","0","5","0"
"06009  :  โรงพยาบาลแม่ตื่น","48","13","9","12","4","2","2","0","0","2","0","4","0","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","254","167","40","7","0","6","2","0","1","26","0","0","5","0","0","0","0"
"11119  :  โรงพยาบาลจอมทอง","681","131","19","207","2","13","6","0","1","296","0","3","2","0","1","0","0"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","246","34","8","73","4","14","5","0","4","94","0","9","1","0","0","0","0"
"11121  :  โรงพยาบาลเชียงดาว","375","95","10","126","1","11","4","0","2","95","0","10","0","0","0","1","3"
"11122  :  โรงพยาบาลดอยสะเก็ด","255","16","6","85","0","5","4","0","1","126","0","2","1","0","0","1","0"
"11123  :  โรงพยาบาลแม่แตง","379","28","14","65","0","4","10","205","0","30","0","7","3","0","0","7","1"
"11124  :  โรงพยาบาลสะเมิง","48","2","2","17","1","0","0","0","0","26","0","0","0","0","0","0","0"
"11125  :  โรงพยาบาลฝาง","960","199","26","300","0","30","8","0","2","379","0","5","1","0","0","9","0"
"11126  :  โรงพยาบาลแม่อาย","452","100","15","128","2","11","6","0","0","175","0","4","4","0","0","3","1"
"11127  :  โรงพยาบาลพร้าว","130","45","5","26","1","2","6","0","4","35","0","3","2","0","0","1","0"
"11128  :  โรงพยาบาลสันป่าตอง","349","76","14","110","3","7","7","0","1","112","0","17","1","0","1","0","0"
"11129  :  โรงพยาบาลสันกำแพง","254","40","6","93","3","6","3","1","1","95","0","2","0","0","0","0","4"
"11130  :  โรงพยาบาลสันทราย","640","72","27","243","0","2","3","0","4","273","0","3","1","0","0","0","0"
"11131  :  โรงพยาบาลหางดง","337","41","10","124","1","18","5","0","3","94","0","30","0","0","0","0","0"
"11132  :  โรงพยาบาลฮอด","261","38","5","77","7","8","2","0","2","119","0","0","0","0","0","0","0"
"11133  :  โรงพยาบาลดอยเต่า","191","51","4","46","2","16","3","0","2","51","0","6","2","0","0","1","0"
"11134  :  โรงพยาบาลอมก๋อย","260","30","12","89","3","17","5","0","0","82","0","8","4","0","0","2","0"
"11135  :  โรงพยาบาลสารภี","217","31","9","64","2","6","4","0","3","73","0","10","5","0","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","150","17","4","30","0","1","6","0","1","91","0","0","0","0","0","0","0"
"11137  :  โรงพยาบาลไชยปราการ","179","50","5","67","1","7","4","0","2","36","0","3","3","0","0","1","0"
"11138  :  โรงพยาบาลแม่วาง","25","2","3","3","0","1","4","0","0","12","0","0","0","0","0","0","0"
"11139  :  โรงพยาบาลแม่ออน","135","12","2","41","1","7","0","0","6","66","0","0","0","0","0","0","0"
"11507  :  โรงพยาบาลกองบิน 41","7","1","0","3","1","1","0","0","0","1","0","0","0","0","0","0","0"
