"โรงพยาบาล","รวมทั้งหมด","แพทย์01","ทันตแพทย์02","พยาบาลวิชาชีพ03","จพ.สาธารณสุข04","นวก.สาธารณสุข05","จพ.ทันตสาธารณสุข06","อสม.07","แพทย์ทางเลือกที่ผ่านการอบรม08","อื่นๆ09","ผู้ดูแลผู้ป่วยที่บ้าน10","เภสัชกร11","แพทย์แผนไทยที่มีใบประกอบวิชาชีพ081","หมอพื้นบ้านที่มีใบประกอบวิชาชีพ082","แพทย์แผนจีนที่มีใบประกอบวิชาชีพ083","ผู้ช่วยแพทย์แผนไทยที่ผ่านการฝึกอบรม084","แพทย์ทางเลือกมีวุฒิ/ผ่านการอบรม085"
"10982  :  โรงพยาบาลภักดีชุมพล","132","10","4","37","0","5","3","0","4","65","0","2","0","0","0","0","0"
"10983  :  โรงพยาบาลเนินสง่า","128","4","4","38","3","2","4","0","0","59","0","3","2","0","0","2","1"
"10703  :  โรงพยาบาลอำนาจเจริญ","376","101","8","114","0","5","3","0","10","128","0","3","4","0","0","0","0"
"10985  :  โรงพยาบาลชานุมาน","211","44","12","62","2","8","5","0","3","70","0","3","2","0","0","0","0"
"10986  :  โรงพยาบาลปทุมราชวงศา","268","85","11","53","0","5","3","0","5","95","0","8","2","0","0","1","0"
"10987  :  โรงพยาบาลพนา","167","26","7","44","2","3","5","0","34","46","0","0","0","0","0","0","0"
"10988  :  โรงพยาบาลเสนางคนิคม","163","29","4","42","1","4","4","0","1","67","0","5","2","0","0","0","0"
"10989  :  โรงพยาบาลหัวตะพาน","164","17","3","60","3","6","4","0","8","63","0","0","0","0","0","0","0"
"10990  :  โรงพยาบาลลืออำนาจ","83","24","4","27","0","2","7","0","2","15","0","0","1","0","0","1","0"
"11040  :  โรงพยาบาลบึงกาฬ","276","65","17","106","0","6","16","0","8","58","0","0","0","0","0","0","0"
"11041  :  โรงพยาบาลพรเจริญ","222","44","5","45","1","5","7","0","3","111","0","0","1","0","0","0","0"
"11043  :  โรงพยาบาลโซ่พิสัย","81","1","7","21","0","3","2","0","0","36","0","0","3","0","0","3","0"
"11046  :  โรงพยาบาลเซกา","28","0","5","3","1","1","6","0","0","9","0","1","2","0","0","0","0"
"11047  :  โรงพยาบาลปากคาด","250","54","10","62","1","8","8","0","0","86","0","12","2","0","0","4","0"
"11048  :  โรงพยาบาลบึงโขงหลง","181","37","3","55","3","6","3","0","1","45","0","8","1","0","0","10","0"
"11049  :  โรงพยาบาลศรีวิไล","148","40","2","45","5","4","3","0","0","39","0","1","2","0","0","5","1"
"11050  :  โรงพยาบาลบุ่งคล้า","124","65","1","24","0","2","3","0","0","25","0","2","1","0","0","1","0"
"10704  :  โรงพยาบาลหนองบัวลำภู","610","76","14","254","9","9","6","0","2","220","0","19","1","0","0","0","0"
"10991  :  โรงพยาบาลนากลาง","86","22","15","15","0","3","1","0","0","30","0","0","0","0","0","0","0"
"10992  :  โรงพยาบาลโนนสัง","45","4","3","10","1","2","0","0","2","22","0","0","0","0","0","0","0"
"10993  :  โรงพยาบาลศรีบุญเรือง","157","8","10","75","3","4","3","0","2","51","1","0","0","0","0","0","0"
"10994  :  โรงพยาบาลสุวรรณคูหา","75","30","8","17","0","2","3","0","0","11","0","3","0","0","0","0","0"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10670  :  โรงพยาบาลขอนแก่น","492","379","37","29","2","4","3","0","6","32","0","0","0","0","0","0","0"
"10995  :  โรงพยาบาลบ้านฝาง","158","15","5","52","0","0","2","0","0","81","0","0","3","0","0","0","0"
"10996  :  โรงพยาบาลพระยืน","8","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10997  :  โรงพยาบาลหนองเรือ","80","17","6","43","0","1","2","0","4","6","0","0","0","0","0","0","0"
"10998  :  โรงพยาบาลชุมแพ","76","0","12","49","0","0","5","0","0","10","0","0","0","0","0","0","0"
"10999  :  โรงพยาบาลสีชมพู","67","13","6","18","3","0","3","0","2","20","0","2","0","0","0","0","0"
"11000  :  โรงพยาบาลน้ำพอง","95","26","7","37","2","15","1","0","0","7","0","0","0","0","0","0","0"
"11001  :  โรงพยาบาลอุบลรัตน์","155","17","7","58","1","2","6","0","0","56","0","5","2","0","0","1","0"
"11002  :  โรงพยาบาลบ้านไผ่","106","78","12","1","0","0","5","0","3","7","0","0","0","0","0","0","0"
"11003  :  โรงพยาบาลเปือยน้อย","114","16","7","38","7","3","4","1","5","30","0","3","0","0","0","0","0"
"11004  :  โรงพยาบาลพล","399","57","17","112","3","2","8","0","0","176","0","5","5","0","0","14","0"
"11005  :  โรงพยาบาลแวงใหญ่","153","32","8","42","1","2","7","0","5","52","0","4","0","0","0","0","0"
"11006  :  โรงพยาบาลแวงน้อย","180","9","4","55","8","6","3","0","6","88","0","0","0","0","0","0","0"
"11007  :  โรงพยาบาลหนองสองห้อง","238","27","14","79","11","6","3","0","6","92","0","0","0","0","0","0","0"
"11008  :  โรงพยาบาลภูเวียง","200","23","12","90","9","6","4","5","5","21","0","4","0","0","0","0","0"
"11009  :  โรงพยาบาลมัญจาคีรี","270","36","10","117","4","6","5","0","3","89","0","0","0","0","0","0","0"
"11010  :  โรงพยาบาลชนบท","92","5","8","30","0","3","2","0","1","43","0","0","0","0","0","0","0"
"11011  :  โรงพยาบาลเขาสวนกวาง","142","9","7","50","1","0","3","0","1","69","0","1","0","0","0","0","0"
"11012  :  โรงพยาบาลภูผาม่าน","76","7","4","29","1","4","3","0","3","25","0","0","0","0","0","0","0"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","286","71","16","124","8","5","9","0","7","36","0","8","2","0","0","0","0"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","93","15","1","65","0","0","3","0","1","6","0","2","0","0","0","0","0"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","335","62","8","132","1","15","2","0","1","90","0","11","4","0","1","0","0"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14132  :  โรงพยาบาลซำสูง","36","5","0","15","1","0","1","0","1","11","0","2","0","0","0","0","0"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"77649  :  โรงพยาบาลหนองนาคำ","50","6","4","14","0","4","1","0","2","19","0","0","0","0","0","0","0"
"77650  :  โรงพยาบาลเวียงเก่า","57","4","2","23","0","2","1","0","2","23","0","0","0","0","0","0","0"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","112","23","3","33","0","3","3","0","2","45","0","0","0","0","0","0","0"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11013  :  โรงพยาบาลกุดจับ","97","39","3","27","1","4","2","0","4","17","0","0","0","0","0","0","0"
"11014  :  โรงพยาบาลหนองวัวซอ","67","12","5","15","0","3","2","0","0","18","0","2","2","0","0","2","0"
"11015  :  โรงพยาบาลกุมภวาปี","598","135","16","211","3","9","5","0","4","215","0","0","0","0","0","0","0"
"11016  :  โรงพยาบาลห้วยเกิ้ง","52","9","0","18","1","2","1","0","5","16","0","0","0","0","0","0","0"
"11017  :  โรงพยาบาลโนนสะอาด","179","39","3","64","0","6","2","0","5","59","0","0","1","0","0","0","0"
"11018  :  โรงพยาบาลหนองหาน","87","21","8","10","2","3","4","0","4","35","0","0","0","0","0","0","0"
"11019  :  โรงพยาบาลทุ่งฝน","25","10","3","4","0","0","4","0","0","4","0","0","0","0","0","0","0"
"11020  :  โรงพยาบาลไชยวาน","73","13","2","17","0","3","1","0","3","34","0","0","0","0","0","0","0"
"11021  :  โรงพยาบาลศรีธาตุ","36","15","3","9","0","0","3","0","3","2","0","1","0","0","0","0","0"
"11022  :  โรงพยาบาลวังสามหมอ","169","28","3","59","1","6","5","0","1","63","0","1","1","0","0","1","0"
"11023  :  โรงพยาบาลบ้านผือ","168","44","6","82","2","5","6","0","5","14","0","1","1","0","0","1","1"
"11024  :  โรงพยาบาลน้ำโสม","237","10","4","91","2","8","2","0","5","113","0","0","1","0","0","0","1"
"11025  :  โรงพยาบาลเพ็ญ","234","44","11","93","1","8","1","0","4","71","0","1","0","0","0","0","0"
"11026  :  โรงพยาบาลสร้างคอม","81","2","2","29","2","2","1","0","4","37","0","2","0","0","0","0","0"
"11027  :  โรงพยาบาลหนองแสง","78","11","3","31","0","3","3","0","2","21","0","4","0","0","0","0","0"
"11028  :  โรงพยาบาลนายูง","59","7","2","20","2","2","3","0","3","20","0","0","0","0","0","0","0"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","31","8","3","7","0","2","2","0","0","9","0","0","0","0","0","0","0"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","18","4","0","3","0","10","0","0","0","1","0","0","0","0","0","0","0"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"25058  :  โรงพยาบาลกู่แก้ว","81","11","2","28","1","5","2","0","3","28","0","1","0","0","0","0","0"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","18","3","0","9","0","1","0","0","0","5","0","0","0","0","0","0","0"
"10705  :  โรงพยาบาลเลย","477","63","19","255","1","6","7","0","1","120","0","5","0","0","0","0","0"
"11030  :  โรงพยาบาลนาด้วง","110","34","4","45","0","3","3","0","1","20","0","0","0","0","0","0","0"
"11031  :  โรงพยาบาลเชียงคาน","134","11","8","54","0","6","4","0","5","45","0","0","0","0","0","0","0"
"11032  :  โรงพยาบาลปากชม","154","19","5","46","1","3","3","0","3","74","0","0","0","0","0","0","0"
"11033  :  โรงพยาบาลนาแห้ว","60","3","1","24","3","6","5","0","3","15","0","0","0","0","0","0","0"
"11034  :  โรงพยาบาลภูเรือ","78","10","3","30","3","4","4","0","3","12","0","3","0","0","0","0","3"
"11035  :  โรงพยาบาลท่าลี่","66","5","3","24","0","1","2","0","1","30","0","0","0","0","0","0","0"
"11036  :  โรงพยาบาลวังสะพุง","276","17","9","67","2","9","6","0","0","159","0","7","0","0","0","0","0"
"11037  :  โรงพยาบาลภูกระดึง","79","21","3","25","2","5","7","0","2","7","0","6","1","0","0","0","0"
"11038  :  โรงพยาบาลภูหลวง","51","7","3","16","1","0","2","0","3","19","0","0","0","0","0","0","0"
"11039  :  โรงพยาบาลผาขาว","64","5","3","31","0","1","3","0","2","15","0","4","0","0","0","0","0"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","142","15","4","58","4","5","4","0","0","38","0","6","3","0","0","4","1"
"14133  :  โรงพยาบาลเอราวัณ","118","31","3","40","0","4","3","0","3","33","0","1","0","0","0","0","0"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","156","17","0","59","0","2","0","0","0","78","0","0","0","0","0","0","0"
"28861  :  โรงพยาบาลหนองหิน","43","4","3","17","0","2","4","0","1","11","1","0","0","0","0","0","0"
"10706  :  โรงพยาบาลหนองคาย","392","135","19","90","1","7","3","0","0","128","0","5","4","0","0","0","0"
"11042  :  โรงพยาบาลโพนพิสัย","456","273","10","65","2","5","5","0","0","78","5","1","4","0","0","8","0"
"11044  :  โรงพยาบาลศรีเชียงใหม่","158","18","5","42","3","4","2","0","0","66","0","6","2","0","0","1","1"
"11045  :  โรงพยาบาลสังคม","179","25","2","43","1","5","2","0","4","90","0","3","0","0","0","4","0"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","353","58","17","174","0","2","6","0","4","92","0","0","0","0","0","0","0"
"14558  :  โรงพยาบาลพิสัยเวช","9","5","2","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"21356  :  โรงพยาบาลสระใคร","117","17","4","31","0","2","2","0","0","57","0","0","3","0","0","1","0"
"28778  :  โรงพยาบาลโพธิ์ตาก","78","15","9","23","0","1","2","0","0","24","0","0","2","0","1","1","0"
"28811  :  โรงพยาบาลเฝ้าไร่","82","16","8","23","0","1","3","0","3","28","0","0","0","0","0","0","0"
"28815  :  โรงพยาบาลรัตนวาปี","83","11","3","21","0","2","2","0","7","34","1","1","0","0","0","0","0"
"10707  :  โรงพยาบาลมหาสารคาม","183","156","14","11","0","0","1","0","0","1","0","0","0","0","0","0","0"
"11051  :  โรงพยาบาลแกดำ","115","4","5","45","2","4","3","0","0","44","0","4","2","0","0","2","0"
"11052  :  โรงพยาบาลโกสุมพิสัย","343","73","10","120","1","3","10","0","0","105","0","11","5","0","0","3","2"
"11053  :  โรงพยาบาลกันทรวิชัย","184","61","6","72","3","3","7","0","1","30","0","0","1","0","0","0","0"
"11054  :  โรงพยาบาลเชียงยืน","154","11","6","62","0","4","4","0","5","60","0","2","0","0","0","0","0"
"11055  :  โรงพยาบาลบรบือ","215","62","16","71","0","3","8","0","4","48","3","0","0","0","0","0","0"
"11056  :  โรงพยาบาลนาเชือก","124","16","5","54","2","7","2","0","1","32","0","0","3","0","0","1","1"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","318","86","10","116","2","12","9","0","10","71","0","2","0","0","0","0","0"
"11058  :  โรงพยาบาลวาปีปทุม","228","37","13","102","2","11","3","0","5","39","0","13","1","0","0","0","0"
"11059  :  โรงพยาบาลนาดูน","34","4","3","7","0","1","9","0","3","7","0","0","0","0","0","0","0"
"11060  :  โรงพยาบาลยางสีสุราช","111","7","2","41","3","1","4","0","0","49","0","1","2","0","0","1","0"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","522","116","10","103","2","3","7","0","0","237","0","4","34","0","1","4","1"
"24704  :  โรงพยาบาลกุดรัง","61","15","2","11","0","1","5","0","3","22","0","2","0","0","0","0","0"
"28843  :  โรงพยาบาลชื่นชม","71","7","3","23","0","2","0","0","0","30","0","3","2","0","0","1","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","817","133","10","353","0","5","9","0","2","298","0","7","0","0","0","0","0"
"11061  :  โรงพยาบาลเกษตรวิสัย","193","40","10","83","0","4","11","0","0","37","0","4","1","0","0","3","0"
"11062  :  โรงพยาบาลปทุมรัตต์","116","5","3","43","3","5","4","0","0","47","0","2","3","0","1","0","0"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","116","6","8","62","4","7","3","0","3","23","0","0","0","0","0","0","0"
"11064  :  โรงพยาบาลธวัชบุรี","191","33","9","48","4","2","4","0","4","74","0","8","4","0","0","0","1"
"11065  :  โรงพยาบาลพนมไพร","170","27","12","68","4","6","11","0","0","29","0","4","4","0","0","5","0"
"11066  :  โรงพยาบาลโพนทอง","344","61","14","136","0","7","6","0","0","101","0","10","8","0","0","0","1"
"11067  :  โรงพยาบาลโพธิ์ชัย","74","3","3","36","0","4","5","0","0","15","0","5","2","0","0","1","0"
"11068  :  โรงพยาบาลหนองพอก","170","23","11","69","2","5","8","0","6","40","0","6","0","0","0","0","0"
"11069  :  โรงพยาบาลเสลภูมิ","347","69","11","108","3","8","3","0","0","118","0","16","3","0","0","1","6"
"11070  :  โรงพยาบาลสุวรรณภูมิ","296","63","12","123","4","7","3","0","0","64","0","1","4","0","2","4","1"
"11071  :  โรงพยาบาลเมืองสรวง","89","2","2","24","1","1","4","0","0","49","0","1","2","0","0","3","0"
"11072  :  โรงพยาบาลโพนทราย","48","4","5","15","1","1","3","0","0","14","0","1","2","0","0","2","0"
"11073  :  โรงพยาบาลอาจสามารถ","155","12","5","49","3","4","7","0","1","60","0","5","4","0","0","0","0"
"11074  :  โรงพยาบาลเมยวดี","76","6","4","30","0","4","4","0","0","23","0","3","2","0","0","0","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","68","8","4","24","0","1","4","0","0","18","0","5","2","0","0","2","0"
"11076  :  โรงพยาบาลจังหาร","83","6","3","27","1","2","4","0","0","36","0","1","1","0","0","0","2"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","34","2","1","15","0","0","0","0","0","16","0","0","0","0","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","25","10","0","5","0","1","1","0","0","5","0","3","0","0","0","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","74","8","5","22","1","4","2","0","0","25","0","4","1","0","0","1","1"
"27989  :  โรงพยาบาลเชียงขวัญ","47","5","3","9","0","3","1","0","0","16","0","3","1","0","0","1","2"
"27990  :  โรงพยาบาลหนองฮี","94","14","7","21","0","4","4","0","0","33","0","4","2","0","0","1","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","1,761","373","21","596","6","25","6","1","0","703","0","11","3","0","1","15","0"
"11077  :  โรงพยาบาลนามน","122","7","5","44","0","6","2","0","3","53","0","0","2","0","0","0","0"
"11078  :  โรงพยาบาลกมลาไสย","351","40","6","143","2","4","3","0","16","133","0","2","1","0","1","0","0"
"11079  :  โรงพยาบาลร่องคำ","107","6","3","38","0","4","1","0","0","49","0","5","0","0","0","0","1"
"11080  :  โรงพยาบาลเขาวง","194","16","6","83","1","3","3","0","0","76","0","1","2","0","0","0","3"
"11081  :  โรงพยาบาลยางตลาด","276","50","7","137","0","4","4","0","1","64","0","6","3","0","0","0","0"
"11082  :  โรงพยาบาลห้วยเม็ก","149","17","3","56","1","7","3","0","0","60","0","0","1","0","0","1","0"
"11083  :  โรงพยาบาลสหัสขันธ์","22","6","2","2","0","1","3","0","2","6","0","0","0","0","0","0","0"
"11084  :  โรงพยาบาลคำม่วง","109","12","7","43","0","3","5","0","3","35","0","0","1","0","0","0","0"
"11085  :  โรงพยาบาลท่าคันโท","189","31","3","64","3","1","3","0","0","68","0","7","2","0","0","2","0"
"11086  :  โรงพยาบาลหนองกุงศรี","116","9","4","54","1","6","3","0","0","32","0","5","1","0","0","1","0"
"11087  :  โรงพยาบาลสมเด็จ","293","21","8","92","1","5","4","0","5","147","0","9","0","0","0","0","0"
"11088  :  โรงพยาบาลห้วยผึ้ง","102","5","2","38","1","4","5","0","0","39","0","5","3","0","0","0","0"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","271","60","11","105","1","6","5","0","3","80","0","0","0","0","0","0","0"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","78","6","0","27","0","1","2","0","0","40","0","0","0","0","0","1","1"
"28789  :  โรงพยาบาลฆ้องชัย","69","12","3","31","1","1","2","0","1","18","0","0","0","0","0","0","0"
"28790  :  โรงพยาบาลดอนจาน","57","8","0","20","0","2","3","0","1","18","0","2","1","0","0","2","0"
"28791  :  โรงพยาบาลสามชัย","50","9","8","15","1","1","2","0","1","13","0","0","0","0","0","0","0"
"10710  :  โรงพยาบาลสกลนคร","1,800","367","26","608","10","62","8","0","33","644","0","40","2","0","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","68","14","5","10","0","6","5","0","4","19","0","2","3","0","0","0","0"
"11090  :  โรงพยาบาลกุดบาก","78","6","5","24","1","3","3","0","1","32","0","2","0","0","0","1","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","8","0","5","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"11092  :  โรงพยาบาลพังโคน","196","33","5","85","2","5","2","0","6","58","0","0","0","0","0","0","0"
"11093  :  โรงพยาบาลวาริชภูมิ","195","15","4","42","5","7","8","0","6","96","0","6","0","0","0","0","0"
"11094  :  โรงพยาบาลนิคมน้ำอูน","64","15","2","17","1","1","4","0","4","20","0","0","0","0","0","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","189","53","18","76","1","2","10","0","3","26","0","0","0","0","0","0","0"
"11096  :  โรงพยาบาลคำตากล้า","92","3","3","44","0","4","3","0","6","23","0","2","1","0","0","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","105","35","5","12","0","3","0","0","2","48","0","0","0","0","0","0","0"
"11098  :  โรงพยาบาลอากาศอำนวย","157","39","6","58","2","6","4","0","4","38","0","0","0","0","0","0","0"
"11099  :  โรงพยาบาลส่องดาว","49","13","5","12","0","2","3","0","0","14","0","0","0","0","0","0","0"
"11100  :  โรงพยาบาลเต่างอย","83","6","4","36","1","2","1","0","2","31","0","0","0","0","0","0","0"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","190","36","6","53","4","7","5","0","8","71","0","0","0","0","0","0","0"
"11102  :  โรงพยาบาลเจริญศิลป์","150","32","3","33","0","6","2","0","7","63","0","4","0","0","0","0","0"
"11103  :  โรงพยาบาลโพนนาแก้ว","140","20","4","39","0","3","3","0","3","61","0","4","1","0","0","2","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","685","81","13","271","17","8","10","0","1","263","0","10","10","0","0","1","0"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","10","3","0","3","2","0","0","0","0","2","0","0","0","0","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","175","45","6","40","4","6","3","0","2","69","0","0","0","0","0","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","486","73","54","242","1","0","14","0","6","96","0","0","0","0","0","0","0"
"11104  :  โรงพยาบาลปลาปาก","37","11","7","7","0","0","3","0","0","7","0","0","2","0","0","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","208","54","4","67","2","4","7","0","9","61","0","0","0","0","0","0","0"
"11106  :  โรงพยาบาลบ้านแพง","79","11","7","27","0","0","4","0","0","29","0","0","1","0","0","0","0"
"11107  :  โรงพยาบาลนาทม","138","57","7","33","1","3","3","0","2","30","0","1","0","0","0","1","0"
"11108  :  โรงพยาบาลเรณูนคร","55","2","9","20","1","3","9","0","3","8","0","0","0","0","0","0","0"
"11109  :  โรงพยาบาลนาแก","130","15","9","75","0","2","7","0","6","10","0","6","0","0","0","0","0"
"11110  :  โรงพยาบาลศรีสงคราม","58","3","12","25","1","2","6","0","4","4","1","0","0","0","0","0","0"
"11111  :  โรงพยาบาลนาหว้า","64","6","5","21","0","2","7","0","0","21","0","0","2","0","0","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","113","17","4","49","3","4","2","0","0","30","2","0","1","0","0","1","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","214","14","9","97","0","7","4","31","0","37","0","10","2","0","0","3","0"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","52","7","4","28","0","2","3","0","0","1","0","0","3","0","0","2","0"
"10712  :  โรงพยาบาลมุกดาหาร","1,222","145","10","451","8","32","6","0","0","561","0","3","2","0","0","3","0"
"11113  :  โรงพยาบาลนิคมคำสร้อย","124","18","5","40","3","6","2","0","1","33","0","4","3","0","1","7","1"
"11114  :  โรงพยาบาลดอนตาล","82","2","5","42","0","0","3","0","0","16","0","0","1","0","0","11","2"
"11115  :  โรงพยาบาลดงหลวง","131","27","6","43","0","5","5","0","1","35","0","4","2","0","0","1","2"
"11116  :  โรงพยาบาลคำชะอี","148","29","7","53","11","4","3","0","0","31","0","0","0","0","0","3","7"
"11117  :  โรงพยาบาลหว้านใหญ่","86","11","3","39","0","2","3","0","0","21","4","0","1","0","0","2","0"
"11118  :  โรงพยาบาลหนองสูง","91","7","3","34","1","3","2","0","0","29","0","4","3","0","0","5","0"
"06009  :  โรงพยาบาลแม่ตื่น","33","9","7","9","4","2","2","0","0","0","0","0","0","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","224","167","23","1","0","5","0","0","1","27","0","0","0","0","0","0","0"
"11119  :  โรงพยาบาลจอมทอง","585","88","17","165","1","13","5","0","1","291","0","1","2","0","1","0","0"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","173","15","5","61","3","6","5","0","3","66","0","8","1","0","0","0","0"
"11121  :  โรงพยาบาลเชียงดาว","284","60","9","92","1","7","4","0","2","96","0","9","0","0","0","1","3"
"11122  :  โรงพยาบาลดอยสะเก็ด","273","23","6","78","0","5","4","0","1","154","0","0","1","0","0","1","0"
"11123  :  โรงพยาบาลแม่แตง","151","24","9","60","0","6","8","0","11","25","0","6","2","0","0","0","0"
"11124  :  โรงพยาบาลสะเมิง","38","1","1","12","1","0","0","0","0","23","0","0","0","0","0","0","0"
"11125  :  โรงพยาบาลฝาง","815","168","21","243","0","27","8","0","2","333","0","3","1","0","0","9","0"
"11126  :  โรงพยาบาลแม่อาย","377","75","12","103","4","9","5","0","6","160","0","3","0","0","0","0","0"
"11127  :  โรงพยาบาลพร้าว","79","17","4","17","1","2","3","0","4","30","0","0","1","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","268","54","13","72","3","5","7","0","1","97","0","15","0","0","1","0","0"
"11129  :  โรงพยาบาลสันกำแพง","165","22","5","58","1","5","1","1","2","69","0","0","0","0","0","1","0"
"11130  :  โรงพยาบาลสันทราย","477","58","25","152","0","1","2","0","4","235","0","0","0","0","0","0","0"
"11131  :  โรงพยาบาลหางดง","232","27","7","100","1","5","4","0","2","74","0","12","0","0","0","0","0"
"11132  :  โรงพยาบาลฮอด","244","35","5","70","8","6","2","0","2","114","0","0","0","0","0","0","0"
"11133  :  โรงพยาบาลดอยเต่า","139","29","4","36","2","3","4","0","3","46","0","4","0","1","0","0","0"
"11134  :  โรงพยาบาลอมก๋อย","212","15","6","74","4","13","8","0","0","82","0","7","2","0","0","1","0"
"11135  :  โรงพยาบาลสารภี","201","24","7","65","2","5","4","0","2","71","0","8","5","0","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","145","17","4","28","0","1","6","0","1","88","0","0","0","0","0","0","0"
"11137  :  โรงพยาบาลไชยปราการ","147","35","3","57","1","6","4","0","2","35","0","0","3","0","0","1","0"
"11138  :  โรงพยาบาลแม่วาง","24","2","3","3","0","1","4","0","0","11","0","0","0","0","0","0","0"
"11139  :  โรงพยาบาลแม่ออน","114","8","0","37","1","4","0","0","4","60","0","0","0","0","0","0","0"
"11507  :  โรงพยาบาลกองบิน 41","5","0","0","3","0","1","0","0","0","1","0","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
