"โรงพยาบาล","รวมทั้งหมด","แพทย์01","ทันตแพทย์02","พยาบาลวิชาชีพ03","จพ.สาธารณสุข04","นวก.สาธารณสุข05","จพ.ทันตสาธารณสุข06","อสม.07","แพทย์ทางเลือกที่ผ่านการอบรม08","อื่นๆ09","ผู้ดูแลผู้ป่วยที่บ้าน10","เภสัชกร11","แพทย์แผนไทยที่มีใบประกอบวิชาชีพ081","หมอพื้นบ้านที่มีใบประกอบวิชาชีพ082","แพทย์แผนจีนที่มีใบประกอบวิชาชีพ083","ผู้ช่วยแพทย์แผนไทยที่ผ่านการฝึกอบรม084","แพทย์ทางเลือกมีวุฒิ/ผ่านการอบรม085"
"10981  :  โรงพยาบาลคอนสาร","174","27","4","66","0","3","2","0","0","48","0","5","3","0","0","0","9"
"10982  :  โรงพยาบาลภักดีชุมพล","153","20","7","40","0","5","3","0","0","60","0","5","3","0","0","2","0"
"10983  :  โรงพยาบาลเนินสง่า","133","4","4","38","2","3","3","0","0","68","0","0","2","0","0","2","1"
"10703  :  โรงพยาบาลอำนาจเจริญ","1,246","217","16","436","7","13","7","0","0","520","0","13","8","0","0","6","0"
"10985  :  โรงพยาบาลชานุมาน","113","9","2","36","1","5","3","0","0","42","0","3","2","1","0","1","2"
"10986  :  โรงพยาบาลปทุมราชวงศา","283","91","8","57","0","7","3","0","0","102","0","7","5","0","0","3","0"
"10987  :  โรงพยาบาลพนา","126","9","3","37","3","4","2","0","0","36","0","3","7","0","0","21","0"
"10988  :  โรงพยาบาลเสนางคนิคม","138","10","5","36","0","3","4","0","0","65","0","5","4","0","0","0","0"
"10989  :  โรงพยาบาลหัวตะพาน","200","32","5","67","3","7","3","0","8","74","0","1","0","0","0","0","0"
"10990  :  โรงพยาบาลลืออำนาจ","147","35","6","39","1","3","7","0","5","49","0","0","1","0","0","1","0"
"11040  :  โรงพยาบาลบึงกาฬ","555","88","18","191","0","9","17","0","11","221","0","0","0","0","0","0","0"
"11041  :  โรงพยาบาลพรเจริญ","258","66","5","49","1","4","7","0","2","120","0","1","3","0","0","0","0"
"11043  :  โรงพยาบาลโซ่พิสัย","107","10","10","26","0","4","2","0","0","41","0","2","4","0","0","3","0"
"11046  :  โรงพยาบาลเซกา","49","5","6","11","1","3","6","0","0","11","0","2","4","0","0","0","0"
"11047  :  โรงพยาบาลปากคาด","175","15","9","58","1","6","2","0","6","73","0","5","0","0","0","0","0"
"11048  :  โรงพยาบาลบึงโขงหลง","200","49","3","61","3","7","3","0","1","45","0","8","1","0","0","10","0"
"11049  :  โรงพยาบาลศรีวิไล","228","63","3","52","4","4","2","0","0","81","0","7","4","0","0","5","1"
"11050  :  โรงพยาบาลบุ่งคล้า","147","74","2","25","0","2","3","0","1","35","0","3","1","0","0","1","0"
"10704  :  โรงพยาบาลหนองบัวลำภู","611","77","14","254","9","9","6","0","2","220","0","19","1","0","0","0","0"
"10991  :  โรงพยาบาลนากลาง","118","31","17","17","2","6","1","0","0","44","0","0","0","0","0","0","0"
"10992  :  โรงพยาบาลโนนสัง","65","10","8","11","0","2","0","0","2","27","0","2","0","0","0","0","0"
"10993  :  โรงพยาบาลศรีบุญเรือง","176","15","12","83","3","4","3","0","2","53","1","0","0","0","0","0","0"
"10994  :  โรงพยาบาลสุวรรณคูหา","97","42","10","23","0","2","3","0","0","13","0","3","0","0","0","0","0"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","118","18","5","40","1","4","1","0","5","30","0","8","0","0","0","0","0"
"10670  :  โรงพยาบาลขอนแก่น","501","385","25","37","1","5","3","0","6","35","0","0","0","0","0","0","0"
"10995  :  โรงพยาบาลบ้านฝาง","164","11","6","62","0","2","3","0","0","64","0","5","3","0","0","0","0"
"10996  :  โรงพยาบาลพระยืน","8","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10997  :  โรงพยาบาลหนองเรือ","101","25","7","47","0","2","2","0","4","13","0","0","0","0","0","0","0"
"10998  :  โรงพยาบาลชุมแพ","196","8","12","115","2","2","5","0","2","50","0","0","0","0","0","0","0"
"10999  :  โรงพยาบาลสีชมพู","226","17","10","75","9","9","5","0","1","79","0","14","2","0","0","0","0"
"11000  :  โรงพยาบาลน้ำพอง","94","25","7","37","2","15","1","0","0","7","0","0","0","0","0","0","0"
"11001  :  โรงพยาบาลอุบลรัตน์","175","26","8","61","1","3","6","0","2","60","0","5","2","0","0","1","0"
"11002  :  โรงพยาบาลบ้านไผ่","254","114","14","59","3","1","5","0","10","48","0","0","0","0","0","0","0"
"11003  :  โรงพยาบาลเปือยน้อย","134","19","9","44","7","5","6","1","5","32","0","4","0","0","0","0","0"
"11004  :  โรงพยาบาลพล","432","69","19","120","3","2","9","0","0","168","0","20","5","0","0","14","0"
"11005  :  โรงพยาบาลแวงใหญ่","152","32","7","40","2","3","5","0","5","52","0","4","2","0","0","0","0"
"11006  :  โรงพยาบาลแวงน้อย","222","22","6","60","9","12","3","0","0","94","0","4","3","0","0","4","0"
"11007  :  โรงพยาบาลหนองสองห้อง","260","34","15","88","11","9","4","0","7","90","0","2","0","0","0","0","0"
"11008  :  โรงพยาบาลภูเวียง","217","31","13","93","9","7","4","5","5","21","0","4","0","0","0","0","0"
"11009  :  โรงพยาบาลมัญจาคีรี","316","57","11","122","4","6","5","0","5","102","0","2","2","0","0","0","0"
"11010  :  โรงพยาบาลชนบท","119","12","8","44","0","3","3","0","0","45","0","2","1","0","0","0","1"
"11011  :  โรงพยาบาลเขาสวนกวาง","158","10","7","56","1","0","3","0","0","74","0","1","3","0","0","3","0"
"11012  :  โรงพยาบาลภูผาม่าน","118","30","5","39","1","6","3","0","3","31","0","0","0","0","0","0","0"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","389","110","20","177","8","5","9","0","7","40","0","10","3","0","0","0","0"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","245","12","2","115","0","3","0","0","0","104","0","9","0","0","0","0","0"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","129","15","3","88","0","1","3","0","2","10","0","2","0","0","0","0","0"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","412","89","10","160","1","19","4","0","1","101","0","12","4","0","1","0","0"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14132  :  โรงพยาบาลซำสูง","55","15","0","17","2","1","1","0","1","16","0","2","0","0","0","0","0"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","18","1","0","1","0","0","0","0","0","16","0","0","0","0","0","0","0"
"77649  :  โรงพยาบาลหนองนาคำ","53","3","5","15","0","5","1","0","1","16","0","3","1","0","0","0","0"
"77650  :  โรงพยาบาลเวียงเก่า","70","4","3","22","1","4","2","0","4","30","0","0","0","0","0","0","0"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","124","23","3","38","0","4","3","0","0","47","0","1","0","0","0","0","2"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11013  :  โรงพยาบาลกุดจับ","131","44","5","42","1","7","2","0","4","26","0","0","0","0","0","0","0"
"11014  :  โรงพยาบาลหนองวัวซอ","209","15","4","60","3","7","2","0","0","96","1","6","2","0","0","1","0"
"11015  :  โรงพยาบาลกุมภวาปี","741","184","16","274","6","11","6","0","6","231","0","7","0","0","0","0","0"
"11016  :  โรงพยาบาลห้วยเกิ้ง","57","9","0","19","1","2","1","0","5","20","0","0","0","0","0","0","0"
"11017  :  โรงพยาบาลโนนสะอาด","193","13","3","63","0","6","2","0","3","103","0","0","0","0","0","0","0"
"11018  :  โรงพยาบาลหนองหาน","353","44","9","112","15","9","4","0","5","139","2","4","2","0","0","2","0"
"11019  :  โรงพยาบาลทุ่งฝน","74","15","4","14","1","1","3","0","0","36","0","0","0","0","0","0","0"
"11020  :  โรงพยาบาลไชยวาน","91","16","4","22","0","3","1","0","4","41","0","0","0","0","0","0","0"
"11021  :  โรงพยาบาลศรีธาตุ","49","17","4","12","0","4","3","0","3","3","0","2","0","0","0","1","0"
"11022  :  โรงพยาบาลวังสามหมอ","200","33","6","75","2","5","5","0","1","68","0","2","2","0","0","1","0"
"11023  :  โรงพยาบาลบ้านผือ","269","85","8","116","2","8","8","0","5","23","0","3","2","0","0","2","1"
"11024  :  โรงพยาบาลน้ำโสม","268","13","4","100","2","14","2","0","5","124","0","2","1","0","0","0","1"
"11025  :  โรงพยาบาลเพ็ญ","279","58","13","99","1","8","2","0","6","90","0","2","0","0","0","0","0"
"11026  :  โรงพยาบาลสร้างคอม","96","2","4","35","2","2","1","0","4","44","0","2","0","0","0","0","0"
"11027  :  โรงพยาบาลหนองแสง","84","11","3","33","0","3","3","0","2","23","0","6","0","0","0","0","0"
"11028  :  โรงพยาบาลนายูง","93","8","4","27","2","5","3","0","3","41","0","0","0","0","0","0","0"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","41","15","2","11","0","3","2","0","0","8","0","0","0","0","0","0","0"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","7","3","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","426","14","2","59","0","12","0","0","0","329","0","8","1","0","1","0","0"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"25058  :  โรงพยาบาลกู่แก้ว","105","13","3","32","1","9","2","0","4","39","0","2","0","0","0","0","0"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","87","14","4","47","1","5","2","0","1","12","0","1","0","0","0","0","0"
"10705  :  โรงพยาบาลเลย","701","109","25","355","1","8","7","0","2","186","0","8","0","0","0","0","0"
"11030  :  โรงพยาบาลนาด้วง","140","45","6","55","1","3","3","0","2","23","0","2","0","0","0","0","0"
"11031  :  โรงพยาบาลเชียงคาน","189","26","9","73","0","7","4","0","5","56","1","2","0","0","0","0","1"
"11032  :  โรงพยาบาลปากชม","182","32","4","52","1","3","3","0","3","84","0","0","0","0","0","0","0"
"11033  :  โรงพยาบาลนาแห้ว","73","5","1","29","3","6","4","0","3","15","0","3","0","0","0","1","0"
"11034  :  โรงพยาบาลภูเรือ","98","17","3","40","3","4","4","0","1","13","0","4","2","0","0","3","0"
"11035  :  โรงพยาบาลท่าลี่","83","14","3","26","0","0","3","0","0","34","0","1","2","0","0","0","0"
"11036  :  โรงพยาบาลวังสะพุง","287","24","10","68","2","9","6","0","0","160","0","8","0","0","0","0","0"
"11037  :  โรงพยาบาลภูกระดึง","84","23","4","26","2","5","6","0","2","3","0","7","1","0","0","0","0"
"11038  :  โรงพยาบาลภูหลวง","65","7","4","19","1","0","2","0","4","28","0","0","0","0","0","0","0"
"11039  :  โรงพยาบาลผาขาว","98","14","5","43","0","2","3","0","0","21","0","6","1","0","0","0","1"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","144","15","4","58","3","5","3","0","0","41","0","6","3","0","0","4","1"
"14133  :  โรงพยาบาลเอราวัณ","136","38","3","48","0","4","3","0","3","35","0","2","0","0","0","0","0"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","170","6","0","67","0","2","0","0","0","90","0","4","0","0","0","0","0"
"28861  :  โรงพยาบาลหนองหิน","49","4","3","19","0","4","3","0","0","15","1","0","0","0","0","0","0"
"10706  :  โรงพยาบาลหนองคาย","533","164","20","131","1","24","6","0","0","165","0","12","5","0","0","0","0"
"11042  :  โรงพยาบาลโพนพิสัย","554","268","13","99","2","9","5","0","0","133","8","1","6","0","1","8","0"
"11044  :  โรงพยาบาลศรีเชียงใหม่","166","19","6","47","3","3","2","0","0","68","0","6","2","0","0","1","1"
"11045  :  โรงพยาบาลสังคม","177","10","3","44","3","4","2","0","0","94","0","5","4","0","1","4","0"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","434","74","18","204","1","2","7","0","4","124","0","0","0","0","0","0","0"
"14558  :  โรงพยาบาลพิสัยเวช","11","7","2","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"21356  :  โรงพยาบาลสระใคร","148","19","4","40","0","5","2","0","0","72","0","0","3","0","0","1","0"
"28778  :  โรงพยาบาลโพธิ์ตาก","92","20","9","25","0","1","2","0","0","26","0","2","2","0","1","1","0"
"28811  :  โรงพยาบาลเฝ้าไร่","107","16","10","36","0","1","4","0","4","36","0","0","0","0","0","0","0"
"28815  :  โรงพยาบาลรัตนวาปี","117","11","5","32","0","4","2","0","5","51","0","2","3","0","0","1","0"
"10707  :  โรงพยาบาลมหาสารคาม","211","176","16","15","0","0","2","0","0","2","0","0","0","0","0","0","0"
"11051  :  โรงพยาบาลแกดำ","130","7","7","52","2","5","5","0","0","42","0","5","2","0","0","2","0"
"11052  :  โรงพยาบาลโกสุมพิสัย","389","84","10","136","1","3","11","0","0","104","0","12","8","0","0","3","2"
"11053  :  โรงพยาบาลกันทรวิชัย","196","67","8","75","3","3","7","0","2","30","0","0","1","0","0","0","0"
"11054  :  โรงพยาบาลเชียงยืน","180","13","9","71","0","6","5","0","3","54","0","7","4","0","0","0","0"
"11055  :  โรงพยาบาลบรบือ","264","79","20","89","0","5","9","0","4","53","4","1","0","0","0","0","0"
"11056  :  โรงพยาบาลนาเชือก","153","16","6","69","2","7","2","0","1","36","0","0","3","0","0","2","1"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","356","96","14","133","2","13","9","0","3","76","0","2","4","0","1","3","0"
"11058  :  โรงพยาบาลวาปีปทุม","277","61","15","114","2","12","4","0","5","46","0","13","1","0","0","2","1"
"11059  :  โรงพยาบาลนาดูน","44","5","5","8","0","2","11","0","2","7","0","0","2","0","0","0","0"
"11060  :  โรงพยาบาลยางสีสุราช","121","8","3","42","3","3","4","0","0","52","0","1","2","0","0","1","0"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","679","144","16","145","2","3","7","0","0","306","0","11","38","0","1","4","1"
"24704  :  โรงพยาบาลกุดรัง","76","19","3","18","0","4","5","0","2","23","0","2","0","0","0","0","0"
"28843  :  โรงพยาบาลชื่นชม","100","7","4","36","0","2","0","0","0","43","0","2","3","0","0","1","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","1,141","244","16","461","0","8","9","0","0","381","0","10","2","0","0","0","1"
"11061  :  โรงพยาบาลเกษตรวิสัย","267","60","9","112","0","8","9","0","0","47","0","12","2","0","0","3","0"
"11062  :  โรงพยาบาลปทุมรัตต์","138","7","5","57","3","7","6","0","0","45","0","3","3","0","1","0","0"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","125","7","10","58","2","8","3","0","0","31","0","2","3","0","0","0","0"
"11064  :  โรงพยาบาลธวัชบุรี","221","42","9","54","4","2","6","0","3","78","0","9","3","0","0","0","4"
"11065  :  โรงพยาบาลพนมไพร","248","32","19","77","5","9","12","0","0","72","0","9","5","0","0","5","0"
"11066  :  โรงพยาบาลโพนทอง","441","85","27","162","0","18","6","0","0","111","0","12","17","0","0","0","1"
"11067  :  โรงพยาบาลโพธิ์ชัย","92","12","3","38","0","4","5","0","0","17","0","6","2","0","0","1","2"
"11068  :  โรงพยาบาลหนองพอก","211","29","13","78","2","7","8","0","0","61","0","7","4","0","0","2","0"
"11069  :  โรงพยาบาลเสลภูมิ","343","30","10","103","3","4","3","0","0","158","0","14","2","0","0","1","5"
"11070  :  โรงพยาบาลสุวรรณภูมิ","348","85","15","137","4","3","3","0","0","68","0","2","4","0","2","4","1"
"11071  :  โรงพยาบาลเมืองสรวง","102","6","4","27","1","1","4","0","0","54","0","1","1","0","0","3","0"
"11072  :  โรงพยาบาลโพนทราย","122","13","10","30","2","5","3","0","1","47","0","5","1","0","0","3","0"
"11073  :  โรงพยาบาลอาจสามารถ","183","17","9","60","3","3","6","0","1","67","0","5","5","0","0","0","0"
"11074  :  โรงพยาบาลเมยวดี","90","11","5","34","0","4","5","0","0","25","0","4","2","0","0","0","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","84","13","6","28","1","5","6","0","0","11","0","5","2","0","0","1","0"
"11076  :  โรงพยาบาลจังหาร","119","9","5","38","1","3","4","0","0","50","0","3","1","0","0","0","2"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","44","4","2","17","0","0","0","0","0","20","0","0","0","0","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","46","16","0","9","0","7","1","0","0","7","0","3","1","0","1","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","71","5","2","25","1","5","2","0","0","24","0","4","2","0","0","0","1"
"27989  :  โรงพยาบาลเชียงขวัญ","74","10","3","16","0","4","3","0","0","26","0","3","1","0","0","1","2"
"27990  :  โรงพยาบาลหนองฮี","116","16","7","25","0","5","8","0","0","40","0","4","3","0","0","2","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","1,942","420","22","651","6","33","6","0","0","732","0","12","4","0","1","15","0"
"11077  :  โรงพยาบาลนามน","137","9","2","47","0","8","3","0","1","44","0","6","4","0","0","5","0"
"11078  :  โรงพยาบาลกมลาไสย","382","54","7","151","2","5","3","0","16","139","0","2","1","0","1","0","1"
"11079  :  โรงพยาบาลร่องคำ","94","3","2","35","0","3","1","0","0","39","0","3","2","0","0","0","1"
"11080  :  โรงพยาบาลเขาวง","236","14","6","81","1","3","3","0","0","118","0","1","3","0","0","0","3"
"11081  :  โรงพยาบาลยางตลาด","352","67","8","158","0","7","5","0","1","83","0","19","4","0","0","0","0"
"11082  :  โรงพยาบาลห้วยเม็ก","163","20","3","57","1","7","3","0","0","68","0","0","3","0","0","1","0"
"11083  :  โรงพยาบาลสหัสขันธ์","46","8","3","18","0","1","3","0","3","10","0","0","0","0","0","0","0"
"11084  :  โรงพยาบาลคำม่วง","356","79","19","11","0","6","0","0","6","110","0","122","0","0","0","0","0"
"11085  :  โรงพยาบาลท่าคันโท","136","7","3","45","1","2","2","0","0","58","0","4","3","0","0","2","0"
"11086  :  โรงพยาบาลหนองกุงศรี","141","12","6","59","1","9","3","0","0","40","0","5","2","0","0","2","2"
"11087  :  โรงพยาบาลสมเด็จ","359","38","12","111","1","6","5","0","4","156","0","17","0","0","0","0","2"
"11088  :  โรงพยาบาลห้วยผึ้ง","118","8","3","45","1","4","5","0","0","42","0","6","3","0","0","0","0"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","591","78","11","105","1","8","5","0","4","369","0","10","0","0","0","0","0"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","100","6","4","39","0","1","2","0","0","43","0","0","0","0","0","1","2"
"28789  :  โรงพยาบาลฆ้องชัย","85","15","3","35","1","1","2","0","2","26","0","0","0","0","0","0","0"
"28790  :  โรงพยาบาลดอนจาน","74","10","2","22","0","3","3","0","0","26","0","2","3","0","0","2","0"
"28791  :  โรงพยาบาลสามชัย","66","10","9","21","1","3","2","0","2","16","0","2","0","0","0","0","0"
"10710  :  โรงพยาบาลสกลนคร","1,800","367","26","608","10","62","8","0","33","644","0","40","2","0","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","83","16","6","13","0","6","5","0","4","25","0","2","3","0","0","1","1"
"11090  :  โรงพยาบาลกุดบาก","94","11","8","30","1","4","3","0","1","31","0","4","0","0","0","1","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","8","0","5","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"11092  :  โรงพยาบาลพังโคน","213","40","5","88","1","6","2","0","6","65","0","0","0","0","0","0","0"
"11093  :  โรงพยาบาลวาริชภูมิ","215","17","4","55","5","8","8","0","6","96","0","7","0","0","0","0","0"
"11094  :  โรงพยาบาลนิคมน้ำอูน","95","21","5","21","3","3","2","0","5","34","0","1","0","0","0","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","243","66","19","104","1","3","10","0","3","37","0","0","0","0","0","0","0"
"11096  :  โรงพยาบาลคำตากล้า","99","4","5","47","1","4","3","0","6","22","0","2","1","0","0","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","164","49","11","26","0","6","0","0","4","60","0","5","1","0","0","0","0"
"11098  :  โรงพยาบาลอากาศอำนวย","177","47","9","66","2","6","5","0","4","38","0","0","0","0","0","0","0"
"11099  :  โรงพยาบาลส่องดาว","69","15","6","15","3","2","5","0","0","19","0","2","1","0","0","0","0"
"11100  :  โรงพยาบาลเต่างอย","99","7","5","39","2","5","2","0","0","29","0","5","2","0","0","1","1"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","203","43","8","53","4","9","5","0","8","73","0","0","0","0","0","0","0"
"11102  :  โรงพยาบาลเจริญศิลป์","176","45","3","36","1","6","2","0","0","70","0","6","4","0","0","3","0"
"11103  :  โรงพยาบาลโพนนาแก้ว","160","21","5","51","0","5","3","0","2","63","0","5","3","0","0","2","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","808","113","17","316","18","12","11","0","0","281","0","14","13","0","0","8","0"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","11","3","0","3","2","0","0","0","0","3","0","0","0","0","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","193","55","7","41","4","6","4","0","2","73","0","1","0","0","0","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","709","108","74","332","1","3","14","0","8","169","0","0","0","0","0","0","0"
"11104  :  โรงพยาบาลปลาปาก","48","13","9","12","0","0","3","0","0","8","1","0","2","0","0","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","231","63","8","71","2","5","6","0","6","61","0","0","2","0","0","0","0"
"11106  :  โรงพยาบาลบ้านแพง","105","19","9","38","0","1","5","0","0","30","0","1","2","0","0","0","0"
"11107  :  โรงพยาบาลนาทม","161","60","9","37","0","4","4","0","1","38","0","3","2","0","0","2","0"
"11108  :  โรงพยาบาลเรณูนคร","74","6","12","25","1","5","9","0","5","10","0","0","0","0","0","0","0"
"11109  :  โรงพยาบาลนาแก","153","16","12","83","0","7","6","0","4","12","0","7","2","0","0","0","1"
"11110  :  โรงพยาบาลศรีสงคราม","128","12","15","50","0","1","5","0","4","27","0","6","0","0","0","0","0"
"11111  :  โรงพยาบาลนาหว้า","138","10","3","38","0","4","4","0","0","70","0","6","3","0","0","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","158","26","5","60","4","10","3","0","1","35","2","2","1","0","0","2","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","264","22","9","129","0","8","4","31","0","44","0","12","2","0","0","3","0"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","10","8","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","76","10","5","31","0","3","3","0","0","13","0","3","3","0","0","2","0"
"10712  :  โรงพยาบาลมุกดาหาร","1,351","179","12","463","1","36","6","0","0","637","0","8","3","1","0","3","1"
"11113  :  โรงพยาบาลนิคมคำสร้อย","149","19","7","54","3","6","2","0","1","38","0","5","4","0","1","7","1"
"11114  :  โรงพยาบาลดอนตาล","95","11","6","44","0","0","3","0","0","16","0","0","2","0","0","11","2"
"11115  :  โรงพยาบาลดงหลวง","151","35","6","51","0","6","3","0","1","40","0","4","2","0","0","1","2"
"11116  :  โรงพยาบาลคำชะอี","140","22","5","55","12","2","3","0","0","22","0","3","2","0","0","3","1"
"11117  :  โรงพยาบาลหว้านใหญ่","88","8","3","40","0","3","2","0","0","23","3","2","2","0","0","2","0"
"11118  :  โรงพยาบาลหนองสูง","103","8","3","41","1","3","2","0","0","33","0","4","3","0","0","5","0"
"06009  :  โรงพยาบาลแม่ตื่น","48","13","9","12","4","2","2","0","0","2","0","4","0","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","254","167","40","7","0","6","2","0","1","26","0","0","5","0","0","0","0"
"11119  :  โรงพยาบาลจอมทอง","659","125","19","191","2","13","6","0","1","296","0","3","2","0","1","0","0"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","224","27","8","70","3","11","5","0","4","85","0","9","2","0","0","0","0"
"11121  :  โรงพยาบาลเชียงดาว","362","95","10","115","1","11","4","0","2","94","0","10","0","0","0","1","3"
"11122  :  โรงพยาบาลดอยสะเก็ด","254","16","6","83","0","6","4","0","1","126","0","2","1","0","0","1","0"
"11123  :  โรงพยาบาลแม่แตง","373","25","14","65","0","4","9","205","0","30","0","7","2","0","0","7","1"
"11124  :  โรงพยาบาลสะเมิง","46","2","2","17","1","0","0","0","0","24","0","0","0","0","0","0","0"
"11125  :  โรงพยาบาลฝาง","942","199","26","294","0","29","8","0","2","368","0","5","1","0","0","9","0"
"11126  :  โรงพยาบาลแม่อาย","442","97","15","121","2","11","6","0","0","175","0","4","4","0","0","3","1"
"11127  :  โรงพยาบาลพร้าว","116","38","5","21","1","2","4","0","4","35","0","3","2","0","0","1","0"
"11128  :  โรงพยาบาลสันป่าตอง","323","75","13","93","3","6","7","0","1","107","0","16","1","0","1","0","0"
"11129  :  โรงพยาบาลสันกำแพง","246","36","6","90","3","6","3","1","1","94","0","2","0","0","0","0","4"
"11130  :  โรงพยาบาลสันทราย","613","69","26","232","0","1","3","0","4","262","0","3","1","0","0","0","0"
"11131  :  โรงพยาบาลหางดง","308","37","10","119","1","13","5","0","3","87","0","28","0","0","0","0","0"
"11132  :  โรงพยาบาลฮอด","257","33","5","80","7","8","2","0","2","117","0","0","0","0","0","0","0"
"11133  :  โรงพยาบาลดอยเต่า","182","50","3","42","2","15","3","0","1","50","0","6","2","0","0","1","0"
"11134  :  โรงพยาบาลอมก๋อย","236","24","12","75","2","17","4","0","0","80","0","8","4","0","0","2","0"
"11135  :  โรงพยาบาลสารภี","211","29","9","62","2","6","4","0","3","72","0","9","5","0","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","150","17","4","30","0","1","6","0","1","91","0","0","0","0","0","0","0"
"11137  :  โรงพยาบาลไชยปราการ","171","49","4","62","1","6","4","0","2","36","0","3","3","0","0","1","0"
"11138  :  โรงพยาบาลแม่วาง","25","2","3","3","0","1","4","0","0","12","0","0","0","0","0","0","0"
"11139  :  โรงพยาบาลแม่ออน","134","11","2","41","1","7","0","0","6","66","0","0","0","0","0","0","0"
"11507  :  โรงพยาบาลกองบิน 41","7","1","0","3","0","1","0","0","0","2","0","0","0","0","0","0","0"
