"โรงพยาบาล","ผู้ป่วยที่อยู่ในเขตรับผิดชอบ Typearea 1,3","ผู้ป่วยที่มารับบริการของหน่วยบริการจากแฟ้ม ChronicFU"
"รวมทั้งหมด","ผู้ป่วยเบาหวานที่ไม่มีโรคร่วม","ผู้ป่วยเบาหวานที่มีโรคร่วม","รวมทั้งหมด","ผู้ป่วยเบาหวานที่ไม่มีโรคร่วม","ผู้ป่วยเบาหวานที่มีโรคร่วม"
"จำนวนผู้ป่วย(B1)","ได้รับการตรวจ","ร้อยละการตรวจ","ควบคุมได้ดี(A1)","ร้อยละควบคุมได้ดี(A1*100)/B1","จำนวนผู้ป่วย(D1)","ได้รับการตรวจ","ควบคุมได้ดี(C1)","ร้อยละควบคุมได้ดี(C1*100)/D1","จำนวนผู้ป่วย(F1)","ได้รับการตรวจ","ควบคุมได้ดี(E1)","ร้อยละควบคุมได้ดี(F1*100)/E1","จำนวนผู้ป่วย(B2)","ได้รับการตรวจ","ร้อยละการตรวจ","ควบคุมได้ดี(A2)","ร้อยละควบคุมได้ดี(A2*100)/B2","จำนวนผู้ป่วย(D2)","ได้รับการตรวจ","ควบคุมได้ดี(C2)","ร้อยละ(C2*100)/D2","จำนวนผู้ป่วย(F2)","ได้รับการตรวจ","ควบคุมได้ดี(E2)","ร้อยละ(F2*100)/E2"
"11102  :  โรงพยาบาลเจริญศิลป์","448","7","1.56","2","0.45","448","7","2","0.45","0","0","0","0.00","1,802","0","0.00","0","0.00","1,802","0","0","0.00","0","0","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","167","1","0.60","0","0.00","167","1","0","0.00","0","0","0","0.00","1,539","0","0.00","0","0.00","1,539","0","0","0.00","0","0","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","1,305","709","54.33","312","23.91","1,305","709","312","23.91","0","0","0","0.00","4,661","2,740","58.79","975","20.92","4,661","2,740","975","20.92","0","0","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","389","55","14.14","21","5.40","389","55","21","5.40","0","0","0","0.00","1,067","63","5.90","27","2.53","1,067","63","27","2.53","0","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","107","42","39.25","3","2.80","107","42","3","2.80","0","0","0","0.00","952","403","42.33","109","11.45","952","403","109","11.45","0","0","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","7","4","57.14","1","14.29","7","4","1","14.29","0","0","0","0.00","4,227","3,367","79.65","1,320","31.23","4,227","3,367","1,320","31.23","0","0","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","314","158","50.32","71","22.61","314","158","71","22.61","0","0","0","0.00","1,698","1,099","64.72","424","24.97","1,698","1,099","424","24.97","0","0","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","186","108","58.06","12","6.45","186","108","12","6.45","0","0","0","0.00","1,721","636","36.96","106","6.16","1,721","636","106","6.16","0","0","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","417","199","47.72","45","10.79","417","199","45","10.79","0","0","0","0.00","1,265","586","46.32","107","8.46","1,265","586","107","8.46","0","0","0","0.00"
"11107  :  โรงพยาบาลนาทม","124","75","60.48","8","6.45","124","75","8","6.45","0","0","0","0.00","791","545","68.90","107","13.53","791","545","107","13.53","0","0","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","424","46","10.85","22","5.19","424","46","22","5.19","0","0","0","0.00","1,978","340","17.19","201","10.16","1,978","340","201","10.16","0","0","0","0.00"
"11109  :  โรงพยาบาลนาแก","408","292","71.57","70","17.16","408","292","70","17.16","0","0","0","0.00","2,835","2,531","89.28","669","23.60","2,835","2,531","669","23.60","0","0","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","310","245","79.03","77","24.84","310","245","77","24.84","0","0","0","0.00","2,407","2,103","87.37","565","23.47","2,407","2,103","565","23.47","0","0","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","703","308","43.81","155","22.05","703","308","155","22.05","0","0","0","0.00","1,957","1,328","67.86","253","12.93","1,957","1,328","253","12.93","0","0","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","465","278","59.78","38","8.17","465","278","38","8.17","0","0","0","0.00","2,044","1,219","59.64","168","8.22","2,044","1,219","168","8.22","0","0","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","122","74","60.66","13","10.66","122","74","13","10.66","0","0","0","0.00","2,860","2,238","78.25","474","16.57","2,860","2,238","474","16.57","0","0","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","183","157","85.79","25","13.66","183","157","25","13.66","0","0","0","0.00","182","159","87.36","26","14.29","182","159","26","14.29","0","0","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","2,006","624","31.11","195","9.72","2,006","624","195","9.72","0","0","0","0.00","1,153","496","43.02","116","10.06","1,153","496","116","10.06","0","0","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","339","9","2.65","3","0.88","339","9","3","0.88","0","0","0","0.00","1,097","33","3.01","12","1.09","1,097","33","12","1.09","0","0","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","378","287","75.93","55","14.55","378","287","55","14.55","0","0","0","0.00","934","694","74.30","112","11.99","934","694","112","11.99","0","0","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","320","70","21.88","19","5.94","320","70","19","5.94","0","0","0","0.00","399","86","21.55","17","4.26","399","86","17","4.26","0","0","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","279","10","3.58","2","0.72","279","10","2","0.72","0","0","0","0.00","1,650","0","0.00","0","0.00","1,650","0","0","0.00","0","0","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","97","63","64.95","24","24.74","97","63","24","24.74","0","0","0","0.00","289","216","74.74","80","27.68","289","216","80","27.68","0","0","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","158","115","72.78","19","12.03","158","115","19","12.03","0","0","0","0.00","925","756","81.73","125","13.51","925","756","125","13.51","0","0","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","96","70","72.92","6","6.25","96","70","6","6.25","0","0","0","0.00","22","10","45.45","5","22.73","22","10","5","22.73","0","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","8,056","4,862","60.35","1,888","23.44","8,056","4,862","1,888","23.44","0","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","1,356","462","34.07","202","14.90","1,356","462","202","14.90","0","0","0","0.00","3,205","1,313","40.97","539","16.82","3,205","1,313","539","16.82","0","0","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","459","263","57.30","89","19.39","459","263","89","19.39","0","0","0","0.00","757","476","62.88","172","22.72","757","476","172","22.72","0","0","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","675","316","46.81","111","16.44","675","316","111","16.44","0","0","0","0.00","848","538","63.44","193","22.76","848","538","193","22.76","0","0","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","353","151","42.78","104","29.46","353","151","104","29.46","0","0","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,802","1,447","80.30","492","27.30","1,802","1,447","492","27.30","0","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","242","101","41.74","39","16.12","242","101","39","16.12","0","0","0","0.00","565","266","47.08","88","15.58","565","266","88","15.58","0","0","0","0.00"
"11125  :  โรงพยาบาลฝาง","737","387","52.51","107","14.52","737","387","107","14.52","0","0","0","0.00","2,613","1,176","45.01","319","12.21","2,613","1,176","319","12.21","0","0","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","178","55","30.90","23","12.92","178","55","23","12.92","0","0","0","0.00","1,255","479","38.17","171","13.63","1,255","479","171","13.63","0","0","0","0.00"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,295","1,414","61.61","554","24.14","2,295","1,414","554","24.14","0","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","575","172","29.91","91","15.83","575","172","91","15.83","0","0","0","0.00","3,915","1,412","36.07","626","15.99","3,915","1,412","626","15.99","0","0","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","192","7","3.65","2","1.04","192","7","2","1.04","0","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","1","1","100.00","0","0.00","1","1","0","0.00","0","0","0","0.00","3,288","2,446","74.39","686","20.86","3,288","2,446","686","20.86","0","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","453","259","57.17","95","20.97","453","259","95","20.97","0","0","0","0.00","1,643","1,225","74.56","383","23.31","1,643","1,225","383","23.31","0","0","0","0.00"
"11132  :  โรงพยาบาลฮอด","474","279","58.86","98","20.68","474","279","98","20.68","0","0","0","0.00","1,155","881","76.28","335","29.00","1,155","881","335","29.00","0","0","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","164","14","8.54","4","2.44","164","14","4","2.44","0","0","0","0.00","864","123","14.24","43","4.98","864","123","43","4.98","0","0","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","124","100","80.65","0","0.00","124","100","0","0.00","0","0","0","0.00","392","304","77.55","1","0.26","392","304","1","0.26","0","0","0","0.00"
"11135  :  โรงพยาบาลสารภี","2","0","0.00","0","0.00","2","0","0","0.00","0","0","0","0.00","1,280","903","70.55","305","23.83","1,280","903","305","23.83","0","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","264","165","62.50","42","15.91","264","165","42","15.91","0","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","239","131","54.81","35","14.64","239","131","35","14.64","0","0","0","0.00","1,109","588","53.02","148","13.35","1,109","588","148","13.35","0","0","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","387","51","13.18","22","5.68","387","51","22","5.68","0","0","0","0.00","1,101","98","8.90","43","3.91","1,101","98","43","3.91","0","0","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","818","473","57.82","116","14.18","818","473","116","14.18","0","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","122","71","58.20","57","46.72","122","71","57","46.72","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","268","135","50.37","72","26.87","268","135","72","26.87","0","0","0","0.00","1,703","508","29.83","229","13.45","1,703","508","229","13.45","0","0","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","611","327","53.52","189","30.93","611","327","189","30.93","0","0","0","0.00","616","329","53.41","189","30.68","616","329","189","30.68","0","0","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","414","51","12.32","22","5.31","414","51","22","5.31","0","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","8","4","50.00","2","25.00","8","4","2","25.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","1,009","3","0.30","0","0.00","1,009","3","0","0.00","0","0","0","0.00","1,012","0","0.00","0","0.00","1,012","0","0","0.00","0","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","488","148","30.33","64","13.11","488","148","64","13.11","0","0","0","0.00","587","179","30.49","75","12.78","587","179","75","12.78","0","0","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","20","11","55.00","5","25.00","20","11","5","25.00","0","0","0","0.00","42","28","66.67","7","16.67","42","28","7","16.67","0","0","0","0.00"
"10714  :  โรงพยาบาลลำพูน","5","1","20.00","0","0.00","5","1","0","0.00","0","0","0","0.00","4,006","3,284","81.98","716","17.87","4,006","3,284","716","17.87","0","0","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","419","6","1.43","2","0.48","419","6","2","0.48","0","0","0","0.00","1,095","0","0.00","0","0.00","1,095","0","0","0.00","0","0","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","535","6","1.12","3","0.56","535","6","3","0.56","0","0","0","0.00","2,260","0","0.00","0","0.00","2,260","0","0","0.00","0","0","0","0.00"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,861","1,032","55.45","389","20.90","1,861","1,032","389","20.90","0","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","136","2","1.47","1","0.74","136","2","1","0.74","0","0","0","0.00","555","0","0.00","0","0.00","555","0","0","0.00","0","0","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","366","3","0.82","0","0.00","366","3","0","0.00","0","0","0","0.00","2,739","0","0.00","0","0.00","2,739","0","0","0.00","0","0","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","670","67","10.00","23","3.43","670","67","23","3.43","0","0","0","0.00","1,199","90","7.51","29","2.42","1,199","90","29","2.42","0","0","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","334","231","69.16","172","51.50","334","231","172","51.50","0","0","0","0.00","312","245","78.53","182","58.33","312","245","182","58.33","0","0","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","174","11","6.32","7","4.02","174","11","7","4.02","0","0","0","0.00","816","86","10.54","61","7.48","816","86","61","7.48","0","0","0","0.00"
"10672  :  โรงพยาบาลลำปาง","2,602","1,942","74.63","853","32.78","2,602","1,942","853","32.78","0","0","0","0.00","4,562","4,028","88.29","1,654","36.26","4,562","4,028","1,654","36.26","0","0","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","724","435","60.08","165","22.79","724","435","165","22.79","0","0","0","0.00","1,578","984","62.36","322","20.41","1,578","984","322","20.41","0","0","0","0.00"
"11147  :  โรงพยาบาลเกาะคา","139","46","33.09","25","17.99","139","46","25","17.99","0","0","0","0.00","2,911","778","26.73","403","13.84","2,911","778","403","13.84","0","0","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","396","120","30.30","52","13.13","396","120","52","13.13","0","0","0","0.00","1,222","399","32.65","135","11.05","1,222","399","135","11.05","0","0","0","0.00"
"11149  :  โรงพยาบาลงาว","223","151","67.71","57","25.56","223","151","57","25.56","0","0","0","0.00","1,875","1,237","65.97","412","21.97","1,875","1,237","412","21.97","0","0","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","455","196","43.08","53","11.65","455","196","53","11.65","0","0","0","0.00","2,137","849","39.73","288","13.48","2,137","849","288","13.48","0","0","0","0.00"
"11151  :  โรงพยาบาลวังเหนือ","324","24","7.41","11","3.40","324","24","11","3.40","0","0","0","0.00","1,887","240","12.72","73","3.87","1,887","240","73","3.87","0","0","0","0.00"
"11152  :  โรงพยาบาลเถิน","324","237","73.15","87","26.85","324","237","87","26.85","0","0","0","0.00","2,550","1,474","57.80","529","20.75","2,550","1,474","529","20.75","0","0","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","319","192","60.19","86","26.96","319","192","86","26.96","0","0","0","0.00","826","581","70.34","254","30.75","826","581","254","30.75","0","0","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","456","15","3.29","7","1.54","456","15","7","1.54","0","0","0","0.00","1,675","128","7.64","43","2.57","1,675","128","43","2.57","0","0","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","518","137","26.45","60","11.58","518","137","60","11.58","0","0","0","0.00","1,353","404","29.86","154","11.38","1,353","404","154","11.38","0","0","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","629","103","16.38","40","6.36","629","103","40","6.36","0","0","0","0.00","2,714","539","19.86","190","7.00","2,714","539","190","7.00","0","0","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","266","165","62.03","58","21.80","266","165","58","21.80","0","0","0","0.00","1,418","826","58.25","283","19.96","1,418","826","283","19.96","0","0","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","1,766","841","47.62","392","22.20","1,766","841","392","22.20","0","0","0","0.00","8,600","4,953","57.59","2,075","24.13","8,600","4,953","2,075","24.13","0","0","0","0.00"
"11158  :  โรงพยาบาลตรอน","518","345","66.60","138","26.64","518","345","138","26.64","0","0","0","0.00","1,050","840","80.00","320","30.48","1,050","840","320","30.48","0","0","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","323","238","73.68","85","26.32","323","238","85","26.32","0","0","0","0.00","1,411","1,003","71.08","354","25.09","1,411","1,003","354","25.09","0","0","0","0.00"
"11160  :  โรงพยาบาลน้ำปาด","310","196","63.23","72","23.23","310","196","72","23.23","0","0","0","0.00","1,380","939","68.04","322","23.33","1,380","939","322","23.33","0","0","0","0.00"
"11161  :  โรงพยาบาลฟากท่า","250","175","70.00","67","26.80","250","175","67","26.80","0","0","0","0.00","520","395","75.96","161","30.96","520","395","161","30.96","0","0","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","136","98","72.06","74","54.41","136","98","74","54.41","0","0","0","0.00","225","152","67.56","112","49.78","225","152","112","49.78","0","0","0","0.00"
"11163  :  โรงพยาบาลพิชัย","466","367","78.76","182","39.06","466","367","182","39.06","0","0","0","0.00","3,295","2,730","82.85","1,317","39.97","3,295","2,730","1,317","39.97","0","0","0","0.00"
"11164  :  โรงพยาบาลลับแล","288","179","62.15","56","19.44","288","179","56","19.44","0","0","0","0.00","1,872","948","50.64","224","11.97","1,872","948","224","11.97","0","0","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","327","226","69.11","100","30.58","327","226","100","30.58","0","0","0","0.00","1,226","872","71.13","347","28.30","1,226","872","347","28.30","0","0","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","151","70","46.36","22","14.57","151","70","22","14.57","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,761","1,722","62.37","707","25.61","2,761","1,722","707","25.61","0","0","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","232","57","24.57","36","15.52","232","57","36","15.52","0","0","0","0.00","1,802","489","27.14","284","15.76","1,802","489","284","15.76","0","0","0","0.00"
"11167  :  โรงพยาบาลลอง","558","151","27.06","99","17.74","558","151","99","17.74","0","0","0","0.00","2,345","651","27.76","389","16.59","2,345","651","389","16.59","0","0","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","3,604","679","18.84","335","9.30","3,604","679","335","9.30","0","0","0","0.00"
"11170  :  โรงพยาบาลสอง","561","91","16.22","30","5.35","561","91","30","5.35","0","0","0","0.00","1,863","373","20.02","122","6.55","1,863","373","122","6.55","0","0","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","245","112","45.71","56","22.86","245","112","56","22.86","0","0","0","0.00","1,633","931","57.01","336","20.58","1,633","931","336","20.58","0","0","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","215","44","20.47","22","10.23","215","44","22","10.23","0","0","0","0.00","1,037","240","23.14","118","11.38","1,037","240","118","11.38","0","0","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","571","41","7.18","16","2.80","571","41","16","2.80","0","0","0","0.00","1,694","69","4.07","20","1.18","1,694","69","20","1.18","0","0","0","0.00"
"10716  :  โรงพยาบาลน่าน","1,445","894","61.87","461","31.90","1,445","894","461","31.90","0","0","0","0.00","6,140","4,692","76.42","2,359","38.42","6,140","4,692","2,359","38.42","0","0","0","0.00"
"11173  :  โรงพยาบาลแม่จริม","111","94","84.68","30","27.03","111","94","30","27.03","0","0","0","0.00","326","279","85.58","103","31.60","326","279","103","31.60","0","0","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","124","103","83.06","31","25.00","124","103","31","25.00","0","0","0","0.00","423","356","84.16","108","25.53","423","356","108","25.53","0","0","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","360","259","71.94","111","30.83","360","259","111","30.83","0","0","0","0.00","1,222","926","75.78","385","31.51","1,222","926","385","31.51","0","0","0","0.00"
"11176  :  โรงพยาบาลท่าวังผา","278","158","56.83","62","22.30","278","158","62","22.30","0","0","0","0.00","1,621","842","51.94","301","18.57","1,621","842","301","18.57","0","0","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","656","505","76.98","219","33.38","656","505","219","33.38","0","0","0","0.00","2,203","1,582","71.81","608","27.60","2,203","1,582","608","27.60","0","0","0","0.00"
"11178  :  โรงพยาบาลทุ่งช้าง","122","77","63.11","24","19.67","122","77","24","19.67","0","0","0","0.00","475","333","70.11","95","20.00","475","333","95","20.00","0","0","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","221","166","75.11","76","34.39","221","166","76","34.39","0","0","0","0.00","1,038","763","73.51","308","29.67","1,038","763","308","29.67","0","0","0","0.00"
"11180  :  โรงพยาบาลนาหมื่น","204","116","56.86","41","20.10","204","116","41","20.10","0","0","0","0.00","409","262","64.06","98","23.96","409","262","98","23.96","0","0","0","0.00"
"11181  :  โรงพยาบาลสันติสุข","176","27","15.34","9","5.11","176","27","9","5.11","0","0","0","0.00","377","41","10.88","9","2.39","377","41","9","2.39","0","0","0","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","25","14","56.00","4","16.00","25","14","4","16.00","0","0","0","0.00","122","83","68.03","34","27.87","122","83","34","27.87","0","0","0","0.00"
"11183  :  โรงพยาบาลสองแคว","60","29","48.33","9","15.00","60","29","9","15.00","0","0","0","0.00","154","67","43.51","20","12.99","154","67","20","12.99","0","0","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","201","158","78.61","47","23.38","201","158","47","23.38","0","0","0","0.00","1,991","1,581","79.41","481","24.16","1,991","1,581","481","24.16","0","0","0","0.00"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","23","19","82.61","8","34.78","23","19","8","34.78","0","0","0","0.00","19","18","94.74","11","57.89","19","18","11","57.89","0","0","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","11","0","0.00","0","0.00","11","0","0","0.00","0","0","0","0.00","84","8","9.52","3","3.57","84","8","3","3.57","0","0","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,107","349","31.53","185","16.71","1,107","349","185","16.71","0","0","0","0.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","4,129","3,076","74.50","1,223","29.62","4,129","3,076","1,223","29.62","0","0","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","3,301","2,537","76.86","900","27.26","3,301","2,537","900","27.26","0","0","0","0.00"
"11184  :  โรงพยาบาลจุน","421","23","5.46","12","2.85","421","23","12","2.85","0","0","0","0.00","1,421","31","2.18","10","0.70","1,421","31","10","0.70","0","0","0","0.00"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,045","630","60.29","249","23.83","1,045","630","249","23.83","0","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","401","138","34.41","49","12.22","401","138","49","12.22","0","0","0","0.00","3,588","1,474","41.08","501","13.96","3,588","1,474","501","13.96","0","0","0","0.00"
"11187  :  โรงพยาบาลปง","173","100","57.80","28","16.18","173","100","28","16.18","0","0","0","0.00","1,222","569","46.56","149","12.19","1,222","569","149","12.19","0","0","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","955","754","78.95","280","29.32","955","754","280","29.32","0","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","146","90","61.64","36","24.66","146","90","36","24.66","0","0","0","0.00","174","126","72.41","43","24.71","174","126","43","24.71","0","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
