"โรงพยาบาล","ผู้ป่วยที่อยู่ในเขตรับผิดชอบ Typearea 1,3","ผู้ป่วยที่มารับบริการของหน่วยบริการจากแฟ้ม ChronicFU"
"รวมทั้งหมด","ผู้ป่วยเบาหวานที่ไม่มีโรคร่วม","ผู้ป่วยเบาหวานที่มีโรคร่วม","รวมทั้งหมด","ผู้ป่วยเบาหวานที่ไม่มีโรคร่วม","ผู้ป่วยเบาหวานที่มีโรคร่วม"
"จำนวนผู้ป่วย(B1)","ได้รับการตรวจ","ร้อยละการตรวจ","ควบคุมได้ดี(A1)","ร้อยละควบคุมได้ดี(A1*100)/B1","จำนวนผู้ป่วย(D1)","ได้รับการตรวจ","ควบคุมได้ดี(C1)","ร้อยละควบคุมได้ดี(C1*100)/D1","จำนวนผู้ป่วย(F1)","ได้รับการตรวจ","ควบคุมได้ดี(E1)","ร้อยละควบคุมได้ดี(F1*100)/E1","จำนวนผู้ป่วย(B2)","ได้รับการตรวจ","ร้อยละการตรวจ","ควบคุมได้ดี(A2)","ร้อยละควบคุมได้ดี(A2*100)/B2","จำนวนผู้ป่วย(D2)","ได้รับการตรวจ","ควบคุมได้ดี(C2)","ร้อยละ(C2*100)/D2","จำนวนผู้ป่วย(F2)","ได้รับการตรวจ","ควบคุมได้ดี(E2)","ร้อยละ(F2*100)/E2"
"24704  :  โรงพยาบาลกุดรัง","255","113","44.31","24","9.41","247","111","23","9.31","8","2","1","12.50","1,768","1,204","68.10","268","15.16","1,699","1,161","248","14.60","69","43","20","28.99"
"28843  :  โรงพยาบาลชื่นชม","6","6","100.00","2","33.33","6","6","2","33.33","0","0","0","0.00","1,161","761","65.55","173","14.90","1,131","743","163","14.41","30","18","10","33.33"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","4,711","3,148","66.82","1,041","22.10","4,293","2,949","901","20.99","418","199","140","33.49"
"11061  :  โรงพยาบาลเกษตรวิสัย","987","646","65.45","177","17.93","871","564","127","14.58","116","82","50","43.10","4,685","3,775","80.58","1,059","22.60","4,144","3,343","794","19.16","541","432","265","48.98"
"11062  :  โรงพยาบาลปทุมรัตต์","616","373","60.55","115","18.67","610","368","112","18.36","6","5","3","50.00","2,662","2,150","80.77","674","25.32","2,629","2,121","655","24.91","33","29","19","57.58"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","933","659","70.63","171","18.33","860","620","147","17.09","73","39","24","32.88","4,577","3,430","74.94","895","19.55","4,279","3,223","776","18.14","298","207","119","39.93"
"11064  :  โรงพยาบาลธวัชบุรี","473","310","65.54","98","20.72","448","297","89","19.87","25","13","9","36.00","2,780","1,946","70.00","497","17.88","2,695","1,895","463","17.18","85","51","34","40.00"
"11065  :  โรงพยาบาลพนมไพร","699","543","77.68","167","23.89","647","505","142","21.95","52","38","25","48.08","2,101","1,528","72.73","457","21.75","1,940","1,415","385","19.85","161","113","72","44.72"
"11066  :  โรงพยาบาลโพนทอง","881","451","51.19","104","11.80","767","403","78","10.17","114","48","26","22.81","6,316","3,230","51.14","655","10.37","5,509","2,915","488","8.86","807","315","167","20.69"
"11067  :  โรงพยาบาลโพธิ์ชัย","489","205","41.92","36","7.36","475","200","33","6.95","14","5","3","21.43","2,940","993","33.78","267","9.08","2,842","962","248","8.73","98","31","19","19.39"
"11068  :  โรงพยาบาลหนองพอก","562","297","52.85","92","16.37","472","248","61","12.92","90","49","31","34.44","2,901","1,903","65.60","519","17.89","2,491","1,647","362","14.53","410","256","157","38.29"
"11069  :  โรงพยาบาลเสลภูมิ","981","631","64.32","217","22.12","716","467","133","18.58","265","164","84","31.70","6,271","5,185","82.68","1,713","27.32","4,561","3,814","974","21.35","1,710","1,371","739","43.22"
"11070  :  โรงพยาบาลสุวรรณภูมิ","1,216","859","70.64","283","23.27","1,134","803","251","22.13","82","56","32","39.02","4,812","4,093","85.06","1,212","25.19","4,471","3,829","1,046","23.40","341","264","166","48.68"
"11071  :  โรงพยาบาลเมืองสรวง","231","183","79.22","67","29.00","220","174","62","28.18","11","9","5","45.45","1,154","955","82.76","373","32.32","1,105","923","357","32.31","49","32","16","32.65"
"11072  :  โรงพยาบาลโพนทราย","404","337","83.42","204","50.50","355","305","176","49.58","49","32","28","57.14","1,497","1,270","84.84","811","54.18","1,328","1,147","710","53.46","169","123","101","59.76"
"11073  :  โรงพยาบาลอาจสามารถ","571","146","25.57","41","7.18","515","126","31","6.02","56","20","10","17.86","2,878","1,439","50.00","470","16.33","2,634","1,316","393","14.92","244","123","77","31.56"
"11074  :  โรงพยาบาลเมยวดี","361","167","46.26","92","25.48","341","160","85","24.93","20","7","7","35.00","1,246","481","38.60","231","18.54","1,191","463","216","18.14","55","18","15","27.27"
"11075  :  โรงพยาบาลศรีสมเด็จ","425","122","28.71","33","7.76","367","109","26","7.08","58","13","7","12.07","1,904","707","37.13","244","12.82","1,633","639","204","12.49","271","68","40","14.76"
"11076  :  โรงพยาบาลจังหาร","501","390","77.84","150","29.94","447","349","119","26.62","54","41","31","57.41","2,878","2,556","88.81","1,009","35.06","2,530","2,269","809","31.98","348","287","200","57.47"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","163","60","36.81","9","5.52","161","59","8","4.97","2","1","1","50.00","139","74","53.24","19","13.67","138","73","18","13.04","1","1","1","100.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","205","79","38.54","24","11.71","197","75","20","10.15","8","4","4","50.00","340","97","28.53","14","4.12","277","96","13","4.69","63","1","1","1.59"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","111","82","73.87","31","27.93","108","80","29","26.85","3","2","2","66.67","1,186","1,002","84.49","326","27.49","1,145","968","306","26.72","41","34","20","48.78"
"27989  :  โรงพยาบาลเชียงขวัญ","170","128","75.29","18","10.59","166","125","16","9.64","4","3","2","50.00","1,535","1,031","67.17","178","11.60","1,505","1,014","170","11.30","30","17","8","26.67"
"27990  :  โรงพยาบาลหนองฮี","173","139","80.35","62","35.84","166","136","60","36.14","7","3","2","28.57","936","884","94.44","400","42.74","908","860","388","42.73","28","24","12","42.86"
"10709  :  โรงพยาบาลกาฬสินธุ์","398","212","53.27","74","18.59","371","201","65","17.52","27","11","9","33.33","7,775","5,593","71.94","1,722","22.15","6,748","5,136","1,414","20.95","1,027","457","308","29.99"
"11077  :  โรงพยาบาลนามน","495","384","77.58","74","14.95","483","374","68","14.08","12","10","6","50.00","1,449","1,269","87.58","289","19.94","1,397","1,220","268","19.18","52","49","21","40.38"
"11078  :  โรงพยาบาลกมลาไสย","734","308","41.96","122","16.62","604","247","85","14.07","130","61","37","28.46","4,046","2,714","67.08","939","23.21","3,433","2,372","713","20.77","613","342","226","36.87"
"11079  :  โรงพยาบาลร่องคำ","447","350","78.30","100","22.37","412","323","85","20.63","35","27","15","42.86","980","794","81.02","219","22.35","915","743","189","20.66","65","51","30","46.15"
"11080  :  โรงพยาบาลเขาวง","886","580","65.46","193","21.78","773","510","151","19.53","113","70","42","37.17","3,106","2,361","76.01","827","26.63","2,556","1,954","578","22.61","550","407","249","45.27"
"11081  :  โรงพยาบาลยางตลาด","954","595","62.37","311","32.60","850","536","261","30.71","104","59","50","48.08","7,145","5,904","82.63","2,621","36.68","6,513","5,423","2,258","34.67","632","481","363","57.44"
"11082  :  โรงพยาบาลห้วยเม็ก","700","519","74.14","131","18.71","658","495","115","17.48","42","24","16","38.10","2,747","2,360","85.91","546","19.88","2,596","2,248","484","18.64","151","112","62","41.06"
"11083  :  โรงพยาบาลสหัสขันธ์","382","294","76.96","106","27.75","350","265","86","24.57","32","29","20","62.50","1,990","1,834","92.16","593","29.80","1,792","1,651","474","26.45","198","183","119","60.10"
"11084  :  โรงพยาบาลคำม่วง","602","465","77.24","128","21.26","537","427","108","20.11","65","38","20","30.77","3,074","2,753","89.56","728","23.68","2,710","2,455","562","20.74","364","298","166","45.60"
"11085  :  โรงพยาบาลท่าคันโท","696","273","39.22","70","10.06","652","256","61","9.36","44","17","9","20.45","1,681","853","50.74","188","11.18","1,611","821","170","10.55","70","32","18","25.71"
"11086  :  โรงพยาบาลหนองกุงศรี","439","203","46.24","42","9.57","396","187","33","8.33","43","16","9","20.93","2,807","1,826","65.05","425","15.14","2,605","1,719","366","14.05","202","107","59","29.21"
"11087  :  โรงพยาบาลสมเด็จ","624","426","68.27","210","33.65","572","390","179","31.29","52","36","31","59.62","3,334","2,923","87.67","1,194","35.81","3,052","2,696","1,010","33.09","282","227","184","65.25"
"11088  :  โรงพยาบาลห้วยผึ้ง","583","279","47.86","60","10.29","515","245","39","7.57","68","34","21","30.88","1,782","1,173","65.82","233","13.08","1,585","1,057","171","10.79","197","116","62","31.47"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","1,126","124","11.01","32","2.84","1,074","113","25","2.33","52","11","7","13.46","5,938","3,301","55.59","748","12.60","5,529","3,126","650","11.76","409","175","98","23.96"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","362","230","63.54","50","13.81","332","211","42","12.65","30","19","8","26.67","1,977","1,553","78.55","364","18.41","1,722","1,358","264","15.33","255","195","100","39.22"
"28789  :  โรงพยาบาลฆ้องชัย","250","204","81.60","77","30.80","237","192","69","29.11","13","12","8","61.54","1,527","1,268","83.04","349","22.86","1,395","1,182","298","21.36","132","86","51","38.64"
"28790  :  โรงพยาบาลดอนจาน","340","252","74.12","128","37.65","321","239","117","36.45","19","13","11","57.89","1,302","1,029","79.03","459","35.25","1,252","995","434","34.66","50","34","25","50.00"
"28791  :  โรงพยาบาลสามชัย","149","100","67.11","28","18.79","140","96","25","17.86","9","4","3","33.33","1,403","1,203","85.74","396","28.23","1,262","1,095","330","26.15","141","108","66","46.81"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","10,893","6,194","56.86","2,006","18.42","8,277","5,069","1,386","16.75","2,616","1,125","620","23.70"
"11089  :  โรงพยาบาลกุสุมาลย์","685","12","1.75","3","0.44","615","11","3","0.49","70","1","0","0.00","2,067","0","0.00","0","0.00","1,869","0","0","0.00","198","0","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","272","202","74.26","60","22.06","243","185","49","20.16","29","17","11","37.93","1,713","1,437","83.89","463","27.03","1,524","1,298","370","24.28","189","139","93","49.21"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","409","13","3.18","5","1.22","365","8","1","0.27","44","5","4","9.09","4,616","0","0.00","0","0.00","4,172","0","0","0.00","444","0","0","0.00"
"11092  :  โรงพยาบาลพังโคน","936","202","21.58","83","8.87","812","180","68","8.37","124","22","15","12.10","3,042","821","26.99","303","9.96","2,708","765","263","9.71","334","56","40","11.98"
"11093  :  โรงพยาบาลวาริชภูมิ","549","342","62.30","165","30.05","502","325","153","30.48","47","17","12","25.53","2,777","2,034","73.24","1,081","38.93","2,535","1,910","983","38.78","242","124","98","40.50"
"11094  :  โรงพยาบาลนิคมน้ำอูน","211","113","53.55","25","11.85","169","95","14","8.28","42","18","11","26.19","730","446","61.10","105","14.38","600","389","74","12.33","130","57","31","23.85"
"11095  :  โรงพยาบาลวานรนิวาส","955","123","12.88","23","2.41","888","117","22","2.48","67","6","1","1.49","5,286","3,686","69.73","1,106","20.92","4,859","3,562","1,024","21.07","427","124","82","19.20"
"11096  :  โรงพยาบาลคำตากล้า","751","294","39.15","141","18.77","715","280","129","18.04","36","14","12","33.33","1,718","1,024","59.60","545","31.72","1,619","972","500","30.88","99","52","45","45.45"
"11097  :  โรงพยาบาลบ้านม่วง","529","112","21.17","51","9.64","485","97","41","8.45","44","15","10","22.73","2,786","745","26.74","325","11.67","2,582","690","285","11.04","204","55","40","19.61"
"11098  :  โรงพยาบาลอากาศอำนวย","894","46","5.15","13","1.45","756","38","9","1.19","138","8","4","2.90","4,080","281","6.89","94","2.30","3,584","259","77","2.15","496","22","17","3.43"
"11099  :  โรงพยาบาลส่องดาว","94","4","4.26","2","2.13","75","2","1","1.33","19","2","1","5.26","1,657","11","0.66","5","0.30","1,461","9","3","0.21","196","2","2","1.02"
"11100  :  โรงพยาบาลเต่างอย","120","100","83.33","37","30.83","109","91","32","29.36","11","9","5","45.45","1,105","930","84.16","316","28.60","985","849","270","27.41","120","81","46","38.33"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","547","171","31.26","94","17.18","474","154","80","16.88","73","17","14","19.18","2,015","823","40.84","424","21.04","1,763","750","365","20.70","252","73","59","23.41"
"11102  :  โรงพยาบาลเจริญศิลป์","594","493","83.00","119","20.03","548","461","97","17.70","46","32","22","47.83","2,168","1,807","83.35","393","18.13","1,994","1,688","330","16.55","174","119","63","36.21"
"11103  :  โรงพยาบาลโพนนาแก้ว","181","4","2.21","0","0.00","169","3","0","0.00","12","1","0","0.00","1,401","92","6.57","27","1.93","1,311","86","25","1.91","90","6","2","2.22"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","1,650","1,191","72.18","445","26.97","1,537","1,112","399","25.96","113","79","46","40.71","7,353","6,180","84.05","2,036","27.69","6,671","5,645","1,685","25.26","682","535","351","51.47"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","467","96","20.56","36","7.71","384","69","22","5.73","83","27","14","16.87","791","0","0.00","0","0.00","743","0","0","0.00","48","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","140","1","0.71","0","0.00","119","1","0","0.00","21","0","0","0.00","1,378","0","0.00","0","0.00","1,239","0","0","0.00","139","0","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","265","150","56.60","71","26.79","264","149","70","26.52","1","1","1","100.00","6,694","4,674","69.82","1,153","17.22","6,404","4,516","1,065","16.63","290","158","88","30.34"
"11104  :  โรงพยาบาลปลาปาก","369","26","7.05","10","2.71","339","24","8","2.36","30","2","2","6.67","1,644","99","6.02","36","2.19","1,468","90","29","1.98","176","9","7","3.98"
"11105  :  โรงพยาบาลท่าอุเทน","244","201","82.38","75","30.74","235","194","72","30.64","9","7","3","33.33","2,463","2,124","86.24","626","25.42","2,324","2,018","563","24.23","139","106","63","45.32"
"11106  :  โรงพยาบาลบ้านแพง","471","362","76.86","111","23.57","438","335","95","21.69","33","27","16","48.48","1,703","1,439","84.50","400","23.49","1,551","1,316","326","21.02","152","123","74","48.68"
"11107  :  โรงพยาบาลนาทม","149","124","83.22","39","26.17","141","117","34","24.11","8","7","5","62.50","1,107","928","83.83","360","32.52","1,005","846","305","30.35","102","82","55","53.92"
"11108  :  โรงพยาบาลเรณูนคร","545","448","82.20","85","15.60","476","396","75","15.76","69","52","10","14.49","2,560","2,379","92.93","360","14.06","2,321","2,167","316","13.61","239","212","44","18.41"
"11109  :  โรงพยาบาลนาแก","606","401","66.17","121","19.97","574","382","110","19.16","32","19","11","34.38","3,617","3,081","85.18","805","22.26","3,349","2,883","694","20.72","268","198","111","41.42"
"11110  :  โรงพยาบาลศรีสงคราม","454","341","75.11","108","23.79","449","339","107","23.83","5","2","1","20.00","3,411","2,890","84.73","952","27.91","3,213","2,742","854","26.58","198","148","98","49.49"
"11111  :  โรงพยาบาลนาหว้า","511","396","77.50","87","17.03","506","393","86","17.00","5","3","1","20.00","2,484","2,191","88.20","533","21.46","2,338","2,078","472","20.19","146","113","61","41.78"
"11112  :  โรงพยาบาลโพนสวรรค์","652","517","79.29","190","29.14","588","466","152","25.85","64","51","38","59.38","2,930","2,264","77.27","723","24.68","2,655","2,055","581","21.88","275","209","142","51.64"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","169","104","61.54","23","13.61","154","96","18","11.69","15","8","5","33.33","3,397","2,748","80.89","820","24.14","2,831","2,402","628","22.18","566","346","192","33.92"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","271","228","84.13","79","29.15","269","227","79","29.37","2","1","0","0.00","830","767","92.41","247","29.76","813","751","238","29.27","17","16","9","52.94"
"10712  :  โรงพยาบาลมุกดาหาร","1,436","922","64.21","283","19.71","1,435","922","283","19.72","1","0","0","0.00","2,234","1,858","83.17","492","22.02","2,226","1,852","488","21.92","8","6","4","50.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","453","301","66.45","113","24.94","443","294","110","24.83","10","7","3","30.00","1,597","1,314","82.28","371","23.23","1,553","1,277","357","22.99","44","37","14","31.82"
"11114  :  โรงพยาบาลดอนตาล","481","328","68.19","118","24.53","479","326","117","24.43","2","2","1","50.00","1,159","827","71.35","305","26.32","1,142","816","299","26.18","17","11","6","35.29"
"11115  :  โรงพยาบาลดงหลวง","408","267","65.44","85","20.83","406","266","84","20.69","2","1","1","50.00","511","441","86.30","131","25.64","506","437","129","25.49","5","4","2","40.00"
"11116  :  โรงพยาบาลคำชะอี","324","235","72.53","55","16.98","323","235","55","17.03","1","0","0","0.00","1,556","1,316","84.58","264","16.97","1,528","1,299","254","16.62","28","17","10","35.71"
"11117  :  โรงพยาบาลหว้านใหญ่","88","71","80.68","26","29.55","88","71","26","29.55","0","0","0","0.00","777","668","85.97","178","22.91","761","656","171","22.47","16","12","7","43.75"
"11118  :  โรงพยาบาลหนองสูง","217","188","86.64","53","24.42","210","182","49","23.33","7","6","4","57.14","1,397","1,187","84.97","281","20.11","1,353","1,156","260","19.22","44","31","21","47.73"
"06009  :  โรงพยาบาลแม่ตื่น","140","94","67.14","71","50.71","132","90","67","50.76","8","4","4","50.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","3","0","0.00","0","0.00","3","0","0","0.00","0","0","0","0.00","8,736","5,945","68.05","2,668","30.54","8,352","5,749","2,533","30.33","384","196","135","35.16"
"11119  :  โรงพยาบาลจอมทอง","1,832","852","46.51","388","21.18","1,764","824","367","20.80","68","28","21","30.88","3,797","2,094","55.15","903","23.78","3,603","2,007","838","23.26","194","87","65","33.51"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","620","293","47.26","104","16.77","549","260","82","14.94","71","33","22","30.99","1,119","646","57.73","216","19.30","1,004","590","175","17.43","115","56","41","35.65"
"11121  :  โรงพยาบาลเชียงดาว","863","233","27.00","70","8.11","846","230","68","8.04","17","3","2","11.76","898","474","52.78","106","11.80","887","466","101","11.39","11","8","5","45.45"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","585","99","16.92","59","10.09","554","93","56","10.11","31","6","3","9.68"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,843","1,409","49.56","562","19.77","2,654","1,328","511","19.25","189","81","51","26.98"
"11124  :  โรงพยาบาลสะเมิง","287","108","37.63","45","15.68","267","101","40","14.98","20","7","5","25.00","452","256","56.64","82","18.14","429","246","75","17.48","23","10","7","30.43"
"11125  :  โรงพยาบาลฝาง","556","257","46.22","105","18.88","547","255","103","18.83","9","2","2","22.22","2,965","2,272","76.63","737","24.86","2,912","2,230","704","24.18","53","42","33","62.26"
"11126  :  โรงพยาบาลแม่อาย","258","190","73.64","62","24.03","243","180","56","23.05","15","10","6","40.00","1,874","1,416","75.56","492","26.25","1,745","1,332","437","25.04","129","84","55","42.64"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,836","1,326","46.76","566","19.96","2,548","1,251","521","20.45","288","75","45","15.63"
"11128  :  โรงพยาบาลสันป่าตอง","493","324","65.72","160","32.45","469","315","154","32.84","24","9","6","25.00","2,742","2,395","87.35","1,011","36.87","2,602","2,297","944","36.28","140","98","67","47.86"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","748","347","46.39","159","21.26","642","298","123","19.16","106","49","36","33.96"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","561","174","31.02","85","15.15","439","144","62","14.12","122","30","23","18.85"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","3,284","2,455","74.76","1,037","31.58","3,176","2,377","976","30.73","108","78","61","56.48"
"11132  :  โรงพยาบาลฮอด","710","439","61.83","169","23.80","696","431","167","23.99","14","8","2","14.29","1,607","1,243","77.35","516","32.11","1,571","1,219","500","31.83","36","24","16","44.44"
"11133  :  โรงพยาบาลดอยเต่า","213","152","71.36","43","20.19","208","151","42","20.19","5","1","1","20.00","921","792","85.99","226","24.54","910","783","220","24.18","11","9","6","54.55"
"11134  :  โรงพยาบาลอมก๋อย","202","116","57.43","50","24.75","197","114","49","24.87","5","2","1","20.00","792","566","71.46","315","39.77","771","553","305","39.56","21","13","10","47.62"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,411","1,048","74.27","397","28.14","1,323","984","359","27.14","88","64","38","43.18"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","52","8","15.38","4","7.69","51","8","4","7.84","1","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","293","185","63.14","76","25.94","281","179","74","26.33","12","6","2","16.67","1,825","1,426","78.14","595","32.60","1,764","1,383","569","32.26","61","43","26","42.62"
"11138  :  โรงพยาบาลแม่วาง","394","251","63.71","87","22.08","382","245","83","21.73","12","6","4","33.33","1,275","1,074","84.24","362","28.39","1,229","1,044","348","28.32","46","30","14","30.43"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,061","770","72.57","259","24.41","987","718","229","23.20","74","52","30","40.54"
"11507  :  โรงพยาบาลกองบิน 41","54","0","0.00","0","0.00","54","0","0","0.00","0","0","0","0.00","291","0","0.00","0","0.00","290","0","0","0.00","1","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,217","214","17.58","94","7.72","1,113","195","83","7.46","104","19","11","10.58"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","580","0","0.00","0","0.00","563","0","0","0.00","17","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","351","14","3.99","7","1.99","344","14","7","2.03","7","0","0","0.00","308","22","7.14","13","4.22","303","22","13","4.29","5","0","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","968","35","3.62","18","1.86","827","28","12","1.45","141","7","6","4.26","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","144","0","0.00","0","0.00","143","0","0","0.00","1","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","702","39","5.56","19","2.71","601","38","18","3.00","101","1","1","0.99","2,254","0","0.00","0","0.00","1,960","0","0","0.00","294","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","638","42","6.58","15","2.35","615","41","14","2.28","23","1","1","4.35","749","2","0.27","0","0.00","725","2","0","0.00","24","0","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","40","29","72.50","10","25.00","40","29","10","25.00","0","0","0","0.00","88","70","79.55","19","21.59","88","70","19","21.59","0","0","0","0.00"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","3,088","1,212","39.25","588","19.04","2,971","1,177","561","18.88","117","35","27","23.08"
"11140  :  โรงพยาบาลแม่ทา","523","0","0.00","0","0.00","523","0","0","0.00","0","0","0","0.00","1,617","0","0.00","0","0.00","1,551","0","0","0.00","66","0","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","621","5","0.81","3","0.48","599","5","3","0.50","22","0","0","0.00","2,552","14","0.55","9","0.35","2,456","14","9","0.37","96","0","0","0.00"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,325","149","6.41","0","0.00","2,173","147","0","0.00","152","2","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","194","44","22.68","18","9.28","194","44","18","9.28","0","0","0","0.00","708","217","30.65","84","11.86","703","216","84","11.95","5","1","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","519","8","1.54","2","0.39","476","8","2","0.42","43","0","0","0.00","3,309","50","1.51","18","0.54","3,044","46","15","0.49","265","4","3","1.13"
"11145  :  โรงพยาบาลบ้านธิ","711","185","26.02","54","7.59","702","182","52","7.41","9","3","2","22.22","1,067","338","31.68","96","9.00","1,052","333","93","8.84","15","5","3","20.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","167","1","0.60","0","0.00","163","1","0","0.00","4","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
