"โรงพยาบาล","โรคเบาหวาน","โรคความดันโลหิตสูง"
"จำนวนผู้ป่วย","ควบคุมได้ดี","ร้อยละ","จำนวนผู้ป่วย","ควบคุมได้ดี","ร้อยละ"
"10712  :  โรงพยาบาลมุกดาหาร","1,373","266","19.37","2,326","412","17.71"
"11113  :  โรงพยาบาลนิคมคำสร้อย","371","80","21.56","576","221","38.37"
"11114  :  โรงพยาบาลดอนตาล","418","39","9.33","677","361","53.32"
"11115  :  โรงพยาบาลดงหลวง","329","53","16.11","425","121","28.47"
"11116  :  โรงพยาบาลคำชะอี","281","30","10.68","538","207","38.48"
"11117  :  โรงพยาบาลหว้านใหญ่","95","23","24.21","188","115","61.17"
"11118  :  โรงพยาบาลหนองสูง","175","13","7.43","337","162","48.07"
"06009  :  โรงพยาบาลแม่ตื่น","123","42","34.15","434","5","1.15"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0.00","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","1,432","342","23.88","3,025","972","32.13"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","512","44","8.59","1,678","773","46.07"
"11121  :  โรงพยาบาลเชียงดาว","745","186","24.97","2,353","792","33.66"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","272","40","14.71","914","404","44.20"
"11125  :  โรงพยาบาลฝาง","846","105","12.41","2,252","732","32.50"
"11126  :  โรงพยาบาลแม่อาย","201","62","30.85","674","366","54.30"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","619","156","25.20","1,499","433","28.89"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0","0.00"
"11132  :  โรงพยาบาลฮอด","587","137","23.34","1,489","732","49.16"
"11133  :  โรงพยาบาลดอยเต่า","101","22","21.78","306","190","62.09"
"11134  :  โรงพยาบาลอมก๋อย","136","37","27.21","443","209","47.18"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","250","25","10.00","651","282","43.32"
"11138  :  โรงพยาบาลแม่วาง","384","19","4.95","1,064","325","30.55"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","57","17","29.82","168","68","40.48"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","275","34","12.36","550","233","42.36"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","1,261","149","11.82","3,095","720","23.26"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","464","19","4.09","1,113","48","4.31"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","734","30","4.09","1,714","425","24.80"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","533","81","15.20","1,302","392","30.11"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","30","7","23.33","138","33","23.91"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","4","1","25.00"
"11140  :  โรงพยาบาลแม่ทา","483","46","9.52","1,190","553","46.47"
"11141  :  โรงพยาบาลบ้านโฮ่ง","533","179","33.58","1,783","796","44.64"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","158","41","25.95","492","163","33.13"
"11144  :  โรงพยาบาลป่าซาง","422","2","0.47","1,100","455","41.36"
"11145  :  โรงพยาบาลบ้านธิ","736","312","42.39","1,734","950","54.79"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","309","165","53.40","746","86","11.53"
"24956  :  โรงพยาบาลเวียงหนองล่อง","172","7","4.07","392","103","26.28"
"10672  :  โรงพยาบาลลำปาง","3,022","889","29.42","6,534","491","7.51"
"11146  :  โรงพยาบาลแม่เมาะ","802","172","21.45","1,860","902","48.49"
"11147  :  โรงพยาบาลเกาะคา","136","35","25.74","385","201","52.21"
"11148  :  โรงพยาบาลเสริมงาม","445","70","15.73","1,110","730","65.77"
"11149  :  โรงพยาบาลงาว","235","57","24.26","734","464","63.22"
"11150  :  โรงพยาบาลแจ้ห่ม","529","93","17.58","1,264","849","67.17"
"11151  :  โรงพยาบาลวังเหนือ","384","69","17.97","1,160","619","53.36"
"11152  :  โรงพยาบาลเถิน","345","78","22.61","920","422","45.87"
"11153  :  โรงพยาบาลแม่พริก","328","133","40.55","1,013","534","52.71"
"11154  :  โรงพยาบาลแม่ทะ","507","55","10.85","801","457","57.05"
"11155  :  โรงพยาบาลสบปราบ","572","86","15.03","1,864","1,157","62.07"
"11156  :  โรงพยาบาลห้างฉัตร","687","113","16.45","1,625","784","48.25"
"11157  :  โรงพยาบาลเมืองปาน","293","47","16.04","757","343","45.31"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","1,473","524","35.57","3,631","1,013","27.90"
"11158  :  โรงพยาบาลตรอน","547","216","39.49","1,452","604","41.60"
"11159  :  โรงพยาบาลท่าปลา","383","84","21.93","1,112","479","43.08"
"11160  :  โรงพยาบาลน้ำปาด","374","95","25.40","975","452","46.36"
"11161  :  โรงพยาบาลฟากท่า","256","88","34.38","662","360","54.38"
"11162  :  โรงพยาบาลบ้านโคก","146","45","30.82","464","224","48.28"
"11163  :  โรงพยาบาลพิชัย","482","96","19.92","1,284","491","38.24"
"11164  :  โรงพยาบาลลับแล","331","83","25.08","868","342","39.40"
"11165  :  โรงพยาบาลทองแสนขัน","352","92","26.14","930","583","62.69"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","61","15","24.59","123","30","24.39"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","253","79","31.23","920","559","60.76"
"11167  :  โรงพยาบาลลอง","676","133","19.67","1,435","735","51.22"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0","0.00"
"11170  :  โรงพยาบาลสอง","623","68","10.91","1,896","711","37.50"
"11171  :  โรงพยาบาลวังชิ้น","307","43","14.01","845","209","24.73"
"11172  :  โรงพยาบาลหนองม่วงไข่","241","45","18.67","536","250","46.64"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","635","30","4.72","1,665","867","52.07"
"10716  :  โรงพยาบาลน่าน","1,257","475","37.79","3,398","979","28.81"
"11173  :  โรงพยาบาลแม่จริม","142","49","34.51","397","140","35.26"
"11174  :  โรงพยาบาลบ้านหลวง","143","37","25.87","364","265","72.80"
"11175  :  โรงพยาบาลนาน้อย","395","127","32.15","937","405","43.22"
"11176  :  โรงพยาบาลท่าวังผา","301","94","31.23","846","416","49.17"
"11177  :  โรงพยาบาลเวียงสา","718","188","26.18","1,877","941","50.13"
"11178  :  โรงพยาบาลทุ่งช้าง","161","57","35.40","465","240","51.61"
"11179  :  โรงพยาบาลเชียงกลาง","256","96","37.50","886","564","63.66"
"11180  :  โรงพยาบาลนาหมื่น","224","86","38.39","808","443","54.83"
"11181  :  โรงพยาบาลสันติสุข","198","26","13.13","516","288","55.81"
"11182  :  โรงพยาบาลบ่อเกลือ","34","8","23.53","163","51","31.29"
"11183  :  โรงพยาบาลสองแคว","80","31","38.75","386","188","48.70"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","284","77","27.11","801","305","38.08"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","21","5","23.81","63","2","3.17"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","13","1","7.69","66","13","19.70"
"25017  :  โรงพยาบาลภูเพียง","65","26","40.00","166","60","36.14"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0","0.00"
"11184  :  โรงพยาบาลจุน","407","68","16.71","1,292","614","47.52"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","412","93","22.57","1,009","295","29.24"
"11187  :  โรงพยาบาลปง","220","46","20.91","690","307","44.49"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","93","11","11.83","259","20","7.72"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","1,471","249","16.93","3,838","540","14.07"
"11189  :  โรงพยาบาลเทิง","863","180","20.86","1,979","886","44.77"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","177","59","33.33","425","300","70.59"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","179","45","25.14","442","199","45.02"
"11194  :  โรงพยาบาลแม่สาย","597","192","32.16","1,488","477","32.06"
"11195  :  โรงพยาบาลแม่สรวย","307","80","26.06","926","365","39.42"
"11196  :  โรงพยาบาลเวียงป่าเป้า","542","114","21.03","1,626","530","32.60"
"11197  :  โรงพยาบาลพญาเม็งราย","174","45","25.86","504","276","54.76"
"11198  :  โรงพยาบาลเวียงแก่น","135","34","25.19","457","272","59.52"
"11199  :  โรงพยาบาลขุนตาล","48","18","37.50","142","81","57.04"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","83","24","28.92","323","94","29.10"
"11201  :  โรงพยาบาลแม่ลาว","133","28","21.05","310","163","52.58"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","243","54","22.22","832","382","45.91"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","549","190","34.61","1,693","712","42.06"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","252","71","28.17","529","194","36.67"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","44","11","25.00","176","63","35.80"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","417","150","35.97","1,194","398","33.33"
"11203  :  โรงพยาบาลขุนยวม","209","51","24.40","811","350","43.16"
"11204  :  โรงพยาบาลปาย","266","99","37.22","771","5","0.65"
"11205  :  โรงพยาบาลแม่สะเรียง","551","104","18.87","1,509","588","38.97"
"11206  :  โรงพยาบาลแม่ลาน้อย","200","67","33.50","678","305","44.99"
"11207  :  โรงพยาบาลสบเมย","89","50","56.18","323","149","46.13"
"11208  :  โรงพยาบาลปางมะผ้า","93","26","27.96","319","141","44.20"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","1","0","0.00","5","1","20.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0.00","0","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","435","170","39.08","1,255","461","36.73"
"11210  :  โรงพยาบาลชุมแสง","271","113","41.70","745","382","51.28"
"11211  :  โรงพยาบาลหนองบัว","1,030","293","28.45","2,316","1,007","43.48"
"11212  :  โรงพยาบาลบรรพตพิสัย","206","62","30.10","618","180","29.13"
"11213  :  โรงพยาบาลเก้าเลี้ยว","332","104","31.33","866","262","30.25"
"11214  :  โรงพยาบาลตาคลี","533","108","20.26","1,199","279","23.27"
"11215  :  โรงพยาบาลท่าตะโก","623","196","31.46","1,244","542","43.57"
"11216  :  โรงพยาบาลไพศาลี","549","156","28.42","1,304","599","45.94"
"11217  :  โรงพยาบาลพยุหะคีรี","653","240","36.75","1,454","803","55.23"
"11218  :  โรงพยาบาลลาดยาว","747","209","27.98","1,611","587","36.44"
"11219  :  โรงพยาบาลตากฟ้า","515","106","20.58","1,175","461","39.23"
"11220  :  โรงพยาบาลแม่วงก์","169","45","26.63","504","168","33.33"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","450","95","21.11","1,040","296","28.46"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","162","18","11.11","287","128","44.60"
"10720  :  โรงพยาบาลอุทัยธานี","68","17","25.00","149","60","40.27"
"11221  :  โรงพยาบาลทัพทัน","288","91","31.60","627","245","39.07"
"11222  :  โรงพยาบาลสว่างอารมณ์","344","108","31.40","743","366","49.26"
"11223  :  โรงพยาบาลหนองฉาง","317","91","28.71","785","421","53.63"
"11224  :  โรงพยาบาลหนองขาหย่าง","159","38","23.90","489","300","61.35"
"11225  :  โรงพยาบาลบ้านไร่","333","90","27.03","1,022","515","50.39"
"11226  :  โรงพยาบาลลานสัก","450","135","30.00","1,152","451","39.15"
"11227  :  โรงพยาบาลห้วยคต","273","68","24.91","665","329","49.47"
"10721  :  โรงพยาบาลกำแพงเพชร","2","0","0.00","2","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","632","355","56.17","1,325","858","64.75"
"11229  :  โรงพยาบาลไทรงาม","428","166","38.79","1,035","608","58.74"
"11230  :  โรงพยาบาลคลองลาน","670","269","40.15","1,733","932","53.78"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","328","111","33.84","928","498","53.66"
"11232  :  โรงพยาบาลคลองขลุง","398","173","43.47","1,065","504","47.32"
"11233  :  โรงพยาบาลพรานกระต่าย","586","152","25.94","1,355","638","47.08"
"11234  :  โรงพยาบาลลานกระบือ","321","175","54.52","1,031","591","57.32"
"11235  :  โรงพยาบาลทรายทองวัฒนา","306","142","46.41","869","507","58.34"
"11236  :  โรงพยาบาลปางศิลาทอง","99","47","47.47","290","116","40.00"
"14135  :  โรงพยาบาลบึงสามัคคี","344","112","32.56","839","427","50.89"
"28010  :  โรงพยาบาลโกสัมพีนคร","135","69","51.11","452","146","32.30"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","1,002","335","33.43","2,946","851","28.89"
"10723  :  โรงพยาบาลแม่สอด","641","264","41.19","1,967","699","35.54"
"11238  :  โรงพยาบาลบ้านตาก","426","215","50.47","1,274","509","39.95"
"11239  :  โรงพยาบาลสามเงา","343","99","28.86","1,059","518","48.91"
"11240  :  โรงพยาบาลแม่ระมาด","466","259","55.58","1,577","919","58.28"
"11241  :  โรงพยาบาลท่าสองยาง","145","49","33.79","696","469","67.39"
"11242  :  โรงพยาบาลพบพระ","372","141","37.90","1,487","535","35.98"
"11243  :  โรงพยาบาลอุ้มผาง","145","55","37.93","469","255","54.37"
"27443  :  โรงพยาบาลวังเจ้า","63","35","55.56","219","103","47.03"
"10724  :  โรงพยาบาลสุโขทัย","228","98","42.98","593","283","47.72"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","248","63","25.40","701","169","24.11"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","330","87","26.36","1,063","538","50.61"
"11245  :  โรงพยาบาลคีรีมาศ","382","176","46.07","1,095","457","41.74"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0.00","0","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","607","248","40.86","1,892","869","45.93"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0.00","0","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","387","155","40.05","1,114","576","51.71"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","866","218","25.17","2,058","875","42.52"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00","0","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","378","134","35.45","698","467","66.91"
"11252  :  โรงพยาบาลบางระกำ","987","422","42.76","2,414","1,586","65.70"
"11253  :  โรงพยาบาลบางกระทุ่ม","416","181","43.51","1,074","626","58.29"
"11254  :  โรงพยาบาลพรหมพิราม","762","286","37.53","1,778","951","53.49"
"11255  :  โรงพยาบาลวัดโบสถ์","634","229","36.12","1,379","636","46.12"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00","0","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0.00","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","595","285","47.90","1,414","896","63.37"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","494","193","39.07","994","114","11.47"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","2","0","0.00","4","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","1,298","317","24.42","3,289","338","10.28"
"11258  :  โรงพยาบาลวังทรายพูน","241","89","36.93","642","377","58.72"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","325","108","33.23","733","343","46.79"
"11260  :  โรงพยาบาลบางมูลนาก","452","142","31.42","1,036","414","39.96"
"11261  :  โรงพยาบาลโพทะเล","413","158","38.26","994","543","54.63"
"11262  :  โรงพยาบาลสามง่าม","449","205","45.66","982","377","38.39"
"11263  :  โรงพยาบาลทับคล้อ","559","148","26.48","1,293","645","49.88"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","821","197","24.00","1,947","407","20.90"
"11631  :  โรงพยาบาลวชิรบารมี","260","120","46.15","479","235","49.06"
"27978  :  โรงพยาบาลสากเหล็ก","300","94","31.33","671","332","49.48"
"27979  :  โรงพยาบาลบึงนาราง","21","7","33.33","51","34","66.67"
"27980  :  โรงพยาบาลดงเจริญ","44","24","54.55","96","39","40.63"
"10727  :  โรงพยาบาลเพชรบูรณ์","1,320","395","29.92","2,801","896","31.99"
"11264  :  โรงพยาบาลชนแดน","496","205","41.33","1,274","623","48.90"
"11265  :  โรงพยาบาลหล่มสัก","979","273","27.89","1,854","762","41.10"
"11266  :  โรงพยาบาลวิเชียรบุรี","385","121","31.43","826","363","43.95"
"11267  :  โรงพยาบาลศรีเทพ","571","141","24.69","1,272","747","58.73"
"11268  :  โรงพยาบาลหนองไผ่","678","116","17.11","1,564","640","40.92"
"11269  :  โรงพยาบาลบึงสามพัน","776","286","36.86","1,786","892","49.94"
"11270  :  โรงพยาบาลน้ำหนาว","225","98","43.56","553","346","62.57"
"11271  :  โรงพยาบาลวังโป่ง","535","203","37.94","1,073","766","71.39"
"11272  :  โรงพยาบาลเขาค้อ","79","18","22.78","203","80","39.41"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","701","201","28.67","1,632","988","60.54"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","301","109","36.21","795","146","18.36"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","843","177","21.00","1,804","570","31.60"
"10730  :  โรงพยาบาลโพธาราม","0","0","0.00","0","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","372","113","30.38","875","468","53.49"
"11274  :  โรงพยาบาลบางแพ","527","75","14.23","1,105","255","23.08"
"11275  :  โรงพยาบาลเจ็ดเสมียน","299","102","34.11","809","274","33.87"
"11276  :  โรงพยาบาลปากท่อ","408","111","27.21","968","307","31.71"
"11277  :  โรงพยาบาลวัดเพลง","313","172","54.95","818","461","56.36"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","655","195","29.77","1,609","704","43.75"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","157","47","29.94","397","66","16.62"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","1","0","0.00","1","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","27","12","44.44","85","13","15.29"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","738","139","18.83","1,698","312","18.37"
"10732  :  โรงพยาบาลมะการักษ์","648","302","46.60","1,391","610","43.85"
"11278  :  โรงพยาบาลไทรโยค","264","97","36.74","758","409","53.96"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","23","6","26.09","64","10","15.63"
"11280  :  โรงพยาบาลบ่อพลอย","651","191","29.34","1,536","794","51.69"
"11281  :  โรงพยาบาลท่ากระดาน","108","54","50.00","319","211","66.14"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","652","222","34.05","1,490","671","45.03"
"11283  :  โรงพยาบาลทองผาภูมิ","323","96","29.72","841","483","57.43"
"11284  :  โรงพยาบาลสังขละบุรี","251","71","28.29","730","340","46.58"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","372","156","41.94","884","504","57.01"
"11286  :  โรงพยาบาลเลาขวัญ","299","142","47.49","669","466","69.66"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","232","96","41.38","613","326","53.18"
"11288  :  โรงพยาบาลสถานพระบารมี","215","82","38.14","538","200","37.17"
"11520  :  โรงพยาบาลค่ายสุรสีห์","387","48","12.40","873","30","3.44"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","79","33","41.77","254","111","43.70"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","276","130","47.10","718","451","62.81"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","1,527","548","35.89","3,306","1,016","30.73"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","676","303","44.82","1,445","270","18.69"
"11289  :  โรงพยาบาลเดิมบางนางบวช","384","66","17.19","815","302","37.06"
"11290  :  โรงพยาบาลด่านช้าง","396","75","18.94","879","198","22.53"
"11291  :  โรงพยาบาลบางปลาม้า","438","110","25.11","976","359","36.78"
"11292  :  โรงพยาบาลศรีประจันต์","592","202","34.12","1,181","510","43.18"
"11293  :  โรงพยาบาลดอนเจดีย์","773","119","15.39","1,751","857","48.94"
"11294  :  โรงพยาบาลสามชุก","681","171","25.11","1,615","739","45.76"
"11295  :  โรงพยาบาลอู่ทอง","1,176","149","12.67","2,502","612","24.46"
"11296  :  โรงพยาบาลหนองหญ้าไซ","843","241","28.59","1,906","1,159","60.81"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","90","18","20.00","153","19","12.42"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","421","110","26.13","928","354","38.15"
"11298  :  โรงพยาบาลนครชัยศรี","578","171","29.58","1,191","524","44.00"
"11299  :  โรงพยาบาลห้วยพลู","263","118","44.87","660","281","42.58"
"11300  :  โรงพยาบาลดอนตูม","424","86","20.28","989","406","41.05"
"11301  :  โรงพยาบาลบางเลน","364","87","23.90","941","385","40.91"
"11302  :  โรงพยาบาลสามพราน","744","188","25.27","1,797","649","36.12"
"11303  :  โรงพยาบาลพุทธมณฑล","120","36","30.00","220","117","53.18"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","1","0","0.00","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","341","1","0.29","813","248","30.50"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","121","43","35.54","336","121","36.01"
"10734  :  โรงพยาบาลสมุทรสาคร","3,161","977","30.91","6,356","2,106","33.13"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","1,065","376","35.31","2,221","514","23.14"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","360","9","2.50","500","89","17.80"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","146","27","18.49","397","180","45.34"
"10736  :  โรงพยาบาลพระจอมเกล้า","1,204","306","25.42","2,608","729","27.95"
"11308  :  โรงพยาบาลเขาย้อย","174","36","20.69","569","317","55.71"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","38","19","50.00","185","93","50.27"
"11310  :  โรงพยาบาลชะอำ","1,037","293","28.25","2,338","947","40.50"
"11311  :  โรงพยาบาลท่ายาง","447","119","26.62","1,137","328","28.85"
"11312  :  โรงพยาบาลบ้านลาด","52","18","34.62","161","57","35.40"
"11313  :  โรงพยาบาลบ้านแหลม","968","284","29.34","2,315","1,197","51.71"
"11314  :  โรงพยาบาลแก่งกระจาน","61","27","44.26","170","63","37.06"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","375","138","36.80","768","495","64.45"
