"โรงพยาบาล","โรคเบาหวาน","โรคความดันโลหิตสูง"
"จำนวนผู้ป่วย","ควบคุมได้ดี","ร้อยละ","จำนวนผู้ป่วย","ควบคุมได้ดี","ร้อยละ"
"11111  :  โรงพยาบาลนาหว้า","527","162","30.74","928","675","72.74"
"11112  :  โรงพยาบาลโพนสวรรค์","632","163","25.79","965","692","71.71"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","179","34","18.99","255","124","48.63"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","270","145","53.70","353","265","75.07"
"10712  :  โรงพยาบาลมุกดาหาร","1,463","312","21.33","2,699","1,312","48.61"
"11113  :  โรงพยาบาลนิคมคำสร้อย","448","129","28.79","713","384","53.86"
"11114  :  โรงพยาบาลดอนตาล","587","165","28.11","735","446","60.68"
"11115  :  โรงพยาบาลดงหลวง","404","94","23.27","551","306","55.54"
"11116  :  โรงพยาบาลคำชะอี","322","83","25.78","674","284","42.14"
"11117  :  โรงพยาบาลหว้านใหญ่","83","23","27.71","170","94","55.29"
"11118  :  โรงพยาบาลหนองสูง","208","43","20.67","396","270","68.18"
"06009  :  โรงพยาบาลแม่ตื่น","136","58","42.65","489","191","39.06"
"10713  :  โรงพยาบาลนครพิงค์","3","0","0.00","15","1","6.67"
"11119  :  โรงพยาบาลจอมทอง","1,780","486","27.30","3,592","1,975","54.98"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","606","166","27.39","1,817","1,160","63.84"
"11121  :  โรงพยาบาลเชียงดาว","871","162","18.60","2,573","523","20.33"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","291","78","26.80","913","536","58.71"
"11125  :  โรงพยาบาลฝาง","230","49","21.30","465","174","37.42"
"11126  :  โรงพยาบาลแม่อาย","245","52","21.22","799","524","65.58"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","505","156","30.89","1,256","517","41.16"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0","0.00"
"11132  :  โรงพยาบาลฮอด","685","123","17.96","1,663","1,047","62.96"
"11133  :  โรงพยาบาลดอยเต่า","203","53","26.11","634","486","76.66"
"11134  :  โรงพยาบาลอมก๋อย","191","77","40.31","588","387","65.82"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","296","51","17.23","760","390","51.32"
"11138  :  โรงพยาบาลแม่วาง","396","76","19.19","1,055","511","48.44"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","49","0","0.00","124","64","51.61"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","344","40","11.63","785","256","32.61"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","916","131","14.30","1,993","975","48.92"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","658","25","3.80","1,455","474","32.58"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","614","31","5.05","1,439","640","44.48"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","39","6","15.38","167","114","68.26"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","0","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","543","1","0.18","1,231","656","53.29"
"11141  :  โรงพยาบาลบ้านโฮ่ง","571","11","1.93","1,885","1,218","64.62"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","178","25","14.04","544","316","58.09"
"11144  :  โรงพยาบาลป่าซาง","506","3","0.59","1,284","725","56.46"
"11145  :  โรงพยาบาลบ้านธิ","689","56","8.13","1,876","1,215","64.77"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","184","1","0.54","424","34","8.02"
"24956  :  โรงพยาบาลเวียงหนองล่อง","207","8","3.86","481","198","41.16"
"10672  :  โรงพยาบาลลำปาง","0","0","0.00","0","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","888","154","17.34","2,157","1,233","57.16"
"11147  :  โรงพยาบาลเกาะคา","165","43","26.06","426","268","62.91"
"11148  :  โรงพยาบาลเสริมงาม","514","109","21.21","1,201","874","72.77"
"11149  :  โรงพยาบาลงาว","271","84","31.00","828","636","76.81"
"11150  :  โรงพยาบาลแจ้ห่ม","598","88","14.72","1,401","877","62.60"
"11151  :  โรงพยาบาลวังเหนือ","458","77","16.81","1,291","918","71.11"
"11152  :  โรงพยาบาลเถิน","408","138","33.82","994","571","57.44"
"11153  :  โรงพยาบาลแม่พริก","391","112","28.64","1,113","750","67.39"
"11154  :  โรงพยาบาลแม่ทะ","489","6","1.23","1,054","709","67.27"
"11155  :  โรงพยาบาลสบปราบ","670","158","23.58","2,027","1,235","60.93"
"11156  :  โรงพยาบาลห้างฉัตร","750","234","31.20","1,748","1,096","62.70"
"11157  :  โรงพยาบาลเมืองปาน","339","82","24.19","835","573","68.62"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","1,791","666","37.19","4,354","1,724","39.60"
"11158  :  โรงพยาบาลตรอน","576","200","34.72","1,451","833","57.41"
"11159  :  โรงพยาบาลท่าปลา","471","152","32.27","1,227","801","65.28"
"11160  :  โรงพยาบาลน้ำปาด","416","200","48.08","1,089","698","64.10"
"11161  :  โรงพยาบาลฟากท่า","288","131","45.49","777","564","72.59"
"11162  :  โรงพยาบาลบ้านโคก","159","66","41.51","513","373","72.71"
"11163  :  โรงพยาบาลพิชัย","524","234","44.66","1,340","914","68.21"
"11164  :  โรงพยาบาลลับแล","653","298","45.64","1,536","765","49.80"
"11165  :  โรงพยาบาลทองแสนขัน","309","131","42.39","814","678","83.29"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","48","14","29.17","102","8","7.84"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","303","70","23.10","1,028","687","66.83"
"11167  :  โรงพยาบาลลอง","730","125","17.12","1,571","930","59.20"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0","0.00"
"11170  :  โรงพยาบาลสอง","736","162","22.01","2,051","1,154","56.27"
"11171  :  โรงพยาบาลวังชิ้น","308","58","18.83","915","391","42.73"
"11172  :  โรงพยาบาลหนองม่วงไข่","258","35","13.57","584","335","57.36"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","682","53","7.77","1,860","1,002","53.87"
"10716  :  โรงพยาบาลน่าน","1,362","506","37.15","3,619","1,588","43.88"
"11173  :  โรงพยาบาลแม่จริม","165","77","46.67","441","229","51.93"
"11174  :  โรงพยาบาลบ้านหลวง","165","60","36.36","398","234","58.79"
"11175  :  โรงพยาบาลนาน้อย","447","180","40.27","1,022","567","55.48"
"11176  :  โรงพยาบาลท่าวังผา","343","127","37.03","874","378","43.25"
"11177  :  โรงพยาบาลเวียงสา","816","264","32.35","2,080","1,181","56.78"
"11178  :  โรงพยาบาลทุ่งช้าง","215","77","35.81","495","221","44.65"
"11179  :  โรงพยาบาลเชียงกลาง","317","131","41.32","956","698","73.01"
"11180  :  โรงพยาบาลนาหมื่น","270","72","26.67","801","470","58.68"
"11181  :  โรงพยาบาลสันติสุข","265","101","38.11","646","389","60.22"
"11182  :  โรงพยาบาลบ่อเกลือ","51","12","23.53","188","56","29.79"
"11183  :  โรงพยาบาลสองแคว","98","11","11.22","504","183","36.31"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","333","121","36.34","929","523","56.30"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","20","1","5.00","88","5","5.68"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","22","7","31.82","80","30","37.50"
"25017  :  โรงพยาบาลภูเพียง","90","37","41.11","207","77","37.20"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0","0.00"
"11184  :  โรงพยาบาลจุน","452","112","24.78","1,368","729","53.29"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","458","110","24.02","1,036","384","37.07"
"11187  :  โรงพยาบาลปง","260","79","30.38","736","350","47.55"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","2","0","0.00","9","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","5","0","0.00","20","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","1,566","549","35.06","4,098","1,400","34.16"
"11189  :  โรงพยาบาลเทิง","733","112","15.28","1,822","1,143","62.73"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","212","90","42.45","556","410","73.74"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","218","52","23.85","526","275","52.28"
"11194  :  โรงพยาบาลแม่สาย","718","202","28.13","1,777","1,033","58.13"
"11195  :  โรงพยาบาลแม่สรวย","349","58","16.62","1,019","577","56.62"
"11196  :  โรงพยาบาลเวียงป่าเป้า","625","220","35.20","1,714","642","37.46"
"11197  :  โรงพยาบาลพญาเม็งราย","203","68","33.50","568","396","69.72"
"11198  :  โรงพยาบาลเวียงแก่น","179","45","25.14","506","290","57.31"
"11199  :  โรงพยาบาลขุนตาล","231","104","45.02","620","400","64.52"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","106","25","23.58","373","278","74.53"
"11201  :  โรงพยาบาลแม่ลาว","162","41","25.31","406","234","57.64"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","300","58","19.33","905","549","60.66"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","714","193","27.03","1,966","1,321","67.19"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","272","105","38.60","587","271","46.17"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","46","12","26.09","201","140","69.65"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","388","167","43.04","980","602","61.43"
"11203  :  โรงพยาบาลขุนยวม","227","55","24.23","838","532","63.48"
"11204  :  โรงพยาบาลปาย","265","74","27.92","743","425","57.20"
"11205  :  โรงพยาบาลแม่สะเรียง","683","129","18.89","1,732","1,046","60.39"
"11206  :  โรงพยาบาลแม่ลาน้อย","241","103","42.74","802","520","64.84"
"11207  :  โรงพยาบาลสบเมย","106","44","41.51","366","189","51.64"
"11208  :  โรงพยาบาลปางมะผ้า","114","32","28.07","377","262","69.50"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","2","0","0.00","10","3","30.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0.00","0","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","403","132","32.75","1,136","607","53.43"
"11210  :  โรงพยาบาลชุมแสง","310","149","48.06","750","444","59.20"
"11211  :  โรงพยาบาลหนองบัว","1,101","550","49.95","2,621","1,593","60.78"
"11212  :  โรงพยาบาลบรรพตพิสัย","220","64","29.09","612","297","48.53"
"11213  :  โรงพยาบาลเก้าเลี้ยว","372","157","42.20","954","402","42.14"
"11214  :  โรงพยาบาลตาคลี","653","192","29.40","1,475","550","37.29"
"11215  :  โรงพยาบาลท่าตะโก","669","238","35.58","1,234","515","41.73"
"11216  :  โรงพยาบาลไพศาลี","577","224","38.82","1,409","658","46.70"
"11217  :  โรงพยาบาลพยุหะคีรี","673","257","38.19","1,291","861","66.69"
"11218  :  โรงพยาบาลลาดยาว","797","285","35.76","1,677","757","45.14"
"11219  :  โรงพยาบาลตากฟ้า","571","147","25.74","1,328","721","54.29"
"11220  :  โรงพยาบาลแม่วงก์","194","110","56.70","592","385","65.03"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","302","75","24.83","847","303","35.77"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","299","86","28.76","559","198","35.42"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","175","76","43.43","281","155","55.16"
"10720  :  โรงพยาบาลอุทัยธานี","82","36","43.90","182","92","50.55"
"11221  :  โรงพยาบาลทัพทัน","331","85","25.68","695","422","60.72"
"11222  :  โรงพยาบาลสว่างอารมณ์","350","124","35.43","825","557","67.52"
"11223  :  โรงพยาบาลหนองฉาง","333","131","39.34","780","509","65.26"
"11224  :  โรงพยาบาลหนองขาหย่าง","197","92","46.70","526","409","77.76"
"11225  :  โรงพยาบาลบ้านไร่","339","15","4.42","1,168","823","70.46"
"11226  :  โรงพยาบาลลานสัก","538","63","11.71","1,325","634","47.85"
"11227  :  โรงพยาบาลห้วยคต","285","121","42.46","706","415","58.78"
"10721  :  โรงพยาบาลกำแพงเพชร","2","1","50.00","2","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","655","206","31.45","1,481","1,143","77.18"
"11229  :  โรงพยาบาลไทรงาม","458","139","30.35","1,086","785","72.28"
"11230  :  โรงพยาบาลคลองลาน","756","200","26.46","1,827","660","36.12"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","368","152","41.30","984","679","69.00"
"11232  :  โรงพยาบาลคลองขลุง","426","193","45.31","1,090","631","57.89"
"11233  :  โรงพยาบาลพรานกระต่าย","600","109","18.17","1,409","876","62.17"
"11234  :  โรงพยาบาลลานกระบือ","290","138","47.59","829","641","77.32"
"11235  :  โรงพยาบาลทรายทองวัฒนา","358","171","47.77","937","569","60.73"
"11236  :  โรงพยาบาลปางศิลาทอง","116","62","53.45","306","219","71.57"
"14135  :  โรงพยาบาลบึงสามัคคี","431","232","53.83","1,018","734","72.10"
"28010  :  โรงพยาบาลโกสัมพีนคร","145","23","15.86","444","206","46.40"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","1,082","465","42.98","3,103","2,079","67.00"
"10723  :  โรงพยาบาลแม่สอด","674","278","41.25","1,893","987","52.14"
"11238  :  โรงพยาบาลบ้านตาก","466","181","38.84","1,344","804","59.82"
"11239  :  โรงพยาบาลสามเงา","370","111","30.00","1,037","629","60.66"
"11240  :  โรงพยาบาลแม่ระมาด","610","324","53.11","1,730","1,386","80.12"
"11241  :  โรงพยาบาลท่าสองยาง","257","115","44.75","1,060","804","75.85"
"11242  :  โรงพยาบาลพบพระ","481","176","36.59","1,693","1,227","72.47"
"11243  :  โรงพยาบาลอุ้มผาง","162","77","47.53","511","359","70.25"
"27443  :  โรงพยาบาลวังเจ้า","73","33","45.21","218","123","56.42"
"10724  :  โรงพยาบาลสุโขทัย","239","91","38.08","569","352","61.86"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","247","120","48.58","698","329","47.13"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","391","103","26.34","1,137","693","60.95"
"11245  :  โรงพยาบาลคีรีมาศ","400","89","22.25","1,131","637","56.32"
"11246  :  โรงพยาบาลกงไกรลาศ","563","221","39.25","1,435","956","66.62"
"11247  :  โรงพยาบาลศรีสัชนาลัย","616","198","32.14","1,881","1,103","58.64"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0.00","0","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","391","150","38.36","1,156","716","61.94"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","970","401","41.34","2,399","1,453","60.57"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00","0","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","430","155","36.05","810","633","78.15"
"11252  :  โรงพยาบาลบางระกำ","1,252","550","43.93","2,999","2,068","68.96"
"11253  :  โรงพยาบาลบางกระทุ่ม","450","188","41.78","1,146","771","67.28"
"11254  :  โรงพยาบาลพรหมพิราม","916","278","30.35","2,270","1,640","72.25"
"11255  :  โรงพยาบาลวัดโบสถ์","709","308","43.44","1,515","1,058","69.83"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00","0","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0.00","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","619","217","35.06","1,474","1,178","79.92"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","357","166","46.50","645","314","48.68"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","0","0","0.00","0","0","0.00"
"11258  :  โรงพยาบาลวังทรายพูน","252","110","43.65","666","433","65.02"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","347","118","34.01","855","463","54.15"
"11260  :  โรงพยาบาลบางมูลนาก","486","172","35.39","1,110","425","38.29"
"11261  :  โรงพยาบาลโพทะเล","437","169","38.67","1,014","915","90.24"
"11262  :  โรงพยาบาลสามง่าม","486","202","41.56","1,098","616","56.10"
"11263  :  โรงพยาบาลทับคล้อ","556","187","33.63","1,423","919","64.58"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","860","303","35.23","1,991","826","41.49"
"11631  :  โรงพยาบาลวชิรบารมี","312","122","39.10","595","356","59.83"
"27978  :  โรงพยาบาลสากเหล็ก","395","165","41.77","933","676","72.45"
"27979  :  โรงพยาบาลบึงนาราง","29","10","34.48","61","49","80.33"
"27980  :  โรงพยาบาลดงเจริญ","48","22","45.83","100","75","75.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","1,674","521","31.12","3,933","1,198","30.46"
"11264  :  โรงพยาบาลชนแดน","608","204","33.55","1,490","758","50.87"
"11265  :  โรงพยาบาลหล่มสัก","1,113","300","26.95","2,239","616","27.51"
"11266  :  โรงพยาบาลวิเชียรบุรี","400","85","21.25","887","488","55.02"
"11267  :  โรงพยาบาลศรีเทพ","667","114","17.09","1,469","1,049","71.41"
"11268  :  โรงพยาบาลหนองไผ่","764","162","21.20","1,750","933","53.31"
"11269  :  โรงพยาบาลบึงสามพัน","831","200","24.07","1,791","1,217","67.95"
"11270  :  โรงพยาบาลน้ำหนาว","266","92","34.59","638","437","68.50"
"11271  :  โรงพยาบาลวังโป่ง","549","214","38.98","1,225","998","81.47"
"11272  :  โรงพยาบาลเขาค้อ","79","10","12.66","200","100","50.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","752","223","29.65","1,784","1,371","76.85"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","226","12","5.31","599","231","38.56"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","811","255","31.44","1,661","757","45.57"
"10730  :  โรงพยาบาลโพธาราม","0","0","0.00","0","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","407","175","43.00","1,057","448","42.38"
"11274  :  โรงพยาบาลบางแพ","628","83","13.22","1,279","422","32.99"
"11275  :  โรงพยาบาลเจ็ดเสมียน","342","88","25.73","958","395","41.23"
"11276  :  โรงพยาบาลปากท่อ","454","77","16.96","1,050","352","33.52"
"11277  :  โรงพยาบาลวัดเพลง","371","166","44.74","1,019","571","56.04"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","673","218","32.39","1,545","815","52.75"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","165","74","44.85","428","88","20.56"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","37","8","21.62","107","20","18.69"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","618","184","29.77","1,434","525","36.61"
"10732  :  โรงพยาบาลมะการักษ์","834","280","33.57","1,758","811","46.13"
"11278  :  โรงพยาบาลไทรโยค","294","65","22.11","807","488","60.47"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","59","40","67.80","164","122","74.39"
"11280  :  โรงพยาบาลบ่อพลอย","772","258","33.42","1,708","932","54.57"
"11281  :  โรงพยาบาลท่ากระดาน","146","67","45.89","407","304","74.69"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","727","287","39.48","1,620","847","52.28"
"11283  :  โรงพยาบาลทองผาภูมิ","344","144","41.86","941","410","43.57"
"11284  :  โรงพยาบาลสังขละบุรี","230","44","19.13","640","372","58.13"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","422","125","29.62","1,024","660","64.45"
"11286  :  โรงพยาบาลเลาขวัญ","316","96","30.38","695","459","66.04"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","305","107","35.08","785","475","60.51"
"11288  :  โรงพยาบาลสถานพระบารมี","209","42","20.10","531","227","42.75"
"11520  :  โรงพยาบาลค่ายสุรสีห์","392","230","58.67","839","191","22.77"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","87","2","2.30","315","181","57.46"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","324","108","33.33","829","586","70.69"
"41701  :  โรงพยาบาลหนองปรือ","224","50","22.32","656","225","34.30"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","1,543","672","43.55","3,407","1,550","45.49"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","734","295","40.19","1,679","1,136","67.66"
"11289  :  โรงพยาบาลเดิมบางนางบวช","418","122","29.19","945","549","58.10"
"11290  :  โรงพยาบาลด่านช้าง","541","127","23.48","1,167","598","51.24"
"11291  :  โรงพยาบาลบางปลาม้า","513","97","18.91","1,075","608","56.56"
"11292  :  โรงพยาบาลศรีประจันต์","582","186","31.96","1,158","711","61.40"
"11293  :  โรงพยาบาลดอนเจดีย์","821","190","23.14","1,917","967","50.44"
"11294  :  โรงพยาบาลสามชุก","700","194","27.71","1,794","733","40.86"
"11295  :  โรงพยาบาลอู่ทอง","1,234","164","13.29","2,652","878","33.11"
"11296  :  โรงพยาบาลหนองหญ้าไซ","893","224","25.08","1,994","1,381","69.26"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","437","127","29.06","990","506","51.11"
"11298  :  โรงพยาบาลนครชัยศรี","716","215","30.03","1,368","733","53.58"
"11299  :  โรงพยาบาลห้วยพลู","310","123","39.68","746","471","63.14"
"11300  :  โรงพยาบาลดอนตูม","464","177","38.15","1,035","645","62.32"
"11301  :  โรงพยาบาลบางเลน","505","143","28.32","1,138","543","47.72"
"11302  :  โรงพยาบาลสามพราน","873","232","26.58","2,013","970","48.19"
"11303  :  โรงพยาบาลพุทธมณฑล","147","53","36.05","280","144","51.43"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","148","60","40.54","356","174","48.88"
"10734  :  โรงพยาบาลสมุทรสาคร","3,186","1,003","31.48","6,777","2,411","35.58"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","1,323","647","48.90","2,518","1,020","40.51"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","240","30","12.50","394","178","45.18"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","152","21","13.82","399","192","48.12"
"10736  :  โรงพยาบาลพระจอมเกล้า","1,618","452","27.94","3,334","1,746","52.37"
"11308  :  โรงพยาบาลเขาย้อย","233","67","28.76","618","332","53.72"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","47","17","36.17","203","170","83.74"
