"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","87","80","91.95","75","93.75","84","78","92.86","48","61.54","84","11","13.10","5","45.45","79","0","0.00","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","56","38","67.86","24","63.16","47","42","89.36","33","78.57","49","45","91.84","25","55.56","49","0","0.00","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","125","42","33.60","18","42.86","124","59","47.58","21","35.59","123","27","21.95","7","25.93","123","0","0.00","0","0.00"
"28791  :  โรงพยาบาลสามชัย","42","40","95.24","31","77.50","39","36","92.31","23","63.89","39","0","0.00","0","0.00","41","0","0.00","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","150","37","24.67","22","59.46","153","44","28.76","15","34.09","158","25","15.82","13","52.00","157","0","0.00","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","85","25","29.41","14","56.00","90","43","47.78","20","46.51","88","24","27.27","11","45.83","92","0","0.00","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","267","26","9.74","18","69.23","258","19","7.36","13","68.42","246","8","3.25","2","25.00","226","0","0.00","0","0.00"
"11092  :  โรงพยาบาลพังโคน","271","145","53.51","85","58.62","265","242","91.32","150","61.98","258","239","92.64","197","82.43","248","0","0.00","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","191","42","21.99","17","40.48","191","61","31.94","29","47.54","186","38","20.43","12","31.58","184","0","0.00","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","125","8","6.40","2","25.00","122","16","13.11","10","62.50","119","7","5.88","6","85.71","110","0","0.00","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","361","305","84.49","177","58.03","350","273","78.00","168","61.54","346","284","82.08","189","66.55","358","0","0.00","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","280","190","67.86","91","47.89","268","143","53.36","69","48.25","254","230","90.55","146","63.48","258","0","0.00","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","136","27","19.85","10","37.04","135","55","40.74","22","40.00","139","34","24.46","15","44.12","135","0","0.00","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","286","268","93.71","165","61.57","271","251","92.62","152","60.56","268","231","86.19","148","64.07","258","0","0.00","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","191","60","31.41","25","41.67","180","48","26.67","18","37.50","174","95","54.60","24","25.26","180","0","0.00","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","67","56","83.58","14","25.00","64","28","43.75","14","50.00","61","24","39.34","10","41.67","59","0","0.00","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","213","119","55.87","68","57.14","212","58","27.36","24","41.38","205","56","27.32","28","50.00","202","0","0.00","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","313","290","92.65","174","60.00","317","295","93.06","168","56.95","316","133","42.09","51","38.35","321","0","0.00","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","127","87","68.50","49","56.32","120","104","86.67","57","54.81","113","29","25.66","12","41.38","109","0","0.00","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","372","284","76.34","154","54.23","370","312","84.32","159","50.96","365","255","69.86","146","57.25","372","0","0.00","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","50","7","14.00","5","71.43","45","2","4.44","1","50.00","43","3","6.98","0","0.00","40","0","0.00","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","65","11","16.92","5","45.45","58","8","13.79","2","25.00","54","8","14.81","2","25.00","44","0","0.00","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","84","29","34.52","18","62.07","84","44","52.38","21","47.73","82","40","48.78","19","47.50","78","0","0.00","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","231","75","32.47","25","33.33","233","91","39.06","34","37.36","231","41","17.75","18","43.90","221","0","0.00","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","40","15","37.50","4","26.67","33","12","36.36","7","58.33","27","25","92.59","21","84.00","29","0","0.00","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","190","71","37.37","26","36.62","188","100","53.19","39","39.00","181","78","43.09","31","39.74","175","0","0.00","0","0.00"
"11107  :  โรงพยาบาลนาทม","92","33","35.87","10","30.30","96","87","90.63","44","50.57","99","90","90.91","47","52.22","94","0","0.00","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","157","56","35.67","33","58.93","163","140","85.89","79","56.43","163","73","44.79","32","43.84","158","0","0.00","0","0.00"
"11109  :  โรงพยาบาลนาแก","177","138","77.97","62","44.93","167","136","81.44","55","40.44","176","43","24.43","20","46.51","171","0","0.00","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","229","165","72.05","73","44.24","226","125","55.31","43","34.40","233","208","89.27","104","50.00","224","0","0.00","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","301","251","83.39","171","68.13","308","264","85.71","165","62.50","308","106","34.42","30","28.30","317","0","0.00","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","264","238","90.15","132","55.46","265","254","95.85","138","54.33","259","95","36.68","33","34.74","241","0","0.00","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","39","35","89.74","32","91.43","38","34","89.47","26","76.47","37","37","100.00","30","81.08","39","0","0.00","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","115","36","31.30","13","36.11","109","56","51.38","24","42.86","113","44","38.94","18","40.91","119","0","0.00","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","632","210","33.23","104","49.52","604","208","34.44","88","42.31","599","155","25.88","68","43.87","582","0","0.00","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","146","59","40.41","29","49.15","146","66","45.21","31","46.97","143","133","93.01","107","80.45","144","0","0.00","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","106","58","54.72","19","32.76","115","43","37.39","10","23.26","118","69","58.47","20","28.99","122","0","0.00","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","274","94","34.31","37","39.36","271","197","72.69","59","29.95","256","30","11.72","12","40.00","252","0","0.00","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","120","47","39.17","23","48.94","122","117","95.90","44","37.61","124","41","33.06","17","41.46","125","0","0.00","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","62","57","91.94","29","50.88","63","58","92.06","30","51.72","64","17","26.56","8","47.06","64","0","0.00","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","46","36","78.26","25","69.44","48","43","89.58","22","51.16","53","38","71.70","19","50.00","51","0","0.00","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","132","37","28.03","17","45.95","131","123","93.89","80","65.04","127","122","96.06","93","76.23","125","0","0.00","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","27","0","0.00","0","0.00","19","0","0.00","0","0.00","15","0","0.00","0","0.00","14","0","0.00","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","197","163","82.74","96","58.90","194","175","90.21","86","49.14","200","29","14.50","14","48.28","200","0","0.00","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","202","182","90.10","100","54.95","200","190","95.00","98","51.58","200","184","92.00","108","58.70","193","0","0.00","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","163","38","23.31","16","42.11","146","44","30.14","16","36.36","140","35","25.00","9","25.71","138","0","0.00","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","120","44","36.67","14","31.82","115","56","48.70","11","19.64","110","22","20.00","4","18.18","105","0","0.00","0","0.00"
"11125  :  โรงพยาบาลฝาง","63","31","49.21","15","48.39","64","40","62.50","18","45.00","69","54","78.26","17","31.48","66","0","0.00","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","75","56","74.67","51","91.07","74","58","78.38","35","60.34","76","69","90.79","59","85.51","78","0","0.00","0","0.00"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","82","79","96.34","39","49.37","77","74","96.10","22","29.73","77","76","98.70","51","67.11","70","0","0.00","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11132  :  โรงพยาบาลฮอด","163","152","93.25","66","43.42","161","156","96.89","71","45.51","161","150","93.17","69","46.00","167","0","0.00","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","110","11","10.00","9","81.82","115","107","93.04","99","92.52","109","105","96.33","99","94.29","110","0","0.00","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","352","323","91.76","132","40.87","367","331","90.19","142","42.90","372","270","72.58","108","40.00","382","0","0.00","0","0.00"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","43","43","100.00","30","69.77","43","42","97.67","26","61.90","41","10","24.39","7","70.00","40","0","0.00","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","30","6","20.00","3","50.00","29","25","86.21","14","56.00","30","2","6.67","0","0.00","29","0","0.00","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","1","0","0.00","0","0.00","1","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","32","1","3.13","0","0.00","36","4","11.11","1","25.00","44","0","0.00","0","0.00","43","0","0.00","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","188","9","4.79","4","44.44","180","10","5.56","4","40.00","178","3","1.69","2","66.67","183","0","0.00","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","380","47","12.37","28","59.57","330","57","17.27","27","47.37","294","19","6.46","10","52.63","249","0","0.00","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","218","25","11.47","15","60.00","204","40","19.61","20","50.00","191","5","2.62","4","80.00","172","0","0.00","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","59","38","64.41","34","89.47","55","39","70.91","35","89.74","55","41","74.55","39","95.12","52","0","0.00","0","0.00"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","137","32","23.36","18","56.25","132","93","70.45","48","51.61","123","25","20.33","10","40.00","111","0","0.00","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","97","33","34.02","16","48.48","90","63","70.00","26","41.27","90","20","22.22","8","40.00","90","0","0.00","0","0.00"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","106","59","55.66","25","42.37","100","58","58.00","29","50.00","99","33","33.33","15","45.45","98","0","0.00","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","106","33","31.13","18","54.55","108","50","46.30","20","40.00","111","0","0.00","0","0.00","114","0","0.00","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","140","121","86.43","69","57.02","140","104","74.29","42","40.38","130","55","42.31","27","49.09","119","0","0.00","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","9","0","0.00","0","0.00","8","0","0.00","0","0.00","7","0","0.00","0","0.00","7","0","0.00","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","40","8","20.00","3","37.50","37","23","62.16","13","56.52","36","8","22.22","5","62.50","32","0","0.00","0","0.00"
"10672  :  โรงพยาบาลลำปาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","239","152","63.60","74","48.68","246","199","80.89","87","43.72","240","90","37.50","49","54.44","242","0","0.00","0","0.00"
"11147  :  โรงพยาบาลเกาะคา","17","7","41.18","0","0.00","14","9","64.29","3","33.33","13","4","30.77","0","0.00","13","0","0.00","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","130","118","90.77","68","57.63","126","108","85.71","67","62.04","126","81","64.29","51","62.96","124","0","0.00","0","0.00"
"11149  :  โรงพยาบาลงาว","60","22","36.67","10","45.45","63","53","84.13","23","43.40","61","23","37.70","10","43.48","62","0","0.00","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","115","102","88.70","65","63.73","112","99","88.39","55","55.56","116","54","46.55","27","50.00","106","0","0.00","0","0.00"
"11151  :  โรงพยาบาลวังเหนือ","94","49","52.13","24","48.98","93","91","97.85","53","58.24","95","43","45.26","18","41.86","89","0","0.00","0","0.00"
"11152  :  โรงพยาบาลเถิน","103","65","63.11","39","60.00","102","65","63.73","32","49.23","106","43","40.57","21","48.84","105","0","0.00","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","122","59","48.36","36","61.02","124","105","84.68","63","60.00","112","29","25.89","15","51.72","114","0","0.00","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","75","17","22.67","7","41.18","76","36","47.37","14","38.89","70","24","34.29","8","33.33","71","0","0.00","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","205","188","91.71","132","70.21","187","177","94.65","118","66.67","189","162","85.71","118","72.84","181","0","0.00","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","135","60","44.44","24","40.00","133","95","71.43","40","42.11","123","51","41.46","25","49.02","118","0","0.00","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","71","70","98.59","37","52.86","71","67","94.37","44","65.67","66","59","89.39","42","71.19","59","0","0.00","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","296","36","12.16","20","55.56","282","69","24.47","35","50.72","280","15","5.36","11","73.33","267","0","0.00","0","0.00"
"11158  :  โรงพยาบาลตรอน","113","29","25.66","13","44.83","110","37","33.64","12","32.43","98","42","42.86","17","40.48","101","0","0.00","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","197","191","96.95","133","69.63","196","194","98.98","131","67.53","196","53","27.04","31","58.49","193","0","0.00","0","0.00"
"11160  :  โรงพยาบาลน้ำปาด","85","58","68.24","31","53.45","87","61","70.11","27","44.26","87","40","45.98","6","15.00","86","0","0.00","0","0.00"
"11161  :  โรงพยาบาลฟากท่า","93","81","87.10","31","38.27","87","86","98.85","40","46.51","87","68","78.16","38","55.88","85","0","0.00","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","79","42","53.16","12","28.57","76","44","57.89","17","38.64","76","41","53.95","15","36.59","73","0","0.00","0","0.00"
"11163  :  โรงพยาบาลพิชัย","118","111","94.07","57","51.35","112","100","89.29","49","49.00","115","42","36.52","13","30.95","114","0","0.00","0","0.00"
"11164  :  โรงพยาบาลลับแล","118","17","14.41","10","58.82","119","18","15.13","10","55.56","112","5","4.46","5","100.00","113","0","0.00","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","128","115","89.84","55","47.83","128","69","53.91","40","57.97","137","57","41.61","33","57.89","133","0","0.00","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","6","0","0.00","0","0.00","6","1","16.67","1","100.00","4","1","25.00","0","0.00","2","0","0.00","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","98","90","91.84","50","55.56","92","89","96.74","54","60.67","83","74","89.16","51","68.92","75","0","0.00","0","0.00"
"11167  :  โรงพยาบาลลอง","137","130","94.89","77","59.23","140","133","95.00","80","60.15","146","127","86.99","87","68.50","147","0","0.00","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11170  :  โรงพยาบาลสอง","158","138","87.34","94","68.12","156","130","83.33","78","60.00","164","58","35.37","25","43.10","167","0","0.00","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","92","76","82.61","36","47.37","89","33","37.08","15","45.45","91","84","92.31","38","45.24","95","0","0.00","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","49","45","91.84","31","68.89","48","44","91.67","32","72.73","50","46","92.00","26","56.52","52","0","0.00","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","162","149","91.98","106","71.14","158","149","94.30","99","66.44","160","153","95.63","106","69.28","158","0","0.00","0","0.00"
"10716  :  โรงพยาบาลน่าน","337","245","72.70","139","56.73","345","196","56.81","116","59.18","345","177","51.30","114","64.41","340","0","0.00","0","0.00"
"11173  :  โรงพยาบาลแม่จริม","52","37","71.15","16","43.24","54","47","87.04","31","65.96","53","32","60.38","15","46.88","48","0","0.00","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","54","51","94.44","38","74.51","60","53","88.33","28","52.83","58","51","87.93","41","80.39","57","0","0.00","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","81","79","97.53","57","72.15","75","64","85.33","32","50.00","76","68","89.47","50","73.53","78","0","0.00","0","0.00"
"11176  :  โรงพยาบาลท่าวังผา","63","55","87.30","31","56.36","60","58","96.67","39","67.24","60","54","90.00","34","62.96","64","0","0.00","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","143","54","37.76","36","66.67","142","53","37.32","31","58.49","145","26","17.93","12","46.15","148","0","0.00","0","0.00"
"11178  :  โรงพยาบาลทุ่งช้าง","76","70","92.11","44","62.86","72","70","97.22","39","55.71","71","62","87.32","39","62.90","73","0","0.00","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","70","42","60.00","22","52.38","72","57","79.17","28","49.12","71","13","18.31","11","84.62","75","0","0.00","0","0.00"
"11180  :  โรงพยาบาลนาหมื่น","72","67","93.06","40","59.70","71","63","88.73","45","71.43","75","68","90.67","48","70.59","76","0","0.00","0","0.00"
"11181  :  โรงพยาบาลสันติสุข","101","40","39.60","24","60.00","102","98","96.08","68","69.39","97","51","52.58","32","62.75","88","0","0.00","0","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","67","58","86.57","34","58.62","64","58","90.63","43","74.14","64","58","90.63","42","72.41","61","0","0.00","0","0.00"
"11183  :  โรงพยาบาลสองแคว","59","13","22.03","7","53.85","60","9","15.00","5","55.56","61","0","0.00","0","0.00","64","0","0.00","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","89","81","91.01","50","61.73","90","79","87.78","54","68.35","91","76","83.52","50","65.79","91","0","0.00","0","0.00"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","1","0","0.00","0","0.00","2","1","50.00","1","100.00","3","0","0.00","0","0.00","4","0","0.00","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","28","27","96.43","15","55.56","29","28","96.55","8","28.57","28","26","92.86","16","61.54","26","0","0.00","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","26","6","23.08","1","16.67","24","5","20.83","2","40.00","25","6","24.00","2","33.33","28","0","0.00","0","0.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11184  :  โรงพยาบาลจุน","129","125","96.90","84","67.20","129","126","97.67","88","69.84","136","34","25.00","20","58.82","129","0","0.00","0","0.00"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","70","67","95.71","50","74.63","67","19","28.36","11","57.89","70","14","20.00","2","14.29","66","0","0.00","0","0.00"
"11187  :  โรงพยาบาลปง","54","25","46.30","13","52.00","59","54","91.53","31","57.41","60","56","93.33","34","60.71","54","0","0.00","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","236","22","9.32","15","68.18","230","30","13.04","25","83.33","220","8","3.64","7","87.50","218","0","0.00","0","0.00"
"11189  :  โรงพยาบาลเทิง","176","90","51.14","37","41.11","168","58","34.52","19","32.76","167","1","0.60","1","100.00","171","0","0.00","0","0.00"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","33","31","93.94","26","83.87","35","31","88.57","23","74.19","34","31","91.18","18","58.06","33","0","0.00","0","0.00"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","80","31","38.75","12","38.71","84","40","47.62","18","45.00","86","30","34.88","11","36.67","83","0","0.00","0","0.00"
"11194  :  โรงพยาบาลแม่สาย","546","443","81.14","372","83.97","540","306","56.67","220","71.90","540","191","35.37","143","74.87","526","0","0.00","0","0.00"
"11195  :  โรงพยาบาลแม่สรวย","113","100","88.50","72","72.00","107","102","95.33","74","72.55","104","29","27.88","17","58.62","106","0","0.00","0","0.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","271","144","53.14","78","54.17","270","139","51.48","63","45.32","260","56","21.54","24","42.86","263","0","0.00","0","0.00"
