"โรงพยาบาล","จำนวนหญิงตั้งครรภ์ (B)","ผลรวมอายุครรภ์ (A)","อายุครรภ์เฉลี่ย"
"11209  :  โรงพยาบาลโกรกพระ","4","37","9.25"
"11210  :  โรงพยาบาลชุมแสง","43","354","8.23"
"11211  :  โรงพยาบาลหนองบัว","34","260","7.65"
"11212  :  โรงพยาบาลบรรพตพิสัย","239","1,944","8.13"
"11213  :  โรงพยาบาลเก้าเลี้ยว","0","0","0.00"
"11214  :  โรงพยาบาลตาคลี","258","2,216","8.59"
"11215  :  โรงพยาบาลท่าตะโก","43","374","8.70"
"11216  :  โรงพยาบาลไพศาลี","3","22","7.33"
"11217  :  โรงพยาบาลพยุหะคีรี","2","18","9.00"
"11218  :  โรงพยาบาลลาดยาว","321","2,634","8.21"
"11219  :  โรงพยาบาลตากฟ้า","0","0","0.00"
"11220  :  โรงพยาบาลแม่วงก์","6","49","8.17"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","88","721","8.19"
"11221  :  โรงพยาบาลทัพทัน","0","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","0","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","30","230","7.67"
"11224  :  โรงพยาบาลหนองขาหย่าง","0","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","86","781","9.08"
"11226  :  โรงพยาบาลลานสัก","0","0","0.00"
"11227  :  โรงพยาบาลห้วยคต","5","48","9.60"
"10721  :  โรงพยาบาลกำแพงเพชร","470","4,034","8.58"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","0","0","0.00"
"11229  :  โรงพยาบาลไทรงาม","11","107","9.73"
"11230  :  โรงพยาบาลคลองลาน","47","476","10.13"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","162","1,415","8.73"
"11232  :  โรงพยาบาลคลองขลุง","174","1,509","8.67"
"11233  :  โรงพยาบาลพรานกระต่าย","6","52","8.67"
"11234  :  โรงพยาบาลลานกระบือ","6","50","8.33"
"11235  :  โรงพยาบาลทรายทองวัฒนา","75","707","9.43"
"11236  :  โรงพยาบาลปางศิลาทอง","30","249","8.30"
"14135  :  โรงพยาบาลบึงสามัคคี","33","285","8.64"
"28010  :  โรงพยาบาลโกสัมพีนคร","0","0","0.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","508","4,066","8.00"
"10723  :  โรงพยาบาลแม่สอด","234","2,273","9.71"
"11238  :  โรงพยาบาลบ้านตาก","11","100","9.09"
"11239  :  โรงพยาบาลสามเงา","12","113","9.42"
"11240  :  โรงพยาบาลแม่ระมาด","151","1,389","9.20"
"11241  :  โรงพยาบาลท่าสองยาง","144","1,199","8.33"
"11242  :  โรงพยาบาลพบพระ","601","5,235","8.71"
"11243  :  โรงพยาบาลอุ้มผาง","92","798","8.67"
"27443  :  โรงพยาบาลวังเจ้า","0","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","235","2,046","8.71"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","147","1,239","8.43"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","0","0","0.00"
"11245  :  โรงพยาบาลคีรีมาศ","20","172","8.60"
"11246  :  โรงพยาบาลกงไกรลาศ","35","296","8.46"
"11247  :  โรงพยาบาลศรีสัชนาลัย","33","269","8.15"
"11248  :  โรงพยาบาลสวรรคโลก","261","1,991","7.63"
"11249  :  โรงพยาบาลศรีนคร","0","0","0.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","0","0","0.00"
"10676  :  โรงพยาบาลพุทธชินราช","795","8,502","10.69"
"11251  :  โรงพยาบาลชาติตระการ","47","447","9.51"
"11252  :  โรงพยาบาลบางระกำ","22","191","8.68"
"11253  :  โรงพยาบาลบางกระทุ่ม","16","135","8.44"
"11254  :  โรงพยาบาลพรหมพิราม","59","460","7.80"
"11255  :  โรงพยาบาลวัดโบสถ์","36","338","9.39"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","313","2,697","8.62"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","174","1,499","8.61"
"11258  :  โรงพยาบาลวังทรายพูน","18","162","9.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","0","0","0.00"
"11260  :  โรงพยาบาลบางมูลนาก","72","621","8.63"
"11261  :  โรงพยาบาลโพทะเล","9","70","7.78"
"11262  :  โรงพยาบาลสามง่าม","6","55","9.17"
"11263  :  โรงพยาบาลทับคล้อ","4","41","10.25"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","158","1,297","8.21"
"11631  :  โรงพยาบาลวชิรบารมี","15","127","8.47"
"27978  :  โรงพยาบาลสากเหล็ก","0","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","0","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","66","605","9.17"
"11264  :  โรงพยาบาลชนแดน","20","199","9.95"
"11265  :  โรงพยาบาลหล่มสัก","45","418","9.29"
"11266  :  โรงพยาบาลวิเชียรบุรี","169","1,394","8.25"
"11267  :  โรงพยาบาลศรีเทพ","23","196","8.52"
"11268  :  โรงพยาบาลหนองไผ่","52","464","8.92"
"11269  :  โรงพยาบาลบึงสามพัน","29","255","8.79"
"11270  :  โรงพยาบาลน้ำหนาว","11","99","9.00"
"11271  :  โรงพยาบาลวังโป่ง","20","158","7.90"
"11272  :  โรงพยาบาลเขาค้อ","81","729","9.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","0","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","352","3,019","8.58"
"10728  :  โรงพยาบาลดำเนินสะดวก","397","3,397","8.56"
"10729  :  โรงพยาบาลบ้านโป่ง","422","3,482","8.25"
"10730  :  โรงพยาบาลโพธาราม","282","2,409","8.54"
"11273  :  โรงพยาบาลสวนผึ้ง","103","884","8.58"
"11274  :  โรงพยาบาลบางแพ","22","193","8.77"
"11275  :  โรงพยาบาลเจ็ดเสมียน","10","84","8.40"
"11276  :  โรงพยาบาลปากท่อ","38","349","9.18"
"11277  :  โรงพยาบาลวัดเพลง","5","42","8.40"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","162","1,485","9.17"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","10","86","8.60"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","1,015","8,202","8.08"
"10732  :  โรงพยาบาลมะการักษ์","519","4,845","9.34"
"11278  :  โรงพยาบาลไทรโยค","74","650","8.78"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","27","221","8.19"
"11280  :  โรงพยาบาลบ่อพลอย","101","883","8.74"
"11281  :  โรงพยาบาลท่ากระดาน","16","147","9.19"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","1,096","9,338","8.52"
"11283  :  โรงพยาบาลทองผาภูมิ","334","2,870","8.59"
"11284  :  โรงพยาบาลสังขละบุรี","119","1,069","8.98"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","43","390","9.07"
"11286  :  โรงพยาบาลเลาขวัญ","55","557","10.13"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","4","27","6.75"
"11288  :  โรงพยาบาลสถานพระบารมี","36","321","8.92"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","14","116","8.29"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","3","27","9.00"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","1,531","12,738","8.32"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","799","6,550","8.20"
"11289  :  โรงพยาบาลเดิมบางนางบวช","52","409","7.87"
"11290  :  โรงพยาบาลด่านช้าง","240","2,020","8.42"
"11291  :  โรงพยาบาลบางปลาม้า","31","261","8.42"
"11292  :  โรงพยาบาลศรีประจันต์","95","760","8.00"
"11293  :  โรงพยาบาลดอนเจดีย์","104","930","8.94"
"11294  :  โรงพยาบาลสามชุก","65","553","8.51"
"11295  :  โรงพยาบาลอู่ทอง","374","3,168","8.47"
"11296  :  โรงพยาบาลหนองหญ้าไซ","20","150","7.50"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","233","2,030","8.71"
"11298  :  โรงพยาบาลนครชัยศรี","50","488","9.76"
"11299  :  โรงพยาบาลห้วยพลู","19","155","8.16"
"11300  :  โรงพยาบาลดอนตูม","17","134","7.88"
"11301  :  โรงพยาบาลบางเลน","71","588","8.28"
"11302  :  โรงพยาบาลสามพราน","387","3,375","8.72"
"11303  :  โรงพยาบาลพุทธมณฑล","14","118","8.43"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","1,166","10,116","8.68"
"11304  :  โรงพยาบาลกระทุ่มแบน","107","839","7.84"
"11305  :  โรงพยาบาลบ้านแพ้ว","0","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","206","1,746","8.48"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","1","6","6.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","654","5,769","8.82"
"11308  :  โรงพยาบาลเขาย้อย","26","247","9.50"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","38","339","8.92"
"11310  :  โรงพยาบาลชะอำ","278","2,423","8.72"
"11311  :  โรงพยาบาลท่ายาง","111","898","8.09"
"11312  :  โรงพยาบาลบ้านลาด","27","224","8.30"
"11313  :  โรงพยาบาลบ้านแหลม","29","241","8.31"
"11314  :  โรงพยาบาลแก่งกระจาน","20","179","8.95"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","159","1,255","7.89"
"11315  :  โรงพยาบาลกุยบุรี","32","286","8.94"
"11316  :  โรงพยาบาลทับสะแก","60","499","8.32"
"11317  :  โรงพยาบาลบางสะพาน","507","4,236","8.36"
"11318  :  โรงพยาบาลบางสะพานน้อย","43","364","8.47"
"11319  :  โรงพยาบาลปราณบุรี","93","857","9.22"
"11320  :  โรงพยาบาลหัวหิน","1,047","8,846","8.45"
"11321  :  โรงพยาบาลสามร้อยยอด","110","947","8.61"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","2,002","17,485","8.73"
"11322  :  โรงพยาบาลพรหมคีรี","17","142","8.35"
"11324  :  โรงพยาบาลลานสะกา","26","218","8.38"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","292","2,522","8.64"
"11326  :  โรงพยาบาลพิปูน","4","29","7.25"
"11327  :  โรงพยาบาลเชียรใหญ่","13","115","8.85"
"11328  :  โรงพยาบาลชะอวด","109","909","8.34"
"11329  :  โรงพยาบาลท่าศาลา","711","6,429","9.04"
"11330  :  โรงพยาบาลทุ่งสง","17","171","10.06"
"11331  :  โรงพยาบาลนาบอน","0","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","10","81","8.10"
"11333  :  โรงพยาบาลปากพนัง","80","692","8.65"
"11334  :  โรงพยาบาลร่อนพิบูลย์","37","339","9.16"
"11335  :  โรงพยาบาลสิชล","525","4,872","9.28"
"11336  :  โรงพยาบาลขนอม","1","8","8.00"
"11337  :  โรงพยาบาลหัวไทร","67","591","8.82"
"11338  :  โรงพยาบาลบางขัน","5","39","7.80"
"11339  :  โรงพยาบาลถ้ำพรรณรา","0","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","13","105","8.08"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","28","240","8.57"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","4","38","9.50"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","3","20","6.67"
"11342  :  โรงพยาบาลคลองท่อม","3","27","9.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","5","47","9.40"
"11345  :  โรงพยาบาลลำทับ","1","10","10.00"
"11346  :  โรงพยาบาลเหนือคลอง","1","12","12.00"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","43","374","8.70"
"10740  :  โรงพยาบาลตะกั่วป่า","72","582","8.08"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","7","64","9.14"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","1","11","11.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","5","54","10.80"
"11350  :  โรงพยาบาลบางไทร","2","15","7.50"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","19","171","9.00"
"11353  :  โรงพยาบาลทับปุด","0","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","12","116","9.67"
"10741  :  โรงพยาบาลวชิระภูเก็ต","188","1,611","8.57"
"11355  :  โรงพยาบาลป่าตอง","60","540","9.00"
"11356  :  โรงพยาบาลถลาง","63","582","9.24"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","4","38","9.50"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","112","988","8.82"
"10742  :  โรงพยาบาลเกาะสมุย","948","7,639","8.06"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","467","4,073","8.72"
"11358  :  โรงพยาบาลดอนสัก","53","461","8.70"
"11359  :  โรงพยาบาลเกาะพงัน","47","402","8.55"
"11360  :  โรงพยาบาลไชยา","117","1,027","8.78"
"11361  :  โรงพยาบาลท่าชนะ","57","516","9.05"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","71","616","8.68"
"11363  :  โรงพยาบาลบ้านตาขุน","49","411","8.39"
"11364  :  โรงพยาบาลพนม","96","869","9.05"
"11365  :  โรงพยาบาลท่าฉาง","53","448","8.45"
"11366  :  โรงพยาบาลบ้านนาสาร","107","981","9.17"
"11367  :  โรงพยาบาลบ้านนาเดิม","56","520","9.29"
"11368  :  โรงพยาบาลเคียนซา","123","1,142","9.28"
"11369  :  โรงพยาบาลพระแสง","140","1,199","8.56"
"11370  :  โรงพยาบาลพุนพิน","109","986","9.05"
"11371  :  โรงพยาบาลชัยบุรี","48","428","8.92"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","392","3,396","8.66"
"11654  :  โรงพยาบาลวิภาวดี","34","306","9.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","83","743","8.95"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","54","426","7.89"
"11323  :  โรงพยาบาลละอุ่น","2","17","8.50"
"11372  :  โรงพยาบาลกะเปอร์","13","115","8.85"
"11373  :  โรงพยาบาลกระบุรี","102","1,028","10.08"
"11374  :  โรงพยาบาลสุขสำราญ","4","30","7.50"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","309","2,690","8.71"
"11375  :  โรงพยาบาลปากน้ำชุมพร","45","377","8.38"
"11376  :  โรงพยาบาลท่าแซะ","9","90","10.00"
"11377  :  โรงพยาบาลปะทิว","22","179","8.14"
"11378  :  โรงพยาบาลมาบอำมฤต","37","313","8.46"
"11379  :  โรงพยาบาลหลังสวน","815","7,109","8.72"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","6","56","9.33"
"11381  :  โรงพยาบาลละแม","34","272","8.00"
"11382  :  โรงพยาบาลพะโต๊ะ","34","288","8.47"
"11383  :  โรงพยาบาลสวี","71","629","8.86"
"11385  :  โรงพยาบาลทุ่งตะโก","8","64","8.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","263","2,301","8.75"
"10745  :  โรงพยาบาลสงขลา","622","5,356","8.61"
"11386  :  โรงพยาบาลสทิงพระ","23","180","7.83"
"11387  :  โรงพยาบาลจะนะ","47","442","9.40"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","136","1,258","9.25"
"11390  :  โรงพยาบาลเทพา","36","358","9.94"
"11391  :  โรงพยาบาลสะบ้าย้อย","33","326","9.88"
"11392  :  โรงพยาบาลระโนด","5","47","9.40"
"11393  :  โรงพยาบาลกระแสสินธุ์","4","39","9.75"
"11394  :  โรงพยาบาลรัตภูมิ","7","60","8.57"
"11395  :  โรงพยาบาลสะเดา","144","1,285","8.92"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","14","124","8.86"
"11398  :  โรงพยาบาลปาดังเบซาร์","40","344","8.60"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","15","140","9.33"
"11401  :  โรงพยาบาลคลองหอยโข่ง","9","70","7.78"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","294","2,674","9.10"
"11402  :  โรงพยาบาลควนโดน","9","82","9.11"
"11403  :  โรงพยาบาลควนกาหลง","10","85","8.50"
"11404  :  โรงพยาบาลท่าแพ","0","0","0.00"
"11405  :  โรงพยาบาลละงู","82","714","8.71"
"11406  :  โรงพยาบาลทุ่งหว้า","14","125","8.93"
"28786  :  โรงพยาบาลมะนัง","6","62","10.33"
"10683  :  โรงพยาบาลตรัง","413","3,472","8.41"
"11407  :  โรงพยาบาลกันตัง","54","474","8.78"
"11408  :  โรงพยาบาลย่านตาขาว","17","157","9.24"
"11409  :  โรงพยาบาลปะเหลียน","12","136","11.33"
"11410  :  โรงพยาบาลสิเกา","21","179","8.52"
"11411  :  โรงพยาบาลห้วยยอด","166","1,473","8.87"
"11412  :  โรงพยาบาลวังวิเศษ","9","79","8.78"
"11413  :  โรงพยาบาลนาโยง","0","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","4","34","8.50"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","0","0","0.00"
"10747  :  โรงพยาบาลพัทลุง","62","513","8.27"
"11414  :  โรงพยาบาลกงหรา","9","71","7.89"
"11415  :  โรงพยาบาลเขาชัยสน","14","111","7.93"
"11416  :  โรงพยาบาลตะโหมด","5","47","9.40"
"11417  :  โรงพยาบาลควนขนุน","147","1,267","8.62"
"11418  :  โรงพยาบาลปากพะยูน","40","315","7.88"
"11419  :  โรงพยาบาลศรีบรรพต","20","153","7.65"
"11420  :  โรงพยาบาลป่าบอน","11","93","8.45"
"11421  :  โรงพยาบาลบางแก้ว","43","314","7.30"
"11422  :  โรงพยาบาลป่าพะยอม","66","503","7.62"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","0","0","0.00"
"10748  :  โรงพยาบาลปัตตานี","89","771","8.66"
"11423  :  โรงพยาบาลโคกโพธิ์","102","909","8.91"
"11424  :  โรงพยาบาลหนองจิก","62","571","9.21"
"11425  :  โรงพยาบาลปะนาเระ","5","45","9.00"
"11426  :  โรงพยาบาลมายอ","7","66","9.43"
"11427  :  โรงพยาบาลทุ่งยางแดง","25","205","8.20"
"11428  :  โรงพยาบาลไม้แก่น","29","255","8.79"
"11429  :  โรงพยาบาลยะหริ่ง","35","310","8.86"
"11430  :  โรงพยาบาลยะรัง","9","88","9.78"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","384","3,577","9.32"
"11464  :  โรงพยาบาลกะพ้อ","20","201","10.05"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","518","4,555","8.79"
"10749  :  โรงพยาบาลเบตง","263","2,237","8.51"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0.00"
"11433  :  โรงพยาบาลธารโต","32","268","8.38"
"11434  :  โรงพยาบาลรามัน","250","2,174","8.70"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","58","583","10.05"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","15","116","7.73"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","32","290","9.06"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","247","2,045","8.28"
"10751  :  โรงพยาบาลสุไหงโก-ลก","231","1,875","8.12"
"11435  :  โรงพยาบาลตากใบ","60","533","8.88"
"11436  :  โรงพยาบาลบาเจาะ","39","334","8.56"
"11437  :  โรงพยาบาลระแงะ","377","3,505","9.30"
"11438  :  โรงพยาบาลรือเสาะ","136","1,209","8.89"
"11439  :  โรงพยาบาลศรีสาคร","100","897","8.97"
"11440  :  โรงพยาบาลแว้ง","42","372","8.86"
"11441  :  โรงพยาบาลสุคิริน","37","318","8.59"
"11442  :  โรงพยาบาลสุไหงปาดี","59","545","9.24"
"13818  :  โรงพยาบาลจะแนะ","3","30","10.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","80","697","8.71"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","3","23","7.67"
