"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100"
"11072  :  โรงพยาบาลโพนทราย","0","203","0.00","153","75.37","0","179","0.00","165","92.18","0","169","0.00","142","84.02","0","156","0.00","119","76.28"
"11073  :  โรงพยาบาลอาจสามารถ","0","234","0.00","150","64.10","0","251","0.00","171","68.13","0","219","0.00","148","67.58","0","214","0.00","139","64.95"
"11074  :  โรงพยาบาลเมยวดี","0","121","0.00","81","66.94","0","115","0.00","100","86.96","0","99","0.00","82","82.83","0","64","0.00","30","46.88"
"11075  :  โรงพยาบาลศรีสมเด็จ","0","131","0.00","103","78.63","0","133","0.00","110","82.71","0","115","0.00","89","77.39","0","108","0.00","79","73.15"
"11076  :  โรงพยาบาลจังหาร","0","143","0.00","99","69.23","0","145","0.00","98","67.59","0","138","0.00","93","67.39","0","131","0.00","93","70.99"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","8","0.00","2","25.00","0","10","0.00","7","70.00","0","7","0.00","3","42.86","0","9","0.00","4","44.44"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","87","0.00","59","67.82","0","66","0.00","40","60.61","0","58","0.00","36","62.07","0","75","0.00","46","61.33"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","48","0.00","31","64.58","0","37","0.00","26","70.27","0","43","0.00","26","60.47","0","36","0.00","21","58.33"
"27989  :  โรงพยาบาลเชียงขวัญ","0","49","0.00","35","71.43","0","49","0.00","26","53.06","0","25","0.00","12","48.00","0","45","0.00","35","77.78"
"27990  :  โรงพยาบาลหนองฮี","0","70","0.00","60","85.71","0","82","0.00","56","68.29","0","75","0.00","56","74.67","0","69","0.00","37","53.62"
"10709  :  โรงพยาบาลกาฬสินธุ์","0","27","0.00","11","40.74","0","75","0.00","54","72.00","0","24","0.00","15","62.50","0","40","0.00","18","45.00"
"11077  :  โรงพยาบาลนามน","0","229","0.00","141","61.57","0","235","0.00","146","62.13","0","201","0.00","99","49.25","0","183","0.00","131","71.58"
"11078  :  โรงพยาบาลกมลาไสย","0","247","0.00","166","67.21","0","249","0.00","145","58.23","0","236","0.00","158","66.95","0","225","0.00","157","69.78"
"11079  :  โรงพยาบาลร่องคำ","0","121","0.00","87","71.90","0","99","0.00","76","76.77","0","48","0.00","21","43.75","0","78","0.00","42","53.85"
"11080  :  โรงพยาบาลเขาวง","0","271","0.00","78","28.78","0","278","0.00","110","39.57","0","245","0.00","103","42.04","0","230","0.00","94","40.87"
"11081  :  โรงพยาบาลยางตลาด","0","238","0.00","144","60.50","0","160","0.00","87","54.38","0","147","0.00","94","63.95","0","109","0.00","66","60.55"
"11082  :  โรงพยาบาลห้วยเม็ก","0","179","0.00","103","57.54","0","177","0.00","91","51.41","0","166","0.00","91","54.82","0","156","0.00","77","49.36"
"11083  :  โรงพยาบาลสหัสขันธ์","0","92","0.00","44","47.83","0","62","0.00","24","38.71","0","119","0.00","37","31.09","0","70","0.00","20","28.57"
"11084  :  โรงพยาบาลคำม่วง","0","190","0.00","104","54.74","0","130","0.00","65","50.00","0","192","0.00","101","52.60","0","194","0.00","78","40.21"
"11085  :  โรงพยาบาลท่าคันโท","0","274","0.00","135","49.27","0","138","0.00","65","47.10","0","115","0.00","41","35.65","0","125","0.00","51","40.80"
"11086  :  โรงพยาบาลหนองกุงศรี","0","152","0.00","90","59.21","0","117","0.00","57","48.72","0","135","0.00","75","55.56","0","119","0.00","60","50.42"
"11087  :  โรงพยาบาลสมเด็จ","0","198","0.00","146","73.74","0","202","0.00","113","55.94","0","178","0.00","121","67.98","0","166","0.00","125","75.30"
"11088  :  โรงพยาบาลห้วยผึ้ง","0","228","0.00","158","69.30","0","235","0.00","169","71.91","0","210","0.00","138","65.71","0","195","0.00","140","71.79"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","0","461","0.00","240","52.06","0","453","0.00","235","51.88","0","422","0.00","227","53.79","0","352","0.00","173","49.15"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","0","106","0.00","57","53.77","0","108","0.00","49","45.37","0","96","0.00","51","53.13","0","83","0.00","47","56.63"
"28789  :  โรงพยาบาลฆ้องชัย","0","70","0.00","48","68.57","0","71","0.00","42","59.15","0","61","0.00","41","67.21","0","59","0.00","34","57.63"
"28790  :  โรงพยาบาลดอนจาน","0","57","0.00","27","47.37","0","73","0.00","33","45.21","0","74","0.00","41","55.41","0","79","0.00","49","62.03"
"28791  :  โรงพยาบาลสามชัย","0","43","0.00","26","60.47","0","47","0.00","26","55.32","0","43","0.00","20","46.51","0","37","0.00","18","48.65"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","0","181","0.00","125","69.06","0","101","0.00","64","63.37","0","130","0.00","52","40.00","0","87","0.00","29","33.33"
"11090  :  โรงพยาบาลกุดบาก","0","68","0.00","23","33.82","0","76","0.00","28","36.84","0","43","0.00","16","37.21","0","72","0.00","32","44.44"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","0","10","0.00","3","30.00","0","12","0.00","6","50.00","0","5","0.00","2","40.00","0","15","0.00","10","66.67"
"11092  :  โรงพยาบาลพังโคน","0","298","0.00","219","73.49","0","306","0.00","214","69.93","0","285","0.00","206","72.28","0","268","0.00","180","67.16"
"11093  :  โรงพยาบาลวาริชภูมิ","0","171","0.00","106","61.99","0","173","0.00","114","65.90","0","158","0.00","114","72.15","0","138","0.00","76","55.07"
"11094  :  โรงพยาบาลนิคมน้ำอูน","0","12","0.00","8","66.67","0","9","0.00","5","55.56","0","20","0.00","14","70.00","0","42","0.00","32","76.19"
"11095  :  โรงพยาบาลวานรนิวาส","0","357","0.00","216","60.50","0","358","0.00","224","62.57","0","300","0.00","195","65.00","0","257","0.00","140","54.47"
"11096  :  โรงพยาบาลคำตากล้า","0","315","0.00","153","48.57","0","251","0.00","125","49.80","0","235","0.00","121","51.49","0","219","0.00","103","47.03"
"11097  :  โรงพยาบาลบ้านม่วง","0","147","0.00","81","55.10","0","91","0.00","55","60.44","0","130","0.00","57","43.85","0","75","0.00","32","42.67"
"11098  :  โรงพยาบาลอากาศอำนวย","0","214","0.00","110","51.40","0","294","0.00","148","50.34","0","136","0.00","83","61.03","0","89","0.00","51","57.30"
"11099  :  โรงพยาบาลส่องดาว","0","81","0.00","42","51.85","0","134","0.00","45","33.58","0","122","0.00","33","27.05","0","63","0.00","29","46.03"
"11100  :  โรงพยาบาลเต่างอย","0","47","0.00","19","40.43","0","55","0.00","29","52.73","0","51","0.00","24","47.06","0","52","0.00","24","46.15"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","0","113","0.00","47","41.59","0","175","0.00","70","40.00","0","142","0.00","68","47.89","0","111","0.00","44","39.64"
"11102  :  โรงพยาบาลเจริญศิลป์","0","352","0.00","177","50.28","0","361","0.00","218","60.39","0","330","0.00","190","57.58","0","306","0.00","96","31.37"
"11103  :  โรงพยาบาลโพนนาแก้ว","0","127","0.00","57","44.88","0","126","0.00","64","50.79","0","111","0.00","57","51.35","0","88","0.00","41","46.59"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","0","429","0.00","221","51.52","0","605","0.00","245","40.50","0","391","0.00","196","50.13","0","461","0.00","269","58.35"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","14","0.00","6","42.86","0","15","0.00","5","33.33","0","8","0.00","5","62.50","0","17","0.00","5","29.41"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","0","35","0.00","21","60.00","0","25","0.00","9","36.00","0","27","0.00","11","40.74","0","33","0.00","13","39.39"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","0","22","0.00","12","54.55","0","27","0.00","16","59.26","0","15","0.00","8","53.33","0","30","0.00","17","56.67"
"11104  :  โรงพยาบาลปลาปาก","0","112","0.00","58","51.79","0","156","0.00","73","46.79","0","175","0.00","107","61.14","0","153","0.00","62","40.52"
"11105  :  โรงพยาบาลท่าอุเทน","0","41","0.00","37","90.24","0","39","0.00","31","79.49","0","26","0.00","13","50.00","0","16","0.00","8","50.00"
"11106  :  โรงพยาบาลบ้านแพง","0","142","0.00","92","64.79","0","185","0.00","121","65.41","0","152","0.00","102","67.11","0","68","0.00","34","50.00"
"11107  :  โรงพยาบาลนาทม","0","99","0.00","67","67.68","0","107","0.00","55","51.40","0","97","0.00","61","62.89","0","72","0.00","39","54.17"
"11108  :  โรงพยาบาลเรณูนคร","0","124","0.00","65","52.42","0","108","0.00","82","75.93","0","112","0.00","67","59.82","0","94","0.00","67","71.28"
"11109  :  โรงพยาบาลนาแก","0","214","0.00","43","20.09","0","134","0.00","39","29.10","0","144","0.00","68","47.22","0","79","0.00","44","55.70"
"11110  :  โรงพยาบาลศรีสงคราม","0","152","0.00","95","62.50","0","206","0.00","125","60.68","0","204","0.00","131","64.22","0","173","0.00","120","69.36"
"11111  :  โรงพยาบาลนาหว้า","0","237","0.00","110","46.41","0","248","0.00","132","53.23","0","200","0.00","88","44.00","0","201","0.00","84","41.79"
"11112  :  โรงพยาบาลโพนสวรรค์","0","267","0.00","109","40.82","0","264","0.00","98","37.12","0","223","0.00","117","52.47","0","215","0.00","84","39.07"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","0","37","0.00","19","51.35","0","37","0.00","19","51.35","0","35","0.00","24","68.57","0","33","0.00","21","63.64"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","0","106","0.00","67","63.21","0","107","0.00","62","57.94","0","98","0.00","26","26.53","0","89","0.00","42","47.19"
"10712  :  โรงพยาบาลมุกดาหาร","0","748","0.00","459","61.36","0","591","0.00","370","62.61","0","642","0.00","387","60.28","0","608","0.00","427","70.23"
"11113  :  โรงพยาบาลนิคมคำสร้อย","0","138","0.00","83","60.14","0","91","0.00","25","27.47","0","86","0.00","45","52.33","0","113","0.00","71","62.83"
"11114  :  โรงพยาบาลดอนตาล","0","51","0.00","18","35.29","0","43","0.00","23","53.49","0","38","0.00","19","50.00","0","31","0.00","19","61.29"
"11115  :  โรงพยาบาลดงหลวง","0","132","0.00","44","33.33","0","182","0.00","63","34.62","0","123","0.00","56","45.53","0","96","0.00","45","46.88"
"11116  :  โรงพยาบาลคำชะอี","0","84","0.00","42","50.00","0","126","0.00","58","46.03","0","64","0.00","29","45.31","0","84","0.00","35","41.67"
"11117  :  โรงพยาบาลหว้านใหญ่","0","64","0.00","32","50.00","0","52","0.00","33","63.46","0","51","0.00","27","52.94","0","45","0.00","20","44.44"
"11118  :  โรงพยาบาลหนองสูง","0","59","0.00","32","54.24","0","55","0.00","31","56.36","0","53","0.00","38","71.70","0","45","0.00","29","64.44"
"06009  :  โรงพยาบาลแม่ตื่น","0","130","0.00","101","77.69","0","138","0.00","93","67.39","0","135","0.00","76","56.30","0","128","0.00","87","67.97"
"10713  :  โรงพยาบาลนครพิงค์","0","2","0.00","1","50.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","0","226","0.00","124","54.87","0","227","0.00","138","60.79","0","214","0.00","133","62.15","0","198","0.00","120","60.61"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","0","206","0.00","125","60.68","0","221","0.00","134","60.63","0","197","0.00","116","58.88","0","130","0.00","74","56.92"
"11121  :  โรงพยาบาลเชียงดาว","0","254","0.00","83","32.68","0","237","0.00","121","51.05","0","228","0.00","116","50.88","0","212","0.00","101","47.64"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","0","77","0.00","42","54.55","0","93","0.00","43","46.24","0","90","0.00","58","64.44","0","67","0.00","32","47.76"
"11125  :  โรงพยาบาลฝาง","0","305","0.00","140","45.90","0","305","0.00","144","47.21","0","295","0.00","135","45.76","0","272","0.00","143","52.57"
"11126  :  โรงพยาบาลแม่อาย","0","70","0.00","41","58.57","0","70","0.00","47","67.14","0","69","0.00","48","69.57","0","55","0.00","32","58.18"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","0","135","0.00","70","51.85","0","137","0.00","72","52.55","0","128","0.00","70","54.69","0","117","0.00","56","47.86"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11132  :  โรงพยาบาลฮอด","0","180","0.00","93","51.67","0","255","0.00","100","39.22","0","230","0.00","88","38.26","0","206","0.00","91","44.17"
"11133  :  โรงพยาบาลดอยเต่า","0","84","0.00","40","47.62","0","89","0.00","55","61.80","0","77","0.00","31","40.26","0","55","0.00","19","34.55"
"11134  :  โรงพยาบาลอมก๋อย","0","383","0.00","158","41.25","0","385","0.00","143","37.14","0","350","0.00","120","34.29","0","281","0.00","97","34.52"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","0","64","0.00","36","56.25","0","61","0.00","34","55.74","0","45","0.00","25","55.56","0","51","0.00","27","52.94"
"11138  :  โรงพยาบาลแม่วาง","0","30","0.00","14","46.67","0","48","0.00","16","33.33","0","41","0.00","21","51.22","0","38","0.00","20","52.63"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","26","0.00","14","53.85","0","23","0.00","13","56.52","0","25","0.00","9","36.00","0","18","0.00","12","66.67"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","282","0.00","172","60.99","0","109","0.00","66","60.55","0","76","0.00","42","55.26","0","88","0.00","49","55.68"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","184","0.00","96","52.17","0","135","0.00","67","49.63","0","292","0.00","150","51.37","0","100","0.00","50","50.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","0","53","0.00","26","49.06","0","45","0.00","27","60.00","0","49","0.00","24","48.98","0","32","0.00","18","56.25"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","0","123","0.00","84","68.29","0","23","0.00","13","56.52","0","100","0.00","60","60.00","0","114","0.00","61","53.51"
"11141  :  โรงพยาบาลบ้านโฮ่ง","0","111","0.00","53","47.75","0","66","0.00","36","54.55","0","31","0.00","18","58.06","0","70","0.00","35","50.00"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","0","108","0.00","47","43.52","0","97","0.00","31","31.96","0","85","0.00","24","28.24","0","89","0.00","27","30.34"
"11144  :  โรงพยาบาลป่าซาง","0","148","0.00","98","66.22","0","131","0.00","89","67.94","0","133","0.00","90","67.67","0","7","0.00","4","57.14"
"11145  :  โรงพยาบาลบ้านธิ","0","154","0.00","93","60.39","0","147","0.00","100","68.03","0","128","0.00","86","67.19","0","111","0.00","77","69.37"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","40","0.00","24","60.00","0","19","0.00","10","52.63","0","17","0.00","7","41.18","0","6","0.00","6","100.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","37","0.00","16","43.24","0","30","0.00","14","46.67","0","22","0.00","13","59.09","0","26","0.00","15","57.69"
"10672  :  โรงพยาบาลลำปาง","0","81","0.00","54","66.67","0","17","0.00","9","52.94","0","151","0.00","95","62.91","0","63","0.00","42","66.67"
"11146  :  โรงพยาบาลแม่เมาะ","0","248","0.00","214","86.29","0","134","0.00","115","85.82","0","202","0.00","150","74.26","0","115","0.00","101","87.83"
"11147  :  โรงพยาบาลเกาะคา","0","16","0.00","12","75.00","0","15","0.00","9","60.00","0","8","0.00","6","75.00","0","9","0.00","6","66.67"
"11148  :  โรงพยาบาลเสริมงาม","0","104","0.00","63","60.58","0","103","0.00","65","63.11","0","92","0.00","56","60.87","0","81","0.00","43","53.09"
"11149  :  โรงพยาบาลงาว","0","55","0.00","31","56.36","0","44","0.00","20","45.45","0","51","0.00","31","60.78","0","36","0.00","18","50.00"
"11150  :  โรงพยาบาลแจ้ห่ม","0","131","0.00","78","59.54","0","124","0.00","54","43.55","0","103","0.00","56","54.37","0","94","0.00","53","56.38"
"11151  :  โรงพยาบาลวังเหนือ","0","116","0.00","54","46.55","0","121","0.00","69","57.02","0","102","0.00","51","50.00","0","82","0.00","39","47.56"
"11152  :  โรงพยาบาลเถิน","0","80","0.00","48","60.00","0","52","0.00","29","55.77","0","76","0.00","45","59.21","0","38","0.00","22","57.89"
"11153  :  โรงพยาบาลแม่พริก","0","126","0.00","62","49.21","0","115","0.00","58","50.43","0","61","0.00","28","45.90","0","92","0.00","45","48.91"
"11154  :  โรงพยาบาลแม่ทะ","0","104","0.00","62","59.62","0","96","0.00","50","52.08","0","46","0.00","21","45.65","0","37","0.00","21","56.76"
"11155  :  โรงพยาบาลสบปราบ","0","216","0.00","141","65.28","0","214","0.00","140","65.42","0","184","0.00","107","58.15","0","172","0.00","111","64.53"
"11156  :  โรงพยาบาลห้างฉัตร","0","111","0.00","75","67.57","0","17","0.00","10","58.82","0","51","0.00","33","64.71","0","64","0.00","47","73.44"
"11157  :  โรงพยาบาลเมืองปาน","0","92","0.00","59","64.13","0","86","0.00","52","60.47","0","79","0.00","27","34.18","0","70","0.00","36","51.43"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","0","208","0.00","149","71.63","0","209","0.00","146","69.86","0","188","0.00","129","68.62","0","22","0.00","12","54.55"
"11158  :  โรงพยาบาลตรอน","0","116","0.00","67","57.76","0","111","0.00","73","65.77","0","38","0.00","27","71.05","0","83","0.00","46","55.42"
"11159  :  โรงพยาบาลท่าปลา","0","167","0.00","83","49.70","0","177","0.00","82","46.33","0","105","0.00","46","43.81","0","86","0.00","48","55.81"
"11160  :  โรงพยาบาลน้ำปาด","0","86","0.00","36","41.86","0","96","0.00","41","42.71","0","74","0.00","30","40.54","0","55","0.00","23","41.82"
"11161  :  โรงพยาบาลฟากท่า","0","47","0.00","15","31.91","0","41","0.00","17","41.46","0","71","0.00","37","52.11","0","49","0.00","21","42.86"
"11162  :  โรงพยาบาลบ้านโคก","0","47","0.00","28","59.57","0","53","0.00","28","52.83","0","45","0.00","23","51.11","0","60","0.00","32","53.33"
"11163  :  โรงพยาบาลพิชัย","0","125","0.00","75","60.00","0","137","0.00","98","71.53","0","116","0.00","64","55.17","0","96","0.00","56","58.33"
"11164  :  โรงพยาบาลลับแล","0","76","0.00","54","71.05","0","94","0.00","30","31.91","0","71","0.00","47","66.20","0","48","0.00","28","58.33"
"11165  :  โรงพยาบาลทองแสนขัน","0","113","0.00","67","59.29","0","117","0.00","61","52.14","0","118","0.00","68","57.63","0","103","0.00","68","66.02"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","4","0.00","3","75.00","0","1","0.00","0","0.00","0","3","0.00","3","100.00","0","1","0.00","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","0","82","0.00","55","67.07","0","81","0.00","56","69.14","0","67","0.00","48","71.64","0","63","0.00","46","73.02"
"11167  :  โรงพยาบาลลอง","0","176","0.00","107","60.80","0","179","0.00","103","57.54","0","154","0.00","86","55.84","0","147","0.00","87","59.18"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11170  :  โรงพยาบาลสอง","0","144","0.00","83","57.64","0","131","0.00","72","54.96","0","124","0.00","68","54.84","0","116","0.00","63","54.31"
"11171  :  โรงพยาบาลวังชิ้น","0","80","0.00","43","53.75","0","78","0.00","38","48.72","0","80","0.00","32","40.00","0","56","0.00","27","48.21"
"11172  :  โรงพยาบาลหนองม่วงไข่","0","61","0.00","45","73.77","0","61","0.00","44","72.13","0","52","0.00","35","67.31","0","51","0.00","33","64.71"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","0","164","0.00","95","57.93","0","166","0.00","103","62.05","0","151","0.00","87","57.62","0","144","0.00","99","68.75"
"10716  :  โรงพยาบาลน่าน","0","159","0.00","86","54.09","0","131","0.00","74","56.49","0","118","0.00","81","68.64","0","139","0.00","78","56.12"
"11173  :  โรงพยาบาลแม่จริม","0","60","0.00","31","51.67","0","44","0.00","26","59.09","0","47","0.00","19","40.43","0","46","0.00","24","52.17"
"11174  :  โรงพยาบาลบ้านหลวง","0","37","0.00","19","51.35","0","43","0.00","31","72.09","0","43","0.00","22","51.16","0","32","0.00","20","62.50"
"11175  :  โรงพยาบาลนาน้อย","0","103","0.00","45","43.69","0","109","0.00","63","57.80","0","95","0.00","40","42.11","0","91","0.00","54","59.34"
"11176  :  โรงพยาบาลท่าวังผา","0","87","0.00","44","50.57","0","94","0.00","51","54.26","0","81","0.00","41","50.62","0","75","0.00","41","54.67"
"11177  :  โรงพยาบาลเวียงสา","0","165","0.00","74","44.85","0","156","0.00","106","67.95","0","134","0.00","90","67.16","0","127","0.00","81","63.78"
"11178  :  โรงพยาบาลทุ่งช้าง","0","82","0.00","57","69.51","0","83","0.00","53","63.86","0","69","0.00","43","62.32","0","58","0.00","30","51.72"
"11179  :  โรงพยาบาลเชียงกลาง","0","64","0.00","41","64.06","0","50","0.00","27","54.00","0","49","0.00","27","55.10","0","50","0.00","29","58.00"
"11180  :  โรงพยาบาลนาหมื่น","0","88","0.00","53","60.23","0","81","0.00","54","66.67","0","70","0.00","45","64.29","0","63","0.00","42","66.67"
"11181  :  โรงพยาบาลสันติสุข","0","90","0.00","61","67.78","0","96","0.00","67","69.79","0","83","0.00","53","63.86","0","78","0.00","47","60.26"
"11182  :  โรงพยาบาลบ่อเกลือ","0","55","0.00","21","38.18","0","50","0.00","26","52.00","0","47","0.00","17","36.17","0","47","0.00","17","36.17"
