"โรงพยาบาล","ตค. ถึง มีค.","เมย. ถึง กย."
"B","A","ร้อยละ","B","A","ร้อยละ"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","10,199","4","0.04","4,798","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0.00","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","1,312","1","0.08","656","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","11,520","3","0.03","7,972","1","0.01"
"11104  :  โรงพยาบาลปลาปาก","1,364","3","0.22","487","1","0.21"
"11105  :  โรงพยาบาลท่าอุเทน","2,604","0","0.00","2,782","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","1,925","0","0.00","1,324","0","0.00"
"11107  :  โรงพยาบาลนาทม","1,566","0","0.00","809","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","3,023","1,084","35.86","2,501","1","0.04"
"11109  :  โรงพยาบาลนาแก","3,652","2","0.05","3,088","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","4,349","1,150","26.44","3,595","154","4.28"
"11111  :  โรงพยาบาลนาหว้า","3,192","102","3.20","1,245","2","0.16"
"11112  :  โรงพยาบาลโพนสวรรค์","2,352","0","0.00","1,420","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","4,169","464","11.13","4,043","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","535","0","0.00","392","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","3,300","4","0.12","1,560","2","0.13"
"11113  :  โรงพยาบาลนิคมคำสร้อย","1,792","3","0.17","1,038","2","0.19"
"11114  :  โรงพยาบาลดอนตาล","1,044","480","45.98","885","1","0.11"
"11115  :  โรงพยาบาลดงหลวง","1,298","0","0.00","528","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","2,423","3","0.12","1,564","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","1,392","215","15.45","828","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","1,027","210","20.45","497","2","0.40"
"06009  :  โรงพยาบาลแม่ตื่น","23","0","0.00","9","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","1,057","2","0.19","268","2","0.75"
"11119  :  โรงพยาบาลจอมทอง","3,872","2","0.05","1,070","2","0.19"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","3,394","1","0.03","1,167","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","1,547","2","0.13","695","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","1,797","2","0.11","547","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","814","1","0.12","60","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","941","3","0.32","240","0","0.00"
"11125  :  โรงพยาบาลฝาง","2,351","1","0.04","1,145","1","0.09"
"11126  :  โรงพยาบาลแม่อาย","1,682","1","0.06","311","0","0.00"
"11127  :  โรงพยาบาลพร้าว","1,339","1","0.07","426","1","0.23"
"11128  :  โรงพยาบาลสันป่าตอง","1,766","1","0.06","314","1","0.32"
"11129  :  โรงพยาบาลสันกำแพง","948","2","0.21","245","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","1,045","0","0.00","859","0","0.00"
"11132  :  โรงพยาบาลฮอด","1,742","0","0.00","636","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","1","0","0.00","0","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","1,961","4","0.20","712","2","0.28"
"11135  :  โรงพยาบาลสารภี","838","0","0.00","170","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","1,760","0","0.00","558","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","728","0","0.00","219","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","77","0","0.00","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0.00","0","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","228","0","0.00","2","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","401","0","0.00","70","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","6","0","0.00","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","449","0","0.00","0","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","16","0","0.00","6","0","0.00"
"10714  :  โรงพยาบาลลำพูน","2","0","0.00","0","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","1,569","0","0.00","616","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","1,671","1","0.06","734","0","0.00"
"11142  :  โรงพยาบาลลี้","2,769","2","0.07","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","1,222","0","0.00","729","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","2,406","1","0.04","0","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","875","1","0.11","504","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0.00","0","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","769","0","0.00","230","0","0.00"
"10672  :  โรงพยาบาลลำปาง","0","0","0.00","0","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","2,491","1,068","42.87","1,067","1","0.09"
"11147  :  โรงพยาบาลเกาะคา","2,807","438","15.60","1,251","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","1,124","501","44.57","233","1","0.43"
"11149  :  โรงพยาบาลงาว","2,977","1","0.03","1,607","1","0.06"
"11150  :  โรงพยาบาลแจ้ห่ม","1,128","1","0.09","520","1","0.19"
"11151  :  โรงพยาบาลวังเหนือ","2,040","454","22.25","1,458","2","0.14"
"11152  :  โรงพยาบาลเถิน","2,963","9","0.30","2,360","5","0.21"
"11153  :  โรงพยาบาลแม่พริก","871","404","46.38","462","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","1,929","2","0.10","1,326","1","0.08"
"11155  :  โรงพยาบาลสบปราบ","1,308","652","49.85","582","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","1,871","693","37.04","1,390","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","1,252","2","0.16","700","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","1","0","0.00","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","2,613","24","0.92","451","7","1.55"
"11158  :  โรงพยาบาลตรอน","1,698","319","18.79","1,270","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","1,327","665","50.11","613","2","0.33"
"11160  :  โรงพยาบาลน้ำปาด","2,053","806","39.26","1,022","0","0.00"
"11161  :  โรงพยาบาลฟากท่า","874","303","34.67","611","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","598","215","35.95","297","29","9.76"
"11163  :  โรงพยาบาลพิชัย","4,220","1,552","36.78","2,499","0","0.00"
"11164  :  โรงพยาบาลลับแล","605","129","21.32","0","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","1,113","3","0.27","583","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","820","0","0.00","0","0","0.00"
"10715  :  โรงพยาบาลแพร่","1,159","13","1.12","753","3","0.40"
"11166  :  โรงพยาบาลร้องกวาง","2,210","0","0.00","582","0","0.00"
"11167  :  โรงพยาบาลลอง","1,685","0","0.00","149","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","2,244","1","0.04","1,143","0","0.00"
"11170  :  โรงพยาบาลสอง","2,253","0","0.00","1,817","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","1,942","0","0.00","1,578","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","818","3","0.37","300","1","0.33"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","1,706","0","0.00","1,311","0","0.00"
"10716  :  โรงพยาบาลน่าน","6","0","0.00","2","0","0.00"
"11173  :  โรงพยาบาลแม่จริม","1,044","379","36.30","561","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","687","12","1.75","290","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","1,805","0","0.00","853","0","0.00"
"11176  :  โรงพยาบาลท่าวังผา","2,387","1","0.04","1,685","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","1,973","2","0.10","615","0","0.00"
"11178  :  โรงพยาบาลทุ่งช้าง","1,098","1","0.09","476","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","1,323","2","0.15","605","0","0.00"
"11180  :  โรงพยาบาลนาหมื่น","864","4","0.46","481","0","0.00"
"11181  :  โรงพยาบาลสันติสุข","674","252","37.39","351","0","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","852","1","0.12","767","0","0.00"
"11183  :  โรงพยาบาลสองแคว","0","0","0.00","0","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","3,248","1","0.03","927","0","0.00"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","38","0","0.00","0","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","573","0","0.00","288","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","0","0","0.00","0","0","0.00"
"10717  :  โรงพยาบาลพะเยา","6,840","0","0.00","2,481","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","5,328","1","0.02","3,572","1","0.03"
"11184  :  โรงพยาบาลจุน","2,659","1","0.04","945","1","0.11"
"11185  :  โรงพยาบาลเชียงม่วน","954","0","0.00","652","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","1,601","0","0.00","0","0","0.00"
"11187  :  โรงพยาบาลปง","3,034","3","0.10","880","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","1,355","1","0.07","909","1","0.11"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","1,657","0","0.00","1,262","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","715","1","0.14","487","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","310","0","0.00","63","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","5","0","0.00","0","0","0.00"
"11189  :  โรงพยาบาลเทิง","2,661","1","0.04","26","0","0.00"
"11190  :  โรงพยาบาลพาน","2,725","3","0.11","348","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","1,550","464","29.94","1,195","0","0.00"
"11192  :  โรงพยาบาลแม่จัน","2,480","2","0.08","657","1","0.15"
"11193  :  โรงพยาบาลเชียงแสน","2,742","1","0.04","1,958","0","0.00"
"11194  :  โรงพยาบาลแม่สาย","3,785","0","0.00","1,321","1","0.08"
"11195  :  โรงพยาบาลแม่สรวย","2,826","4","0.14","960","1","0.10"
"11196  :  โรงพยาบาลเวียงป่าเป้า","3,959","5","0.13","1,336","0","0.00"
"11197  :  โรงพยาบาลพญาเม็งราย","1,374","367","26.71","1,522","5","0.33"
"11198  :  โรงพยาบาลเวียงแก่น","2,497","469","18.78","605","0","0.00"
"11199  :  โรงพยาบาลขุนตาล","1,477","162","10.97","496","0","0.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","2,796","0","0.00","751","0","0.00"
"11201  :  โรงพยาบาลแม่ลาว","1,627","0","0.00","611","0","0.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","1,551","428","27.60","541","0","0.00"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","112","0","0.00","0","0","0.00"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","2,193","1","0.05","1,059","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","604","1","0.17","146","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","143","0","0.00","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","3,687","214","5.80","1,437","0","0.00"
"11203  :  โรงพยาบาลขุนยวม","538","0","0.00","0","0","0.00"
"11204  :  โรงพยาบาลปาย","2,524","859","34.03","647","2","0.31"
"11205  :  โรงพยาบาลแม่สะเรียง","3,449","8","0.23","776","0","0.00"
"11206  :  โรงพยาบาลแม่ลาน้อย","2,110","540","25.59","831","0","0.00"
"11207  :  โรงพยาบาลสบเมย","1,466","243","16.58","353","1","0.28"
"11208  :  โรงพยาบาลปางมะผ้า","1,636","449","27.44","1,006","0","0.00"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","4","0","0.00","0","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","6,080","16","0.26","1,872","8","0.43"
"11209  :  โรงพยาบาลโกรกพระ","1,549","1,081","69.79","1,126","1","0.09"
"11210  :  โรงพยาบาลชุมแสง","422","422","100.00","1","1","100.00"
"11211  :  โรงพยาบาลหนองบัว","2,882","1,383","47.99","1,867","0","0.00"
"11212  :  โรงพยาบาลบรรพตพิสัย","1,291","863","66.85","424","0","0.00"
"11213  :  โรงพยาบาลเก้าเลี้ยว","996","428","42.97","370","0","0.00"
"11214  :  โรงพยาบาลตาคลี","1,859","562","30.23","1,051","0","0.00"
"11215  :  โรงพยาบาลท่าตะโก","2,918","1","0.03","2,474","1","0.04"
"11216  :  โรงพยาบาลไพศาลี","1,138","413","36.29","304","2","0.66"
"11217  :  โรงพยาบาลพยุหะคีรี","1,701","256","15.05","1,176","3","0.26"
"11218  :  โรงพยาบาลลาดยาว","1","0","0.00","0","0","0.00"
"11219  :  โรงพยาบาลตากฟ้า","2,269","1,232","54.30","1,922","0","0.00"
"11220  :  โรงพยาบาลแม่วงก์","315","310","98.41","0","0","0.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","201","0","0.00","58","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0.00","0","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","3,805","2","0.05","2,652","1","0.04"
"11221  :  โรงพยาบาลทัพทัน","1,293","942","72.85","726","644","88.71"
"11222  :  โรงพยาบาลสว่างอารมณ์","1,845","343","18.59","1,637","1","0.06"
"11223  :  โรงพยาบาลหนองฉาง","2,342","620","26.47","1,187","1","0.08"
"11224  :  โรงพยาบาลหนองขาหย่าง","558","186","33.33","412","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","2,485","942","37.91","1,647","0","0.00"
"11226  :  โรงพยาบาลลานสัก","2,173","842","38.75","1,025","0","0.00"
"11227  :  โรงพยาบาลห้วยคต","1,252","475","37.94","892","1","0.11"
"10721  :  โรงพยาบาลกำแพงเพชร","2,991","438","14.64","1,876","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","1,009","568","56.29","770","31","4.03"
"11229  :  โรงพยาบาลไทรงาม","3,500","549","15.69","1,256","0","0.00"
"11230  :  โรงพยาบาลคลองลาน","2,815","754","26.79","861","0","0.00"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","244","0","0.00","0","0","0.00"
"11232  :  โรงพยาบาลคลองขลุง","4,767","442","9.27","3,392","135","3.98"
"11233  :  โรงพยาบาลพรานกระต่าย","3,512","300","8.54","1,698","0","0.00"
"11234  :  โรงพยาบาลลานกระบือ","4,769","454","9.52","767","4","0.52"
"11235  :  โรงพยาบาลทรายทองวัฒนา","1,092","285","26.10","433","0","0.00"
"11236  :  โรงพยาบาลปางศิลาทอง","1,913","98","5.12","1,378","0","0.00"
"14135  :  โรงพยาบาลบึงสามัคคี","1,542","222","14.40","1,123","0","0.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","1,353","726","53.66","699","247","35.34"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","6,848","2","0.03","4,431","0","0.00"
"10723  :  โรงพยาบาลแม่สอด","0","0","0.00","0","0","0.00"
"11238  :  โรงพยาบาลบ้านตาก","0","0","0.00","0","0","0.00"
"11239  :  โรงพยาบาลสามเงา","0","0","0.00","0","0","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","812","780","96.06","1","0","0.00"
"11241  :  โรงพยาบาลท่าสองยาง","3,457","649","18.77","1,220","4","0.33"
"11242  :  โรงพยาบาลพบพระ","12","0","0.00","0","0","0.00"
"11243  :  โรงพยาบาลอุ้มผาง","413","336","81.36","6","0","0.00"
"27443  :  โรงพยาบาลวังเจ้า","0","0","0.00","0","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","2,318","0","0.00","982","0","0.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","1,143","1","0.09","562","0","0.00"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","2,857","0","0.00","1,962","0","0.00"
"11245  :  โรงพยาบาลคีรีมาศ","3,404","363","10.66","2,512","1","0.04"
"11246  :  โรงพยาบาลกงไกรลาศ","3,292","0","0.00","2,489","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","4,565","0","0.00","3,714","0","0.00"
"11248  :  โรงพยาบาลสวรรคโลก","5,271","2","0.04","3,387","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","1,354","0","0.00","858","0","0.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","3,010","463","15.38","1,974","3","0.15"
"10676  :  โรงพยาบาลพุทธชินราช","4,995","14","0.28","660","1","0.15"
"11251  :  โรงพยาบาลชาติตระการ","2,560","4","0.16","0","0","0.00"
"11252  :  โรงพยาบาลบางระกำ","5,592","0","0.00","2,339","0","0.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","2,386","0","0.00","0","0","0.00"
"11254  :  โรงพยาบาลพรหมพิราม","3,511","0","0.00","210","0","0.00"
"11255  :  โรงพยาบาลวัดโบสถ์","2,713","1","0.04","1,104","0","0.00"
"11256  :  โรงพยาบาลวังทอง","2,051","0","0.00","0","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","1,895","0","0.00","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","4,993","8","0.16","0","0","0.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","750","1","0.13","0","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","2","0","0.00","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","5,867","3,587","61.14","746","8","1.07"
"11258  :  โรงพยาบาลวังทรายพูน","1,144","1,099","96.07","822","326","39.66"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","643","305","47.43","298","47","15.77"
"11260  :  โรงพยาบาลบางมูลนาก","3,541","1,821","51.43","2,610","5","0.19"
"11261  :  โรงพยาบาลโพทะเล","2,984","809","27.11","1,302","0","0.00"
"11262  :  โรงพยาบาลสามง่าม","1,715","335","19.53","1,295","1","0.08"
"11263  :  โรงพยาบาลทับคล้อ","2,095","342","16.32","1,411","394","27.92"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","5,137","1,700","33.09","3,678","1","0.03"
"11631  :  โรงพยาบาลวชิรบารมี","2,208","1,783","80.75","1,566","1","0.06"
"27978  :  โรงพยาบาลสากเหล็ก","1,044","1,010","96.74","460","379","82.39"
"27979  :  โรงพยาบาลบึงนาราง","1,513","20","1.32","1,016","2","0.20"
"27980  :  โรงพยาบาลดงเจริญ","998","0","0.00","731","1","0.14"
"10727  :  โรงพยาบาลเพชรบูรณ์","11,494","8","0.07","3,836","2","0.05"
"11264  :  โรงพยาบาลชนแดน","3,148","0","0.00","1,345","0","0.00"
"11265  :  โรงพยาบาลหล่มสัก","6,126","4","0.07","2,417","3","0.12"
"11266  :  โรงพยาบาลวิเชียรบุรี","7,906","6","0.08","1,916","1","0.05"
"11267  :  โรงพยาบาลศรีเทพ","2,469","0","0.00","676","0","0.00"
"11268  :  โรงพยาบาลหนองไผ่","4,026","2","0.05","908","1","0.11"
"11269  :  โรงพยาบาลบึงสามพัน","3,369","3","0.09","0","0","0.00"
"11270  :  โรงพยาบาลน้ำหนาว","972","0","0.00","623","0","0.00"
"11271  :  โรงพยาบาลวังโป่ง","1,625","0","0.00","687","0","0.00"
"11272  :  โรงพยาบาลเขาค้อ","1,115","0","0.00","349","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","2,628","0","0.00","1,740","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","242","0","0.00","67","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","3,401","10","0.29","420","1","0.24"
"10728  :  โรงพยาบาลดำเนินสะดวก","2,339","1","0.04","618","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","4,541","3","0.07","731","0","0.00"
"10730  :  โรงพยาบาลโพธาราม","1,148","2","0.17","228","2","0.88"
"11273  :  โรงพยาบาลสวนผึ้ง","2,837","0","0.00","1,707","0","0.00"
"11274  :  โรงพยาบาลบางแพ","1,956","0","0.00","257","0","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","689","0","0.00","182","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","3,502","737","21.05","1,428","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","1,011","0","0.00","363","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","3,263","0","0.00","1,670","0","0.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","69","0","0.00","29","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","206","2","0.97","24","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","1,076","0","0.00","682","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","9,555","23","0.24","5,180","6","0.12"
"10732  :  โรงพยาบาลมะการักษ์","7,346","1,196","16.28","5,878","3","0.05"
"11278  :  โรงพยาบาลไทรโยค","1,464","3","0.20","646","1","0.15"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","953","0","0.00","462","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","2,952","0","0.00","370","1","0.27"
"11281  :  โรงพยาบาลท่ากระดาน","1,000","1","0.10","791","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","7,509","116","1.54","4,362","3","0.07"
"11283  :  โรงพยาบาลทองผาภูมิ","2,350","6","0.26","1,745","2","0.11"
"11284  :  โรงพยาบาลสังขละบุรี","1,749","6","0.34","687","1","0.15"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","516","509","98.64","0","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","1,494","4","0.27","937","1","0.11"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","2,025","55","2.72","1,142","1","0.09"
"11288  :  โรงพยาบาลสถานพระบารมี","1,556","2","0.13","600","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","379","0","0.00","101","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","434","0","0.00","313","1","0.32"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","1,531","322","21.03","1,003","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","1,322","3","0.23","994","1","0.10"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","9,409","3","0.03","2,877","0","0.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","4,491","3","0.07","3,412","2","0.06"
"11289  :  โรงพยาบาลเดิมบางนางบวช","4,218","0","0.00","3,325","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","3,229","0","0.00","1,216","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","1,829","1","0.05","941","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","2,173","0","0.00","1,307","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","2,589","964","37.23","1,519","2","0.13"
"11294  :  โรงพยาบาลสามชุก","1,964","1,038","52.85","603","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","7,816","1","0.01","2,396","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","2,125","0","0.00","833","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","975","2","0.21","628","1","0.16"
"11298  :  โรงพยาบาลนครชัยศรี","2,681","634","23.65","763","0","0.00"
