"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100"
"11056  :  โรงพยาบาลนาเชือก","0","66","0.00","40","60.61","0","34","0.00","20","58.82","0","31","0.00","19","61.29","0","118","0.00","38","32.20"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","0","320","0.00","113","35.31","0","336","0.00","115","34.23","0","279","0.00","102","36.56","0","289","0.00","123","42.56"
"11058  :  โรงพยาบาลวาปีปทุม","0","370","0.00","153","41.35","0","364","0.00","130","35.71","0","340","0.00","129","37.94","0","325","0.00","129","39.69"
"11059  :  โรงพยาบาลนาดูน","0","123","0.00","75","60.98","0","136","0.00","62","45.59","0","109","0.00","42","38.53","0","112","0.00","44","39.29"
"11060  :  โรงพยาบาลยางสีสุราช","0","147","0.00","55","37.41","0","134","0.00","43","32.09","0","126","0.00","45","35.71","0","122","0.00","36","29.51"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","0","78","0.00","28","35.90","0","136","0.00","59","43.38","0","125","0.00","41","32.80","0","158","0.00","60","37.97"
"24704  :  โรงพยาบาลกุดรัง","0","74","0.00","34","45.95","0","17","0.00","2","11.76","0","53","0.00","13","24.53","0","65","0.00","18","27.69"
"28843  :  โรงพยาบาลชื่นชม","0","6","0.00","3","50.00","0","7","0.00","0","0.00","0","8","0.00","3","37.50","0","5","0.00","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","1","0.00","1","100.00","0","1","0.00","1","100.00","0","1","0.00","1","100.00","0","1","0.00","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","0","305","0.00","162","53.11","0","331","0.00","260","78.55","0","292","0.00","210","71.92","0","272","0.00","203","74.63"
"11062  :  โรงพยาบาลปทุมรัตต์","0","189","0.00","92","48.68","0","208","0.00","116","55.77","0","166","0.00","98","59.04","0","176","0.00","107","60.80"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","0","316","0.00","166","52.53","0","332","0.00","196","59.04","0","298","0.00","182","61.07","0","265","0.00","215","81.13"
"11064  :  โรงพยาบาลธวัชบุรี","0","151","0.00","84","55.63","0","155","0.00","91","58.71","0","145","0.00","109","75.17","0","139","0.00","130","93.53"
"11065  :  โรงพยาบาลพนมไพร","0","184","0.00","107","58.15","0","199","0.00","101","50.75","0","171","0.00","96","56.14","0","175","0.00","107","61.14"
"11066  :  โรงพยาบาลโพนทอง","0","347","0.00","237","68.30","0","238","0.00","127","53.36","0","229","0.00","133","58.08","0","205","0.00","109","53.17"
"11067  :  โรงพยาบาลโพธิ์ชัย","0","17","0.00","10","58.82","0","18","0.00","5","27.78","0","212","0.00","77","36.32","0","252","0.00","110","43.65"
"11068  :  โรงพยาบาลหนองพอก","0","283","0.00","152","53.71","0","294","0.00","132","44.90","0","268","0.00","183","68.28","0","244","0.00","157","64.34"
"11069  :  โรงพยาบาลเสลภูมิ","0","213","0.00","123","57.75","0","220","0.00","131","59.55","0","199","0.00","129","64.82","0","179","0.00","96","53.63"
"11070  :  โรงพยาบาลสุวรรณภูมิ","0","456","0.00","290","63.60","0","393","0.00","304","77.35","0","389","0.00","298","76.61","0","357","0.00","302","84.59"
"11071  :  โรงพยาบาลเมืองสรวง","0","112","0.00","74","66.07","0","121","0.00","60","49.59","0","109","0.00","71","65.14","0","99","0.00","59","59.60"
"11072  :  โรงพยาบาลโพนทราย","0","145","0.00","104","71.72","0","140","0.00","77","55.00","0","116","0.00","72","62.07","0","152","0.00","124","81.58"
"11073  :  โรงพยาบาลอาจสามารถ","0","42","0.00","29","69.05","0","267","0.00","184","68.91","0","234","0.00","162","69.23","0","211","0.00","166","78.67"
"11074  :  โรงพยาบาลเมยวดี","0","5","0.00","2","40.00","0","6","0.00","2","33.33","0","120","0.00","85","70.83","0","106","0.00","88","83.02"
"11075  :  โรงพยาบาลศรีสมเด็จ","0","72","0.00","44","61.11","0","129","0.00","78","60.47","0","114","0.00","55","48.25","0","113","0.00","90","79.65"
"11076  :  โรงพยาบาลจังหาร","0","144","0.00","103","71.53","0","140","0.00","81","57.86","0","126","0.00","80","63.49","0","122","0.00","86","70.49"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","6","0.00","4","66.67","0","4","0.00","2","50.00","0","19","0.00","12","63.16","0","12","0.00","6","50.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","42","0.00","30","71.43","0","30","0.00","17","56.67","0","39","0.00","24","61.54","0","24","0.00","16","66.67"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","33","0.00","24","72.73","0","40","0.00","32","80.00","0","35","0.00","28","80.00","0","35","0.00","28","80.00"
"27989  :  โรงพยาบาลเชียงขวัญ","0","43","0.00","28","65.12","0","47","0.00","26","55.32","0","26","0.00","12","46.15","0","36","0.00","22","61.11"
"27990  :  โรงพยาบาลหนองฮี","0","60","0.00","26","43.33","0","67","0.00","34","50.75","0","61","0.00","31","50.82","0","59","0.00","38","64.41"
"10709  :  โรงพยาบาลกาฬสินธุ์","0","94","0.00","26","27.66","0","13","0.00","6","46.15","0","115","0.00","51","44.35","0","19","0.00","10","52.63"
"11077  :  โรงพยาบาลนามน","0","265","0.00","137","51.70","0","280","0.00","130","46.43","0","253","0.00","106","41.90","0","222","0.00","85","38.29"
"11078  :  โรงพยาบาลกมลาไสย","0","258","0.00","123","47.67","0","256","0.00","111","43.36","0","234","0.00","111","47.44","0","213","0.00","87","40.85"
"11079  :  โรงพยาบาลร่องคำ","0","151","0.00","58","38.41","0","127","0.00","70","55.12","0","140","0.00","64","45.71","0","113","0.00","31","27.43"
"11080  :  โรงพยาบาลเขาวง","0","269","0.00","97","36.06","0","281","0.00","65","23.13","0","241","0.00","67","27.80","0","222","0.00","55","24.77"
"11081  :  โรงพยาบาลยางตลาด","0","14","0.00","6","42.86","0","35","0.00","20","57.14","0","189","0.00","85","44.97","0","161","0.00","59","36.65"
"11082  :  โรงพยาบาลห้วยเม็ก","0","191","0.00","82","42.93","0","210","0.00","78","37.14","0","165","0.00","73","44.24","0","142","0.00","53","37.32"
"11083  :  โรงพยาบาลสหัสขันธ์","0","9","0.00","4","44.44","0","23","0.00","7","30.43","0","15","0.00","5","33.33","0","23","0.00","7","30.43"
"11084  :  โรงพยาบาลคำม่วง","0","249","0.00","102","40.96","0","232","0.00","82","35.34","0","223","0.00","85","38.12","0","203","0.00","57","28.08"
"11085  :  โรงพยาบาลท่าคันโท","0","268","0.00","124","46.27","0","17","0.00","10","58.82","0","72","0.00","24","33.33","0","178","0.00","53","29.78"
"11086  :  โรงพยาบาลหนองกุงศรี","0","161","0.00","61","37.89","0","143","0.00","47","32.87","0","126","0.00","36","28.57","0","132","0.00","36","27.27"
"11087  :  โรงพยาบาลสมเด็จ","0","232","0.00","68","29.31","0","237","0.00","77","32.49","0","217","0.00","100","46.08","0","195","0.00","79","40.51"
"11088  :  โรงพยาบาลห้วยผึ้ง","0","221","0.00","103","46.61","0","231","0.00","103","44.59","0","216","0.00","89","41.20","0","196","0.00","76","38.78"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","0","7","0.00","4","57.14","0","435","0.00","138","31.72","0","466","0.00","124","26.61","0","27","0.00","5","18.52"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","1","0.00","1","100.00"
"28017  :  โรงพยาบาลนาคู","0","97","0.00","32","32.99","0","111","0.00","30","27.03","0","103","0.00","28","27.18","0","89","0.00","30","33.71"
"28789  :  โรงพยาบาลฆ้องชัย","0","78","0.00","30","38.46","0","63","0.00","31","49.21","0","71","0.00","34","47.89","0","60","0.00","25","41.67"
"28790  :  โรงพยาบาลดอนจาน","0","74","0.00","25","33.78","0","58","0.00","35","60.34","0","92","0.00","39","42.39","0","13","0.00","6","46.15"
"28791  :  โรงพยาบาลสามชัย","0","40","0.00","13","32.50","0","42","0.00","15","35.71","0","39","0.00","14","35.90","0","35","0.00","11","31.43"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","0","194","0.00","82","42.27","0","75","0.00","27","36.00","0","151","0.00","72","47.68","0","162","0.00","45","27.78"
"11090  :  โรงพยาบาลกุดบาก","0","78","0.00","34","43.59","0","75","0.00","18","24.00","0","50","0.00","13","26.00","0","85","0.00","23","27.06"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","0","6","0.00","1","16.67","0","6","0.00","5","83.33","0","5","0.00","3","60.00","0","8","0.00","2","25.00"
"11092  :  โรงพยาบาลพังโคน","0","333","0.00","144","43.24","0","326","0.00","69","21.17","0","304","0.00","118","38.82","0","179","0.00","74","41.34"
"11093  :  โรงพยาบาลวาริชภูมิ","0","191","0.00","95","49.74","0","172","0.00","76","44.19","0","171","0.00","62","36.26","0","146","0.00","52","35.62"
"11094  :  โรงพยาบาลนิคมน้ำอูน","0","112","0.00","48","42.86","0","33","0.00","14","42.42","0","16","0.00","11","68.75","0","23","0.00","11","47.83"
"11095  :  โรงพยาบาลวานรนิวาส","0","102","0.00","50","49.02","0","89","0.00","31","34.83","0","75","0.00","22","29.33","0","72","0.00","21","29.17"
"11096  :  โรงพยาบาลคำตากล้า","0","324","0.00","119","36.73","0","298","0.00","133","44.63","0","291","0.00","96","32.99","0","271","0.00","92","33.95"
"11097  :  โรงพยาบาลบ้านม่วง","0","166","0.00","52","31.33","0","147","0.00","37","25.17","0","81","0.00","27","33.33","0","87","0.00","30","34.48"
"11098  :  โรงพยาบาลอากาศอำนวย","0","213","0.00","91","42.72","0","262","0.00","103","39.31","0","199","0.00","72","36.18","0","212","0.00","81","38.21"
"11099  :  โรงพยาบาลส่องดาว","0","48","0.00","14","29.17","0","184","0.00","79","42.93","0","195","0.00","79","40.51","0","19","0.00","6","31.58"
"11100  :  โรงพยาบาลเต่างอย","0","31","0.00","8","25.81","0","12","0.00","5","41.67","0","10","0.00","5","50.00","0","12","0.00","3","25.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","0","159","0.00","47","29.56","0","176","0.00","42","23.86","0","156","0.00","39","25.00","0","121","0.00","39","32.23"
"11102  :  โรงพยาบาลเจริญศิลป์","0","336","0.00","130","38.69","0","357","0.00","161","45.10","0","333","0.00","131","39.34","0","291","0.00","94","32.30"
"11103  :  โรงพยาบาลโพนนาแก้ว","0","72","0.00","38","52.78","0","93","0.00","38","40.86","0","10","0.00","2","20.00","0","3","0.00","2","66.67"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","0","646","0.00","274","42.41","0","614","0.00","214","34.85","0","608","0.00","160","26.32","0","501","0.00","157","31.34"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","15","0.00","8","53.33","0","10","0.00","6","60.00","0","8","0.00","2","25.00","0","8","0.00","2","25.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","0","98","0.00","53","54.08","0","102","0.00","51","50.00","0","31","0.00","16","51.61","0","29","0.00","14","48.28"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","0","4","0.00","3","75.00","0","2","0.00","0","0.00","0","3","0.00","1","33.33","0","4","0.00","1","25.00"
"11104  :  โรงพยาบาลปลาปาก","0","119","0.00","55","46.22","0","214","0.00","92","42.99","0","198","0.00","106","53.54","0","147","0.00","48","32.65"
"11105  :  โรงพยาบาลท่าอุเทน","0","50","0.00","23","46.00","0","47","0.00","20","42.55","0","40","0.00","22","55.00","0","22","0.00","5","22.73"
"11106  :  โรงพยาบาลบ้านแพง","0","198","0.00","94","47.47","0","223","0.00","116","52.02","0","186","0.00","95","51.08","0","165","0.00","74","44.85"
"11107  :  โรงพยาบาลนาทม","0","92","0.00","44","47.83","0","95","0.00","46","48.42","0","92","0.00","44","47.83","0","81","0.00","29","35.80"
"11108  :  โรงพยาบาลเรณูนคร","0","145","0.00","73","50.34","0","156","0.00","76","48.72","0","118","0.00","57","48.31","0","103","0.00","54","52.43"
"11109  :  โรงพยาบาลนาแก","0","187","0.00","76","40.64","0","178","0.00","62","34.83","0","170","0.00","43","25.29","0","162","0.00","50","30.86"
"11110  :  โรงพยาบาลศรีสงคราม","0","267","0.00","134","50.19","0","241","0.00","124","51.45","0","188","0.00","75","39.89","0","196","0.00","75","38.27"
"11111  :  โรงพยาบาลนาหว้า","0","352","0.00","99","28.13","0","300","0.00","82","27.33","0","273","0.00","64","23.44","0","264","0.00","69","26.14"
"11112  :  โรงพยาบาลโพนสวรรค์","0","259","0.00","98","37.84","0","280","0.00","93","33.21","0","260","0.00","68","26.15","0","227","0.00","52","22.91"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","0","32","0.00","18","56.25","0","36","0.00","20","55.56","0","34","0.00","19","55.88","0","30","0.00","14","46.67"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","0","1","0.00","0","0.00","0","104","0.00","47","45.19","0","108","0.00","62","57.41","0","103","0.00","35","33.98"
"10712  :  โรงพยาบาลมุกดาหาร","0","501","0.00","205","40.92","0","677","0.00","310","45.79","0","478","0.00","223","46.65","0","337","0.00","117","34.72"
"11113  :  โรงพยาบาลนิคมคำสร้อย","0","137","0.00","50","36.50","0","137","0.00","49","35.77","0","125","0.00","28","22.40","0","127","0.00","40","31.50"
"11114  :  โรงพยาบาลดอนตาล","0","30","0.00","16","53.33","0","24","0.00","12","50.00","0","44","0.00","20","45.45","0","8","0.00","4","50.00"
"11115  :  โรงพยาบาลดงหลวง","0","226","0.00","78","34.51","0","191","0.00","55","28.80","0","92","0.00","31","33.70","0","152","0.00","31","20.39"
"11116  :  โรงพยาบาลคำชะอี","0","107","0.00","41","38.32","0","110","0.00","42","38.18","0","119","0.00","53","44.54","0","116","0.00","45","38.79"
"11117  :  โรงพยาบาลหว้านใหญ่","0","65","0.00","24","36.92","0","66","0.00","23","34.85","0","54","0.00","17","31.48","0","49","0.00","15","30.61"
"11118  :  โรงพยาบาลหนองสูง","0","29","0.00","11","37.93","0","37","0.00","7","18.92","0","40","0.00","15","37.50","0","44","0.00","15","34.09"
"06009  :  โรงพยาบาลแม่ตื่น","0","96","0.00","57","59.38","0","102","0.00","48","47.06","0","71","0.00","34","47.89","0","96","0.00","53","55.21"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","1","0.00","0","0.00","0","0","0.00","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","0","231","0.00","73","31.60","0","246","0.00","81","32.93","0","204","0.00","63","30.88","0","195","0.00","59","30.26"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","0","201","0.00","92","45.77","0","200","0.00","88","44.00","0","177","0.00","79","44.63","0","177","0.00","58","32.77"
"11121  :  โรงพยาบาลเชียงดาว","0","281","0.00","135","48.04","0","276","0.00","138","50.00","0","128","0.00","28","21.88","0","211","0.00","93","44.08"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","0","5","0.00","4","80.00","0","121","0.00","72","59.50","0","10","0.00","5","50.00","0","57","0.00","16","28.07"
"11125  :  โรงพยาบาลฝาง","0","407","0.00","138","33.91","0","386","0.00","107","27.72","0","364","0.00","97","26.65","0","346","0.00","89","25.72"
"11126  :  โรงพยาบาลแม่อาย","0","69","0.00","24","34.78","0","75","0.00","24","32.00","0","68","0.00","30","44.12","0","61","0.00","25","40.98"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","0","157","0.00","76","48.41","0","165","0.00","85","51.52","0","20","0.00","11","55.00","0","82","0.00","31","37.80"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11132  :  โรงพยาบาลฮอด","0","212","0.00","67","31.60","0","230","0.00","68","29.57","0","197","0.00","77","39.09","0","188","0.00","50","26.60"
"11133  :  โรงพยาบาลดอยเต่า","0","49","0.00","26","53.06","0","49","0.00","33","67.35","0","1","0.00","1","100.00","0","30","0.00","8","26.67"
"11134  :  โรงพยาบาลอมก๋อย","0","428","0.00","123","28.74","0","415","0.00","121","29.16","0","315","0.00","87","27.62","0","296","0.00","80","27.03"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","0","65","0.00","31","47.69","0","67","0.00","37","55.22","0","57","0.00","21","36.84","0","58","0.00","16","27.59"
"11138  :  โรงพยาบาลแม่วาง","0","59","0.00","16","27.12","0","34","0.00","11","32.35","0","7","0.00","5","71.43","0","16","0.00","2","12.50"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","34","0.00","13","38.24","0","38","0.00","14","36.84","0","32","0.00","13","40.63","0","7","0.00","1","14.29"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","207","0.00","56","27.05","0","117","0.00","36","30.77","0","65","0.00","27","41.54","0","100","0.00","29","29.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","12","0.00","6","50.00","0","9","0.00","5","55.56","0","13","0.00","6","46.15","0","29","0.00","17","58.62"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","1","0.00","0","0.00","0","1","0.00","1","100.00","0","1","0.00","1","100.00","0","2","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","264","0.00","121","45.83","0","344","0.00","110","31.98","0","302","0.00","118","39.07","0","81","0.00","38","46.91"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","29","0.00","14","48.28","0","17","0.00","4","23.53","0","65","0.00","23","35.38","0","51","0.00","16","31.37"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","0","39","0.00","16","41.03","0","37","0.00","12","32.43","0","30","0.00","10","33.33","0","1","0.00","0","0.00"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","0","49","0.00","19","38.78","0","95","0.00","51","53.68","0","68","0.00","26","38.24","0","69","0.00","27","39.13"
"11141  :  โรงพยาบาลบ้านโฮ่ง","0","112","0.00","37","33.04","0","84","0.00","27","32.14","0","68","0.00","15","22.06","0","66","0.00","25","37.88"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","0","129","0.00","54","41.86","0","70","0.00","32","45.71","0","109","0.00","37","33.94","0","96","0.00","26","27.08"
"11144  :  โรงพยาบาลป่าซาง","0","153","0.00","64","41.83","0","154","0.00","72","46.75","0","146","0.00","59","40.41","0","131","0.00","54","41.22"
"11145  :  โรงพยาบาลบ้านธิ","0","176","0.00","79","44.89","0","158","0.00","45","28.48","0","74","0.00","24","32.43","0","151","0.00","53","35.10"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","35","0.00","8","22.86","0","9","0.00","2","22.22","0","32","0.00","17","53.13","0","25","0.00","13","52.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","30","0.00","19","63.33","0","0","0.00","0","0.00","0","32","0.00","13","40.63","0","24","0.00","6","25.00"
"10672  :  โรงพยาบาลลำปาง","0","534","0.00","202","37.83","0","138","0.00","60","43.48","0","567","0.00","197","34.74","0","109","0.00","46","42.20"
"11146  :  โรงพยาบาลแม่เมาะ","0","183","0.00","84","45.90","0","137","0.00","67","48.91","0","243","0.00","123","50.62","0","134","0.00","73","54.48"
"11147  :  โรงพยาบาลเกาะคา","0","29","0.00","8","27.59","0","30","0.00","14","46.67","0","28","0.00","13","46.43","0","24","0.00","12","50.00"
"11148  :  โรงพยาบาลเสริมงาม","0","145","0.00","55","37.93","0","132","0.00","50","37.88","0","129","0.00","44","34.11","0","107","0.00","33","30.84"
"11149  :  โรงพยาบาลงาว","0","63","0.00","20","31.75","0","58","0.00","18","31.03","0","45","0.00","11","24.44","0","46","0.00","11","23.91"
"11150  :  โรงพยาบาลแจ้ห่ม","0","25","0.00","11","44.00","0","14","0.00","9","64.29","0","40","0.00","16","40.00","0","96","0.00","30","31.25"
"11151  :  โรงพยาบาลวังเหนือ","0","108","0.00","44","40.74","0","122","0.00","47","38.52","0","114","0.00","41","35.96","0","105","0.00","31","29.52"
"11152  :  โรงพยาบาลเถิน","0","105","0.00","49","46.67","0","52","0.00","22","42.31","0","70","0.00","25","35.71","0","63","0.00","19","30.16"
"11153  :  โรงพยาบาลแม่พริก","0","113","0.00","27","23.89","0","106","0.00","39","36.79","0","123","0.00","40","32.52","0","86","0.00","33","38.37"
"11154  :  โรงพยาบาลแม่ทะ","0","94","0.00","39","41.49","0","107","0.00","38","35.51","0","46","0.00","20","43.48","0","75","0.00","26","34.67"
"11155  :  โรงพยาบาลสบปราบ","0","220","0.00","103","46.82","0","212","0.00","100","47.17","0","200","0.00","78","39.00","0","193","0.00","77","39.90"
"11156  :  โรงพยาบาลห้างฉัตร","0","142","0.00","63","44.37","0","12","0.00","7","58.33","0","138","0.00","48","34.78","0","89","0.00","36","40.45"
"11157  :  โรงพยาบาลเมืองปาน","0","88","0.00","36","40.91","0","96","0.00","29","30.21","0","78","0.00","25","32.05","0","80","0.00","24","30.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","0","118","0.00","50","42.37","0","269","0.00","82","30.48","0","187","0.00","54","28.88","0","16","0.00","8","50.00"
"11158  :  โรงพยาบาลตรอน","0","135","0.00","67","49.63","0","116","0.00","36","31.03","0","107","0.00","27","25.23","0","53","0.00","16","30.19"
"11159  :  โรงพยาบาลท่าปลา","0","147","0.00","45","30.61","0","173","0.00","58","33.53","0","158","0.00","41","25.95","0","127","0.00","28","22.05"
"11160  :  โรงพยาบาลน้ำปาด","0","62","0.00","26","41.94","0","58","0.00","24","41.38","0","52","0.00","17","32.69","0","29","0.00","14","48.28"
"11161  :  โรงพยาบาลฟากท่า","0","103","0.00","29","28.16","0","13","0.00","9","69.23","0","16","0.00","8","50.00","0","41","0.00","19","46.34"
"11162  :  โรงพยาบาลบ้านโคก","0","34","0.00","14","41.18","0","43","0.00","13","30.23","0","53","0.00","18","33.96","0","80","0.00","28","35.00"
"11163  :  โรงพยาบาลพิชัย","0","145","0.00","95","65.52","0","149","0.00","86","57.72","0","71","0.00","32","45.07","0","123","0.00","51","41.46"
"11164  :  โรงพยาบาลลับแล","0","70","0.00","25","35.71","0","80","0.00","23","28.75","0","29","0.00","10","34.48","0","29","0.00","7","24.14"
