"โรงพยาบาล","จำนวนหญิงตั้งครรภ์ (B)","ผลรวมอายุครรภ์ (A)","อายุครรภ์เฉลี่ย"
"11211  :  โรงพยาบาลหนองบัว","97","833","8.59"
"11212  :  โรงพยาบาลบรรพตพิสัย","228","1,945","8.53"
"11213  :  โรงพยาบาลเก้าเลี้ยว","43","452","10.51"
"11214  :  โรงพยาบาลตาคลี","206","1,738","8.44"
"11215  :  โรงพยาบาลท่าตะโก","51","452","8.86"
"11216  :  โรงพยาบาลไพศาลี","49","411","8.39"
"11217  :  โรงพยาบาลพยุหะคีรี","12","104","8.67"
"11218  :  โรงพยาบาลลาดยาว","356","3,028","8.51"
"11219  :  โรงพยาบาลตากฟ้า","38","322","8.47"
"11220  :  โรงพยาบาลแม่วงก์","68","625","9.19"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","89","812","9.12"
"11221  :  โรงพยาบาลทัพทัน","30","252","8.40"
"11222  :  โรงพยาบาลสว่างอารมณ์","4","31","7.75"
"11223  :  โรงพยาบาลหนองฉาง","7","63","9.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","0","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","124","1,211","9.77"
"11226  :  โรงพยาบาลลานสัก","79","708","8.96"
"11227  :  โรงพยาบาลห้วยคต","20","181","9.05"
"10721  :  โรงพยาบาลกำแพงเพชร","536","4,542","8.47"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","25","267","10.68"
"11229  :  โรงพยาบาลไทรงาม","35","321","9.17"
"11230  :  โรงพยาบาลคลองลาน","50","505","10.10"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","161","1,405","8.73"
"11232  :  โรงพยาบาลคลองขลุง","257","2,363","9.19"
"11233  :  โรงพยาบาลพรานกระต่าย","43","402","9.35"
"11234  :  โรงพยาบาลลานกระบือ","18","175","9.72"
"11235  :  โรงพยาบาลทรายทองวัฒนา","51","433","8.49"
"11236  :  โรงพยาบาลปางศิลาทอง","20","168","8.40"
"14135  :  โรงพยาบาลบึงสามัคคี","32","279","8.72"
"28010  :  โรงพยาบาลโกสัมพีนคร","0","0","0.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","731","6,167","8.44"
"10723  :  โรงพยาบาลแม่สอด","526","4,759","9.05"
"11238  :  โรงพยาบาลบ้านตาก","24","207","8.63"
"11239  :  โรงพยาบาลสามเงา","14","117","8.36"
"11240  :  โรงพยาบาลแม่ระมาด","215","1,832","8.52"
"11241  :  โรงพยาบาลท่าสองยาง","452","3,874","8.57"
"11242  :  โรงพยาบาลพบพระ","394","3,374","8.56"
"11243  :  โรงพยาบาลอุ้มผาง","207","1,855","8.96"
"27443  :  โรงพยาบาลวังเจ้า","0","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","129","1,098","8.51"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","108","975","9.03"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","61","545","8.93"
"11245  :  โรงพยาบาลคีรีมาศ","4","34","8.50"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","44","378","8.59"
"11248  :  โรงพยาบาลสวรรคโลก","76","669","8.80"
"11249  :  โรงพยาบาลศรีนคร","1","12","12.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","14","128","9.14"
"10676  :  โรงพยาบาลพุทธชินราช","195","1,989","10.20"
"11251  :  โรงพยาบาลชาติตระการ","16","156","9.75"
"11252  :  โรงพยาบาลบางระกำ","36","323","8.97"
"11253  :  โรงพยาบาลบางกระทุ่ม","24","221","9.21"
"11254  :  โรงพยาบาลพรหมพิราม","20","202","10.10"
"11255  :  โรงพยาบาลวัดโบสถ์","13","118","9.08"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","17","141","8.29"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","131","1,223","9.34"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","216","1,859","8.61"
"11258  :  โรงพยาบาลวังทรายพูน","8","68","8.50"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","4","27","6.75"
"11260  :  โรงพยาบาลบางมูลนาก","68","599","8.81"
"11261  :  โรงพยาบาลโพทะเล","10","82","8.20"
"11262  :  โรงพยาบาลสามง่าม","0","0","0.00"
"11263  :  โรงพยาบาลทับคล้อ","8","89","11.13"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","320","2,625","8.20"
"11631  :  โรงพยาบาลวชิรบารมี","25","202","8.08"
"27978  :  โรงพยาบาลสากเหล็ก","0","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","0","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","461","4,305","9.34"
"11264  :  โรงพยาบาลชนแดน","59","564","9.56"
"11265  :  โรงพยาบาลหล่มสัก","406","3,402","8.38"
"11266  :  โรงพยาบาลวิเชียรบุรี","199","1,817","9.13"
"11267  :  โรงพยาบาลศรีเทพ","78","692","8.87"
"11268  :  โรงพยาบาลหนองไผ่","20","182","9.10"
"11269  :  โรงพยาบาลบึงสามพัน","51","494","9.69"
"11270  :  โรงพยาบาลน้ำหนาว","7","65","9.29"
"11271  :  โรงพยาบาลวังโป่ง","27","248","9.19"
"11272  :  โรงพยาบาลเขาค้อ","225","1,974","8.77"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","60","552","9.20"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","265","2,266","8.55"
"10728  :  โรงพยาบาลดำเนินสะดวก","251","2,206","8.79"
"10729  :  โรงพยาบาลบ้านโป่ง","639","5,386","8.43"
"10730  :  โรงพยาบาลโพธาราม","309","2,762","8.94"
"11273  :  โรงพยาบาลสวนผึ้ง","295","2,770","9.39"
"11274  :  โรงพยาบาลบางแพ","39","350","8.97"
"11275  :  โรงพยาบาลเจ็ดเสมียน","6","51","8.50"
"11276  :  โรงพยาบาลปากท่อ","84","774","9.21"
"11277  :  โรงพยาบาลวัดเพลง","6","56","9.33"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","162","1,468","9.06"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","0","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","665","5,866","8.82"
"10732  :  โรงพยาบาลมะการักษ์","493","4,259","8.64"
"11278  :  โรงพยาบาลไทรโยค","67","582","8.69"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","27","248","9.19"
"11280  :  โรงพยาบาลบ่อพลอย","111","972","8.76"
"11281  :  โรงพยาบาลท่ากระดาน","20","182","9.10"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","1,354","11,606","8.57"
"11283  :  โรงพยาบาลทองผาภูมิ","216","1,885","8.73"
"11284  :  โรงพยาบาลสังขละบุรี","90","803","8.92"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","60","540","9.00"
"11286  :  โรงพยาบาลเลาขวัญ","29","276","9.52"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","18","160","8.89"
"11288  :  โรงพยาบาลสถานพระบารมี","65","559","8.60"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","6","60","10.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","9","77","8.56"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","1,939","16,319","8.42"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","832","6,632","7.97"
"11289  :  โรงพยาบาลเดิมบางนางบวช","73","644","8.82"
"11290  :  โรงพยาบาลด่านช้าง","173","1,455","8.41"
"11291  :  โรงพยาบาลบางปลาม้า","53","462","8.72"
"11292  :  โรงพยาบาลศรีประจันต์","87","700","8.05"
"11293  :  โรงพยาบาลดอนเจดีย์","76","688","9.05"
"11294  :  โรงพยาบาลสามชุก","113","953","8.43"
"11295  :  โรงพยาบาลอู่ทอง","406","3,495","8.61"
"11296  :  โรงพยาบาลหนองหญ้าไซ","23","196","8.52"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","631","5,530","8.76"
"11297  :  โรงพยาบาลกำแพงแสน","281","2,433","8.66"
"11298  :  โรงพยาบาลนครชัยศรี","73","679","9.30"
"11299  :  โรงพยาบาลห้วยพลู","80","618","7.73"
"11300  :  โรงพยาบาลดอนตูม","72","636","8.83"
"11301  :  โรงพยาบาลบางเลน","52","452","8.69"
"11302  :  โรงพยาบาลสามพราน","256","2,281","8.91"
"11303  :  โรงพยาบาลพุทธมณฑล","69","613","8.88"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","1","11","11.00"
"10734  :  โรงพยาบาลสมุทรสาคร","1,265","10,902","8.62"
"11304  :  โรงพยาบาลกระทุ่มแบน","596","5,380","9.03"
"11305  :  โรงพยาบาลบ้านแพ้ว","0","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","303","2,720","8.98"
"11306  :  โรงพยาบาลนภาลัย","3","28","9.33"
"11307  :  โรงพยาบาลอัมพวา","14","143","10.21"
"10736  :  โรงพยาบาลพระจอมเกล้า","136","1,197","8.80"
"11308  :  โรงพยาบาลเขาย้อย","52","491","9.44"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","35","305","8.71"
"11310  :  โรงพยาบาลชะอำ","204","1,898","9.30"
"11311  :  โรงพยาบาลท่ายาง","121","1,084","8.96"
"11312  :  โรงพยาบาลบ้านลาด","24","221","9.21"
"11313  :  โรงพยาบาลบ้านแหลม","13","102","7.85"
"11314  :  โรงพยาบาลแก่งกระจาน","25","212","8.48"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","210","1,910","9.10"
"11315  :  โรงพยาบาลกุยบุรี","75","674","8.99"
"11316  :  โรงพยาบาลทับสะแก","81","720","8.89"
"11317  :  โรงพยาบาลบางสะพาน","260","2,345","9.02"
"11318  :  โรงพยาบาลบางสะพานน้อย","71","648","9.13"
"11319  :  โรงพยาบาลปราณบุรี","65","572","8.80"
"11320  :  โรงพยาบาลหัวหิน","1,231","10,473","8.51"
"11321  :  โรงพยาบาลสามร้อยยอด","148","1,336","9.03"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","427","3,871","9.07"
"11322  :  โรงพยาบาลพรหมคีรี","25","238","9.52"
"11324  :  โรงพยาบาลลานสะกา","40","371","9.28"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","359","3,235","9.01"
"11326  :  โรงพยาบาลพิปูน","2","16","8.00"
"11327  :  โรงพยาบาลเชียรใหญ่","38","342","9.00"
"11328  :  โรงพยาบาลชะอวด","89","776","8.72"
"11329  :  โรงพยาบาลท่าศาลา","598","5,312","8.88"
"11330  :  โรงพยาบาลทุ่งสง","28","255","9.11"
"11331  :  โรงพยาบาลนาบอน","18","154","8.56"
"11332  :  โรงพยาบาลทุ่งใหญ่","22","205","9.32"
"11333  :  โรงพยาบาลปากพนัง","235","2,043","8.69"
"11334  :  โรงพยาบาลร่อนพิบูลย์","13","130","10.00"
"11335  :  โรงพยาบาลสิชล","771","7,150","9.27"
"11336  :  โรงพยาบาลขนอม","50","476","9.52"
"11337  :  โรงพยาบาลหัวไทร","49","462","9.43"
"11338  :  โรงพยาบาลบางขัน","19","172","9.05"
"11339  :  โรงพยาบาลถ้ำพรรณรา","16","128","8.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","16","143","8.94"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","110","954","8.67"
"11340  :  โรงพยาบาลเขาพนม","2","24","12.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","9","101","11.22"
"11343  :  โรงพยาบาลอ่าวลึก","44","392","8.91"
"11344  :  โรงพยาบาลปลายพระยา","3","26","8.67"
"11345  :  โรงพยาบาลลำทับ","15","150","10.00"
"11346  :  โรงพยาบาลเหนือคลอง","3","26","8.67"
"77753  :  โรงพยาบาลเกาะพีพี","1","11","11.00"
"10739  :  โรงพยาบาลพังงา","10","94","9.40"
"10740  :  โรงพยาบาลตะกั่วป่า","71","654","9.21"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","11","101","9.18"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","1","10","10.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","1","6","6.00"
"11350  :  โรงพยาบาลบางไทร","2","20","10.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","7","58","8.29"
"11353  :  โรงพยาบาลทับปุด","0","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","8","72","9.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","60","576","9.60"
"11355  :  โรงพยาบาลป่าตอง","26","228","8.77"
"11356  :  โรงพยาบาลถลาง","38","354","9.32"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","650","3,312","5.10"
"10742  :  โรงพยาบาลเกาะสมุย","662","5,660","8.55"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","308","2,653","8.61"
"11358  :  โรงพยาบาลดอนสัก","29","244","8.41"
"11359  :  โรงพยาบาลเกาะพงัน","41","341","8.32"
"11360  :  โรงพยาบาลไชยา","48","427","8.90"
"11361  :  โรงพยาบาลท่าชนะ","16","153","9.56"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","36","311","8.64"
"11363  :  โรงพยาบาลบ้านตาขุน","30","264","8.80"
"11364  :  โรงพยาบาลพนม","14","115","8.21"
"11365  :  โรงพยาบาลท่าฉาง","62","539","8.69"
"11366  :  โรงพยาบาลบ้านนาสาร","132","1,125","8.52"
"11367  :  โรงพยาบาลบ้านนาเดิม","28","240","8.57"
"11368  :  โรงพยาบาลเคียนซา","61","580","9.51"
"11369  :  โรงพยาบาลพระแสง","67","602","8.99"
"11370  :  โรงพยาบาลพุนพิน","61","580","9.51"
"11371  :  โรงพยาบาลชัยบุรี","7","71","10.14"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","177","1,583","8.94"
"11654  :  โรงพยาบาลวิภาวดี","17","143","8.41"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","42","373","8.88"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","98","840","8.57"
"11323  :  โรงพยาบาลละอุ่น","2","21","10.50"
"11372  :  โรงพยาบาลกะเปอร์","30","254","8.47"
"11373  :  โรงพยาบาลกระบุรี","67","619","9.24"
"11374  :  โรงพยาบาลสุขสำราญ","13","107","8.23"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","351","3,065","8.73"
"11375  :  โรงพยาบาลปากน้ำชุมพร","66","599","9.08"
"11376  :  โรงพยาบาลท่าแซะ","31","285","9.19"
"11377  :  โรงพยาบาลปะทิว","53","485","9.15"
"11378  :  โรงพยาบาลมาบอำมฤต","49","417","8.51"
"11379  :  โรงพยาบาลหลังสวน","747","6,293","8.42"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","8","58","7.25"
"11381  :  โรงพยาบาลละแม","37","334","9.03"
"11382  :  โรงพยาบาลพะโต๊ะ","21","199","9.48"
"11383  :  โรงพยาบาลสวี","45","400","8.89"
"11385  :  โรงพยาบาลทุ่งตะโก","1","12","12.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","437","3,943","9.02"
"10745  :  โรงพยาบาลสงขลา","736","6,616","8.99"
"11386  :  โรงพยาบาลสทิงพระ","24","206","8.58"
"11387  :  โรงพยาบาลจะนะ","77","760","9.87"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","50","484","9.68"
"11390  :  โรงพยาบาลเทพา","67","658","9.82"
"11391  :  โรงพยาบาลสะบ้าย้อย","138","1,268","9.19"
"11392  :  โรงพยาบาลระโนด","31","289","9.32"
"11393  :  โรงพยาบาลกระแสสินธุ์","4","34","8.50"
"11394  :  โรงพยาบาลรัตภูมิ","38","354","9.32"
"11395  :  โรงพยาบาลสะเดา","173","1,547","8.94"
"11396  :  โรงพยาบาลนาหม่อม","1","12","12.00"
"11397  :  โรงพยาบาลควนเนียง","11","105","9.55"
"11398  :  โรงพยาบาลปาดังเบซาร์","64","582","9.09"
"11399  :  โรงพยาบาลบางกล่ำ","41","381","9.29"
"11400  :  โรงพยาบาลสิงหนคร","8","76","9.50"
"11401  :  โรงพยาบาลคลองหอยโข่ง","21","200","9.52"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","139","1,245","8.96"
"11402  :  โรงพยาบาลควนโดน","17","142","8.35"
"11403  :  โรงพยาบาลควนกาหลง","14","130","9.29"
"11404  :  โรงพยาบาลท่าแพ","0","0","0.00"
"11405  :  โรงพยาบาลละงู","14","143","10.21"
"11406  :  โรงพยาบาลทุ่งหว้า","34","285","8.38"
"28786  :  โรงพยาบาลมะนัง","8","72","9.00"
"10683  :  โรงพยาบาลตรัง","428","3,735","8.73"
"11407  :  โรงพยาบาลกันตัง","44","404","9.18"
"11408  :  โรงพยาบาลย่านตาขาว","52","449","8.63"
"11409  :  โรงพยาบาลปะเหลียน","15","158","10.53"
"11410  :  โรงพยาบาลสิเกา","61","568","9.31"
"11411  :  โรงพยาบาลห้วยยอด","111","1,029","9.27"
"11412  :  โรงพยาบาลวังวิเศษ","24","231","9.63"
"11413  :  โรงพยาบาลนาโยง","17","146","8.59"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","54","480","8.89"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","0","0","0.00"
"10747  :  โรงพยาบาลพัทลุง","557","4,689","8.42"
"11414  :  โรงพยาบาลกงหรา","19","161","8.47"
"11415  :  โรงพยาบาลเขาชัยสน","43","375","8.72"
"11416  :  โรงพยาบาลตะโหมด","47","407","8.66"
"11417  :  โรงพยาบาลควนขนุน","211","1,897","8.99"
"11418  :  โรงพยาบาลปากพะยูน","51","413","8.10"
"11419  :  โรงพยาบาลศรีบรรพต","19","134","7.05"
"11420  :  โรงพยาบาลป่าบอน","43","396","9.21"
"11421  :  โรงพยาบาลบางแก้ว","58","449","7.74"
"11422  :  โรงพยาบาลป่าพะยอม","77","635","8.25"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","0","0","0.00"
"10748  :  โรงพยาบาลปัตตานี","475","4,097","8.63"
"11423  :  โรงพยาบาลโคกโพธิ์","95","919","9.67"
"11424  :  โรงพยาบาลหนองจิก","27","278","10.30"
"11425  :  โรงพยาบาลปะนาเระ","67","612","9.13"
"11426  :  โรงพยาบาลมายอ","11","117","10.64"
"11427  :  โรงพยาบาลทุ่งยางแดง","82","742","9.05"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","32","283","8.84"
"11430  :  โรงพยาบาลยะรัง","246","2,159","8.78"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","346","3,282","9.49"
"11464  :  โรงพยาบาลกะพ้อ","13","112","8.62"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","623","5,401","8.67"
"10749  :  โรงพยาบาลเบตง","80","655","8.19"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0.00"
"11433  :  โรงพยาบาลธารโต","13","113","8.69"
"11434  :  โรงพยาบาลรามัน","61","579","9.49"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","8","63","7.88"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","43","362","8.42"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","370","3,081","8.33"
"10751  :  โรงพยาบาลสุไหงโก-ลก","537","4,509","8.40"
"11435  :  โรงพยาบาลตากใบ","146","1,269","8.69"
"11436  :  โรงพยาบาลบาเจาะ","371","3,350","9.03"
"11437  :  โรงพยาบาลระแงะ","112","1,020","9.11"
"11438  :  โรงพยาบาลรือเสาะ","70","624","8.91"
"11439  :  โรงพยาบาลศรีสาคร","93","820","8.82"
"11440  :  โรงพยาบาลแว้ง","166","1,469","8.85"
"11441  :  โรงพยาบาลสุคิริน","40","338","8.45"
"11442  :  โรงพยาบาลสุไหงปาดี","81","737","9.10"
"13818  :  โรงพยาบาลจะแนะ","95","854","8.99"
"15010  :  โรงพยาบาลเจาะไอร้อง","73","700","9.59"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","59","540","9.15"
