"โรงพยาบาล","จำนวนหญิงตั้งครรภ์ (B)","ผลรวมอายุครรภ์ (A)","อายุครรภ์เฉลี่ย"
"11209  :  โรงพยาบาลโกรกพระ","4","34","8.50"
"11210  :  โรงพยาบาลชุมแสง","67","572","8.54"
"11211  :  โรงพยาบาลหนองบัว","47","387","8.23"
"11212  :  โรงพยาบาลบรรพตพิสัย","280","2,293","8.19"
"11213  :  โรงพยาบาลเก้าเลี้ยว","2","21","10.50"
"11214  :  โรงพยาบาลตาคลี","208","1,737","8.35"
"11215  :  โรงพยาบาลท่าตะโก","71","629","8.86"
"11216  :  โรงพยาบาลไพศาลี","0","0","0.00"
"11217  :  โรงพยาบาลพยุหะคีรี","3","26","8.67"
"11218  :  โรงพยาบาลลาดยาว","300","2,568","8.56"
"11219  :  โรงพยาบาลตากฟ้า","1","11","11.00"
"11220  :  โรงพยาบาลแม่วงก์","5","40","8.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","115","936","8.14"
"11221  :  โรงพยาบาลทัพทัน","0","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","0","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","47","403","8.57"
"11224  :  โรงพยาบาลหนองขาหย่าง","0","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","85","711","8.36"
"11226  :  โรงพยาบาลลานสัก","7","62","8.86"
"11227  :  โรงพยาบาลห้วยคต","4","40","10.00"
"10721  :  โรงพยาบาลกำแพงเพชร","472","4,143","8.78"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","0","0","0.00"
"11229  :  โรงพยาบาลไทรงาม","0","0","0.00"
"11230  :  โรงพยาบาลคลองลาน","33","301","9.12"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","145","1,228","8.47"
"11232  :  โรงพยาบาลคลองขลุง","215","1,931","8.98"
"11233  :  โรงพยาบาลพรานกระต่าย","34","284","8.35"
"11234  :  โรงพยาบาลลานกระบือ","1","6","6.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","90","845","9.39"
"11236  :  โรงพยาบาลปางศิลาทอง","7","65","9.29"
"14135  :  โรงพยาบาลบึงสามัคคี","24","214","8.92"
"28010  :  โรงพยาบาลโกสัมพีนคร","0","0","0.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","627","5,173","8.25"
"10723  :  โรงพยาบาลแม่สอด","603","5,712","9.47"
"11238  :  โรงพยาบาลบ้านตาก","33","300","9.09"
"11239  :  โรงพยาบาลสามเงา","19","164","8.63"
"11240  :  โรงพยาบาลแม่ระมาด","200","1,731","8.66"
"11241  :  โรงพยาบาลท่าสองยาง","441","3,826","8.68"
"11242  :  โรงพยาบาลพบพระ","470","4,138","8.80"
"11243  :  โรงพยาบาลอุ้มผาง","121","1,057","8.74"
"27443  :  โรงพยาบาลวังเจ้า","0","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","247","2,162","8.75"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","124","1,016","8.19"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","3","24","8.00"
"11245  :  โรงพยาบาลคีรีมาศ","5","41","8.20"
"11246  :  โรงพยาบาลกงไกรลาศ","60","540","9.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","59","494","8.37"
"11248  :  โรงพยาบาลสวรรคโลก","35","296","8.46"
"11249  :  โรงพยาบาลศรีนคร","0","0","0.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","1","9","9.00"
"10676  :  โรงพยาบาลพุทธชินราช","1,147","11,133","9.71"
"11251  :  โรงพยาบาลชาติตระการ","36","350","9.72"
"11252  :  โรงพยาบาลบางระกำ","27","233","8.63"
"11253  :  โรงพยาบาลบางกระทุ่ม","19","174","9.16"
"11254  :  โรงพยาบาลพรหมพิราม","46","354","7.70"
"11255  :  โรงพยาบาลวัดโบสถ์","26","222","8.54"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","403","3,418","8.48"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","189","1,601","8.47"
"11258  :  โรงพยาบาลวังทรายพูน","12","104","8.67"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","1","9","9.00"
"11260  :  โรงพยาบาลบางมูลนาก","61","526","8.62"
"11261  :  โรงพยาบาลโพทะเล","5","40","8.00"
"11262  :  โรงพยาบาลสามง่าม","5","52","10.40"
"11263  :  โรงพยาบาลทับคล้อ","0","0","0.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","198","1,667","8.42"
"11631  :  โรงพยาบาลวชิรบารมี","34","297","8.74"
"27978  :  โรงพยาบาลสากเหล็ก","0","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","0","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","67","606","9.04"
"11264  :  โรงพยาบาลชนแดน","80","678","8.48"
"11265  :  โรงพยาบาลหล่มสัก","169","1,541","9.12"
"11266  :  โรงพยาบาลวิเชียรบุรี","233","1,983","8.51"
"11267  :  โรงพยาบาลศรีเทพ","80","671","8.39"
"11268  :  โรงพยาบาลหนองไผ่","114","1,044","9.16"
"11269  :  โรงพยาบาลบึงสามพัน","6","63","10.50"
"11270  :  โรงพยาบาลน้ำหนาว","14","117","8.36"
"11271  :  โรงพยาบาลวังโป่ง","64","568","8.88"
"11272  :  โรงพยาบาลเขาค้อ","193","1,669","8.65"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","56","497","8.88"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","242","2,049","8.47"
"10728  :  โรงพยาบาลดำเนินสะดวก","509","4,424","8.69"
"10729  :  โรงพยาบาลบ้านโป่ง","624","5,136","8.23"
"10730  :  โรงพยาบาลโพธาราม","337","2,814","8.35"
"11273  :  โรงพยาบาลสวนผึ้ง","121","1,103","9.12"
"11274  :  โรงพยาบาลบางแพ","15","135","9.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","5","40","8.00"
"11276  :  โรงพยาบาลปากท่อ","33","293","8.88"
"11277  :  โรงพยาบาลวัดเพลง","5","39","7.80"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","170","1,585","9.32"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","12","106","8.83"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","980","7,995","8.16"
"10732  :  โรงพยาบาลมะการักษ์","590","5,273","8.94"
"11278  :  โรงพยาบาลไทรโยค","96","882","9.19"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","22","190","8.64"
"11280  :  โรงพยาบาลบ่อพลอย","108","952","8.81"
"11281  :  โรงพยาบาลท่ากระดาน","12","90","7.50"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","1,172","10,232","8.73"
"11283  :  โรงพยาบาลทองผาภูมิ","310","2,720","8.77"
"11284  :  โรงพยาบาลสังขละบุรี","141","1,249","8.86"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","63","576","9.14"
"11286  :  โรงพยาบาลเลาขวัญ","58","543","9.36"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","45","366","8.13"
"11288  :  โรงพยาบาลสถานพระบารมี","74","622","8.41"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","14","125","8.93"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","1","10","10.00"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","2,126","17,508","8.24"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","740","6,053","8.18"
"11289  :  โรงพยาบาลเดิมบางนางบวช","91","751","8.25"
"11290  :  โรงพยาบาลด่านช้าง","235","1,915","8.15"
"11291  :  โรงพยาบาลบางปลาม้า","22","193","8.77"
"11292  :  โรงพยาบาลศรีประจันต์","95","806","8.48"
"11293  :  โรงพยาบาลดอนเจดีย์","107","868","8.11"
"11294  :  โรงพยาบาลสามชุก","110","950","8.64"
"11295  :  โรงพยาบาลอู่ทอง","337","2,847","8.45"
"11296  :  โรงพยาบาลหนองหญ้าไซ","25","214","8.56"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","241","2,139","8.88"
"11298  :  โรงพยาบาลนครชัยศรี","61","555","9.10"
"11299  :  โรงพยาบาลห้วยพลู","35","263","7.51"
"11300  :  โรงพยาบาลดอนตูม","46","365","7.93"
"11301  :  โรงพยาบาลบางเลน","78","659","8.45"
"11302  :  โรงพยาบาลสามพราน","549","4,951","9.02"
"11303  :  โรงพยาบาลพุทธมณฑล","47","438","9.32"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","1,423","12,490","8.78"
"11304  :  โรงพยาบาลกระทุ่มแบน","526","4,497","8.55"
"11305  :  โรงพยาบาลบ้านแพ้ว","958","7,758","8.10"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","343","3,010","8.78"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","3","26","8.67"
"10736  :  โรงพยาบาลพระจอมเกล้า","277","2,404","8.68"
"11308  :  โรงพยาบาลเขาย้อย","53","467","8.81"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","35","312","8.91"
"11310  :  โรงพยาบาลชะอำ","314","2,856","9.10"
"11311  :  โรงพยาบาลท่ายาง","139","1,236","8.89"
"11312  :  โรงพยาบาลบ้านลาด","46","400","8.70"
"11313  :  โรงพยาบาลบ้านแหลม","29","257","8.86"
"11314  :  โรงพยาบาลแก่งกระจาน","47","385","8.19"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","249","2,155","8.65"
"11315  :  โรงพยาบาลกุยบุรี","41","373","9.10"
"11316  :  โรงพยาบาลทับสะแก","78","704","9.03"
"11317  :  โรงพยาบาลบางสะพาน","496","4,349","8.77"
"11318  :  โรงพยาบาลบางสะพานน้อย","49","448","9.14"
"11319  :  โรงพยาบาลปราณบุรี","155","1,466","9.46"
"11320  :  โรงพยาบาลหัวหิน","1,154","10,026","8.69"
"11321  :  โรงพยาบาลสามร้อยยอด","137","1,315","9.60"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","589","5,178","8.79"
"11322  :  โรงพยาบาลพรหมคีรี","7","62","8.86"
"11324  :  โรงพยาบาลลานสะกา","27","247","9.15"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","315","3,013","9.57"
"11326  :  โรงพยาบาลพิปูน","5","35","7.00"
"11327  :  โรงพยาบาลเชียรใหญ่","0","0","0.00"
"11328  :  โรงพยาบาลชะอวด","127","1,141","8.98"
"11329  :  โรงพยาบาลท่าศาลา","559","5,013","8.97"
"11330  :  โรงพยาบาลทุ่งสง","8","77","9.63"
"11331  :  โรงพยาบาลนาบอน","0","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","30","261","8.70"
"11333  :  โรงพยาบาลปากพนัง","249","2,137","8.58"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","612","5,700","9.31"
"11336  :  โรงพยาบาลขนอม","0","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","51","454","8.90"
"11338  :  โรงพยาบาลบางขัน","2","16","8.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","2","12","6.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","19","170","8.95"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","21","197","9.38"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","118","1,024","8.68"
"11340  :  โรงพยาบาลเขาพนม","5","51","10.20"
"11341  :  โรงพยาบาลเกาะลันตา","10","99","9.90"
"11342  :  โรงพยาบาลคลองท่อม","5","56","11.20"
"11343  :  โรงพยาบาลอ่าวลึก","24","219","9.13"
"11344  :  โรงพยาบาลปลายพระยา","13","120","9.23"
"11345  :  โรงพยาบาลลำทับ","7","59","8.43"
"11346  :  โรงพยาบาลเหนือคลอง","6","53","8.83"
"77753  :  โรงพยาบาลเกาะพีพี","1","9","9.00"
"10739  :  โรงพยาบาลพังงา","36","352","9.78"
"10740  :  โรงพยาบาลตะกั่วป่า","79","702","8.89"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","17","160","9.41"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","2","18","9.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","2","16","8.00"
"11350  :  โรงพยาบาลบางไทร","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","4","31","7.75"
"11353  :  โรงพยาบาลทับปุด","0","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","27","256","9.48"
"10741  :  โรงพยาบาลวชิระภูเก็ต","225","1,934","8.60"
"11355  :  โรงพยาบาลป่าตอง","44","382","8.68"
"11356  :  โรงพยาบาลถลาง","85","773","9.09"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","247","2,198","8.90"
"10742  :  โรงพยาบาลเกาะสมุย","1,288","10,844","8.42"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","452","3,776","8.35"
"11358  :  โรงพยาบาลดอนสัก","72","674","9.36"
"11359  :  โรงพยาบาลเกาะพงัน","50","430","8.60"
"11360  :  โรงพยาบาลไชยา","126","1,053","8.36"
"11361  :  โรงพยาบาลท่าชนะ","85","732","8.61"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","62","522","8.42"
"11363  :  โรงพยาบาลบ้านตาขุน","51","417","8.18"
"11364  :  โรงพยาบาลพนม","106","892","8.42"
"11365  :  โรงพยาบาลท่าฉาง","55","430","7.82"
"11366  :  โรงพยาบาลบ้านนาสาร","123","1,042","8.47"
"11367  :  โรงพยาบาลบ้านนาเดิม","58","513","8.84"
"11368  :  โรงพยาบาลเคียนซา","140","1,297","9.26"
"11369  :  โรงพยาบาลพระแสง","181","1,499","8.28"
"11370  :  โรงพยาบาลพุนพิน","158","1,439","9.11"
"11371  :  โรงพยาบาลชัยบุรี","62","537","8.66"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","541","4,454","8.23"
"11654  :  โรงพยาบาลวิภาวดี","46","408","8.87"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","67","571","8.52"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","60","495","8.25"
"11323  :  โรงพยาบาลละอุ่น","3","29","9.67"
"11372  :  โรงพยาบาลกะเปอร์","9","78","8.67"
"11373  :  โรงพยาบาลกระบุรี","70","647","9.24"
"11374  :  โรงพยาบาลสุขสำราญ","25","210","8.40"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","377","3,346","8.88"
"11375  :  โรงพยาบาลปากน้ำชุมพร","29","255","8.79"
"11376  :  โรงพยาบาลท่าแซะ","31","280","9.03"
"11377  :  โรงพยาบาลปะทิว","17","154","9.06"
"11378  :  โรงพยาบาลมาบอำมฤต","40","372","9.30"
"11379  :  โรงพยาบาลหลังสวน","765","6,757","8.83"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","12","110","9.17"
"11381  :  โรงพยาบาลละแม","46","420","9.13"
"11382  :  โรงพยาบาลพะโต๊ะ","34","276","8.12"
"11383  :  โรงพยาบาลสวี","61","556","9.11"
"11385  :  โรงพยาบาลทุ่งตะโก","15","133","8.87"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","471","4,156","8.82"
"10745  :  โรงพยาบาลสงขลา","691","5,875","8.50"
"11386  :  โรงพยาบาลสทิงพระ","32","282","8.81"
"11387  :  โรงพยาบาลจะนะ","46","470","10.22"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","119","1,150","9.66"
"11390  :  โรงพยาบาลเทพา","54","528","9.78"
"11391  :  โรงพยาบาลสะบ้าย้อย","63","640","10.16"
"11392  :  โรงพยาบาลระโนด","11","104","9.45"
"11393  :  โรงพยาบาลกระแสสินธุ์","6","47","7.83"
"11394  :  โรงพยาบาลรัตภูมิ","6","60","10.00"
"11395  :  โรงพยาบาลสะเดา","152","1,343","8.84"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","23","220","9.57"
"11398  :  โรงพยาบาลปาดังเบซาร์","44","400","9.09"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","15","154","10.27"
"11401  :  โรงพยาบาลคลองหอยโข่ง","15","116","7.73"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","325","3,079","9.47"
"11402  :  โรงพยาบาลควนโดน","12","107","8.92"
"11403  :  โรงพยาบาลควนกาหลง","20","159","7.95"
"11404  :  โรงพยาบาลท่าแพ","0","0","0.00"
"11405  :  โรงพยาบาลละงู","62","590","9.52"
"11406  :  โรงพยาบาลทุ่งหว้า","22","191","8.68"
"28786  :  โรงพยาบาลมะนัง","3","26","8.67"
"10683  :  โรงพยาบาลตรัง","444","3,742","8.43"
"11407  :  โรงพยาบาลกันตัง","50","423","8.46"
"11408  :  โรงพยาบาลย่านตาขาว","23","164","7.13"
"11409  :  โรงพยาบาลปะเหลียน","4","46","11.50"
"11410  :  โรงพยาบาลสิเกา","12","108","9.00"
"11411  :  โรงพยาบาลห้วยยอด","141","1,228","8.71"
"11412  :  โรงพยาบาลวังวิเศษ","10","92","9.20"
"11413  :  โรงพยาบาลนาโยง","6","44","7.33"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","35","332","9.49"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","1","11","11.00"
"10747  :  โรงพยาบาลพัทลุง","170","1,372","8.07"
"11414  :  โรงพยาบาลกงหรา","10","75","7.50"
"11415  :  โรงพยาบาลเขาชัยสน","29","256","8.83"
"11416  :  โรงพยาบาลตะโหมด","18","133","7.39"
"11417  :  โรงพยาบาลควนขนุน","163","1,398","8.58"
"11418  :  โรงพยาบาลปากพะยูน","45","365","8.11"
"11419  :  โรงพยาบาลศรีบรรพต","29","284","9.79"
"11420  :  โรงพยาบาลป่าบอน","16","134","8.38"
"11421  :  โรงพยาบาลบางแก้ว","40","311","7.78"
"11422  :  โรงพยาบาลป่าพะยอม","89","718","8.07"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","0","0","0.00"
"10748  :  โรงพยาบาลปัตตานี","457","3,970","8.69"
"11423  :  โรงพยาบาลโคกโพธิ์","114","1,002","8.79"
"11424  :  โรงพยาบาลหนองจิก","66","619","9.38"
"11425  :  โรงพยาบาลปะนาเระ","68","582","8.56"
"11426  :  โรงพยาบาลมายอ","0","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","94","843","8.97"
"11428  :  โรงพยาบาลไม้แก่น","17","152","8.94"
"11429  :  โรงพยาบาลยะหริ่ง","15","131","8.73"
"11430  :  โรงพยาบาลยะรัง","16","147","9.19"
"11431  :  โรงพยาบาลแม่ลาน","2","20","10.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","451","4,202","9.32"
"11464  :  โรงพยาบาลกะพ้อ","43","389","9.05"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","706","6,047","8.57"
"10749  :  โรงพยาบาลเบตง","325","2,760","8.49"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0.00"
"11433  :  โรงพยาบาลธารโต","33","295","8.94"
"11434  :  โรงพยาบาลรามัน","116","1,070","9.22"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","19","186","9.79"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","6","53","8.83"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","3","25","8.33"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","444","3,780","8.51"
"10751  :  โรงพยาบาลสุไหงโก-ลก","285","2,408","8.45"
"11435  :  โรงพยาบาลตากใบ","99","872","8.81"
"11436  :  โรงพยาบาลบาเจาะ","56","473","8.45"
"11437  :  โรงพยาบาลระแงะ","166","1,576","9.49"
"11438  :  โรงพยาบาลรือเสาะ","135","1,166","8.64"
"11439  :  โรงพยาบาลศรีสาคร","62","541","8.73"
"11440  :  โรงพยาบาลแว้ง","16","140","8.75"
"11441  :  โรงพยาบาลสุคิริน","36","322","8.94"
"11442  :  โรงพยาบาลสุไหงปาดี","62","572","9.23"
"13818  :  โรงพยาบาลจะแนะ","0","0","0.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","96","843","8.78"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","24","199","8.29"
