"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100"
"11083  :  โรงพยาบาลสหัสขันธ์","129","72","55.81","26","36.11","121","104","85.95","39","37.50","122","71","58.20","29","40.85","121","18","14.88","9","50.00"
"11084  :  โรงพยาบาลคำม่วง","232","213","91.81","115","53.99","229","223","97.38","113","50.67","236","217","91.95","123","56.68","234","227","97.01","122","53.74"
"11085  :  โรงพยาบาลท่าคันโท","297","263","88.55","146","55.51","305","176","57.70","99","56.25","306","265","86.60","226","85.28","307","56","18.24","36","64.29"
"11086  :  โรงพยาบาลหนองกุงศรี","153","148","96.73","87","58.78","149","136","91.28","104","76.47","153","46","30.07","29","63.04","161","123","76.40","102","82.93"
"11087  :  โรงพยาบาลสมเด็จ","204","198","97.06","134","67.68","201","200","99.50","145","72.50","200","193","96.50","169","87.56","191","194","101.57","162","83.51"
"11088  :  โรงพยาบาลห้วยผึ้ง","217","210","96.77","120","57.14","214","212","99.07","151","71.23","203","211","103.94","166","78.67","199","204","102.51","151","74.02"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","414","393","94.93","167","42.49","402","432","107.46","175","40.51","385","387","100.52","220","56.85","380","386","101.58","214","55.44"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","109","98","89.91","53","54.08","105","100","95.24","50","50.00","101","93","92.08","63","67.74","99","93","93.94","70","75.27"
"28789  :  โรงพยาบาลฆ้องชัย","66","59","89.39","31","52.54","66","61","92.42","40","65.57","58","64","110.34","43","67.19","58","58","100.00","31","53.45"
"28790  :  โรงพยาบาลดอนจาน","130","81","62.31","48","59.26","133","112","84.21","65","58.04","128","35","27.34","18","51.43","125","21","16.80","13","61.90"
"28791  :  โรงพยาบาลสามชัย","51","47","92.16","26","55.32","48","50","104.17","33","66.00","45","3","6.67","1","33.33","43","38","88.37","29","76.32"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","186","148","79.57","44","29.73","191","78","40.84","32","41.03","185","62","33.51","24","38.71","185","27","14.59","9","33.33"
"11090  :  โรงพยาบาลกุดบาก","98","54","55.10","29","53.70","96","98","102.08","70","71.43","89","24","26.97","10","41.67","87","65","74.71","23","35.38"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","126","10","7.94","7","70.00","144","19","13.19","10","52.63","160","10","6.25","6","60.00","168","23","13.69","14","60.87"
"11092  :  โรงพยาบาลพังโคน","304","276","90.79","151","54.71","310","299","96.45","173","57.86","303","309","101.98","232","75.08","292","298","102.05","219","73.49"
"11093  :  โรงพยาบาลวาริชภูมิ","200","194","97.00","139","71.65","207","209","100.97","177","84.69","215","118","54.88","95","80.51","221","186","84.16","148","79.57"
"11094  :  โรงพยาบาลนิคมน้ำอูน","115","13","11.30","9","69.23","116","20","17.24","15","75.00","119","17","14.29","9","52.94","122","40","32.79","25","62.50"
"11095  :  โรงพยาบาลวานรนิวาส","427","355","83.14","226","63.66","414","408","98.55","236","57.84","412","256","62.14","159","62.11","398","307","77.14","191","62.21"
"11096  :  โรงพยาบาลคำตากล้า","328","296","90.24","157","53.04","322","278","86.34","142","51.08","334","313","93.71","173","55.27","326","268","82.21","133","49.63"
"11097  :  โรงพยาบาลบ้านม่วง","123","106","86.18","38","35.85","136","53","38.97","19","35.85","131","2","1.53","1","50.00","135","15","11.11","7","46.67"
"11098  :  โรงพยาบาลอากาศอำนวย","322","191","59.32","108","56.54","319","63","19.75","43","68.25","317","227","71.61","132","58.15","310","280","90.32","150","53.57"
"11099  :  โรงพยาบาลส่องดาว","219","97","44.29","33","34.02","210","177","84.29","84","47.46","218","64","29.36","29","45.31","223","66","29.60","29","43.94"
"11100  :  โรงพยาบาลเต่างอย","73","70","95.89","34","48.57","75","44","58.67","20","45.45","73","6","8.22","5","83.33","70","24","34.29","15","62.50"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","232","180","77.59","94","52.22","234","125","53.42","66","52.80","236","63","26.69","29","46.03","234","152","64.96","86","56.58"
"11102  :  โรงพยาบาลเจริญศิลป์","355","332","93.52","163","49.10","350","345","98.57","214","62.03","356","353","99.16","235","66.57","354","351","99.15","203","57.83"
"11103  :  โรงพยาบาลโพนนาแก้ว","119","105","88.24","49","46.67","123","120","97.56","66","55.00","132","109","82.58","54","49.54","132","110","83.33","63","57.27"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","558","370","66.31","195","52.70","523","499","95.41","148","29.66","492","334","67.89","195","58.38","439","351","79.95","197","56.13"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","82","14","17.07","6","42.86","77","7","9.09","2","28.57","76","9","11.84","3","33.33","74","33","44.59","20","60.61"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","110","82","74.55","63","76.83","111","73","65.77","51","69.86","105","36","34.29","25","69.44","94","50","53.19","30","60.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","61","29","47.54","12","41.38","61","60","98.36","32","53.33","66","35","53.03","22","62.86","66","58","87.88","28","48.28"
"11104  :  โรงพยาบาลปลาปาก","234","107","45.73","41","38.32","225","189","84.00","137","72.49","227","141","62.11","90","63.83","232","166","71.55","36","21.69"
"11105  :  โรงพยาบาลท่าอุเทน","75","58","77.33","35","60.34","77","44","57.14","30","68.18","77","8","10.39","7","87.50","72","43","59.72","24","55.81"
"11106  :  โรงพยาบาลบ้านแพง","180","174","96.67","106","60.92","183","179","97.81","138","77.09","186","176","94.62","150","85.23","182","126","69.23","86","68.25"
"11107  :  โรงพยาบาลนาทม","107","96","89.72","59","61.46","107","107","100.00","64","59.81","106","104","98.11","77","74.04","111","105","94.59","69","65.71"
"11108  :  โรงพยาบาลเรณูนคร","125","118","94.40","82","69.49","127","100","78.74","65","65.00","133","95","71.43","75","78.95","130","100","76.92","72","72.00"
"11109  :  โรงพยาบาลนาแก","209","145","69.38","51","35.17","214","178","83.18","64","35.96","214","88","41.12","52","59.09","211","73","34.60","38","52.05"
"11110  :  โรงพยาบาลศรีสงคราม","209","192","91.87","101","52.60","214","209","97.66","104","49.76","222","168","75.68","104","61.90","211","141","66.82","70","49.65"
"11111  :  โรงพยาบาลนาหว้า","279","270","96.77","178","65.93","272","242","88.97","104","42.98","260","222","85.38","117","52.70","253","216","85.38","88","40.74"
"11112  :  โรงพยาบาลโพนสวรรค์","249","230","92.37","112","48.70","236","231","97.88","78","33.77","236","197","83.47","119","60.41","238","228","95.80","129","56.58"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","43","37","86.05","25","67.57","38","33","86.84","13","39.39","38","33","86.84","25","75.76","35","34","97.14","25","73.53"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","121","109","90.08","70","64.22","116","115","99.14","69","60.00","109","102","93.58","92","90.20","97","82","84.54","37","45.12"
"10712  :  โรงพยาบาลมุกดาหาร","701","644","91.87","414","64.29","706","622","88.10","434","69.77","715","681","95.24","500","73.42","682","667","97.80","446","66.87"
"11113  :  โรงพยาบาลนิคมคำสร้อย","135","70","51.85","30","42.86","130","130","100.00","86","66.15","132","81","61.36","54","66.67","132","83","62.88","68","81.93"
"11114  :  โรงพยาบาลดอนตาล","95","61","64.21","30","49.18","93","56","60.22","23","41.07","95","1","1.05","1","100.00","92","2","2.17","1","50.00"
"11115  :  โรงพยาบาลดงหลวง","206","186","90.29","87","46.77","216","112","51.85","63","56.25","228","159","69.74","110","69.18","239","78","32.64","49","62.82"
"11116  :  โรงพยาบาลคำชะอี","126","81","64.29","33","40.74","125","73","58.40","34","46.58","125","20","16.00","12","60.00","130","24","18.46","13","54.17"
"11117  :  โรงพยาบาลหว้านใหญ่","49","44","89.80","20","45.45","50","49","98.00","29","59.18","53","28","52.83","15","53.57","54","48","88.89","26","54.17"
"11118  :  โรงพยาบาลหนองสูง","60","53","88.33","37","69.81","58","60","103.45","33","55.00","60","55","91.67","38","69.09","57","58","101.75","36","62.07"
"06009  :  โรงพยาบาลแม่ตื่น","174","159","91.38","83","52.20","169","169","100.00","88","52.07","164","167","101.83","114","68.26","157","165","105.10","74","44.85"
"10713  :  โรงพยาบาลนครพิงค์","20","5","25.00","4","80.00","19","1","5.26","1","100.00","21","1","4.76","1","100.00","18","3","16.67","1","33.33"
"11119  :  โรงพยาบาลจอมทอง","233","221","94.85","128","57.92","217","215","99.08","132","61.40","207","209","100.97","142","67.94","200","199","99.50","126","63.32"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","226","181","80.09","98","54.14","224","185","82.59","126","68.11","217","171","78.80","118","69.01","221","188","85.07","137","72.87"
"11121  :  โรงพยาบาลเชียงดาว","233","135","57.94","65","48.15","228","180","78.95","101","56.11","220","139","63.18","94","67.63","217","189","87.10","110","58.20"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","126","83","65.87","29","34.94","131","92","70.23","42","45.65","135","57","42.22","27","47.37","132","88","66.67","38","43.18"
"11125  :  โรงพยาบาลฝาง","1","0","0.00","0","0.00","1","0","0.00","0","0.00","1","0","0.00","0","0.00","1","1","100.00","1","100.00"
"11126  :  โรงพยาบาลแม่อาย","78","75","96.15","45","60.00","76","74","97.37","52","70.27","74","76","102.70","44","57.89","74","74","100.00","39","52.70"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","125","120","96.00","75","62.50","122","119","97.54","80","67.23","119","120","100.84","45","37.50","104","116","111.54","45","38.79"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11132  :  โรงพยาบาลฮอด","214","204","95.33","92","45.10","218","215","98.62","93","43.26","218","219","100.46","91","41.55","213","204","95.77","90","44.12"
"11133  :  โรงพยาบาลดอยเต่า","91","84","92.31","42","50.00","93","85","91.40","53","62.35","99","92","92.93","65","70.65","100","57","57.00","38","66.67"
"11134  :  โรงพยาบาลอมก๋อย","398","341","85.68","117","34.31","381","350","91.86","148","42.29","387","349","90.18","149","42.69","386","341","88.34","146","42.82"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","55","49","89.09","26","53.06","48","53","110.42","28","52.83","49","45","91.84","21","46.67","46","46","100.00","16","34.78"
"11138  :  โรงพยาบาลแม่วาง","44","42","95.45","21","50.00","38","41","107.89","22","53.66","35","37","105.71","18","48.65","34","36","105.88","15","41.67"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","4","1","25.00","1","100.00","4","1","25.00","1","100.00","4","0","0.00","0","0.00","4","1","25.00","1","100.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","58","12","20.69","4","33.33","53","8","15.09","3","37.50","50","3","6.00","1","33.33","49","27","55.10","11","40.74"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","451","161","35.70","90","55.90","427","319","74.71","249","78.06","430","123","28.60","88","71.54","409","315","77.02","210","66.67"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","169","41","24.26","26","63.41","159","21","13.21","16","76.19","155","7","4.52","2","28.57","141","33","23.40","21","63.64"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","367","205","55.86","131","63.90","352","71","20.17","35","49.30","343","42","12.24","17","40.48","323","75","23.22","38","50.67"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","67","53","79.10","39","73.58","60","54","90.00","40","74.07","63","45","71.43","29","64.44","63","58","92.06","40","68.97"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","184","129","70.11","72","55.81","172","142","82.56","86","60.56","164","65","39.63","50","76.92","161","100","62.11","74","74.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","125","97","77.60","46","47.42","122","88","72.13","40","45.45","120","26","21.67","11","42.31","126","54","42.86","26","48.15"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","130","69","53.08","15","21.74","133","90","67.67","17","18.89","137","12","8.76","4","33.33","133","77","57.89","42","54.55"
"11144  :  โรงพยาบาลป่าซาง","138","28","20.29","19","67.86","129","117","90.70","70","59.83","126","119","94.44","75","63.03","121","20","16.53","11","55.00"
"11145  :  โรงพยาบาลบ้านธิ","153","143","93.46","77","53.85","148","146","98.65","90","61.64","141","133","94.33","109","81.95","138","134","97.10","111","82.84"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","35","6","17.14","4","66.67","36","5","13.89","5","100.00","33","1","3.03","1","100.00","32","11","34.38","6","54.55"
"24956  :  โรงพยาบาลเวียงหนองล่อง","48","36","75.00","18","50.00","50","41","82.00","21","51.22","47","14","29.79","9","64.29","48","39","81.25","26","66.67"
"10672  :  โรงพยาบาลลำปาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","284","235","82.75","170","72.34","279","252","90.32","149","59.13","282","210","74.47","151","71.90","276","234","84.78","183","78.21"
"11147  :  โรงพยาบาลเกาะคา","33","11","33.33","6","54.55","27","32","118.52","19","59.38","25","3","12.00","1","33.33","23","2","8.70","2","100.00"
"11148  :  โรงพยาบาลเสริมงาม","113","90","79.65","51","56.67","120","106","88.33","56","52.83","118","102","86.44","63","61.76","132","109","82.58","57","52.29"
"11149  :  โรงพยาบาลงาว","57","46","80.70","23","50.00","57","54","94.74","22","40.74","57","19","33.33","9","47.37","57","41","71.93","24","58.54"
"11150  :  โรงพยาบาลแจ้ห่ม","122","115","94.26","54","46.96","124","120","96.77","61","50.83","118","119","100.85","62","52.10","126","110","87.30","66","60.00"
"11151  :  โรงพยาบาลวังเหนือ","112","92","82.14","57","61.96","112","98","87.50","50","51.02","110","104","94.55","59","56.73","112","103","91.96","49","47.57"
"11152  :  โรงพยาบาลเถิน","105","82","78.10","38","46.34","107","55","51.40","27","49.09","107","1","0.93","0","0.00","110","34","30.91","19","55.88"
"11153  :  โรงพยาบาลแม่พริก","145","94","64.83","47","50.00","139","129","92.81","60","46.51","133","57","42.86","30","52.63","127","77","60.63","40","51.95"
"11154  :  โรงพยาบาลแม่ทะ","83","81","97.59","37","45.68","92","71","77.17","33","46.48","89","27","30.34","14","51.85","85","36","42.35","15","41.67"
"11155  :  โรงพยาบาลสบปราบ","207","196","94.69","139","70.92","209","209","100.00","153","73.21","198","206","104.04","151","73.30","194","193","99.48","126","65.28"
"11156  :  โรงพยาบาลห้างฉัตร","156","78","50.00","50","64.10","161","73","45.34","42","57.53","162","11","6.79","5","45.45","160","31","19.38","20","64.52"
"11157  :  โรงพยาบาลเมืองปาน","92","89","96.74","56","62.92","90","90","100.00","50","55.56","90","85","94.44","51","60.00","82","84","102.44","56","66.67"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","164","70","42.68","30","42.86","167","68","40.72","15","22.06","163","66","40.49","40","60.61","158","87","55.06","57","65.52"
"11158  :  โรงพยาบาลตรอน","123","102","82.93","64","62.75","122","92","75.41","52","56.52","127","27","21.26","20","74.07","134","104","77.61","63","60.58"
"11159  :  โรงพยาบาลท่าปลา","181","170","93.92","91","53.53","183","173","94.54","98","56.65","183","168","91.80","101","60.12","185","178","96.22","115","64.61"
"11160  :  โรงพยาบาลน้ำปาด","106","95","89.62","48","50.53","114","87","76.32","40","45.98","115","70","60.87","42","60.00","110","86","78.18","42","48.84"
"11161  :  โรงพยาบาลฟากท่า","110","94","85.45","17","18.09","104","71","68.27","27","38.03","98","12","12.24","8","66.67","100","83","83.00","51","61.45"
"11162  :  โรงพยาบาลบ้านโคก","83","82","98.80","43","52.44","84","60","71.43","28","46.67","85","26","30.59","14","53.85","84","66","78.57","32","48.48"
"11163  :  โรงพยาบาลพิชัย","153","129","84.31","79","61.24","148","139","93.92","79","56.83","143","122","85.31","84","68.85","138","122","88.41","79","64.75"
"11164  :  โรงพยาบาลลับแล","113","108","95.58","62","57.41","110","36","32.73","20","55.56","116","14","12.07","8","57.14","119","81","68.07","43","53.09"
"11165  :  โรงพยาบาลทองแสนขัน","139","124","89.21","57","45.97","138","133","96.38","75","56.39","137","126","91.97","75","59.52","134","118","88.06","83","70.34"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","12","4","33.33","2","50.00","12","1","8.33","1","100.00","11","0","0.00","0","0.00","10","6","60.00","6","100.00"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","95","90","94.74","57","63.33","94","92","97.87","63","68.48","98","88","89.80","64","72.73","99","96","96.97","64","66.67"
"11167  :  โรงพยาบาลลอง","165","148","89.70","92","62.16","164","156","95.12","109","69.87","160","128","80.00","81","63.28","157","144","91.72","93","64.58"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11170  :  โรงพยาบาลสอง","149","136","91.28","75","55.15","147","143","97.28","80","55.94","157","131","83.44","63","48.09","156","148","94.87","83","56.08"
"11171  :  โรงพยาบาลวังชิ้น","99","84","84.85","46","54.76","99","95","95.96","42","44.21","101","79","78.22","35","44.30","99","96","96.97","38","39.58"
"11172  :  โรงพยาบาลหนองม่วงไข่","67","55","82.09","36","65.45","66","61","92.42","44","72.13","67","60","89.55","45","75.00","65","63","96.92","45","71.43"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","172","159","92.44","96","60.38","176","169","96.02","113","66.86","171","174","101.75","119","68.39","169","173","102.37","118","68.21"
"10716  :  โรงพยาบาลน่าน","290","141","48.62","81","57.45","301","146","48.50","79","54.11","295","281","95.25","158","56.23","303","119","39.27","65","54.62"
"11173  :  โรงพยาบาลแม่จริม","58","39","67.24","19","48.72","59","52","88.14","34","65.38","60","21","35.00","11","52.38","64","17","26.56","9","52.94"
"11174  :  โรงพยาบาลบ้านหลวง","48","45","93.75","27","60.00","46","29","63.04","14","48.28","48","47","97.92","29","61.70","51","43","84.31","22","51.16"
"11175  :  โรงพยาบาลนาน้อย","105","101","96.19","65","64.36","111","100","90.09","73","73.00","105","101","96.19","69","68.32","105","103","98.10","71","68.93"
"11176  :  โรงพยาบาลท่าวังผา","93","84","90.32","47","55.95","93","95","102.15","57","60.00","95","91","95.79","55","60.44","94","95","101.06","54","56.84"
"11177  :  โรงพยาบาลเวียงสา","174","131","75.29","77","58.78","177","170","96.05","75","44.12","171","122","71.35","74","60.66","167","120","71.86","52","43.33"
"11178  :  โรงพยาบาลทุ่งช้าง","77","75","97.40","54","72.00","76","74","97.37","50","67.57","76","73","96.05","49","67.12","78","81","103.85","57","70.37"
"11179  :  โรงพยาบาลเชียงกลาง","81","49","60.49","28","57.14","78","32","41.03","20","62.50","73","12","16.44","4","33.33","71","10","14.08","2","20.00"
"11180  :  โรงพยาบาลนาหมื่น","76","70","92.11","44","62.86","78","77","98.72","51","66.23","78","70","89.74","48","68.57","77","79","102.60","49","62.03"
"11181  :  โรงพยาบาลสันติสุข","103","96","93.20","62","64.58","105","103","98.10","65","63.11","104","100","96.15","74","74.00","101","101","100.00","73","72.28"
"11182  :  โรงพยาบาลบ่อเกลือ","58","41","70.69","17","41.46","59","15","25.42","4","26.67","55","49","89.09","29","59.18","59","46","77.97","24","52.17"
"11183  :  โรงพยาบาลสองแคว","56","56","100.00","29","51.79","59","43","72.88","27","62.79","53","33","62.26","21","63.64","58","54","93.10","34","62.96"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","108","96","88.89","63","65.63","110","99","90.00","57","57.58","107","103","96.26","64","62.14","107","97","90.65","60","61.86"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","6","3","50.00","2","66.67","4","3","75.00","2","66.67","4","1","25.00","1","100.00","2","2","100.00","1","50.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","33","28","84.85","11","39.29","30","31","103.33","18","58.06","29","24","82.76","15","62.50","30","29","96.67","23","79.31"
"25017  :  โรงพยาบาลภูเพียง","25","5","20.00","3","60.00","23","6","26.09","3","50.00","22","1","4.55","0","0.00","22","2","9.09","2","100.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11184  :  โรงพยาบาลจุน","137","133","97.08","70","52.63","138","129","93.48","94","72.87","142","140","98.59","76","54.29","138","123","89.13","72","58.54"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","73","72","98.63","52","72.22","73","73","100.00","35","47.95","68","59","86.76","33","55.93","72","70","97.22","42","60.00"
"11187  :  โรงพยาบาลปง","67","63","94.03","39","61.90","69","71","102.90","44","61.97","66","61","92.42","40","65.57","64","66","103.13","44","66.67"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","374","61","16.31","39","63.93","375","68","18.13","47","69.12","376","68","18.09","47","69.12","386","145","37.56","82","56.55"
