"โรงพยาบาล","ตค. ถึง มีค.","เมย. ถึง กย."
"B","A","ร้อยละ","B","A","ร้อยละ"
"11097  :  โรงพยาบาลบ้านม่วง","3,093","7","0.23","3,689","7","0.19"
"11098  :  โรงพยาบาลอากาศอำนวย","1,043","7","0.67","1,501","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","1,216","4","0.33","2,415","9","0.37"
"11100  :  โรงพยาบาลเต่างอย","1,507","1","0.07","1,920","398","20.73"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","1,690","1","0.06","2,821","760","26.94"
"11102  :  โรงพยาบาลเจริญศิลป์","1,861","4","0.21","2,323","99","4.26"
"11103  :  โรงพยาบาลโพนนาแก้ว","847","0","0.00","1,716","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","6,706","9","0.13","8,441","14","0.17"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0.00","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","815","1","0.12","1,046","1","0.10"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","5,296","3","0.06","6,855","174","2.54"
"11104  :  โรงพยาบาลปลาปาก","2,446","2","0.08","2,928","4","0.14"
"11105  :  โรงพยาบาลท่าอุเทน","1,511","312","20.65","2,283","3","0.13"
"11106  :  โรงพยาบาลบ้านแพง","1,962","0","0.00","2,302","0","0.00"
"11107  :  โรงพยาบาลนาทม","926","0","0.00","1,173","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","2,746","1,726","62.86","3,198","1,737","54.32"
"11109  :  โรงพยาบาลนาแก","2,368","0","0.00","2,332","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","3,213","7","0.22","4,154","186","4.48"
"11111  :  โรงพยาบาลนาหว้า","2,312","8","0.35","2,609","867","33.23"
"11112  :  โรงพยาบาลโพนสวรรค์","2,805","1","0.04","3,579","57","1.59"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","1,921","188","9.79","2,953","204","6.91"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","262","0","0.00","726","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","4,167","273","6.55","6,381","655","10.26"
"11113  :  โรงพยาบาลนิคมคำสร้อย","1,532","2","0.13","2,133","2","0.09"
"11114  :  โรงพยาบาลดอนตาล","1,740","1","0.06","1,652","1","0.06"
"11115  :  โรงพยาบาลดงหลวง","1,673","1","0.06","1,863","2","0.11"
"11116  :  โรงพยาบาลคำชะอี","1,417","4","0.28","1,911","5","0.26"
"11117  :  โรงพยาบาลหว้านใหญ่","1,253","0","0.00","1,408","3","0.21"
"11118  :  โรงพยาบาลหนองสูง","1,289","112","8.69","1,391","166","11.93"
"06009  :  โรงพยาบาลแม่ตื่น","13","0","0.00","399","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","8,995","0","0.00","4,719","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","3,060","0","0.00","3,002","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","2,332","7","0.30","1,754","5","0.29"
"11121  :  โรงพยาบาลเชียงดาว","2,494","3","0.12","2,665","7","0.26"
"11122  :  โรงพยาบาลดอยสะเก็ด","3,079","3","0.10","1,645","5","0.30"
"11123  :  โรงพยาบาลแม่แตง","1,165","2","0.17","1,133","5","0.44"
"11124  :  โรงพยาบาลสะเมิง","882","6","0.68","1,001","6","0.60"
"11125  :  โรงพยาบาลฝาง","5,467","6","0.11","5,717","12","0.21"
"11126  :  โรงพยาบาลแม่อาย","2,319","2","0.09","2,377","53","2.23"
"11127  :  โรงพยาบาลพร้าว","1,115","2","0.18","1,199","2","0.17"
"11128  :  โรงพยาบาลสันป่าตอง","3,176","4","0.13","3,362","3","0.09"
"11129  :  โรงพยาบาลสันกำแพง","2,011","0","0.00","1,182","2","0.17"
"11130  :  โรงพยาบาลสันทราย","1","0","0.00","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","2,314","7","0.30","2,143","4","0.19"
"11132  :  โรงพยาบาลฮอด","2,302","2","0.09","2,643","5","0.19"
"11133  :  โรงพยาบาลดอยเต่า","977","4","0.41","1,371","5","0.36"
"11134  :  โรงพยาบาลอมก๋อย","2,539","8","0.32","2,590","9","0.35"
"11135  :  โรงพยาบาลสารภี","1,602","3","0.19","1,432","7","0.49"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","1,071","4","0.37","1,046","2","0.19"
"11138  :  โรงพยาบาลแม่วาง","1,183","1","0.08","1,161","4","0.34"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","2","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","331","0","0.00","289","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","630","0","0.00","434","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","945","0","0.00","710","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","3","0","0.00","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","1,164","0","0.00","2","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","1,754","0","0.00","2,823","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","340","0","0.00","331","0","0.00"
"10714  :  โรงพยาบาลลำพูน","541","0","0.00","158","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","407","0","0.00","944","3","0.32"
"11141  :  โรงพยาบาลบ้านโฮ่ง","2,405","1","0.04","1,493","2","0.13"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","1,402","1","0.07","1,455","1","0.07"
"11144  :  โรงพยาบาลป่าซาง","743","0","0.00","307","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","948","5","0.53","984","2","0.20"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","1,017","0","0.00","0","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","620","2","0.32","715","0","0.00"
"10672  :  โรงพยาบาลลำปาง","8,912","1","0.01","14,353","7,117","49.59"
"11146  :  โรงพยาบาลแม่เมาะ","1,587","752","47.39","1,242","919","73.99"
"11147  :  โรงพยาบาลเกาะคา","831","630","75.81","656","561","85.52"
"11148  :  โรงพยาบาลเสริมงาม","1,653","609","36.84","1,665","503","30.21"
"11149  :  โรงพยาบาลงาว","3,127","200","6.40","3,355","1,819","54.22"
"11150  :  โรงพยาบาลแจ้ห่ม","1,192","188","15.77","1,412","173","12.25"
"11151  :  โรงพยาบาลวังเหนือ","755","0","0.00","964","372","38.59"
"11152  :  โรงพยาบาลเถิน","2,035","17","0.84","1,729","60","3.47"
"11153  :  โรงพยาบาลแม่พริก","881","515","58.46","791","466","58.91"
"11154  :  โรงพยาบาลแม่ทะ","2,050","432","21.07","1,493","309","20.70"
"11155  :  โรงพยาบาลสบปราบ","1,417","569","40.16","1,452","718","49.45"
"11156  :  โรงพยาบาลห้างฉัตร","1,541","698","45.30","1,487","813","54.67"
"11157  :  โรงพยาบาลเมืองปาน","1,118","41","3.67","1,000","347","34.70"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","910","332","36.48","1,417","0","0.00"
"11158  :  โรงพยาบาลตรอน","1,495","551","36.86","1,419","618","43.55"
"11159  :  โรงพยาบาลท่าปลา","1,278","837","65.49","1,137","569","50.04"
"11160  :  โรงพยาบาลน้ำปาด","1,926","867","45.02","1,873","820","43.78"
"11161  :  โรงพยาบาลฟากท่า","779","3","0.39","831","439","52.83"
"11162  :  โรงพยาบาลบ้านโคก","655","498","76.03","741","459","61.94"
"11163  :  โรงพยาบาลพิชัย","3,055","2,121","69.43","3,735","2,659","71.19"
"11164  :  โรงพยาบาลลับแล","1,747","665","38.07","1,426","444","31.14"
"11165  :  โรงพยาบาลทองแสนขัน","997","766","76.83","1,437","914","63.60"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","364","0","0.00","372","0","0.00"
"10715  :  โรงพยาบาลแพร่","1,499","8","0.53","2,126","16","0.75"
"11166  :  โรงพยาบาลร้องกวาง","1,938","3","0.15","2,069","2","0.10"
"11167  :  โรงพยาบาลลอง","2,491","4","0.16","2,802","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","1,194","2","0.17","1,592","1","0.06"
"11170  :  โรงพยาบาลสอง","1,971","1","0.05","2,046","1","0.05"
"11171  :  โรงพยาบาลวังชิ้น","1,731","3","0.17","1,839","4","0.22"
"11172  :  โรงพยาบาลหนองม่วงไข่","896","214","23.88","848","1","0.12"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","1,873","76","4.06","1,986","0","0.00"
"10716  :  โรงพยาบาลน่าน","7","0","0.00","3,804","3,397","89.30"
"11173  :  โรงพยาบาลแม่จริม","920","3","0.33","1,079","437","40.50"
"11174  :  โรงพยาบาลบ้านหลวง","511","3","0.59","671","3","0.45"
"11175  :  โรงพยาบาลนาน้อย","631","0","0.00","646","229","35.45"
"11176  :  โรงพยาบาลท่าวังผา","2,155","5","0.23","2,178","3","0.14"
"11177  :  โรงพยาบาลเวียงสา","3,039","8","0.26","3,150","4","0.13"
"11178  :  โรงพยาบาลทุ่งช้าง","838","7","0.84","1,007","240","23.83"
"11179  :  โรงพยาบาลเชียงกลาง","1,186","45","3.79","1,090","66","6.06"
"11180  :  โรงพยาบาลนาหมื่น","751","1","0.13","722","1","0.14"
"11181  :  โรงพยาบาลสันติสุข","942","1","0.11","967","1","0.10"
"11182  :  โรงพยาบาลบ่อเกลือ","622","4","0.64","822","7","0.85"
"11183  :  โรงพยาบาลสองแคว","519","1","0.19","597","199","33.33"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","2,334","512","21.94","2,567","436","16.98"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","134","0","0.00","83","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","217","1","0.46","355","1","0.28"
"25017  :  โรงพยาบาลภูเพียง","912","3","0.33","315","1","0.32"
"10717  :  โรงพยาบาลพะเยา","2,903","0","0.00","2,993","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","4,036","2","0.05","3,926","6","0.15"
"11184  :  โรงพยาบาลจุน","2,284","0","0.00","2,268","2","0.09"
"11185  :  โรงพยาบาลเชียงม่วน","762","1","0.13","732","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","1,836","3","0.16","1,710","1","0.06"
"11187  :  โรงพยาบาลปง","2,011","2","0.10","2,161","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","885","0","0.00","1,018","1","0.10"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","267","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","4,289","0","0.00","14","0","0.00"
"11189  :  โรงพยาบาลเทิง","3,672","3","0.08","3,824","2","0.05"
"11190  :  โรงพยาบาลพาน","2,866","8","0.28","3,436","7","0.20"
"11191  :  โรงพยาบาลป่าแดด","1,450","1","0.07","1,402","2","0.14"
"11192  :  โรงพยาบาลแม่จัน","1,977","10","0.51","2,479","11","0.44"
"11193  :  โรงพยาบาลเชียงแสน","999","3","0.30","920","0","0.00"
"11194  :  โรงพยาบาลแม่สาย","3,533","2","0.06","2,430","6","0.25"
"11195  :  โรงพยาบาลแม่สรวย","2,403","2","0.08","3,126","2","0.06"
"11196  :  โรงพยาบาลเวียงป่าเป้า","2,945","317","10.76","3,091","647","20.93"
"11197  :  โรงพยาบาลพญาเม็งราย","2,063","383","18.57","2,110","357","16.92"
"11198  :  โรงพยาบาลเวียงแก่น","886","420","47.40","837","219","26.16"
"11199  :  โรงพยาบาลขุนตาล","928","236","25.43","970","231","23.81"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","2,055","71","3.45","2,680","218","8.13"
"11201  :  โรงพยาบาลแม่ลาว","1,161","1","0.09","1,134","2","0.18"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","1,528","380","24.87","1,905","741","38.90"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","1,254","0","0.00","433","0","0.00"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","1,536","0","0.00","2,400","26","1.08"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","708","0","0.00","995","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","251","0","0.00","449","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","3,014","388","12.87","3,184","81","2.54"
"11203  :  โรงพยาบาลขุนยวม","974","0","0.00","762","180","23.62"
"11204  :  โรงพยาบาลปาย","1,300","918","70.62","1,434","1,258","87.73"
"11205  :  โรงพยาบาลแม่สะเรียง","3,484","7","0.20","4,064","6","0.15"
"11206  :  โรงพยาบาลแม่ลาน้อย","1,950","2","0.10","2,013","5","0.25"
"11207  :  โรงพยาบาลสบเมย","103","0","0.00","94","0","0.00"
"11208  :  โรงพยาบาลปางมะผ้า","1,377","485","35.22","1,389","453","32.61"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","5","0","0.00","5","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","4,328","10","0.23","5,234","28","0.53"
"11209  :  โรงพยาบาลโกรกพระ","1,549","5","0.32","1,445","4","0.28"
"11210  :  โรงพยาบาลชุมแสง","40","0","0.00","129","0","0.00"
"11211  :  โรงพยาบาลหนองบัว","2,333","1,610","69.01","2,702","1,962","72.61"
"11212  :  โรงพยาบาลบรรพตพิสัย","1,990","1,004","50.45","2,189","855","39.06"
"11213  :  โรงพยาบาลเก้าเลี้ยว","1,954","258","13.20","1,874","8","0.43"
"11214  :  โรงพยาบาลตาคลี","4,161","19","0.46","3,105","17","0.55"
"11215  :  โรงพยาบาลท่าตะโก","1,351","0","0.00","2,227","4","0.18"
"11216  :  โรงพยาบาลไพศาลี","747","4","0.54","2,343","5","0.21"
"11217  :  โรงพยาบาลพยุหะคีรี","1,533","2","0.13","1,517","3","0.20"
"11218  :  โรงพยาบาลลาดยาว","0","0","0.00","1","0","0.00"
"11219  :  โรงพยาบาลตากฟ้า","2,119","6","0.28","2,097","288","13.73"
"11220  :  โรงพยาบาลแม่วงก์","5","0","0.00","0","0","0.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","753","6","0.80","654","1","0.15"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","17","0","0.00","573","5","0.87"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0.00","0","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","2,418","5","0.21","2,741","8","0.29"
"11221  :  โรงพยาบาลทัพทัน","1,005","1","0.10","2,264","9","0.40"
"11222  :  โรงพยาบาลสว่างอารมณ์","1,627","0","0.00","1,667","1","0.06"
"11223  :  โรงพยาบาลหนองฉาง","3,478","7","0.20","3,819","4","0.10"
"11224  :  โรงพยาบาลหนองขาหย่าง","481","0","0.00","485","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","2,721","3","0.11","3,017","4","0.13"
"11226  :  โรงพยาบาลลานสัก","2,654","8","0.30","2,865","8","0.28"
"11227  :  โรงพยาบาลห้วยคต","1,002","1","0.10","1,290","156","12.09"
"10721  :  โรงพยาบาลกำแพงเพชร","5,070","0","0.00","4,222","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","1,203","4","0.33","1,431","0","0.00"
"11229  :  โรงพยาบาลไทรงาม","1,369","6","0.44","1,624","2","0.12"
"11230  :  โรงพยาบาลคลองลาน","3,945","5","0.13","3,605","8","0.22"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","308","0","0.00","284","0","0.00"
"11232  :  โรงพยาบาลคลองขลุง","3,131","7","0.22","2,998","4","0.13"
"11233  :  โรงพยาบาลพรานกระต่าย","1,424","0","0.00","1,352","0","0.00"
"11234  :  โรงพยาบาลลานกระบือ","1,728","4","0.23","1,977","8","0.40"
"11235  :  โรงพยาบาลทรายทองวัฒนา","1,583","3","0.19","1,513","4","0.26"
"11236  :  โรงพยาบาลปางศิลาทอง","1,812","2","0.11","1,504","1","0.07"
"14135  :  โรงพยาบาลบึงสามัคคี","1,484","4","0.27","1,286","592","46.03"
"28010  :  โรงพยาบาลโกสัมพีนคร","857","4","0.47","1,332","1","0.08"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","2,851","0","0.00","2,770","0","0.00"
"10723  :  โรงพยาบาลแม่สอด","0","0","0.00","0","0","0.00"
"11238  :  โรงพยาบาลบ้านตาก","0","0","0.00","0","0","0.00"
"11239  :  โรงพยาบาลสามเงา","0","0","0.00","0","0","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","1","1","100.00","1,198","813","67.86"
"11241  :  โรงพยาบาลท่าสองยาง","1,003","790","78.76","1,047","854","81.57"
"11242  :  โรงพยาบาลพบพระ","1,659","1,652","99.58","1,716","1,377","80.24"
"11243  :  โรงพยาบาลอุ้มผาง","543","0","0.00","732","361","49.32"
"27443  :  โรงพยาบาลวังเจ้า","0","0","0.00","0","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","2,331","0","0.00","2,846","0","0.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","2,708","8","0.30","2,667","5","0.19"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","2,343","0","0.00","1,967","1","0.05"
"11245  :  โรงพยาบาลคีรีมาศ","2,015","490","24.32","2,707","513","18.95"
"11246  :  โรงพยาบาลกงไกรลาศ","828","1","0.12","999","3","0.30"
"11247  :  โรงพยาบาลศรีสัชนาลัย","2,379","1","0.04","2,829","4","0.14"
"11248  :  โรงพยาบาลสวรรคโลก","2,913","9","0.31","2,656","5","0.19"
"11249  :  โรงพยาบาลศรีนคร","1,365","1","0.07","1,602","3","0.19"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","2,196","4","0.18","2,751","3","0.11"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00","457","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","2,236","6","0.27","2,499","5","0.20"
"11252  :  โรงพยาบาลบางระกำ","4,381","0","0.00","4,672","0","0.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","2,358","0","0.00","2,406","0","0.00"
"11254  :  โรงพยาบาลพรหมพิราม","3,126","0","0.00","2,688","3","0.11"
"11255  :  โรงพยาบาลวัดโบสถ์","2,448","4","0.16","2,366","624","26.37"
"11256  :  โรงพยาบาลวังทอง","2,944","1","0.03","3,857","4","0.10"
"11257  :  โรงพยาบาลเนินมะปราง","2,081","2","0.10","2,250","2","0.09"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","4,359","8","0.18","3,999","9","0.23"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","1,278","0","0.00","1,302","3","0.23"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","11","0","0.00","5","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","8,481","35","0.41","4,647","39","0.84"
"11258  :  โรงพยาบาลวังทรายพูน","823","5","0.61","1,054","1","0.09"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","927","16","1.73","1,071","1","0.09"
"11260  :  โรงพยาบาลบางมูลนาก","4,002","15","0.37","2,847","18","0.63"
"11261  :  โรงพยาบาลโพทะเล","2,349","1,252","53.30","2,101","7","0.33"
"11262  :  โรงพยาบาลสามง่าม","1,207","568","47.06","1,324","4","0.30"
"11263  :  โรงพยาบาลทับคล้อ","1,275","0","0.00","1,301","1","0.08"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","5,602","7","0.12","5,774","7","0.12"
"11631  :  โรงพยาบาลวชิรบารมี","1,659","2","0.12","1,759","1","0.06"
"27978  :  โรงพยาบาลสากเหล็ก","960","3","0.31","1,069","2","0.19"
"27979  :  โรงพยาบาลบึงนาราง","675","1","0.15","658","5","0.76"
"27980  :  โรงพยาบาลดงเจริญ","499","2","0.40","525","2","0.38"
"10727  :  โรงพยาบาลเพชรบูรณ์","4,713","9","0.19","5,564","18","0.32"
"11264  :  โรงพยาบาลชนแดน","3,954","2","0.05","4,244","5","0.12"
"11265  :  โรงพยาบาลหล่มสัก","1,785","6","0.34","2,587","6","0.23"
"11266  :  โรงพยาบาลวิเชียรบุรี","3,208","17","0.53","4,537","20","0.44"
"11267  :  โรงพยาบาลศรีเทพ","2,299","1","0.04","3,057","5","0.16"
"11268  :  โรงพยาบาลหนองไผ่","3,377","6","0.18","5,182","1,681","32.44"
"11269  :  โรงพยาบาลบึงสามพัน","1,892","6","0.32","3,833","9","0.23"
"11270  :  โรงพยาบาลน้ำหนาว","977","1","0.10","1,153","5","0.43"
"11271  :  โรงพยาบาลวังโป่ง","1,625","2","0.12","1,792","3","0.17"
"11272  :  โรงพยาบาลเขาค้อ","1,930","6","0.31","1,643","7","0.43"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","2,206","5","0.23","2,680","6","0.22"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","319","1","0.31","332","1","0.30"
"10677  :  โรงพยาบาลราชบุรี","7,596","33","0.43","7,108","30","0.42"
"10728  :  โรงพยาบาลดำเนินสะดวก","2,641","7","0.27","4,356","3","0.07"
"10729  :  โรงพยาบาลบ้านโป่ง","11,675","6,446","55.21","9,672","13","0.13"
"10730  :  โรงพยาบาลโพธาราม","1,537","4","0.26","2,126","4","0.19"
"11273  :  โรงพยาบาลสวนผึ้ง","2,748","515","18.74","2,443","253","10.36"
"11274  :  โรงพยาบาลบางแพ","1,823","683","37.47","2,089","415","19.87"
"11275  :  โรงพยาบาลเจ็ดเสมียน","719","0","0.00","788","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","3,182","682","21.43","3,204","459","14.33"
"11277  :  โรงพยาบาลวัดเพลง","1,020","1","0.10","1,101","3","0.27"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","2,241","829","36.99","2,721","8","0.29"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","149","0","0.00","150","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","442","1","0.23","452","1","0.22"
"28858  :  โรงพยาบาลบ้านคา","661","1","0.15","927","68","7.34"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","7,418","60","0.81","8,033","97","1.21"
"10732  :  โรงพยาบาลมะการักษ์","5,751","1,314","22.85","5,915","178","3.01"
"11278  :  โรงพยาบาลไทรโยค","1,278","3","0.23","1,735","7","0.40"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","990","6","0.61","1,170","18","1.54"
"11280  :  โรงพยาบาลบ่อพลอย","2,757","1,304","47.30","2,908","1,371","47.15"
"11281  :  โรงพยาบาลท่ากระดาน","709","6","0.85","848","1","0.12"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","8,143","6","0.07","7,619","1,176","15.44"
"11283  :  โรงพยาบาลทองผาภูมิ","1,713","954","55.69","2,495","47","1.88"
"11284  :  โรงพยาบาลสังขละบุรี","2,036","2","0.10","2,373","0","0.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","2,589","1,033","39.90","2,691","1,233","45.82"
"11286  :  โรงพยาบาลเลาขวัญ","966","11","1.14","1,205","312","25.89"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","2,756","1,067","38.72","2,307","834","36.15"
"11288  :  โรงพยาบาลสถานพระบารมี","2,285","3","0.13","2,042","16","0.78"
"11520  :  โรงพยาบาลค่ายสุรสีห์","793","1","0.13","657","1","0.15"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","421","3","0.71","485","1","0.21"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","1,206","854","70.81","1,412","1,240","87.82"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","9,609","1,218","12.68","10,832","15","0.14"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","4,718","22","0.47","3,326","615","18.49"
