"โรงพยาบาล","ตค. ถึง มีค.","เมย. ถึง กย."
"B","A","ร้อยละ","B","A","ร้อยละ"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","6,869","0","0.00","4,689","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0.00","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","983","0","0.00","1,007","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","4,839","5","0.10","3,253","790","24.29"
"11104  :  โรงพยาบาลปลาปาก","1,842","5","0.27","1,658","3","0.18"
"11105  :  โรงพยาบาลท่าอุเทน","1,343","114","8.49","331","3","0.91"
"11106  :  โรงพยาบาลบ้านแพง","3,223","1,882","58.39","713","0","0.00"
"11107  :  โรงพยาบาลนาทม","1,865","0","0.00","677","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","1,804","1,096","60.75","1,221","1,156","94.68"
"11109  :  โรงพยาบาลนาแก","2,946","212","7.20","454","259","57.05"
"11110  :  โรงพยาบาลศรีสงคราม","3,221","1,465","45.48","2,400","1","0.04"
"11111  :  โรงพยาบาลนาหว้า","2,384","12","0.50","1,057","5","0.47"
"11112  :  โรงพยาบาลโพนสวรรค์","4,773","2","0.04","1,005","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","3,800","1,390","36.58","2,208","1","0.05"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","505","196","38.81","431","162","37.59"
"10712  :  โรงพยาบาลมุกดาหาร","3,510","932","26.55","353","205","58.07"
"11113  :  โรงพยาบาลนิคมคำสร้อย","1,215","213","17.53","107","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","1,281","548","42.78","0","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","1,214","1","0.08","722","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","1,722","4","0.23","104","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","1,008","0","0.00","606","1","0.17"
"11118  :  โรงพยาบาลหนองสูง","834","16","1.92","1,293","157","12.14"
"06009  :  โรงพยาบาลแม่ตื่น","10","0","0.00","50","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","3,925","0","0.00","2,829","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","3,984","6","0.15","4,149","8","0.19"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","1,952","0","0.00","937","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","1,290","2","0.16","1,072","4","0.37"
"11122  :  โรงพยาบาลดอยสะเก็ด","876","0","0.00","0","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","875","0","0.00","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","777","1","0.13","559","4","0.72"
"11125  :  โรงพยาบาลฝาง","4,859","5","0.10","107","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","1,431","2","0.14","443","7","1.58"
"11127  :  โรงพยาบาลพร้าว","1,012","0","0.00","776","2","0.26"
"11128  :  โรงพยาบาลสันป่าตอง","2,195","0","0.00","1,721","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","1,291","0","0.00","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","1","0","0.00","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","1,812","1","0.06","64","0","0.00"
"11132  :  โรงพยาบาลฮอด","1,913","0","0.00","1,335","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","865","2","0.23","351","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","1,864","0","0.00","53","0","0.00"
"11135  :  โรงพยาบาลสารภี","1,396","2","0.14","624","1","0.16"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","771","2","0.26","20","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","1,032","1","0.10","15","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","188","0","0.00","102","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","437","0","0.00","312","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","1,427","0","0.00","1,028","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","10","0","0.00","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","147","0","0.00","38","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","1","0","0.00","41","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","2,703","0","0.00","1,673","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","224","0","0.00","228","0","0.00"
"10714  :  โรงพยาบาลลำพูน","358","0","0.00","177","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","978","2","0.20","259","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","1,258","0","0.00","827","0","0.00"
"11142  :  โรงพยาบาลลี้","1,812","2","0.11","1,510","2","0.13"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","929","1","0.11","316","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","122","0","0.00","71","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","839","0","0.00","833","1","0.12"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0.00","0","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","616","1","0.16","582","0","0.00"
"10672  :  โรงพยาบาลลำปาง","0","0","0.00","0","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","2,135","925","43.33","1,980","1,102","55.66"
"11147  :  โรงพยาบาลเกาะคา","558","474","84.95","390","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","1,234","772","62.56","1,175","526","44.77"
"11149  :  โรงพยาบาลงาว","2,288","1,292","56.47","1,235","2","0.16"
"11150  :  โรงพยาบาลแจ้ห่ม","984","172","17.48","913","147","16.10"
"11151  :  โรงพยาบาลวังเหนือ","512","361","70.51","622","438","70.42"
"11152  :  โรงพยาบาลเถิน","1,409","31","2.20","103","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","679","358","52.72","537","413","76.91"
"11154  :  โรงพยาบาลแม่ทะ","1,674","187","11.17","868","4","0.46"
"11155  :  โรงพยาบาลสบปราบ","718","615","85.65","751","622","82.82"
"11156  :  โรงพยาบาลห้างฉัตร","910","596","65.49","825","800","96.97"
"11157  :  โรงพยาบาลเมืองปาน","1,082","192","17.74","1,044","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","4","0","0.00","2","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","2,250","18","0.80","3,269","31","0.95"
"11158  :  โรงพยาบาลตรอน","370","370","100.00","446","354","79.37"
"11159  :  โรงพยาบาลท่าปลา","1,037","651","62.78","688","658","95.64"
"11160  :  โรงพยาบาลน้ำปาด","1,512","781","51.65","1,195","890","74.48"
"11161  :  โรงพยาบาลฟากท่า","761","311","40.87","324","322","99.38"
"11162  :  โรงพยาบาลบ้านโคก","447","223","49.89","420","247","58.81"
"11163  :  โรงพยาบาลพิชัย","2,507","1,643","65.54","1,813","1,479","81.58"
"11164  :  โรงพยาบาลลับแล","1,046","523","50.00","522","499","95.59"
"11165  :  โรงพยาบาลทองแสนขัน","705","268","38.01","312","306","98.08"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","168","0","0.00","0","0","0.00"
"10715  :  โรงพยาบาลแพร่","1,987","23","1.16","0","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","1,563","2","0.13","877","0","0.00"
"11167  :  โรงพยาบาลลอง","1,873","0","0.00","1,327","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","958","2","0.21","0","0","0.00"
"11170  :  โรงพยาบาลสอง","1,413","0","0.00","1,073","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","1,267","1","0.08","762","1","0.13"
"11172  :  โรงพยาบาลหนองม่วงไข่","205","0","0.00","163","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","1,435","0","0.00","999","2","0.20"
"10716  :  โรงพยาบาลน่าน","1","0","0.00","5,307","5,300","99.87"
"11173  :  โรงพยาบาลแม่จริม","729","5","0.69","438","422","96.35"
"11174  :  โรงพยาบาลบ้านหลวง","645","3","0.47","400","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","800","2","0.25","987","559","56.64"
"11176  :  โรงพยาบาลท่าวังผา","1,648","4","0.24","909","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","1,639","2","0.12","1,822","4","0.22"
"11178  :  โรงพยาบาลทุ่งช้าง","724","167","23.07","693","187","26.98"
"11179  :  โรงพยาบาลเชียงกลาง","822","406","49.39","0","0","0.00"
"11180  :  โรงพยาบาลนาหมื่น","478","34","7.11","474","136","28.69"
"11181  :  โรงพยาบาลสันติสุข","666","536","80.48","315","267","84.76"
"11182  :  โรงพยาบาลบ่อเกลือ","487","3","0.62","46","0","0.00"
"11183  :  โรงพยาบาลสองแคว","440","0","0.00","359","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","1,870","4","0.21","1,351","399","29.53"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","64","0","0.00","0","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","219","0","0.00","312","75","24.04"
"25017  :  โรงพยาบาลภูเพียง","0","0","0.00","0","0","0.00"
"10717  :  โรงพยาบาลพะเยา","2,346","0","0.00","1","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","3,152","5","0.16","933","0","0.00"
"11184  :  โรงพยาบาลจุน","1,749","5","0.29","1,527","2","0.13"
"11185  :  โรงพยาบาลเชียงม่วน","487","1","0.21","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","1,493","3","0.20","6","0","0.00"
"11187  :  โรงพยาบาลปง","1,649","0","0.00","389","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","1,027","1","0.10","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","225","0","0.00","27","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","6","0","0.00","5,100","0","0.00"
"11189  :  โรงพยาบาลเทิง","3,338","3","0.09","1,624","0","0.00"
"11190  :  โรงพยาบาลพาน","2,875","3","0.10","1,993","6","0.30"
"11191  :  โรงพยาบาลป่าแดด","1,151","463","40.23","457","431","94.31"
"11192  :  โรงพยาบาลแม่จัน","1,877","6","0.32","0","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","682","1","0.15","648","197","30.40"
"11194  :  โรงพยาบาลแม่สาย","3,801","2","0.05","1,632","18","1.10"
"11195  :  โรงพยาบาลแม่สรวย","2,276","4","0.18","625","0","0.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","2,378","292","12.28","1,996","521","26.10"
"11197  :  โรงพยาบาลพญาเม็งราย","1,513","317","20.95","378","361","95.50"
"11198  :  โรงพยาบาลเวียงแก่น","1,466","483","32.95","582","521","89.52"
"11199  :  โรงพยาบาลขุนตาล","773","0","0.00","206","0","0.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","1,870","2","0.11","251","249","99.20"
"11201  :  โรงพยาบาลแม่ลาว","955","1","0.10","87","0","0.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","1,456","368","25.27","248","232","93.55"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","891","0","0.00","506","401","79.25"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","485","0","0.00","200","36","18.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","0","0","0.00","0","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","554","0","0.00","488","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","2,516","5","0.20","2,296","1,442","62.80"
"11203  :  โรงพยาบาลขุนยวม","425","0","0.00","404","0","0.00"
"11204  :  โรงพยาบาลปาย","1,376","814","59.16","1,212","943","77.81"
"11205  :  โรงพยาบาลแม่สะเรียง","3,322","1","0.03","2,848","3","0.11"
"11206  :  โรงพยาบาลแม่ลาน้อย","811","0","0.00","1,224","509","41.58"
"11207  :  โรงพยาบาลสบเมย","262","0","0.00","287","0","0.00"
"11208  :  โรงพยาบาลปางมะผ้า","1,083","460","42.47","533","432","81.05"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","5","0","0.00","0","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","3,078","9","0.29","1","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","1,121","560","49.96","607","107","17.63"
"11210  :  โรงพยาบาลชุมแสง","357","0","0.00","477","0","0.00"
"11211  :  โรงพยาบาลหนองบัว","1,885","1,248","66.21","1,172","1,097","93.60"
"11212  :  โรงพยาบาลบรรพตพิสัย","2,103","720","34.24","662","171","25.83"
"11213  :  โรงพยาบาลเก้าเลี้ยว","1,277","478","37.43","1,036","378","36.49"
"11214  :  โรงพยาบาลตาคลี","2,862","6","0.21","393","0","0.00"
"11215  :  โรงพยาบาลท่าตะโก","716","3","0.42","2","0","0.00"
"11216  :  โรงพยาบาลไพศาลี","1,783","4","0.22","677","4","0.59"
"11217  :  โรงพยาบาลพยุหะคีรี","1,288","1","0.08","362","0","0.00"
"11218  :  โรงพยาบาลลาดยาว","0","0","0.00","20","0","0.00"
"11219  :  โรงพยาบาลตากฟ้า","1,853","1","0.05","1,434","0","0.00"
"11220  :  โรงพยาบาลแม่วงก์","17","0","0.00","356","213","59.83"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","399","0","0.00","0","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","37","0","0.00","792","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","627","8","1.28","539","6","1.11"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","9","0","0.00","22","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","1,244","2","0.16","270","1","0.37"
"11221  :  โรงพยาบาลทัพทัน","1,551","1","0.06","1,299","139","10.70"
"11222  :  โรงพยาบาลสว่างอารมณ์","1,237","1","0.08","863","3","0.35"
"11223  :  โรงพยาบาลหนองฉาง","2,198","5","0.23","1,283","1","0.08"
"11224  :  โรงพยาบาลหนองขาหย่าง","333","0","0.00","157","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","2,271","2","0.09","1,953","5","0.26"
"11226  :  โรงพยาบาลลานสัก","2,202","4","0.18","1,520","0","0.00"
"11227  :  โรงพยาบาลห้วยคต","953","1","0.10","861","2","0.23"
"10721  :  โรงพยาบาลกำแพงเพชร","3,060","0","0.00","0","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","1,009","0","0.00","682","0","0.00"
"11229  :  โรงพยาบาลไทรงาม","1,198","1","0.08","5","0","0.00"
"11230  :  โรงพยาบาลคลองลาน","3,232","4","0.12","2,211","4","0.18"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","303","0","0.00","271","0","0.00"
"11232  :  โรงพยาบาลคลองขลุง","1,923","4","0.21","544","519","95.40"
"11233  :  โรงพยาบาลพรานกระต่าย","1,887","0","0.00","1,030","0","0.00"
"11234  :  โรงพยาบาลลานกระบือ","2,426","1","0.04","814","1","0.12"
"11235  :  โรงพยาบาลทรายทองวัฒนา","1,018","0","0.00","371","99","26.68"
"11236  :  โรงพยาบาลปางศิลาทอง","1,330","374","28.12","834","2","0.24"
"14135  :  โรงพยาบาลบึงสามัคคี","896","1","0.11","309","235","76.05"
"28010  :  โรงพยาบาลโกสัมพีนคร","1,031","1","0.10","498","0","0.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","1,722","0","0.00","1,969","0","0.00"
"10723  :  โรงพยาบาลแม่สอด","0","0","0.00","0","0","0.00"
"11238  :  โรงพยาบาลบ้านตาก","0","0","0.00","0","0","0.00"
"11239  :  โรงพยาบาลสามเงา","0","0","0.00","0","0","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","925","830","89.73","904","795","87.94"
"11241  :  โรงพยาบาลท่าสองยาง","781","770","98.59","856","817","95.44"
"11242  :  โรงพยาบาลพบพระ","1,547","1,514","97.87","1,564","1,527","97.63"
"11243  :  โรงพยาบาลอุ้มผาง","395","370","93.67","122","0","0.00"
"27443  :  โรงพยาบาลวังเจ้า","0","0","0.00","0","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","1,573","0","0.00","25","0","0.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","1,856","1","0.05","1,080","0","0.00"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","1,885","0","0.00","793","0","0.00"
"11245  :  โรงพยาบาลคีรีมาศ","1,573","421","26.76","521","466","89.44"
"11246  :  โรงพยาบาลกงไกรลาศ","822","0","0.00","264","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","2,696","2","0.07","419","0","0.00"
"11248  :  โรงพยาบาลสวรรคโลก","4,225","2","0.05","948","2","0.21"
"11249  :  โรงพยาบาลศรีนคร","1,245","0","0.00","899","0","0.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","1,492","5","0.34","1,127","0","0.00"
"10676  :  โรงพยาบาลพุทธชินราช","668","0","0.00","0","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","1,441","2","0.14","590","0","0.00"
"11252  :  โรงพยาบาลบางระกำ","6,345","2","0.03","1,420","0","0.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","1,790","0","0.00","1,150","0","0.00"
"11254  :  โรงพยาบาลพรหมพิราม","2,535","1","0.04","1,426","1","0.07"
"11255  :  โรงพยาบาลวัดโบสถ์","1,579","4","0.25","798","0","0.00"
"11256  :  โรงพยาบาลวังทอง","4,057","0","0.00","0","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","1,658","0","0.00","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","3,228","6","0.19","1,418","0","0.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","754","4","0.53","0","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","6,605","13","0.20","3,956","0","0.00"
"11258  :  โรงพยาบาลวังทรายพูน","965","0","0.00","627","0","0.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","882","301","34.13","622","54","8.68"
"11260  :  โรงพยาบาลบางมูลนาก","2,143","14","0.65","2,231","0","0.00"
"11261  :  โรงพยาบาลโพทะเล","1,816","2","0.11","375","0","0.00"
"11262  :  โรงพยาบาลสามง่าม","864","295","34.14","391","304","77.75"
"11263  :  โรงพยาบาลทับคล้อ","1,402","1","0.07","494","0","0.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","4,162","151","3.63","2,401","0","0.00"
"11631  :  โรงพยาบาลวชิรบารมี","1,546","0","0.00","207","1","0.48"
"27978  :  โรงพยาบาลสากเหล็ก","760","1","0.13","253","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","564","0","0.00","398","1","0.25"
"27980  :  โรงพยาบาลดงเจริญ","553","1","0.18","0","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","3,362","16","0.48","2,434","12","0.49"
"11264  :  โรงพยาบาลชนแดน","2,819","2","0.07","1,765","0","0.00"
"11265  :  โรงพยาบาลหล่มสัก","3,294","3","0.09","1,704","1","0.06"
"11266  :  โรงพยาบาลวิเชียรบุรี","3,098","5","0.16","718","3","0.42"
"11267  :  โรงพยาบาลศรีเทพ","1,479","2","0.14","1,102","0","0.00"
"11268  :  โรงพยาบาลหนองไผ่","3,288","10","0.30","2,836","8","0.28"
"11269  :  โรงพยาบาลบึงสามพัน","2,174","6","0.28","2,473","2","0.08"
"11270  :  โรงพยาบาลน้ำหนาว","784","5","0.64","403","0","0.00"
"11271  :  โรงพยาบาลวังโป่ง","772","3","0.39","0","0","0.00"
"11272  :  โรงพยาบาลเขาค้อ","1,378","0","0.00","172","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","1,939","1","0.05","35","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","225","0","0.00","178","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","6,371","18","0.28","3,731","9","0.24"
"10728  :  โรงพยาบาลดำเนินสะดวก","3,941","0","0.00","2,517","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","8,557","418","4.88","5,436","4,130","75.97"
"10730  :  โรงพยาบาลโพธาราม","1,210","2","0.17","3","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","2,502","0","0.00","928","1","0.11"
"11274  :  โรงพยาบาลบางแพ","1,354","241","17.80","441","71","16.10"
"11275  :  โรงพยาบาลเจ็ดเสมียน","646","0","0.00","202","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","2,516","687","27.31","1,300","719","55.31"
"11277  :  โรงพยาบาลวัดเพลง","885","585","66.10","741","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","1,639","1,262","77.00","2,078","3","0.14"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","107","0","0.00","64","1","1.56"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","267","0","0.00","5","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","460","0","0.00","81","72","88.89"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","6,271","65","1.04","1,008","0","0.00"
"10732  :  โรงพยาบาลมะการักษ์","4,024","1,178","29.27","1,644","1,198","72.87"
"11278  :  โรงพยาบาลไทรโยค","1,354","3","0.22","229","6","2.62"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","676","8","1.18","442","226","51.13"
"11280  :  โรงพยาบาลบ่อพลอย","2,205","749","33.97","1,454","934","64.24"
"11281  :  โรงพยาบาลท่ากระดาน","550","1","0.18","289","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","4,874","2,075","42.57","4,383","0","0.00"
"11283  :  โรงพยาบาลทองผาภูมิ","1,721","14","0.81","614","0","0.00"
"11284  :  โรงพยาบาลสังขละบุรี","1,802","0","0.00","1,179","0","0.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","1,586","482","30.39","1,144","561","49.04"
"11286  :  โรงพยาบาลเลาขวัญ","824","0","0.00","499","2","0.40"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","2,953","870","29.46","1,654","714","43.17"
"11288  :  โรงพยาบาลสถานพระบารมี","2,076","1","0.05","165","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","500","0","0.00","0","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","332","0","0.00","182","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","987","714","72.34","329","315","95.74"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","6,668","5","0.07","8,845","5,255","59.41"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","2,629","19","0.72","1,372","1,353","98.62"
"11289  :  โรงพยาบาลเดิมบางนางบวช","3,629","479","13.20","662","1","0.15"
"11290  :  โรงพยาบาลด่านช้าง","4,256","1","0.02","2,587","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","1,158","0","0.00","480","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","1,331","0","0.00","633","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","2,391","1","0.04","1,274","933","73.23"
"11294  :  โรงพยาบาลสามชุก","2,235","725","32.44","1,550","1,211","78.13"
"11295  :  โรงพยาบาลอู่ทอง","3,539","1","0.03","1,747","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","1,386","0","0.00","1,018","621","61.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","2,807","1","0.04","2,041","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","2,198","870","39.58","210","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","2,718","1","0.04","1,273","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","3,121","2","0.06","2,671","1,982","74.20"
