"โรงพยาบาล","จำนวนหญิงตั้งครรภ์ (B)","ผลรวมอายุครรภ์ (A)","อายุครรภ์เฉลี่ย"
"11211  :  โรงพยาบาลหนองบัว","30","270","9.00"
"11212  :  โรงพยาบาลบรรพตพิสัย","249","2,094","8.41"
"11213  :  โรงพยาบาลเก้าเลี้ยว","28","262","9.36"
"11214  :  โรงพยาบาลตาคลี","208","1,718","8.26"
"11215  :  โรงพยาบาลท่าตะโก","10","76","7.60"
"11216  :  โรงพยาบาลไพศาลี","13","110","8.46"
"11217  :  โรงพยาบาลพยุหะคีรี","3","22","7.33"
"11218  :  โรงพยาบาลลาดยาว","336","2,795","8.32"
"11219  :  โรงพยาบาลตากฟ้า","11","88","8.00"
"11220  :  โรงพยาบาลแม่วงก์","24","196","8.17"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","107","907","8.48"
"11221  :  โรงพยาบาลทัพทัน","10","89","8.90"
"11222  :  โรงพยาบาลสว่างอารมณ์","3","28","9.33"
"11223  :  โรงพยาบาลหนองฉาง","9","87","9.67"
"11224  :  โรงพยาบาลหนองขาหย่าง","0","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","103","923","8.96"
"11226  :  โรงพยาบาลลานสัก","54","494","9.15"
"11227  :  โรงพยาบาลห้วยคต","2","21","10.50"
"10721  :  โรงพยาบาลกำแพงเพชร","404","3,457","8.56"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","17","163","9.59"
"11229  :  โรงพยาบาลไทรงาม","4","38","9.50"
"11230  :  โรงพยาบาลคลองลาน","45","477","10.60"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","184","1,656","9.00"
"11232  :  โรงพยาบาลคลองขลุง","218","1,958","8.98"
"11233  :  โรงพยาบาลพรานกระต่าย","52","443","8.52"
"11234  :  โรงพยาบาลลานกระบือ","6","58","9.67"
"11235  :  โรงพยาบาลทรายทองวัฒนา","44","358","8.14"
"11236  :  โรงพยาบาลปางศิลาทอง","23","206","8.96"
"14135  :  โรงพยาบาลบึงสามัคคี","34","298","8.76"
"28010  :  โรงพยาบาลโกสัมพีนคร","1","9","9.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","688","5,555","8.07"
"10723  :  โรงพยาบาลแม่สอด","708","6,262","8.84"
"11238  :  โรงพยาบาลบ้านตาก","41","337","8.22"
"11239  :  โรงพยาบาลสามเงา","19","161","8.47"
"11240  :  โรงพยาบาลแม่ระมาด","220","1,841","8.37"
"11241  :  โรงพยาบาลท่าสองยาง","128","1,073","8.38"
"11242  :  โรงพยาบาลพบพระ","465","4,058","8.73"
"11243  :  โรงพยาบาลอุ้มผาง","100","851","8.51"
"27443  :  โรงพยาบาลวังเจ้า","0","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","203","1,828","9.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","122","1,023","8.39"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","9","84","9.33"
"11245  :  โรงพยาบาลคีรีมาศ","6","58","9.67"
"11246  :  โรงพยาบาลกงไกรลาศ","31","286","9.23"
"11247  :  โรงพยาบาลศรีสัชนาลัย","16","118","7.38"
"11248  :  โรงพยาบาลสวรรคโลก","80","750","9.38"
"11249  :  โรงพยาบาลศรีนคร","0","0","0.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","13","114","8.77"
"10676  :  โรงพยาบาลพุทธชินราช","599","5,715","9.54"
"11251  :  โรงพยาบาลชาติตระการ","43","387","9.00"
"11252  :  โรงพยาบาลบางระกำ","38","332","8.74"
"11253  :  โรงพยาบาลบางกระทุ่ม","20","182","9.10"
"11254  :  โรงพยาบาลพรหมพิราม","12","106","8.83"
"11255  :  โรงพยาบาลวัดโบสถ์","26","235","9.04"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","158","1,358","8.59"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","181","1,577","8.71"
"11258  :  โรงพยาบาลวังทรายพูน","4","32","8.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","3","27","9.00"
"11260  :  โรงพยาบาลบางมูลนาก","57","510","8.95"
"11261  :  โรงพยาบาลโพทะเล","12","94","7.83"
"11262  :  โรงพยาบาลสามง่าม","4","31","7.75"
"11263  :  โรงพยาบาลทับคล้อ","3","24","8.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","258","2,089","8.10"
"11631  :  โรงพยาบาลวชิรบารมี","19","165","8.68"
"27978  :  โรงพยาบาลสากเหล็ก","0","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","1","9","9.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","219","2,124","9.70"
"11264  :  โรงพยาบาลชนแดน","52","468","9.00"
"11265  :  โรงพยาบาลหล่มสัก","220","1,825","8.30"
"11266  :  โรงพยาบาลวิเชียรบุรี","183","1,600","8.74"
"11267  :  โรงพยาบาลศรีเทพ","88","753","8.56"
"11268  :  โรงพยาบาลหนองไผ่","58","553","9.53"
"11269  :  โรงพยาบาลบึงสามพัน","22","218","9.91"
"11270  :  โรงพยาบาลน้ำหนาว","20","179","8.95"
"11271  :  โรงพยาบาลวังโป่ง","63","560","8.89"
"11272  :  โรงพยาบาลเขาค้อ","194","1,645","8.48"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","51","468","9.18"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","323","2,692","8.33"
"10728  :  โรงพยาบาลดำเนินสะดวก","412","3,460","8.40"
"10729  :  โรงพยาบาลบ้านโป่ง","487","4,129","8.48"
"10730  :  โรงพยาบาลโพธาราม","272","2,388","8.78"
"11273  :  โรงพยาบาลสวนผึ้ง","161","1,433","8.90"
"11274  :  โรงพยาบาลบางแพ","24","223","9.29"
"11275  :  โรงพยาบาลเจ็ดเสมียน","6","54","9.00"
"11276  :  โรงพยาบาลปากท่อ","56","540","9.64"
"11277  :  โรงพยาบาลวัดเพลง","7","58","8.29"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","136","1,301","9.57"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","16","158","9.88"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","893","7,674","8.59"
"10732  :  โรงพยาบาลมะการักษ์","544","4,932","9.07"
"11278  :  โรงพยาบาลไทรโยค","107","907","8.48"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","30","268","8.93"
"11280  :  โรงพยาบาลบ่อพลอย","114","1,003","8.80"
"11281  :  โรงพยาบาลท่ากระดาน","30","282","9.40"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","1,352","11,895","8.80"
"11283  :  โรงพยาบาลทองผาภูมิ","255","2,127","8.34"
"11284  :  โรงพยาบาลสังขละบุรี","128","1,170","9.14"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","93","790","8.49"
"11286  :  โรงพยาบาลเลาขวัญ","61","576","9.44"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","32","266","8.31"
"11288  :  โรงพยาบาลสถานพระบารมี","40","352","8.80"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","16","142","8.88"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","14","125","8.93"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","2,078","17,379","8.36"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","823","6,628","8.05"
"11289  :  โรงพยาบาลเดิมบางนางบวช","49","418","8.53"
"11290  :  โรงพยาบาลด่านช้าง","199","1,688","8.48"
"11291  :  โรงพยาบาลบางปลาม้า","19","158","8.32"
"11292  :  โรงพยาบาลศรีประจันต์","6","39","6.50"
"11293  :  โรงพยาบาลดอนเจดีย์","78","678","8.69"
"11294  :  โรงพยาบาลสามชุก","128","1,028","8.03"
"11295  :  โรงพยาบาลอู่ทอง","405","3,382","8.35"
"11296  :  โรงพยาบาลหนองหญ้าไซ","23","197","8.57"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","796","7,084","8.90"
"11297  :  โรงพยาบาลกำแพงแสน","186","1,671","8.98"
"11298  :  โรงพยาบาลนครชัยศรี","65","557","8.57"
"11299  :  โรงพยาบาลห้วยพลู","61","539","8.84"
"11300  :  โรงพยาบาลดอนตูม","45","395","8.78"
"11301  :  โรงพยาบาลบางเลน","58","524","9.03"
"11302  :  โรงพยาบาลสามพราน","446","4,056","9.09"
"11303  :  โรงพยาบาลพุทธมณฑล","34","276","8.12"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","1,633","14,411","8.82"
"11304  :  โรงพยาบาลกระทุ่มแบน","718","6,414","8.93"
"11305  :  โรงพยาบาลบ้านแพ้ว","0","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","417","3,677","8.82"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","7","69","9.86"
"10736  :  โรงพยาบาลพระจอมเกล้า","245","2,112","8.62"
"11308  :  โรงพยาบาลเขาย้อย","59","540","9.15"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","31","265","8.55"
"11310  :  โรงพยาบาลชะอำ","333","2,949","8.86"
"11311  :  โรงพยาบาลท่ายาง","129","1,146","8.88"
"11312  :  โรงพยาบาลบ้านลาด","22","195","8.86"
"11313  :  โรงพยาบาลบ้านแหลม","44","421","9.57"
"11314  :  โรงพยาบาลแก่งกระจาน","41","320","7.80"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","437","3,838","8.78"
"11315  :  โรงพยาบาลกุยบุรี","55","499","9.07"
"11316  :  โรงพยาบาลทับสะแก","94","899","9.56"
"11317  :  โรงพยาบาลบางสะพาน","310","2,605","8.40"
"11318  :  โรงพยาบาลบางสะพานน้อย","55","478","8.69"
"11319  :  โรงพยาบาลปราณบุรี","215","2,045","9.51"
"11320  :  โรงพยาบาลหัวหิน","993","8,668","8.73"
"11321  :  โรงพยาบาลสามร้อยยอด","147","1,417","9.64"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","1","11","11.00"
"11322  :  โรงพยาบาลพรหมคีรี","18","173","9.61"
"11324  :  โรงพยาบาลลานสะกา","27","282","10.44"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","115","1,093","9.50"
"11326  :  โรงพยาบาลพิปูน","3","41","13.67"
"11327  :  โรงพยาบาลเชียรใหญ่","14","124","8.86"
"11328  :  โรงพยาบาลชะอวด","120","1,045","8.71"
"11329  :  โรงพยาบาลท่าศาลา","875","7,976","9.12"
"11330  :  โรงพยาบาลทุ่งสง","49","482","9.84"
"11331  :  โรงพยาบาลนาบอน","0","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","41","352","8.59"
"11333  :  โรงพยาบาลปากพนัง","258","2,221","8.61"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","426","3,960","9.30"
"11336  :  โรงพยาบาลขนอม","15","136","9.07"
"11337  :  โรงพยาบาลหัวไทร","30","262","8.73"
"11338  :  โรงพยาบาลบางขัน","11","94","8.55"
"11339  :  โรงพยาบาลถ้ำพรรณรา","1","11","11.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","23","211","9.17"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","5","46","9.20"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","178","1,575","8.85"
"11340  :  โรงพยาบาลเขาพนม","3","24","8.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","7","68","9.71"
"11343  :  โรงพยาบาลอ่าวลึก","17","142","8.35"
"11344  :  โรงพยาบาลปลายพระยา","5","48","9.60"
"11345  :  โรงพยาบาลลำทับ","8","70","8.75"
"11346  :  โรงพยาบาลเหนือคลอง","4","32","8.00"
"77753  :  โรงพยาบาลเกาะพีพี","2","15","7.50"
"10739  :  โรงพยาบาลพังงา","38","347","9.13"
"10740  :  โรงพยาบาลตะกั่วป่า","68","593","8.72"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","13","119","9.15"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","2","19","9.50"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","5","60","12.00"
"11350  :  โรงพยาบาลบางไทร","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","4","33","8.25"
"11353  :  โรงพยาบาลทับปุด","0","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","0","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","85","762","8.96"
"11355  :  โรงพยาบาลป่าตอง","37","314","8.49"
"11356  :  โรงพยาบาลถลาง","41","372","9.07"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","204","1,972","9.67"
"10742  :  โรงพยาบาลเกาะสมุย","1,146","9,817","8.57"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","307","2,637","8.59"
"11358  :  โรงพยาบาลดอนสัก","89","808","9.08"
"11359  :  โรงพยาบาลเกาะพงัน","30","247","8.23"
"11360  :  โรงพยาบาลไชยา","86","755","8.78"
"11361  :  โรงพยาบาลท่าชนะ","15","141","9.40"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","32","303","9.47"
"11363  :  โรงพยาบาลบ้านตาขุน","32","261","8.16"
"11364  :  โรงพยาบาลพนม","70","607","8.67"
"11365  :  โรงพยาบาลท่าฉาง","83","713","8.59"
"11366  :  โรงพยาบาลบ้านนาสาร","116","996","8.59"
"11367  :  โรงพยาบาลบ้านนาเดิม","29","241","8.31"
"11368  :  โรงพยาบาลเคียนซา","106","1,047","9.88"
"11369  :  โรงพยาบาลพระแสง","181","1,512","8.35"
"11370  :  โรงพยาบาลพุนพิน","189","1,792","9.48"
"11371  :  โรงพยาบาลชัยบุรี","10","89","8.90"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","421","3,404","8.09"
"11654  :  โรงพยาบาลวิภาวดี","30","262","8.73"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","35","335","9.57"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","71","582","8.20"
"11323  :  โรงพยาบาลละอุ่น","13","105","8.08"
"11372  :  โรงพยาบาลกะเปอร์","19","165","8.68"
"11373  :  โรงพยาบาลกระบุรี","58","540","9.31"
"11374  :  โรงพยาบาลสุขสำราญ","22","195","8.86"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","336","2,877","8.56"
"11375  :  โรงพยาบาลปากน้ำชุมพร","41","370","9.02"
"11376  :  โรงพยาบาลท่าแซะ","25","243","9.72"
"11377  :  โรงพยาบาลปะทิว","19","170","8.95"
"11378  :  โรงพยาบาลมาบอำมฤต","54","456","8.44"
"11379  :  โรงพยาบาลหลังสวน","862","7,582","8.80"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","0","0","0.00"
"11381  :  โรงพยาบาลละแม","22","204","9.27"
"11382  :  โรงพยาบาลพะโต๊ะ","0","0","0.00"
"11383  :  โรงพยาบาลสวี","0","0","0.00"
"11385  :  โรงพยาบาลทุ่งตะโก","0","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","303","2,790","9.21"
"10745  :  โรงพยาบาลสงขลา","816","7,062","8.65"
"11386  :  โรงพยาบาลสทิงพระ","20","175","8.75"
"11387  :  โรงพยาบาลจะนะ","30","311","10.37"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","130","1,187","9.13"
"11390  :  โรงพยาบาลเทพา","58","551","9.50"
"11391  :  โรงพยาบาลสะบ้าย้อย","52","535","10.29"
"11392  :  โรงพยาบาลระโนด","6","61","10.17"
"11393  :  โรงพยาบาลกระแสสินธุ์","2","13","6.50"
"11394  :  โรงพยาบาลรัตภูมิ","6","64","10.67"
"11395  :  โรงพยาบาลสะเดา","154","1,359","8.82"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","9","74","8.22"
"11398  :  โรงพยาบาลปาดังเบซาร์","63","572","9.08"
"11399  :  โรงพยาบาลบางกล่ำ","13","129","9.92"
"11400  :  โรงพยาบาลสิงหนคร","10","103","10.30"
"11401  :  โรงพยาบาลคลองหอยโข่ง","19","160","8.42"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","194","1,733","8.93"
"11402  :  โรงพยาบาลควนโดน","13","120","9.23"
"11403  :  โรงพยาบาลควนกาหลง","20","175","8.75"
"11404  :  โรงพยาบาลท่าแพ","0","0","0.00"
"11405  :  โรงพยาบาลละงู","12","96","8.00"
"11406  :  โรงพยาบาลทุ่งหว้า","25","201","8.04"
"28786  :  โรงพยาบาลมะนัง","10","98","9.80"
"10683  :  โรงพยาบาลตรัง","313","2,686","8.58"
"11407  :  โรงพยาบาลกันตัง","7","45","6.43"
"11408  :  โรงพยาบาลย่านตาขาว","43","358","8.33"
"11409  :  โรงพยาบาลปะเหลียน","4","41","10.25"
"11410  :  โรงพยาบาลสิเกา","66","575","8.71"
"11411  :  โรงพยาบาลห้วยยอด","138","1,290","9.35"
"11412  :  โรงพยาบาลวังวิเศษ","17","159","9.35"
"11413  :  โรงพยาบาลนาโยง","15","135","9.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","47","402","8.55"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","0","0","0.00"
"10747  :  โรงพยาบาลพัทลุง","429","4,306","10.04"
"11414  :  โรงพยาบาลกงหรา","16","141","8.81"
"11415  :  โรงพยาบาลเขาชัยสน","34","294","8.65"
"11416  :  โรงพยาบาลตะโหมด","31","252","8.13"
"11417  :  โรงพยาบาลควนขนุน","146","1,249","8.55"
"11418  :  โรงพยาบาลปากพะยูน","49","372","7.59"
"11419  :  โรงพยาบาลศรีบรรพต","24","182","7.58"
"11420  :  โรงพยาบาลป่าบอน","34","302","8.88"
"11421  :  โรงพยาบาลบางแก้ว","34","244","7.18"
"11422  :  โรงพยาบาลป่าพะยอม","83","684","8.24"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","0","0","0.00"
"10748  :  โรงพยาบาลปัตตานี","520","4,487","8.63"
"11423  :  โรงพยาบาลโคกโพธิ์","84","763","9.08"
"11424  :  โรงพยาบาลหนองจิก","20","190","9.50"
"11425  :  โรงพยาบาลปะนาเระ","140","1,183","8.45"
"11426  :  โรงพยาบาลมายอ","3","30","10.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","94","817","8.69"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","29","261","9.00"
"11430  :  โรงพยาบาลยะรัง","250","2,259","9.04"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","362","3,364","9.29"
"11464  :  โรงพยาบาลกะพ้อ","9","92","10.22"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","712","6,190","8.69"
"10749  :  โรงพยาบาลเบตง","27","231","8.56"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0.00"
"11433  :  โรงพยาบาลธารโต","24","208","8.67"
"11434  :  โรงพยาบาลรามัน","25","251","10.04"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","2","15","7.50"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","15","123","8.20"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","483","4,165","8.62"
"10751  :  โรงพยาบาลสุไหงโก-ลก","421","3,650","8.67"
"11435  :  โรงพยาบาลตากใบ","76","674","8.87"
"11436  :  โรงพยาบาลบาเจาะ","205","1,812","8.84"
"11437  :  โรงพยาบาลระแงะ","120","1,115","9.29"
"11438  :  โรงพยาบาลรือเสาะ","71","608","8.56"
"11439  :  โรงพยาบาลศรีสาคร","94","845","8.99"
"11440  :  โรงพยาบาลแว้ง","66","605","9.17"
"11441  :  โรงพยาบาลสุคิริน","44","374","8.50"
"11442  :  โรงพยาบาลสุไหงปาดี","62","596","9.61"
"13818  :  โรงพยาบาลจะแนะ","49","467","9.53"
"15010  :  โรงพยาบาลเจาะไอร้อง","76","731","9.62"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","83","768","9.25"
