"โรงพยาบาล","จำนวนหญิงตั้งครรภ์ (B)","ผลรวมอายุครรภ์ (A)","อายุครรภ์เฉลี่ย"
"11213  :  โรงพยาบาลเก้าเลี้ยว","0","0","0.00"
"11214  :  โรงพยาบาลตาคลี","138","1,179","8.54"
"11215  :  โรงพยาบาลท่าตะโก","35","287","8.20"
"11216  :  โรงพยาบาลไพศาลี","2","18","9.00"
"11217  :  โรงพยาบาลพยุหะคีรี","0","0","0.00"
"11218  :  โรงพยาบาลลาดยาว","202","1,638","8.11"
"11219  :  โรงพยาบาลตากฟ้า","0","0","0.00"
"11220  :  โรงพยาบาลแม่วงก์","3","20","6.67"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","61","507","8.31"
"11221  :  โรงพยาบาลทัพทัน","0","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","5","36","7.20"
"11223  :  โรงพยาบาลหนองฉาง","8","68","8.50"
"11224  :  โรงพยาบาลหนองขาหย่าง","0","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","28","242","8.64"
"11226  :  โรงพยาบาลลานสัก","0","0","0.00"
"11227  :  โรงพยาบาลห้วยคต","5","39","7.80"
"10721  :  โรงพยาบาลกำแพงเพชร","247","2,151","8.71"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","0","0","0.00"
"11229  :  โรงพยาบาลไทรงาม","5","47","9.40"
"11230  :  โรงพยาบาลคลองลาน","22","203","9.23"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","75","675","9.00"
"11232  :  โรงพยาบาลคลองขลุง","100","864","8.64"
"11233  :  โรงพยาบาลพรานกระต่าย","0","0","0.00"
"11234  :  โรงพยาบาลลานกระบือ","5","44","8.80"
"11235  :  โรงพยาบาลทรายทองวัฒนา","62","594","9.58"
"11236  :  โรงพยาบาลปางศิลาทอง","16","147","9.19"
"14135  :  โรงพยาบาลบึงสามัคคี","24","201","8.38"
"28010  :  โรงพยาบาลโกสัมพีนคร","0","0","0.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","290","2,283","7.87"
"10723  :  โรงพยาบาลแม่สอด","264","2,717","10.29"
"11238  :  โรงพยาบาลบ้านตาก","14","99","7.07"
"11239  :  โรงพยาบาลสามเงา","6","60","10.00"
"11240  :  โรงพยาบาลแม่ระมาด","46","412","8.96"
"11241  :  โรงพยาบาลท่าสองยาง","67","558","8.33"
"11242  :  โรงพยาบาลพบพระ","113","1,071","9.48"
"11243  :  โรงพยาบาลอุ้มผาง","60","546","9.10"
"27443  :  โรงพยาบาลวังเจ้า","0","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","148","1,233","8.33"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","98","868","8.86"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","0","0","0.00"
"11245  :  โรงพยาบาลคีรีมาศ","6","56","9.33"
"11246  :  โรงพยาบาลกงไกรลาศ","24","211","8.79"
"11247  :  โรงพยาบาลศรีสัชนาลัย","11","100","9.09"
"11248  :  โรงพยาบาลสวรรคโลก","158","1,262","7.99"
"11249  :  โรงพยาบาลศรีนคร","0","0","0.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","0","0","0.00"
"10676  :  โรงพยาบาลพุทธชินราช","50","441","8.82"
"11251  :  โรงพยาบาลชาติตระการ","19","178","9.37"
"11252  :  โรงพยาบาลบางระกำ","15","127","8.47"
"11253  :  โรงพยาบาลบางกระทุ่ม","7","54","7.71"
"11254  :  โรงพยาบาลพรหมพิราม","37","288","7.78"
"11255  :  โรงพยาบาลวัดโบสถ์","7","69","9.86"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","5","52","10.40"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","171","1,416","8.28"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","72","667","9.26"
"11258  :  โรงพยาบาลวังทรายพูน","4","32","8.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","1","8","8.00"
"11260  :  โรงพยาบาลบางมูลนาก","40","337","8.43"
"11261  :  โรงพยาบาลโพทะเล","0","0","0.00"
"11262  :  โรงพยาบาลสามง่าม","3","21","7.00"
"11263  :  โรงพยาบาลทับคล้อ","2","12","6.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","89","739","8.30"
"11631  :  โรงพยาบาลวชิรบารมี","19","157","8.26"
"27978  :  โรงพยาบาลสากเหล็ก","0","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","0","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","41","378","9.22"
"11264  :  โรงพยาบาลชนแดน","51","461","9.04"
"11265  :  โรงพยาบาลหล่มสัก","139","1,275","9.17"
"11266  :  โรงพยาบาลวิเชียรบุรี","215","1,739","8.09"
"11267  :  โรงพยาบาลศรีเทพ","40","328","8.20"
"11268  :  โรงพยาบาลหนองไผ่","93","834","8.97"
"11269  :  โรงพยาบาลบึงสามพัน","22","211","9.59"
"11270  :  โรงพยาบาลน้ำหนาว","17","158","9.29"
"11271  :  โรงพยาบาลวังโป่ง","21","192","9.14"
"11272  :  โรงพยาบาลเขาค้อ","119","1,003","8.43"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","64","609","9.52"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","55","467","8.49"
"10728  :  โรงพยาบาลดำเนินสะดวก","173","1,525","8.82"
"10729  :  โรงพยาบาลบ้านโป่ง","280","2,394","8.55"
"10730  :  โรงพยาบาลโพธาราม","117","1,007","8.61"
"11273  :  โรงพยาบาลสวนผึ้ง","61","559","9.16"
"11274  :  โรงพยาบาลบางแพ","6","50","8.33"
"11275  :  โรงพยาบาลเจ็ดเสมียน","2","18","9.00"
"11276  :  โรงพยาบาลปากท่อ","22","199","9.05"
"11277  :  โรงพยาบาลวัดเพลง","7","54","7.71"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","79","742","9.39"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","13","102","7.85"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","582","4,769","8.19"
"10732  :  โรงพยาบาลมะการักษ์","223","2,100","9.42"
"11278  :  โรงพยาบาลไทรโยค","33","281","8.52"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","7","64","9.14"
"11280  :  โรงพยาบาลบ่อพลอย","61","528","8.66"
"11281  :  โรงพยาบาลท่ากระดาน","8","72","9.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","609","5,163","8.48"
"11283  :  โรงพยาบาลทองผาภูมิ","188","1,594","8.48"
"11284  :  โรงพยาบาลสังขละบุรี","54","448","8.30"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","17","156","9.18"
"11286  :  โรงพยาบาลเลาขวัญ","31","269","8.68"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","0","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","7","60","8.57"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","9","74","8.22"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","835","7,023","8.41"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","478","3,892","8.14"
"11289  :  โรงพยาบาลเดิมบางนางบวช","48","427","8.90"
"11290  :  โรงพยาบาลด่านช้าง","121","1,001","8.27"
"11291  :  โรงพยาบาลบางปลาม้า","0","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","38","315","8.29"
"11293  :  โรงพยาบาลดอนเจดีย์","42","357","8.50"
"11294  :  โรงพยาบาลสามชุก","20","176","8.80"
"11295  :  โรงพยาบาลอู่ทอง","187","1,530","8.18"
"11296  :  โรงพยาบาลหนองหญ้าไซ","15","135","9.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","32","299","9.34"
"11298  :  โรงพยาบาลนครชัยศรี","24","229","9.54"
"11299  :  โรงพยาบาลห้วยพลู","8","66","8.25"
"11300  :  โรงพยาบาลดอนตูม","4","34","8.50"
"11301  :  โรงพยาบาลบางเลน","50","394","7.88"
"11302  :  โรงพยาบาลสามพราน","102","803","7.87"
"11303  :  โรงพยาบาลพุทธมณฑล","12","92","7.67"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","763","6,793","8.90"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","642","5,239","8.16"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","117","1,044","8.92"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","0","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","554","5,083","9.18"
"11308  :  โรงพยาบาลเขาย้อย","6","62","10.33"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","11","86","7.82"
"11310  :  โรงพยาบาลชะอำ","115","1,051","9.14"
"11311  :  โรงพยาบาลท่ายาง","51","439","8.61"
"11312  :  โรงพยาบาลบ้านลาด","0","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","10","101","10.10"
"11314  :  โรงพยาบาลแก่งกระจาน","5","44","8.80"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","78","639","8.19"
"11315  :  โรงพยาบาลกุยบุรี","21","193","9.19"
"11316  :  โรงพยาบาลทับสะแก","39","338","8.67"
"11317  :  โรงพยาบาลบางสะพาน","299","2,429","8.12"
"11318  :  โรงพยาบาลบางสะพานน้อย","23","191","8.30"
"11319  :  โรงพยาบาลปราณบุรี","37","339","9.16"
"11320  :  โรงพยาบาลหัวหิน","526","4,420","8.40"
"11321  :  โรงพยาบาลสามร้อยยอด","58","482","8.31"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","1,164","9,975","8.57"
"11322  :  โรงพยาบาลพรหมคีรี","2","20","10.00"
"11324  :  โรงพยาบาลลานสะกา","12","108","9.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","101","884","8.75"
"11326  :  โรงพยาบาลพิปูน","0","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","3","13","4.33"
"11328  :  โรงพยาบาลชะอวด","65","573","8.82"
"11329  :  โรงพยาบาลท่าศาลา","345","2,972","8.61"
"11330  :  โรงพยาบาลทุ่งสง","8","77","9.63"
"11331  :  โรงพยาบาลนาบอน","0","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","45","379","8.42"
"11333  :  โรงพยาบาลปากพนัง","0","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","53","492","9.28"
"11335  :  โรงพยาบาลสิชล","357","3,310","9.27"
"11336  :  โรงพยาบาลขนอม","0","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","38","328","8.63"
"11338  :  โรงพยาบาลบางขัน","7","58","8.29"
"11339  :  โรงพยาบาลถ้ำพรรณรา","1","10","10.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","2","20","10.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","20","168","8.40"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","39","345","8.85"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","5","49","9.80"
"11342  :  โรงพยาบาลคลองท่อม","4","41","10.25"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","16","141","8.81"
"11345  :  โรงพยาบาลลำทับ","5","42","8.40"
"11346  :  โรงพยาบาลเหนือคลอง","18","167","9.28"
"77753  :  โรงพยาบาลเกาะพีพี","1","11","11.00"
"10739  :  โรงพยาบาลพังงา","3","30","10.00"
"10740  :  โรงพยาบาลตะกั่วป่า","16","130","8.13"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","0","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","2","17","8.50"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","0","0","0.00"
"11350  :  โรงพยาบาลบางไทร","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","13","120","9.23"
"11353  :  โรงพยาบาลทับปุด","0","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","8","75","9.38"
"10741  :  โรงพยาบาลวชิระภูเก็ต","77","656","8.52"
"11355  :  โรงพยาบาลป่าตอง","14","138","9.86"
"11356  :  โรงพยาบาลถลาง","26","243","9.35"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","6","48","8.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","25","229","9.16"
"10742  :  โรงพยาบาลเกาะสมุย","434","3,422","7.88"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","206","1,772","8.60"
"11358  :  โรงพยาบาลดอนสัก","37","325","8.78"
"11359  :  โรงพยาบาลเกาะพงัน","32","279","8.72"
"11360  :  โรงพยาบาลไชยา","52","438","8.42"
"11361  :  โรงพยาบาลท่าชนะ","39","335","8.59"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","22","200","9.09"
"11363  :  โรงพยาบาลบ้านตาขุน","34","312","9.18"
"11364  :  โรงพยาบาลพนม","45","377","8.38"
"11365  :  โรงพยาบาลท่าฉาง","40","326","8.15"
"11366  :  โรงพยาบาลบ้านนาสาร","70","601","8.59"
"11367  :  โรงพยาบาลบ้านนาเดิม","26","221","8.50"
"11368  :  โรงพยาบาลเคียนซา","85","785","9.24"
"11369  :  โรงพยาบาลพระแสง","94","775","8.24"
"11370  :  โรงพยาบาลพุนพิน","54","494","9.15"
"11371  :  โรงพยาบาลชัยบุรี","39","349","8.95"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","173","1,420","8.21"
"11654  :  โรงพยาบาลวิภาวดี","11","104","9.45"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","44","384","8.73"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","28","244","8.71"
"11323  :  โรงพยาบาลละอุ่น","7","57","8.14"
"11372  :  โรงพยาบาลกะเปอร์","8","76","9.50"
"11373  :  โรงพยาบาลกระบุรี","60","568","9.47"
"11374  :  โรงพยาบาลสุขสำราญ","8","75","9.38"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","99","873","8.82"
"11375  :  โรงพยาบาลปากน้ำชุมพร","19","166","8.74"
"11376  :  โรงพยาบาลท่าแซะ","5","51","10.20"
"11377  :  โรงพยาบาลปะทิว","10","79","7.90"
"11378  :  โรงพยาบาลมาบอำมฤต","19","141","7.42"
"11379  :  โรงพยาบาลหลังสวน","435","3,800","8.74"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","3","26","8.67"
"11381  :  โรงพยาบาลละแม","11","99","9.00"
"11382  :  โรงพยาบาลพะโต๊ะ","15","126","8.40"
"11383  :  โรงพยาบาลสวี","36","315","8.75"
"11385  :  โรงพยาบาลทุ่งตะโก","2","20","10.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","211","1,789","8.48"
"10745  :  โรงพยาบาลสงขลา","78","669","8.58"
"11386  :  โรงพยาบาลสทิงพระ","3","19","6.33"
"11387  :  โรงพยาบาลจะนะ","6","63","10.50"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","79","724","9.16"
"11390  :  โรงพยาบาลเทพา","21","195","9.29"
"11391  :  โรงพยาบาลสะบ้าย้อย","2","20","10.00"
"11392  :  โรงพยาบาลระโนด","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","4","27","6.75"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","21","170","8.10"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","3","27","9.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","12","101","8.42"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","5","46","9.20"
"11401  :  โรงพยาบาลคลองหอยโข่ง","4","30","7.50"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","203","1,850","9.11"
"11402  :  โรงพยาบาลควนโดน","4","42","10.50"
"11403  :  โรงพยาบาลควนกาหลง","7","59","8.43"
"11404  :  โรงพยาบาลท่าแพ","0","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","9","70","7.78"
"28786  :  โรงพยาบาลมะนัง","3","34","11.33"
"10683  :  โรงพยาบาลตรัง","205","1,701","8.30"
"11407  :  โรงพยาบาลกันตัง","9","78","8.67"
"11408  :  โรงพยาบาลย่านตาขาว","13","107","8.23"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0.00"
"11410  :  โรงพยาบาลสิเกา","6","57","9.50"
"11411  :  โรงพยาบาลห้วยยอด","90","768","8.53"
"11412  :  โรงพยาบาลวังวิเศษ","6","63","10.50"
"11413  :  โรงพยาบาลนาโยง","0","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","6","43","7.17"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","0","0","0.00"
"10747  :  โรงพยาบาลพัทลุง","184","1,402","7.62"
"11414  :  โรงพยาบาลกงหรา","1","10","10.00"
"11415  :  โรงพยาบาลเขาชัยสน","12","96","8.00"
"11416  :  โรงพยาบาลตะโหมด","4","31","7.75"
"11417  :  โรงพยาบาลควนขนุน","82","685","8.35"
"11418  :  โรงพยาบาลปากพะยูน","35","276","7.89"
"11419  :  โรงพยาบาลศรีบรรพต","13","98","7.54"
"11420  :  โรงพยาบาลป่าบอน","2","17","8.50"
"11421  :  โรงพยาบาลบางแก้ว","28","202","7.21"
"11422  :  โรงพยาบาลป่าพะยอม","23","172","7.48"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","0","0","0.00"
"10748  :  โรงพยาบาลปัตตานี","101","863","8.54"
"11423  :  โรงพยาบาลโคกโพธิ์","52","490","9.42"
"11424  :  โรงพยาบาลหนองจิก","12","131","10.92"
"11425  :  โรงพยาบาลปะนาเระ","42","358","8.52"
"11426  :  โรงพยาบาลมายอ","1","10","10.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","18","172","9.56"
"11428  :  โรงพยาบาลไม้แก่น","13","119","9.15"
"11429  :  โรงพยาบาลยะหริ่ง","18","162","9.00"
"11430  :  โรงพยาบาลยะรัง","3","31","10.33"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","229","1,998","8.72"
"11464  :  โรงพยาบาลกะพ้อ","21","187","8.90"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","93","794","8.54"
"10749  :  โรงพยาบาลเบตง","85","729","8.58"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0.00"
"11433  :  โรงพยาบาลธารโต","11","73","6.64"
"11434  :  โรงพยาบาลรามัน","140","1,206","8.61"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","14","141","10.07"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","2","17","8.50"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","11","94","8.55"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","69","602","8.72"
"10751  :  โรงพยาบาลสุไหงโก-ลก","87","729","8.38"
"11435  :  โรงพยาบาลตากใบ","43","377","8.77"
"11436  :  โรงพยาบาลบาเจาะ","21","185","8.81"
"11437  :  โรงพยาบาลระแงะ","141","1,271","9.01"
"11438  :  โรงพยาบาลรือเสาะ","83","725","8.73"
"11439  :  โรงพยาบาลศรีสาคร","52","459","8.83"
"11440  :  โรงพยาบาลแว้ง","9","81","9.00"
"11441  :  โรงพยาบาลสุคิริน","20","173","8.65"
"11442  :  โรงพยาบาลสุไหงปาดี","7","71","10.14"
"13818  :  โรงพยาบาลจะแนะ","10","78","7.80"
"15010  :  โรงพยาบาลเจาะไอร้อง","42","357","8.50"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","42","364","8.67"
