"โรงพยาบาล","โรคเบาหวาน","โรคความดันโลหิตสูง"
"จำนวนผู้ป่วย","ควบคุมได้ดี","ร้อยละ","จำนวนผู้ป่วย","ควบคุมได้ดี","ร้อยละ"
"40840  :  โรงพยาบาลวังยาง","202","58","28.71","258","147","56.98"
"10712  :  โรงพยาบาลมุกดาหาร","1,188","240","20.20","2,106","74","3.51"
"11113  :  โรงพยาบาลนิคมคำสร้อย","329","115","34.95","508","207","40.75"
"11114  :  โรงพยาบาลดอนตาล","389","47","12.08","602","361","59.97"
"11115  :  โรงพยาบาลดงหลวง","312","19","6.09","379","114","30.08"
"11116  :  โรงพยาบาลคำชะอี","266","24","9.02","522","209","40.04"
"11117  :  โรงพยาบาลหว้านใหญ่","100","29","29.00","192","101","52.60"
"11118  :  โรงพยาบาลหนองสูง","162","27","16.67","315","175","55.56"
"06009  :  โรงพยาบาลแม่ตื่น","98","32","32.65","401","20","4.99"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0.00","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","1,410","330","23.40","2,948","892","30.26"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","526","96","18.25","1,681","640","38.07"
"11121  :  โรงพยาบาลเชียงดาว","693","120","17.32","2,222","65","2.93"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","263","61","23.19","875","403","46.06"
"11125  :  โรงพยาบาลฝาง","824","86","10.44","2,098","874","41.66"
"11126  :  โรงพยาบาลแม่อาย","184","22","11.96","612","338","55.23"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","620","92","14.84","1,536","496","32.29"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","484","113","23.35","1,277","482","37.74"
"11132  :  โรงพยาบาลฮอด","504","123","24.40","1,343","310","23.08"
"11133  :  โรงพยาบาลดอยเต่า","166","47","28.31","505","259","51.29"
"11134  :  โรงพยาบาลอมก๋อย","119","53","44.54","408","167","40.93"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","246","37","15.04","670","275","41.04"
"11138  :  โรงพยาบาลแม่วาง","381","21","5.51","1,053","388","36.85"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","121","43","35.54","360","12","3.33"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","264","41","15.53","565","270","47.79"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","511","162","31.70","1,278","523","40.92"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","449","46","10.24","1,143","188","16.45"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","3","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","858","25","2.91","2,057","521","25.33"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","708","127","17.94","1,778","488","27.45"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","26","3","11.54","127","25","19.69"
"10714  :  โรงพยาบาลลำพูน","9","0","0.00","30","6","20.00"
"11140  :  โรงพยาบาลแม่ทา","460","0","0.00","1,124","365","32.47"
"11141  :  โรงพยาบาลบ้านโฮ่ง","554","68","12.27","1,793","628","35.03"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","146","12","8.22","488","174","35.66"
"11144  :  โรงพยาบาลป่าซาง","398","0","0.00","1,016","384","37.80"
"11145  :  โรงพยาบาลบ้านธิ","721","216","29.96","1,723","911","52.87"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","234","113","48.29","587","63","10.73"
"24956  :  โรงพยาบาลเวียงหนองล่อง","174","19","10.92","394","108","27.41"
"10672  :  โรงพยาบาลลำปาง","2,829","675","23.86","6,181","1,251","20.24"
"11146  :  โรงพยาบาลแม่เมาะ","778","150","19.28","1,779","809","45.47"
"11147  :  โรงพยาบาลเกาะคา","138","17","12.32","372","217","58.33"
"11148  :  โรงพยาบาลเสริมงาม","424","46","10.85","1,071","736","68.72"
"11149  :  โรงพยาบาลงาว","243","59","24.28","703","412","58.61"
"11150  :  โรงพยาบาลแจ้ห่ม","528","69","13.07","1,234","701","56.81"
"11151  :  โรงพยาบาลวังเหนือ","359","13","3.62","1,134","581","51.23"
"11152  :  โรงพยาบาลเถิน","344","88","25.58","884","371","41.97"
"11153  :  โรงพยาบาลแม่พริก","332","98","29.52","978","517","52.86"
"11154  :  โรงพยาบาลแม่ทะ","463","10","2.16","827","523","63.24"
"11155  :  โรงพยาบาลสบปราบ","541","62","11.46","1,829","1,061","58.01"
"11156  :  โรงพยาบาลห้างฉัตร","673","71","10.55","1,663","703","42.27"
"11157  :  โรงพยาบาลเมืองปาน","280","45","16.07","695","319","45.90"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","1,481","407","27.48","3,783","848","22.42"
"11158  :  โรงพยาบาลตรอน","462","206","44.59","1,262","535","42.39"
"11159  :  โรงพยาบาลท่าปลา","351","80","22.79","1,073","363","33.83"
"11160  :  โรงพยาบาลน้ำปาด","358","109","30.45","930","371","39.89"
"11161  :  โรงพยาบาลฟากท่า","245","83","33.88","629","212","33.70"
"11162  :  โรงพยาบาลบ้านโคก","147","33","22.45","474","208","43.88"
"11163  :  โรงพยาบาลพิชัย","467","64","13.70","1,205","378","31.37"
"11164  :  โรงพยาบาลลับแล","305","84","27.54","759","303","39.92"
"11165  :  โรงพยาบาลทองแสนขัน","307","110","35.83","763","444","58.19"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","59","15","25.42","117","8","6.84"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","258","55","21.32","912","538","58.99"
"11167  :  โรงพยาบาลลอง","580","59","10.17","1,323","675","51.02"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0","0.00"
"11170  :  โรงพยาบาลสอง","609","22","3.61","1,882","605","32.15"
"11171  :  โรงพยาบาลวังชิ้น","272","35","12.87","755","219","29.01"
"11172  :  โรงพยาบาลหนองม่วงไข่","241","6","2.49","549","272","49.54"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","618","7","1.13","1,639","843","51.43"
"10716  :  โรงพยาบาลน่าน","1,542","510","33.07","4,222","1,536","36.38"
"11173  :  โรงพยาบาลแม่จริม","134","70","52.24","370","182","49.19"
"11174  :  โรงพยาบาลบ้านหลวง","139","76","54.68","367","233","63.49"
"11175  :  โรงพยาบาลนาน้อย","381","141","37.01","935","490","52.41"
"11176  :  โรงพยาบาลท่าวังผา","292","73","25.00","867","418","48.21"
"11177  :  โรงพยาบาลเวียงสา","701","184","26.25","1,867","763","40.87"
"11178  :  โรงพยาบาลทุ่งช้าง","150","50","33.33","450","213","47.33"
"11179  :  โรงพยาบาลเชียงกลาง","246","106","43.09","864","543","62.85"
"11180  :  โรงพยาบาลนาหมื่น","213","93","43.66","780","456","58.46"
"11181  :  โรงพยาบาลสันติสุข","194","58","29.90","505","314","62.18"
"11182  :  โรงพยาบาลบ่อเกลือ","31","9","29.03","171","37","21.64"
"11183  :  โรงพยาบาลสองแคว","75","22","29.33","376","234","62.23"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","262","71","27.10","701","350","49.93"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","26","9","34.62","72","13","18.06"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","10","2","20.00","66","19","28.79"
"25017  :  โรงพยาบาลภูเพียง","3","0","0.00","8","5","62.50"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0","0.00"
"11184  :  โรงพยาบาลจุน","407","100","24.57","1,237","514","41.55"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","405","86","21.23","998","380","38.08"
"11187  :  โรงพยาบาลปง","199","36","18.09","664","282","42.47"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","99","14","14.14","266","26","9.77"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","1,396","147","10.53","3,769","397","10.53"
"11189  :  โรงพยาบาลเทิง","928","148","15.95","2,282","846","37.07"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","175","48","27.43","393","258","65.65"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","185","17","9.19","437","195","44.62"
"11194  :  โรงพยาบาลแม่สาย","549","76","13.84","1,377","233","16.92"
"11195  :  โรงพยาบาลแม่สรวย","287","88","30.66","860","387","45.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","497","113","22.74","1,488","683","45.90"
"11197  :  โรงพยาบาลพญาเม็งราย","156","38","24.36","473","162","34.25"
"11198  :  โรงพยาบาลเวียงแก่น","121","25","20.66","439","219","49.89"
"11199  :  โรงพยาบาลขุนตาล","182","51","28.02","506","272","53.75"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","80","1","1.25","286","170","59.44"
"11201  :  โรงพยาบาลแม่ลาว","123","9","7.32","348","78","22.41"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","230","36","15.65","800","250","31.25"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","499","124","24.85","1,651","872","52.82"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","252","105","41.67","497","177","35.61"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","52","10","19.23","163","67","41.10"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","425","159","37.41","1,170","312","26.67"
"11203  :  โรงพยาบาลขุนยวม","191","26","13.61","795","256","32.20"
"11204  :  โรงพยาบาลปาย","211","70","33.18","631","268","42.47"
"11205  :  โรงพยาบาลแม่สะเรียง","506","170","33.60","1,469","370","25.19"
"11206  :  โรงพยาบาลแม่ลาน้อย","197","54","27.41","655","238","36.34"
"11207  :  โรงพยาบาลสบเมย","82","48","58.54","301","162","53.82"
"11208  :  โรงพยาบาลปางมะผ้า","82","15","18.29","295","94","31.86"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","11","2","18.18","79","8","10.13"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0.00","0","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","440","199","45.23","1,276","463","36.29"
"11210  :  โรงพยาบาลชุมแสง","267","114","42.70","745","77","10.34"
"11211  :  โรงพยาบาลหนองบัว","920","242","26.30","2,099","781","37.21"
"11212  :  โรงพยาบาลบรรพตพิสัย","205","36","17.56","579","163","28.15"
"11213  :  โรงพยาบาลเก้าเลี้ยว","328","82","25.00","856","270","31.54"
"11214  :  โรงพยาบาลตาคลี","572","62","10.84","1,295","278","21.47"
"11215  :  โรงพยาบาลท่าตะโก","592","176","29.73","1,214","60","4.94"
"11216  :  โรงพยาบาลไพศาลี","527","170","32.26","1,266","452","35.70"
"11217  :  โรงพยาบาลพยุหะคีรี","625","179","28.64","1,272","713","56.05"
"11218  :  โรงพยาบาลลาดยาว","740","158","21.35","1,595","489","30.66"
"11219  :  โรงพยาบาลตากฟ้า","511","119","23.29","1,184","233","19.68"
"11220  :  โรงพยาบาลแม่วงก์","157","59","37.58","479","157","32.78"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","454","96","21.15","1,041","80","7.68"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","402","89","22.14","869","248","28.54"
"40749  :  โรงพยาบาลชุมตาบง","145","55","37.93","269","84","31.23"
"10720  :  โรงพยาบาลอุทัยธานี","73","25","34.25","170","71","41.76"
"11221  :  โรงพยาบาลทัพทัน","284","77","27.11","655","248","37.86"
"11222  :  โรงพยาบาลสว่างอารมณ์","315","40","12.70","676","319","47.19"
"11223  :  โรงพยาบาลหนองฉาง","267","59","22.10","710","342","48.17"
"11224  :  โรงพยาบาลหนองขาหย่าง","156","29","18.59","491","225","45.82"
"11225  :  โรงพยาบาลบ้านไร่","313","76","24.28","921","353","38.33"
"11226  :  โรงพยาบาลลานสัก","416","113","27.16","1,037","385","37.13"
"11227  :  โรงพยาบาลห้วยคต","240","47","19.58","625","310","49.60"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00","0","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","597","146","24.46","1,269","758","59.73"
"11229  :  โรงพยาบาลไทรงาม","393","201","51.15","955","639","66.91"
"11230  :  โรงพยาบาลคลองลาน","635","291","45.83","1,651","651","39.43"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","313","91","29.07","879","411","46.76"
"11232  :  โรงพยาบาลคลองขลุง","367","210","57.22","1,057","440","41.63"
"11233  :  โรงพยาบาลพรานกระต่าย","554","123","22.20","1,296","614","47.38"
"11234  :  โรงพยาบาลลานกระบือ","285","97","34.04","937","441","47.07"
"11235  :  โรงพยาบาลทรายทองวัฒนา","286","107","37.41","832","376","45.19"
"11236  :  โรงพยาบาลปางศิลาทอง","83","19","22.89","252","115","45.63"
"14135  :  โรงพยาบาลบึงสามัคคี","330","90","27.27","786","339","43.13"
"28010  :  โรงพยาบาลโกสัมพีนคร","129","41","31.78","450","159","35.33"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","1,039","330","31.76","2,931","654","22.31"
"10723  :  โรงพยาบาลแม่สอด","599","232","38.73","1,868","581","31.10"
"11238  :  โรงพยาบาลบ้านตาก","403","178","44.17","1,225","441","36.00"
"11239  :  โรงพยาบาลสามเงา","338","132","39.05","1,057","511","48.34"
"11240  :  โรงพยาบาลแม่ระมาด","439","100","22.78","1,531","742","48.47"
"11241  :  โรงพยาบาลท่าสองยาง","140","48","34.29","618","454","73.46"
"11242  :  โรงพยาบาลพบพระ","347","125","36.02","1,411","498","35.29"
"11243  :  โรงพยาบาลอุ้มผาง","163","60","36.81","491","230","46.84"
"27443  :  โรงพยาบาลวังเจ้า","61","41","67.21","232","86","37.07"
"10724  :  โรงพยาบาลสุโขทัย","271","64","23.62","690","439","63.62"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","209","74","35.41","584","155","26.54"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","342","75","21.93","1,072","500","46.64"
"11245  :  โรงพยาบาลคีรีมาศ","388","160","41.24","1,122","470","41.89"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0.00","0","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","589","200","33.96","1,802","785","43.56"
"11248  :  โรงพยาบาลสวรรคโลก","7","1","14.29","14","7","50.00"
"11249  :  โรงพยาบาลศรีนคร","383","166","43.34","1,108","609","54.96"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","788","232","29.44","1,957","698","35.67"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00","0","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","375","114","30.40","734","441","60.08"
"11252  :  โรงพยาบาลบางระกำ","964","419","43.46","2,459","1,281","52.09"
"11253  :  โรงพยาบาลบางกระทุ่ม","403","200","49.63","1,085","596","54.93"
"11254  :  โรงพยาบาลพรหมพิราม","894","325","36.35","2,412","1,123","46.56"
"11255  :  โรงพยาบาลวัดโบสถ์","621","263","42.35","1,373","679","49.45"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00","0","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0.00","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","655","158","24.12","1,551","440","28.37"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","872","367","42.09","1,939","168","8.66"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","2","0","0.00","4","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","1,229","318","25.87","3,169","349","11.01"
"11258  :  โรงพยาบาลวังทรายพูน","234","95","40.60","630","379","60.16"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","332","115","34.64","710","381","53.66"
"11260  :  โรงพยาบาลบางมูลนาก","438","146","33.33","984","390","39.63"
"11261  :  โรงพยาบาลโพทะเล","414","150","36.23","972","491","50.51"
"11262  :  โรงพยาบาลสามง่าม","408","104","25.49","922","326","35.36"
"11263  :  โรงพยาบาลทับคล้อ","570","134","23.51","1,267","513","40.49"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","761","170","22.34","1,766","423","23.95"
"11631  :  โรงพยาบาลวชิรบารมี","252","73","28.97","461","258","55.97"
"27978  :  โรงพยาบาลสากเหล็ก","327","105","32.11","766","259","33.81"
"27979  :  โรงพยาบาลบึงนาราง","18","6","33.33","52","32","61.54"
"27980  :  โรงพยาบาลดงเจริญ","45","20","44.44","94","39","41.49"
"10727  :  โรงพยาบาลเพชรบูรณ์","1,447","384","26.54","3,213","729","22.69"
"11264  :  โรงพยาบาลชนแดน","535","114","21.31","1,298","686","52.85"
"11265  :  โรงพยาบาลหล่มสัก","917","178","19.41","1,793","698","38.93"
"11266  :  โรงพยาบาลวิเชียรบุรี","310","59","19.03","727","245","33.70"
"11267  :  โรงพยาบาลศรีเทพ","591","112","18.95","1,289","529","41.04"
"11268  :  โรงพยาบาลหนองไผ่","647","125","19.32","1,499","187","12.47"
"11269  :  โรงพยาบาลบึงสามพัน","742","192","25.88","1,716","794","46.27"
"11270  :  โรงพยาบาลน้ำหนาว","197","51","25.89","502","168","33.47"
"11271  :  โรงพยาบาลวังโป่ง","480","173","36.04","986","527","53.45"
"11272  :  โรงพยาบาลเขาค้อ","77","12","15.58","197","76","38.58"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","776","188","24.23","1,591","692","43.49"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","480","203","42.29","1,001","37","3.70"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","857","177","20.65","1,848","503","27.22"
"10730  :  โรงพยาบาลโพธาราม","0","0","0.00","0","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","375","181","48.27","872","385","44.15"
"11274  :  โรงพยาบาลบางแพ","474","99","20.89","1,048","233","22.23"
"11275  :  โรงพยาบาลเจ็ดเสมียน","323","111","34.37","847","214","25.27"
"11276  :  โรงพยาบาลปากท่อ","392","112","28.57","954","291","30.50"
"11277  :  โรงพยาบาลวัดเพลง","309","139","44.98","793","352","44.39"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","631","191","30.27","1,542","655","42.48"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","217","60","27.65","545","76","13.94"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","23","3","13.04","87","20","22.99"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","740","131","17.70","1,708","336","19.67"
"10732  :  โรงพยาบาลมะการักษ์","647","164","25.35","1,393","357","25.63"
"11278  :  โรงพยาบาลไทรโยค","253","78","30.83","722","293","40.58"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","28","10","35.71","61","8","13.11"
"11280  :  โรงพยาบาลบ่อพลอย","651","123","18.89","1,470","736","50.07"
"11281  :  โรงพยาบาลท่ากระดาน","116","10","8.62","306","154","50.33"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","689","194","28.16","1,488","582","39.11"
"11283  :  โรงพยาบาลทองผาภูมิ","358","116","32.40","959","346","36.08"
"11284  :  โรงพยาบาลสังขละบุรี","165","32","19.39","451","97","21.51"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","365","111","30.41","810","422","52.10"
"11286  :  โรงพยาบาลเลาขวัญ","293","104","35.49","621","380","61.19"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","209","104","49.76","579","140","24.18"
"11288  :  โรงพยาบาลสถานพระบารมี","211","62","29.38","571","201","35.20"
"11520  :  โรงพยาบาลค่ายสุรสีห์","350","11","3.14","750","17","2.27"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","87","16","18.39","255","80","31.37"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","277","103","37.18","694","263","37.90"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","1,649","447","27.11","3,423","1,085","31.70"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","671","153","22.80","1,429","300","20.99"
"11289  :  โรงพยาบาลเดิมบางนางบวช","371","70","18.87","822","296","36.01"
"11290  :  โรงพยาบาลด่านช้าง","336","45","13.39","707","123","17.40"
"11291  :  โรงพยาบาลบางปลาม้า","454","131","28.85","1,001","364","36.36"
"11292  :  โรงพยาบาลศรีประจันต์","614","237","38.60","1,221","473","38.74"
"11293  :  โรงพยาบาลดอนเจดีย์","730","108","14.79","1,640","864","52.68"
"11294  :  โรงพยาบาลสามชุก","668","158","23.65","1,539","508","33.01"
"11295  :  โรงพยาบาลอู่ทอง","903","104","11.52","1,972","593","30.07"
"11296  :  โรงพยาบาลหนองหญ้าไซ","858","370","43.12","1,888","989","52.38"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","300","110","36.67","541","29","5.36"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","375","119","31.73","872","229","26.26"
"11298  :  โรงพยาบาลนครชัยศรี","556","174","31.29","1,138","471","41.39"
"11299  :  โรงพยาบาลห้วยพลู","233","85","36.48","607","259","42.67"
"11300  :  โรงพยาบาลดอนตูม","403","110","27.30","945","328","34.71"
"11301  :  โรงพยาบาลบางเลน","335","97","28.96","879","286","32.54"
"11302  :  โรงพยาบาลสามพราน","734","153","20.84","1,773","602","33.95"
"11303  :  โรงพยาบาลพุทธมณฑล","122","30","24.59","209","73","34.93"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","1","0","0.00","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","403","127","31.51","969","128","13.21"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","120","28","23.33","328","87","26.52"
"10734  :  โรงพยาบาลสมุทรสาคร","2,703","817","30.23","5,387","1,353","25.12"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","890","309","34.72","1,885","485","25.73"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","373","17","4.56","507","102","20.12"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","141","34","24.11","388","158","40.72"
"10736  :  โรงพยาบาลพระจอมเกล้า","1,303","106","8.14","2,812","369","13.12"
"11308  :  โรงพยาบาลเขาย้อย","180","47","26.11","546","279","51.10"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","37","13","35.14","178","76","42.70"
"11310  :  โรงพยาบาลชะอำ","965","214","22.18","2,204","758","34.39"
"11311  :  โรงพยาบาลท่ายาง","430","69","16.05","1,064","251","23.59"
"11312  :  โรงพยาบาลบ้านลาด","47","25","53.19","149","45","30.20"
"11313  :  โรงพยาบาลบ้านแหลม","907","303","33.41","2,170","932","42.95"
"11314  :  โรงพยาบาลแก่งกระจาน","55","6","10.91","155","59","38.06"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","345","67","19.42","725","467","64.41"
