"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน"
"10977  :  โรงพยาบาลเทพสถิต","8,630","284","3,290.85","91","1,054.46","83","961.76","58","672.07","52","602.55"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","12,687","948","7,472.22","242","1,907.46","263","2,072.99","225","1,773.47","218","1,718.29"
"10979  :  โรงพยาบาลบ้านแท่น","5,953","169","2,838.90","36","604.74","58","974.30","40","671.93","35","587.94"
"10980  :  โรงพยาบาลแก้งคร้อ","8,473","354","4,177.98","93","1,097.60","85","1,003.19","91","1,074.00","85","1,003.19"
"10981  :  โรงพยาบาลคอนสาร","3,718","155","4,168.91","23","618.61","47","1,264.12","40","1,075.85","45","1,210.33"
"10982  :  โรงพยาบาลภักดีชุมพล","3,399","54","1,588.70","8","235.36","14","411.89","14","411.89","18","529.57"
"10983  :  โรงพยาบาลเนินสง่า","2,076","99","4,768.79","19","915.22","32","1,541.43","18","867.05","30","1,445.09"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","401","0.00","71","0.00","83","0.00","131","0.00","116","0.00"
"10985  :  โรงพยาบาลชานุมาน","4,779","29","606.82","5","104.62","3","62.77","15","313.87","6","125.55"
"10986  :  โรงพยาบาลปทุมราชวงศา","4,755","138","2,902.21","41","862.25","33","694.01","31","651.95","33","694.01"
"10987  :  โรงพยาบาลพนา","3,747","23","613.82","4","106.75","5","133.44","7","186.82","7","186.82"
"10988  :  โรงพยาบาลเสนางคนิคม","7,677","125","1,628.24","23","299.60","41","534.06","36","468.93","25","325.65"
"10989  :  โรงพยาบาลหัวตะพาน","2,826","180","6,369.43","49","1,733.90","43","1,521.59","49","1,733.90","39","1,380.04"
"10990  :  โรงพยาบาลลืออำนาจ","3,253","49","1,506.30","11","338.15","17","522.59","9","276.67","12","368.89"
"11040  :  โรงพยาบาลบึงกาฬ","0","740","0.00","143","0.00","216","0.00","182","0.00","199","0.00"
"11041  :  โรงพยาบาลพรเจริญ","5,009","269","5,370.33","75","1,497.30","71","1,417.45","57","1,137.95","66","1,317.63"
"11043  :  โรงพยาบาลโซ่พิสัย","836","405","48,444.98","61","7,296.65","69","8,253.59","154","18,421.05","121","14,473.68"
"11046  :  โรงพยาบาลเซกา","41","314","765,853.66","66","160,975.61","101","246,341.46","69","168,292.68","78","190,243.90"
"11047  :  โรงพยาบาลปากคาด","5,255","184","3,501.43","23","437.68","45","856.33","64","1,217.89","52","989.53"
"11048  :  โรงพยาบาลบึงโขงหลง","0","173","0.00","41","0.00","48","0.00","43","0.00","41","0.00"
"11049  :  โรงพยาบาลศรีวิไล","6,773","101","1,491.22","30","442.94","27","398.64","21","310.05","23","339.58"
"11050  :  โรงพยาบาลบุ่งคล้า","1,406","35","2,489.33","10","711.24","12","853.49","8","568.99","5","355.62"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","350","0.00","91","0.00","85","0.00","86","0.00","88","0.00"
"10991  :  โรงพยาบาลนากลาง","0","108","0.00","20","0.00","35","0.00","25","0.00","28","0.00"
"10992  :  โรงพยาบาลโนนสัง","3,994","232","5,808.71","90","2,253.38","49","1,226.84","49","1,226.84","44","1,101.65"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","337","0.00","105","0.00","77","0.00","81","0.00","74","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","196","0.00","43","0.00","53","0.00","53","0.00","47","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","114","0.00","21","0.00","32","0.00","39","0.00","22","0.00"
"10670  :  โรงพยาบาลขอนแก่น","1,088","467","42,922.79","109","10,018.38","134","12,316.18","99","9,099.26","125","11,488.97"
"10995  :  โรงพยาบาลบ้านฝาง","0","201","0.00","45","0.00","53","0.00","58","0.00","45","0.00"
"10996  :  โรงพยาบาลพระยืน","0","117","0.00","22","0.00","29","0.00","34","0.00","32","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","436","0.00","70","0.00","133","0.00","116","0.00","117","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","231","0.00","53","0.00","55","0.00","62","0.00","61","0.00"
"10999  :  โรงพยาบาลสีชมพู","6,798","103","1,515.15","27","397.18","20","294.20","27","397.18","29","426.60"
"11000  :  โรงพยาบาลน้ำพอง","6,095","366","6,004.92","73","1,197.70","112","1,837.57","89","1,460.21","92","1,509.43"
"11001  :  โรงพยาบาลอุบลรัตน์","0","162","0.00","39","0.00","52","0.00","39","0.00","32","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","0","173","0.00","38","0.00","61","0.00","37","0.00","37","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","3,461","163","4,709.62","42","1,213.52","48","1,386.88","36","1,040.16","37","1,069.06"
"11004  :  โรงพยาบาลพล","0","286","0.00","68","0.00","70","0.00","78","0.00","70","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","0","88","0.00","28","0.00","25","0.00","19","0.00","16","0.00"
"11006  :  โรงพยาบาลแวงน้อย","5,530","67","1,211.57","20","361.66","16","289.33","16","289.33","15","271.25"
"11007  :  โรงพยาบาลหนองสองห้อง","0","284","0.00","73","0.00","84","0.00","72","0.00","55","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","195","0.00","59","0.00","56","0.00","30","0.00","50","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","7,815","127","1,625.08","20","255.92","31","396.67","28","358.29","48","614.20"
"11010  :  โรงพยาบาลชนบท","1,059","109","10,292.73","24","2,266.29","34","3,210.58","23","2,171.86","28","2,644.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","74","0.00","14","0.00","22","0.00","19","0.00","19","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","1","49","4,900,000.00","15","1,500,000.00","17","1,700,000.00","8","800,000.00","9","900,000.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","12,430","296","2,381.34","83","667.74","80","643.60","60","482.70","73","587.29"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","236","0.00","54","0.00","63","0.00","56","0.00","63","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","160","0.00","42","0.00","52","0.00","34","0.00","32","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","594","35","5,892.26","7","1,178.45","11","1,851.85","9","1,515.15","8","1,346.80"
"77650  :  โรงพยาบาลเวียงเก่า","469","81","17,270.79","23","4,904.05","27","5,756.93","14","2,985.07","17","3,624.73"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","2,023","87","4,300.54","19","939.20","35","1,730.10","16","790.90","17","840.34"
"77652  :  โรงพยาบาลโนนศิลา","0","6","0.00","1","0.00","3","0.00","2","0.00","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","550","0.00","130","0.00","155","0.00","130","0.00","135","0.00"
"11013  :  โรงพยาบาลกุดจับ","3,691","326","8,832.29","82","2,221.62","97","2,628.01","70","1,896.51","77","2,086.16"
"11014  :  โรงพยาบาลหนองวัวซอ","5,143","235","4,569.32","48","933.31","66","1,283.30","70","1,361.07","51","991.64"
"11015  :  โรงพยาบาลกุมภวาปี","8,883","760","8,555.67","194","2,183.95","211","2,375.32","200","2,251.49","155","1,744.91"
"11016  :  โรงพยาบาลห้วยเกิ้ง","169","3","1,775.15","0","0.00","1","591.72","1","591.72","1","591.72"
"11017  :  โรงพยาบาลโนนสะอาด","5,493","247","4,496.63","57","1,037.68","73","1,328.96","59","1,074.09","58","1,055.89"
"11018  :  โรงพยาบาลหนองหาน","10,650","737","6,920.19","194","1,821.60","195","1,830.99","159","1,492.96","189","1,774.65"
"11019  :  โรงพยาบาลทุ่งฝน","4,396","110","2,502.27","24","545.95","29","659.69","30","682.44","27","614.19"
"11020  :  โรงพยาบาลไชยวาน","6,758","80","1,183.78","16","236.76","18","266.35","21","310.74","25","369.93"
"11021  :  โรงพยาบาลศรีธาตุ","2,719","470","17,285.77","99","3,641.04","113","4,155.94","127","4,670.83","131","4,817.95"
"11022  :  โรงพยาบาลวังสามหมอ","6,771","249","3,677.45","61","900.90","60","886.13","67","989.51","61","900.90"
"11023  :  โรงพยาบาลบ้านผือ","7,747","792","10,223.31","216","2,788.18","196","2,530.01","199","2,568.74","181","2,336.39"
"11024  :  โรงพยาบาลน้ำโสม","9,200","124","1,347.83","25","271.74","39","423.91","29","315.22","31","336.96"
"11025  :  โรงพยาบาลเพ็ญ","8,389","273","3,254.26","70","834.43","68","810.59","74","882.11","61","727.14"
"11026  :  โรงพยาบาลสร้างคอม","5,573","57","1,022.79","15","269.15","22","394.76","11","197.38","9","161.49"
"11027  :  โรงพยาบาลหนองแสง","4,726","133","2,814.22","27","571.31","43","909.86","34","719.42","29","613.63"
"11028  :  โรงพยาบาลนายูง","2,745","73","2,659.38","16","582.88","24","874.32","21","765.03","12","437.16"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","3,325","45","1,353.38","11","330.83","11","330.83","8","240.60","15","451.13"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","13,333","590","4,425.11","126","945.02","173","1,297.53","133","997.52","158","1,185.03"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","8,148","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","76","0.00","9","0.00","26","0.00","23","0.00","18","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","4","22","550,000.00","4","100,000.00","3","75,000.00","4","100,000.00","11","275,000.00"
"10705  :  โรงพยาบาลเลย","12,082","465","3,848.70","114","943.55","119","984.94","121","1,001.49","111","918.72"
"11030  :  โรงพยาบาลนาด้วง","6,018","49","814.22","9","149.55","18","299.10","9","149.55","13","216.02"
"11031  :  โรงพยาบาลเชียงคาน","7,148","161","2,252.38","42","587.58","43","601.57","35","489.65","41","573.59"
"11032  :  โรงพยาบาลปากชม","3,135","321","10,239.23","63","2,009.57","77","2,456.14","100","3,189.79","81","2,583.73"
"11033  :  โรงพยาบาลนาแห้ว","1,296","77","5,941.36","6","462.96","27","2,083.33","21","1,620.37","23","1,774.69"
"11034  :  โรงพยาบาลภูเรือ","3,710","63","1,698.11","11","296.50","18","485.18","22","592.99","12","323.45"
"11035  :  โรงพยาบาลท่าลี่","2,229","200","8,972.63","50","2,243.16","47","2,108.57","54","2,422.61","49","2,198.30"
"11036  :  โรงพยาบาลวังสะพุง","8,700","293","3,367.82","73","839.08","98","1,126.44","77","885.06","45","517.24"
"11037  :  โรงพยาบาลภูกระดึง","7,015","61","869.57","19","270.85","15","213.83","8","114.04","19","270.85"
"11038  :  โรงพยาบาลภูหลวง","3,588","52","1,449.28","14","390.19","14","390.19","13","362.32","11","306.58"
"11039  :  โรงพยาบาลผาขาว","5,841","271","4,639.62","60","1,027.22","79","1,352.51","52","890.26","80","1,369.63"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","5,789","162","2,798.41","33","570.05","40","690.97","49","846.43","40","690.97"
"14133  :  โรงพยาบาลเอราวัณ","4,328","115","2,657.12","24","554.53","43","993.53","27","623.84","21","485.21"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","671","115","17,138.60","25","3,725.78","29","4,321.91","28","4,172.88","33","4,918.03"
"10706  :  โรงพยาบาลหนองคาย","15,232","219","1,437.76","44","288.87","53","347.95","64","420.17","58","380.78"
"11042  :  โรงพยาบาลโพนพิสัย","3,289","239","7,266.65","54","1,641.84","74","2,249.92","59","1,793.86","52","1,581.03"
"11044  :  โรงพยาบาลศรีเชียงใหม่","6,149","198","3,220.04","50","813.14","65","1,057.08","49","796.88","34","552.94"
"11045  :  โรงพยาบาลสังคม","2,838","182","6,412.97","34","1,198.03","41","1,444.68","54","1,902.75","53","1,867.51"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","11,971","229","1,912.96","59","492.86","54","451.09","62","517.92","54","451.09"
"14558  :  โรงพยาบาลพิสัยเวช","7,414","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21356  :  โรงพยาบาลสระใคร","1,430","27","1,888.11","5","349.65","9","629.37","5","349.65","8","559.44"
"28778  :  โรงพยาบาลโพธิ์ตาก","815","27","3,312.88","2","245.40","12","1,472.39","6","736.20","7","858.90"
"28811  :  โรงพยาบาลเฝ้าไร่","2,491","176","7,065.44","33","1,324.77","41","1,645.93","47","1,886.79","55","2,207.95"
"28815  :  โรงพยาบาลรัตนวาปี","615","101","16,422.76","24","3,902.44","19","3,089.43","25","4,065.04","33","5,365.85"
"10707  :  โรงพยาบาลมหาสารคาม","0","499","0.00","119","0.00","146","0.00","119","0.00","115","0.00"
"11051  :  โรงพยาบาลแกดำ","3,579","122","3,408.77","22","614.70","34","949.99","31","866.16","35","977.93"
"11052  :  โรงพยาบาลโกสุมพิสัย","11,084","157","1,416.46","41","369.90","43","387.95","38","342.84","35","315.77"
"11053  :  โรงพยาบาลกันทรวิชัย","4,249","218","5,130.62","57","1,341.49","66","1,553.31","42","988.47","53","1,247.35"
"11054  :  โรงพยาบาลเชียงยืน","7,898","203","2,570.27","63","797.67","44","557.10","55","696.38","41","519.12"
"11055  :  โรงพยาบาลบรบือ","11,594","597","5,149.22","139","1,198.90","165","1,423.15","145","1,250.65","148","1,276.52"
"11056  :  โรงพยาบาลนาเชือก","3,751","186","4,958.68","48","1,279.66","64","1,706.21","31","826.45","43","1,146.36"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","7,038","204","2,898.55","38","539.93","60","852.51","37","525.72","69","980.39"
"11058  :  โรงพยาบาลวาปีปทุม","8,314","510","6,134.23","102","1,226.85","151","1,816.21","132","1,587.68","125","1,503.49"
"11059  :  โรงพยาบาลนาดูน","3,011","78","2,590.50","24","797.08","25","830.29","22","730.65","7","232.48"
"11060  :  โรงพยาบาลยางสีสุราช","2,812","243","8,641.54","58","2,062.59","60","2,133.71","62","2,204.84","63","2,240.40"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","32,751","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","1,398","8","572.25","1","71.53","3","214.59","2","143.06","2","143.06"
"28843  :  โรงพยาบาลชื่นชม","126","51","40,476.19","5","3,968.25","14","11,111.11","17","13,492.06","15","11,904.76"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","781","0.00","187","0.00","248","0.00","169","0.00","177","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","8,535","88","1,031.05","25","292.91","20","234.33","20","234.33","23","269.48"
"11062  :  โรงพยาบาลปทุมรัตต์","5,023","77","1,532.95","15","298.63","20","398.17","18","358.35","24","477.80"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","8,240","369","4,478.16","71","861.65","91","1,104.37","111","1,347.09","96","1,165.05"
"11064  :  โรงพยาบาลธวัชบุรี","3,987","107","2,683.72","24","601.96","20","501.63","30","752.45","33","827.69"
"11065  :  โรงพยาบาลพนมไพร","5,748","273","4,749.48","58","1,009.05","62","1,078.64","63","1,096.03","90","1,565.76"
"11066  :  โรงพยาบาลโพนทอง","8,655","443","5,118.43","85","982.09","134","1,548.24","101","1,166.96","123","1,421.14"
"11067  :  โรงพยาบาลโพธิ์ชัย","5,761","103","1,787.88","20","347.16","27","468.67","27","468.67","29","503.38"
"11068  :  โรงพยาบาลหนองพอก","5,125","91","1,775.61","17","331.71","24","468.29","20","390.24","30","585.37"
"11069  :  โรงพยาบาลเสลภูมิ","6,560","124","1,890.24","32","487.80","38","579.27","21","320.12","33","503.05"
"11070  :  โรงพยาบาลสุวรรณภูมิ","11,643","663","5,694.41","152","1,305.51","169","1,451.52","149","1,279.74","193","1,657.65"
"11071  :  โรงพยาบาลเมืองสรวง","2,131","8","375.41","1","46.93","4","187.71","1","46.93","2","93.85"
"11072  :  โรงพยาบาลโพนทราย","4,344","131","3,015.65","32","736.65","34","782.69","34","782.69","31","713.63"
"11073  :  โรงพยาบาลอาจสามารถ","6,379","213","3,339.08","63","987.62","58","909.23","46","721.12","46","721.12"
"11074  :  โรงพยาบาลเมยวดี","2,836","34","1,198.87","8","282.09","12","423.13","8","282.09","6","211.57"
"11075  :  โรงพยาบาลศรีสมเด็จ","3,099","108","3,485.00","27","871.25","27","871.25","26","838.98","28","903.52"
"11076  :  โรงพยาบาลจังหาร","3,848","41","1,065.49","9","233.89","20","519.75","9","233.89","3","77.96"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","10,472","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","2,907","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","1,113","50","4,492.36","13","1,168.01","19","1,707.10","9","808.63","9","808.63"
"27989  :  โรงพยาบาลเชียงขวัญ","1,262","43","3,407.29","14","1,109.35","15","1,188.59","6","475.44","8","633.91"
"27990  :  โรงพยาบาลหนองฮี","1,614","36","2,230.48","2","123.92","19","1,177.20","6","371.75","9","557.62"
"10709  :  โรงพยาบาลกาฬสินธุ์","5,678","406","7,150.41","117","2,060.58","113","1,990.14","87","1,532.23","89","1,567.45"
"11077  :  โรงพยาบาลนามน","7,611","100","1,313.89","26","341.61","31","407.31","22","289.06","21","275.92"
"11078  :  โรงพยาบาลกมลาไสย","8,181","346","4,229.31","82","1,002.32","91","1,112.33","92","1,124.56","81","990.10"
"11079  :  โรงพยาบาลร่องคำ","3,792","27","712.03","4","105.49","12","316.46","6","158.23","5","131.86"
"11080  :  โรงพยาบาลเขาวง","7,814","205","2,623.50","53","678.27","68","870.23","48","614.28","36","460.71"
"11081  :  โรงพยาบาลยางตลาด","10,348","286","2,763.82","79","763.43","81","782.76","59","570.16","67","647.47"
"11082  :  โรงพยาบาลห้วยเม็ก","5,001","125","2,499.50","31","619.88","30","599.88","20","399.92","44","879.82"
"11083  :  โรงพยาบาลสหัสขันธ์","2,867","267","9,312.87","57","1,988.14","71","2,476.46","77","2,685.73","62","2,162.54"
"11084  :  โรงพยาบาลคำม่วง","5,167","212","4,102.96","47","909.62","56","1,083.80","44","851.56","65","1,257.98"
"11085  :  โรงพยาบาลท่าคันโท","8,083","79","977.36","23","284.55","15","185.57","19","235.06","22","272.18"
"11086  :  โรงพยาบาลหนองกุงศรี","4,773","161","3,373.14","47","984.71","52","1,089.46","35","733.29","27","565.68"
"11087  :  โรงพยาบาลสมเด็จ","8,019","139","1,733.38","24","299.29","43","536.23","41","511.29","31","386.58"
"11088  :  โรงพยาบาลห้วยผึ้ง","6,464","52","804.46","14","216.58","13","201.11","10","154.70","15","232.05"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","9,603","470","4,894.30","108","1,124.65","138","1,437.05","105","1,093.41","119","1,239.20"
"11965  :  โรงพยาบาลธีรวัฒน์","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","2,310","107","4,632.03","35","1,515.15","23","995.67","22","952.38","27","1,168.83"
"28789  :  โรงพยาบาลฆ้องชัย","2,300","182","7,913.04","42","1,826.09","52","2,260.87","44","1,913.04","44","1,913.04"
"28790  :  โรงพยาบาลดอนจาน","2,400","104","4,333.33","25","1,041.67","28","1,166.67","23","958.33","28","1,166.67"
"28791  :  โรงพยาบาลสามชัย","979","50","5,107.25","16","1,634.32","16","1,634.32","11","1,123.60","7","715.02"
"10710  :  โรงพยาบาลสกลนคร","0","175","0.00","30","0.00","53","0.00","56","0.00","36","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","7,385","68","920.79","18","243.74","13","176.03","17","230.20","20","270.82"
"11090  :  โรงพยาบาลกุดบาก","3,210","28","872.27","9","280.37","7","218.07","5","155.76","7","218.07"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","4,506","90","1,997.34","23","510.43","30","665.78","16","355.08","21","466.05"
"11092  :  โรงพยาบาลพังโคน","10,919","299","2,738.35","73","668.56","80","732.67","78","714.35","68","622.77"
"11093  :  โรงพยาบาลวาริชภูมิ","5,790","128","2,210.71","18","310.88","38","656.30","37","639.03","35","604.49"
"11094  :  โรงพยาบาลนิคมน้ำอูน","2,090","22","1,052.63","0","0.00","11","526.32","3","143.54","8","382.78"
"11095  :  โรงพยาบาลวานรนิวาส","7,590","215","2,832.67","59","777.34","51","671.94","50","658.76","55","724.64"
"11096  :  โรงพยาบาลคำตากล้า","9,743","113","1,159.81","17","174.48","32","328.44","28","287.39","36","369.50"
"11097  :  โรงพยาบาลบ้านม่วง","4,601","75","1,630.08","27","586.83","22","478.16","15","326.02","11","239.08"
"11098  :  โรงพยาบาลอากาศอำนวย","8,686","93","1,070.69","21","241.77","26","299.33","31","356.90","15","172.69"
"11099  :  โรงพยาบาลส่องดาว","5,725","102","1,781.66","26","454.15","24","419.21","28","489.08","24","419.21"
"11100  :  โรงพยาบาลเต่างอย","1,733","96","5,539.53","27","1,557.99","24","1,384.88","20","1,154.07","25","1,442.59"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","5,435","106","1,950.32","13","239.19","37","680.77","28","515.18","28","515.18"
"11102  :  โรงพยาบาลเจริญศิลป์","6,624","66","996.38","25","377.42","13","196.26","14","211.35","14","211.35"
"11103  :  โรงพยาบาลโพนนาแก้ว","2,070","38","1,835.75","6","289.86","12","579.71","7","338.16","13","628.02"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","18,200","257","1,412.09","104","571.43","51","280.22","45","247.25","57","313.19"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","9,081","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","2,377","16","673.12","1","42.07","5","210.35","4","168.28","6","252.42"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","2,856","252","8,823.53","48","1,680.67","73","2,556.02","69","2,415.97","62","2,170.87"
"11104  :  โรงพยาบาลปลาปาก","5,341","54","1,011.05","18","337.02","16","299.57","10","187.23","10","187.23"
"11105  :  โรงพยาบาลท่าอุเทน","2,600","40","1,538.46","10","384.62","8","307.69","7","269.23","15","576.92"
"11106  :  โรงพยาบาลบ้านแพง","5,135","44","856.86","8","155.79","10","194.74","15","292.11","11","214.22"
"11107  :  โรงพยาบาลนาทม","1,782","40","2,244.67","10","561.17","12","673.40","12","673.40","6","336.70"
"11108  :  โรงพยาบาลเรณูนคร","4,893","79","1,614.55","18","367.87","22","449.62","29","592.68","10","204.37"
"11109  :  โรงพยาบาลนาแก","5,072","146","2,878.55","38","749.21","45","887.22","38","749.21","25","492.90"
"11110  :  โรงพยาบาลศรีสงคราม","4,437","257","5,792.20","58","1,307.19","71","1,600.18","64","1,442.42","64","1,442.42"
"11111  :  โรงพยาบาลนาหว้า","6,817","38","557.43","13","190.70","11","161.36","4","58.68","10","146.69"
"11112  :  โรงพยาบาลโพนสวรรค์","5,234","138","2,636.61","40","764.23","22","420.33","46","878.87","30","573.18"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","1,419","173","12,191.68","35","2,466.53","55","3,875.97","40","2,818.89","43","3,030.30"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","2,536","5","197.16","0","0.00","1","39.43","4","157.73","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","15,330","977","6,373.12","226","1,474.23","249","1,624.27","288","1,878.67","214","1,395.96"
"11113  :  โรงพยาบาลนิคมคำสร้อย","3,344","160","4,784.69","29","867.22","48","1,435.41","37","1,106.46","46","1,375.60"
"11114  :  โรงพยาบาลดอนตาล","3,746","118","3,150.03","38","1,014.42","23","613.99","31","827.55","26","694.07"
"11115  :  โรงพยาบาลดงหลวง","5,114","103","2,014.08","25","488.85","28","547.52","30","586.62","20","391.08"
"11116  :  โรงพยาบาลคำชะอี","3,522","130","3,691.08","32","908.57","36","1,022.15","32","908.57","30","851.79"
"11117  :  โรงพยาบาลหว้านใหญ่","1,430","203","14,195.80","63","4,405.59","41","2,867.13","48","3,356.64","51","3,566.43"
"11118  :  โรงพยาบาลหนองสูง","1,571","210","13,367.28","52","3,309.99","62","3,946.53","41","2,609.80","55","3,500.95"
"06009  :  โรงพยาบาลแม่ตื่น","3,233","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","59","1,598","2,708,474.58","392","664,406.78","458","776,271.19","430","728,813.56","318","538,983.05"
"11119  :  โรงพยาบาลจอมทอง","11,507","1,786","15,520.99","381","3,311.03","474","4,119.23","451","3,919.35","480","4,171.37"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","6,809","634","9,311.21","155","2,276.40","177","2,599.50","152","2,232.34","150","2,202.97"
"11121  :  โรงพยาบาลเชียงดาว","8,153","638","7,825.34","158","1,937.94","171","2,097.39","162","1,987.00","147","1,803.02"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","571","0.00","148","0.00","167","0.00","125","0.00","131","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","572","0.00","100","0.00","193","0.00","148","0.00","131","0.00"
"11124  :  โรงพยาบาลสะเมิง","3,696","315","8,522.73","78","2,110.39","100","2,705.63","68","1,839.83","69","1,866.88"
"11125  :  โรงพยาบาลฝาง","7,095","919","12,952.78","215","3,030.30","262","3,692.74","242","3,410.85","200","2,818.89"
"11126  :  โรงพยาบาลแม่อาย","2,275","938","41,230.77","195","8,571.43","288","12,659.34","231","10,153.85","224","9,846.15"
"11127  :  โรงพยาบาลพร้าว","0","656","0.00","151","0.00","203","0.00","160","0.00","142","0.00"
