"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน"
"10979  :  โรงพยาบาลบ้านแท่น","6,258","104","1,661.87","25","399.49","28","447.43","29","463.41","22","351.55"
"10980  :  โรงพยาบาลแก้งคร้อ","8,681","284","3,271.51","85","979.15","71","817.88","76","875.48","52","599.01"
"10981  :  โรงพยาบาลคอนสาร","3,964","87","2,194.75","13","327.95","18","454.09","30","756.81","26","655.90"
"10982  :  โรงพยาบาลภักดีชุมพล","3,230","74","2,291.02","18","557.28","16","495.36","17","526.32","23","712.07"
"10983  :  โรงพยาบาลเนินสง่า","2,061","74","3,590.49","27","1,310.04","15","727.80","20","970.40","12","582.24"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","439","0.00","99","0.00","110","0.00","135","0.00","95","0.00"
"10985  :  โรงพยาบาลชานุมาน","4,936","51","1,033.23","12","243.11","11","222.85","18","364.67","10","202.59"
"10986  :  โรงพยาบาลปทุมราชวงศา","5,060","114","2,252.96","26","513.83","43","849.80","22","434.78","23","454.55"
"10987  :  โรงพยาบาลพนา","3,536","46","1,300.90","6","169.68","15","424.21","9","254.52","16","452.49"
"10988  :  โรงพยาบาลเสนางคนิคม","7,804","70","896.98","20","256.28","19","243.46","16","205.02","15","192.21"
"10989  :  โรงพยาบาลหัวตะพาน","2,903","80","2,755.77","19","654.50","26","895.63","17","585.60","18","620.05"
"10990  :  โรงพยาบาลลืออำนาจ","3,390","37","1,091.45","16","471.98","5","147.49","9","265.49","7","206.49"
"11040  :  โรงพยาบาลบึงกาฬ","6,527","762","11,674.58","189","2,895.66","223","3,416.58","211","3,232.73","139","2,129.62"
"11041  :  โรงพยาบาลพรเจริญ","4,830","394","8,157.35","116","2,401.66","93","1,925.47","100","2,070.39","85","1,759.83"
"11043  :  โรงพยาบาลโซ่พิสัย","9,194","245","2,664.78","66","717.86","54","587.34","54","587.34","71","772.24"
"11046  :  โรงพยาบาลเซกา","10,035","209","2,082.71","55","548.08","72","717.49","43","428.50","39","388.64"
"11047  :  โรงพยาบาลปากคาด","5,238","126","2,405.50","34","649.10","41","782.74","37","706.38","14","267.28"
"11048  :  โรงพยาบาลบึงโขงหลง","0","263","0.00","64","0.00","60","0.00","78","0.00","61","0.00"
"11049  :  โรงพยาบาลศรีวิไล","6,499","87","1,338.67","18","276.97","32","492.38","23","353.90","14","215.42"
"11050  :  โรงพยาบาลบุ่งคล้า","1,408","27","1,917.61","9","639.20","4","284.09","7","497.16","7","497.16"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","232","0.00","50","0.00","88","0.00","61","0.00","33","0.00"
"10991  :  โรงพยาบาลนากลาง","0","118","0.00","30","0.00","27","0.00","36","0.00","25","0.00"
"10992  :  โรงพยาบาลโนนสัง","0","228","0.00","73","0.00","46","0.00","51","0.00","58","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","273","0.00","65","0.00","63","0.00","87","0.00","58","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","127","0.00","37","0.00","43","0.00","30","0.00","17","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","10","87","870,000.00","23","230,000.00","29","290,000.00","22","220,000.00","13","130,000.00"
"10670  :  โรงพยาบาลขอนแก่น","2,277","417","18,313.57","107","4,699.17","134","5,884.94","108","4,743.08","68","2,986.39"
"10995  :  โรงพยาบาลบ้านฝาง","0","126","0.00","25","0.00","36","0.00","38","0.00","27","0.00"
"10996  :  โรงพยาบาลพระยืน","0","55","0.00","9","0.00","20","0.00","15","0.00","11","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","267","0.00","78","0.00","79","0.00","55","0.00","55","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","157","0.00","41","0.00","40","0.00","38","0.00","38","0.00"
"10999  :  โรงพยาบาลสีชมพู","6,878","133","1,933.70","40","581.56","33","479.79","28","407.10","32","465.25"
"11000  :  โรงพยาบาลน้ำพอง","6,022","174","2,889.41","42","697.44","51","846.89","29","481.57","52","863.50"
"11001  :  โรงพยาบาลอุบลรัตน์","3,502","123","3,512.28","45","1,284.98","30","856.65","35","999.43","13","371.22"
"11002  :  โรงพยาบาลบ้านไผ่","0","173","0.00","49","0.00","56","0.00","32","0.00","36","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","2,635","92","3,491.46","24","910.82","28","1,062.62","19","721.06","21","796.96"
"11004  :  โรงพยาบาลพล","0","177","0.00","65","0.00","49","0.00","39","0.00","24","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","2,812","71","2,524.89","22","782.36","22","782.36","17","604.55","10","355.62"
"11006  :  โรงพยาบาลแวงน้อย","5,619","53","943.23","11","195.76","15","266.95","13","231.36","14","249.15"
"11007  :  โรงพยาบาลหนองสองห้อง","0","164","0.00","42","0.00","41","0.00","49","0.00","32","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","292","0.00","70","0.00","89","0.00","82","0.00","51","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","7,741","186","2,402.79","48","620.07","55","710.50","55","710.50","28","361.71"
"11010  :  โรงพยาบาลชนบท","0","65","0.00","19","0.00","14","0.00","14","0.00","18","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","40","0.00","13","0.00","7","0.00","12","0.00","8","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","1","38","3,800,000.00","10","1,000,000.00","16","1,600,000.00","6","600,000.00","6","600,000.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","13,246","239","1,804.32","78","588.86","62","468.07","45","339.73","54","407.67"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","201","0.00","59","0.00","49","0.00","51","0.00","42","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","131","0.00","44","0.00","37","0.00","31","0.00","19","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","645","20","3,100.78","5","775.19","9","1,395.35","3","465.12","3","465.12"
"77650  :  โรงพยาบาลเวียงเก่า","502","41","8,167.33","10","1,992.03","11","2,191.24","10","1,992.03","10","1,992.03"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","1,694","29","1,711.92","3","177.10","11","649.35","11","649.35","4","236.13"
"77652  :  โรงพยาบาลโนนศิลา","823","41","4,981.77","11","1,336.57","9","1,093.56","13","1,579.59","8","972.05"
"10671  :  โรงพยาบาลอุดรธานี","0","332","0.00","107","0.00","100","0.00","91","0.00","34","0.00"
"11013  :  โรงพยาบาลกุดจับ","4,182","267","6,384.51","78","1,865.14","101","2,415.11","54","1,291.25","34","813.01"
"11014  :  โรงพยาบาลหนองวัวซอ","5,486","161","2,934.74","39","710.90","55","1,002.55","35","637.99","32","583.30"
"11015  :  โรงพยาบาลกุมภวาปี","10,219","711","6,957.63","169","1,653.78","225","2,201.78","196","1,918.00","121","1,184.07"
"11016  :  โรงพยาบาลห้วยเกิ้ง","1","5","500,000.00","1","100,000.00","2","200,000.00","0","0.00","2","200,000.00"
"11017  :  โรงพยาบาลโนนสะอาด","5,256","185","3,519.79","55","1,046.42","49","932.27","44","837.14","37","703.96"
"11018  :  โรงพยาบาลหนองหาน","11,456","628","5,481.84","157","1,370.46","169","1,475.21","165","1,440.29","137","1,195.88"
"11019  :  โรงพยาบาลทุ่งฝน","6,010","104","1,730.45","25","415.97","32","532.45","27","449.25","20","332.78"
"11020  :  โรงพยาบาลไชยวาน","6,769","65","960.26","15","221.60","28","413.65","19","280.69","3","44.32"
"11021  :  โรงพยาบาลศรีธาตุ","2,780","570","20,503.60","116","4,172.66","156","5,611.51","125","4,496.40","173","6,223.02"
"11022  :  โรงพยาบาลวังสามหมอ","7,053","221","3,133.42","55","779.81","73","1,035.02","51","723.10","42","595.49"
"11023  :  โรงพยาบาลบ้านผือ","8,047","601","7,468.62","183","2,274.14","176","2,187.15","124","1,540.95","118","1,466.38"
"11024  :  โรงพยาบาลน้ำโสม","9,595","112","1,167.27","32","333.51","40","416.88","27","281.40","13","135.49"
"11025  :  โรงพยาบาลเพ็ญ","8,369","308","3,680.25","88","1,051.50","93","1,111.24","68","812.52","59","704.98"
"11026  :  โรงพยาบาลสร้างคอม","5,607","35","624.22","13","231.85","11","196.18","3","53.50","8","142.68"
"11027  :  โรงพยาบาลหนองแสง","4,880","107","2,192.62","35","717.21","40","819.67","19","389.34","13","266.39"
"11028  :  โรงพยาบาลนายูง","2,843","52","1,829.05","15","527.61","18","633.13","11","386.92","8","281.39"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","3,434","82","2,387.89","12","349.45","19","553.29","34","990.10","17","495.05"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","13,176","322","2,443.84","91","690.65","87","660.29","74","561.63","70","531.27"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","151","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","104","0.00","17","0.00","25","0.00","35","0.00","27","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","56","0.00","9","0.00","18","0.00","16","0.00","13","0.00"
"10705  :  โรงพยาบาลเลย","12,266","441","3,595.30","133","1,084.30","120","978.31","108","880.48","80","652.21"
"11030  :  โรงพยาบาลนาด้วง","6,026","71","1,178.23","20","331.90","17","282.11","17","282.11","17","282.11"
"11031  :  โรงพยาบาลเชียงคาน","7,537","159","2,109.59","53","703.20","43","570.52","44","583.79","19","252.09"
"11032  :  โรงพยาบาลปากชม","3,081","173","5,615.06","48","1,557.94","51","1,655.31","51","1,655.31","23","746.51"
"11033  :  โรงพยาบาลนาแห้ว","1,360","54","3,970.59","8","588.24","16","1,176.47","21","1,544.12","9","661.76"
"11034  :  โรงพยาบาลภูเรือ","3,722","52","1,397.10","16","429.88","17","456.74","12","322.41","7","188.07"
"11035  :  โรงพยาบาลท่าลี่","2,252","121","5,373.00","16","710.48","44","1,953.82","29","1,287.74","32","1,420.96"
"11036  :  โรงพยาบาลวังสะพุง","8,840","430","4,864.25","116","1,312.22","128","1,447.96","118","1,334.84","68","769.23"
"11037  :  โรงพยาบาลภูกระดึง","7,083","121","1,708.32","44","621.21","27","381.19","28","395.31","22","310.60"
"11038  :  โรงพยาบาลภูหลวง","3,636","75","2,062.71","28","770.08","26","715.07","8","220.02","13","357.54"
"11039  :  โรงพยาบาลผาขาว","6,082","273","4,488.66","60","986.52","67","1,101.61","66","1,085.17","80","1,315.36"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","6,104","117","1,916.78","33","540.63","37","606.16","31","507.86","16","262.12"
"14133  :  โรงพยาบาลเอราวัณ","4,482","133","2,967.43","25","557.79","34","758.59","33","736.28","41","914.77"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","670","66","9,850.75","14","2,089.55","15","2,238.81","20","2,985.07","17","2,537.31"
"10706  :  โรงพยาบาลหนองคาย","16,274","181","1,112.20","42","258.08","73","448.57","46","282.66","20","122.90"
"11042  :  โรงพยาบาลโพนพิสัย","3,791","218","5,750.46","44","1,160.64","62","1,635.45","79","2,083.88","33","870.48"
"11044  :  โรงพยาบาลศรีเชียงใหม่","6,215","77","1,238.94","26","418.34","26","418.34","21","337.89","4","64.36"
"11045  :  โรงพยาบาลสังคม","2,298","109","4,743.26","31","1,349.00","25","1,087.90","26","1,131.42","27","1,174.93"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","12,260","188","1,533.44","72","587.28","40","326.26","35","285.48","41","334.42"
"14558  :  โรงพยาบาลพิสัยเวช","6,142","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21356  :  โรงพยาบาลสระใคร","1,272","61","4,795.60","9","707.55","14","1,100.63","18","1,415.09","20","1,572.33"
"28778  :  โรงพยาบาลโพธิ์ตาก","752","33","4,388.30","13","1,728.72","6","797.87","6","797.87","8","1,063.83"
"28811  :  โรงพยาบาลเฝ้าไร่","2,577","169","6,558.01","57","2,211.87","46","1,785.02","45","1,746.22","21","814.90"
"28815  :  โรงพยาบาลรัตนวาปี","530","213","40,188.68","55","10,377.36","66","12,452.83","54","10,188.68","38","7,169.81"
"10707  :  โรงพยาบาลมหาสารคาม","0","347","0.00","100","0.00","89","0.00","89","0.00","69","0.00"
"11051  :  โรงพยาบาลแกดำ","3,470","119","3,429.39","46","1,325.65","28","806.92","30","864.55","15","432.28"
"11052  :  โรงพยาบาลโกสุมพิสัย","10,913","134","1,227.89","46","421.52","28","256.57","31","284.06","29","265.74"
"11053  :  โรงพยาบาลกันทรวิชัย","4,794","235","4,901.96","70","1,460.16","69","1,439.30","57","1,188.99","39","813.52"
"11054  :  โรงพยาบาลเชียงยืน","8,499","205","2,412.05","59","694.20","42","494.18","60","705.97","44","517.71"
"11055  :  โรงพยาบาลบรบือ","11,460","536","4,677.14","129","1,125.65","130","1,134.38","148","1,291.45","129","1,125.65"
"11056  :  โรงพยาบาลนาเชือก","3,165","125","3,949.45","38","1,200.63","36","1,137.44","31","979.46","20","631.91"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","8,041","191","2,375.33","70","870.54","47","584.50","49","609.38","25","310.91"
"11058  :  โรงพยาบาลวาปีปทุม","8,734","476","5,449.97","139","1,591.48","150","1,717.43","107","1,225.10","80","915.96"
"11059  :  โรงพยาบาลนาดูน","2,976","40","1,344.09","8","268.82","14","470.43","13","436.83","5","168.01"
"11060  :  โรงพยาบาลยางสีสุราช","3,002","172","5,729.51","53","1,765.49","47","1,565.62","42","1,399.07","30","999.33"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","21,729","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","1,510","31","2,052.98","11","728.48","12","794.70","3","198.68","5","331.13"
"28843  :  โรงพยาบาลชื่นชม","106","40","37,735.85","11","10,377.36","13","12,264.15","9","8,490.57","7","6,603.77"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","599","0.00","167","0.00","161","0.00","149","0.00","122","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","8,402","95","1,130.68","25","297.55","37","440.37","18","214.23","15","178.53"
"11062  :  โรงพยาบาลปทุมรัตต์","5,023","91","1,811.67","20","398.17","23","457.89","24","477.80","24","477.80"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","8,399","353","4,202.88","141","1,678.77","103","1,226.34","65","773.90","44","523.87"
"11064  :  โรงพยาบาลธวัชบุรี","4,158","99","2,380.95","21","505.05","27","649.35","33","793.65","18","432.90"
"11065  :  โรงพยาบาลพนมไพร","5,981","174","2,909.21","40","668.78","46","769.10","38","635.35","50","835.98"
"11066  :  โรงพยาบาลโพนทอง","8,875","430","4,845.07","101","1,138.03","110","1,239.44","112","1,261.97","107","1,205.63"
"11067  :  โรงพยาบาลโพธิ์ชัย","5,184","54","1,041.67","29","559.41","12","231.48","6","115.74","7","135.03"
"11068  :  โรงพยาบาลหนองพอก","5,169","71","1,373.57","23","444.96","21","406.27","9","174.11","18","348.23"
"11069  :  โรงพยาบาลเสลภูมิ","7,801","100","1,281.89","42","538.39","27","346.11","23","294.83","8","102.55"
"11070  :  โรงพยาบาลสุวรรณภูมิ","12,710","524","4,122.74","119","936.27","152","1,195.91","131","1,030.68","122","959.87"
"11071  :  โรงพยาบาลเมืองสรวง","2,855","29","1,015.76","13","455.34","8","280.21","7","245.18","1","35.03"
"11072  :  โรงพยาบาลโพนทราย","3,968","55","1,386.09","23","579.64","16","403.23","7","176.41","9","226.81"
"11073  :  โรงพยาบาลอาจสามารถ","6,510","110","1,689.71","47","721.97","40","614.44","18","276.50","5","76.80"
"11074  :  โรงพยาบาลเมยวดี","2,832","76","2,683.62","25","882.77","19","670.90","19","670.90","13","459.04"
"11075  :  โรงพยาบาลศรีสมเด็จ","3,024","67","2,215.61","20","661.38","19","628.31","22","727.51","6","198.41"
"11076  :  โรงพยาบาลจังหาร","4,072","30","736.74","12","294.70","7","171.91","7","171.91","4","98.23"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","11,816","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","2,668","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","1,025","56","5,463.41","19","1,853.66","14","1,365.85","14","1,365.85","9","878.05"
"27989  :  โรงพยาบาลเชียงขวัญ","1,663","24","1,443.17","7","420.93","6","360.79","4","240.53","7","420.93"
"27990  :  โรงพยาบาลหนองฮี","1,749","22","1,257.86","9","514.58","7","400.23","4","228.70","2","114.35"
"10709  :  โรงพยาบาลกาฬสินธุ์","5,867","260","4,431.57","73","1,244.25","76","1,295.38","62","1,056.76","49","835.18"
"11077  :  โรงพยาบาลนามน","5,284","82","1,551.85","22","416.35","19","359.58","21","397.43","20","378.50"
"11078  :  โรงพยาบาลกมลาไสย","8,199","203","2,475.91","52","634.22","58","707.40","53","646.42","40","487.86"
"11079  :  โรงพยาบาลร่องคำ","3,366","5","148.54","3","89.13","0","0.00","2","59.42","0","0.00"
"11080  :  โรงพยาบาลเขาวง","7,881","108","1,370.38","23","291.84","21","266.46","32","406.04","32","406.04"
"11081  :  โรงพยาบาลยางตลาด","9,761","225","2,305.09","50","512.24","60","614.69","64","655.67","51","522.49"
"11082  :  โรงพยาบาลห้วยเม็ก","5,212","150","2,877.97","35","671.53","56","1,074.44","30","575.59","29","556.41"
"11083  :  โรงพยาบาลสหัสขันธ์","2,940","90","3,061.22","22","748.30","16","544.22","33","1,122.45","19","646.26"
"11084  :  โรงพยาบาลคำม่วง","5,290","158","2,986.77","42","793.95","50","945.18","39","737.24","27","510.40"
"11085  :  โรงพยาบาลท่าคันโท","7,003","86","1,228.05","22","314.15","22","314.15","20","285.59","22","314.15"
"11086  :  โรงพยาบาลหนองกุงศรี","4,984","160","3,210.27","47","943.02","54","1,083.47","36","722.31","23","461.48"
"11087  :  โรงพยาบาลสมเด็จ","6,713","186","2,770.74","52","774.62","53","789.51","51","759.72","30","446.89"
"11088  :  โรงพยาบาลห้วยผึ้ง","6,590","105","1,593.32","14","212.44","36","546.28","33","500.76","22","333.84"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","9,166","373","4,069.39","99","1,080.08","101","1,101.90","93","1,014.62","80","872.79"
"11965  :  โรงพยาบาลธีรวัฒน์","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","2,486","75","3,016.89","30","1,206.76","13","522.93","16","643.60","16","643.60"
"28789  :  โรงพยาบาลฆ้องชัย","2,283","84","3,679.37","27","1,182.65","24","1,051.25","11","481.82","22","963.64"
"28790  :  โรงพยาบาลดอนจาน","2,441","128","5,243.75","38","1,556.74","38","1,556.74","24","983.20","28","1,147.07"
"28791  :  โรงพยาบาลสามชัย","1,049","28","2,669.21","7","667.30","6","571.97","6","571.97","9","857.96"
"10710  :  โรงพยาบาลสกลนคร","0","160","0.00","41","0.00","45","0.00","45","0.00","29","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","8,838","60","678.89","14","158.41","12","135.78","23","260.24","11","124.46"
"11090  :  โรงพยาบาลกุดบาก","3,476","58","1,668.58","15","431.53","18","517.84","10","287.69","15","431.53"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","4,621","36","779.05","11","238.04","13","281.32","9","194.76","3","64.92"
"11092  :  โรงพยาบาลพังโคน","9,162","330","3,601.83","84","916.83","89","971.40","90","982.32","67","731.28"
"11093  :  โรงพยาบาลวาริชภูมิ","5,500","72","1,309.09","15","272.73","22","400.00","15","272.73","20","363.64"
"11094  :  โรงพยาบาลนิคมน้ำอูน","2,102","21","999.05","3","142.72","3","142.72","7","333.02","8","380.59"
"11095  :  โรงพยาบาลวานรนิวาส","9,009","506","5,616.61","127","1,409.70","124","1,376.40","128","1,420.80","127","1,409.70"
"11096  :  โรงพยาบาลคำตากล้า","9,959","189","1,897.78","26","261.07","40","401.65","42","421.73","81","813.33"
"11097  :  โรงพยาบาลบ้านม่วง","4,653","97","2,084.68","20","429.83","39","838.17","23","494.30","15","322.37"
"11098  :  โรงพยาบาลอากาศอำนวย","8,910","157","1,762.07","37","415.26","46","516.27","50","561.17","24","269.36"
"11099  :  โรงพยาบาลส่องดาว","4,728","29","613.37","7","148.05","6","126.90","10","211.51","6","126.90"
"11100  :  โรงพยาบาลเต่างอย","1,597","140","8,766.44","32","2,003.76","42","2,629.93","39","2,442.08","27","1,690.67"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","5,499","69","1,254.77","15","272.78","18","327.33","13","236.41","23","418.26"
"11102  :  โรงพยาบาลเจริญศิลป์","7,091","165","2,326.89","38","535.89","59","832.04","41","578.20","27","380.76"
"11103  :  โรงพยาบาลโพนนาแก้ว","2,184","22","1,007.33","9","412.09","6","274.73","5","228.94","2","91.58"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","18,775","227","1,209.05","51","271.64","67","356.86","75","399.47","34","181.09"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","8,888","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","2,386","25","1,047.78","8","335.29","9","377.20","5","209.56","3","125.73"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","2,815","237","8,419.18","68","2,415.63","72","2,557.73","55","1,953.82","42","1,492.01"
"11104  :  โรงพยาบาลปลาปาก","5,595","52","929.40","23","411.08","17","303.84","9","160.86","3","53.62"
"11105  :  โรงพยาบาลท่าอุเทน","2,735","46","1,681.90","11","402.19","15","548.45","10","365.63","10","365.63"
"11106  :  โรงพยาบาลบ้านแพง","5,272","63","1,194.99","20","379.36","16","303.49","9","170.71","18","341.43"
"11107  :  โรงพยาบาลนาทม","1,891","55","2,908.51","19","1,004.76","14","740.35","14","740.35","8","423.06"
"11108  :  โรงพยาบาลเรณูนคร","5,068","48","947.12","18","355.17","10","197.32","16","315.71","4","78.93"
"11109  :  โรงพยาบาลนาแก","4,684","140","2,988.90","36","768.57","35","747.22","42","896.67","27","576.43"
"11110  :  โรงพยาบาลศรีสงคราม","4,673","212","4,536.70","54","1,155.57","60","1,283.97","59","1,262.57","39","834.58"
"11111  :  โรงพยาบาลนาหว้า","6,032","35","580.24","7","116.05","9","149.20","10","165.78","9","149.20"
"11112  :  โรงพยาบาลโพนสวรรค์","5,704","141","2,471.95","35","613.60","45","788.92","26","455.82","35","613.60"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","1,294","124","9,582.69","30","2,318.39","28","2,163.83","35","2,704.79","31","2,395.67"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","2,706","9","332.59","2","73.91","1","36.95","5","184.77","1","36.95"
"10712  :  โรงพยาบาลมุกดาหาร","16,459","373","2,266.24","113","686.55","98","595.42","96","583.27","66","401.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","3,460","121","3,497.11","21","606.94","38","1,098.27","31","895.95","31","895.95"
"11114  :  โรงพยาบาลดอนตาล","3,950","77","1,949.37","24","607.59","17","430.38","18","455.70","18","455.70"
"11115  :  โรงพยาบาลดงหลวง","5,197","79","1,520.11","19","365.60","25","481.05","15","288.63","20","384.84"
"11116  :  โรงพยาบาลคำชะอี","3,647","84","2,303.26","21","575.82","28","767.75","16","438.72","19","520.98"
"11117  :  โรงพยาบาลหว้านใหญ่","1,225","111","9,061.22","37","3,020.41","33","2,693.88","21","1,714.29","20","1,632.65"
"11118  :  โรงพยาบาลหนองสูง","1,610","80","4,968.94","17","1,055.90","24","1,490.68","18","1,118.01","21","1,304.35"
"06009  :  โรงพยาบาลแม่ตื่น","3,327","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","54","733","1,357,407.41","156","288,888.89","248","459,259.26","164","303,703.70","165","305,555.56"
"11119  :  โรงพยาบาลจอมทอง","12,126","904","7,455.06","240","1,979.22","232","1,913.24","224","1,847.27","208","1,715.32"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","6,670","564","8,455.77","122","1,829.09","166","2,488.76","150","2,248.88","126","1,889.06"
"11121  :  โรงพยาบาลเชียงดาว","8,004","566","7,071.46","169","2,111.44","137","1,711.64","130","1,624.19","130","1,624.19"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","366","0.00","92","0.00","102","0.00","96","0.00","76","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","503","0.00","110","0.00","122","0.00","129","0.00","142","0.00"
"11124  :  โรงพยาบาลสะเมิง","3,686","271","7,352.14","44","1,193.71","75","2,034.73","78","2,116.12","74","2,007.60"
"11125  :  โรงพยาบาลฝาง","1,832","484","26,419.21","138","7,532.75","155","8,460.70","124","6,768.56","67","3,657.21"
"11126  :  โรงพยาบาลแม่อาย","2,404","588","24,459.23","175","7,279.53","170","7,071.55","124","5,158.07","119","4,950.08"
"11127  :  โรงพยาบาลพร้าว","0","370","0.00","92","0.00","85","0.00","89","0.00","104","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","4,936","721","14,606.97","196","3,970.83","201","4,072.12","169","3,423.82","155","3,140.19"
"11129  :  โรงพยาบาลสันกำแพง","0","275","0.00","80","0.00","78","0.00","56","0.00","61","0.00"
"11130  :  โรงพยาบาลสันทราย","0","309","0.00","68","0.00","64","0.00","103","0.00","74","0.00"
"11131  :  โรงพยาบาลหางดง","0","416","0.00","98","0.00","117","0.00","109","0.00","92","0.00"
"11132  :  โรงพยาบาลฮอด","6,780","796","11,740.41","230","3,392.33","194","2,861.36","191","2,817.11","181","2,669.62"
