"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11100  :  โรงพยาบาลเต่างอย","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","15","0","0.00","1","0","0.00","1","0","0.00","14","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","4","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","5","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","3","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","430","11","2.56","63","7","11.11","363","4","1.10","5","0","0.00","105","3","2.86","12","2","16.67","91","1","1.10","2","0","0.00","102","3","2.94","15","2","13.33","86","1","1.16","1","0","0.00","86","2","2.33","15","1","6.67","70","1","1.43","1","0","0.00","137","3","2.19","21","2","9.52","116","1","0.86","1","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","6","0","0.00","0","0","0.00","3","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","6","0","0.00","1","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","1,262","60","4.75","261","46","17.62","967","14","1.45","34","0","0.00","316","13","4.11","67","9","13.43","238","4","1.68","11","0","0.00","304","21","6.91","67","17","25.37","232","4","1.72","5","0","0.00","290","10","3.45","62","8","12.90","223","2","0.90","5","0","0.00","352","16","4.55","65","12","18.46","274","4","1.46","13","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","6","0","0.00","0","0","0.00","3","0","0.00","4","0","0.00","3","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","17","0","0.00","0","0","0.00","2","0","0.00","17","0","0.00","8","0","0.00","0","0","0.00","1","0","0.00","8","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","6","0","0.00","0","0","0.00","1","0","0.00","6","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","14","0","0.00","0","0","0.00","10","0","0.00","4","0","0.00","5","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","4","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11107  :  โรงพยาบาลนาทม","10","0","0.00","1","0","0.00","1","0","0.00","9","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","4","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","19","0","0.00","2","0","0.00","6","0","0.00","16","0","0.00","6","0","0.00","0","0","0.00","4","0","0.00","5","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","5","0","0.00","1","0","0.00","1","0","0.00","4","0","0.00","6","0","0.00","1","0","0.00","1","0","0.00","5","0","0.00"
"11109  :  โรงพยาบาลนาแก","11","0","0.00","2","0","0.00","0","0","0.00","9","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00","6","0","0.00","1","0","0.00","0","0","0.00","5","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","29","1","3.45","3","1","33.33","19","0","0.00","13","0","0.00","8","0","0.00","0","0","0.00","5","0","0.00","4","0","0.00","4","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","3","1","33.33","2","1","50.00","1","0","0.00","1","0","0.00","14","0","0.00","1","0","0.00","10","0","0.00","7","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","9","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","10","0","0.00","2","0","0.00","2","0","0.00","7","0","0.00","6","0","0.00","1","0","0.00","2","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","56","1","1.79","4","0","0.00","38","0","0.00","14","1","7.14","35","1","2.86","3","0","0.00","25","0","0.00","7","1","14.29","11","0","0.00","0","0","0.00","8","0","0.00","3","0","0.00","7","0","0.00","0","0","0.00","4","0","0.00","3","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","730","35","4.79","190","26","13.68","511","6","1.17","30","3","10.00","204","9","4.41","56","7","12.50","137","1","0.73","11","1","9.09","190","10","5.26","50","6","12.00","133","2","1.50","8","2","25.00","169","6","3.55","38","5","13.16","128","1","0.78","3","0","0.00","167","10","5.99","46","8","17.39","113","2","1.77","8","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","10","0","0.00","3","0","0.00","3","0","0.00","5","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","4","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","8","0","0.00","1","0","0.00","3","0","0.00","4","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","12","0","0.00","3","0","0.00","5","0","0.00","5","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","1","0","0.00","3","0","0.00","3","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","12","0","0.00","5","0","0.00","0","0","0.00","7","0","0.00","4","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","9","0","0.00","1","0","0.00","0","0","0.00","8","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","70","0","0.00","2","0","0.00","3","0","0.00","66","0","0.00","9","0","0.00","1","0","0.00","0","0","0.00","8","0","0.00","13","0","0.00","0","0","0.00","0","0","0.00","13","0","0.00","20","0","0.00","0","0","0.00","1","0","0.00","20","0","0.00","28","0","0.00","1","0","0.00","2","0","0.00","25","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","1,107","122","11.02","490","74","15.10","440","37","8.41","177","11","6.21","281","42","14.95","135","26","19.26","97","10","10.31","49","6","12.24","291","30","10.31","142","22","15.49","109","7","6.42","40","1","2.50","266","21","7.89","97","7","7.22","116","11","9.48","53","3","5.66","269","29","10.78","116","19","16.38","118","9","7.63","35","1","2.86"
"11119  :  โรงพยาบาลจอมทอง","208","9","4.33","28","5","17.86","173","4","2.31","7","0","0.00","60","3","5.00","5","2","40.00","54","1","1.85","1","0","0.00","48","2","4.17","6","1","16.67","40","1","2.50","2","0","0.00","41","1","2.44","8","1","12.50","31","0","0.00","2","0","0.00","59","3","5.08","9","1","11.11","48","2","4.17","2","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","37","2","5.41","6","1","16.67","22","1","4.55","9","0","0.00","10","0","0.00","2","0","0.00","5","0","0.00","3","0","0.00","12","1","8.33","3","1","33.33","4","0","0.00","5","0","0.00","10","0","0.00","0","0","0.00","9","0","0.00","1","0","0.00","5","1","20.00","1","0","0.00","4","1","25.00","0","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","93","4","4.30","22","3","13.64","41","0","0.00","34","1","2.94","16","0","0.00","3","0","0.00","6","0","0.00","7","0","0.00","35","2","5.71","11","2","18.18","13","0","0.00","12","0","0.00","19","1","5.26","4","1","25.00","12","0","0.00","3","0","0.00","23","1","4.35","4","0","0.00","10","0","0.00","12","1","8.33"
"11122  :  โรงพยาบาลดอยสะเก็ด","87","9","10.34","28","9","32.14","27","0","0.00","32","0","0.00","29","1","3.45","5","1","20.00","12","0","0.00","12","0","0.00","21","4","19.05","11","4","36.36","6","0","0.00","4","0","0.00","15","3","20.00","6","3","50.00","2","0","0.00","7","0","0.00","22","1","4.55","6","1","16.67","7","0","0.00","9","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","59","2","3.39","4","1","25.00","15","0","0.00","40","1","2.50","7","0","0.00","1","0","0.00","3","0","0.00","3","0","0.00","18","1","5.56","2","1","50.00","4","0","0.00","12","0","0.00","11","0","0.00","0","0","0.00","3","0","0.00","8","0","0.00","23","1","4.35","1","0","0.00","5","0","0.00","17","1","5.88"
"11124  :  โรงพยาบาลสะเมิง","18","0","0.00","6","0","0.00","6","0","0.00","7","0","0.00","8","0","0.00","2","0","0.00","2","0","0.00","4","0","0.00","4","0","0.00","2","0","0.00","1","0","0.00","2","0","0.00","4","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00"
"11125  :  โรงพยาบาลฝาง","206","10","4.85","42","5","11.90","143","5","3.50","24","0","0.00","35","0","0.00","10","0","0.00","21","0","0.00","6","0","0.00","73","6","8.22","17","4","23.53","46","2","4.35","10","0","0.00","46","1","2.17","9","0","0.00","34","1","2.94","4","0","0.00","52","3","5.77","6","1","16.67","42","2","4.76","4","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","123","4","3.25","23","4","17.39","35","0","0.00","71","0","0.00","25","0","0.00","5","0","0.00","4","0","0.00","19","0","0.00","36","0","0.00","6","0","0.00","11","0","0.00","22","0","0.00","31","0","0.00","0","0","0.00","11","0","0.00","20","0","0.00","31","4","12.90","12","4","33.33","9","0","0.00","10","0","0.00"
"11127  :  โรงพยาบาลพร้าว","49","2","4.08","10","2","20.00","9","0","0.00","30","0","0.00","17","0","0.00","5","0","0.00","1","0","0.00","11","0","0.00","10","1","10.00","2","1","50.00","2","0","0.00","6","0","0.00","7","0","0.00","0","0","0.00","4","0","0.00","3","0","0.00","15","1","6.67","3","1","33.33","2","0","0.00","10","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","240","4","1.67","47","2","4.26","161","2","1.24","56","1","1.79","69","1","1.45","22","1","4.55","41","0","0.00","13","0","0.00","67","1","1.49","15","1","6.67","38","0","0.00","24","0","0.00","61","2","3.28","5","0","0.00","49","2","4.08","11","1","9.09","43","0","0.00","5","0","0.00","33","0","0.00","8","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","49","4","8.16","17","2","11.76","24","1","4.17","8","1","12.50","14","2","14.29","7","1","14.29","6","0","0.00","1","1","100.00","7","1","14.29","2","0","0.00","3","1","33.33","2","0","0.00","14","0","0.00","6","0","0.00","5","0","0.00","3","0","0.00","14","1","7.14","2","1","50.00","10","0","0.00","2","0","0.00"
"11130  :  โรงพยาบาลสันทราย","99","8","8.08","16","2","12.50","53","3","5.66","30","3","10.00","26","1","3.85","3","0","0.00","16","0","0.00","7","1","14.29","28","2","7.14","5","0","0.00","14","2","14.29","9","0","0.00","15","1","6.67","2","1","50.00","10","0","0.00","3","0","0.00","30","4","13.33","6","1","16.67","13","1","7.69","11","2","18.18"
"11131  :  โรงพยาบาลหางดง","71","6","8.45","18","4","22.22","22","0","0.00","31","2","6.45","20","1","5.00","6","1","16.67","4","0","0.00","10","0","0.00","19","3","15.79","5","3","60.00","6","0","0.00","8","0","0.00","17","1","5.88","4","0","0.00","5","0","0.00","8","1","12.50","15","1","6.67","3","0","0.00","7","0","0.00","5","1","20.00"
"11132  :  โรงพยาบาลฮอด","69","1","1.45","8","1","12.50","29","0","0.00","32","0","0.00","17","0","0.00","3","0","0.00","5","0","0.00","9","0","0.00","13","1","7.69","2","1","50.00","3","0","0.00","8","0","0.00","11","0","0.00","0","0","0.00","4","0","0.00","7","0","0.00","28","0","0.00","3","0","0.00","17","0","0.00","8","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","44","1","2.27","4","0","0.00","29","1","3.45","12","0","0.00","10","0","0.00","1","0","0.00","7","0","0.00","2","0","0.00","17","0","0.00","1","0","0.00","9","0","0.00","8","0","0.00","8","1","12.50","1","0","0.00","7","1","14.29","0","0","0.00","9","0","0.00","1","0","0.00","6","0","0.00","2","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","30","0","0.00","2","0","0.00","13","0","0.00","22","0","0.00","7","0","0.00","0","0","0.00","3","0","0.00","6","0","0.00","9","0","0.00","1","0","0.00","5","0","0.00","6","0","0.00","6","0","0.00","1","0","0.00","2","0","0.00","3","0","0.00","8","0","0.00","0","0","0.00","3","0","0.00","7","0","0.00"
"11135  :  โรงพยาบาลสารภี","67","4","5.97","24","3","12.50","26","1","3.85","17","0","0.00","12","1","8.33","3","0","0.00","6","1","16.67","3","0","0.00","16","0","0.00","7","0","0.00","4","0","0.00","5","0","0.00","24","2","8.33","7","2","28.57","11","0","0.00","6","0","0.00","15","1","6.67","7","1","14.29","5","0","0.00","3","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","27","3","11.11","8","2","25.00","15","1","6.67","4","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","5","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00","13","2","15.38","3","2","66.67","8","0","0.00","2","0","0.00","6","1","16.67","3","0","0.00","3","1","33.33","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","57","0","0.00","8","0","0.00","48","0","0.00","1","0","0.00","21","0","0.00","1","0","0.00","19","0","0.00","1","0","0.00","21","0","0.00","4","0","0.00","17","0","0.00","0","0","0.00","10","0","0.00","2","0","0.00","8","0","0.00","0","0","0.00","5","0","0.00","1","0","0.00","4","0","0.00","0","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","39","1","2.56","6","0","0.00","11","0","0.00","22","1","4.55","16","0","0.00","3","0","0.00","3","0","0.00","10","0","0.00","14","1","7.14","2","0","0.00","6","0","0.00","6","1","16.67","4","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","5","0","0.00","1","0","0.00","0","0","0.00","4","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","23","1","4.35","6","1","16.67","5","0","0.00","12","0","0.00","7","1","14.29","3","1","33.33","1","0","0.00","3","0","0.00","6","0","0.00","2","0","0.00","2","0","0.00","2","0","0.00","7","0","0.00","1","0","0.00","1","0","0.00","5","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","16","0","0.00","4","0","0.00","8","0","0.00","4","0","0.00","5","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","3","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","30","2","6.67","2","0","0.00","21","1","4.76","7","1","14.29","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","9","1","11.11","1","0","0.00","4","0","0.00","4","1","25.00","8","0","0.00","0","0","0.00","6","0","0.00","2","0","0.00","12","1","8.33","1","0","0.00","10","1","10.00","1","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","18","0","0.00","3","0","0.00","5","0","0.00","11","0","0.00","14","0","0.00","2","0","0.00","3","0","0.00","10","0","0.00","4","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","58","2","3.45","16","1","6.25","26","0","0.00","16","1","6.25","16","0","0.00","3","0","0.00","6","0","0.00","7","0","0.00","14","2","14.29","5","1","20.00","4","0","0.00","5","1","20.00","16","0","0.00","4","0","0.00","11","0","0.00","1","0","0.00","12","0","0.00","4","0","0.00","5","0","0.00","3","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","10","0","0.00","2","0","0.00","1","0","0.00","7","0","0.00","4","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00","5","0","0.00","1","0","0.00","0","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10714  :  โรงพยาบาลลำพูน","773","63","8.15","260","41","15.77","462","21","4.55","68","2","2.94","203","15","7.39","71","10","14.08","118","5","4.24","18","0","0.00","182","11","6.04","64","7","10.94","108","4","3.70","12","1","8.33","172","12","6.98","46","9","19.57","114","3","2.63","20","0","0.00","216","25","11.57","79","15","18.99","122","9","7.38","18","1","5.56"
"11140  :  โรงพยาบาลแม่ทา","38","0","0.00","2","0","0.00","22","0","0.00","14","0","0.00","7","0","0.00","0","0","0.00","5","0","0.00","2","0","0.00","7","0","0.00","1","0","0.00","3","0","0.00","3","0","0.00","9","0","0.00","0","0","0.00","6","0","0.00","3","0","0.00","15","0","0.00","1","0","0.00","8","0","0.00","6","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","68","4","5.88","9","1","11.11","34","2","5.88","25","1","4.00","21","1","4.76","2","0","0.00","15","1","6.67","4","0","0.00","22","2","9.09","4","0","0.00","6","1","16.67","12","1","8.33","12","1","8.33","2","1","50.00","7","0","0.00","3","0","0.00","13","0","0.00","1","0","0.00","6","0","0.00","6","0","0.00"
"11142  :  โรงพยาบาลลี้","75","2","2.67","3","0","0.00","33","1","3.03","39","1","2.56","23","0","0.00","1","0","0.00","9","0","0.00","13","0","0.00","12","1","8.33","0","0","0.00","7","1","14.29","5","0","0.00","20","1","5.00","0","0","0.00","10","0","0.00","10","1","10.00","20","0","0.00","2","0","0.00","7","0","0.00","11","0","0.00"
