"โรงพยาบาล","รวม","ไตรมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","A","%","A","%","A","%","A","%"
"11000  :  โรงพยาบาลน้ำพอง","856","30","3.50","8","0.93","12","1.40","2","0.23","8","0.93"
"11001  :  โรงพยาบาลอุบลรัตน์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","494","6","1.21","1","0.20","2","0.40","1","0.20","2","0.40"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11006  :  โรงพยาบาลแวงน้อย","3","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","235","2","0.85","0","0.00","0","0.00","2","0.85","0","0.00"
"11010  :  โรงพยาบาลชนบท","54","3","5.56","2","3.70","1","1.85","0","0.00","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","7","1","14.29","0","0.00","0","0.00","1","14.29","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","260","3","1.15","0","0.00","2","0.77","1","0.38","0","0.00"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","24","5","20.83","3","12.50","1","4.17","0","0.00","1","4.17"
"11014  :  โรงพยาบาลหนองวัวซอ","56","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11015  :  โรงพยาบาลกุมภวาปี","450","14","3.11","2","0.44","5","1.11","3","0.67","4","0.89"
"11016  :  โรงพยาบาลห้วยเกิ้ง","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","40","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11018  :  โรงพยาบาลหนองหาน","321","9","2.80","4","1.25","2","0.62","3","0.93","0","0.00"
"11019  :  โรงพยาบาลทุ่งฝน","134","4","2.99","2","1.49","1","0.75","0","0.00","1","0.75"
"11020  :  โรงพยาบาลไชยวาน","47","4","8.51","0","0.00","4","8.51","0","0.00","0","0.00"
"11021  :  โรงพยาบาลศรีธาตุ","171","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11022  :  โรงพยาบาลวังสามหมอ","11","1","9.09","1","9.09","0","0.00","0","0.00","0","0.00"
"11023  :  โรงพยาบาลบ้านผือ","159","4","2.52","1","0.63","2","1.26","0","0.00","1","0.63"
"11024  :  โรงพยาบาลน้ำโสม","244","3","1.23","1","0.41","2","0.82","0","0.00","0","0.00"
"11025  :  โรงพยาบาลเพ็ญ","68","5","7.35","3","4.41","0","0.00","2","2.94","0","0.00"
"11026  :  โรงพยาบาลสร้างคอม","114","3","2.63","2","1.75","1","0.88","0","0.00","0","0.00"
"11027  :  โรงพยาบาลหนองแสง","92","1","1.09","0","0.00","0","0.00","0","0.00","1","1.09"
"11028  :  โรงพยาบาลนายูง","40","3","7.50","1","2.50","0","0.00","1","2.50","1","2.50"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","202","8","3.96","2","0.99","2","0.99","2","0.99","2","0.99"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","104","4","3.85","1","0.96","1","0.96","1","0.96","1","0.96"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","7","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10705  :  โรงพยาบาลเลย","812","25","3.08","2","0.25","6","0.74","12","1.48","5","0.62"
"11030  :  โรงพยาบาลนาด้วง","164","2","1.22","0","0.00","0","0.00","0","0.00","2","1.22"
"11031  :  โรงพยาบาลเชียงคาน","49","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11032  :  โรงพยาบาลปากชม","415","10","2.41","3","0.72","4","0.96","0","0.00","3","0.72"
"11033  :  โรงพยาบาลนาแห้ว","74","2","2.70","2","2.70","0","0.00","0","0.00","0","0.00"
"11034  :  โรงพยาบาลภูเรือ","102","2","1.96","0","0.00","0","0.00","1","0.98","1","0.98"
"11035  :  โรงพยาบาลท่าลี่","269","6","2.23","1","0.37","4","1.49","0","0.00","1","0.37"
"11036  :  โรงพยาบาลวังสะพุง","878","28","3.19","10","1.14","9","1.03","4","0.46","5","0.57"
"11037  :  โรงพยาบาลภูกระดึง","195","4","2.05","0","0.00","0","0.00","2","1.03","2","1.03"
"11038  :  โรงพยาบาลภูหลวง","288","5","1.74","1","0.35","3","1.04","1","0.35","0","0.00"
"11039  :  โรงพยาบาลผาขาว","299","7","2.34","2","0.67","1","0.33","2","0.67","2","0.67"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","355","16","4.51","5","1.41","7","1.97","1","0.28","3","0.85"
"14133  :  โรงพยาบาลเอราวัณ","120","1","0.83","1","0.83","0","0.00","0","0.00","0","0.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","99","1","1.01","0","0.00","0","0.00","0","0.00","1","1.01"
"10706  :  โรงพยาบาลหนองคาย","422","13","3.08","2","0.47","3","0.71","3","0.71","5","1.18"
"11042  :  โรงพยาบาลโพนพิสัย","169","10","5.92","3","1.78","3","1.78","2","1.18","2","1.18"
"11044  :  โรงพยาบาลศรีเชียงใหม่","497","14","2.82","3","0.60","6","1.21","2","0.40","3","0.60"
"11045  :  โรงพยาบาลสังคม","137","4","2.92","0","0.00","2","1.46","0","0.00","2","1.46"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","137","7","5.11","2","1.46","1","0.73","4","2.92","0","0.00"
"14558  :  โรงพยาบาลพิสัยเวช","8","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21356  :  โรงพยาบาลสระใคร","36","1","2.78","0","0.00","0","0.00","1","2.78","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","6","1","16.67","0","0.00","0","0.00","0","0.00","1","16.67"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11051  :  โรงพยาบาลแกดำ","229","10","4.37","7","3.06","1","0.44","1","0.44","1","0.44"
"11052  :  โรงพยาบาลโกสุมพิสัย","95","1","1.05","1","1.05","0","0.00","0","0.00","0","0.00"
"11053  :  โรงพยาบาลกันทรวิชัย","165","6","3.64","2","1.21","2","1.21","1","0.61","1","0.61"
"11054  :  โรงพยาบาลเชียงยืน","354","8","2.26","1","0.28","4","1.13","1","0.28","2","0.56"
"11055  :  โรงพยาบาลบรบือ","10","1","10.00","0","0.00","1","10.00","0","0.00","0","0.00"
"11056  :  โรงพยาบาลนาเชือก","50","1","2.00","0","0.00","1","2.00","0","0.00","0","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","84","3","3.57","2","2.38","0","0.00","0","0.00","1","1.19"
"11058  :  โรงพยาบาลวาปีปทุม","135","7","5.19","2","1.48","2","1.48","2","1.48","1","0.74"
"11059  :  โรงพยาบาลนาดูน","110","3","2.73","0","0.00","2","1.82","1","0.91","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","19","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","35","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","84","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","656","16","2.44","3","0.46","3","0.46","6","0.91","4","0.61"
"11062  :  โรงพยาบาลปทุมรัตต์","109","1","0.92","0","0.00","0","0.00","1","0.92","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","488","21","4.30","2","0.41","7","1.43","6","1.23","6","1.23"
"11064  :  โรงพยาบาลธวัชบุรี","331","1","0.30","0","0.00","0","0.00","1","0.30","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","100","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","1,115","17","1.52","1","0.09","8","0.72","3","0.27","5","0.45"
"11067  :  โรงพยาบาลโพธิ์ชัย","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","49","2","4.08","0","0.00","2","4.08","0","0.00","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","219","5","2.28","1","0.46","1","0.46","2","0.91","1","0.46"
"11070  :  โรงพยาบาลสุวรรณภูมิ","506","13","2.57","7","1.38","2","0.40","3","0.59","1","0.20"
"11071  :  โรงพยาบาลเมืองสรวง","159","1","0.63","0","0.00","0","0.00","1","0.63","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","112","2","1.79","1","0.89","0","0.00","1","0.89","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","3","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","101","3","2.97","1","0.99","2","1.98","0","0.00","0","0.00"
"11076  :  โรงพยาบาลจังหาร","103","2","1.94","1","0.97","0","0.00","1","0.97","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","7","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","9","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","23","2","8.70","0","0.00","2","8.70","0","0.00","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","50","2","4.00","1","2.00","0","0.00","0","0.00","1","2.00"
"27990  :  โรงพยาบาลหนองฮี","71","2","2.82","1","1.41","0","0.00","0","0.00","1","1.41"
"10709  :  โรงพยาบาลกาฬสินธุ์","82","2","2.44","0","0.00","2","2.44","0","0.00","0","0.00"
"11077  :  โรงพยาบาลนามน","16","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","131","1","0.76","0","0.00","0","0.00","1","0.76","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","112","2","1.79","1","0.89","0","0.00","0","0.00","1","0.89"
"11080  :  โรงพยาบาลเขาวง","677","10","1.48","2","0.30","5","0.74","2","0.30","1","0.15"
"11081  :  โรงพยาบาลยางตลาด","83","2","2.41","0","0.00","0","0.00","1","1.20","1","1.20"
"11082  :  โรงพยาบาลห้วยเม็ก","265","11","4.15","4","1.51","5","1.89","1","0.38","1","0.38"
"11083  :  โรงพยาบาลสหัสขันธ์","265","2","0.75","0","0.00","0","0.00","2","0.75","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","296","12","4.05","2","0.68","4","1.35","2","0.68","4","1.35"
"11085  :  โรงพยาบาลท่าคันโท","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","220","4","1.82","1","0.45","0","0.00","0","0.00","3","1.36"
"11087  :  โรงพยาบาลสมเด็จ","136","3","2.21","1","0.74","1","0.74","0","0.00","1","0.74"
"11088  :  โรงพยาบาลห้วยผึ้ง","815","13","1.60","1","0.12","4","0.49","3","0.37","5","0.61"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","294","8","2.72","3","1.02","2","0.68","2","0.68","1","0.34"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","170","4","2.35","1","0.59","0","0.00","3","1.76","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","92","3","3.26","1","1.09","1","1.09","1","1.09","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","118","3","2.54","2","1.69","0","0.00","1","0.85","0","0.00"
"28791  :  โรงพยาบาลสามชัย","14","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","521","10","1.92","1","0.19","4","0.77","5","0.96","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","113","4","3.54","3","2.65","0","0.00","1","0.88","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","307","5","1.63","1","0.33","2","0.65","2","0.65","0","0.00"
"11092  :  โรงพยาบาลพังโคน","119","1","0.84","0","0.00","1","0.84","0","0.00","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","141","3","2.13","0","0.00","1","0.71","1","0.71","1","0.71"
"11094  :  โรงพยาบาลนิคมน้ำอูน","45","2","4.44","1","2.22","1","2.22","0","0.00","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","245","1","0.41","0","0.00","0","0.00","1","0.41","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","37","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","283","2","0.71","0","0.00","0","0.00","0","0.00","2","0.71"
"11098  :  โรงพยาบาลอากาศอำนวย","228","8","3.51","1","0.44","2","0.88","5","2.19","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","137","3","2.19","0","0.00","2","1.46","0","0.00","1","0.73"
"11100  :  โรงพยาบาลเต่างอย","70","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","176","2","1.14","0","0.00","0","0.00","0","0.00","2","1.14"
"11102  :  โรงพยาบาลเจริญศิลป์","255","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","90","6","6.67","0","0.00","5","5.56","1","1.11","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","314","10","3.18","0","0.00","9","2.87","1","0.32","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","455","3","0.66","1","0.22","1","0.22","1","0.22","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","67","2","2.99","2","2.99","0","0.00","0","0.00","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","11","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","277","5","1.81","2","0.72","2","0.72","0","0.00","1","0.36"
"11105  :  โรงพยาบาลท่าอุเทน","104","2","1.92","1","0.96","1","0.96","0","0.00","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","197","5","2.54","1","0.51","3","1.52","0","0.00","1","0.51"
"11107  :  โรงพยาบาลนาทม","100","4","4.00","1","1.00","0","0.00","0","0.00","3","3.00"
"11108  :  โรงพยาบาลเรณูนคร","1,028","13","1.26","7","0.68","1","0.10","3","0.29","2","0.19"
"11109  :  โรงพยาบาลนาแก","155","4","2.58","1","0.65","1","0.65","2","1.29","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","184","4","2.17","1","0.54","1","0.54","1","0.54","1","0.54"
"11111  :  โรงพยาบาลนาหว้า","199","7","3.52","0","0.00","4","2.01","1","0.50","2","1.01"
"11112  :  โรงพยาบาลโพนสวรรค์","569","15","2.64","4","0.70","6","1.05","3","0.53","2","0.35"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","68","5","7.35","1","1.47","2","2.94","1","1.47","1","1.47"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","59","7","11.86","0","0.00","0","0.00","2","3.39","5","8.47"
"10712  :  โรงพยาบาลมุกดาหาร","74","1","1.35","0","0.00","0","0.00","0","0.00","1","1.35"
"11113  :  โรงพยาบาลนิคมคำสร้อย","333","5","1.50","2","0.60","1","0.30","1","0.30","1","0.30"
"11114  :  โรงพยาบาลดอนตาล","178","6","3.37","1","0.56","2","1.12","3","1.69","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","133","2","1.50","2","1.50","0","0.00","0","0.00","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","114","1","0.88","0","0.00","1","0.88","0","0.00","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","41","1","2.44","1","2.44","0","0.00","0","0.00","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","79","1","1.27","0","0.00","0","0.00","1","1.27","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","74","1","1.35","1","1.35","0","0.00","0","0.00","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","605","28","4.63","7","1.16","12","1.98","3","0.50","6","0.99"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","377","9","2.39","1","0.27","2","0.53","4","1.06","2","0.53"
"11121  :  โรงพยาบาลเชียงดาว","1,172","31","2.65","5","0.43","5","0.43","10","0.85","11","0.94"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","211","2","0.95","1","0.47","0","0.00","1","0.47","0","0.00"
"11125  :  โรงพยาบาลฝาง","294","6","2.04","2","0.68","0","0.00","2","0.68","2","0.68"
"11126  :  โรงพยาบาลแม่อาย","213","5","2.35","1","0.47","1","0.47","2","0.94","1","0.47"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","267","6","2.25","2","0.75","1","0.37","2","0.75","1","0.37"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11132  :  โรงพยาบาลฮอด","135","3","2.22","1","0.74","0","0.00","0","0.00","2","1.48"
"11133  :  โรงพยาบาลดอยเต่า","342","6","1.75","2","0.58","2","0.58","0","0.00","2","0.58"
"11134  :  โรงพยาบาลอมก๋อย","455","2","0.44","1","0.22","0","0.00","1","0.22","0","0.00"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","32","4","12.50","1","3.13","3","9.38","0","0.00","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","121","4","3.31","3","2.48","0","0.00","0","0.00","1","0.83"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","29","1","3.45","0","0.00","0","0.00","1","3.45","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","20","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","114","3","2.63","1","0.88","1","0.88","1","0.88","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","413","12","2.91","2","0.48","4","0.97","2","0.48","4","0.97"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","69","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","99","9","9.09","4","4.04","2","2.02","2","2.02","1","1.01"
"11141  :  โรงพยาบาลบ้านโฮ่ง","547","24","4.39","7","1.28","2","0.37","10","1.83","5","0.91"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","94","2","2.13","0","0.00","0","0.00","1","1.06","1","1.06"
"11144  :  โรงพยาบาลป่าซาง","65","5","7.69","0","0.00","0","0.00","2","3.08","3","4.62"
"11145  :  โรงพยาบาลบ้านธิ","669","8","1.20","1","0.15","2","0.30","0","0.00","5","0.75"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","136","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","100","5","5.00","2","2.00","1","1.00","1","1.00","1","1.00"
"10672  :  โรงพยาบาลลำปาง","464","45","9.70","14","3.02","5","1.08","9","1.94","17","3.66"
"11146  :  โรงพยาบาลแม่เมาะ","186","5","2.69","1","0.54","1","0.54","1","0.54","2","1.08"
"11147  :  โรงพยาบาลเกาะคา","66","1","1.52","0","0.00","0","0.00","1","1.52","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","141","3","2.13","1","0.71","0","0.00","1","0.71","1","0.71"
"11149  :  โรงพยาบาลงาว","171","3","1.75","1","0.58","2","1.17","0","0.00","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","172","4","2.33","2","1.16","1","0.58","1","0.58","0","0.00"
"11151  :  โรงพยาบาลวังเหนือ","193","7","3.63","4","2.07","1","0.52","2","1.04","0","0.00"
"11152  :  โรงพยาบาลเถิน","14","1","7.14","1","7.14","0","0.00","0","0.00","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","102","3","2.94","1","0.98","1","0.98","1","0.98","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","40","3","7.50","0","0.00","1","2.50","2","5.00","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","645","26","4.03","4","0.62","8","1.24","12","1.86","2","0.31"
"11156  :  โรงพยาบาลห้างฉัตร","21","1","4.76","0","0.00","0","0.00","1","4.76","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","293","8","2.73","1","0.34","4","1.37","1","0.34","2","0.68"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
