"โรงพยาบาล","รวม","ไตรมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","A","%","A","%","A","%","A","%"
"11000  :  โรงพยาบาลน้ำพอง","811","101","12.45","84","10.36","15","1.85","1","0.12","1","0.12"
"11001  :  โรงพยาบาลอุบลรัตน์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","174","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","792","21","2.65","3","0.38","5","0.63","1","0.13","12","1.52"
"11006  :  โรงพยาบาลแวงน้อย","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","159","3","1.89","0","0.00","2","1.26","0","0.00","1","0.63"
"11010  :  โรงพยาบาลชนบท","416","19","4.57","1","0.24","4","0.96","11","2.64","3","0.72"
"11011  :  โรงพยาบาลเขาสวนกวาง","372","11","2.96","3","0.81","4","1.08","1","0.27","3","0.81"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","570","2","0.35","0","0.00","1","0.18","1","0.18","0","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","14","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","15","1","6.67","0","0.00","0","0.00","1","6.67","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","174","5","2.87","1","0.57","2","1.15","0","0.00","2","1.15"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","38","5","13.16","2","5.26","1","2.63","0","0.00","2","5.26"
"11014  :  โรงพยาบาลหนองวัวซอ","149","3","2.01","0","0.00","0","0.00","1","0.67","2","1.34"
"11015  :  โรงพยาบาลกุมภวาปี","283","15","5.30","5","1.77","3","1.06","3","1.06","4","1.41"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","62","1","1.61","0","0.00","1","1.61","0","0.00","0","0.00"
"11018  :  โรงพยาบาลหนองหาน","315","12","3.81","2","0.63","3","0.95","4","1.27","3","0.95"
"11019  :  โรงพยาบาลทุ่งฝน","198","7","3.54","4","2.02","1","0.51","1","0.51","1","0.51"
"11020  :  โรงพยาบาลไชยวาน","118","5","4.24","1","0.85","3","2.54","0","0.00","1","0.85"
"11021  :  โรงพยาบาลศรีธาตุ","100","2","2.00","2","2.00","0","0.00","0","0.00","0","0.00"
"11022  :  โรงพยาบาลวังสามหมอ","13","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11023  :  โรงพยาบาลบ้านผือ","56","1","1.79","0","0.00","1","1.79","0","0.00","0","0.00"
"11024  :  โรงพยาบาลน้ำโสม","197","5","2.54","3","1.52","0","0.00","1","0.51","1","0.51"
"11025  :  โรงพยาบาลเพ็ญ","127","2","1.57","0","0.00","0","0.00","0","0.00","2","1.57"
"11026  :  โรงพยาบาลสร้างคอม","82","2","2.44","1","1.22","0","0.00","0","0.00","1","1.22"
"11027  :  โรงพยาบาลหนองแสง","172","2","1.16","1","0.58","0","0.00","0","0.00","1","0.58"
"11028  :  โรงพยาบาลนายูง","19","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","51","1","1.96","0","0.00","1","1.96","0","0.00","0","0.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","118","3","2.54","0","0.00","0","0.00","2","1.69","1","0.85"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","52","1","1.92","1","1.92","0","0.00","0","0.00","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10705  :  โรงพยาบาลเลย","459","19","4.14","3","0.65","0","0.00","9","1.96","7","1.53"
"11030  :  โรงพยาบาลนาด้วง","54","1","1.85","1","1.85","0","0.00","0","0.00","0","0.00"
"11031  :  โรงพยาบาลเชียงคาน","134","3","2.24","0","0.00","1","0.75","1","0.75","1","0.75"
"11032  :  โรงพยาบาลปากชม","473","6","1.27","2","0.42","1","0.21","3","0.63","0","0.00"
"11033  :  โรงพยาบาลนาแห้ว","79","3","3.80","0","0.00","3","3.80","0","0.00","0","0.00"
"11034  :  โรงพยาบาลภูเรือ","134","3","2.24","1","0.75","2","1.49","0","0.00","0","0.00"
"11035  :  โรงพยาบาลท่าลี่","392","8","2.04","1","0.26","3","0.77","2","0.51","2","0.51"
"11036  :  โรงพยาบาลวังสะพุง","1,131","18","1.59","10","0.88","4","0.35","2","0.18","2","0.18"
"11037  :  โรงพยาบาลภูกระดึง","140","7","5.00","0","0.00","3","2.14","3","2.14","1","0.71"
"11038  :  โรงพยาบาลภูหลวง","180","6","3.33","2","1.11","1","0.56","3","1.67","0","0.00"
"11039  :  โรงพยาบาลผาขาว","210","4","1.90","1","0.48","2","0.95","0","0.00","1","0.48"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","703","30","4.27","7","1.00","8","1.14","12","1.71","3","0.43"
"14133  :  โรงพยาบาลเอราวัณ","111","2","1.80","2","1.80","0","0.00","0","0.00","0","0.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","337","15","4.45","2","0.59","4","1.19","3","0.89","6","1.78"
"11042  :  โรงพยาบาลโพนพิสัย","161","8","4.97","2","1.24","1","0.62","4","2.48","1","0.62"
"11044  :  โรงพยาบาลศรีเชียงใหม่","274","10","3.65","4","1.46","5","1.82","0","0.00","1","0.36"
"11045  :  โรงพยาบาลสังคม","150","10","6.67","2","1.33","4","2.67","2","1.33","2","1.33"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","84","6","7.14","0","0.00","4","4.76","1","1.19","1","1.19"
"14558  :  โรงพยาบาลพิสัยเวช","781","16","2.05","2","0.26","6","0.77","1","0.13","7","0.90"
"21356  :  โรงพยาบาลสระใคร","26","2","7.69","1","3.85","1","3.85","0","0.00","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","35","2","5.71","0","0.00","0","0.00","0","0.00","2","5.71"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11051  :  โรงพยาบาลแกดำ","262","12","4.58","3","1.15","3","1.15","5","1.91","1","0.38"
"11052  :  โรงพยาบาลโกสุมพิสัย","353","5","1.42","0","0.00","2","0.57","1","0.28","2","0.57"
"11053  :  โรงพยาบาลกันทรวิชัย","221","10","4.52","2","0.90","2","0.90","5","2.26","1","0.45"
"11054  :  โรงพยาบาลเชียงยืน","471","18","3.82","5","1.06","10","2.12","1","0.21","2","0.42"
"11055  :  โรงพยาบาลบรบือ","1,029","13","1.26","3","0.29","5","0.49","1","0.10","4","0.39"
"11056  :  โรงพยาบาลนาเชือก","41","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","79","6","7.59","3","3.80","3","3.80","0","0.00","0","0.00"
"11058  :  โรงพยาบาลวาปีปทุม","215","6","2.79","2","0.93","0","0.00","1","0.47","3","1.40"
"11059  :  โรงพยาบาลนาดูน","86","4","4.65","1","1.16","0","0.00","2","2.33","1","1.16"
"11060  :  โรงพยาบาลยางสีสุราช","50","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","107","3","2.80","1","0.93","1","0.93","1","0.93","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","77","4","5.19","0","0.00","2","2.60","2","2.60","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","987","12","1.22","6","0.61","4","0.41","1","0.10","1","0.10"
"11062  :  โรงพยาบาลปทุมรัตต์","93","5","5.38","1","1.08","2","2.15","1","1.08","1","1.08"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","406","7","1.72","3","0.74","3","0.74","0","0.00","1","0.25"
"11064  :  โรงพยาบาลธวัชบุรี","305","8","2.62","1","0.33","2","0.66","0","0.00","5","1.64"
"11065  :  โรงพยาบาลพนมไพร","7","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","1,014","5","0.49","2","0.20","1","0.10","1","0.10","1","0.10"
"11067  :  โรงพยาบาลโพธิ์ชัย","453","6","1.32","2","0.44","4","0.88","0","0.00","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","55","5","9.09","2","3.64","1","1.82","0","0.00","2","3.64"
"11069  :  โรงพยาบาลเสลภูมิ","134","3","2.24","0","0.00","0","0.00","1","0.75","2","1.49"
"11070  :  โรงพยาบาลสุวรรณภูมิ","798","28","3.51","5","0.63","7","0.88","11","1.38","5","0.63"
"11071  :  โรงพยาบาลเมืองสรวง","144","3","2.08","1","0.69","0","0.00","0","0.00","2","1.39"
"11072  :  โรงพยาบาลโพนทราย","211","5","2.37","0","0.00","2","0.95","3","1.42","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","469","7","1.49","2","0.43","1","0.21","3","0.64","1","0.21"
"11074  :  โรงพยาบาลเมยวดี","494","12","2.43","3","0.61","4","0.81","1","0.20","4","0.81"
"11075  :  โรงพยาบาลศรีสมเด็จ","170","6","3.53","1","0.59","2","1.18","1","0.59","2","1.18"
"11076  :  โรงพยาบาลจังหาร","317","3","0.95","0","0.00","1","0.32","0","0.00","2","0.63"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","18","1","5.56","1","5.56","0","0.00","0","0.00","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","107","1","0.93","0","0.00","0","0.00","0","0.00","1","0.93"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","36","2","5.56","0","0.00","0","0.00","0","0.00","2","5.56"
"27989  :  โรงพยาบาลเชียงขวัญ","187","3","1.60","1","0.53","0","0.00","1","0.53","1","0.53"
"27990  :  โรงพยาบาลหนองฮี","126","1","0.79","0","0.00","0","0.00","0","0.00","1","0.79"
"10709  :  โรงพยาบาลกาฬสินธุ์","113","5","4.42","0","0.00","1","0.88","2","1.77","2","1.77"
"11077  :  โรงพยาบาลนามน","83","1","1.20","0","0.00","0","0.00","0","0.00","1","1.20"
"11078  :  โรงพยาบาลกมลาไสย","346","3","0.87","1","0.29","1","0.29","1","0.29","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","58","3","5.17","0","0.00","2","3.45","1","1.72","0","0.00"
"11080  :  โรงพยาบาลเขาวง","58","2","3.45","0","0.00","2","3.45","0","0.00","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","117","1","0.85","0","0.00","0","0.00","0","0.00","1","0.85"
"11082  :  โรงพยาบาลห้วยเม็ก","253","3","1.19","2","0.79","0","0.00","0","0.00","1","0.40"
"11083  :  โรงพยาบาลสหัสขันธ์","225","6","2.67","0","0.00","3","1.33","3","1.33","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","739","15","2.03","4","0.54","6","0.81","2","0.27","3","0.41"
"11085  :  โรงพยาบาลท่าคันโท","154","7","4.55","0","0.00","4","2.60","1","0.65","2","1.30"
"11086  :  โรงพยาบาลหนองกุงศรี","214","6","2.80","1","0.47","3","1.40","0","0.00","2","0.93"
"11087  :  โรงพยาบาลสมเด็จ","45","2","4.44","1","2.22","1","2.22","0","0.00","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","188","13","6.91","2","1.06","7","3.72","2","1.06","2","1.06"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","852","17","2.00","4","0.47","5","0.59","6","0.70","2","0.23"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","150","2","1.33","0","0.00","1","0.67","1","0.67","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","440","7","1.59","1","0.23","3","0.68","1","0.23","2","0.45"
"28790  :  โรงพยาบาลดอนจาน","98","2","2.04","1","1.02","1","1.02","0","0.00","0","0.00"
"28791  :  โรงพยาบาลสามชัย","21","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","88","1","1.14","0","0.00","0","0.00","0","0.00","1","1.14"
"11090  :  โรงพยาบาลกุดบาก","144","2","1.39","0","0.00","1","0.69","1","0.69","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","984","17","1.73","6","0.61","5","0.51","5","0.51","1","0.10"
"11092  :  โรงพยาบาลพังโคน","177","6","3.39","1","0.56","2","1.13","1","0.56","2","1.13"
"11093  :  โรงพยาบาลวาริชภูมิ","39","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","179","7","3.91","2","1.12","1","0.56","3","1.68","1","0.56"
"11095  :  โรงพยาบาลวานรนิวาส","62","3","4.84","1","1.61","0","0.00","2","3.23","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","395","7","1.77","4","1.01","0","0.00","0","0.00","3","0.76"
"11097  :  โรงพยาบาลบ้านม่วง","199","6","3.02","1","0.50","2","1.01","0","0.00","3","1.51"
"11098  :  โรงพยาบาลอากาศอำนวย","333","5","1.50","0","0.00","1","0.30","2","0.60","2","0.60"
"11099  :  โรงพยาบาลส่องดาว","166","7","4.22","3","1.81","2","1.20","2","1.20","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","57","2","3.51","0","0.00","1","1.75","1","1.75","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","220","5","2.27","1","0.45","2","0.91","1","0.45","1","0.45"
"11102  :  โรงพยาบาลเจริญศิลป์","398","3","0.75","1","0.25","2","0.50","0","0.00","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","142","12","8.45","1","0.70","8","5.63","1","0.70","2","1.41"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","607","10","1.65","3","0.49","4","0.66","0","0.00","3","0.49"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","34","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","36","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","3","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","109","1","0.92","1","0.92","0","0.00","0","0.00","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","213","3","1.41","0","0.00","0","0.00","0","0.00","3","1.41"
"11106  :  โรงพยาบาลบ้านแพง","145","7","4.83","2","1.38","3","2.07","0","0.00","2","1.38"
"11107  :  โรงพยาบาลนาทม","128","6","4.69","0","0.00","1","0.78","1","0.78","4","3.13"
"11108  :  โรงพยาบาลเรณูนคร","575","11","1.91","0","0.00","8","1.39","1","0.17","2","0.35"
"11109  :  โรงพยาบาลนาแก","503","16","3.18","6","1.19","1","0.20","3","0.60","6","1.19"
"11110  :  โรงพยาบาลศรีสงคราม","195","2","1.03","0","0.00","2","1.03","0","0.00","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","241","4","1.66","0","0.00","4","1.66","0","0.00","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","738","26","3.52","1","0.14","16","2.17","4","0.54","5","0.68"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","78","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","107","4","3.74","1","0.93","0","0.00","1","0.93","2","1.87"
"10712  :  โรงพยาบาลมุกดาหาร","120","5","4.17","3","2.50","1","0.83","0","0.00","1","0.83"
"11113  :  โรงพยาบาลนิคมคำสร้อย","274","6","2.19","2","0.73","0","0.00","3","1.09","1","0.36"
"11114  :  โรงพยาบาลดอนตาล","389","18","4.63","5","1.29","5","1.29","5","1.29","3","0.77"
"11115  :  โรงพยาบาลดงหลวง","61","2","3.28","0","0.00","1","1.64","1","1.64","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","100","3","3.00","0","0.00","2","2.00","1","1.00","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","39","2","5.13","0","0.00","1","2.56","0","0.00","1","2.56"
"11118  :  โรงพยาบาลหนองสูง","61","2","3.28","0","0.00","1","1.64","1","1.64","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","55","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","669","16","2.39","3","0.45","5","0.75","6","0.90","2","0.30"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","651","8","1.23","3","0.46","2","0.31","2","0.31","1","0.15"
"11121  :  โรงพยาบาลเชียงดาว","384","10","2.60","5","1.30","2","0.52","1","0.26","2","0.52"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","205","4","1.95","0","0.00","2","0.98","0","0.00","2","0.98"
"11125  :  โรงพยาบาลฝาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","139","8","5.76","4","2.88","3","2.16","0","0.00","1","0.72"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","413","10","2.42","4","0.97","2","0.48","3","0.73","1","0.24"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11132  :  โรงพยาบาลฮอด","20","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","89","2","2.25","2","2.25","0","0.00","0","0.00","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","93","2","2.15","0","0.00","1","1.08","1","1.08","0","0.00"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","7","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","229","5","2.18","1","0.44","4","1.75","0","0.00","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","42","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","43","1","2.33","0","0.00","0","0.00","1","2.33","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","523","10","1.91","0","0.00","4","0.76","2","0.38","4","0.76"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","147","7","4.76","1","0.68","0","0.00","4","2.72","2","1.36"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","283","14","4.95","5","1.77","3","1.06","3","1.06","3","1.06"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","90","2","2.22","0","0.00","0","0.00","2","2.22","0","0.00"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","91","4","4.40","1","1.10","2","2.20","1","1.10","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","269","3","1.12","1","0.37","0","0.00","1","0.37","1","0.37"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","186","2","1.08","0","0.00","1","0.54","0","0.00","1","0.54"
"11144  :  โรงพยาบาลป่าซาง","38","2","5.26","0","0.00","1","2.63","1","2.63","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","347","5","1.44","1","0.29","3","0.86","0","0.00","1","0.29"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","96","1","1.04","1","1.04","0","0.00","0","0.00","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","86","6","6.98","2","2.33","3","3.49","0","0.00","1","1.16"
"10672  :  โรงพยาบาลลำปาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","485","15","3.09","5","1.03","6","1.24","0","0.00","4","0.82"
"11147  :  โรงพยาบาลเกาะคา","70","3","4.29","2","2.86","1","1.43","0","0.00","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","232","10","4.31","0","0.00","5","2.16","5","2.16","0","0.00"
"11149  :  โรงพยาบาลงาว","169","3","1.78","0","0.00","0","0.00","2","1.18","1","0.59"
"11150  :  โรงพยาบาลแจ้ห่ม","293","11","3.75","3","1.02","1","0.34","1","0.34","6","2.05"
"11151  :  โรงพยาบาลวังเหนือ","63","2","3.17","2","3.17","0","0.00","0","0.00","0","0.00"
"11152  :  โรงพยาบาลเถิน","29","3","10.34","2","6.90","1","3.45","0","0.00","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","195","4","2.05","0","0.00","2","1.03","1","0.51","1","0.51"
"11154  :  โรงพยาบาลแม่ทะ","30","2","6.67","0","0.00","0","0.00","2","6.67","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","709","19","2.68","4","0.56","5","0.71","5","0.71","5","0.71"
"11156  :  โรงพยาบาลห้างฉัตร","54","3","5.56","1","1.85","0","0.00","1","1.85","1","1.85"
"11157  :  โรงพยาบาลเมืองปาน","173","8","4.62","3","1.73","3","1.73","2","1.16","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
