"โรงพยาบาล","โรคเบาหวาน","โรคความดันโลหิตสูง"
"จำนวนผู้ป่วย","ควบคุมได้ดี","ร้อยละ","จำนวนผู้ป่วย","ควบคุมได้ดี","ร้อยละ"
"11115  :  โรงพยาบาลดงหลวง","313","43","13.74","337","87","25.82"
"11116  :  โรงพยาบาลคำชะอี","270","21","7.78","442","180","40.72"
"11117  :  โรงพยาบาลหว้านใหญ่","97","16","16.49","170","45","26.47"
"11118  :  โรงพยาบาลหนองสูง","161","25","15.53","329","115","34.95"
"06009  :  โรงพยาบาลแม่ตื่น","83","2","2.41","343","9","2.62"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0.00","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","1,316","211","16.03","2,688","872","32.44"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","473","96","20.30","1,519","159","10.47"
"11121  :  โรงพยาบาลเชียงดาว","671","95","14.16","2,150","451","20.98"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","440","4","0.91","1,682","489","29.07"
"11125  :  โรงพยาบาลฝาง","718","80","11.14","2,026","268","13.23"
"11126  :  โรงพยาบาลแม่อาย","152","0","0.00","512","200","39.06"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","586","108","18.43","1,388","310","22.33"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","1","0","0.00","1","1","100.00"
"11131  :  โรงพยาบาลหางดง","441","70","15.87","1,120","314","28.04"
"11132  :  โรงพยาบาลฮอด","482","80","16.60","1,227","160","13.04"
"11133  :  โรงพยาบาลดอยเต่า","162","12","7.41","457","151","33.04"
"11134  :  โรงพยาบาลอมก๋อย","113","0","0.00","350","154","44.00"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","223","28","12.56","663","236","35.60"
"11138  :  โรงพยาบาลแม่วาง","388","35","9.02","1,195","345","28.87"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","107","0","0.00","289","1","0.35"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","257","53","20.62","587","241","41.06"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","561","63","11.23","1,307","338","25.86"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","826","0","0.00","2,222","2","0.09"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","441","4","0.91","1,021","168","16.45"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","21","0","0.00","118","6","5.08"
"10714  :  โรงพยาบาลลำพูน","4","0","0.00","6","2","33.33"
"11140  :  โรงพยาบาลแม่ทา","358","0","0.00","1,033","267","25.85"
"11141  :  โรงพยาบาลบ้านโฮ่ง","508","2","0.39","1,448","373","25.76"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","128","1","0.78","384","69","17.97"
"11144  :  โรงพยาบาลป่าซาง","346","1","0.29","881","390","44.27"
"11145  :  โรงพยาบาลบ้านธิ","629","43","6.84","1,574","820","52.10"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","283","96","33.92","567","136","23.99"
"24956  :  โรงพยาบาลเวียงหนองล่อง","156","2","1.28","308","28","9.09"
"10672  :  โรงพยาบาลลำปาง","3,032","35","1.15","1,213","127","10.47"
"11146  :  โรงพยาบาลแม่เมาะ","726","132","18.18","1,565","620","39.62"
"11147  :  โรงพยาบาลเกาะคา","136","19","13.97","336","156","46.43"
"11148  :  โรงพยาบาลเสริมงาม","352","32","9.09","969","486","50.15"
"11149  :  โรงพยาบาลงาว","220","56","25.45","641","353","55.07"
"11150  :  โรงพยาบาลแจ้ห่ม","76","4","5.26","17","7","41.18"
"11151  :  โรงพยาบาลวังเหนือ","331","7","2.11","1,073","525","48.93"
"11152  :  โรงพยาบาลเถิน","333","69","20.72","771","274","35.54"
"11153  :  โรงพยาบาลแม่พริก","323","61","18.89","911","513","56.31"
"11154  :  โรงพยาบาลแม่ทะ","368","3","0.82","833","268","32.17"
"11155  :  โรงพยาบาลสบปราบ","519","80","15.41","1,708","957","56.03"
"11156  :  โรงพยาบาลห้างฉัตร","618","67","10.84","1,458","289","19.82"
"11157  :  โรงพยาบาลเมืองปาน","285","89","31.23","399","156","39.10"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","1,694","341","20.13","3,564","1,005","28.20"
"11158  :  โรงพยาบาลตรอน","508","72","14.17","1,205","367","30.46"
"11159  :  โรงพยาบาลท่าปลา","328","97","29.57","1,028","323","31.42"
"11160  :  โรงพยาบาลน้ำปาด","317","40","12.62","835","298","35.69"
"11161  :  โรงพยาบาลฟากท่า","250","56","22.40","611","188","30.77"
"11162  :  โรงพยาบาลบ้านโคก","147","62","42.18","456","9","1.97"
"11163  :  โรงพยาบาลพิชัย","474","141","29.75","1,241","345","27.80"
"11164  :  โรงพยาบาลลับแล","269","26","9.67","622","128","20.58"
"11165  :  โรงพยาบาลทองแสนขัน","311","104","33.44","842","67","7.96"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","184","25","13.59","412","74","17.96"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","247","5","2.02","863","500","57.94"
"11167  :  โรงพยาบาลลอง","567","55","9.70","1,253","634","50.60"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0","0.00"
"11170  :  โรงพยาบาลสอง","565","22","3.89","1,818","504","27.72"
"11171  :  โรงพยาบาลวังชิ้น","240","9","3.75","695","233","33.53"
"11172  :  โรงพยาบาลหนองม่วงไข่","225","8","3.56","522","189","36.21"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","607","67","11.04","1,548","735","47.48"
"10716  :  โรงพยาบาลน่าน","1,426","402","28.19","3,840","1,657","43.15"
"11173  :  โรงพยาบาลแม่จริม","112","26","23.21","329","174","52.89"
"11174  :  โรงพยาบาลบ้านหลวง","126","30","23.81","354","193","54.52"
"11175  :  โรงพยาบาลนาน้อย","370","59","15.95","909","430","47.30"
"11176  :  โรงพยาบาลท่าวังผา","256","38","14.84","755","290","38.41"
"11177  :  โรงพยาบาลเวียงสา","658","111","16.87","1,689","766","45.35"
"11178  :  โรงพยาบาลทุ่งช้าง","121","30","24.79","410","143","34.88"
"11179  :  โรงพยาบาลเชียงกลาง","233","59","25.32","822","376","45.74"
"11180  :  โรงพยาบาลนาหมื่น","178","49","27.53","636","384","60.38"
"11181  :  โรงพยาบาลสันติสุข","162","15","9.26","401","234","58.35"
"11182  :  โรงพยาบาลบ่อเกลือ","26","1","3.85","142","18","12.68"
"11183  :  โรงพยาบาลสองแคว","58","12","20.69","336","154","45.83"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","136","10","7.35","414","198","47.83"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","14","1","7.14","22","3","13.64"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","13","0","0.00","65","2","3.08"
"25017  :  โรงพยาบาลภูเพียง","0","0","0.00","0","0","0.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0","0.00"
"11184  :  โรงพยาบาลจุน","0","0","0.00","0","0","0.00"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","0","0","0.00","0","0","0.00"
"11187  :  โรงพยาบาลปง","0","0","0.00","0","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","0","0","0.00","0","0","0.00"
"11189  :  โรงพยาบาลเทิง","0","0","0.00","0","0","0.00"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","0","0","0.00","0","0","0.00"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","0","0","0.00","0","0","0.00"
"11194  :  โรงพยาบาลแม่สาย","0","0","0.00","0","0","0.00"
"11195  :  โรงพยาบาลแม่สรวย","0","0","0.00","0","0","0.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","0","0","0.00","0","0","0.00"
"11197  :  โรงพยาบาลพญาเม็งราย","0","0","0.00","0","0","0.00"
"11198  :  โรงพยาบาลเวียงแก่น","0","0","0.00","0","0","0.00"
"11199  :  โรงพยาบาลขุนตาล","0","0","0.00","0","0","0.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","0","0","0.00","0","0","0.00"
"11201  :  โรงพยาบาลแม่ลาว","0","0","0.00","0","0","0.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","0","0","0.00","0","0","0.00"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","0","0","0.00","0","0","0.00"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","0","0","0.00","0","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","0","0","0.00","0","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","313","2","0.64","846","13","1.54"
"11203  :  โรงพยาบาลขุนยวม","134","34","25.37","654","142","21.71"
"11204  :  โรงพยาบาลปาย","272","37","13.60","695","203","29.21"
"11205  :  โรงพยาบาลแม่สะเรียง","398","72","18.09","1,249","351","28.10"
"11206  :  โรงพยาบาลแม่ลาน้อย","172","51","29.65","595","10","1.68"
"11207  :  โรงพยาบาลสบเมย","74","2","2.70","260","96","36.92"
"11208  :  โรงพยาบาลปางมะผ้า","56","22","39.29","249","41","16.47"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","8","0","0.00","40","2","5.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0.00","0","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","396","113","28.54","1,068","294","27.53"
"11210  :  โรงพยาบาลชุมแสง","240","63","26.25","682","297","43.55"
"11211  :  โรงพยาบาลหนองบัว","873","155","17.75","1,879","480","25.55"
"11212  :  โรงพยาบาลบรรพตพิสัย","180","3","1.67","508","30","5.91"
"11213  :  โรงพยาบาลเก้าเลี้ยว","312","4","1.28","720","182","25.28"
"11214  :  โรงพยาบาลตาคลี","546","68","12.45","1,081","210","19.43"
"11215  :  โรงพยาบาลท่าตะโก","500","91","18.20","819","132","16.12"
"11216  :  โรงพยาบาลไพศาลี","494","11","2.23","960","352","36.67"
"11217  :  โรงพยาบาลพยุหะคีรี","768","94","12.24","1,591","466","29.29"
"11218  :  โรงพยาบาลลาดยาว","710","154","21.69","1,534","426","27.77"
"11219  :  โรงพยาบาลตากฟ้า","473","70","14.80","1,158","205","17.70"
"11220  :  โรงพยาบาลแม่วงก์","152","29","19.08","474","171","36.08"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","337","11","3.26","467","44","9.42"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","123","6","4.88","243","35","14.40"
"10720  :  โรงพยาบาลอุทัยธานี","61","22","36.07","136","53","38.97"
"11221  :  โรงพยาบาลทัพทัน","260","82","31.54","330","102","30.91"
"11222  :  โรงพยาบาลสว่างอารมณ์","278","41","14.75","521","202","38.77"
"11223  :  โรงพยาบาลหนองฉาง","242","45","18.60","584","286","48.97"
"11224  :  โรงพยาบาลหนองขาหย่าง","145","30","20.69","443","193","43.57"
"11225  :  โรงพยาบาลบ้านไร่","251","44","17.53","643","218","33.90"
"11226  :  โรงพยาบาลลานสัก","397","132","33.25","997","340","34.10"
"11227  :  โรงพยาบาลห้วยคต","217","29","13.36","472","174","36.86"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00","0","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","546","80","14.65","941","517","54.94"
"11229  :  โรงพยาบาลไทรงาม","369","162","43.90","890","1","0.11"
"11230  :  โรงพยาบาลคลองลาน","528","221","41.86","1,209","333","27.54"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","298","54","18.12","873","302","34.59"
"11232  :  โรงพยาบาลคลองขลุง","368","161","43.75","1,013","305","30.11"
"11233  :  โรงพยาบาลพรานกระต่าย","523","91","17.40","956","288","30.13"
"11234  :  โรงพยาบาลลานกระบือ","248","108","43.55","793","245","30.90"
"11235  :  โรงพยาบาลทรายทองวัฒนา","255","81","31.76","790","317","40.13"
"11236  :  โรงพยาบาลปางศิลาทอง","125","42","33.60","330","71","21.52"
"14135  :  โรงพยาบาลบึงสามัคคี","291","114","39.18","698","230","32.95"
"28010  :  โรงพยาบาลโกสัมพีนคร","145","80","55.17","428","23","5.37"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","968","262","27.07","2,769","619","22.35"
"10723  :  โรงพยาบาลแม่สอด","678","183","26.99","1,799","95","5.28"
"11238  :  โรงพยาบาลบ้านตาก","374","134","35.83","1,166","370","31.73"
"11239  :  โรงพยาบาลสามเงา","337","146","43.32","986","494","50.10"
"11240  :  โรงพยาบาลแม่ระมาด","473","191","40.38","1,584","379","23.93"
"11241  :  โรงพยาบาลท่าสองยาง","147","10","6.80","620","3","0.48"
"11242  :  โรงพยาบาลพบพระ","312","40","12.82","1,297","306","23.59"
"11243  :  โรงพยาบาลอุ้มผาง","166","37","22.29","491","198","40.33"
"27443  :  โรงพยาบาลวังเจ้า","53","8","15.09","227","15","6.61"
"10724  :  โรงพยาบาลสุโขทัย","0","0","0.00","0","0","0.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","185","48","25.95","524","98","18.70"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","346","36","10.40","1,114","294","26.39"
"11245  :  โรงพยาบาลคีรีมาศ","380","212","55.79","1,068","303","28.37"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0.00","0","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","545","114","20.92","1,722","473","27.47"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0.00","0","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","388","118","30.41","1,109","444","40.04"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","718","6","0.84","1,739","4","0.23"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00","0","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","368","136","36.96","700","421","60.14"
"11252  :  โรงพยาบาลบางระกำ","846","226","26.71","2,221","969","43.63"
"11253  :  โรงพยาบาลบางกระทุ่ม","388","154","39.69","1,064","425","39.94"
"11254  :  โรงพยาบาลพรหมพิราม","822","210","25.55","2,260","697","30.84"
"11255  :  โรงพยาบาลวัดโบสถ์","590","186","31.53","1,273","506","39.75"
"11256  :  โรงพยาบาลวังทอง","1","0","0.00","4","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0.00","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","639","175","27.39","1,466","590","40.25"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","290","40","13.79","574","17","2.96"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","26","5","19.23","66","7","10.61"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","1,366","11","0.81","3,438","548","15.94"
"11258  :  โรงพยาบาลวังทรายพูน","223","64","28.70","613","376","61.34"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","326","77","23.62","679","194","28.57"
"11260  :  โรงพยาบาลบางมูลนาก","484","128","26.45","1,092","116","10.62"
"11261  :  โรงพยาบาลโพทะเล","404","114","28.22","931","350","37.59"
"11262  :  โรงพยาบาลสามง่าม","365","68","18.63","869","254","29.23"
"11263  :  โรงพยาบาลทับคล้อ","893","229","25.64","1,833","411","22.42"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","731","163","22.30","1,680","273","16.25"
"11631  :  โรงพยาบาลวชิรบารมี","241","80","33.20","410","113","27.56"
"27978  :  โรงพยาบาลสากเหล็ก","293","61","20.82","716","121","16.90"
"27979  :  โรงพยาบาลบึงนาราง","20","1","5.00","55","16","29.09"
"27980  :  โรงพยาบาลดงเจริญ","44","7","15.91","101","17","16.83"
"10727  :  โรงพยาบาลเพชรบูรณ์","1,225","361","29.47","2,721","722","26.53"
"11264  :  โรงพยาบาลชนแดน","472","130","27.54","1,247","662","53.09"
"11265  :  โรงพยาบาลหล่มสัก","663","133","20.06","1,339","466","34.80"
"11266  :  โรงพยาบาลวิเชียรบุรี","256","66","25.78","637","261","40.97"
"11267  :  โรงพยาบาลศรีเทพ","524","77","14.69","1,154","345","29.90"
"11268  :  โรงพยาบาลหนองไผ่","584","67","11.47","1,320","283","21.44"
"11269  :  โรงพยาบาลบึงสามพัน","703","193","27.45","1,656","616","37.20"
"11270  :  โรงพยาบาลน้ำหนาว","160","63","39.38","414","132","31.88"
"11271  :  โรงพยาบาลวังโป่ง","394","180","45.69","912","414","45.39"
"11272  :  โรงพยาบาลเขาค้อ","45","7","15.56","134","52","38.81"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","629","122","19.40","1,395","482","34.55"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","465","201","43.23","1,021","35","3.43"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","812","127","15.64","1,663","535","32.17"
"10730  :  โรงพยาบาลโพธาราม","0","0","0.00","0","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","344","59","17.15","760","286","37.63"
"11274  :  โรงพยาบาลบางแพ","468","13","2.78","822","175","21.29"
"11275  :  โรงพยาบาลเจ็ดเสมียน","304","64","21.05","800","185","23.13"
"11276  :  โรงพยาบาลปากท่อ","346","59","17.05","792","235","29.67"
"11277  :  โรงพยาบาลวัดเพลง","295","38","12.88","662","278","41.99"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","569","7","1.23","1,363","471","34.56"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","57","18","31.58","137","2","1.46"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","20","1","5.00","67","18","26.87"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","0","0","0.00","0","0","0.00"
"10732  :  โรงพยาบาลมะการักษ์","0","0","0.00","0","0","0.00"
"11278  :  โรงพยาบาลไทรโยค","0","0","0.00","0","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","0","0","0.00","0","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","0","0","0.00","0","0","0.00"
"11281  :  โรงพยาบาลท่ากระดาน","0","0","0.00","0","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","0","0","0.00","0","0","0.00"
"11283  :  โรงพยาบาลทองผาภูมิ","0","0","0.00","0","0","0.00"
"11284  :  โรงพยาบาลสังขละบุรี","0","0","0.00","0","0","0.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","0","0","0.00","0","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","0","0","0.00","0","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","0","0","0.00","0","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","0","0","0.00","0","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0.00","0","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","0","0","0.00","0","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","0","0","0.00","0","0","0.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","0","0","0.00","0","0","0.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","0","0","0.00","0","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","0","0","0.00","0","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","0","0","0.00","0","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","0","0","0.00","0","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","0","0","0.00","0","0","0.00"
"11294  :  โรงพยาบาลสามชุก","0","0","0.00","0","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","0","0","0.00","0","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","0","0","0.00","0","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","1,862","74","3.97","3,721","961","25.83"
"11297  :  โรงพยาบาลกำแพงแสน","316","78","24.68","619","168","27.14"
"11298  :  โรงพยาบาลนครชัยศรี","506","88","17.39","783","243","31.03"
"11299  :  โรงพยาบาลห้วยพลู","210","74","35.24","509","210","41.26"
"11300  :  โรงพยาบาลดอนตูม","331","60","18.13","803","160","19.93"
"11301  :  โรงพยาบาลบางเลน","324","36","11.11","835","86","10.30"
"11302  :  โรงพยาบาลสามพราน","534","140","26.22","1,222","353","28.89"
"11303  :  โรงพยาบาลพุทธมณฑล","105","23","21.90","154","71","46.10"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","59","13","22.03","165","20","12.12"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","97","22","22.68","291","131","45.02"
"10734  :  โรงพยาบาลสมุทรสาคร","2,625","199","7.58","5,359","770","14.37"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","1,548","4","0.26","3,554","884","24.87"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","109","6","5.50","225","42","18.67"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","0","0","0.00","0","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","643","57","8.86","1,314","79","6.01"
"11308  :  โรงพยาบาลเขาย้อย","145","35","24.14","441","152","34.47"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","25","12","48.00","159","41","25.79"
"11310  :  โรงพยาบาลชะอำ","866","156","18.01","2,008","562","27.99"
"11311  :  โรงพยาบาลท่ายาง","415","91","21.93","964","55","5.71"
"11312  :  โรงพยาบาลบ้านลาด","45","1","2.22","122","33","27.05"
"11313  :  โรงพยาบาลบ้านแหลม","788","202","25.63","1,857","26","1.40"
"11314  :  โรงพยาบาลแก่งกระจาน","44","3","6.82","120","33","27.50"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","334","60","17.96","716","229","31.98"
"11316  :  โรงพยาบาลทับสะแก","368","141","38.32","1,001","424","42.36"
"11317  :  โรงพยาบาลบางสะพาน","445","13","2.92","1,143","203","17.76"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00","0","0","0.00"
