"โรงพยาบาล","รวม","ไตรมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","A","%","A","%","A","%","A","%"
"11000  :  โรงพยาบาลน้ำพอง","535","12","2.24","3","0.56","1","0.19","0","0.00","8","1.50"
"11001  :  โรงพยาบาลอุบลรัตน์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","169","4","2.37","0","0.00","1","0.59","2","1.18","1","0.59"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11006  :  โรงพยาบาลแวงน้อย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","106","2","1.89","0","0.00","0","0.00","1","0.94","1","0.94"
"11010  :  โรงพยาบาลชนบท","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","35","1","2.86","1","2.86","0","0.00","0","0.00","0","0.00"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","91","12","13.19","1","1.10","2","2.20","1","1.10","8","8.79"
"11014  :  โรงพยาบาลหนองวัวซอ","193","3","1.55","0","0.00","1","0.52","1","0.52","1","0.52"
"11015  :  โรงพยาบาลกุมภวาปี","623","8","1.28","2","0.32","1","0.16","3","0.48","2","0.32"
"11016  :  โรงพยาบาลห้วยเกิ้ง","69","1","1.45","0","0.00","0","0.00","1","1.45","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","150","3","2.00","1","0.67","0","0.00","0","0.00","2","1.33"
"11018  :  โรงพยาบาลหนองหาน","192","2","1.04","1","0.52","1","0.52","0","0.00","0","0.00"
"11019  :  โรงพยาบาลทุ่งฝน","210","10","4.76","2","0.95","0","0.00","5","2.38","3","1.43"
"11020  :  โรงพยาบาลไชยวาน","196","3","1.53","0","0.00","3","1.53","0","0.00","0","0.00"
"11021  :  โรงพยาบาลศรีธาตุ","89","3","3.37","1","1.12","1","1.12","1","1.12","0","0.00"
"11022  :  โรงพยาบาลวังสามหมอ","108","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11023  :  โรงพยาบาลบ้านผือ","207","2","0.97","1","0.48","0","0.00","1","0.48","0","0.00"
"11024  :  โรงพยาบาลน้ำโสม","105","4","3.81","1","0.95","0","0.00","0","0.00","3","2.86"
"11025  :  โรงพยาบาลเพ็ญ","355","8","2.25","3","0.85","4","1.13","0","0.00","1","0.28"
"11026  :  โรงพยาบาลสร้างคอม","142","6","4.23","5","3.52","0","0.00","1","0.70","0","0.00"
"11027  :  โรงพยาบาลหนองแสง","238","4","1.68","1","0.42","1","0.42","0","0.00","2","0.84"
"11028  :  โรงพยาบาลนายูง","7","1","14.29","0","0.00","0","0.00","0","0.00","1","14.29"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","169","4","2.37","1","0.59","1","0.59","2","1.18","0","0.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","182","3","1.65","2","1.10","1","0.55","0","0.00","0","0.00"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","133","7","5.26","2","1.50","1","0.75","2","1.50","2","1.50"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","68","1","1.47","1","1.47","0","0.00","0","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10705  :  โรงพยาบาลเลย","638","9","1.41","4","0.63","2","0.31","1","0.16","2","0.31"
"11030  :  โรงพยาบาลนาด้วง","138","4","2.90","0","0.00","0","0.00","2","1.45","2","1.45"
"11031  :  โรงพยาบาลเชียงคาน","186","5","2.69","1","0.54","2","1.08","0","0.00","2","1.08"
"11032  :  โรงพยาบาลปากชม","313","6","1.92","3","0.96","1","0.32","2","0.64","0","0.00"
"11033  :  โรงพยาบาลนาแห้ว","115","1","0.87","0","0.00","0","0.00","0","0.00","1","0.87"
"11034  :  โรงพยาบาลภูเรือ","47","2","4.26","0","0.00","2","4.26","0","0.00","0","0.00"
"11035  :  โรงพยาบาลท่าลี่","167","6","3.59","2","1.20","4","2.40","0","0.00","0","0.00"
"11036  :  โรงพยาบาลวังสะพุง","736","15","2.04","6","0.82","2","0.27","1","0.14","6","0.82"
"11037  :  โรงพยาบาลภูกระดึง","37","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11038  :  โรงพยาบาลภูหลวง","262","5","1.91","1","0.38","3","1.15","1","0.38","0","0.00"
"11039  :  โรงพยาบาลผาขาว","124","3","2.42","2","1.61","0","0.00","1","0.81","0","0.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","398","10","2.51","2","0.50","4","1.01","2","0.50","2","0.50"
"14133  :  โรงพยาบาลเอราวัณ","105","2","1.90","1","0.95","0","0.00","1","0.95","0","0.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","313","20","6.39","7","2.24","3","0.96","6","1.92","4","1.28"
"11042  :  โรงพยาบาลโพนพิสัย","4","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","224","3","1.34","1","0.45","0","0.00","0","0.00","2","0.89"
"11045  :  โรงพยาบาลสังคม","129","1","0.78","0","0.00","1","0.78","0","0.00","0","0.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","100","5","5.00","2","2.00","1","1.00","2","2.00","0","0.00"
"14558  :  โรงพยาบาลพิสัยเวช","237","8","3.38","2","0.84","2","0.84","3","1.27","1","0.42"
"21356  :  โรงพยาบาลสระใคร","42","1","2.38","0","0.00","0","0.00","0","0.00","1","2.38"
"28778  :  โรงพยาบาลโพธิ์ตาก","7","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","71","2","2.82","0","0.00","0","0.00","1","1.41","1","1.41"
"28815  :  โรงพยาบาลรัตนวาปี","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11051  :  โรงพยาบาลแกดำ","150","6","4.00","0","0.00","1","0.67","4","2.67","1","0.67"
"11052  :  โรงพยาบาลโกสุมพิสัย","256","8","3.13","1","0.39","2","0.78","2","0.78","3","1.17"
"11053  :  โรงพยาบาลกันทรวิชัย","95","2","2.11","0","0.00","0","0.00","1","1.05","1","1.05"
"11054  :  โรงพยาบาลเชียงยืน","270","6","2.22","0","0.00","2","0.74","2","0.74","2","0.74"
"11055  :  โรงพยาบาลบรบือ","23","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11056  :  โรงพยาบาลนาเชือก","81","1","1.23","1","1.23","0","0.00","0","0.00","0","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","328","5","1.52","1","0.30","3","0.91","0","0.00","1","0.30"
"11058  :  โรงพยาบาลวาปีปทุม","28","2","7.14","1","3.57","1","3.57","0","0.00","0","0.00"
"11059  :  โรงพยาบาลนาดูน","70","2","2.86","1","1.43","1","1.43","0","0.00","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","159","3","1.89","2","1.26","1","0.63","0","0.00","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","420","8","1.90","3","0.71","4","0.95","1","0.24","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","17","1","5.88","0","0.00","1","5.88","0","0.00","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","413","7","1.69","0","0.00","2","0.48","1","0.24","4","0.97"
"11062  :  โรงพยาบาลปทุมรัตต์","150","2","1.33","0","0.00","1","0.67","1","0.67","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","448","4","0.89","2","0.45","1","0.22","1","0.22","0","0.00"
"11064  :  โรงพยาบาลธวัชบุรี","96","4","4.17","3","3.13","0","0.00","1","1.04","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","199","1","0.50","0","0.00","0","0.00","1","0.50","0","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","111","2","1.80","1","0.90","1","0.90","0","0.00","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","18","1","5.56","0","0.00","1","5.56","0","0.00","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","174","1","0.57","0","0.00","1","0.57","0","0.00","0","0.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","289","12","4.15","4","1.38","2","0.69","2","0.69","4","1.38"
"11071  :  โรงพยาบาลเมืองสรวง","152","1","0.66","0","0.00","0","0.00","0","0.00","1","0.66"
"11072  :  โรงพยาบาลโพนทราย","253","3","1.19","1","0.40","1","0.40","1","0.40","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","130","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","23","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","131","6","4.58","1","0.76","1","0.76","3","2.29","1","0.76"
"11076  :  โรงพยาบาลจังหาร","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","138","4","2.90","1","0.72","0","0.00","3","2.17","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","314","13","4.14","3","0.96","3","0.96","4","1.27","3","0.96"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","47","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","65","5","7.69","2","3.08","3","4.62","0","0.00","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","108","3","2.78","1","0.93","0","0.00","1","0.93","1","0.93"
"10709  :  โรงพยาบาลกาฬสินธุ์","79","4","5.06","1","1.27","0","0.00","2","2.53","1","1.27"
"11077  :  โรงพยาบาลนามน","124","3","2.42","2","1.61","0","0.00","1","0.81","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","333","4","1.20","0","0.00","2","0.60","2","0.60","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","145","1","0.69","1","0.69","0","0.00","0","0.00","0","0.00"
"11080  :  โรงพยาบาลเขาวง","268","6","2.24","2","0.75","2","0.75","2","0.75","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","120","2","1.67","0","0.00","0","0.00","0","0.00","2","1.67"
"11082  :  โรงพยาบาลห้วยเม็ก","186","5","2.69","1","0.54","2","1.08","2","1.08","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","141","1","0.71","0","0.00","1","0.71","0","0.00","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","128","3","2.34","1","0.78","0","0.00","1","0.78","1","0.78"
"11085  :  โรงพยาบาลท่าคันโท","71","1","1.41","0","0.00","0","0.00","0","0.00","1","1.41"
"11086  :  โรงพยาบาลหนองกุงศรี","171","2","1.17","1","0.58","1","0.58","0","0.00","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","31","1","3.23","0","0.00","0","0.00","0","0.00","1","3.23"
"11088  :  โรงพยาบาลห้วยผึ้ง","196","6","3.06","2","1.02","1","0.51","1","0.51","2","1.02"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","900","9","1.00","0","0.00","8","0.89","0","0.00","1","0.11"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","228","4","1.75","1","0.44","1","0.44","1","0.44","1","0.44"
"28789  :  โรงพยาบาลฆ้องชัย","62","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","67","4","5.97","0","0.00","2","2.99","1","1.49","1","1.49"
"28791  :  โรงพยาบาลสามชัย","9","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","5","1","20.00","0","0.00","1","20.00","0","0.00","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","651","11","1.69","1","0.15","5","0.77","4","0.61","1","0.15"
"11092  :  โรงพยาบาลพังโคน","291","7","2.41","1","0.34","3","1.03","1","0.34","2","0.69"
"11093  :  โรงพยาบาลวาริชภูมิ","397","3","0.76","1","0.25","2","0.50","0","0.00","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","217","5","2.30","2","0.92","3","1.38","0","0.00","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","4","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","344","8","2.33","2","0.58","3","0.87","2","0.58","1","0.29"
"11097  :  โรงพยาบาลบ้านม่วง","272","1","0.37","0","0.00","0","0.00","1","0.37","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","139","2","1.44","1","0.72","0","0.00","0","0.00","1","0.72"
"11099  :  โรงพยาบาลส่องดาว","3","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","59","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","176","2","1.14","2","1.14","0","0.00","0","0.00","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","251","8","3.19","1","0.40","3","1.20","1","0.40","3","1.20"
"11103  :  โรงพยาบาลโพนนาแก้ว","70","7","10.00","2","2.86","2","2.86","2","2.86","1","1.43"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","1,088","14","1.29","6","0.55","0","0.00","5","0.46","3","0.28"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","1,365","22","1.61","9","0.66","5","0.37","4","0.29","4","0.29"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","4","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","132","2","1.52","0","0.00","1","0.76","0","0.00","1","0.76"
"11105  :  โรงพยาบาลท่าอุเทน","69","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","214","4","1.87","2","0.93","1","0.47","1","0.47","0","0.00"
"11107  :  โรงพยาบาลนาทม","80","1","1.25","0","0.00","1","1.25","0","0.00","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","229","5","2.18","2","0.87","2","0.87","0","0.00","1","0.44"
"11109  :  โรงพยาบาลนาแก","438","9","2.05","2","0.46","3","0.68","2","0.46","2","0.46"
"11110  :  โรงพยาบาลศรีสงคราม","198","1","0.51","0","0.00","1","0.51","0","0.00","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","400","9","2.25","0","0.00","4","1.00","5","1.25","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","236","2","0.85","1","0.42","1","0.42","0","0.00","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","47","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","135","1","0.74","0","0.00","0","0.00","0","0.00","1","0.74"
"10712  :  โรงพยาบาลมุกดาหาร","131","2","1.53","0","0.00","1","0.76","0","0.00","1","0.76"
"11113  :  โรงพยาบาลนิคมคำสร้อย","286","6","2.10","2","0.70","3","1.05","0","0.00","1","0.35"
"11114  :  โรงพยาบาลดอนตาล","169","8","4.73","1","0.59","3","1.78","0","0.00","4","2.37"
"11115  :  โรงพยาบาลดงหลวง","50","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","179","9","5.03","2","1.12","3","1.68","1","0.56","3","1.68"
"11117  :  โรงพยาบาลหว้านใหญ่","46","1","2.17","1","2.17","0","0.00","0","0.00","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","91","5","5.49","0","0.00","1","1.10","3","3.30","1","1.10"
"06009  :  โรงพยาบาลแม่ตื่น","149","2","1.34","2","1.34","0","0.00","0","0.00","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","623","16","2.57","1","0.16","7","1.12","6","0.96","2","0.32"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","505","10","1.98","1","0.20","2","0.40","2","0.40","5","0.99"
"11121  :  โรงพยาบาลเชียงดาว","335","9","2.69","2","0.60","2","0.60","0","0.00","5","1.49"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","69","3","4.35","1","1.45","0","0.00","0","0.00","2","2.90"
"11125  :  โรงพยาบาลฝาง","587","21","3.58","6","1.02","6","1.02","2","0.34","7","1.19"
"11126  :  โรงพยาบาลแม่อาย","43","1","2.33","0","0.00","0","0.00","0","0.00","1","2.33"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","469","16","3.41","2","0.43","5","1.07","6","1.28","3","0.64"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11131  :  โรงพยาบาลหางดง","302","11","3.64","4","1.32","4","1.32","2","0.66","1","0.33"
"11132  :  โรงพยาบาลฮอด","353","10","2.83","2","0.57","0","0.00","0","0.00","8","2.27"
"11133  :  โรงพยาบาลดอยเต่า","238","5","2.10","0","0.00","3","1.26","2","0.84","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","498","4","0.80","1","0.20","1","0.20","1","0.20","1","0.20"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","101","6","5.94","1","0.99","4","3.96","0","0.00","1","0.99"
"11138  :  โรงพยาบาลแม่วาง","272","11","4.04","0","0.00","2","0.74","5","1.84","4","1.47"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","18","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","91","8","8.79","1","1.10","6","6.59","1","1.10","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","29","2","6.90","2","6.90","0","0.00","0","0.00","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","561","43","7.66","16","2.85","6","1.07","17","3.03","4","0.71"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","1,257","20","1.59","3","0.24","6","0.48","4","0.32","7","0.56"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","115","1","0.87","0","0.00","0","0.00","0","0.00","1","0.87"
"10714  :  โรงพยาบาลลำพูน","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","193","8","4.15","0","0.00","3","1.55","5","2.59","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","245","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","98","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","173","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","614","43","7.00","11","1.79","25","4.07","4","0.65","3","0.49"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","104","4","3.85","0","0.00","1","0.96","0","0.00","3","2.88"
"24956  :  โรงพยาบาลเวียงหนองล่อง","52","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10672  :  โรงพยาบาลลำปาง","380","108","28.42","16","4.21","6","1.58","11","2.89","75","19.74"
"11146  :  โรงพยาบาลแม่เมาะ","569","26","4.57","3","0.53","9","1.58","9","1.58","5","0.88"
"11147  :  โรงพยาบาลเกาะคา","67","1","1.49","0","0.00","1","1.49","0","0.00","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","60","2","3.33","0","0.00","0","0.00","2","3.33","0","0.00"
"11149  :  โรงพยาบาลงาว","194","4","2.06","2","1.03","1","0.52","0","0.00","1","0.52"
"11150  :  โรงพยาบาลแจ้ห่ม","288","12","4.17","1","0.35","4","1.39","6","2.08","1","0.35"
"11151  :  โรงพยาบาลวังเหนือ","56","2","3.57","1","1.79","1","1.79","0","0.00","0","0.00"
"11152  :  โรงพยาบาลเถิน","128","1","0.78","1","0.78","0","0.00","0","0.00","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","85","2","2.35","0","0.00","0","0.00","1","1.18","1","1.18"
"11154  :  โรงพยาบาลแม่ทะ","62","1","1.61","1","1.61","0","0.00","0","0.00","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","537","18","3.35","4","0.74","2","0.37","6","1.12","6","1.12"
"11156  :  โรงพยาบาลห้างฉัตร","159","6","3.77","0","0.00","1","0.63","0","0.00","5","3.14"
"11157  :  โรงพยาบาลเมืองปาน","97","4","4.12","1","1.03","0","0.00","3","3.09","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
