"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน"
"10973  :  โรงพยาบาลหนองบัวแดง","10,295","262","2,544.92","62","602.23","80","777.08","60","582.81","60","582.81"
"10974  :  โรงพยาบาลจัตุรัส","6,055","145","2,394.72","35","578.03","49","809.25","43","710.16","18","297.27"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","8,485","170","2,003.54","39","459.63","58","683.56","29","341.78","44","518.56"
"10976  :  โรงพยาบาลหนองบัวระเหว","3,345","188","5,620.33","40","1,195.81","59","1,763.83","51","1,524.66","38","1,136.02"
"10977  :  โรงพยาบาลเทพสถิต","9,782","286","2,923.74","63","644.04","56","572.48","77","787.16","90","920.06"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","12,542","1,027","8,188.49","257","2,049.11","270","2,152.77","266","2,120.87","234","1,865.73"
"10979  :  โรงพยาบาลบ้านแท่น","6,304","188","2,982.23","38","602.79","45","713.83","48","761.42","57","904.19"
"10980  :  โรงพยาบาลแก้งคร้อ","9,077","311","3,426.24","109","1,200.84","94","1,035.58","101","1,112.70","7","77.12"
"10981  :  โรงพยาบาลคอนสาร","3,822","148","3,872.32","35","915.75","49","1,282.05","47","1,229.72","17","444.79"
"10982  :  โรงพยาบาลภักดีชุมพล","3,760","107","2,845.74","36","957.45","39","1,037.23","17","452.13","15","398.94"
"10983  :  โรงพยาบาลเนินสง่า","2,106","86","4,083.57","23","1,092.12","22","1,044.63","21","997.15","20","949.67"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","324","0.00","88","0.00","89","0.00","59","0.00","88","0.00"
"10985  :  โรงพยาบาลชานุมาน","5,238","33","630.01","4","76.37","11","210.00","9","171.82","9","171.82"
"10986  :  โรงพยาบาลปทุมราชวงศา","4,822","124","2,571.55","33","684.36","31","642.89","18","373.29","42","871.01"
"10987  :  โรงพยาบาลพนา","4,100","17","414.63","5","121.95","4","97.56","4","97.56","4","97.56"
"10988  :  โรงพยาบาลเสนางคนิคม","7,857","119","1,514.57","23","292.73","13","165.46","41","521.83","42","534.56"
"10989  :  โรงพยาบาลหัวตะพาน","2,884","137","4,750.35","24","832.18","27","936.20","39","1,352.29","47","1,629.68"
"10990  :  โรงพยาบาลลืออำนาจ","3,747","92","2,455.30","29","773.95","23","613.82","26","693.89","14","373.63"
"11040  :  โรงพยาบาลบึงกาฬ","0","579","0.00","137","0.00","140","0.00","134","0.00","168","0.00"
"11041  :  โรงพยาบาลพรเจริญ","5,182","232","4,477.04","44","849.09","55","1,061.37","53","1,022.77","80","1,543.81"
"11043  :  โรงพยาบาลโซ่พิสัย","0","234","0.00","75","0.00","65","0.00","47","0.00","47","0.00"
"11046  :  โรงพยาบาลเซกา","0","250","0.00","74","0.00","79","0.00","47","0.00","50","0.00"
"11047  :  โรงพยาบาลปากคาด","5,709","137","2,399.72","25","437.91","36","630.58","41","718.16","35","613.07"
"11048  :  โรงพยาบาลบึงโขงหลง","0","159","0.00","30","0.00","47","0.00","46","0.00","36","0.00"
"11049  :  โรงพยาบาลศรีวิไล","6,203","251","4,046.43","68","1,096.24","74","1,192.97","70","1,128.49","39","628.73"
"11050  :  โรงพยาบาลบุ่งคล้า","1,503","57","3,792.42","16","1,064.54","14","931.47","13","864.94","14","931.47"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","343","0.00","92","0.00","106","0.00","80","0.00","65","0.00"
"10991  :  โรงพยาบาลนากลาง","55","225","409,090.91","44","80,000.00","71","129,090.91","62","112,727.27","48","87,272.73"
"10992  :  โรงพยาบาลโนนสัง","43","155","360,465.12","29","67,441.86","41","95,348.84","41","95,348.84","44","102,325.58"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","381","0.00","104","0.00","97","0.00","87","0.00","93","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","12","106","883,333.33","19","158,333.33","32","266,666.67","24","200,000.00","31","258,333.33"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","19","123","647,368.42","26","136,842.11","34","178,947.37","32","168,421.05","31","163,157.89"
"10670  :  โรงพยาบาลขอนแก่น","2,775","610","21,981.98","152","5,477.48","172","6,198.20","134","4,828.83","152","5,477.48"
"10995  :  โรงพยาบาลบ้านฝาง","0","350","0.00","84","0.00","105","0.00","82","0.00","79","0.00"
"10996  :  โรงพยาบาลพระยืน","0","138","0.00","20","0.00","41","0.00","46","0.00","31","0.00"
"10997  :  โรงพยาบาลหนองเรือ","6","372","6,200,000.00","87","1,450,000.00","102","1,700,000.00","92","1,533,333.33","91","1,516,666.67"
"10998  :  โรงพยาบาลชุมแพ","0","266","0.00","61","0.00","80","0.00","69","0.00","56","0.00"
"10999  :  โรงพยาบาลสีชมพู","6,564","133","2,026.20","37","563.68","36","548.45","30","457.04","30","457.04"
"11000  :  โรงพยาบาลน้ำพอง","6,361","384","6,036.79","70","1,100.46","134","2,106.59","77","1,210.50","103","1,619.24"
"11001  :  โรงพยาบาลอุบลรัตน์","6","195","3,250,000.00","45","750,000.00","57","950,000.00","43","716,666.67","50","833,333.33"
"11002  :  โรงพยาบาลบ้านไผ่","0","230","0.00","56","0.00","60","0.00","58","0.00","56","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","3,010","74","2,458.47","8","265.78","24","797.34","19","631.23","23","764.12"
"11004  :  โรงพยาบาลพล","7","347","4,957,142.86","103","1,471,428.57","92","1,314,285.71","61","871,428.57","91","1,300,000.00"
"11005  :  โรงพยาบาลแวงใหญ่","1","111","11,100,000.00","31","3,100,000.00","25","2,500,000.00","27","2,700,000.00","28","2,800,000.00"
"11006  :  โรงพยาบาลแวงน้อย","53","45","84,905.66","12","22,641.51","8","15,094.34","8","15,094.34","17","32,075.47"
"11007  :  โรงพยาบาลหนองสองห้อง","0","346","0.00","100","0.00","98","0.00","76","0.00","72","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","259","0.00","71","0.00","64","0.00","70","0.00","54","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","7,448","165","2,215.36","45","604.19","43","577.34","38","510.20","39","523.63"
"11010  :  โรงพยาบาลชนบท","0","58","0.00","14","0.00","9","0.00","16","0.00","19","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","54","0.00","14","0.00","18","0.00","11","0.00","11","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","66","0.00","15","0.00","15","0.00","18","0.00","18","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","0","340","0.00","75","0.00","86","0.00","87","0.00","92","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","1,947","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","245","0.00","61","0.00","68","0.00","72","0.00","44","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14132  :  โรงพยาบาลซำสูง","3","132","4,400,000.00","22","733,333.33","52","1,733,333.33","28","933,333.33","30","1,000,000.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","493","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","45","0.00","12","0.00","13","0.00","9","0.00","11","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","66","0.00","19","0.00","16","0.00","17","0.00","14","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","1,573","17","1,080.74","0","0.00","17","1,080.74","0","0.00","0","0.00"
"77652  :  โรงพยาบาลโนนศิลา","0","42","0.00","26","0.00","3","0.00","7","0.00","6","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","571","0.00","140","0.00","153","0.00","161","0.00","117","0.00"
"11013  :  โรงพยาบาลกุดจับ","4,021","459","11,415.07","130","3,233.03","134","3,332.50","115","2,859.99","80","1,989.55"
"11014  :  โรงพยาบาลหนองวัวซอ","4,532","258","5,692.85","89","1,963.81","71","1,566.64","54","1,191.53","44","970.87"
"11015  :  โรงพยาบาลกุมภวาปี","8,456","760","8,987.70","179","2,116.84","188","2,223.27","223","2,637.18","170","2,010.41"
"11016  :  โรงพยาบาลห้วยเกิ้ง","1,026","15","1,461.99","4","389.86","4","389.86","2","194.93","5","487.33"
"11017  :  โรงพยาบาลโนนสะอาด","5,461","250","4,577.92","45","824.02","62","1,135.32","67","1,226.88","76","1,391.69"
"11018  :  โรงพยาบาลหนองหาน","9,364","634","6,770.61","115","1,228.11","154","1,644.60","162","1,730.03","203","2,167.88"
"11019  :  โรงพยาบาลทุ่งฝน","4,386","109","2,485.18","20","456.00","29","661.19","28","638.39","32","729.59"
"11020  :  โรงพยาบาลไชยวาน","7,065","106","1,500.35","29","410.47","26","368.01","23","325.55","28","396.32"
"11021  :  โรงพยาบาลศรีธาตุ","3,779","363","9,605.72","66","1,746.49","88","2,328.66","95","2,513.89","114","3,016.67"
"11022  :  โรงพยาบาลวังสามหมอ","6,861","286","4,168.49","62","903.66","76","1,107.71","60","874.51","88","1,282.61"
"11023  :  โรงพยาบาลบ้านผือ","8,103","699","8,626.43","134","1,653.71","158","1,949.90","195","2,406.52","212","2,616.31"
"11024  :  โรงพยาบาลน้ำโสม","9,071","141","1,554.40","42","463.01","38","418.92","38","418.92","23","253.56"
"11025  :  โรงพยาบาลเพ็ญ","8,350","352","4,215.57","81","970.06","88","1,053.89","80","958.08","103","1,233.53"
"11026  :  โรงพยาบาลสร้างคอม","5,477","80","1,460.65","33","602.52","23","419.94","8","146.07","16","292.13"
"11027  :  โรงพยาบาลหนองแสง","4,966","162","3,262.18","26","523.56","43","865.89","44","886.02","49","986.71"
"11028  :  โรงพยาบาลนายูง","3,427","61","1,779.98","11","320.98","15","437.70","14","408.52","21","612.78"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","3,306","72","2,177.86","19","574.71","19","574.71","19","574.71","15","453.72"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","13,489","594","4,403.59","153","1,134.26","143","1,060.12","140","1,037.88","158","1,171.32"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","16,386","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","3,716","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","2","106","5,300,000.00","10","500,000.00","39","1,950,000.00","38","1,900,000.00","19","950,000.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","15","21","140,000.00","4","26,666.67","9","60,000.00","5","33,333.33","3","20,000.00"
"10705  :  โรงพยาบาลเลย","12,211","463","3,791.66","125","1,023.67","107","876.26","114","933.58","117","958.15"
"11030  :  โรงพยาบาลนาด้วง","6,145","26","423.11","4","65.09","9","146.46","7","113.91","6","97.64"
"11031  :  โรงพยาบาลเชียงคาน","7,608","234","3,075.71","52","683.49","51","670.35","71","933.23","60","788.64"
"11032  :  โรงพยาบาลปากชม","3,386","274","8,092.14","61","1,801.54","85","2,510.34","79","2,333.14","49","1,447.14"
"11033  :  โรงพยาบาลนาแห้ว","1,254","60","4,784.69","7","558.21","31","2,472.09","13","1,036.68","9","717.70"
"11034  :  โรงพยาบาลภูเรือ","3,725","55","1,476.51","14","375.84","17","456.38","12","322.15","12","322.15"
"11035  :  โรงพยาบาลท่าลี่","2,263","193","8,528.50","31","1,369.86","39","1,723.38","59","2,607.16","64","2,828.10"
"11036  :  โรงพยาบาลวังสะพุง","8,825","400","4,532.58","105","1,189.80","107","1,212.46","102","1,155.81","86","974.50"
"11037  :  โรงพยาบาลภูกระดึง","7,184","69","960.47","19","264.48","19","264.48","11","153.12","20","278.40"
"11038  :  โรงพยาบาลภูหลวง","3,653","67","1,834.11","18","492.75","17","465.37","17","465.37","15","410.62"
"11039  :  โรงพยาบาลผาขาว","5,869","250","4,259.67","60","1,022.32","57","971.20","72","1,226.78","61","1,039.36"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","5,816","160","2,751.03","44","756.53","45","773.73","45","773.73","26","447.04"
"14133  :  โรงพยาบาลเอราวัณ","4,318","134","3,103.29","25","578.97","33","764.24","41","949.51","35","810.56"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","707","124","17,538.90","27","3,818.95","40","5,657.71","33","4,667.61","24","3,394.63"
"10706  :  โรงพยาบาลหนองคาย","17,239","230","1,334.18","55","319.04","58","336.45","55","319.04","62","359.65"
"11042  :  โรงพยาบาลโพนพิสัย","3,395","237","6,980.85","52","1,531.66","55","1,620.03","59","1,737.85","71","2,091.31"
"11044  :  โรงพยาบาลศรีเชียงใหม่","6,122","224","3,658.93","54","882.06","78","1,274.09","42","686.05","50","816.73"
"11045  :  โรงพยาบาลสังคม","2,798","177","6,325.95","45","1,608.29","43","1,536.81","56","2,001.43","33","1,179.41"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","11,717","249","2,125.12","60","512.08","69","588.89","62","529.15","58","495.01"
"14558  :  โรงพยาบาลพิสัยเวช","7,172","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21356  :  โรงพยาบาลสระใคร","1,498","21","1,401.87","7","467.29","5","333.78","6","400.53","3","200.27"
"28778  :  โรงพยาบาลโพธิ์ตาก","792","39","4,924.24","8","1,010.10","16","2,020.20","8","1,010.10","7","883.84"
"28811  :  โรงพยาบาลเฝ้าไร่","3,001","167","5,564.81","54","1,799.40","56","1,866.04","34","1,132.96","23","766.41"
"28815  :  โรงพยาบาลรัตนวาปี","818","70","8,557.46","11","1,344.74","25","3,056.23","10","1,222.49","24","2,933.99"
"10707  :  โรงพยาบาลมหาสารคาม","0","537","0.00","111","0.00","149","0.00","148","0.00","129","0.00"
"11051  :  โรงพยาบาลแกดำ","4,174","171","4,096.79","42","1,006.23","56","1,341.64","40","958.31","33","790.61"
"11052  :  โรงพยาบาลโกสุมพิสัย","11,118","158","1,421.12","33","296.82","46","413.74","48","431.73","31","278.83"
"11053  :  โรงพยาบาลกันทรวิชัย","4,350","247","5,678.16","63","1,448.28","86","1,977.01","45","1,034.48","53","1,218.39"
"11054  :  โรงพยาบาลเชียงยืน","7,484","283","3,781.40","73","975.41","83","1,109.03","63","841.80","64","855.16"
"11055  :  โรงพยาบาลบรบือ","9,753","716","7,341.33","176","1,804.57","219","2,245.46","161","1,650.77","160","1,640.52"
"11056  :  โรงพยาบาลนาเชือก","4,418","219","4,956.99","53","1,199.64","56","1,267.54","41","928.02","69","1,561.79"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","6,614","207","3,129.72","42","635.02","47","710.61","57","861.81","61","922.29"
"11058  :  โรงพยาบาลวาปีปทุม","11,278","466","4,131.94","107","948.75","121","1,072.89","119","1,055.15","119","1,055.15"
"11059  :  โรงพยาบาลนาดูน","2,982","52","1,743.80","13","435.95","13","435.95","16","536.55","10","335.35"
"11060  :  โรงพยาบาลยางสีสุราช","2,901","298","10,272.32","103","3,550.50","54","1,861.43","75","2,585.32","66","2,275.08"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","67,612","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","1,469","29","1,974.13","14","953.03","7","476.51","6","408.44","2","136.15"
"28843  :  โรงพยาบาลชื่นชม","114","48","42,105.26","7","6,140.35","15","13,157.89","12","10,526.32","14","12,280.70"
"10708  :  โรงพยาบาลร้อยเอ็ด","110","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","8,223","79","960.72","16","194.58","25","304.03","15","182.42","23","279.70"
"11062  :  โรงพยาบาลปทุมรัตต์","5,007","55","1,098.46","13","259.64","15","299.58","6","119.83","21","419.41"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","8,390","362","4,314.66","106","1,263.41","85","1,013.11","88","1,048.87","83","989.27"
"11064  :  โรงพยาบาลธวัชบุรี","3,962","99","2,498.74","26","656.23","29","731.95","19","479.56","25","630.99"
"11065  :  โรงพยาบาลพนมไพร","5,787","229","3,957.15","51","881.29","58","1,002.25","54","933.13","66","1,140.49"
"11066  :  โรงพยาบาลโพนทอง","8,533","309","3,621.24","52","609.40","78","914.10","82","960.98","97","1,136.76"
"11067  :  โรงพยาบาลโพธิ์ชัย","6,739","25","370.97","0","0.00","0","0.00","8","118.71","17","252.26"
"11068  :  โรงพยาบาลหนองพอก","5,628","86","1,528.07","15","266.52","18","319.83","32","568.59","21","373.13"
"11069  :  โรงพยาบาลเสลภูมิ","6,645","212","3,190.37","39","586.91","56","842.74","45","677.20","72","1,083.52"
"11070  :  โรงพยาบาลสุวรรณภูมิ","11,579","729","6,295.88","173","1,494.08","189","1,632.27","184","1,589.08","183","1,580.45"
"11071  :  โรงพยาบาลเมืองสรวง","2,149","22","1,023.73","4","186.13","6","279.20","6","279.20","6","279.20"
"11072  :  โรงพยาบาลโพนทราย","4,437","137","3,087.67","10","225.38","43","969.12","32","721.21","52","1,171.96"
"11073  :  โรงพยาบาลอาจสามารถ","6,415","139","2,166.80","1","15.59","48","748.25","49","763.83","41","639.13"
"11074  :  โรงพยาบาลเมยวดี","2,982","11","368.88","0","0.00","0","0.00","5","167.67","6","201.21"
"11075  :  โรงพยาบาลศรีสมเด็จ","2,976","78","2,620.97","9","302.42","20","672.04","16","537.63","33","1,108.87"
"11076  :  โรงพยาบาลจังหาร","3,809","62","1,627.72","23","603.83","14","367.55","12","315.04","13","341.30"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","13,147","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","3,207","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","897","58","6,466.00","14","1,560.76","18","2,006.69","11","1,226.31","15","1,672.24"
"27989  :  โรงพยาบาลเชียงขวัญ","1,331","14","1,051.84","0","0.00","0","0.00","3","225.39","11","826.45"
"27990  :  โรงพยาบาลหนองฮี","1,747","18","1,030.34","8","457.93","4","228.96","4","228.96","2","114.48"
"10709  :  โรงพยาบาลกาฬสินธุ์","5,988","519","8,667.33","138","2,304.61","135","2,254.51","124","2,070.81","122","2,037.41"
"11077  :  โรงพยาบาลนามน","8,789","120","1,365.34","33","375.47","27","307.20","27","307.20","33","375.47"
"11078  :  โรงพยาบาลกมลาไสย","8,293","335","4,039.55","79","952.61","77","928.49","85","1,024.96","94","1,133.49"
"11079  :  โรงพยาบาลร่องคำ","4,708","29","615.97","5","106.20","9","191.16","6","127.44","9","191.16"
"11080  :  โรงพยาบาลเขาวง","7,841","184","2,346.64","18","229.56","46","586.66","53","675.93","67","854.48"
"11081  :  โรงพยาบาลยางตลาด","10,382","361","3,477.17","96","924.68","100","963.21","81","780.20","84","809.09"
"11082  :  โรงพยาบาลห้วยเม็ก","4,916","176","3,580.15","22","447.52","56","1,139.14","48","976.40","50","1,017.09"
"11083  :  โรงพยาบาลสหัสขันธ์","3,169","220","6,942.25","26","820.45","66","2,082.68","72","2,272.01","56","1,767.12"
"11084  :  โรงพยาบาลคำม่วง","5,292","184","3,476.95","41","774.75","48","907.03","48","907.03","47","888.13"
"11085  :  โรงพยาบาลท่าคันโท","8,000","137","1,712.50","32","400.00","35","437.50","36","450.00","34","425.00"
"11086  :  โรงพยาบาลหนองกุงศรี","4,837","152","3,142.44","28","578.87","41","847.63","35","723.59","48","992.35"
"11087  :  โรงพยาบาลสมเด็จ","9,032","91","1,007.53","17","188.22","25","276.79","22","243.58","27","298.94"
"11088  :  โรงพยาบาลห้วยผึ้ง","6,719","51","759.04","6","89.30","11","163.71","22","327.43","12","178.60"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","9,906","411","4,149.00","78","787.40","85","858.07","126","1,271.96","122","1,231.58"
"11965  :  โรงพยาบาลธีรวัฒน์","13","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","2,281","68","2,981.15","12","526.09","16","701.45","15","657.61","25","1,096.01"
"28789  :  โรงพยาบาลฆ้องชัย","2,278","266","11,676.91","69","3,028.97","77","3,380.16","57","2,502.19","63","2,765.58"
"28790  :  โรงพยาบาลดอนจาน","2,619","92","3,512.79","42","1,603.67","26","992.75","8","305.46","16","610.92"
"28791  :  โรงพยาบาลสามชัย","969","133","13,725.49","65","6,707.95","18","1,857.59","19","1,960.78","31","3,199.17"
"10710  :  โรงพยาบาลสกลนคร","0","207","0.00","34","0.00","58","0.00","63","0.00","52","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","7,350","63","857.14","11","149.66","20","272.11","17","231.29","15","204.08"
"11090  :  โรงพยาบาลกุดบาก","3,257","42","1,289.53","14","429.84","11","337.73","8","245.62","9","276.33"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","6,388","81","1,268.00","11","172.20","26","407.01","19","297.43","25","391.36"
"11092  :  โรงพยาบาลพังโคน","11,756","277","2,356.24","67","569.92","64","544.40","63","535.90","83","706.02"
"11093  :  โรงพยาบาลวาริชภูมิ","6,418","119","1,854.16","17","264.88","35","545.34","40","623.25","27","420.69"
"11094  :  โรงพยาบาลนิคมน้ำอูน","2,191","9","410.77","2","91.28","1","45.64","4","182.57","2","91.28"
"11095  :  โรงพยาบาลวานรนิวาส","6,538","304","4,649.74","47","718.87","69","1,055.37","89","1,361.27","99","1,514.22"
"11096  :  โรงพยาบาลคำตากล้า","9,826","77","783.64","26","264.60","14","142.48","21","213.72","16","162.83"
"11097  :  โรงพยาบาลบ้านม่วง","4,674","170","3,637.14","34","727.43","65","1,390.67","41","877.19","30","641.85"
"11098  :  โรงพยาบาลอากาศอำนวย","8,900","79","887.64","13","146.07","28","314.61","20","224.72","18","202.25"
"11099  :  โรงพยาบาลส่องดาว","5,626","84","1,493.07","14","248.84","21","373.27","26","462.14","23","408.82"
"11100  :  โรงพยาบาลเต่างอย","1,740","42","2,413.79","9","517.24","5","287.36","11","632.18","17","977.01"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","5,197","85","1,635.56","20","384.84","32","615.74","15","288.63","18","346.35"
"11102  :  โรงพยาบาลเจริญศิลป์","6,521","89","1,364.82","24","368.04","27","414.05","21","322.04","17","260.70"
"11103  :  โรงพยาบาลโพนนาแก้ว","2,023","37","1,828.97","6","296.59","14","692.04","7","346.02","10","494.32"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","18,560","440","2,370.69","87","468.75","115","619.61","108","581.90","130","700.43"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","11,718","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","2,349","7","298.00","1","42.57","3","127.71","2","85.14","1","42.57"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","18","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","309","206","66,666.67","48","15,533.98","73","23,624.60","53","17,152.10","32","10,355.99"
"11104  :  โรงพยาบาลปลาปาก","5,377","75","1,394.83","14","260.37","23","427.75","16","297.56","22","409.15"
"11105  :  โรงพยาบาลท่าอุเทน","2,671","77","2,882.82","18","673.90","27","1,010.86","16","599.03","16","599.03"
"11106  :  โรงพยาบาลบ้านแพง","5,281","47","889.98","15","284.04","17","321.91","9","170.42","6","113.61"
"11107  :  โรงพยาบาลนาทม","1,870","52","2,780.75","14","748.66","14","748.66","10","534.76","14","748.66"
"11108  :  โรงพยาบาลเรณูนคร","4,912","269","5,476.38","73","1,486.16","84","1,710.10","69","1,404.72","43","875.41"
"11109  :  โรงพยาบาลนาแก","5,418","159","2,934.66","29","535.25","56","1,033.59","43","793.65","31","572.17"
"11110  :  โรงพยาบาลศรีสงคราม","4,646","238","5,122.69","69","1,485.15","51","1,097.72","51","1,097.72","67","1,442.10"
"11111  :  โรงพยาบาลนาหว้า","8,601","56","651.09","15","174.40","11","127.89","17","197.65","13","151.15"
"11112  :  โรงพยาบาลโพนสวรรค์","5,675","148","2,607.93","28","493.39","32","563.88","44","775.33","44","775.33"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","1,371","182","13,274.98","42","3,063.46","50","3,646.97","47","3,428.15","43","3,136.40"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","2,601","10","384.47","1","38.45","4","153.79","3","115.34","2","76.89"
"10712  :  โรงพยาบาลมุกดาหาร","25,347","645","2,544.68","183","721.98","191","753.54","161","635.18","110","433.98"
"11113  :  โรงพยาบาลนิคมคำสร้อย","3,622","222","6,129.21","52","1,435.67","50","1,380.45","63","1,739.37","57","1,573.72"
"11114  :  โรงพยาบาลดอนตาล","3,540","125","3,531.07","22","621.47","36","1,016.95","37","1,045.20","30","847.46"
"11115  :  โรงพยาบาลดงหลวง","4,695","80","1,703.94","15","319.49","20","425.99","21","447.28","24","511.18"
"11116  :  โรงพยาบาลคำชะอี","3,529","158","4,477.19","42","1,190.14","46","1,303.49","39","1,105.13","31","878.44"
"11117  :  โรงพยาบาลหว้านใหญ่","1,441","169","11,727.97","32","2,220.68","41","2,845.25","41","2,845.25","55","3,816.79"
"11118  :  โรงพยาบาลหนองสูง","1,577","228","14,457.83","55","3,487.63","56","3,551.05","59","3,741.28","58","3,677.87"
"06009  :  โรงพยาบาลแม่ตื่น","3,163","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","1","1,785","178,500,000.00","453","45,300,000.00","501","50,100,000.00","433","43,300,000.00","398","39,800,000.00"
"11119  :  โรงพยาบาลจอมทอง","6,884","1,816","26,380.01","413","5,999.42","403","5,854.15","462","6,711.21","538","7,815.22"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","6,888","716","10,394.89","144","2,090.59","246","3,571.43","186","2,700.35","140","2,032.52"
"11121  :  โรงพยาบาลเชียงดาว","8,224","622","7,563.23","125","1,519.94","158","1,921.21","153","1,860.41","186","2,261.67"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","608","0.00","138","0.00","164","0.00","145","0.00","161","0.00"
