"โรงพยาบาล","รวม","ไตรมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","A","%","A","%","A","%","A","%"
"11000  :  โรงพยาบาลน้ำพอง","1,010","19","1.88","7","0.69","1","0.10","5","0.50","6","0.59"
"11001  :  โรงพยาบาลอุบลรัตน์","60","3","5.00","1","1.67","1","1.67","1","1.67","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","102","2","1.96","0","0.00","0","0.00","1","0.98","1","0.98"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","379","10","2.64","2","0.53","2","0.53","4","1.06","2","0.53"
"11006  :  โรงพยาบาลแวงน้อย","37","1","2.70","0","0.00","1","2.70","0","0.00","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","444","4","0.90","2","0.45","1","0.23","1","0.23","0","0.00"
"11010  :  โรงพยาบาลชนบท","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","261","2","0.77","0","0.00","1","0.38","0","0.00","1","0.38"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","28","1","3.57","0","0.00","0","0.00","1","3.57","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","19","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","267","1","0.37","0","0.00","0","0.00","0","0.00","1","0.37"
"77652  :  โรงพยาบาลโนนศิลา","55","1","1.82","0","0.00","0","0.00","1","1.82","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","92","20","21.74","6","6.52","5","5.43","4","4.35","5","5.43"
"11014  :  โรงพยาบาลหนองวัวซอ","36","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11015  :  โรงพยาบาลกุมภวาปี","844","22","2.61","4","0.47","11","1.30","4","0.47","3","0.36"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","10","1","10.00","0","0.00","0","0.00","1","10.00","0","0.00"
"11018  :  โรงพยาบาลหนองหาน","402","8","1.99","0","0.00","4","1.00","2","0.50","2","0.50"
"11019  :  โรงพยาบาลทุ่งฝน","177","4","2.26","1","0.56","1","0.56","1","0.56","1","0.56"
"11020  :  โรงพยาบาลไชยวาน","66","7","10.61","2","3.03","2","3.03","3","4.55","0","0.00"
"11021  :  โรงพยาบาลศรีธาตุ","145","7","4.83","2","1.38","2","1.38","1","0.69","2","1.38"
"11022  :  โรงพยาบาลวังสามหมอ","77","3","3.90","0","0.00","2","2.60","0","0.00","1","1.30"
"11023  :  โรงพยาบาลบ้านผือ","35","1","2.86","1","2.86","0","0.00","0","0.00","0","0.00"
"11024  :  โรงพยาบาลน้ำโสม","308","3","0.97","1","0.32","1","0.32","0","0.00","1","0.32"
"11025  :  โรงพยาบาลเพ็ญ","110","9","8.18","3","2.73","4","3.64","1","0.91","1","0.91"
"11026  :  โรงพยาบาลสร้างคอม","234","5","2.14","0","0.00","2","0.85","1","0.43","2","0.85"
"11027  :  โรงพยาบาลหนองแสง","119","2","1.68","0","0.00","0","0.00","1","0.84","1","0.84"
"11028  :  โรงพยาบาลนายูง","7","1","14.29","0","0.00","1","14.29","0","0.00","0","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","61","1","1.64","0","0.00","0","0.00","0","0.00","1","1.64"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","143","2","1.40","0","0.00","0","0.00","2","1.40","0","0.00"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10705  :  โรงพยาบาลเลย","479","13","2.71","2","0.42","3","0.63","6","1.25","2","0.42"
"11030  :  โรงพยาบาลนาด้วง","46","1","2.17","1","2.17","0","0.00","0","0.00","0","0.00"
"11031  :  โรงพยาบาลเชียงคาน","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11032  :  โรงพยาบาลปากชม","361","1","0.28","0","0.00","1","0.28","0","0.00","0","0.00"
"11033  :  โรงพยาบาลนาแห้ว","117","2","1.71","0","0.00","2","1.71","0","0.00","0","0.00"
"11034  :  โรงพยาบาลภูเรือ","102","3","2.94","0","0.00","2","1.96","0","0.00","1","0.98"
"11035  :  โรงพยาบาลท่าลี่","210","6","2.86","3","1.43","2","0.95","0","0.00","1","0.48"
"11036  :  โรงพยาบาลวังสะพุง","1,312","35","2.67","11","0.84","13","0.99","8","0.61","3","0.23"
"11037  :  โรงพยาบาลภูกระดึง","181","2","1.10","1","0.55","1","0.55","0","0.00","0","0.00"
"11038  :  โรงพยาบาลภูหลวง","211","9","4.27","1","0.47","8","3.79","0","0.00","0","0.00"
"11039  :  โรงพยาบาลผาขาว","159","3","1.89","1","0.63","0","0.00","1","0.63","1","0.63"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","693","25","3.61","2","0.29","15","2.16","3","0.43","5","0.72"
"14133  :  โรงพยาบาลเอราวัณ","88","2","2.27","0","0.00","2","2.27","0","0.00","0","0.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","46","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","627","27","4.31","4","0.64","8","1.28","5","0.80","10","1.59"
"11042  :  โรงพยาบาลโพนพิสัย","205","17","8.29","5","2.44","7","3.41","3","1.46","2","0.98"
"11044  :  โรงพยาบาลศรีเชียงใหม่","367","10","2.72","5","1.36","2","0.54","2","0.54","1","0.27"
"11045  :  โรงพยาบาลสังคม","186","7","3.76","2","1.08","3","1.61","1","0.54","1","0.54"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","367","7","1.91","3","0.82","2","0.54","0","0.00","2","0.54"
"14558  :  โรงพยาบาลพิสัยเวช","15","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21356  :  โรงพยาบาลสระใคร","24","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","53","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","112","3","2.68","2","1.79","1","0.89","0","0.00","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","133","5","3.76","0","0.00","3","2.26","0","0.00","2","1.50"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11051  :  โรงพยาบาลแกดำ","270","6","2.22","0","0.00","5","1.85","0","0.00","1","0.37"
"11052  :  โรงพยาบาลโกสุมพิสัย","387","17","4.39","4","1.03","1","0.26","11","2.84","1","0.26"
"11053  :  โรงพยาบาลกันทรวิชัย","281","8","2.85","3","1.07","3","1.07","2","0.71","0","0.00"
"11054  :  โรงพยาบาลเชียงยืน","429","13","3.03","2","0.47","6","1.40","3","0.70","2","0.47"
"11055  :  โรงพยาบาลบรบือ","41","1","2.44","1","2.44","0","0.00","0","0.00","0","0.00"
"11056  :  โรงพยาบาลนาเชือก","89","1","1.12","0","0.00","0","0.00","0","0.00","1","1.12"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","155","7","4.52","2","1.29","0","0.00","3","1.94","2","1.29"
"11058  :  โรงพยาบาลวาปีปทุม","252","18","7.14","4","1.59","7","2.78","4","1.59","3","1.19"
"11059  :  โรงพยาบาลนาดูน","113","3","2.65","0","0.00","1","0.88","1","0.88","1","0.88"
"11060  :  โรงพยาบาลยางสีสุราช","41","1","2.44","0","0.00","1","2.44","0","0.00","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","189","3","1.59","0","0.00","1","0.53","1","0.53","1","0.53"
"24704  :  โรงพยาบาลกุดรัง","34","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","1,085","32","2.95","8","0.74","8","0.74","9","0.83","7","0.65"
"11062  :  โรงพยาบาลปทุมรัตต์","220","3","1.36","0","0.00","1","0.45","0","0.00","2","0.91"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","526","14","2.66","6","1.14","3","0.57","5","0.95","0","0.00"
"11064  :  โรงพยาบาลธวัชบุรี","310","8","2.58","3","0.97","2","0.65","2","0.65","1","0.32"
"11065  :  โรงพยาบาลพนมไพร","152","3","1.97","1","0.66","1","0.66","1","0.66","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","1,182","22","1.86","5","0.42","8","0.68","6","0.51","3","0.25"
"11067  :  โรงพยาบาลโพธิ์ชัย","253","3","1.19","1","0.40","1","0.40","1","0.40","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","196","2","1.02","0","0.00","0","0.00","2","1.02","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","126","3","2.38","1","0.79","1","0.79","1","0.79","0","0.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","691","22","3.18","6","0.87","6","0.87","5","0.72","5","0.72"
"11071  :  โรงพยาบาลเมืองสรวง","183","1","0.55","1","0.55","0","0.00","0","0.00","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","219","5","2.28","0","0.00","4","1.83","1","0.46","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","367","8","2.18","3","0.82","2","0.54","1","0.27","2","0.54"
"11074  :  โรงพยาบาลเมยวดี","488","9","1.84","2","0.41","4","0.82","2","0.41","1","0.20"
"11075  :  โรงพยาบาลศรีสมเด็จ","203","5","2.46","0","0.00","4","1.97","1","0.49","0","0.00"
"11076  :  โรงพยาบาลจังหาร","247","6","2.43","3","1.21","1","0.40","0","0.00","2","0.81"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","43","5","11.63","1","2.33","3","6.98","1","2.33","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","124","4","3.23","1","0.81","2","1.61","0","0.00","1","0.81"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","24","3","12.50","2","8.33","0","0.00","1","4.17","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","183","5","2.73","0","0.00","2","1.09","2","1.09","1","0.55"
"27990  :  โรงพยาบาลหนองฮี","257","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","192","5","2.60","2","1.04","1","0.52","2","1.04","0","0.00"
"11077  :  โรงพยาบาลนามน","401","6","1.50","3","0.75","2","0.50","1","0.25","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","453","6","1.32","0","0.00","5","1.10","1","0.22","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","42","1","2.38","0","0.00","1","2.38","0","0.00","0","0.00"
"11080  :  โรงพยาบาลเขาวง","116","1","0.86","0","0.00","1","0.86","0","0.00","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","63","1","1.59","1","1.59","0","0.00","0","0.00","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","380","13","3.42","2","0.53","7","1.84","2","0.53","2","0.53"
"11083  :  โรงพยาบาลสหัสขันธ์","226","12","5.31","3","1.33","2","0.88","3","1.33","4","1.77"
"11084  :  โรงพยาบาลคำม่วง","546","18","3.30","5","0.92","4","0.73","6","1.10","3","0.55"
"11085  :  โรงพยาบาลท่าคันโท","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","238","2","0.84","0","0.00","0","0.00","1","0.42","1","0.42"
"11087  :  โรงพยาบาลสมเด็จ","385","12","3.12","1","0.26","6","1.56","3","0.78","2","0.52"
"11088  :  โรงพยาบาลห้วยผึ้ง","461","6","1.30","1","0.22","3","0.65","0","0.00","2","0.43"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","957","10","1.04","3","0.31","3","0.31","2","0.21","2","0.21"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","158","5","3.16","3","1.90","0","0.00","0","0.00","2","1.27"
"28789  :  โรงพยาบาลฆ้องชัย","183","5","2.73","1","0.55","3","1.64","0","0.00","1","0.55"
"28790  :  โรงพยาบาลดอนจาน","100","3","3.00","1","1.00","2","2.00","0","0.00","0","0.00"
"28791  :  โรงพยาบาลสามชัย","51","1","1.96","0","0.00","0","0.00","0","0.00","1","1.96"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","467","9","1.93","1","0.21","6","1.28","0","0.00","2","0.43"
"11090  :  โรงพยาบาลกุดบาก","61","2","3.28","0","0.00","1","1.64","1","1.64","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","483","4","0.83","1","0.21","2","0.41","0","0.00","1","0.21"
"11092  :  โรงพยาบาลพังโคน","112","9","8.04","3","2.68","1","0.89","2","1.79","3","2.68"
"11093  :  โรงพยาบาลวาริชภูมิ","171","6","3.51","0","0.00","3","1.75","1","0.58","2","1.17"
"11094  :  โรงพยาบาลนิคมน้ำอูน","9","1","11.11","0","0.00","0","0.00","1","11.11","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","147","4","2.72","1","0.68","0","0.00","1","0.68","2","1.36"
"11096  :  โรงพยาบาลคำตากล้า","198","4","2.02","1","0.51","2","1.01","1","0.51","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","46","2","4.35","0","0.00","0","0.00","1","2.17","1","2.17"
"11098  :  โรงพยาบาลอากาศอำนวย","268","10","3.73","2","0.75","2","0.75","4","1.49","2","0.75"
"11099  :  โรงพยาบาลส่องดาว","110","1","0.91","0","0.00","0","0.00","0","0.00","1","0.91"
"11100  :  โรงพยาบาลเต่างอย","138","1","0.72","0","0.00","1","0.72","0","0.00","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","196","5","2.55","1","0.51","1","0.51","0","0.00","3","1.53"
"11102  :  โรงพยาบาลเจริญศิลป์","276","7","2.54","2","0.72","1","0.36","2","0.72","2","0.72"
"11103  :  โรงพยาบาลโพนนาแก้ว","8","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","409","9","2.20","3","0.73","4","0.98","1","0.24","1","0.24"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","28","2","7.14","0","0.00","1","3.57","0","0.00","1","3.57"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","189","2","1.06","2","1.06","0","0.00","0","0.00","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","205","5","2.44","1","0.49","3","1.46","0","0.00","1","0.49"
"11104  :  โรงพยาบาลปลาปาก","431","2","0.46","1","0.23","0","0.00","1","0.23","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","140","4","2.86","1","0.71","2","1.43","1","0.71","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","125","7","5.60","3","2.40","1","0.80","3","2.40","0","0.00"
"11107  :  โรงพยาบาลนาทม","87","1","1.15","0","0.00","1","1.15","0","0.00","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","818","12","1.47","2","0.24","3","0.37","2","0.24","5","0.61"
"11109  :  โรงพยาบาลนาแก","511","7","1.37","2","0.39","1","0.20","1","0.20","3","0.59"
"11110  :  โรงพยาบาลศรีสงคราม","323","14","4.33","7","2.17","2","0.62","3","0.93","2","0.62"
"11111  :  โรงพยาบาลนาหว้า","231","4","1.73","1","0.43","2","0.87","1","0.43","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","648","14","2.16","4","0.62","5","0.77","2","0.31","3","0.46"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","161","13","8.07","2","1.24","9","5.59","1","0.62","1","0.62"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","118","3","2.54","0","0.00","1","0.85","1","0.85","1","0.85"
"10712  :  โรงพยาบาลมุกดาหาร","292","10","3.42","2","0.68","3","1.03","2","0.68","3","1.03"
"11113  :  โรงพยาบาลนิคมคำสร้อย","405","14","3.46","7","1.73","2","0.49","2","0.49","3","0.74"
"11114  :  โรงพยาบาลดอนตาล","247","29","11.74","3","1.21","24","9.72","1","0.40","1","0.40"
"11115  :  โรงพยาบาลดงหลวง","112","3","2.68","0","0.00","3","2.68","0","0.00","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","78","4","5.13","2","2.56","1","1.28","1","1.28","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","41","3","7.32","1","2.44","1","2.44","1","2.44","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","180","1","0.56","0","0.00","1","0.56","0","0.00","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","132","5","3.79","0","0.00","0","0.00","1","0.76","4","3.03"
"10713  :  โรงพยาบาลนครพิงค์","3","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","459","22","4.79","2","0.44","7","1.53","2","0.44","11","2.40"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","657","12","1.83","0","0.00","6","0.91","2","0.30","4","0.61"
"11121  :  โรงพยาบาลเชียงดาว","735","18","2.45","2","0.27","1","0.14","4","0.54","11","1.50"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","325","8","2.46","1","0.31","3","0.92","3","0.92","1","0.31"
"11125  :  โรงพยาบาลฝาง","64","1","1.56","0","0.00","1","1.56","0","0.00","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","262","6","2.29","0","0.00","4","1.53","1","0.38","1","0.38"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","498","10","2.01","6","1.20","2","0.40","0","0.00","2","0.40"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11132  :  โรงพยาบาลฮอด","13","1","7.69","0","0.00","0","0.00","0","0.00","1","7.69"
"11133  :  โรงพยาบาลดอยเต่า","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","137","3","2.19","0","0.00","3","2.19","0","0.00","0","0.00"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","337","8","2.37","2","0.59","1","0.30","3","0.89","2","0.59"
"11138  :  โรงพยาบาลแม่วาง","308","11","3.57","7","2.27","1","0.32","1","0.32","2","0.65"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","28","1","3.57","1","3.57","0","0.00","0","0.00","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","108","2","1.85","0","0.00","0","0.00","0","0.00","2","1.85"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","227","15","6.61","7","3.08","6","2.64","2","0.88","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","1,107","32","2.89","16","1.45","6","0.54","7","0.63","3","0.27"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","307","6","1.95","3","0.98","0","0.00","2","0.65","1","0.33"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","83","1","1.20","0","0.00","0","0.00","0","0.00","1","1.20"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","130","8","6.15","3","2.31","1","0.77","1","0.77","3","2.31"
"11141  :  โรงพยาบาลบ้านโฮ่ง","217","9","4.15","1","0.46","3","1.38","3","1.38","2","0.92"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","39","1","2.56","1","2.56","0","0.00","0","0.00","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","71","1","1.41","0","0.00","0","0.00","1","1.41","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","312","7","2.24","1","0.32","1","0.32","3","0.96","2","0.64"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","84","1","1.19","1","1.19","0","0.00","0","0.00","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","76","3","3.95","2","2.63","1","1.32","0","0.00","0","0.00"
"10672  :  โรงพยาบาลลำปาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","575","22","3.83","6","1.04","6","1.04","4","0.70","6","1.04"
"11147  :  โรงพยาบาลเกาะคา","71","5","7.04","2","2.82","1","1.41","1","1.41","1","1.41"
"11148  :  โรงพยาบาลเสริมงาม","451","10","2.22","2","0.44","7","1.55","0","0.00","1","0.22"
"11149  :  โรงพยาบาลงาว","246","8","3.25","2","0.81","2","0.81","3","1.22","1","0.41"
"11150  :  โรงพยาบาลแจ้ห่ม","395","12","3.04","1","0.25","3","0.76","5","1.27","3","0.76"
"11151  :  โรงพยาบาลวังเหนือ","325","12","3.69","2","0.62","5","1.54","2","0.62","3","0.92"
"11152  :  โรงพยาบาลเถิน","106","6","5.66","1","0.94","3","2.83","1","0.94","1","0.94"
"11153  :  โรงพยาบาลแม่พริก","123","10","8.13","8","6.50","1","0.81","0","0.00","1","0.81"
"11154  :  โรงพยาบาลแม่ทะ","83","3","3.61","1","1.20","1","1.20","1","1.20","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","1,091","20","1.83","6","0.55","7","0.64","2","0.18","5","0.46"
"11156  :  โรงพยาบาลห้างฉัตร","122","6","4.92","1","0.82","3","2.46","1","0.82","1","0.82"
"11157  :  โรงพยาบาลเมืองปาน","338","9","2.66","3","0.89","3","0.89","2","0.59","1","0.30"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
