"โรงพยาบาล","รวม","ไตรมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","A","%","A","%","A","%","A","%"
"11000  :  โรงพยาบาลน้ำพอง","745","22","2.95","10","1.34","4","0.54","4","0.54","4","0.54"
"11001  :  โรงพยาบาลอุบลรัตน์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","131","2","1.53","0","0.00","0","0.00","1","0.76","1","0.76"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11006  :  โรงพยาบาลแวงน้อย","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","266","8","3.01","5","1.88","1","0.38","1","0.38","1","0.38"
"11010  :  โรงพยาบาลชนบท","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","27","2","7.41","2","7.41","0","0.00","0","0.00","0","0.00"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","41","1","2.44","0","0.00","1","2.44","0","0.00","0","0.00"
"11014  :  โรงพยาบาลหนองวัวซอ","43","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11015  :  โรงพยาบาลกุมภวาปี","852","29","3.40","6","0.70","8","0.94","14","1.64","1","0.12"
"11016  :  โรงพยาบาลห้วยเกิ้ง","82","4","4.88","1","1.22","1","1.22","1","1.22","1","1.22"
"11017  :  โรงพยาบาลโนนสะอาด","426","3","0.70","0","0.00","0","0.00","2","0.47","1","0.23"
"11018  :  โรงพยาบาลหนองหาน","248","3","1.21","1","0.40","0","0.00","2","0.81","0","0.00"
"11019  :  โรงพยาบาลทุ่งฝน","74","2","2.70","0","0.00","1","1.35","1","1.35","0","0.00"
"11020  :  โรงพยาบาลไชยวาน","90","1","1.11","0","0.00","0","0.00","0","0.00","1","1.11"
"11021  :  โรงพยาบาลศรีธาตุ","108","4","3.70","0","0.00","2","1.85","0","0.00","2","1.85"
"11022  :  โรงพยาบาลวังสามหมอ","14","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11023  :  โรงพยาบาลบ้านผือ","12","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11024  :  โรงพยาบาลน้ำโสม","560","15","2.68","4","0.71","4","0.71","4","0.71","3","0.54"
"11025  :  โรงพยาบาลเพ็ญ","97","4","4.12","2","2.06","0","0.00","1","1.03","1","1.03"
"11026  :  โรงพยาบาลสร้างคอม","146","5","3.42","3","2.05","1","0.68","0","0.00","1","0.68"
"11027  :  โรงพยาบาลหนองแสง","22","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11028  :  โรงพยาบาลนายูง","29","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","248","5","2.02","0","0.00","4","1.61","0","0.00","1","0.40"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","274","2","0.73","1","0.36","0","0.00","0","0.00","1","0.36"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","153","1","0.65","1","0.65","0","0.00","0","0.00","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","53","1","1.89","1","1.89","0","0.00","0","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10705  :  โรงพยาบาลเลย","515","8","1.55","2","0.39","4","0.78","1","0.19","1","0.19"
"11030  :  โรงพยาบาลนาด้วง","76","3","3.95","2","2.63","0","0.00","1","1.32","0","0.00"
"11031  :  โรงพยาบาลเชียงคาน","273","5","1.83","1","0.37","2","0.73","1","0.37","1","0.37"
"11032  :  โรงพยาบาลปากชม","202","5","2.48","2","0.99","1","0.50","1","0.50","1","0.50"
"11033  :  โรงพยาบาลนาแห้ว","68","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11034  :  โรงพยาบาลภูเรือ","84","2","2.38","0","0.00","0","0.00","2","2.38","0","0.00"
"11035  :  โรงพยาบาลท่าลี่","320","7","2.19","1","0.31","4","1.25","1","0.31","1","0.31"
"11036  :  โรงพยาบาลวังสะพุง","620","12","1.94","0","0.00","4","0.65","4","0.65","4","0.65"
"11037  :  โรงพยาบาลภูกระดึง","60","3","5.00","0","0.00","2","3.33","0","0.00","1","1.67"
"11038  :  โรงพยาบาลภูหลวง","113","4","3.54","1","0.88","2","1.77","1","0.88","0","0.00"
"11039  :  โรงพยาบาลผาขาว","101","7","6.93","4","3.96","2","1.98","0","0.00","1","0.99"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","319","16","5.02","7","2.19","5","1.57","3","0.94","1","0.31"
"14133  :  โรงพยาบาลเอราวัณ","116","3","2.59","0","0.00","3","2.59","0","0.00","0","0.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","3","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","481","10","2.08","0","0.00","2","0.42","3","0.62","5","1.04"
"11042  :  โรงพยาบาลโพนพิสัย","319","9","2.82","1","0.31","4","1.25","4","1.25","0","0.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","309","3","0.97","1","0.32","1","0.32","0","0.00","1","0.32"
"11045  :  โรงพยาบาลสังคม","104","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","160","3","1.88","2","1.25","0","0.00","1","0.63","0","0.00"
"14558  :  โรงพยาบาลพิสัยเวช","12","1","8.33","0","0.00","1","8.33","0","0.00","0","0.00"
"21356  :  โรงพยาบาลสระใคร","53","2","3.77","1","1.89","0","0.00","0","0.00","1","1.89"
"28778  :  โรงพยาบาลโพธิ์ตาก","35","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","107","1","0.93","0","0.00","0","0.00","0","0.00","1","0.93"
"28815  :  โรงพยาบาลรัตนวาปี","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11051  :  โรงพยาบาลแกดำ","189","4","2.12","1","0.53","0","0.00","0","0.00","3","1.59"
"11052  :  โรงพยาบาลโกสุมพิสัย","77","1","1.30","0","0.00","0","0.00","1","1.30","0","0.00"
"11053  :  โรงพยาบาลกันทรวิชัย","124","4","3.23","2","1.61","0","0.00","1","0.81","1","0.81"
"11054  :  โรงพยาบาลเชียงยืน","281","5","1.78","0","0.00","0","0.00","1","0.36","4","1.42"
"11055  :  โรงพยาบาลบรบือ","37","1","2.70","0","0.00","0","0.00","0","0.00","1","2.70"
"11056  :  โรงพยาบาลนาเชือก","53","2","3.77","0","0.00","2","3.77","0","0.00","0","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","202","5","2.48","0","0.00","1","0.50","2","0.99","2","0.99"
"11058  :  โรงพยาบาลวาปีปทุม","77","2","2.60","0","0.00","1","1.30","0","0.00","1","1.30"
"11059  :  โรงพยาบาลนาดูน","76","5","6.58","2","2.63","0","0.00","0","0.00","3","3.95"
"11060  :  โรงพยาบาลยางสีสุราช","147","4","2.72","0","0.00","3","2.04","1","0.68","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","145","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","60","3","5.00","1","1.67","1","1.67","0","0.00","1","1.67"
"28843  :  โรงพยาบาลชื่นชม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","144","7","4.86","1","0.69","1","0.69","2","1.39","3","2.08"
"11062  :  โรงพยาบาลปทุมรัตต์","144","4","2.78","0","0.00","1","0.69","0","0.00","3","2.08"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","569","11","1.93","4","0.70","2","0.35","3","0.53","2","0.35"
"11064  :  โรงพยาบาลธวัชบุรี","139","2","1.44","1","0.72","0","0.00","0","0.00","1","0.72"
"11065  :  โรงพยาบาลพนมไพร","34","3","8.82","2","5.88","1","2.94","0","0.00","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","243","1","0.41","0","0.00","0","0.00","1","0.41","0","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","24","1","4.17","0","0.00","0","0.00","0","0.00","1","4.17"
"11068  :  โรงพยาบาลหนองพอก","67","4","5.97","0","0.00","2","2.99","2","2.99","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","180","6","3.33","3","1.67","1","0.56","2","1.11","0","0.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","455","12","2.64","4","0.88","2","0.44","4","0.88","2","0.44"
"11071  :  โรงพยาบาลเมืองสรวง","106","2","1.89","1","0.94","0","0.00","1","0.94","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","96","8","8.33","2","2.08","3","3.13","1","1.04","2","2.08"
"11073  :  โรงพยาบาลอาจสามารถ","74","1","1.35","0","0.00","1","1.35","0","0.00","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","197","7","3.55","2","1.02","1","0.51","2","1.02","2","1.02"
"11075  :  โรงพยาบาลศรีสมเด็จ","134","10","7.46","3","2.24","1","0.75","4","2.99","2","1.49"
"11076  :  โรงพยาบาลจังหาร","79","2","2.53","2","2.53","0","0.00","0","0.00","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","207","5","2.42","0","0.00","0","0.00","2","0.97","3","1.45"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","308","3","0.97","0","0.00","1","0.32","2","0.65","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","27","1","3.70","0","0.00","0","0.00","1","3.70","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","98","2","2.04","0","0.00","1","1.02","0","0.00","1","1.02"
"27990  :  โรงพยาบาลหนองฮี","132","2","1.52","1","0.76","0","0.00","0","0.00","1","0.76"
"10709  :  โรงพยาบาลกาฬสินธุ์","14","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11077  :  โรงพยาบาลนามน","167","4","2.40","1","0.60","2","1.20","0","0.00","1","0.60"
"11078  :  โรงพยาบาลกมลาไสย","334","7","2.10","1","0.30","0","0.00","4","1.20","2","0.60"
"11079  :  โรงพยาบาลร่องคำ","113","3","2.65","1","0.88","1","0.88","0","0.00","1","0.88"
"11080  :  โรงพยาบาลเขาวง","157","1","0.64","1","0.64","0","0.00","0","0.00","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","75","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","229","3","1.31","1","0.44","1","0.44","0","0.00","1","0.44"
"11083  :  โรงพยาบาลสหัสขันธ์","286","5","1.75","0","0.00","0","0.00","4","1.40","1","0.35"
"11084  :  โรงพยาบาลคำม่วง","319","6","1.88","4","1.25","1","0.31","0","0.00","1","0.31"
"11085  :  โรงพยาบาลท่าคันโท","57","1","1.75","0","0.00","0","0.00","1","1.75","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","164","1","0.61","0","0.00","1","0.61","0","0.00","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","15","2","13.33","0","0.00","0","0.00","2","13.33","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","233","6","2.58","3","1.29","0","0.00","3","1.29","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","295","7","2.37","2","0.68","0","0.00","4","1.36","1","0.34"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","168","5","2.98","1","0.60","3","1.79","1","0.60","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","82","1","1.22","0","0.00","0","0.00","1","1.22","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","103","3","2.91","2","1.94","1","0.97","0","0.00","0","0.00"
"28791  :  โรงพยาบาลสามชัย","44","2","4.55","2","4.55","0","0.00","0","0.00","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","657","12","1.83","0","0.00","3","0.46","3","0.46","6","0.91"
"11090  :  โรงพยาบาลกุดบาก","63","2","3.17","0","0.00","1","1.59","0","0.00","1","1.59"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","65","3","4.62","1","1.54","1","1.54","0","0.00","1","1.54"
"11092  :  โรงพยาบาลพังโคน","193","5","2.59","0","0.00","2","1.04","2","1.04","1","0.52"
"11093  :  โรงพยาบาลวาริชภูมิ","119","1","0.84","0","0.00","0","0.00","1","0.84","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","164","1","0.61","0","0.00","1","0.61","0","0.00","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","396","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","75","1","1.33","0","0.00","0","0.00","0","0.00","1","1.33"
"11097  :  โรงพยาบาลบ้านม่วง","273","9","3.30","2","0.73","3","1.10","0","0.00","4","1.47"
"11098  :  โรงพยาบาลอากาศอำนวย","381","5","1.31","1","0.26","1","0.26","0","0.00","3","0.79"
"11099  :  โรงพยาบาลส่องดาว","468","9","1.92","2","0.43","3","0.64","1","0.21","3","0.64"
"11100  :  โรงพยาบาลเต่างอย","80","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","209","3","1.44","1","0.48","2","0.96","0","0.00","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","533","4","0.75","2","0.38","1","0.19","0","0.00","1","0.19"
"11103  :  โรงพยาบาลโพนนาแก้ว","89","6","6.74","1","1.12","4","4.49","0","0.00","1","1.12"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","310","8","2.58","2","0.65","1","0.32","2","0.65","3","0.97"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","40","2","5.00","0","0.00","1","2.50","0","0.00","1","2.50"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","71","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","343","2","0.58","2","0.58","0","0.00","0","0.00","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","58","1","1.72","0","0.00","1","1.72","0","0.00","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","432","13","3.01","4","0.93","5","1.16","2","0.46","2","0.46"
"11107  :  โรงพยาบาลนาทม","91","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","325","8","2.46","2","0.62","1","0.31","0","0.00","5","1.54"
"11109  :  โรงพยาบาลนาแก","194","7","3.61","1","0.52","4","2.06","2","1.03","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","215","5","2.33","2","0.93","2","0.93","0","0.00","1","0.47"
"11111  :  โรงพยาบาลนาหว้า","781","9","1.15","1","0.13","2","0.26","5","0.64","1","0.13"
"11112  :  โรงพยาบาลโพนสวรรค์","438","12","2.74","3","0.68","2","0.46","7","1.60","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","45","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","66","4","6.06","0","0.00","4","6.06","0","0.00","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","43","1","2.33","0","0.00","0","0.00","1","2.33","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","131","4","3.05","1","0.76","0","0.00","0","0.00","3","2.29"
"11114  :  โรงพยาบาลดอนตาล","191","1","0.52","1","0.52","0","0.00","0","0.00","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","108","7","6.48","0","0.00","6","5.56","0","0.00","1","0.93"
"11117  :  โรงพยาบาลหว้านใหญ่","47","1","2.13","0","0.00","1","2.13","0","0.00","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","96","2","2.08","0","0.00","0","0.00","1","1.04","1","1.04"
"06009  :  โรงพยาบาลแม่ตื่น","51","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","468","40","8.55","7","1.50","7","1.50","1","0.21","25","5.34"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","264","2","0.76","1","0.38","0","0.00","1","0.38","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","657","19","2.89","6","0.91","8","1.22","2","0.30","3","0.46"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","1,065","11","1.03","2","0.19","3","0.28","4","0.38","2","0.19"
"11125  :  โรงพยาบาลฝาง","781","12","1.54","1","0.13","0","0.00","7","0.90","4","0.51"
"11126  :  โรงพยาบาลแม่อาย","240","4","1.67","2","0.83","1","0.42","1","0.42","0","0.00"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","144","2","1.39","2","1.39","0","0.00","0","0.00","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11132  :  โรงพยาบาลฮอด","200","6","3.00","1","0.50","3","1.50","0","0.00","2","1.00"
"11133  :  โรงพยาบาลดอยเต่า","31","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","315","1","0.32","0","0.00","1","0.32","0","0.00","0","0.00"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","52","1","1.92","0","0.00","0","0.00","1","1.92","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","317","8","2.52","4","1.26","2","0.63","2","0.63","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","99","3","3.03","0","0.00","0","0.00","2","2.02","1","1.01"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","158","7","4.43","0","0.00","6","3.80","1","0.63","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","137","38","27.74","0","0.00","38","27.74","0","0.00","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","17","1","5.88","0","0.00","1","5.88","0","0.00","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","324","8","2.47","2","0.62","4","1.23","1","0.31","1","0.31"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","85","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","64","3","4.69","0","0.00","1","1.56","0","0.00","2","3.13"
"11141  :  โรงพยาบาลบ้านโฮ่ง","374","7","1.87","1","0.27","0","0.00","0","0.00","6","1.60"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","86","3","3.49","1","1.16","1","1.16","1","1.16","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","101","4","3.96","0","0.00","0","0.00","3","2.97","1","0.99"
"11145  :  โรงพยาบาลบ้านธิ","789","12","1.52","3","0.38","1","0.13","3","0.38","5","0.63"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","153","8","5.23","1","0.65","3","1.96","3","1.96","1","0.65"
"24956  :  โรงพยาบาลเวียงหนองล่อง","96","1","1.04","0","0.00","0","0.00","1","1.04","0","0.00"
"10672  :  โรงพยาบาลลำปาง","365","79","21.64","59","16.16","7","1.92","8","2.19","5","1.37"
"11146  :  โรงพยาบาลแม่เมาะ","186","6","3.23","3","1.61","2","1.08","1","0.54","0","0.00"
"11147  :  โรงพยาบาลเกาะคา","42","1","2.38","1","2.38","0","0.00","0","0.00","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","127","7","5.51","1","0.79","2","1.57","3","2.36","1","0.79"
"11149  :  โรงพยาบาลงาว","108","4","3.70","1","0.93","0","0.00","1","0.93","2","1.85"
"11150  :  โรงพยาบาลแจ้ห่ม","145","6","4.14","3","2.07","2","1.38","0","0.00","1","0.69"
"11151  :  โรงพยาบาลวังเหนือ","83","3","3.61","3","3.61","0","0.00","0","0.00","0","0.00"
"11152  :  โรงพยาบาลเถิน","74","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","108","3","2.78","1","0.93","2","1.85","0","0.00","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","567","13","2.29","10","1.76","1","0.18","2","0.35","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","420","12","2.86","2","0.48","4","0.95","5","1.19","1","0.24"
"11156  :  โรงพยาบาลห้างฉัตร","24","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","104","2","1.92","0","0.00","1","0.96","1","0.96","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
