"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน"
"10976  :  โรงพยาบาลหนองบัวระเหว","2,858","172","6,018.19","56","1,959.41","34","1,189.64","37","1,294.61","45","1,574.53"
"10977  :  โรงพยาบาลเทพสถิต","9,569","168","1,755.67","32","334.41","49","512.07","39","407.57","48","501.62"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","12,227","692","5,659.61","173","1,414.90","152","1,243.15","165","1,349.47","202","1,652.08"
"10979  :  โรงพยาบาลบ้านแท่น","6,336","170","2,683.08","48","757.58","37","583.96","47","741.79","38","599.75"
"10980  :  โรงพยาบาลแก้งคร้อ","8,984","256","2,849.51","43","478.63","70","779.16","54","601.07","89","990.65"
"10981  :  โรงพยาบาลคอนสาร","3,641","139","3,817.63","41","1,126.06","40","1,098.60","34","933.81","24","659.16"
"10982  :  โรงพยาบาลภักดีชุมพล","2,921","150","5,135.23","37","1,266.69","39","1,335.16","39","1,335.16","35","1,198.22"
"10983  :  โรงพยาบาลเนินสง่า","2,095","84","4,009.55","25","1,193.32","27","1,288.78","24","1,145.58","8","381.86"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","399","0.00","107","0.00","107","0.00","102","0.00","83","0.00"
"10985  :  โรงพยาบาลชานุมาน","5,136","15","292.06","5","97.35","4","77.88","2","38.94","4","77.88"
"10986  :  โรงพยาบาลปทุมราชวงศา","4,917","94","1,911.73","17","345.74","27","549.12","28","569.45","22","447.43"
"10987  :  โรงพยาบาลพนา","4,052","28","691.02","8","197.43","7","172.75","5","123.40","8","197.43"
"10988  :  โรงพยาบาลเสนางคนิคม","7,728","49","634.06","11","142.34","6","77.64","15","194.10","17","219.98"
"10989  :  โรงพยาบาลหัวตะพาน","2,825","83","2,938.05","22","778.76","21","743.36","18","637.17","22","778.76"
"10990  :  โรงพยาบาลลืออำนาจ","3,877","37","954.35","4","103.17","16","412.69","8","206.35","9","232.14"
"11040  :  โรงพยาบาลบึงกาฬ","0","607","0.00","145","0.00","162","0.00","134","0.00","166","0.00"
"11041  :  โรงพยาบาลพรเจริญ","5,114","203","3,969.50","64","1,251.47","51","997.26","28","547.52","60","1,173.25"
"11043  :  โรงพยาบาลโซ่พิสัย","0","209","0.00","58","0.00","63","0.00","40","0.00","48","0.00"
"11046  :  โรงพยาบาลเซกา","0","265","0.00","65","0.00","50","0.00","75","0.00","75","0.00"
"11047  :  โรงพยาบาลปากคาด","5,579","90","1,613.19","14","250.94","8","143.39","30","537.73","38","681.13"
"11048  :  โรงพยาบาลบึงโขงหลง","0","155","0.00","44","0.00","39","0.00","37","0.00","35","0.00"
"11049  :  โรงพยาบาลศรีวิไล","6,086","156","2,563.26","29","476.50","25","410.78","46","755.83","56","920.14"
"11050  :  โรงพยาบาลบุ่งคล้า","1,473","71","4,820.10","8","543.11","14","950.44","14","950.44","35","2,376.10"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","322","0.00","55","0.00","63","0.00","89","0.00","115","0.00"
"10991  :  โรงพยาบาลนากลาง","89","151","169,662.92","26","29,213.48","46","51,685.39","42","47,191.01","37","41,573.03"
"10992  :  โรงพยาบาลโนนสัง","35","182","520,000.00","47","134,285.71","55","157,142.86","40","114,285.71","40","114,285.71"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","359","0.00","94","0.00","105","0.00","81","0.00","79","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","6","119","1,983,333.33","38","633,333.33","26","433,333.33","27","450,000.00","28","466,666.67"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","26","98","376,923.08","9","34,615.38","21","80,769.23","23","88,461.54","45","173,076.92"
"10670  :  โรงพยาบาลขอนแก่น","2,766","447","16,160.52","94","3,398.41","109","3,940.71","115","4,157.63","129","4,663.77"
"10995  :  โรงพยาบาลบ้านฝาง","0","299","0.00","74","0.00","80","0.00","75","0.00","70","0.00"
"10996  :  โรงพยาบาลพระยืน","0","86","0.00","20","0.00","12","0.00","26","0.00","28","0.00"
"10997  :  โรงพยาบาลหนองเรือ","6","205","3,416,666.67","63","1,050,000.00","59","983,333.33","53","883,333.33","30","500,000.00"
"10998  :  โรงพยาบาลชุมแพ","0","219","0.00","69","0.00","54","0.00","46","0.00","50","0.00"
"10999  :  โรงพยาบาลสีชมพู","6,544","121","1,849.02","23","351.47","32","489.00","19","290.34","47","718.22"
"11000  :  โรงพยาบาลน้ำพอง","6,308","208","3,297.40","41","649.97","50","792.64","57","903.61","60","951.17"
"11001  :  โรงพยาบาลอุบลรัตน์","6","67","1,116,666.67","9","150,000.00","17","283,333.33","10","166,666.67","31","516,666.67"
"11002  :  โรงพยาบาลบ้านไผ่","0","289","0.00","75","0.00","74","0.00","86","0.00","54","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","2,963","32","1,079.99","8","270.00","6","202.50","11","371.25","7","236.25"
"11004  :  โรงพยาบาลพล","7","378","5,400,000.00","97","1,385,714.29","110","1,571,428.57","96","1,371,428.57","75","1,071,428.57"
"11005  :  โรงพยาบาลแวงใหญ่","1","98","9,800,000.00","31","3,100,000.00","26","2,600,000.00","24","2,400,000.00","17","1,700,000.00"
"11006  :  โรงพยาบาลแวงน้อย","54","62","114,814.81","12","22,222.22","17","31,481.48","17","31,481.48","16","29,629.63"
"11007  :  โรงพยาบาลหนองสองห้อง","0","297","0.00","40","0.00","58","0.00","96","0.00","103","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","174","0.00","39","0.00","40","0.00","52","0.00","43","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","7,701","300","3,895.60","83","1,077.78","73","947.93","82","1,064.80","62","805.09"
"11010  :  โรงพยาบาลชนบท","0","61","0.00","16","0.00","19","0.00","15","0.00","11","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","32","0.00","5","0.00","8","0.00","10","0.00","9","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","1","27","2,700,000.00","2","200,000.00","8","800,000.00","6","600,000.00","11","1,100,000.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","0","220","0.00","69","0.00","59","0.00","34","0.00","58","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","1,958","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","435","0.00","114","0.00","124","0.00","98","0.00","99","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14132  :  โรงพยาบาลซำสูง","3","72","2,400,000.00","17","566,666.67","18","600,000.00","21","700,000.00","16","533,333.33"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","384","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","9","0.00","2","0.00","3","0.00","0","0.00","4","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","62","0.00","6","0.00","12","0.00","17","0.00","27","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","1,620","23","1,419.75","5","308.64","6","370.37","5","308.64","7","432.10"
"77652  :  โรงพยาบาลโนนศิลา","0","49","0.00","32","0.00","3","0.00","5","0.00","9","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","368","0.00","99","0.00","97","0.00","71","0.00","101","0.00"
"11013  :  โรงพยาบาลกุดจับ","3,989","625","15,668.09","159","3,985.96","161","4,036.10","139","3,484.58","166","4,161.44"
"11014  :  โรงพยาบาลหนองวัวซอ","5,697","308","5,406.35","61","1,070.74","79","1,386.69","78","1,369.14","90","1,579.78"
"11015  :  โรงพยาบาลกุมภวาปี","10,051","562","5,591.48","150","1,492.39","147","1,462.54","138","1,373.00","127","1,263.56"
"11016  :  โรงพยาบาลห้วยเกิ้ง","1,228","14","1,140.07","1","81.43","3","244.30","2","162.87","8","651.47"
"11017  :  โรงพยาบาลโนนสะอาด","5,904","208","3,523.04","53","897.70","50","846.88","52","880.76","53","897.70"
"11018  :  โรงพยาบาลหนองหาน","9,749","549","5,631.35","111","1,138.58","138","1,415.53","135","1,384.76","165","1,692.48"
"11019  :  โรงพยาบาลทุ่งฝน","4,568","104","2,276.71","29","634.85","32","700.53","21","459.72","22","481.61"
"11020  :  โรงพยาบาลไชยวาน","6,963","53","761.17","5","71.81","4","57.45","17","244.15","27","387.76"
"11021  :  โรงพยาบาลศรีธาตุ","3,800","328","8,631.58","58","1,526.32","80","2,105.26","95","2,500.00","95","2,500.00"
"11022  :  โรงพยาบาลวังสามหมอ","6,911","321","4,644.77","99","1,432.50","76","1,099.70","74","1,070.76","72","1,041.82"
"11023  :  โรงพยาบาลบ้านผือ","7,543","480","6,363.52","121","1,604.14","118","1,564.36","115","1,524.59","126","1,670.42"
"11024  :  โรงพยาบาลน้ำโสม","8,832","143","1,619.11","40","452.90","29","328.35","36","407.61","38","430.25"
"11025  :  โรงพยาบาลเพ็ญ","8,306","366","4,406.45","98","1,179.87","110","1,324.34","64","770.53","94","1,131.71"
"11026  :  โรงพยาบาลสร้างคอม","5,670","150","2,645.50","55","970.02","40","705.47","25","440.92","30","529.10"
"11027  :  โรงพยาบาลหนองแสง","3,766","77","2,044.61","12","318.64","15","398.30","16","424.85","34","902.81"
"11028  :  โรงพยาบาลนายูง","3,349","41","1,224.25","11","328.46","6","179.16","13","388.18","11","328.46"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","3,255","64","1,966.21","12","368.66","17","522.27","18","553.00","17","522.27"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","12,730","697","5,475.26","156","1,225.45","177","1,390.42","194","1,523.96","170","1,335.43"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","15,673","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","3,942","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","62","0.00","7","0.00","18","0.00","14","0.00","23","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","4","10","250,000.00","2","50,000.00","3","75,000.00","3","75,000.00","2","50,000.00"
"10705  :  โรงพยาบาลเลย","12,096","513","4,241.07","117","967.26","131","1,083.00","113","934.19","152","1,256.61"
"11030  :  โรงพยาบาลนาด้วง","5,495","26","473.16","13","236.58","4","72.79","3","54.60","6","109.19"
"11031  :  โรงพยาบาลเชียงคาน","7,380","175","2,371.27","54","731.71","39","528.46","36","487.80","46","623.31"
"11032  :  โรงพยาบาลปากชม","3,202","269","8,401.00","65","2,029.98","82","2,560.90","59","1,842.60","63","1,967.52"
"11033  :  โรงพยาบาลนาแห้ว","1,269","37","2,915.68","10","788.02","13","1,024.43","8","630.42","6","472.81"
"11034  :  โรงพยาบาลภูเรือ","3,689","43","1,165.63","15","406.61","11","298.18","10","271.08","7","189.75"
"11035  :  โรงพยาบาลท่าลี่","2,241","97","4,328.42","32","1,427.93","22","981.70","22","981.70","21","937.08"
"11036  :  โรงพยาบาลวังสะพุง","8,851","430","4,858.21","117","1,321.88","109","1,231.50","96","1,084.62","108","1,220.20"
"11037  :  โรงพยาบาลภูกระดึง","7,048","75","1,064.13","34","482.41","15","212.83","15","212.83","11","156.07"
"11038  :  โรงพยาบาลภูหลวง","3,652","52","1,423.88","16","438.12","12","328.59","8","219.06","16","438.12"
"11039  :  โรงพยาบาลผาขาว","5,792","182","3,142.27","44","759.67","31","535.22","49","845.99","58","1,001.38"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","5,500","168","3,054.55","45","818.18","44","800.00","42","763.64","37","672.73"
"14133  :  โรงพยาบาลเอราวัณ","4,219","117","2,773.17","28","663.66","22","521.45","33","782.18","34","805.88"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","648","85","13,117.28","17","2,623.46","23","3,549.38","14","2,160.49","31","4,783.95"
"10706  :  โรงพยาบาลหนองคาย","16,285","201","1,234.26","47","288.61","50","307.03","44","270.19","60","368.44"
"11042  :  โรงพยาบาลโพนพิสัย","3,433","230","6,699.68","57","1,660.36","63","1,835.13","50","1,456.45","60","1,747.74"
"11044  :  โรงพยาบาลศรีเชียงใหม่","6,370","184","2,888.54","69","1,083.20","53","832.03","34","533.75","28","439.56"
"11045  :  โรงพยาบาลสังคม","2,670","176","6,591.76","44","1,647.94","57","2,134.83","37","1,385.77","38","1,423.22"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","11,653","230","1,973.74","63","540.63","59","506.31","56","480.56","52","446.24"
"14558  :  โรงพยาบาลพิสัยเวช","6,745","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21356  :  โรงพยาบาลสระใคร","1,737","63","3,626.94","24","1,381.69","18","1,036.27","12","690.85","9","518.13"
"28778  :  โรงพยาบาลโพธิ์ตาก","861","61","7,084.79","23","2,671.31","21","2,439.02","8","929.15","9","1,045.30"
"28811  :  โรงพยาบาลเฝ้าไร่","2,867","167","5,824.90","37","1,290.55","45","1,569.58","36","1,255.67","49","1,709.10"
"28815  :  โรงพยาบาลรัตนวาปี","828","17","2,053.14","1","120.77","2","241.55","5","603.86","9","1,086.96"
"10707  :  โรงพยาบาลมหาสารคาม","0","477","0.00","116","0.00","113","0.00","111","0.00","137","0.00"
"11051  :  โรงพยาบาลแกดำ","3,003","74","2,464.20","14","466.20","27","899.10","11","366.30","22","732.60"
"11052  :  โรงพยาบาลโกสุมพิสัย","11,134","242","2,173.52","71","637.69","58","520.93","57","511.95","56","502.96"
"11053  :  โรงพยาบาลกันทรวิชัย","4,674","281","6,011.98","78","1,668.81","79","1,690.20","51","1,091.14","73","1,561.83"
"11054  :  โรงพยาบาลเชียงยืน","7,747","187","2,413.84","36","464.70","35","451.79","41","529.24","75","968.12"
"11055  :  โรงพยาบาลบรบือ","9,913","559","5,639.06","146","1,472.81","127","1,281.15","134","1,351.76","152","1,533.34"
"11056  :  โรงพยาบาลนาเชือก","4,743","231","4,870.34","53","1,117.44","58","1,222.85","71","1,496.94","49","1,033.10"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","6,607","179","2,709.25","43","650.82","49","741.64","45","681.10","42","635.69"
"11058  :  โรงพยาบาลวาปีปทุม","8,322","402","4,830.57","97","1,165.59","111","1,333.81","84","1,009.37","110","1,321.80"
"11059  :  โรงพยาบาลนาดูน","2,949","44","1,492.03","13","440.83","11","373.01","9","305.19","11","373.01"
"11060  :  โรงพยาบาลยางสีสุราช","2,812","300","10,668.56","81","2,880.51","66","2,347.08","69","2,453.77","84","2,987.20"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","66,004","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","1,497","26","1,736.81","4","267.20","10","668.00","7","467.60","5","334.00"
"28843  :  โรงพยาบาลชื่นชม","572","12","2,097.90","2","349.65","4","699.30","1","174.83","5","874.13"
"10708  :  โรงพยาบาลร้อยเอ็ด","199","677","340,201.01","160","80,402.01","165","82,914.57","149","74,874.37","203","102,010.05"
"11061  :  โรงพยาบาลเกษตรวิสัย","8,194","19","231.88","4","48.82","6","73.22","5","61.02","4","48.82"
"11062  :  โรงพยาบาลปทุมรัตต์","5,196","76","1,462.66","19","365.67","24","461.89","19","365.67","14","269.44"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","9,842","306","3,109.12","86","873.81","73","741.72","62","629.95","85","863.65"
"11064  :  โรงพยาบาลธวัชบุรี","3,412","97","2,842.91","29","849.94","26","762.02","21","615.47","21","615.47"
"11065  :  โรงพยาบาลพนมไพร","8","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","8,601","186","2,162.54","30","348.80","34","395.30","42","488.32","80","930.12"
"11067  :  โรงพยาบาลโพธิ์ชัย","6,412","16","249.53","3","46.79","1","15.60","3","46.79","9","140.36"
"11068  :  โรงพยาบาลหนองพอก","5,530","63","1,139.24","18","325.50","11","198.92","13","235.08","21","379.75"
"11069  :  โรงพยาบาลเสลภูมิ","6,568","175","2,664.43","33","502.44","42","639.46","42","639.46","58","883.07"
"11070  :  โรงพยาบาลสุวรรณภูมิ","10,910","466","4,271.31","110","1,008.25","104","953.25","115","1,054.08","137","1,255.73"
"11071  :  โรงพยาบาลเมืองสรวง","2,521","30","1,190.00","3","119.00","14","555.34","8","317.33","5","198.33"
"11072  :  โรงพยาบาลโพนทราย","4,325","47","1,086.71","15","346.82","8","184.97","8","184.97","16","369.94"
"11073  :  โรงพยาบาลอาจสามารถ","6,920","210","3,034.68","56","809.25","48","693.64","39","563.58","67","968.21"
"11074  :  โรงพยาบาลเมยวดี","3,092","12","388.10","1","32.34","0","0.00","4","129.37","7","226.39"
"11075  :  โรงพยาบาลศรีสมเด็จ","3,249","86","2,646.97","21","646.35","26","800.25","19","584.80","20","615.57"
"11076  :  โรงพยาบาลจังหาร","4,178","13","311.15","3","71.80","1","23.93","3","71.80","6","143.61"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","14,021","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","5,485","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","935","32","3,422.46","9","962.57","4","427.81","4","427.81","15","1,604.28"
"27989  :  โรงพยาบาลเชียงขวัญ","1,368","3","219.30","0","0.00","0","0.00","2","146.20","1","73.10"
"27990  :  โรงพยาบาลหนองฮี","1,555","36","2,315.11","5","321.54","11","707.40","11","707.40","9","578.78"
"10709  :  โรงพยาบาลกาฬสินธุ์","5,975","553","9,255.23","102","1,707.11","131","2,192.47","142","2,376.57","178","2,979.08"
"11077  :  โรงพยาบาลนามน","9,443","83","878.96","13","137.67","26","275.34","21","222.39","23","243.57"
"11078  :  โรงพยาบาลกมลาไสย","8,455","284","3,358.96","56","662.33","69","816.09","59","697.81","100","1,182.73"
"11079  :  โรงพยาบาลร่องคำ","4,644","24","516.80","3","64.60","5","107.67","9","193.80","7","150.73"
"11080  :  โรงพยาบาลเขาวง","7,447","148","1,987.38","29","389.42","27","362.56","54","725.12","38","510.27"
"11081  :  โรงพยาบาลยางตลาด","12,252","280","2,285.34","65","530.53","78","636.63","61","497.88","76","620.31"
"11082  :  โรงพยาบาลห้วยเม็ก","4,853","71","1,463.01","14","288.48","13","267.88","15","309.09","29","597.57"
"11083  :  โรงพยาบาลสหัสขันธ์","4,183","82","1,960.32","17","406.41","17","406.41","28","669.38","20","478.13"
"11084  :  โรงพยาบาลคำม่วง","6,389","125","1,956.49","17","266.08","26","406.95","24","375.65","58","907.81"
"11085  :  โรงพยาบาลท่าคันโท","8,186","127","1,551.43","31","378.70","45","549.72","38","464.21","13","158.81"
"11086  :  โรงพยาบาลหนองกุงศรี","5,253","90","1,713.31","17","323.62","15","285.55","23","437.85","35","666.29"
"11087  :  โรงพยาบาลสมเด็จ","9,451","96","1,015.77","25","264.52","13","137.55","27","285.68","31","328.01"
"11088  :  โรงพยาบาลห้วยผึ้ง","6,995","41","586.13","7","100.07","8","114.37","17","243.03","9","128.66"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","11,472","167","1,455.72","46","400.98","43","374.83","45","392.26","33","287.66"
"11965  :  โรงพยาบาลธีรวัฒน์","15","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","2,348","16","681.43","6","255.54","5","212.95","3","127.77","2","85.18"
"28789  :  โรงพยาบาลฆ้องชัย","2,362","130","5,503.81","4","169.35","23","973.75","34","1,439.46","69","2,921.25"
"28790  :  โรงพยาบาลดอนจาน","2,875","49","1,704.35","8","278.26","13","452.17","13","452.17","15","521.74"
"28791  :  โรงพยาบาลสามชัย","1,065","76","7,136.15","0","0.00","3","281.69","15","1,408.45","58","5,446.01"
"10710  :  โรงพยาบาลสกลนคร","0","169","0.00","44","0.00","43","0.00","30","0.00","52","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","7,350","49","666.67","14","190.48","8","108.84","18","244.90","9","122.45"
"11090  :  โรงพยาบาลกุดบาก","3,186","72","2,259.89","21","659.13","20","627.75","15","470.81","16","502.20"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","4,091","25","611.10","3","73.33","8","195.55","11","268.88","3","73.33"
"11092  :  โรงพยาบาลพังโคน","7,908","257","3,249.87","57","720.79","53","670.21","58","733.43","89","1,125.44"
"11093  :  โรงพยาบาลวาริชภูมิ","6,164","66","1,070.73","14","227.13","18","292.02","21","340.69","13","210.90"
"11094  :  โรงพยาบาลนิคมน้ำอูน","2,078","15","721.85","4","192.49","2","96.25","5","240.62","4","192.49"
"11095  :  โรงพยาบาลวานรนิวาส","40","195","487,500.00","43","107,500.00","48","120,000.00","52","130,000.00","52","130,000.00"
"11096  :  โรงพยาบาลคำตากล้า","9,665","26","269.01","3","31.04","5","51.73","4","41.39","14","144.85"
"11097  :  โรงพยาบาลบ้านม่วง","5,603","190","3,391.04","39","696.06","50","892.38","42","749.60","59","1,053.01"
"11098  :  โรงพยาบาลอากาศอำนวย","9,032","57","631.09","12","132.86","18","199.29","19","210.36","8","88.57"
"11099  :  โรงพยาบาลส่องดาว","5,566","35","628.82","12","215.59","7","125.76","7","125.76","9","161.70"
"11100  :  โรงพยาบาลเต่างอย","774","30","3,875.97","10","1,291.99","8","1,033.59","7","904.39","5","645.99"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","4,808","78","1,622.30","18","374.38","15","311.98","14","291.18","31","644.76"
"11102  :  โรงพยาบาลเจริญศิลป์","6,165","91","1,476.07","20","324.41","25","405.52","19","308.19","27","437.96"
"11103  :  โรงพยาบาลโพนนาแก้ว","2,288","50","2,185.31","5","218.53","17","743.01","12","524.48","16","699.30"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","22,075","312","1,413.36","68","308.04","79","357.87","74","335.22","91","412.23"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","15,887","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","2,391","14","585.53","0","0.00","1","41.82","8","334.59","5","209.12"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","16","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","126","137","108,730.16","31","24,603.17","55","43,650.79","18","14,285.71","33","26,190.48"
"11104  :  โรงพยาบาลปลาปาก","5,273","27","512.04","9","170.68","9","170.68","4","75.86","5","94.82"
"11105  :  โรงพยาบาลท่าอุเทน","2,625","51","1,942.86","14","533.33","12","457.14","11","419.05","14","533.33"
"11106  :  โรงพยาบาลบ้านแพง","5,264","38","721.88","10","189.97","9","170.97","9","170.97","10","189.97"
"11107  :  โรงพยาบาลนาทม","1,886","71","3,764.58","17","901.38","14","742.31","18","954.40","22","1,166.49"
"11108  :  โรงพยาบาลเรณูนคร","4,796","82","1,709.76","12","250.21","21","437.86","15","312.76","34","708.92"
"11109  :  โรงพยาบาลนาแก","5,068","124","2,446.72","26","513.02","34","670.88","34","670.88","30","591.95"
"11110  :  โรงพยาบาลศรีสงคราม","4,457","332","7,448.96","83","1,862.24","107","2,400.72","75","1,682.75","67","1,503.25"
"11111  :  โรงพยาบาลนาหว้า","8,388","60","715.31","16","190.75","4","47.69","23","274.20","17","202.67"
"11112  :  โรงพยาบาลโพนสวรรค์","5,471","117","2,138.55","24","438.68","22","402.12","28","511.79","43","785.96"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","1,381","78","5,648.08","18","1,303.40","17","1,230.99","20","1,448.23","23","1,665.46"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","2,603","10","384.17","6","230.50","2","76.83","0","0.00","2","76.83"
"10712  :  โรงพยาบาลมุกดาหาร","24,741","397","1,604.62","77","311.22","95","383.98","100","404.19","125","505.23"
"11113  :  โรงพยาบาลนิคมคำสร้อย","3,386","208","6,142.94","49","1,447.14","46","1,358.54","49","1,447.14","64","1,890.14"
"11114  :  โรงพยาบาลดอนตาล","3,690","135","3,658.54","29","785.91","30","813.01","32","867.21","44","1,192.41"
"11115  :  โรงพยาบาลดงหลวง","5,786","72","1,244.38","23","397.51","17","293.81","12","207.40","20","345.66"
"11116  :  โรงพยาบาลคำชะอี","3,580","221","6,173.18","68","1,899.44","70","1,955.31","48","1,340.78","35","977.65"
"11117  :  โรงพยาบาลหว้านใหญ่","1,437","103","7,167.71","27","1,878.91","23","1,600.56","22","1,530.97","31","2,157.27"
"11118  :  โรงพยาบาลหนองสูง","1,532","126","8,224.54","16","1,044.39","17","1,109.66","34","2,219.32","59","3,851.17"
"06009  :  โรงพยาบาลแม่ตื่น","3,113","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","0","1,510","0.00","355","0.00","434","0.00","374","0.00","347","0.00"
"11119  :  โรงพยาบาลจอมทอง","11,868","1,660","13,987.19","465","3,918.10","442","3,724.30","370","3,117.63","383","3,227.17"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","8,794","310","3,525.13","86","977.94","92","1,046.17","71","807.37","61","693.65"
"11121  :  โรงพยาบาลเชียงดาว","8,252","532","6,446.92","131","1,587.49","157","1,902.57","128","1,551.14","116","1,405.72"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","486","0.00","97","0.00","149","0.00","120","0.00","120","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","727","0.00","191","0.00","221","0.00","159","0.00","156","0.00"
"11124  :  โรงพยาบาลสะเมิง","3,799","246","6,475.39","59","1,553.04","55","1,447.75","61","1,605.69","71","1,868.91"
"11125  :  โรงพยาบาลฝาง","8,888","774","8,708.37","153","1,721.42","216","2,430.24","205","2,306.48","200","2,250.23"
"11126  :  โรงพยาบาลแม่อาย","2,274","792","34,828.50","196","8,619.17","191","8,399.30","233","10,246.26","172","7,563.76"
"11127  :  โรงพยาบาลพร้าว","0","484","0.00","100","0.00","138","0.00","127","0.00","119","0.00"
