"โรงพยาบาล","เด็กกลุ่มอายุ  12 ปีในเขตรับผิดชอบ"
"ทั้งหมด(C)","ได้รับการตรวจสุขภาพช่องปาก (B)","ฟันดีไม่มีผุ(A)","อัตรา(A/B)*100"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","32","5","4","80.00"
"11187  :  โรงพยาบาลปง","43","10","8","80.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","8","2","1","50.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","0","379","339","89.45"
"11189  :  โรงพยาบาลเทิง","0","368","285","77.45"
"11190  :  โรงพยาบาลพาน","0","145","91","62.76"
"11191  :  โรงพยาบาลป่าแดด","0","53","43","81.13"
"11192  :  โรงพยาบาลแม่จัน","0","22","10","45.45"
"11193  :  โรงพยาบาลเชียงแสน","0","10","8","80.00"
"11194  :  โรงพยาบาลแม่สาย","0","280","182","65.00"
"11195  :  โรงพยาบาลแม่สรวย","0","435","253","58.16"
"11196  :  โรงพยาบาลเวียงป่าเป้า","0","135","91","67.41"
"11197  :  โรงพยาบาลพญาเม็งราย","0","52","40","76.92"
"11198  :  โรงพยาบาลเวียงแก่น","0","74","52","70.27"
"11199  :  โรงพยาบาลขุนตาล","0","37","13","35.14"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","0","76","33","43.42"
"11201  :  โรงพยาบาลแม่ลาว","0","0","0","0.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","0","84","77","91.67"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","0","33","23","69.70"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","0","46","40","86.96"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","0","1","1","100.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","141","5","3","60.00"
"11203  :  โรงพยาบาลขุนยวม","78","21","11","52.38"
"11204  :  โรงพยาบาลปาย","69","9","8","88.89"
"11205  :  โรงพยาบาลแม่สะเรียง","121","0","0","0.00"
"11206  :  โรงพยาบาลแม่ลาน้อย","82","3","2","66.67"
"11207  :  โรงพยาบาลสบเมย","41","2","2","100.00"
"11208  :  โรงพยาบาลปางมะผ้า","58","4","3","75.00"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","3","0","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","193","142","73.58"
"11209  :  โรงพยาบาลโกรกพระ","0","58","43","74.14"
"11210  :  โรงพยาบาลชุมแสง","0","15","12","80.00"
"11211  :  โรงพยาบาลหนองบัว","0","1","0","0.00"
"11212  :  โรงพยาบาลบรรพตพิสัย","0","91","30","32.97"
"11213  :  โรงพยาบาลเก้าเลี้ยว","0","3","3","100.00"
"11214  :  โรงพยาบาลตาคลี","0","126","76","60.32"
"11215  :  โรงพยาบาลท่าตะโก","0","29","10","34.48"
"11216  :  โรงพยาบาลไพศาลี","0","1","0","0.00"
"11217  :  โรงพยาบาลพยุหะคีรี","0","167","91","54.49"
"11218  :  โรงพยาบาลลาดยาว","0","146","85","58.22"
"11219  :  โรงพยาบาลตากฟ้า","0","41","33","80.49"
"11220  :  โรงพยาบาลแม่วงก์","0","30","18","60.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","0","59","35","59.32"
"10720  :  โรงพยาบาลอุทัยธานี","0","96","41","42.71"
"11221  :  โรงพยาบาลทัพทัน","0","15","14","93.33"
"11222  :  โรงพยาบาลสว่างอารมณ์","0","27","25","92.59"
"11223  :  โรงพยาบาลหนองฉาง","0","442","321","72.62"
"11224  :  โรงพยาบาลหนองขาหย่าง","0","8","7","87.50"
"11225  :  โรงพยาบาลบ้านไร่","0","75","68","90.67"
"11226  :  โรงพยาบาลลานสัก","0","97","83","85.57"
"11227  :  โรงพยาบาลห้วยคต","0","39","26","66.67"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","126","3","2","66.67"
"11229  :  โรงพยาบาลไทรงาม","93","41","34","82.93"
"11230  :  โรงพยาบาลคลองลาน","174","8","6","75.00"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","61","2","1","50.00"
"11232  :  โรงพยาบาลคลองขลุง","104","27","21","77.78"
"11233  :  โรงพยาบาลพรานกระต่าย","131","21","20","95.24"
"11234  :  โรงพยาบาลลานกระบือ","108","1","1","100.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","57","28","26","92.86"
"11236  :  โรงพยาบาลปางศิลาทอง","49","21","21","100.00"
"14135  :  โรงพยาบาลบึงสามัคคี","78","1","1","100.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","23","5","4","80.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","175","29","21","72.41"
"10723  :  โรงพยาบาลแม่สอด","120","12","10","83.33"
"11238  :  โรงพยาบาลบ้านตาก","77","4","3","75.00"
"11239  :  โรงพยาบาลสามเงา","48","18","8","44.44"
"11240  :  โรงพยาบาลแม่ระมาด","105","1","1","100.00"
"11241  :  โรงพยาบาลท่าสองยาง","133","12","12","100.00"
"11242  :  โรงพยาบาลพบพระ","183","74","40","54.05"
"11243  :  โรงพยาบาลอุ้มผาง","62","15","9","60.00"
"27443  :  โรงพยาบาลวังเจ้า","12","1","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","0","0","0","0.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","0","18","9","50.00"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","0","159","138","86.79"
"11245  :  โรงพยาบาลคีรีมาศ","0","2","0","0.00"
"11246  :  โรงพยาบาลกงไกรลาศ","0","141","116","82.27"
"11247  :  โรงพยาบาลศรีสัชนาลัย","0","90","51","56.67"
"11248  :  โรงพยาบาลสวรรคโลก","0","100","16","16.00"
"11249  :  โรงพยาบาลศรีนคร","0","77","49","63.64"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","0","144","71","49.31"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","0","115","109","94.78"
"11252  :  โรงพยาบาลบางระกำ","0","358","306","85.47"
"11253  :  โรงพยาบาลบางกระทุ่ม","0","299","292","97.66"
"11254  :  โรงพยาบาลพรหมพิราม","0","347","345","99.42"
"11255  :  โรงพยาบาลวัดโบสถ์","0","108","47","43.52"
"11256  :  โรงพยาบาลวังทอง","0","132","86","65.15"
"11257  :  โรงพยาบาลเนินมะปราง","0","136","133","97.79"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","0","137","95","69.34"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","0","312","187","59.94"
"11258  :  โรงพยาบาลวังทรายพูน","0","21","18","85.71"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","0","167","151","90.42"
"11260  :  โรงพยาบาลบางมูลนาก","0","119","72","60.50"
"11261  :  โรงพยาบาลโพทะเล","0","175","152","86.86"
"11262  :  โรงพยาบาลสามง่าม","0","90","73","81.11"
"11263  :  โรงพยาบาลทับคล้อ","0","61","57","93.44"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","0","344","209","60.76"
"11631  :  โรงพยาบาลวชิรบารมี","0","38","24","63.16"
"27978  :  โรงพยาบาลสากเหล็ก","0","28","16","57.14"
"27979  :  โรงพยาบาลบึงนาราง","0","43","28","65.12"
"27980  :  โรงพยาบาลดงเจริญ","0","37","26","70.27"
"10727  :  โรงพยาบาลเพชรบูรณ์","261","103","24","23.30"
"11264  :  โรงพยาบาลชนแดน","106","14","13","92.86"
"11265  :  โรงพยาบาลหล่มสัก","143","25","7","28.00"
"11266  :  โรงพยาบาลวิเชียรบุรี","73","10","6","60.00"
"11267  :  โรงพยาบาลศรีเทพ","119","5","4","80.00"
"11268  :  โรงพยาบาลหนองไผ่","173","54","53","98.15"
"11269  :  โรงพยาบาลบึงสามพัน","121","20","10","50.00"
"11270  :  โรงพยาบาลน้ำหนาว","55","23","17","73.91"
"11271  :  โรงพยาบาลวังโป่ง","105","33","22","66.67"
"11272  :  โรงพยาบาลเขาค้อ","39","13","6","46.15"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","85","20","15","75.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","23","9","2","22.22"
"10677  :  โรงพยาบาลราชบุรี","0","11","7","63.64"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","105","60","57.14"
"10729  :  โรงพยาบาลบ้านโป่ง","0","603","212","35.16"
"10730  :  โรงพยาบาลโพธาราม","0","345","107","31.01"
"11273  :  โรงพยาบาลสวนผึ้ง","0","104","89","85.58"
"11274  :  โรงพยาบาลบางแพ","0","80","46","57.50"
"11275  :  โรงพยาบาลเจ็ดเสมียน","0","98","77","78.57"
"11276  :  โรงพยาบาลปากท่อ","0","79","48","60.76"
"11277  :  โรงพยาบาลวัดเพลง","0","1","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","0","158","119","75.32"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","0","41","30","73.17"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","0","186","171","91.94"
"10732  :  โรงพยาบาลมะการักษ์","0","262","152","58.02"
"11278  :  โรงพยาบาลไทรโยค","0","56","14","25.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","0","9","4","44.44"
"11280  :  โรงพยาบาลบ่อพลอย","0","101","79","78.22"
"11281  :  โรงพยาบาลท่ากระดาน","0","41","11","26.83"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","0","182","109","59.89"
"11283  :  โรงพยาบาลทองผาภูมิ","0","47","13","27.66"
"11284  :  โรงพยาบาลสังขละบุรี","0","240","236","98.33"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","0","82","30","36.59"
"11286  :  โรงพยาบาลเลาขวัญ","0","11","6","54.55"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","0","61","27","44.26"
"11288  :  โรงพยาบาลสถานพระบารมี","0","18","5","27.78"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","0","24","12","50.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","0","80","60","75.00"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","256","64","56","87.50"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","111","53","24","45.28"
"11289  :  โรงพยาบาลเดิมบางนางบวช","52","9","6","66.67"
"11290  :  โรงพยาบาลด่านช้าง","64","3","2","66.67"
"11291  :  โรงพยาบาลบางปลาม้า","65","8","6","75.00"
"11292  :  โรงพยาบาลศรีประจันต์","87","6","5","83.33"
"11293  :  โรงพยาบาลดอนเจดีย์","112","23","13","56.52"
"11294  :  โรงพยาบาลสามชุก","102","19","12","63.16"
"11295  :  โรงพยาบาลอู่ทอง","130","2","1","50.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","126","19","16","84.21"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","75","1","1","100.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","97","5","3","60.00"
"11298  :  โรงพยาบาลนครชัยศรี","93","24","16","66.67"
"11299  :  โรงพยาบาลห้วยพลู","57","5","4","80.00"
"11300  :  โรงพยาบาลดอนตูม","83","16","7","43.75"
"11301  :  โรงพยาบาลบางเลน","98","32","14","43.75"
"11302  :  โรงพยาบาลสามพราน","220","51","22","43.14"
"11303  :  โรงพยาบาลพุทธมณฑล","37","4","1","25.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","31","1","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","26","4","4","100.00"
"10734  :  โรงพยาบาลสมุทรสาคร","643","74","34","45.95"
"11304  :  โรงพยาบาลกระทุ่มแบน","5","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","140","53","40","75.47"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","119","25","14","56.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","40","23","57.50"
"11306  :  โรงพยาบาลนภาลัย","0","119","80","67.23"
"11307  :  โรงพยาบาลอัมพวา","0","234","180","76.92"
"10736  :  โรงพยาบาลพระจอมเกล้า","326","10","6","60.00"
"11308  :  โรงพยาบาลเขาย้อย","58","11","6","54.55"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","23","4","2","50.00"
"11310  :  โรงพยาบาลชะอำ","294","2","1","50.00"
"11311  :  โรงพยาบาลท่ายาง","94","31","14","45.16"
"11312  :  โรงพยาบาลบ้านลาด","12","1","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","173","65","48","73.85"
"11314  :  โรงพยาบาลแก่งกระจาน","9","2","2","100.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","2","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","0","64","22","34.38"
"11316  :  โรงพยาบาลทับสะแก","0","123","66","53.66"
"11317  :  โรงพยาบาลบางสะพาน","0","0","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","10","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","4","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","0","47","7","14.89"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","36","2","1","50.00"
"11324  :  โรงพยาบาลลานสะกา","94","3","3","100.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","81","0","0","0.00"
"11326  :  โรงพยาบาลพิปูน","111","13","9","69.23"
"11327  :  โรงพยาบาลเชียรใหญ่","38","9","4","44.44"
"11328  :  โรงพยาบาลชะอวด","161","79","47","59.49"
"11329  :  โรงพยาบาลท่าศาลา","348","159","44","27.67"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0","0.00"
"11331  :  โรงพยาบาลนาบอน","51","7","5","71.43"
"11332  :  โรงพยาบาลทุ่งใหญ่","194","34","21","61.76"
"11333  :  โรงพยาบาลปากพนัง","28","13","10","76.92"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","196","77","58","75.32"
"11336  :  โรงพยาบาลขนอม","198","43","28","65.12"
"11337  :  โรงพยาบาลหัวไทร","55","3","2","66.67"
"11338  :  โรงพยาบาลบางขัน","118","14","10","71.43"
"11339  :  โรงพยาบาลถ้ำพรรณรา","50","6","2","33.33"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","9","0","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","70","49","27","55.10"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","153","33","14","42.42"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","7","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","192","7","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","21","0","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","20","2","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","38","13","13","100.00"
"40743  :  โรงพยาบาลพระพรหม","68","20","13","65.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","73","41","56.16"
"11341  :  โรงพยาบาลเกาะลันตา","0","11","7","63.64"
"11342  :  โรงพยาบาลคลองท่อม","0","7","3","42.86"
"11343  :  โรงพยาบาลอ่าวลึก","63","29","20","68.97"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","129","86","45","52.33"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","8","1","1","100.00"
"10739  :  โรงพยาบาลพังงา","0","32","12","37.50"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","0","99","67","67.68"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","0","117","85","72.65"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","0","97","43","44.33"
"11350  :  โรงพยาบาลบางไทร","0","14","10","71.43"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","0","33","16","48.48"
"11353  :  โรงพยาบาลทับปุด","0","98","60","61.22"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","0","112","43","38.39"
"10741  :  โรงพยาบาลวชิระภูเก็ต","0","393","375","95.42"
"11355  :  โรงพยาบาลป่าตอง","0","59","42","71.19"
"11356  :  โรงพยาบาลถลาง","0","82","35","42.68"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","0","20","13","65.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","0","153","93","60.78"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","1","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","0","220","126","57.27"
"11359  :  โรงพยาบาลเกาะพงัน","0","92","49","53.26"
"11360  :  โรงพยาบาลไชยา","0","62","41","66.13"
"11361  :  โรงพยาบาลท่าชนะ","0","78","27","34.62"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","48","21","43.75"
"11363  :  โรงพยาบาลบ้านตาขุน","0","80","63","78.75"
"11364  :  โรงพยาบาลพนม","0","27","7","25.93"
"11365  :  โรงพยาบาลท่าฉาง","0","32","23","71.88"
"11366  :  โรงพยาบาลบ้านนาสาร","0","24","11","45.83"
"11367  :  โรงพยาบาลบ้านนาเดิม","0","62","31","50.00"
"11368  :  โรงพยาบาลเคียนซา","0","181","92","50.83"
"11369  :  โรงพยาบาลพระแสง","0","249","245","98.39"
"11370  :  โรงพยาบาลพุนพิน","0","400","208","52.00"
"11371  :  โรงพยาบาลชัยบุรี","0","135","65","48.15"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","0","134","53","39.55"
"11654  :  โรงพยาบาลวิภาวดี","0","69","42","60.87"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","0","97","49","50.52"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","0","104","65","62.50"
"11323  :  โรงพยาบาลละอุ่น","0","4","2","50.00"
"11372  :  โรงพยาบาลกะเปอร์","0","0","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","0","79","33","41.77"
"11374  :  โรงพยาบาลสุขสำราญ","0","23","18","78.26"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","151","35","11","31.43"
"11376  :  โรงพยาบาลท่าแซะ","56","2","2","100.00"
"11377  :  โรงพยาบาลปะทิว","21","1","1","100.00"
"11378  :  โรงพยาบาลมาบอำมฤต","150","59","27","45.76"
"11379  :  โรงพยาบาลหลังสวน","72","6","6","100.00"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","61","0","0","0.00"
"11381  :  โรงพยาบาลละแม","65","8","5","62.50"
"11382  :  โรงพยาบาลพะโต๊ะ","118","32","17","53.13"
"11383  :  โรงพยาบาลสวี","95","4","0","0.00"
"11385  :  โรงพยาบาลทุ่งตะโก","65","5","4","80.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","17","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0","0.00"
"11402  :  โรงพยาบาลควนโดน","92","30","25","83.33"
"11403  :  โรงพยาบาลควนกาหลง","75","8","7","87.50"
"11404  :  โรงพยาบาลท่าแพ","0","0","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","61","28","16","57.14"
"28786  :  โรงพยาบาลมะนัง","47","2","0","0.00"
"10683  :  โรงพยาบาลตรัง","0","111","97","87.39"
"11407  :  โรงพยาบาลกันตัง","0","90","59","65.56"
"11408  :  โรงพยาบาลย่านตาขาว","0","164","91","55.49"
"11409  :  โรงพยาบาลปะเหลียน","0","146","53","36.30"
"11410  :  โรงพยาบาลสิเกา","0","82","49","59.76"
"11411  :  โรงพยาบาลห้วยยอด","0","137","87","63.50"
"11412  :  โรงพยาบาลวังวิเศษ","0","49","37","75.51"
"11413  :  โรงพยาบาลนาโยง","0","125","86","68.80"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","0","10","6","60.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","0","18","18","100.00"
"10747  :  โรงพยาบาลพัทลุง","0","68","16","23.53"
"11414  :  โรงพยาบาลกงหรา","0","65","44","67.69"
"11415  :  โรงพยาบาลเขาชัยสน","0","91","55","60.44"
"11416  :  โรงพยาบาลตะโหมด","0","190","111","58.42"
"11417  :  โรงพยาบาลควนขนุน","0","96","59","61.46"
"11418  :  โรงพยาบาลปากพะยูน","0","361","185","51.25"
"11419  :  โรงพยาบาลศรีบรรพต","0","16","6","37.50"
"11420  :  โรงพยาบาลป่าบอน","0","153","86","56.21"
"11421  :  โรงพยาบาลบางแก้ว","0","38","13","34.21"
"11422  :  โรงพยาบาลป่าพะยอม","0","196","84","42.86"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","0","17","9","52.94"
"10748  :  โรงพยาบาลปัตตานี","0","94","22","23.40"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","0","163","62","38.04"
"11425  :  โรงพยาบาลปะนาเระ","0","127","57","44.88"
"11426  :  โรงพยาบาลมายอ","0","41","6","14.63"
"11427  :  โรงพยาบาลทุ่งยางแดง","0","6","5","83.33"
"11428  :  โรงพยาบาลไม้แก่น","0","46","24","52.17"
"11429  :  โรงพยาบาลยะหริ่ง","0","50","3","6.00"
"11430  :  โรงพยาบาลยะรัง","0","327","98","29.97"
"11431  :  โรงพยาบาลแม่ลาน","0","33","21","63.64"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","0","106","35","33.02"
"11464  :  โรงพยาบาลกะพ้อ","0","11","2","18.18"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0.00"
