"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน"
"10985  :  โรงพยาบาลชานุมาน","4,377","11","251.31","3","68.54","3","68.54","5","114.23","0","0.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","5,111","73","1,428.29","29","567.40","28","547.84","16","313.05","0","0.00"
"10987  :  โรงพยาบาลพนา","3,488","34","974.77","22","630.73","6","172.02","6","172.02","0","0.00"
"10988  :  โรงพยาบาลเสนางคนิคม","7,714","67","868.55","30","388.90","22","285.20","15","194.45","0","0.00"
"10989  :  โรงพยาบาลหัวตะพาน","2,819","47","1,667.26","17","603.05","19","674.00","11","390.21","0","0.00"
"10990  :  โรงพยาบาลลืออำนาจ","3,430","19","553.94","6","174.93","6","174.93","7","204.08","0","0.00"
"11040  :  โรงพยาบาลบึงกาฬ","6,584","312","4,738.76","112","1,701.09","114","1,731.47","86","1,306.20","0","0.00"
"11041  :  โรงพยาบาลพรเจริญ","4,907","209","4,259.22","71","1,446.91","101","2,058.28","37","754.02","0","0.00"
"11043  :  โรงพยาบาลโซ่พิสัย","9,213","133","1,443.61","56","607.84","60","651.25","17","184.52","0","0.00"
"11046  :  โรงพยาบาลเซกา","10,183","117","1,148.97","48","471.37","45","441.91","24","235.69","0","0.00"
"11047  :  โรงพยาบาลปากคาด","5,321","78","1,465.89","28","526.22","30","563.80","20","375.87","0","0.00"
"11048  :  โรงพยาบาลบึงโขงหลง","0","176","0.00","87","0.00","51","0.00","38","0.00","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","6,962","39","560.18","18","258.55","13","186.73","8","114.91","0","0.00"
"11050  :  โรงพยาบาลบุ่งคล้า","1,437","9","626.30","6","417.54","3","208.77","0","0.00","0","0.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","116","0.00","47","0.00","48","0.00","21","0.00","0","0.00"
"10991  :  โรงพยาบาลนากลาง","0","69","0.00","22","0.00","24","0.00","23","0.00","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","0","99","0.00","42","0.00","37","0.00","20","0.00","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","183","0.00","68","0.00","87","0.00","28","0.00","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","62","0.00","27","0.00","24","0.00","11","0.00","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","13","55","423,076.92","21","161,538.46","28","215,384.62","6","46,153.85","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","0","191","0.00","70","0.00","94","0.00","27","0.00","0","0.00"
"10995  :  โรงพยาบาลบ้านฝาง","0","59","0.00","21","0.00","27","0.00","11","0.00","0","0.00"
"10996  :  โรงพยาบาลพระยืน","0","47","0.00","21","0.00","20","0.00","6","0.00","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","121","0.00","61","0.00","55","0.00","5","0.00","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","143","0.00","56","0.00","69","0.00","18","0.00","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","5,574","80","1,435.24","26","466.45","36","645.86","18","322.93","0","0.00"
"11000  :  โรงพยาบาลน้ำพอง","5,080","116","2,283.46","39","767.72","62","1,220.47","15","295.28","0","0.00"
"11001  :  โรงพยาบาลอุบลรัตน์","3,611","101","2,797.01","24","664.64","53","1,467.74","24","664.64","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","0","90","0.00","37","0.00","40","0.00","13","0.00","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","2,367","35","1,478.66","14","591.47","15","633.71","6","253.49","0","0.00"
"11004  :  โรงพยาบาลพล","0","65","0.00","30","0.00","25","0.00","10","0.00","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","2,577","28","1,086.53","17","659.68","11","426.85","0","0.00","0","0.00"
"11006  :  โรงพยาบาลแวงน้อย","4,759","30","630.38","10","210.13","11","231.14","9","189.12","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","0","119","0.00","50","0.00","46","0.00","23","0.00","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","90","0.00","29","0.00","41","0.00","20","0.00","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","5,322","110","2,066.89","36","676.44","59","1,108.61","15","281.85","0","0.00"
"11010  :  โรงพยาบาลชนบท","0","39","0.00","20","0.00","15","0.00","4","0.00","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","16","0.00","6","0.00","6","0.00","4","0.00","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","2","29","1,450,000.00","17","850,000.00","11","550,000.00","1","50,000.00","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","11,709","153","1,306.69","59","503.89","55","469.72","39","333.08","0","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","113","0.00","36","0.00","57","0.00","20","0.00","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","67","0.00","31","0.00","28","0.00","8","0.00","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","583","16","2,744.43","5","857.63","9","1,543.74","2","343.05","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","527","35","6,641.37","10","1,897.53","17","3,225.81","8","1,518.03","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","1,414","18","1,272.98","7","495.05","5","353.61","6","424.33","0","0.00"
"77652  :  โรงพยาบาลโนนศิลา","617","10","1,620.75","6","972.45","3","486.22","1","162.07","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","174","0.00","67","0.00","60","0.00","47","0.00","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","4,197","128","3,049.80","44","1,048.37","55","1,310.46","29","690.97","0","0.00"
"11014  :  โรงพยาบาลหนองวัวซอ","5,541","93","1,678.40","44","794.08","34","613.61","15","270.71","0","0.00"
"11015  :  โรงพยาบาลกุมภวาปี","10,612","420","3,957.78","162","1,526.57","160","1,507.73","98","923.48","0","0.00"
"11016  :  โรงพยาบาลห้วยเกิ้ง","1","7","700,000.00","6","600,000.00","1","100,000.00","0","0.00","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","6,212","120","1,931.75","34","547.33","54","869.29","32","515.13","0","0.00"
"11018  :  โรงพยาบาลหนองหาน","10,929","414","3,788.09","189","1,729.34","153","1,399.95","72","658.80","0","0.00"
"11019  :  โรงพยาบาลทุ่งฝน","6,153","50","812.61","21","341.30","21","341.30","8","130.02","0","0.00"
"11020  :  โรงพยาบาลไชยวาน","6,868","32","465.93","14","203.84","14","203.84","4","58.24","0","0.00"
"11021  :  โรงพยาบาลศรีธาตุ","2,815","351","12,468.92","144","5,115.45","136","4,831.26","71","2,522.20","0","0.00"
"11022  :  โรงพยาบาลวังสามหมอ","7,143","95","1,329.97","49","685.99","27","377.99","19","265.99","0","0.00"
"11023  :  โรงพยาบาลบ้านผือ","8,153","342","4,194.77","114","1,398.26","139","1,704.89","89","1,091.62","0","0.00"
"11024  :  โรงพยาบาลน้ำโสม","9,770","49","501.54","17","174.00","22","225.18","10","102.35","0","0.00"
"11025  :  โรงพยาบาลเพ็ญ","8,489","161","1,896.57","74","871.72","69","812.82","18","212.04","0","0.00"
"11026  :  โรงพยาบาลสร้างคอม","5,649","17","300.94","8","141.62","6","106.21","3","53.11","0","0.00"
"11027  :  โรงพยาบาลหนองแสง","5,047","51","1,010.50","20","396.28","24","475.53","7","138.70","0","0.00"
"11028  :  โรงพยาบาลนายูง","2,902","32","1,102.69","10","344.59","16","551.34","6","206.75","0","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","3,406","52","1,526.72","26","763.36","26","763.36","0","0.00","0","0.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","13,220","186","1,406.96","67","506.81","63","476.55","56","423.60","0","0.00"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","502","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","82","0.00","41","0.00","27","0.00","14","0.00","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","23","0.00","11","0.00","10","0.00","2","0.00","0","0.00"
"10705  :  โรงพยาบาลเลย","12,292","304","2,473.15","111","903.03","119","968.11","74","602.02","0","0.00"
"11030  :  โรงพยาบาลนาด้วง","6,040","52","860.93","24","397.35","19","314.57","9","149.01","0","0.00"
"11031  :  โรงพยาบาลเชียงคาน","7,544","99","1,312.30","28","371.16","42","556.73","29","384.41","0","0.00"
"11032  :  โรงพยาบาลปากชม","3,108","118","3,796.65","47","1,512.23","42","1,351.35","29","933.08","0","0.00"
"11033  :  โรงพยาบาลนาแห้ว","1,357","30","2,210.76","14","1,031.69","7","515.84","9","663.23","0","0.00"
"11034  :  โรงพยาบาลภูเรือ","3,770","28","742.71","9","238.73","12","318.30","7","185.68","0","0.00"
"11035  :  โรงพยาบาลท่าลี่","2,270","80","3,524.23","41","1,806.17","29","1,277.53","10","440.53","0","0.00"
"11036  :  โรงพยาบาลวังสะพุง","9,046","194","2,144.59","79","873.31","86","950.70","29","320.58","0","0.00"
"11037  :  โรงพยาบาลภูกระดึง","7,194","48","667.22","22","305.81","22","305.81","4","55.60","0","0.00"
"11038  :  โรงพยาบาลภูหลวง","3,660","32","874.32","14","382.51","12","327.87","6","163.93","0","0.00"
"11039  :  โรงพยาบาลผาขาว","6,171","217","3,516.45","75","1,215.36","88","1,426.02","54","875.06","0","0.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","6,156","83","1,348.28","22","357.37","40","649.77","21","341.13","0","0.00"
"14133  :  โรงพยาบาลเอราวัณ","4,511","130","2,881.84","46","1,019.73","58","1,285.75","26","576.37","0","0.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","671","53","7,898.66","22","3,278.69","20","2,980.63","11","1,639.34","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","17,111","115","672.08","51","298.05","48","280.52","16","93.51","0","0.00"
"11042  :  โรงพยาบาลโพนพิสัย","3,789","125","3,299.02","43","1,134.86","50","1,319.61","32","844.55","0","0.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","6,218","101","1,624.32","30","482.47","43","691.54","28","450.31","0","0.00"
"11045  :  โรงพยาบาลสังคม","2,399","52","2,167.57","20","833.68","18","750.31","14","583.58","0","0.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","12,484","204","1,634.09","68","544.70","87","696.89","49","392.50","0","0.00"
"14558  :  โรงพยาบาลพิสัยเวช","6,162","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21356  :  โรงพยาบาลสระใคร","1,297","38","2,929.84","17","1,310.72","13","1,002.31","8","616.81","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","763","26","3,407.60","10","1,310.62","10","1,310.62","6","786.37","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","2,625","110","4,190.48","37","1,409.52","42","1,600.00","31","1,180.95","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","542","90","16,605.17","38","7,011.07","43","7,933.58","9","1,660.52","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","0","235","0.00","117","0.00","118","0.00","0","0.00","0","0.00"
"11051  :  โรงพยาบาลแกดำ","3,662","66","1,802.29","16","436.92","41","1,119.61","9","245.77","0","0.00"
"11052  :  โรงพยาบาลโกสุมพิสัย","11,214","56","499.38","29","258.61","26","231.85","1","8.92","0","0.00"
"11053  :  โรงพยาบาลกันทรวิชัย","5,220","132","2,528.74","62","1,187.74","44","842.91","26","498.08","0","0.00"
"11054  :  โรงพยาบาลเชียงยืน","8,609","96","1,115.11","38","441.40","38","441.40","20","232.32","0","0.00"
"11055  :  โรงพยาบาลบรบือ","10,836","309","2,851.61","112","1,033.59","154","1,421.19","43","396.83","0","0.00"
"11056  :  โรงพยาบาลนาเชือก","3,068","46","1,499.35","18","586.70","19","619.30","9","293.35","0","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","8,187","93","1,135.95","41","500.79","40","488.58","12","146.57","0","0.00"
"11058  :  โรงพยาบาลวาปีปทุม","8,664","252","2,908.59","86","992.61","114","1,315.79","52","600.18","0","0.00"
"11059  :  โรงพยาบาลนาดูน","3,033","22","725.35","7","230.79","12","395.65","3","98.91","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","3,018","131","4,340.62","69","2,286.28","45","1,491.05","17","563.29","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","21,717","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","1,670","18","1,077.84","7","419.16","3","179.64","8","479.04","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","104","19","18,269.23","3","2,884.62","12","11,538.46","4","3,846.15","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","461","0.00","165","0.00","177","0.00","119","0.00","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","8,499","32","376.51","15","176.49","12","141.19","5","58.83","0","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","4,974","72","1,447.53","31","623.24","25","502.61","16","321.67","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","8,514","188","2,208.13","65","763.45","74","869.16","49","575.52","0","0.00"
"11064  :  โรงพยาบาลธวัชบุรี","4,310","115","2,668.21","44","1,020.88","41","951.28","30","696.06","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","5,816","121","2,080.47","53","911.28","53","911.28","15","257.91","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","9,080","232","2,555.07","91","1,002.20","88","969.16","53","583.70","0","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","5,261","50","950.39","14","266.11","24","456.19","12","228.09","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","5,691","46","808.29","19","333.86","19","333.86","8","140.57","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","8,302","87","1,047.94","22","265.00","46","554.08","19","228.86","0","0.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","12,738","298","2,339.46","123","965.61","122","957.76","53","416.08","0","0.00"
"11071  :  โรงพยาบาลเมืองสรวง","2,841","24","844.77","8","281.59","7","246.39","9","316.79","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","4,030","71","1,761.79","27","669.98","31","769.23","13","322.58","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","6,592","37","561.29","15","227.55","11","166.87","11","166.87","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","2,838","24","845.67","9","317.12","10","352.36","5","176.18","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","2,960","21","709.46","7","236.49","10","337.84","4","135.14","0","0.00"
"11076  :  โรงพยาบาลจังหาร","4,295","47","1,094.30","17","395.81","16","372.53","14","325.96","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","12,215","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","2,603","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","1,103","26","2,357.21","6","543.97","15","1,359.93","5","453.31","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","1,743","11","631.10","4","229.49","6","344.23","1","57.37","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","1,750","16","914.29","5","285.71","8","457.14","3","171.43","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","5,869","154","2,623.96","70","1,192.71","57","971.20","27","460.04","0","0.00"
"11077  :  โรงพยาบาลนามน","5,307","56","1,055.21","24","452.23","19","358.02","13","244.96","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","8,516","122","1,432.60","47","551.90","59","692.81","16","187.88","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","3,242","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11080  :  โรงพยาบาลเขาวง","7,933","65","819.36","29","365.56","21","264.72","15","189.08","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","10,234","195","1,905.41","79","771.94","78","762.17","38","371.31","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","5,305","65","1,225.26","33","622.05","24","452.40","8","150.80","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","3,044","82","2,693.82","31","1,018.40","42","1,379.76","9","295.66","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","5,699","88","1,544.13","37","649.24","32","561.50","19","333.39","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","7,045","86","1,220.72","34","482.61","38","539.39","14","198.72","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","5,048","73","1,446.12","31","614.10","28","554.68","14","277.34","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","6,748","127","1,882.04","49","726.14","43","637.23","35","518.67","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","6,675","52","779.03","27","404.49","20","299.63","5","74.91","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","9,358","202","2,158.58","87","929.69","101","1,079.29","14","149.60","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","2,542","38","1,494.89","16","629.43","19","747.44","3","118.02","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","2,234","56","2,506.71","23","1,029.54","18","805.73","15","671.44","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","2,513","66","2,626.34","18","716.28","35","1,392.76","13","517.31","0","0.00"
"28791  :  โรงพยาบาลสามชัย","1,055","23","2,180.09","7","663.51","11","1,042.65","5","473.93","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","0","74","0.00","37","0.00","26","0.00","11","0.00","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","9,009","25","277.50","12","133.20","10","111.00","3","33.30","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","3,515","41","1,166.43","16","455.19","18","512.09","7","199.15","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","4,686","41","874.95","21","448.14","16","341.44","4","85.36","0","0.00"
"11092  :  โรงพยาบาลพังโคน","9,087","188","2,068.89","74","814.35","79","869.37","35","385.17","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","5,595","38","679.18","26","464.70","9","160.86","3","53.62","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","2,141","1","46.71","1","46.71","0","0.00","0","0.00","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","9,059","259","2,859.04","94","1,037.64","110","1,214.26","55","607.13","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","10,168","70","688.43","22","216.37","35","344.22","13","127.85","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","4,735","48","1,013.73","14","295.67","20","422.39","14","295.67","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","9,043","77","851.49","26","287.52","43","475.51","8","88.47","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","3,590","18","501.39","2","55.71","9","250.70","7","194.99","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","1,608","87","5,410.45","37","2,301.00","33","2,052.24","17","1,057.21","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","5,785","42","726.02","13","224.72","21","363.01","8","138.29","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","7,260","63","867.77","33","454.55","18","247.93","12","165.29","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","2,281","8","350.72","2","87.68","3","131.52","3","131.52","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","19,052","126","661.35","46","241.44","47","246.69","33","173.21","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","8,913","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","2,402","12","499.58","2","83.26","9","374.69","1","41.63","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","2,788","109","3,909.61","46","1,649.93","47","1,685.80","16","573.89","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","5,729","12","209.46","4","69.82","5","87.28","3","52.37","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","2,667","61","2,287.21","34","1,274.84","16","599.93","11","412.45","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","5,179","35","675.81","17","328.25","18","347.56","0","0.00","0","0.00"
"11107  :  โรงพยาบาลนาทม","1,887","23","1,218.87","12","635.93","7","370.96","4","211.98","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","5,028","23","457.44","5","99.44","13","258.55","5","99.44","0","0.00"
"11109  :  โรงพยาบาลนาแก","4,811","64","1,330.28","29","602.79","26","540.43","9","187.07","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","5,307","126","2,374.22","50","942.15","50","942.15","26","489.92","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","6,222","9","144.65","2","32.14","3","48.22","4","64.29","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","5,758","55","955.19","26","451.55","26","451.55","3","52.10","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","1,266","66","5,213.27","22","1,737.76","25","1,974.72","19","1,500.79","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","2,652","4","150.83","2","75.41","2","75.41","0","0.00","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","16,674","315","1,889.17","90","539.76","108","647.72","117","701.69","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","3,530","113","3,201.13","39","1,104.82","41","1,161.47","33","934.84","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","4,133","57","1,379.14","26","629.08","21","508.11","10","241.95","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","5,502","59","1,072.34","26","472.56","23","418.03","10","181.75","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","3,697","53","1,433.59","11","297.54","23","622.13","19","513.93","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","1,242","62","4,991.95","31","2,495.97","17","1,368.76","14","1,127.21","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","1,630","70","4,294.48","29","1,779.14","24","1,472.39","17","1,042.94","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","2,972","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","56","404","721,428.57","172","307,142.86","166","296,428.57","66","117,857.14","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","12,452","503","4,039.51","216","1,734.66","197","1,582.08","90","722.78","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","6,771","341","5,036.18","136","2,008.57","159","2,348.25","46","679.37","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","8,060","264","3,275.43","115","1,426.80","113","1,401.99","36","446.65","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","203","0.00","93","0.00","83","0.00","27","0.00","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","251","0.00","101","0.00","109","0.00","41","0.00","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","3,694","204","5,522.47","86","2,328.10","91","2,463.45","27","730.91","0","0.00"
"11125  :  โรงพยาบาลฝาง","3,525","371","10,524.82","146","4,141.84","158","4,482.27","67","1,900.71","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","2,391","256","10,706.82","106","4,433.29","109","4,558.76","41","1,714.76","0","0.00"
"11127  :  โรงพยาบาลพร้าว","0","325","0.00","119","0.00","155","0.00","51","0.00","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","4,453","383","8,600.94","135","3,031.66","168","3,772.74","80","1,796.54","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","0","177","0.00","58","0.00","94","0.00","25","0.00","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","153","0.00","74","0.00","52","0.00","27","0.00","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","293","0.00","110","0.00","112","0.00","71","0.00","0","0.00"
"11132  :  โรงพยาบาลฮอด","6,867","630","9,174.31","235","3,422.16","256","3,727.97","139","2,024.17","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","2,259","535","23,683.05","199","8,809.21","184","8,145.20","152","6,728.64","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","6,604","497","7,525.74","170","2,574.20","189","2,861.90","138","2,089.64","0","0.00"
"11135  :  โรงพยาบาลสารภี","0","99","0.00","42","0.00","45","0.00","12","0.00","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","1","52","5,200,000.00","30","3,000,000.00","22","2,200,000.00","0","0.00","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","2,321","250","10,771.22","89","3,834.55","122","5,256.36","39","1,680.31","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","3,508","170","4,846.07","72","2,052.45","80","2,280.50","18","513.11","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","0","189","0.00","77","0.00","88","0.00","24","0.00","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","363","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","125","0.00","59","0.00","45","0.00","21","0.00","0","0.00"
