"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน"
"10985  :  โรงพยาบาลชานุมาน","5,045","54","1,070.37","13","257.68","16","317.15","11","218.04","14","277.50"
"10986  :  โรงพยาบาลปทุมราชวงศา","4,844","94","1,940.55","19","392.24","31","639.97","20","412.88","24","495.46"
"10987  :  โรงพยาบาลพนา","3,997","21","525.39","4","100.08","3","75.06","8","200.15","6","150.11"
"10988  :  โรงพยาบาลเสนางคนิคม","7,558","71","939.40","13","172.00","18","238.16","15","198.47","25","330.78"
"10989  :  โรงพยาบาลหัวตะพาน","2,775","100","3,603.60","22","792.79","27","972.97","32","1,153.15","19","684.68"
"10990  :  โรงพยาบาลลืออำนาจ","3,814","24","629.26","3","78.66","10","262.19","5","131.10","6","157.32"
"11040  :  โรงพยาบาลบึงกาฬ","0","545","0.00","127","0.00","136","0.00","140","0.00","142","0.00"
"11041  :  โรงพยาบาลพรเจริญ","4,763","176","3,695.15","28","587.86","47","986.77","44","923.79","57","1,196.72"
"11043  :  โรงพยาบาลโซ่พิสัย","0","201","0.00","47","0.00","41","0.00","49","0.00","64","0.00"
"11046  :  โรงพยาบาลเซกา","0","219","0.00","46","0.00","38","0.00","60","0.00","75","0.00"
"11047  :  โรงพยาบาลปากคาด","5,573","87","1,561.10","21","376.82","31","556.25","18","322.99","17","305.04"
"11048  :  โรงพยาบาลบึงโขงหลง","0","128","0.00","20","0.00","28","0.00","40","0.00","40","0.00"
"11049  :  โรงพยาบาลศรีวิไล","6,035","64","1,060.48","10","165.70","27","447.39","9","149.13","18","298.26"
"11050  :  โรงพยาบาลบุ่งคล้า","1,442","33","2,288.49","5","346.74","11","762.83","6","416.09","11","762.83"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","2,764","349","12,626.63","78","2,822.00","111","4,015.92","89","3,219.97","71","2,568.74"
"10995  :  โรงพยาบาลบ้านฝาง","0","253","0.00","50","0.00","51","0.00","75","0.00","77","0.00"
"10996  :  โรงพยาบาลพระยืน","0","75","0.00","15","0.00","27","0.00","15","0.00","18","0.00"
"10997  :  โรงพยาบาลหนองเรือ","5","213","4,260,000.00","48","960,000.00","64","1,280,000.00","54","1,080,000.00","47","940,000.00"
"10998  :  โรงพยาบาลชุมแพ","0","235","0.00","63","0.00","49","0.00","57","0.00","66","0.00"
"10999  :  โรงพยาบาลสีชมพู","6,429","70","1,088.82","19","295.54","25","388.86","14","217.76","12","186.65"
"11000  :  โรงพยาบาลน้ำพอง","6,197","164","2,646.44","22","355.01","61","984.35","30","484.11","51","822.98"
"11001  :  โรงพยาบาลอุบลรัตน์","6","62","1,033,333.33","10","166,666.67","28","466,666.67","11","183,333.33","13","216,666.67"
"11002  :  โรงพยาบาลบ้านไผ่","0","286","0.00","72","0.00","97","0.00","48","0.00","69","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","2,901","27","930.71","9","310.24","9","310.24","7","241.30","2","68.94"
"11004  :  โรงพยาบาลพล","7","361","5,157,142.86","81","1,157,142.86","107","1,528,571.43","85","1,214,285.71","88","1,257,142.86"
"11005  :  โรงพยาบาลแวงใหญ่","1","92","9,200,000.00","18","1,800,000.00","29","2,900,000.00","15","1,500,000.00","30","3,000,000.00"
"11006  :  โรงพยาบาลแวงน้อย","54","23","42,592.59","2","3,703.70","6","11,111.11","9","16,666.67","6","11,111.11"
"11007  :  โรงพยาบาลหนองสองห้อง","0","145","0.00","36","0.00","43","0.00","24","0.00","42","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","188","0.00","60","0.00","48","0.00","37","0.00","43","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","7,569","213","2,814.11","35","462.41","62","819.13","60","792.71","56","739.86"
"11010  :  โรงพยาบาลชนบท","0","23","0.00","6","0.00","8","0.00","5","0.00","4","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","32","0.00","8","0.00","11","0.00","5","0.00","8","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","1","20","2,000,000.00","4","400,000.00","9","900,000.00","2","200,000.00","5","500,000.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","0","303","0.00","87","0.00","118","0.00","42","0.00","56","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","1,957","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","455","0.00","173","0.00","110","0.00","90","0.00","82","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14132  :  โรงพยาบาลซำสูง","3","32","1,066,666.67","9","300,000.00","8","266,666.67","7","233,333.33","8","266,666.67"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","289","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","3","0.00","0","0.00","0","0.00","0","0.00","3","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","1,605","9","560.75","0","0.00","1","62.31","4","249.22","4","249.22"
"77652  :  โรงพยาบาลโนนศิลา","0","4","0.00","0","0.00","0","0.00","1","0.00","3","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","353","0.00","69","0.00","127","0.00","90","0.00","67","0.00"
"11013  :  โรงพยาบาลกุดจับ","3,881","444","11,440.35","83","2,138.62","132","3,401.19","110","2,834.32","119","3,066.22"
"11014  :  โรงพยาบาลหนองวัวซอ","4,399","224","5,092.07","57","1,295.75","58","1,318.48","53","1,204.82","56","1,273.02"
"11015  :  โรงพยาบาลกุมภวาปี","7,959","419","5,264.48","81","1,017.72","119","1,495.16","94","1,181.05","125","1,570.55"
"11016  :  โรงพยาบาลห้วยเกิ้ง","993","5","503.52","0","0.00","4","402.82","0","0.00","1","100.70"
"11017  :  โรงพยาบาลโนนสะอาด","5,406","127","2,349.24","30","554.94","30","554.94","35","647.43","32","591.93"
"11018  :  โรงพยาบาลหนองหาน","8,441","409","4,845.40","97","1,149.15","98","1,161.00","100","1,184.69","114","1,350.55"
"11019  :  โรงพยาบาลทุ่งฝน","4,126","52","1,260.30","6","145.42","13","315.08","12","290.84","21","508.97"
"11020  :  โรงพยาบาลไชยวาน","6,754","36","533.02","9","133.25","14","207.28","8","118.45","5","74.03"
"11021  :  โรงพยาบาลศรีธาตุ","3,719","250","6,722.24","59","1,586.45","75","2,016.67","59","1,586.45","57","1,532.67"
"11022  :  โรงพยาบาลวังสามหมอ","6,764","380","5,617.98","89","1,315.79","99","1,463.63","94","1,389.71","98","1,448.85"
"11023  :  โรงพยาบาลบ้านผือ","7,854","434","5,525.85","98","1,247.77","111","1,413.29","117","1,489.69","108","1,375.10"
"11024  :  โรงพยาบาลน้ำโสม","8,671","94","1,084.07","36","415.18","17","196.06","22","253.72","19","219.12"
"11025  :  โรงพยาบาลเพ็ญ","8,102","250","3,085.66","44","543.08","86","1,061.47","61","752.90","59","728.22"
"11026  :  โรงพยาบาลสร้างคอม","5,295","206","3,890.46","40","755.43","66","1,246.46","42","793.20","58","1,095.37"
"11027  :  โรงพยาบาลหนองแสง","4,792","65","1,356.43","15","313.02","22","459.10","14","292.15","14","292.15"
"11028  :  โรงพยาบาลนายูง","3,303","35","1,059.64","5","151.38","8","242.20","12","363.31","10","302.76"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","3,198","26","813.01","7","218.89","6","187.62","6","187.62","7","218.89"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","12,478","644","5,161.08","180","1,442.54","176","1,410.48","136","1,089.92","152","1,218.14"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","15,437","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","3,881","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","19","0.00","2","0.00","11","0.00","3","0.00","3","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","3","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10705  :  โรงพยาบาลเลย","12,002","506","4,215.96","100","833.19","146","1,216.46","129","1,074.82","131","1,091.48"
"11030  :  โรงพยาบาลนาด้วง","5,495","54","982.71","12","218.38","22","400.36","11","200.18","9","163.79"
"11031  :  โรงพยาบาลเชียงคาน","7,736","155","2,003.62","47","607.55","49","633.40","28","361.94","31","400.72"
"11032  :  โรงพยาบาลปากชม","3,536","276","7,805.43","75","2,121.04","77","2,177.60","81","2,290.72","43","1,216.06"
"11033  :  โรงพยาบาลนาแห้ว","1,191","44","3,694.37","4","335.85","20","1,679.26","10","839.63","10","839.63"
"11034  :  โรงพยาบาลภูเรือ","3,173","56","1,764.89","13","409.71","19","598.80","15","472.74","9","283.64"
"11035  :  โรงพยาบาลท่าลี่","2,278","58","2,546.09","13","570.68","6","263.39","14","614.57","25","1,097.45"
"11036  :  โรงพยาบาลวังสะพุง","9,166","555","6,054.99","131","1,429.19","157","1,712.85","124","1,352.83","143","1,560.11"
"11037  :  โรงพยาบาลภูกระดึง","7,146","127","1,777.22","40","559.75","32","447.80","28","391.83","27","377.83"
"11038  :  โรงพยาบาลภูหลวง","3,655","38","1,039.67","16","437.76","15","410.40","6","164.16","1","27.36"
"11039  :  โรงพยาบาลผาขาว","5,603","146","2,605.75","24","428.34","47","838.84","28","499.73","47","838.84"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","5,415","145","2,677.75","28","517.08","41","757.16","39","720.22","37","683.29"
"14133  :  โรงพยาบาลเอราวัณ","4,149","164","3,952.76","37","891.78","42","1,012.29","41","988.19","44","1,060.50"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","578","123","21,280.28","28","4,844.29","52","8,996.54","28","4,844.29","15","2,595.16"
"10706  :  โรงพยาบาลหนองคาย","15,691","174","1,108.92","52","331.40","49","312.28","32","203.94","41","261.30"
"11042  :  โรงพยาบาลโพนพิสัย","3,615","223","6,168.74","61","1,687.41","61","1,687.41","46","1,272.48","55","1,521.44"
"11044  :  โรงพยาบาลศรีเชียงใหม่","6,334","166","2,620.78","39","615.72","29","457.85","36","568.36","62","978.84"
"11045  :  โรงพยาบาลสังคม","2,633","217","8,241.55","47","1,785.04","75","2,848.46","55","2,088.87","40","1,519.18"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","11,255","223","1,981.34","45","399.82","60","533.10","65","577.52","53","470.90"
"14558  :  โรงพยาบาลพิสัยเวช","8,933","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21356  :  โรงพยาบาลสระใคร","1,419","61","4,298.80","11","775.19","13","916.14","15","1,057.08","22","1,550.39"
"28778  :  โรงพยาบาลโพธิ์ตาก","945","85","8,994.71","16","1,693.12","16","1,693.12","30","3,174.60","23","2,433.86"
"28811  :  โรงพยาบาลเฝ้าไร่","3,012","189","6,274.90","41","1,361.22","40","1,328.02","46","1,527.22","62","2,058.43"
"28815  :  โรงพยาบาลรัตนวาปี","806","8","992.56","1","124.07","0","0.00","5","620.35","2","248.14"
"10707  :  โรงพยาบาลมหาสารคาม","240","545","227,083.33","127","52,916.67","158","65,833.33","155","64,583.33","105","43,750.00"
"11051  :  โรงพยาบาลแกดำ","3,922","82","2,090.77","18","458.95","25","637.43","20","509.94","19","484.45"
"11052  :  โรงพยาบาลโกสุมพิสัย","10,798","202","1,870.72","49","453.79","53","490.83","43","398.22","57","527.88"
"11053  :  โรงพยาบาลกันทรวิชัย","4,573","272","5,947.96","68","1,486.99","74","1,618.19","73","1,596.33","57","1,246.45"
"11054  :  โรงพยาบาลเชียงยืน","8,172","129","1,578.56","32","391.58","28","342.63","32","391.58","37","452.77"
"11055  :  โรงพยาบาลบรบือ","11,378","580","5,097.56","135","1,186.50","166","1,458.96","146","1,283.18","133","1,168.92"
"11056  :  โรงพยาบาลนาเชือก","3,970","357","8,992.44","94","2,367.76","102","2,569.27","88","2,216.62","73","1,838.79"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","7,166","195","2,721.18","46","641.92","68","948.93","47","655.87","34","474.46"
"11058  :  โรงพยาบาลวาปีปทุม","8,171","496","6,070.25","135","1,652.18","142","1,737.85","112","1,370.70","107","1,309.51"
"11059  :  โรงพยาบาลนาดูน","3,111","55","1,767.92","14","450.02","8","257.15","11","353.58","22","707.17"
"11060  :  โรงพยาบาลยางสีสุราช","2,753","322","11,696.33","81","2,942.24","92","3,341.81","81","2,942.24","68","2,470.03"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","64,311","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","1,622","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","1,798","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","196","406","207,142.86","113","57,653.06","101","51,530.61","97","49,489.80","95","48,469.39"
"11061  :  โรงพยาบาลเกษตรวิสัย","8,080","41","507.43","11","136.14","12","148.51","9","111.39","9","111.39"
"11062  :  โรงพยาบาลปทุมรัตต์","5,084","64","1,258.85","9","177.03","17","334.38","19","373.72","19","373.72"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","9,686","198","2,044.19","28","289.08","61","629.77","45","464.59","64","660.75"
"11064  :  โรงพยาบาลธวัชบุรี","3,355","102","3,040.24","26","774.96","30","894.19","22","655.74","24","715.35"
"11065  :  โรงพยาบาลพนมไพร","8","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","8,471","48","566.64","7","82.63","9","106.24","15","177.07","17","200.68"
"11067  :  โรงพยาบาลโพธิ์ชัย","6,304","18","285.53","7","111.04","8","126.90","3","47.59","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","5,432","40","736.38","9","165.68","12","220.91","5","92.05","14","257.73"
"11069  :  โรงพยาบาลเสลภูมิ","6,450","194","3,007.75","57","883.72","67","1,038.76","37","573.64","33","511.63"
"11070  :  โรงพยาบาลสุวรรณภูมิ","10,751","324","3,013.67","66","613.90","80","744.12","64","595.29","114","1,060.37"
"11071  :  โรงพยาบาลเมืองสรวง","2,494","32","1,283.08","6","240.58","13","521.25","8","320.77","5","200.48"
"11072  :  โรงพยาบาลโพนทราย","4,260","13","305.16","5","117.37","3","70.42","3","70.42","2","46.95"
"11073  :  โรงพยาบาลอาจสามารถ","6,786","185","2,726.20","36","530.50","46","677.87","51","751.55","52","766.28"
"11074  :  โรงพยาบาลเมยวดี","3,031","5","164.96","2","65.98","2","65.98","1","32.99","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","3,179","41","1,289.71","8","251.65","9","283.11","8","251.65","16","503.30"
"11076  :  โรงพยาบาลจังหาร","4,137","23","555.96","8","193.38","9","217.55","3","72.52","3","72.52"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","13,984","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","5,386","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","918","20","2,178.65","3","326.80","9","980.39","5","544.66","3","326.80"
"27989  :  โรงพยาบาลเชียงขวัญ","1,348","18","1,335.31","6","445.10","5","370.92","2","148.37","5","370.92"
"27990  :  โรงพยาบาลหนองฮี","1,526","24","1,572.74","6","393.18","6","393.18","9","589.78","3","196.59"
"10709  :  โรงพยาบาลกาฬสินธุ์","6,047","212","3,505.87","37","611.87","77","1,273.36","47","777.24","51","843.39"
"11077  :  โรงพยาบาลนามน","9,277","53","571.31","15","161.69","15","161.69","10","107.79","13","140.13"
"11078  :  โรงพยาบาลกมลาไสย","8,717","186","2,133.76","40","458.87","48","550.65","39","447.40","59","676.84"
"11079  :  โรงพยาบาลร่องคำ","4,204","3","71.36","1","23.79","2","47.57","0","0.00","0","0.00"
"11080  :  โรงพยาบาลเขาวง","7,524","128","1,701.22","34","451.89","37","491.76","24","318.98","33","438.60"
"11081  :  โรงพยาบาลยางตลาด","12,048","314","2,606.24","68","564.41","94","780.21","75","622.51","77","639.11"
"11082  :  โรงพยาบาลห้วยเม็ก","4,753","47","988.85","18","378.71","19","399.75","4","84.16","6","126.24"
"11083  :  โรงพยาบาลสหัสขันธ์","4,247","82","1,930.77","21","494.47","22","518.01","25","588.65","14","329.64"
"11084  :  โรงพยาบาลคำม่วง","6,136","143","2,330.51","33","537.81","44","717.08","34","554.11","32","521.51"
"11085  :  โรงพยาบาลท่าคันโท","7,823","60","766.97","10","127.83","16","204.53","16","204.53","18","230.09"
"11086  :  โรงพยาบาลหนองกุงศรี","5,277","97","1,838.17","20","379.00","30","568.50","27","511.65","20","379.00"
"11087  :  โรงพยาบาลสมเด็จ","9,444","86","910.63","20","211.77","25","264.72","26","275.31","15","158.83"
"11088  :  โรงพยาบาลห้วยผึ้ง","6,914","31","448.37","5","72.32","5","72.32","19","274.80","2","28.93"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","11,154","186","1,667.56","60","537.92","55","493.10","35","313.79","36","322.75"
"11965  :  โรงพยาบาลธีรวัฒน์","13","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","2,638","21","796.06","7","265.35","7","265.35","4","151.63","3","113.72"
"28789  :  โรงพยาบาลฆ้องชัย","2,874","10","347.95","3","104.38","1","34.79","5","173.97","1","34.79"
"28790  :  โรงพยาบาลดอนจาน","2,924","19","649.79","5","171.00","5","171.00","3","102.60","6","205.20"
"28791  :  โรงพยาบาลสามชัย","1,006","18","1,789.26","5","497.02","5","497.02","6","596.42","2","198.81"
"10710  :  โรงพยาบาลสกลนคร","0","187","0.00","46","0.00","58","0.00","45","0.00","38","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","7,253","55","758.31","11","151.66","11","151.66","14","193.02","19","261.96"
"11090  :  โรงพยาบาลกุดบาก","3,143","50","1,590.84","13","413.62","16","509.07","9","286.35","12","381.80"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","4,035","35","867.41","10","247.83","8","198.27","8","198.27","9","223.05"
"11092  :  โรงพยาบาลพังโคน","7,790","181","2,323.49","48","616.17","36","462.13","44","564.83","53","680.36"
"11093  :  โรงพยาบาลวาริชภูมิ","6,204","95","1,531.27","15","241.78","29","467.44","32","515.80","19","306.25"
"11094  :  โรงพยาบาลนิคมน้ำอูน","2,034","18","884.96","7","344.15","4","196.66","4","196.66","3","147.49"
"11095  :  โรงพยาบาลวานรนิวาส","6,151","143","2,324.83","34","552.76","30","487.73","34","552.76","45","731.59"
"11096  :  โรงพยาบาลคำตากล้า","6,984","10","143.18","0","0.00","3","42.96","2","28.64","5","71.59"
"11097  :  โรงพยาบาลบ้านม่วง","6,022","129","2,142.15","33","547.99","32","531.38","32","531.38","32","531.38"
"11098  :  โรงพยาบาลอากาศอำนวย","9,063","70","772.37","17","187.58","24","264.81","13","143.44","16","176.54"
"11099  :  โรงพยาบาลส่องดาว","5,472","46","840.64","10","182.75","22","402.05","11","201.02","3","54.82"
"11100  :  โรงพยาบาลเต่างอย","2,012","16","795.23","1","49.70","5","248.51","4","198.81","6","298.21"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","4,827","41","849.39","6","124.30","14","290.04","7","145.02","14","290.04"
"11102  :  โรงพยาบาลเจริญศิลป์","5,983","110","1,838.54","27","451.28","27","451.28","30","501.42","26","434.56"
"11103  :  โรงพยาบาลโพนนาแก้ว","2,051","20","975.13","3","146.27","9","438.81","6","292.54","2","97.51"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","21,744","330","1,517.66","84","386.31","98","450.70","82","377.12","66","303.53"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","15,067","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","2,480","15","604.84","0","0.00","5","201.61","4","161.29","6","241.94"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","12","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","128","94","73,437.50","16","12,500.00","36","28,125.00","21","16,406.25","21","16,406.25"
"11104  :  โรงพยาบาลปลาปาก","5,139","11","214.05","1","19.46","2","38.92","3","58.38","5","97.30"
"11105  :  โรงพยาบาลท่าอุเทน","2,569","45","1,751.65","9","350.33","17","661.74","11","428.18","8","311.41"
"11106  :  โรงพยาบาลบ้านแพง","5,130","43","838.21","9","175.44","11","214.42","7","136.45","16","311.89"
"11107  :  โรงพยาบาลนาทม","1,847","38","2,057.39","10","541.42","8","433.13","11","595.56","9","487.28"
"11108  :  โรงพยาบาลเรณูนคร","4,708","56","1,189.46","14","297.37","15","318.61","13","276.13","14","297.37"
"11109  :  โรงพยาบาลนาแก","4,978","87","1,747.69","14","281.24","29","582.56","18","361.59","26","522.30"
"11110  :  โรงพยาบาลศรีสงคราม","4,346","269","6,189.60","57","1,311.55","93","2,139.90","56","1,288.54","63","1,449.61"
"11111  :  โรงพยาบาลนาหว้า","8,229","18","218.74","1","12.15","10","121.52","1","12.15","6","72.91"
"11112  :  โรงพยาบาลโพนสวรรค์","5,349","69","1,289.96","17","317.82","16","299.12","15","280.43","21","392.60"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","1,352","89","6,582.84","28","2,071.01","24","1,775.15","19","1,405.33","18","1,331.36"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","2,541","6","236.13","1","39.35","1","39.35","2","78.71","2","78.71"
"10712  :  โรงพยาบาลมุกดาหาร","26,836","234","871.96","37","137.87","59","219.85","70","260.84","68","253.39"
"11113  :  โรงพยาบาลนิคมคำสร้อย","3,543","180","5,080.44","52","1,467.68","52","1,467.68","40","1,128.99","36","1,016.09"
"11114  :  โรงพยาบาลดอนตาล","3,704","50","1,349.89","10","269.98","17","458.96","9","242.98","14","377.97"
"11115  :  โรงพยาบาลดงหลวง","6,106","93","1,523.09","11","180.15","23","376.68","31","507.70","28","458.57"
"11116  :  โรงพยาบาลคำชะอี","3,560","202","5,674.16","34","955.06","51","1,432.58","53","1,488.76","64","1,797.75"
"11117  :  โรงพยาบาลหว้านใหญ่","1,563","107","6,845.81","18","1,151.63","23","1,471.53","39","2,495.20","27","1,727.45"
"11118  :  โรงพยาบาลหนองสูง","1,581","89","5,629.35","16","1,012.02","23","1,454.78","25","1,581.28","25","1,581.28"
"06009  :  โรงพยาบาลแม่ตื่น","3,084","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","0","1,191","0.00","247","0.00","297","0.00","349","0.00","298","0.00"
"11119  :  โรงพยาบาลจอมทอง","11,881","1,727","14,535.81","367","3,088.97","478","4,023.23","435","3,661.31","447","3,762.31"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","7,796","465","5,964.60","116","1,487.94","113","1,449.46","128","1,641.87","108","1,385.33"
"11121  :  โรงพยาบาลเชียงดาว","11,422","747","6,540.01","162","1,418.32","179","1,567.15","194","1,698.48","212","1,856.07"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","457","0.00","108","0.00","127","0.00","88","0.00","134","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","676","0.00","162","0.00","167","0.00","164","0.00","183","0.00"
"11124  :  โรงพยาบาลสะเมิง","3,749","239","6,375.03","55","1,467.06","60","1,600.43","57","1,520.41","67","1,787.14"
"11125  :  โรงพยาบาลฝาง","12,308","730","5,931.10","180","1,462.46","168","1,364.97","166","1,348.72","216","1,754.96"
"11126  :  โรงพยาบาลแม่อาย","2,532","1,038","40,995.26","256","10,110.58","303","11,966.82","298","11,769.35","181","7,148.50"
"11127  :  โรงพยาบาลพร้าว","0","543","0.00","129","0.00","147","0.00","128","0.00","139","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","7,036","660","9,380.33","180","2,558.27","170","2,416.15","132","1,876.07","178","2,529.85"
"11129  :  โรงพยาบาลสันกำแพง","0","364","0.00","86","0.00","103","0.00","86","0.00","89","0.00"
"11130  :  โรงพยาบาลสันทราย","1","353","35,300,000.00","83","8,300,000.00","103","10,300,000.00","66","6,600,000.00","101","10,100,000.00"
"11131  :  โรงพยาบาลหางดง","5,800","634","10,931.03","160","2,758.62","130","2,241.38","158","2,724.14","186","3,206.90"
"11132  :  โรงพยาบาลฮอด","6,313","952","15,079.99","224","3,548.23","275","4,356.09","239","3,785.84","214","3,389.83"
"11133  :  โรงพยาบาลดอยเต่า","2,100","1,068","50,857.14","302","14,380.95","259","12,333.33","215","10,238.10","292","13,904.76"
"11134  :  โรงพยาบาลอมก๋อย","5,891","734","12,459.68","182","3,089.46","210","3,564.76","176","2,987.61","166","2,817.86"
"11135  :  โรงพยาบาลสารภี","8","349","4,362,500.00","75","937,500.00","101","1,262,500.00","84","1,050,000.00","89","1,112,500.00"
"11136  :  โรงพยาบาลเวียงแหง","0","152","0.00","37","0.00","40","0.00","47","0.00","28","0.00"
"11137  :  โรงพยาบาลไชยปราการ","2,925","370","12,649.57","103","3,521.37","83","2,837.61","102","3,487.18","82","2,803.42"
"11138  :  โรงพยาบาลแม่วาง","4,971","594","11,949.31","120","2,414.00","191","3,842.29","139","2,796.22","144","2,896.80"
