"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน"
"10977  :  โรงพยาบาลเทพสถิต","7,142","252","3,528.42","50","700.08","79","1,106.13","55","770.09","68","952.11"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","12,860","857","6,664.07","217","1,687.40","246","1,912.91","183","1,423.02","211","1,640.75"
"10979  :  โรงพยาบาลบ้านแท่น","6,754","141","2,087.65","28","414.57","45","666.27","32","473.79","36","533.02"
"10980  :  โรงพยาบาลแก้งคร้อ","8,541","371","4,343.75","91","1,065.45","116","1,358.15","79","924.95","85","995.20"
"10981  :  โรงพยาบาลคอนสาร","3,817","163","4,270.37","51","1,336.13","47","1,231.33","29","759.76","36","943.15"
"10982  :  โรงพยาบาลภักดีชุมพล","2,983","54","1,810.26","12","402.28","20","670.47","7","234.66","15","502.85"
"10983  :  โรงพยาบาลเนินสง่า","2,027","114","5,624.07","33","1,628.02","35","1,726.69","18","888.01","28","1,381.35"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","459","0.00","127","0.00","157","0.00","80","0.00","95","0.00"
"10985  :  โรงพยาบาลชานุมาน","4,914","49","997.15","2","40.70","14","284.90","12","244.20","21","427.35"
"10986  :  โรงพยาบาลปทุมราชวงศา","4,836","109","2,253.93","30","620.35","42","868.49","21","434.24","16","330.85"
"10987  :  โรงพยาบาลพนา","3,238","50","1,544.16","15","463.25","19","586.78","10","308.83","6","185.30"
"10988  :  โรงพยาบาลเสนางคนิคม","7,692","119","1,547.06","46","598.02","41","533.02","16","208.01","16","208.01"
"10989  :  โรงพยาบาลหัวตะพาน","2,841","145","5,103.84","69","2,428.72","32","1,126.36","23","809.57","21","739.18"
"10990  :  โรงพยาบาลลืออำนาจ","3,329","31","931.21","6","180.23","10","300.39","8","240.31","7","210.27"
"11040  :  โรงพยาบาลบึงกาฬ","6,430","846","13,157.08","185","2,877.14","290","4,510.11","178","2,768.27","193","3,001.56"
"11041  :  โรงพยาบาลพรเจริญ","4,759","343","7,207.40","58","1,218.74","84","1,765.08","110","2,311.41","91","1,912.17"
"11043  :  โรงพยาบาลโซ่พิสัย","7,579","264","3,483.31","62","818.05","94","1,240.27","54","712.50","54","712.50"
"11046  :  โรงพยาบาลเซกา","11,058","289","2,613.49","68","614.94","82","741.54","76","687.29","63","569.72"
"11047  :  โรงพยาบาลปากคาด","4,504","136","3,019.54","41","910.30","37","821.49","19","421.85","39","865.90"
"11048  :  โรงพยาบาลบึงโขงหลง","0","197","0.00","54","0.00","61","0.00","45","0.00","37","0.00"
"11049  :  โรงพยาบาลศรีวิไล","6,728","62","921.52","11","163.50","23","341.85","19","282.40","9","133.77"
"11050  :  โรงพยาบาลบุ่งคล้า","1,400","15","1,071.43","5","357.14","5","357.14","3","214.29","2","142.86"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","258","0.00","62","0.00","92","0.00","44","0.00","60","0.00"
"10991  :  โรงพยาบาลนากลาง","0","153","0.00","36","0.00","47","0.00","32","0.00","38","0.00"
"10992  :  โรงพยาบาลโนนสัง","0","128","0.00","29","0.00","32","0.00","27","0.00","40","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","310","0.00","89","0.00","106","0.00","54","0.00","61","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","150","0.00","50","0.00","47","0.00","22","0.00","31","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","118","0.00","29","0.00","31","0.00","25","0.00","33","0.00"
"10670  :  โรงพยาบาลขอนแก่น","3,332","506","15,186.07","126","3,781.51","184","5,522.21","75","2,250.90","121","3,631.45"
"10995  :  โรงพยาบาลบ้านฝาง","0","151","0.00","37","0.00","60","0.00","23","0.00","31","0.00"
"10996  :  โรงพยาบาลพระยืน","0","90","0.00","18","0.00","27","0.00","22","0.00","23","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","450","0.00","141","0.00","151","0.00","87","0.00","71","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","229","0.00","66","0.00","73","0.00","43","0.00","47","0.00"
"10999  :  โรงพยาบาลสีชมพู","7,112","133","1,870.08","47","660.85","45","632.73","23","323.40","18","253.09"
"11000  :  โรงพยาบาลน้ำพอง","6,051","319","5,271.86","73","1,206.41","120","1,983.14","66","1,090.73","60","991.57"
"11001  :  โรงพยาบาลอุบลรัตน์","2,902","161","5,547.90","32","1,102.69","51","1,757.41","34","1,171.61","44","1,516.20"
"11002  :  โรงพยาบาลบ้านไผ่","0","216","0.00","38","0.00","76","0.00","52","0.00","50","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","2,562","106","4,137.39","34","1,327.09","30","1,170.96","25","975.80","17","663.54"
"11004  :  โรงพยาบาลพล","0","234","0.00","73","0.00","76","0.00","38","0.00","47","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","2,712","103","3,797.94","28","1,032.45","29","1,069.32","22","811.21","24","884.96"
"11006  :  โรงพยาบาลแวงน้อย","5,548","108","1,946.65","28","504.69","35","630.86","21","378.51","24","432.59"
"11007  :  โรงพยาบาลหนองสองห้อง","0","208","0.00","43","0.00","84","0.00","39","0.00","42","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","227","0.00","50","0.00","66","0.00","55","0.00","56","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","7,491","208","2,776.67","40","533.97","80","1,067.95","48","640.77","40","533.97"
"11010  :  โรงพยาบาลชนบท","5,455","125","2,291.48","35","641.61","43","788.27","22","403.30","25","458.30"
"11011  :  โรงพยาบาลเขาสวนกวาง","2,518","48","1,906.27","14","556.00","15","595.71","8","317.71","11","436.85"
"11012  :  โรงพยาบาลภูผาม่าน","0","58","0.00","15","0.00","14","0.00","14","0.00","15","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","12,743","339","2,660.28","61","478.69","133","1,043.71","80","627.80","65","510.08"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","255","0.00","70","0.00","81","0.00","49","0.00","55","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","134","0.00","48","0.00","38","0.00","24","0.00","24","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","629","39","6,200.32","13","2,066.77","12","1,907.79","8","1,271.86","6","953.90"
"77650  :  โรงพยาบาลเวียงเก่า","478","46","9,623.43","13","2,719.67","17","3,556.49","12","2,510.46","4","836.82"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","1,726","89","5,156.43","16","927.00","27","1,564.31","23","1,332.56","23","1,332.56"
"77652  :  โรงพยาบาลโนนศิลา","0","14","0.00","1","0.00","3","0.00","5","0.00","5","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","537","0.00","131","0.00","179","0.00","101","0.00","126","0.00"
"11013  :  โรงพยาบาลกุดจับ","3,726","308","8,266.24","98","2,630.17","121","3,247.45","37","993.02","52","1,395.60"
"11014  :  โรงพยาบาลหนองวัวซอ","5,361","196","3,656.03","61","1,137.85","66","1,231.11","39","727.48","30","559.60"
"11015  :  โรงพยาบาลกุมภวาปี","9,316","713","7,653.50","211","2,264.92","193","2,071.70","127","1,363.25","182","1,953.63"
"11016  :  โรงพยาบาลห้วยเกิ้ง","1","3","300,000.00","0","0.00","0","0.00","1","100,000.00","2","200,000.00"
"11017  :  โรงพยาบาลโนนสะอาด","5,400","163","3,018.52","56","1,037.04","49","907.41","26","481.48","32","592.59"
"11018  :  โรงพยาบาลหนองหาน","10,882","601","5,522.88","155","1,424.37","204","1,874.66","116","1,065.98","126","1,157.88"
"11019  :  โรงพยาบาลทุ่งฝน","4,566","99","2,168.20","25","547.53","32","700.83","22","481.82","20","438.02"
"11020  :  โรงพยาบาลไชยวาน","6,686","62","927.31","9","134.61","13","194.44","17","254.26","23","344.00"
"11021  :  โรงพยาบาลศรีธาตุ","2,758","481","17,440.17","113","4,097.17","124","4,496.01","130","4,713.56","114","4,133.43"
"11022  :  โรงพยาบาลวังสามหมอ","6,850","237","3,459.85","52","759.12","79","1,153.28","49","715.33","57","832.12"
"11023  :  โรงพยาบาลบ้านผือ","7,514","649","8,637.21","173","2,302.37","193","2,568.54","120","1,597.02","163","2,169.28"
"11024  :  โรงพยาบาลน้ำโสม","9,363","175","1,869.06","40","427.21","55","587.42","46","491.30","34","363.13"
"11025  :  โรงพยาบาลเพ็ญ","8,303","301","3,625.20","85","1,023.73","92","1,108.03","65","782.85","59","710.59"
"11026  :  โรงพยาบาลสร้างคอม","5,577","44","788.95","10","179.31","17","304.82","8","143.45","9","161.38"
"11027  :  โรงพยาบาลหนองแสง","4,695","134","2,854.10","30","638.98","35","745.47","44","937.17","25","532.48"
"11028  :  โรงพยาบาลนายูง","2,784","45","1,616.38","9","323.28","14","502.87","9","323.28","13","466.95"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","3,361","79","2,350.49","13","386.79","29","862.84","22","654.57","15","446.30"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","13,268","432","3,255.95","134","1,009.95","144","1,085.32","83","625.57","71","535.12"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","8,279","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","97","0.00","32","0.00","30","0.00","12","0.00","23","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","3","55","1,833,333.33","12","400,000.00","24","800,000.00","9","300,000.00","10","333,333.33"
"10705  :  โรงพยาบาลเลย","12,151","515","4,238.33","137","1,127.48","180","1,481.36","75","617.23","123","1,012.26"
"11030  :  โรงพยาบาลนาด้วง","6,079","107","1,760.16","19","312.55","45","740.25","13","213.85","30","493.50"
"11031  :  โรงพยาบาลเชียงคาน","7,452","141","1,892.11","38","509.93","45","603.86","33","442.83","25","335.48"
"11032  :  โรงพยาบาลปากชม","3,145","223","7,090.62","65","2,066.77","70","2,225.76","39","1,240.06","49","1,558.03"
"11033  :  โรงพยาบาลนาแห้ว","1,304","42","3,220.86","11","843.56","11","843.56","7","536.81","13","996.93"
"11034  :  โรงพยาบาลภูเรือ","3,727","84","2,253.82","17","456.13","24","643.95","17","456.13","26","697.61"
"11035  :  โรงพยาบาลท่าลี่","2,232","146","6,541.22","53","2,374.55","50","2,240.14","24","1,075.27","19","851.25"
"11036  :  โรงพยาบาลวังสะพุง","8,770","460","5,245.15","105","1,197.26","144","1,641.96","102","1,163.06","109","1,242.87"
"11037  :  โรงพยาบาลภูกระดึง","6,982","80","1,145.80","24","343.74","31","444.00","12","171.87","13","186.19"
"11038  :  โรงพยาบาลภูหลวง","3,624","82","2,262.69","23","634.66","25","689.85","15","413.91","19","524.28"
"11039  :  โรงพยาบาลผาขาว","5,940","301","5,067.34","90","1,515.15","77","1,296.30","63","1,060.61","71","1,195.29"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","6,354","161","2,533.84","52","818.38","67","1,054.45","25","393.45","17","267.55"
"14133  :  โรงพยาบาลเอราวัณ","4,405","82","1,861.52","28","635.64","34","771.85","11","249.72","9","204.31"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","668","55","8,233.53","14","2,095.81","16","2,395.21","12","1,796.41","13","1,946.11"
"10706  :  โรงพยาบาลหนองคาย","15,928","182","1,142.64","47","295.08","54","339.03","33","207.18","48","301.36"
"11042  :  โรงพยาบาลโพนพิสัย","3,673","319","8,685.00","79","2,150.83","97","2,640.89","60","1,633.54","83","2,259.73"
"11044  :  โรงพยาบาลศรีเชียงใหม่","6,155","104","1,689.68","33","536.15","27","438.67","16","259.95","28","454.91"
"11045  :  โรงพยาบาลสังคม","1,949","130","6,670.09","30","1,539.25","42","2,154.95","22","1,128.78","36","1,847.10"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","11,950","281","2,351.46","63","527.20","66","552.30","74","619.25","78","652.72"
"14558  :  โรงพยาบาลพิสัยเวช","7,216","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21356  :  โรงพยาบาลสระใคร","1,242","43","3,462.16","13","1,046.70","7","563.61","12","966.18","11","885.67"
"28778  :  โรงพยาบาลโพธิ์ตาก","743","53","7,133.24","12","1,615.07","19","2,557.20","12","1,615.07","10","1,345.90"
"28811  :  โรงพยาบาลเฝ้าไร่","2,526","192","7,600.95","39","1,543.94","64","2,533.65","45","1,781.47","44","1,741.88"
"28815  :  โรงพยาบาลรัตนวาปี","523","132","25,239.01","45","8,604.21","39","7,456.98","30","5,736.14","18","3,441.68"
"10707  :  โรงพยาบาลมหาสารคาม","0","469","0.00","133","0.00","142","0.00","95","0.00","99","0.00"
"11051  :  โรงพยาบาลแกดำ","3,183","138","4,335.53","36","1,131.01","57","1,790.76","22","691.17","23","722.59"
"11052  :  โรงพยาบาลโกสุมพิสัย","10,745","165","1,535.60","33","307.12","55","511.87","42","390.88","35","325.73"
"11053  :  โรงพยาบาลกันทรวิชัย","4,279","244","5,702.27","81","1,892.97","65","1,519.05","47","1,098.39","51","1,191.87"
"11054  :  โรงพยาบาลเชียงยืน","8,311","206","2,478.64","60","721.93","65","782.10","48","577.55","33","397.06"
"11055  :  โรงพยาบาลบรบือ","11,322","576","5,087.44","170","1,501.50","201","1,775.30","90","794.91","115","1,015.72"
"11056  :  โรงพยาบาลนาเชือก","3,196","98","3,066.33","27","844.81","28","876.10","10","312.89","33","1,032.54"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","8,361","271","3,241.24","79","944.86","78","932.90","57","681.74","57","681.74"
"11058  :  โรงพยาบาลวาปีปทุม","7,637","461","6,036.40","137","1,793.90","136","1,780.80","78","1,021.34","110","1,440.36"
"11059  :  โรงพยาบาลนาดูน","2,940","25","850.34","7","238.10","8","272.11","3","102.04","7","238.10"
"11060  :  โรงพยาบาลยางสีสุราช","3,106","197","6,342.56","63","2,028.33","56","1,802.96","35","1,126.85","43","1,384.42"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","16,509","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","1,494","20","1,338.69","2","133.87","12","803.21","2","133.87","4","267.74"
"28843  :  โรงพยาบาลชื่นชม","107","56","52,336.45","19","17,757.01","8","7,476.64","9","8,411.21","20","18,691.59"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","679","0.00","182","0.00","223","0.00","126","0.00","148","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","8,686","100","1,151.28","20","230.26","28","322.36","24","276.31","28","322.36"
"11062  :  โรงพยาบาลปทุมรัตต์","4,951","79","1,595.64","20","403.96","23","464.55","17","343.36","19","383.76"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","8,282","330","3,984.54","86","1,038.40","86","1,038.40","67","808.98","91","1,098.77"
"11064  :  โรงพยาบาลธวัชบุรี","3,872","91","2,350.21","23","594.01","23","594.01","26","671.49","19","490.70"
"11065  :  โรงพยาบาลพนมไพร","6,048","239","3,951.72","67","1,107.80","84","1,388.89","45","744.05","43","710.98"
"11066  :  โรงพยาบาลโพนทอง","8,569","556","6,488.51","141","1,645.47","180","2,100.60","127","1,482.09","108","1,260.36"
"11067  :  โรงพยาบาลโพธิ์ชัย","4,907","120","2,445.49","34","692.89","27","550.23","33","672.51","26","529.86"
"11068  :  โรงพยาบาลหนองพอก","5,166","76","1,471.16","19","367.79","24","464.58","18","348.43","15","290.36"
"11069  :  โรงพยาบาลเสลภูมิ","6,101","133","2,179.97","26","426.16","49","803.15","21","344.21","37","606.46"
"11070  :  โรงพยาบาลสุวรรณภูมิ","11,857","578","4,874.76","160","1,349.41","178","1,501.22","132","1,113.27","108","910.85"
"11071  :  โรงพยาบาลเมืองสรวง","2,841","28","985.57","3","105.60","9","316.79","11","387.19","5","175.99"
"11072  :  โรงพยาบาลโพนทราย","4,064","113","2,780.51","30","738.19","46","1,131.89","23","565.94","14","344.49"
"11073  :  โรงพยาบาลอาจสามารถ","6,414","108","1,683.82","34","530.09","39","608.04","18","280.64","17","265.05"
"11074  :  โรงพยาบาลเมยวดี","2,879","35","1,215.70","5","173.67","7","243.14","9","312.61","14","486.28"
"11075  :  โรงพยาบาลศรีสมเด็จ","3,136","92","2,933.67","33","1,052.30","31","988.52","13","414.54","15","478.32"
"11076  :  โรงพยาบาลจังหาร","4,071","31","761.48","7","171.95","9","221.08","5","122.82","10","245.64"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","10,525","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","3,074","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","981","56","5,708.46","10","1,019.37","20","2,038.74","15","1,529.05","11","1,121.30"
"27989  :  โรงพยาบาลเชียงขวัญ","1,262","27","2,139.46","4","316.96","11","871.63","6","475.44","6","475.44"
"27990  :  โรงพยาบาลหนองฮี","1,640","46","2,804.88","18","1,097.56","12","731.71","8","487.80","8","487.80"
"10709  :  โรงพยาบาลกาฬสินธุ์","5,860","364","6,211.60","84","1,433.45","128","2,184.30","77","1,313.99","75","1,279.86"
"11077  :  โรงพยาบาลนามน","5,290","58","1,096.41","13","245.75","13","245.75","18","340.26","14","264.65"
"11078  :  โรงพยาบาลกมลาไสย","8,054","263","3,265.46","86","1,067.79","89","1,105.04","36","446.98","52","645.64"
"11079  :  โรงพยาบาลร่องคำ","3,488","14","401.38","3","86.01","3","86.01","4","114.68","4","114.68"
"11080  :  โรงพยาบาลเขาวง","7,850","129","1,643.31","41","522.29","37","471.34","25","318.47","26","331.21"
"11081  :  โรงพยาบาลยางตลาด","10,519","252","2,395.66","70","665.46","74","703.49","53","503.85","55","522.86"
"11082  :  โรงพยาบาลห้วยเม็ก","5,103","144","2,821.87","36","705.47","44","862.24","31","607.49","33","646.68"
"11083  :  โรงพยาบาลสหัสขันธ์","2,882","243","8,431.64","67","2,324.77","78","2,706.45","63","2,185.98","35","1,214.43"
"11084  :  โรงพยาบาลคำม่วง","5,237","223","4,258.16","58","1,107.50","59","1,126.60","53","1,012.03","53","1,012.03"
"11085  :  โรงพยาบาลท่าคันโท","6,915","51","737.53","17","245.84","18","260.30","6","86.77","10","144.61"
"11086  :  โรงพยาบาลหนองกุงศรี","4,932","132","2,676.40","31","628.55","38","770.48","25","506.89","38","770.48"
"11087  :  โรงพยาบาลสมเด็จ","7,001","154","2,199.69","40","571.35","46","657.05","31","442.79","37","528.50"
"11088  :  โรงพยาบาลห้วยผึ้ง","6,499","61","938.61","20","307.74","18","276.97","12","184.64","11","169.26"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","8,933","422","4,724.06","106","1,186.61","116","1,298.56","97","1,085.86","103","1,153.03"
"11965  :  โรงพยาบาลธีรวัฒน์","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","2,449","99","4,042.47","29","1,184.16","21","857.49","19","775.83","30","1,224.99"
"28789  :  โรงพยาบาลฆ้องชัย","2,271","131","5,768.38","50","2,201.67","43","1,893.44","28","1,232.94","10","440.33"
"28790  :  โรงพยาบาลดอนจาน","2,393","135","5,641.45","43","1,796.91","39","1,629.75","19","793.98","34","1,420.81"
"28791  :  โรงพยาบาลสามชัย","1,015","40","3,940.89","6","591.13","14","1,379.31","12","1,182.27","8","788.18"
"10710  :  โรงพยาบาลสกลนคร","0","186","0.00","42","0.00","64","0.00","37","0.00","43","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","7,296","90","1,233.55","15","205.59","28","383.77","22","301.54","25","342.65"
"11090  :  โรงพยาบาลกุดบาก","3,393","58","1,709.40","9","265.25","18","530.50","13","383.14","18","530.50"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","4,549","30","659.49","8","175.86","9","197.85","7","153.88","6","131.90"
"11092  :  โรงพยาบาลพังโคน","9,245","350","3,785.83","87","941.05","105","1,135.75","71","767.98","87","941.05"
"11093  :  โรงพยาบาลวาริชภูมิ","5,407","113","2,089.88","33","610.32","33","610.32","20","369.89","27","499.35"
"11094  :  โรงพยาบาลนิคมน้ำอูน","2,045","13","635.70","3","146.70","4","195.60","1","48.90","5","244.50"
"11095  :  โรงพยาบาลวานรนิวาส","9,107","244","2,679.26","60","658.83","84","922.37","58","636.87","42","461.18"
"11096  :  โรงพยาบาลคำตากล้า","9,797","170","1,735.23","39","398.08","49","500.15","42","428.70","40","408.29"
"11097  :  โรงพยาบาลบ้านม่วง","4,625","71","1,535.14","15","324.32","23","497.30","18","389.19","15","324.32"
"11098  :  โรงพยาบาลอากาศอำนวย","8,792","120","1,364.88","26","295.72","39","443.59","24","272.98","31","352.59"
"11099  :  โรงพยาบาลส่องดาว","5,803","72","1,240.74","25","430.81","15","258.49","10","172.32","22","379.11"
"11100  :  โรงพยาบาลเต่างอย","1,726","114","6,604.87","26","1,506.37","34","1,969.87","24","1,390.50","30","1,738.12"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","5,647","85","1,505.22","24","425.00","32","566.67","18","318.75","11","194.79"
"11102  :  โรงพยาบาลเจริญศิลป์","6,824","85","1,245.60","15","219.81","23","337.05","21","307.74","26","381.01"
"11103  :  โรงพยาบาลโพนนาแก้ว","2,116","42","1,984.88","10","472.59","21","992.44","6","283.55","5","236.29"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","18,448","208","1,127.49","57","308.98","62","336.08","54","292.71","35","189.72"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","8,940","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","2,374","38","1,600.67","8","336.98","17","716.09","8","336.98","5","210.61"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","2,246","263","11,709.71","78","3,472.84","73","3,250.22","56","2,493.32","56","2,493.32"
"11104  :  โรงพยาบาลปลาปาก","5,482","41","747.90","8","145.93","10","182.42","11","200.66","12","218.90"
"11105  :  โรงพยาบาลท่าอุเทน","2,927","56","1,913.22","29","990.78","16","546.63","3","102.49","8","273.32"
"11106  :  โรงพยาบาลบ้านแพง","5,268","67","1,271.83","28","531.51","21","398.63","8","151.86","10","189.83"
"11107  :  โรงพยาบาลนาทม","1,905","31","1,627.30","10","524.93","14","734.91","4","209.97","3","157.48"
"11108  :  โรงพยาบาลเรณูนคร","4,980","43","863.45","11","220.88","16","321.29","8","160.64","8","160.64"
"11109  :  โรงพยาบาลนาแก","5,027","73","1,452.16","16","318.28","19","377.96","7","139.25","31","616.67"
"11110  :  โรงพยาบาลศรีสงคราม","4,458","219","4,912.52","70","1,570.21","78","1,749.66","42","942.13","29","650.52"
"11111  :  โรงพยาบาลนาหว้า","5,912","54","913.40","7","118.40","15","253.72","19","321.38","13","219.89"
"11112  :  โรงพยาบาลโพนสวรรค์","5,281","155","2,935.05","44","833.18","37","700.62","31","587.01","43","814.24"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","1,173","133","11,338.45","28","2,387.04","42","3,580.56","37","3,154.31","26","2,216.54"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","2,663","3","112.65","0","0.00","2","75.10","0","0.00","1","37.55"
"10712  :  โรงพยาบาลมุกดาหาร","15,704","525","3,343.10","159","1,012.48","175","1,114.37","97","617.68","94","598.57"
"11113  :  โรงพยาบาลนิคมคำสร้อย","3,390","160","4,719.76","40","1,179.94","50","1,474.93","34","1,002.95","36","1,061.95"
"11114  :  โรงพยาบาลดอนตาล","3,993","95","2,379.16","30","751.31","28","701.23","17","425.75","20","500.88"
"11115  :  โรงพยาบาลดงหลวง","5,075","70","1,379.31","27","532.02","21","413.79","12","236.45","10","197.04"
"11116  :  โรงพยาบาลคำชะอี","3,601","125","3,471.26","41","1,138.57","46","1,277.42","12","333.24","26","722.02"
"11117  :  โรงพยาบาลหว้านใหญ่","1,100","121","11,000.00","36","3,272.73","35","3,181.82","17","1,545.45","33","3,000.00"
"11118  :  โรงพยาบาลหนองสูง","1,570","123","7,834.39","25","1,592.36","42","2,675.16","27","1,719.75","29","1,847.13"
"06009  :  โรงพยาบาลแม่ตื่น","3,356","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","46","1,096","2,382,608.70","320","695,652.17","374","813,043.48","200","434,782.61","202","439,130.43"
"11119  :  โรงพยาบาลจอมทอง","11,328","1,528","13,488.70","507","4,475.64","442","3,901.84","274","2,418.79","305","2,692.44"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","6,760","515","7,618.34","131","1,937.87","155","2,292.90","100","1,479.29","129","1,908.28"
"11121  :  โรงพยาบาลเชียงดาว","8,046","631","7,842.41","183","2,274.42","183","2,274.42","131","1,628.14","134","1,665.42"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","457","0.00","119","0.00","132","0.00","93","0.00","113","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","491","0.00","128","0.00","167","0.00","86","0.00","110","0.00"
"11124  :  โรงพยาบาลสะเมิง","3,686","221","5,995.66","67","1,817.69","72","1,953.34","46","1,247.97","36","976.67"
"11125  :  โรงพยาบาลฝาง","4,704","732","15,561.22","164","3,486.39","230","4,889.46","174","3,698.98","164","3,486.39"
"11126  :  โรงพยาบาลแม่อาย","2,289","837","36,566.19","211","9,218.00","250","10,921.80","198","8,650.07","178","7,776.32"
"11127  :  โรงพยาบาลพร้าว","0","523","0.00","146","0.00","155","0.00","122","0.00","100","0.00"
