"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"77652  :  โรงพยาบาลโนนศิลา","25","0","0.00","4","0","0.00","9","0","0.00","12","0","0.00","25","0","0.00","4","0","0.00","9","0","0.00","12","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","1,453","110","7.57","0","0","0.00","0","0","0.00","0","0","0.00","308","27","8.77","0","0","0.00","0","0","0.00","0","0","0.00","393","31","7.89","0","0","0.00","0","0","0.00","0","0","0.00","342","19","5.56","0","0","0.00","0","0","0.00","0","0","0.00","410","33","8.05","0","0","0.00","0","0","0.00","0","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","22","1","4.55","0","0","0.00","0","0","0.00","0","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","4","1","25.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11014  :  โรงพยาบาลหนองวัวซอ","42","1","2.38","0","0","0.00","0","0","0.00","0","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","15","1","6.67","0","0","0.00","0","0","0.00","0","0","0.00"
"11015  :  โรงพยาบาลกุมภวาปี","449","5","1.11","0","0","0.00","0","0","0.00","0","0","0.00","114","2","1.75","0","0","0.00","0","0","0.00","0","0","0.00","118","1","0.85","0","0","0.00","0","0","0.00","0","0","0.00","129","1","0.78","0","0","0.00","0","0","0.00","0","0","0.00","88","1","1.14","0","0","0.00","0","0","0.00","0","0","0.00"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","28","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11018  :  โรงพยาบาลหนองหาน","197","1","0.51","0","0","0.00","0","0","0.00","0","0","0.00","48","1","2.08","0","0","0.00","0","0","0.00","0","0","0.00","60","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","43","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","46","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11019  :  โรงพยาบาลทุ่งฝน","10","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11020  :  โรงพยาบาลไชยวาน","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11021  :  โรงพยาบาลศรีธาตุ","29","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11022  :  โรงพยาบาลวังสามหมอ","38","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","18","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11023  :  โรงพยาบาลบ้านผือ","265","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","50","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","74","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","68","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","73","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11024  :  โรงพยาบาลน้ำโสม","25","1","4.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","10","1","10.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11025  :  โรงพยาบาลเพ็ญ","42","1","2.38","0","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","13","1","7.69","0","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11026  :  โรงพยาบาลสร้างคอม","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11027  :  โรงพยาบาลหนองแสง","12","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11028  :  โรงพยาบาลนายูง","13","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","16","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","216","3","1.39","0","0","0.00","0","0","0.00","0","0","0.00","55","1","1.82","0","0","0.00","0","0","0.00","0","0","0.00","46","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","54","2","3.70","0","0","0.00","0","0","0.00","0","0","0.00","61","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","33","1","3.03","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","18","1","5.56","0","0","0.00","0","0","0.00","0","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10705  :  โรงพยาบาลเลย","1,703","90","5.28","312","55","17.63","1,351","35","2.59","52","0","0.00","423","22","5.20","90","15","16.67","322","7","2.17","16","0","0.00","417","17","4.08","69","12","17.39","338","5","1.48","14","0","0.00","440","30","6.82","84","15","17.86","352","15","4.26","7","0","0.00","423","21","4.96","69","13","18.84","339","8","2.36","15","0","0.00"
"11030  :  โรงพยาบาลนาด้วง","33","0","0.00","1","0","0.00","11","0","0.00","29","0","0.00","7","0","0.00","0","0","0.00","2","0","0.00","5","0","0.00","8","0","0.00","0","0","0.00","2","0","0.00","8","0","0.00","13","0","0.00","1","0","0.00","4","0","0.00","12","0","0.00","5","0","0.00","0","0","0.00","3","0","0.00","4","0","0.00"
"11031  :  โรงพยาบาลเชียงคาน","71","0","0.00","1","0","0.00","0","0","0.00","70","0","0.00","13","0","0.00","1","0","0.00","0","0","0.00","12","0","0.00","17","0","0.00","0","0","0.00","0","0","0.00","17","0","0.00","24","0","0.00","0","0","0.00","0","0","0.00","24","0","0.00","17","0","0.00","0","0","0.00","0","0","0.00","17","0","0.00"
"11032  :  โรงพยาบาลปากชม","20","0","0.00","1","0","0.00","4","0","0.00","15","0","0.00","6","0","0.00","1","0","0.00","1","0","0.00","4","0","0.00","5","0","0.00","0","0","0.00","2","0","0.00","3","0","0.00","5","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00"
"11033  :  โรงพยาบาลนาแห้ว","11","1","9.09","0","0","0.00","0","0","0.00","11","1","9.09","2","1","50.00","0","0","0.00","0","0","0.00","2","1","50.00","5","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11034  :  โรงพยาบาลภูเรือ","19","0","0.00","0","0","0.00","7","0","0.00","12","0","0.00","6","0","0.00","0","0","0.00","2","0","0.00","4","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","9","0","0.00","0","0","0.00","3","0","0.00","6","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"11035  :  โรงพยาบาลท่าลี่","66","1","1.52","5","1","20.00","3","0","0.00","62","0","0.00","15","0","0.00","1","0","0.00","0","0","0.00","14","0","0.00","21","0","0.00","0","0","0.00","1","0","0.00","21","0","0.00","18","1","5.56","2","1","50.00","0","0","0.00","17","0","0.00","12","0","0.00","2","0","0.00","2","0","0.00","10","0","0.00"
"11036  :  โรงพยาบาลวังสะพุง","162","1","0.62","17","0","0.00","114","0","0.00","31","1","3.23","39","0","0.00","4","0","0.00","30","0","0.00","5","0","0.00","37","0","0.00","5","0","0.00","27","0","0.00","5","0","0.00","39","0","0.00","6","0","0.00","26","0","0.00","7","0","0.00","47","1","2.13","2","0","0.00","31","0","0.00","14","1","7.14"
"11037  :  โรงพยาบาลภูกระดึง","65","0","0.00","10","0","0.00","5","0","0.00","55","0","0.00","18","0","0.00","4","0","0.00","1","0","0.00","15","0","0.00","16","0","0.00","2","0","0.00","0","0","0.00","14","0","0.00","15","0","0.00","3","0","0.00","3","0","0.00","11","0","0.00","16","0","0.00","1","0","0.00","1","0","0.00","15","0","0.00"
"11038  :  โรงพยาบาลภูหลวง","32","1","3.13","1","0","0.00","2","0","0.00","29","1","3.45","4","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","10","1","10.00","0","0","0.00","0","0","0.00","10","1","10.00","7","0","0.00","1","0","0.00","0","0","0.00","6","0","0.00","11","0","0.00","0","0","0.00","2","0","0.00","9","0","0.00"
"11039  :  โรงพยาบาลผาขาว","50","0","0.00","0","0","0.00","13","0","0.00","39","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","8","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","7","0","0.00","13","0","0.00","0","0","0.00","4","0","0.00","9","0","0.00","22","0","0.00","0","0","0.00","9","0","0.00","15","0","0.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","47","1","2.13","2","0","0.00","23","0","0.00","22","1","4.55","12","0","0.00","1","0","0.00","6","0","0.00","5","0","0.00","7","0","0.00","0","0","0.00","6","0","0.00","1","0","0.00","11","1","9.09","1","0","0.00","3","0","0.00","7","1","14.29","17","0","0.00","0","0","0.00","8","0","0.00","9","0","0.00"
"14133  :  โรงพยาบาลเอราวัณ","54","0","0.00","1","0","0.00","31","0","0.00","43","0","0.00","11","0","0.00","0","0","0.00","6","0","0.00","8","0","0.00","14","0","0.00","0","0","0.00","11","0","0.00","8","0","0.00","11","0","0.00","1","0","0.00","4","0","0.00","9","0","0.00","18","0","0.00","0","0","0.00","10","0","0.00","18","0","0.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","33","0","0.00","1","0","0.00","12","0","0.00","27","0","0.00","5","0","0.00","0","0","0.00","2","0","0.00","5","0","0.00","12","0","0.00","0","0","0.00","5","0","0.00","10","0","0.00","8","0","0.00","1","0","0.00","2","0","0.00","6","0","0.00","8","0","0.00","0","0","0.00","3","0","0.00","6","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","812","25","3.08","0","0","0.00","0","0","0.00","0","0","0.00","192","4","2.08","0","0","0.00","0","0","0.00","0","0","0.00","214","11","5.14","0","0","0.00","0","0","0.00","0","0","0.00","200","4","2.00","0","0","0.00","0","0","0.00","0","0","0.00","206","6","2.91","0","0","0.00","0","0","0.00","0","0","0.00"
"11042  :  โรงพยาบาลโพนพิสัย","54","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","10","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","17","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","19","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","24","1","4.17","0","0","0.00","0","0","0.00","0","0","0.00","6","1","16.67","0","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11045  :  โรงพยาบาลสังคม","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","266","5","1.88","0","0","0.00","0","0","0.00","0","0","0.00","73","3","4.11","0","0","0.00","0","0","0.00","0","0","0.00","72","1","1.39","0","0","0.00","0","0","0.00","0","0","0.00","58","1","1.72","0","0","0.00","0","0","0.00","0","0","0.00","63","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14558  :  โรงพยาบาลพิสัยเวช","97","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","20","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","35","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","19","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","23","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21356  :  โรงพยาบาลสระใคร","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","1,543","76","4.93","0","0","0.00","0","0","0.00","0","0","0.00","370","14","3.78","0","0","0.00","0","0","0.00","0","0","0.00","409","27","6.60","0","0","0.00","0","0","0.00","0","0","0.00","376","17","4.52","0","0","0.00","0","0","0.00","0","0","0.00","388","18","4.64","0","0","0.00","0","0","0.00","0","0","0.00"
"11051  :  โรงพยาบาลแกดำ","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11052  :  โรงพยาบาลโกสุมพิสัย","104","2","1.92","0","0","0.00","0","0","0.00","0","0","0.00","28","1","3.57","0","0","0.00","0","0","0.00","0","0","0.00","15","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","33","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","28","1","3.57","0","0","0.00","0","0","0.00","0","0","0.00"
"11053  :  โรงพยาบาลกันทรวิชัย","19","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11054  :  โรงพยาบาลเชียงยืน","56","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","21","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","13","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11055  :  โรงพยาบาลบรบือ","79","1","1.27","0","0","0.00","0","0","0.00","0","0","0.00","14","1","7.14","0","0","0.00","0","0","0.00","0","0","0.00","23","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","21","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","21","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11056  :  โรงพยาบาลนาเชือก","13","1","7.69","0","0","0.00","0","0","0.00","0","0","0.00","3","1","33.33","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","32","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","10","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11058  :  โรงพยาบาลวาปีปทุม","38","1","2.63","0","0","0.00","0","0","0.00","0","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","13","1","7.69","0","0","0.00","0","0","0.00","0","0","0.00"
"11059  :  โรงพยาบาลนาดูน","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","13","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","35","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","13","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","2,326","111","4.77","639","74","11.58","1,489","31","2.08","199","6","3.02","560","33","5.89","162","23","14.20","341","10","2.93","57","0","0.00","564","30","5.32","174","19","10.92","349","8","2.29","41","3","7.32","628","26","4.14","159","17","10.69","410","7","1.71","60","2","3.33","574","22","3.83","144","15","10.42","389","6","1.54","41","1","2.44"
"11061  :  โรงพยาบาลเกษตรวิสัย","55","1","1.82","3","0","0.00","36","1","2.78","16","0","0.00","10","0","0.00","0","0","0.00","6","0","0.00","4","0","0.00","18","0","0.00","2","0","0.00","13","0","0.00","3","0","0.00","9","0","0.00","1","0","0.00","6","0","0.00","2","0","0.00","18","1","5.56","0","0","0.00","11","1","9.09","7","0","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","18","0","0.00","0","0","0.00","8","0","0.00","10","0","0.00","5","0","0.00","0","0","0.00","3","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","2","0","0.00","3","0","0.00","7","0","0.00","0","0","0.00","2","0","0.00","5","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","44","0","0.00","4","0","0.00","16","0","0.00","33","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","4","0","0.00","0","0","0.00","2","0","0.00","4","0","0.00","15","0","0.00","1","0","0.00","4","0","0.00","12","0","0.00","23","0","0.00","2","0","0.00","9","0","0.00","16","0","0.00"
"11064  :  โรงพยาบาลธวัชบุรี","37","0","0.00","2","0","0.00","11","0","0.00","30","0","0.00","9","0","0.00","0","0","0.00","5","0","0.00","7","0","0.00","5","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","6","0","0.00","0","0","0.00","2","0","0.00","4","0","0.00","17","0","0.00","1","0","0.00","3","0","0.00","16","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","292","1","0.34","22","0","0.00","235","1","0.43","107","0","0.00","79","1","1.27","4","0","0.00","68","1","1.47","17","0","0.00","77","0","0.00","8","0","0.00","59","0","0.00","24","0","0.00","47","0","0.00","4","0","0.00","38","0","0.00","19","0","0.00","89","0","0.00","6","0","0.00","70","0","0.00","47","0","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","12","0","0.00","0","0","0.00","2","0","0.00","10","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00"
