"โรงพยาบาล","ผู้สูงอายุ 60 ปีขึ้นไป"
"ทั้งหมด(คน)","ได้รับการตรวจสุขภาพช่องปาก (B)","มีฟันแท้ใช้งานได้ไม่น้อยกว่า 20 ซี่ (A)","ร้อยละ"
"11173  :  โรงพยาบาลแม่จริม","620","158","123","77.85"
"11174  :  โรงพยาบาลบ้านหลวง","414","54","30","55.56"
"11175  :  โรงพยาบาลนาน้อย","1,303","176","107","60.80"
"11176  :  โรงพยาบาลท่าวังผา","906","103","66","64.08"
"11177  :  โรงพยาบาลเวียงสา","2,510","263","189","71.86"
"11178  :  โรงพยาบาลทุ่งช้าง","630","56","35","62.50"
"11179  :  โรงพยาบาลเชียงกลาง","989","157","100","63.69"
"11180  :  โรงพยาบาลนาหมื่น","1,042","341","205","60.12"
"11181  :  โรงพยาบาลสันติสุข","785","166","100","60.24"
"11182  :  โรงพยาบาลบ่อเกลือ","286","111","59","53.15"
"11183  :  โรงพยาบาลสองแคว","493","168","86","51.19"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","1,121","264","194","73.48"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","19","3","3","100.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","120","9","4","44.44"
"25017  :  โรงพยาบาลภูเพียง","217","149","106","71.14"
"10717  :  โรงพยาบาลพะเยา","0","0","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0","0.00"
"11184  :  โรงพยาบาลจุน","1,577","0","0","0.00"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","1,188","0","0","0.00"
"11187  :  โรงพยาบาลปง","922","0","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","9","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","6,076","67","45","67.16"
"11189  :  โรงพยาบาลเทิง","2,128","222","109","49.10"
"11190  :  โรงพยาบาลพาน","0","0","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","580","81","61","75.31"
"11192  :  โรงพยาบาลแม่จัน","0","0","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","569","45","29","64.44"
"11194  :  โรงพยาบาลแม่สาย","4,159","314","186","59.24"
"11195  :  โรงพยาบาลแม่สรวย","1,186","167","88","52.69"
"11196  :  โรงพยาบาลเวียงป่าเป้า","2,118","114","66","57.89"
"11197  :  โรงพยาบาลพญาเม็งราย","631","142","78","54.93"
"11198  :  โรงพยาบาลเวียงแก่น","918","205","101","49.27"
"11199  :  โรงพยาบาลขุนตาล","703","81","60","74.07"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","550","138","79","57.25"
"11201  :  โรงพยาบาลแม่ลาว","447","228","141","61.84"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","887","116","61","52.59"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","1,935","131","72","54.96"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","510","53","29","54.72"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","170","7","6","85.71"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","940","33","26","78.79"
"11203  :  โรงพยาบาลขุนยวม","840","60","38","63.33"
"11204  :  โรงพยาบาลปาย","661","138","84","60.87"
"11205  :  โรงพยาบาลแม่สะเรียง","2,067","96","68","70.83"
"11206  :  โรงพยาบาลแม่ลาน้อย","792","48","32","66.67"
"11207  :  โรงพยาบาลสบเมย","433","111","73","65.77"
"11208  :  โรงพยาบาลปางมะผ้า","327","26","24","92.31"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","1,446","220","53","24.09"
"11210  :  โรงพยาบาลชุมแสง","809","83","18","21.69"
"11211  :  โรงพยาบาลหนองบัว","2,591","52","6","11.54"
"11212  :  โรงพยาบาลบรรพตพิสัย","691","99","32","32.32"
"11213  :  โรงพยาบาลเก้าเลี้ยว","950","148","42","28.38"
"11214  :  โรงพยาบาลตาคลี","1,745","899","470","52.28"
"11215  :  โรงพยาบาลท่าตะโก","1,644","35","10","28.57"
"11216  :  โรงพยาบาลไพศาลี","1,466","35","15","42.86"
"11217  :  โรงพยาบาลพยุหะคีรี","1,306","538","128","23.79"
"11218  :  โรงพยาบาลลาดยาว","1,866","121","59","48.76"
"11219  :  โรงพยาบาลตากฟ้า","1,461","181","78","43.09"
"11220  :  โรงพยาบาลแม่วงก์","565","49","15","30.61"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","1,949","40","19","47.50"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","353","41","19","46.34"
"10720  :  โรงพยาบาลอุทัยธานี","226","3","2","66.67"
"11221  :  โรงพยาบาลทัพทัน","977","95","55","57.89"
"11222  :  โรงพยาบาลสว่างอารมณ์","855","179","58","32.40"
"11223  :  โรงพยาบาลหนองฉาง","1,081","61","13","21.31"
"11224  :  โรงพยาบาลหนองขาหย่าง","529","56","15","26.79"
"11225  :  โรงพยาบาลบ้านไร่","1,325","606","259","42.74"
"11226  :  โรงพยาบาลลานสัก","1,395","66","18","27.27"
"11227  :  โรงพยาบาลห้วยคต","934","143","35","24.48"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","1,721","527","202","38.33"
"11229  :  โรงพยาบาลไทรงาม","1,356","512","205","40.04"
"11230  :  โรงพยาบาลคลองลาน","2,289","1,284","766","59.66"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","1,179","418","117","27.99"
"11232  :  โรงพยาบาลคลองขลุง","1,216","1,125","763","67.82"
"11233  :  โรงพยาบาลพรานกระต่าย","1,986","347","136","39.19"
"11234  :  โรงพยาบาลลานกระบือ","1,300","603","215","35.66"
"11235  :  โรงพยาบาลทรายทองวัฒนา","1,063","623","265","42.54"
"11236  :  โรงพยาบาลปางศิลาทอง","319","208","148","71.15"
"14135  :  โรงพยาบาลบึงสามัคคี","888","284","138","48.59"
"28010  :  โรงพยาบาลโกสัมพีนคร","522","67","29","43.28"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","3,130","72","31","43.06"
"10723  :  โรงพยาบาลแม่สอด","1,696","188","93","49.47"
"11238  :  โรงพยาบาลบ้านตาก","1,457","193","113","58.55"
"11239  :  โรงพยาบาลสามเงา","1,120","1","1","100.00"
"11240  :  โรงพยาบาลแม่ระมาด","1,432","341","209","61.29"
"11241  :  โรงพยาบาลท่าสองยาง","852","101","66","65.35"
"11242  :  โรงพยาบาลพบพระ","1,465","61","36","59.02"
"11243  :  โรงพยาบาลอุ้มผาง","447","86","65","75.58"
"27443  :  โรงพยาบาลวังเจ้า","173","8","4","50.00"
"10724  :  โรงพยาบาลสุโขทัย","749","74","28","37.84"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","637","16","7","43.75"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","1,210","628","231","36.78"
"11245  :  โรงพยาบาลคีรีมาศ","1,228","364","99","27.20"
"11246  :  โรงพยาบาลกงไกรลาศ","1,056","18","4","22.22"
"11247  :  โรงพยาบาลศรีสัชนาลัย","1,870","51","22","43.14"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","1,063","172","56","32.56"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","2,579","355","197","55.49"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","908","159","89","55.97"
"11252  :  โรงพยาบาลบางระกำ","2,662","1,022","379","37.08"
"11253  :  โรงพยาบาลบางกระทุ่ม","1,084","131","41","31.30"
"11254  :  โรงพยาบาลพรหมพิราม","2,220","475","107","22.53"
"11255  :  โรงพยาบาลวัดโบสถ์","1,510","350","89","25.43"
"11256  :  โรงพยาบาลวังทอง","0","0","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","2,117","390","155","39.74"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","766","20","11","55.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","4,293","633","174","27.49"
"11258  :  โรงพยาบาลวังทรายพูน","640","231","74","32.03"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","934","293","109","37.20"
"11260  :  โรงพยาบาลบางมูลนาก","1,488","93","19","20.43"
"11261  :  โรงพยาบาลโพทะเล","1,282","350","74","21.14"
"11262  :  โรงพยาบาลสามง่าม","1,147","674","264","39.17"
"11263  :  โรงพยาบาลทับคล้อ","2,082","825","280","33.94"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","2,442","836","565","67.58"
"11631  :  โรงพยาบาลวชิรบารมี","558","262","122","46.56"
"27978  :  โรงพยาบาลสากเหล็ก","802","242","61","25.21"
"27979  :  โรงพยาบาลบึงนาราง","47","16","4","25.00"
"27980  :  โรงพยาบาลดงเจริญ","107","27","9","33.33"
"10727  :  โรงพยาบาลเพชรบูรณ์","4,578","140","71","50.71"
"11264  :  โรงพยาบาลชนแดน","1,405","88","44","50.00"
"11265  :  โรงพยาบาลหล่มสัก","2,633","168","91","54.17"
"11266  :  โรงพยาบาลวิเชียรบุรี","931","96","32","33.33"
"11267  :  โรงพยาบาลศรีเทพ","1,410","54","19","35.19"
"11268  :  โรงพยาบาลหนองไผ่","2,013","124","82","66.13"
"11269  :  โรงพยาบาลบึงสามพัน","1,777","183","61","33.33"
"11270  :  โรงพยาบาลน้ำหนาว","603","166","88","53.01"
"11271  :  โรงพยาบาลวังโป่ง","1,383","302","124","41.06"
"11272  :  โรงพยาบาลเขาค้อ","240","21","10","47.62"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","2,070","53","29","54.72"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","291","2","1","50.00"
"10677  :  โรงพยาบาลราชบุรี","0","0","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","2,463","26","11","42.31"
"10730  :  โรงพยาบาลโพธาราม","0","0","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","1,128","237","64","27.00"
"11274  :  โรงพยาบาลบางแพ","1,553","285","96","33.68"
"11275  :  โรงพยาบาลเจ็ดเสมียน","979","178","56","31.46"
"11276  :  โรงพยาบาลปากท่อ","1,200","294","78","26.53"
"11277  :  โรงพยาบาลวัดเพลง","926","593","161","27.15"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","2,014","388","157","40.46"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","171","2","1","50.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","134","17","4","23.53"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","2,145","26","10","38.46"
"10732  :  โรงพยาบาลมะการักษ์","2,411","193","73","37.82"
"11278  :  โรงพยาบาลไทรโยค","796","51","23","45.10"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","164","78","21","26.92"
"11280  :  โรงพยาบาลบ่อพลอย","1,542","265","103","38.87"
"11281  :  โรงพยาบาลท่ากระดาน","378","57","28","49.12"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","2,850","430","132","30.70"
"11283  :  โรงพยาบาลทองผาภูมิ","1,280","88","44","50.00"
"11284  :  โรงพยาบาลสังขละบุรี","2,881","288","166","57.64"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","1,248","252","94","37.30"
"11286  :  โรงพยาบาลเลาขวัญ","842","152","80","52.63"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","779","209","79","37.80"
"11288  :  โรงพยาบาลสถานพระบารมี","402","47","15","31.91"
"11520  :  โรงพยาบาลค่ายสุรสีห์","178","4","4","100.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","284","22","6","27.27"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","952","286","156","54.55"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","4,576","107","8","7.48"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","1,709","123","27","21.95"
"11289  :  โรงพยาบาลเดิมบางนางบวช","1,278","107","36","33.64"
"11290  :  โรงพยาบาลด่านช้าง","1,723","64","21","32.81"
"11291  :  โรงพยาบาลบางปลาม้า","1,426","17","5","29.41"
"11292  :  โรงพยาบาลศรีประจันต์","1,725","12","3","25.00"
"11293  :  โรงพยาบาลดอนเจดีย์","2,018","46","19","41.30"
"11294  :  โรงพยาบาลสามชุก","2,133","310","105","33.87"
"11295  :  โรงพยาบาลอู่ทอง","3,114","244","92","37.70"
"11296  :  โรงพยาบาลหนองหญ้าไซ","2,028","101","26","25.74"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","122","5","4","80.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","1,103","94","31","32.98"
"11298  :  โรงพยาบาลนครชัยศรี","2,022","220","57","25.91"
"11299  :  โรงพยาบาลห้วยพลู","949","103","32","31.07"
"11300  :  โรงพยาบาลดอนตูม","1,391","144","55","38.19"
"11301  :  โรงพยาบาลบางเลน","1,221","130","41","31.54"
"11302  :  โรงพยาบาลสามพราน","2,236","191","59","30.89"
"11303  :  โรงพยาบาลพุทธมณฑล","386","47","18","38.30"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","369","72","38","52.78"
"10734  :  โรงพยาบาลสมุทรสาคร","8,792","4,060","1,775","43.72"
"11304  :  โรงพยาบาลกระทุ่มแบน","5","2","1","50.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","2,436","26","11","42.31"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","470","15","4","26.67"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","517","90","15","16.67"
"10736  :  โรงพยาบาลพระจอมเกล้า","6,299","222","97","43.69"
"11308  :  โรงพยาบาลเขาย้อย","813","262","168","64.12"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","190","22","7","31.82"
"11310  :  โรงพยาบาลชะอำ","3,494","222","49","22.07"
"11311  :  โรงพยาบาลท่ายาง","2,069","48","11","22.92"
"11312  :  โรงพยาบาลบ้านลาด","233","1","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","3,068","273","56","20.51"
"11314  :  โรงพยาบาลแก่งกระจาน","140","21","3","14.29"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","1,073","73","28","38.36"
"11316  :  โรงพยาบาลทับสะแก","1,079","105","26","24.76"
"11317  :  โรงพยาบาลบางสะพาน","1,112","15","3","20.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","1,497","203","54","26.60"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","750","251","117","46.61"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","1,052","133","42","31.58"
"11324  :  โรงพยาบาลลานสะกา","1,174","76","21","27.63"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","1,206","135","47","34.81"
"11326  :  โรงพยาบาลพิปูน","861","54","12","22.22"
"11327  :  โรงพยาบาลเชียรใหญ่","931","267","119","44.57"
"11328  :  โรงพยาบาลชะอวด","1,455","55","26","47.27"
"11329  :  โรงพยาบาลท่าศาลา","3,169","148","45","30.41"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0","0.00"
"11331  :  โรงพยาบาลนาบอน","752","92","36","39.13"
"11332  :  โรงพยาบาลทุ่งใหญ่","1,801","192","102","53.13"
"11333  :  โรงพยาบาลปากพนัง","401","27","18","66.67"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","2,726","335","122","36.42"
"11336  :  โรงพยาบาลขนอม","2,262","491","209","42.57"
"11337  :  โรงพยาบาลหัวไทร","720","26","14","53.85"
"11338  :  โรงพยาบาลบางขัน","727","44","22","50.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","457","273","174","63.74"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","1,729","79","42","53.16"
"11660  :  โรงพยาบาลจุฬาภรณ์","712","90","32","35.56"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","578","80","29","36.25"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","273","6","5","83.33"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","4,864","165","63","38.18"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","729","131","70","53.44"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","814","61","23","37.70"
"40742  :  โรงพยาบาลนบพิตำ","412","75","13","17.33"
"40743  :  โรงพยาบาลพระพรหม","956","164","58","35.37"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","3","2","1","50.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","23","9","4","44.44"
"10739  :  โรงพยาบาลพังงา","0","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","770","0","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","724","196","73","37.24"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","1,270","160","57","35.63"
"11350  :  โรงพยาบาลบางไทร","491","244","76","31.15"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","889","79","36","45.57"
"11353  :  โรงพยาบาลทับปุด","763","33","16","48.48"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","1,801","60","15","25.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","1,748","38","14","36.84"
"11355  :  โรงพยาบาลป่าตอง","1,879","31","12","38.71"
"11356  :  โรงพยาบาลถลาง","0","0","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","1,468","11","5","45.45"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","201","3","1","33.33"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","335","26","13","50.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","1,327","302","118","39.07"
"11359  :  โรงพยาบาลเกาะพงัน","439","118","48","40.68"
"11360  :  โรงพยาบาลไชยา","841","6","3","50.00"
"11361  :  โรงพยาบาลท่าชนะ","1,298","95","36","37.89"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","271","8","4","50.00"
"11363  :  โรงพยาบาลบ้านตาขุน","435","55","38","69.09"
"11364  :  โรงพยาบาลพนม","315","20","11","55.00"
"11365  :  โรงพยาบาลท่าฉาง","913","149","39","26.17"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","941","39","19","48.72"
"11368  :  โรงพยาบาลเคียนซา","885","133","55","41.35"
"11369  :  โรงพยาบาลพระแสง","1,085","144","53","36.81"
"11370  :  โรงพยาบาลพุนพิน","2,904","375","132","35.20"
"11371  :  โรงพยาบาลชัยบุรี","272","38","15","39.47"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","1,182","108","43","39.81"
"11654  :  โรงพยาบาลวิภาวดี","284","55","23","41.82"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","425","128","46","35.94"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","24","1","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","467","9","4","44.44"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","0","0","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","149","4","3","75.00"
"11372  :  โรงพยาบาลกะเปอร์","873","57","19","33.33"
"11373  :  โรงพยาบาลกระบุรี","1,111","636","293","46.07"
"11374  :  โรงพยาบาลสุขสำราญ","227","85","21","24.71"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","1,788","319","96","30.09"
"11376  :  โรงพยาบาลท่าแซะ","756","25","19","76.00"
"11377  :  โรงพยาบาลปะทิว","434","42","15","35.71"
"11378  :  โรงพยาบาลมาบอำมฤต","1,066","54","13","24.07"
"11379  :  โรงพยาบาลหลังสวน","1,125","100","33","33.00"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","1,013","131","29","22.14"
"11381  :  โรงพยาบาลละแม","1,009","63","19","30.16"
"11382  :  โรงพยาบาลพะโต๊ะ","1,098","176","62","35.23"
"11383  :  โรงพยาบาลสวี","1,384","98","21","21.43"
"11385  :  โรงพยาบาลทุ่งตะโก","973","250","63","25.20"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","293","3","2","66.67"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0","0.00"
"11402  :  โรงพยาบาลควนโดน","681","10","1","10.00"
"11403  :  โรงพยาบาลควนกาหลง","625","93","34","36.56"
"11404  :  โรงพยาบาลท่าแพ","0","0","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","587","16","8","50.00"
"28786  :  โรงพยาบาลมะนัง","276","97","38","39.18"
"10683  :  โรงพยาบาลตรัง","0","0","0","0.00"
"11407  :  โรงพยาบาลกันตัง","591","71","23","32.39"
"11408  :  โรงพยาบาลย่านตาขาว","1,517","123","56","45.53"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0","0.00"
"11410  :  โรงพยาบาลสิเกา","666","171","61","35.67"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","795","100","39","39.00"
"11413  :  โรงพยาบาลนาโยง","0","0","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","127","14","3","21.43"
