"โรงพยาบาล","ผู้สูงอายุ 60 ปีขึ้นไป"
"ทั้งหมด(คน)","ได้รับการตรวจสุขภาพช่องปาก (B)","มีฟันแท้ใช้งานได้ไม่น้อยกว่า 20 ซี่ (A)","ร้อยละ"
"11174  :  โรงพยาบาลบ้านหลวง","394","41","18","43.90"
"11175  :  โรงพยาบาลนาน้อย","1,274","124","79","63.71"
"11176  :  โรงพยาบาลท่าวังผา","886","74","48","64.86"
"11177  :  โรงพยาบาลเวียงสา","2,468","308","210","68.18"
"11178  :  โรงพยาบาลทุ่งช้าง","602","33","18","54.55"
"11179  :  โรงพยาบาลเชียงกลาง","923","182","133","73.08"
"11180  :  โรงพยาบาลนาหมื่น","1,018","350","198","56.57"
"11181  :  โรงพยาบาลสันติสุข","750","88","60","68.18"
"11182  :  โรงพยาบาลบ่อเกลือ","278","133","88","66.17"
"11183  :  โรงพยาบาลสองแคว","467","111","69","62.16"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","1,061","185","114","61.62"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","15","2","2","100.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","112","87","74","85.06"
"25017  :  โรงพยาบาลภูเพียง","196","33","16","48.48"
"10717  :  โรงพยาบาลพะเยา","0","0","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","2","0","0","0.00"
"11184  :  โรงพยาบาลจุน","1,588","342","236","69.01"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","1,203","181","103","56.91"
"11187  :  โรงพยาบาลปง","915","244","163","66.80"
"11188  :  โรงพยาบาลแม่ใจ","1","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","445","11","10","90.91"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","6,780","227","134","59.03"
"11189  :  โรงพยาบาลเทิง","2,024","300","135","45.00"
"11190  :  โรงพยาบาลพาน","0","0","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","562","202","137","67.82"
"11192  :  โรงพยาบาลแม่จัน","0","0","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","572","71","32","45.07"
"11194  :  โรงพยาบาลแม่สาย","3,729","591","421","71.24"
"11195  :  โรงพยาบาลแม่สรวย","1,170","112","43","38.39"
"11196  :  โรงพยาบาลเวียงป่าเป้า","2,086","155","82","52.90"
"11197  :  โรงพยาบาลพญาเม็งราย","612","138","81","58.70"
"11198  :  โรงพยาบาลเวียงแก่น","619","106","45","42.45"
"11199  :  โรงพยาบาลขุนตาล","386","14","8","57.14"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","567","103","54","52.43"
"11201  :  โรงพยาบาลแม่ลาว","438","210","115","54.76"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","852","105","57","54.29"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","1,830","119","71","59.66"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","581","133","72","54.14"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","165","28","17","60.71"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","1,261","77","47","61.04"
"11203  :  โรงพยาบาลขุนยวม","850","80","51","63.75"
"11204  :  โรงพยาบาลปาย","865","65","37","56.92"
"11205  :  โรงพยาบาลแม่สะเรียง","1,956","82","46","56.10"
"11206  :  โรงพยาบาลแม่ลาน้อย","753","151","96","63.58"
"11207  :  โรงพยาบาลสบเมย","405","76","52","68.42"
"11208  :  โรงพยาบาลปางมะผ้า","305","41","38","92.68"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","2","0","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","1,445","207","41","19.81"
"11210  :  โรงพยาบาลชุมแสง","789","91","25","27.47"
"11211  :  โรงพยาบาลหนองบัว","2,567","52","10","19.23"
"11212  :  โรงพยาบาลบรรพตพิสัย","678","134","42","31.34"
"11213  :  โรงพยาบาลเก้าเลี้ยว","904","19","4","21.05"
"11214  :  โรงพยาบาลตาคลี","1,661","738","409","55.42"
"11215  :  โรงพยาบาลท่าตะโก","1,671","98","35","35.71"
"11216  :  โรงพยาบาลไพศาลี","1,408","14","9","64.29"
"11217  :  โรงพยาบาลพยุหะคีรี","1,376","393","92","23.41"
"11218  :  โรงพยาบาลลาดยาว","1,821","93","22","23.66"
"11219  :  โรงพยาบาลตากฟ้า","1,283","537","423","78.77"
"11220  :  โรงพยาบาลแม่วงก์","566","48","21","43.75"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","975","19","8","42.11"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","371","73","32","43.84"
"10720  :  โรงพยาบาลอุทัยธานี","186","6","3","50.00"
"11221  :  โรงพยาบาลทัพทัน","864","169","44","26.04"
"11222  :  โรงพยาบาลสว่างอารมณ์","867","222","95","42.79"
"11223  :  โรงพยาบาลหนองฉาง","1,041","117","27","23.08"
"11224  :  โรงพยาบาลหนองขาหย่าง","507","113","51","45.13"
"11225  :  โรงพยาบาลบ้านไร่","1,210","610","261","42.79"
"11226  :  โรงพยาบาลลานสัก","1,286","63","22","34.92"
"11227  :  โรงพยาบาลห้วยคต","906","136","46","33.82"
"10721  :  โรงพยาบาลกำแพงเพชร","2","1","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","1,775","520","189","36.35"
"11229  :  โรงพยาบาลไทรงาม","1,337","463","174","37.58"
"11230  :  โรงพยาบาลคลองลาน","2,491","788","448","56.85"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","1,114","238","75","31.51"
"11232  :  โรงพยาบาลคลองขลุง","1,204","610","550","90.16"
"11233  :  โรงพยาบาลพรานกระต่าย","1,894","589","202","34.30"
"11234  :  โรงพยาบาลลานกระบือ","1,320","349","120","34.38"
"11235  :  โรงพยาบาลทรายทองวัฒนา","988","438","178","40.64"
"11236  :  โรงพยาบาลปางศิลาทอง","414","108","44","40.74"
"14135  :  โรงพยาบาลบึงสามัคคี","915","253","140","55.34"
"28010  :  โรงพยาบาลโกสัมพีนคร","490","86","42","48.84"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","2,959","63","24","38.10"
"10723  :  โรงพยาบาลแม่สอด","1,601","145","76","52.41"
"11238  :  โรงพยาบาลบ้านตาก","1,458","341","183","53.67"
"11239  :  โรงพยาบาลสามเงา","1,065","63","36","57.14"
"11240  :  โรงพยาบาลแม่ระมาด","1,373","504","305","60.52"
"11241  :  โรงพยาบาลท่าสองยาง","750","101","59","58.42"
"11242  :  โรงพยาบาลพบพระ","1,402","175","98","56.00"
"11243  :  โรงพยาบาลอุ้มผาง","426","132","49","37.12"
"27443  :  โรงพยาบาลวังเจ้า","163","2","1","50.00"
"10724  :  โรงพยาบาลสุโขทัย","687","116","50","43.10"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","688","26","9","34.62"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","1,146","242","132","54.55"
"11245  :  โรงพยาบาลคีรีมาศ","1,230","439","120","27.33"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","1,867","57","17","29.82"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","1,024","354","112","31.64"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","2,428","451","264","58.54"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","862","186","109","58.60"
"11252  :  โรงพยาบาลบางระกำ","2,504","619","236","38.13"
"11253  :  โรงพยาบาลบางกระทุ่ม","1,088","196","66","33.67"
"11254  :  โรงพยาบาลพรหมพิราม","2,092","499","296","59.32"
"11255  :  โรงพยาบาลวัดโบสถ์","1,456","179","39","21.79"
"11256  :  โรงพยาบาลวังทอง","0","0","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","1","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","2,003","299","114","38.13"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","1,052","50","23","46.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","4,296","401","114","28.43"
"11258  :  โรงพยาบาลวังทรายพูน","621","232","80","34.48"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","919","193","65","33.68"
"11260  :  โรงพยาบาลบางมูลนาก","1,430","72","27","37.50"
"11261  :  โรงพยาบาลโพทะเล","1,324","148","40","27.03"
"11262  :  โรงพยาบาลสามง่าม","1,100","737","300","40.71"
"11263  :  โรงพยาบาลทับคล้อ","1,906","684","310","45.32"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","2,393","1,199","664","55.38"
"11631  :  โรงพยาบาลวชิรบารมี","545","310","161","51.94"
"27978  :  โรงพยาบาลสากเหล็ก","576","399","147","36.84"
"27979  :  โรงพยาบาลบึงนาราง","47","30","5","16.67"
"27980  :  โรงพยาบาลดงเจริญ","110","23","7","30.43"
"10727  :  โรงพยาบาลเพชรบูรณ์","4,295","34","23","67.65"
"11264  :  โรงพยาบาลชนแดน","1,424","94","37","39.36"
"11265  :  โรงพยาบาลหล่มสัก","2,623","111","50","45.05"
"11266  :  โรงพยาบาลวิเชียรบุรี","1,077","89","40","44.94"
"11267  :  โรงพยาบาลศรีเทพ","1,273","114","35","30.70"
"11268  :  โรงพยาบาลหนองไผ่","2,202","218","126","57.80"
"11269  :  โรงพยาบาลบึงสามพัน","1,852","72","20","27.78"
"11270  :  โรงพยาบาลน้ำหนาว","554","238","129","54.20"
"11271  :  โรงพยาบาลวังโป่ง","1,355","14","7","50.00"
"11272  :  โรงพยาบาลเขาค้อ","231","20","8","40.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","1,975","162","86","53.09"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","453","31","23","74.19"
"10677  :  โรงพยาบาลราชบุรี","0","0","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","2,926","80","28","35.00"
"10730  :  โรงพยาบาลโพธาราม","0","0","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","1,098","74","26","35.14"
"11274  :  โรงพยาบาลบางแพ","1,571","250","97","38.80"
"11275  :  โรงพยาบาลเจ็ดเสมียน","935","150","46","30.67"
"11276  :  โรงพยาบาลปากท่อ","1,131","173","47","27.17"
"11277  :  โรงพยาบาลวัดเพลง","893","498","129","25.90"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","2,017","262","111","42.37"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","191","2","1","50.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","1","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","127","18","4","22.22"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","2,127","59","40","67.80"
"10732  :  โรงพยาบาลมะการักษ์","2,232","64","35","54.69"
"11278  :  โรงพยาบาลไทรโยค","734","94","38","40.43"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","158","35","12","34.29"
"11280  :  โรงพยาบาลบ่อพลอย","1,523","234","90","38.46"
"11281  :  โรงพยาบาลท่ากระดาน","365","49","19","38.78"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","2,728","114","48","42.11"
"11283  :  โรงพยาบาลทองผาภูมิ","1,100","110","42","38.18"
"11284  :  โรงพยาบาลสังขละบุรี","1,866","439","173","39.41"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","1,184","193","89","46.11"
"11286  :  โรงพยาบาลเลาขวัญ","894","122","63","51.64"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","698","120","42","35.00"
"11288  :  โรงพยาบาลสถานพระบารมี","361","53","15","28.30"
"11520  :  โรงพยาบาลค่ายสุรสีห์","454","4","1","25.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","278","34","5","14.71"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","927","547","190","34.73"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","4,480","118","14","11.86"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","1,669","83","25","30.12"
"11289  :  โรงพยาบาลเดิมบางนางบวช","1,322","88","28","31.82"
"11290  :  โรงพยาบาลด่านช้าง","1,457","27","6","22.22"
"11291  :  โรงพยาบาลบางปลาม้า","1,291","31","7","22.58"
"11292  :  โรงพยาบาลศรีประจันต์","1,806","29","13","44.83"
"11293  :  โรงพยาบาลดอนเจดีย์","2,176","12","3","25.00"
"11294  :  โรงพยาบาลสามชุก","2,054","325","113","34.77"
"11295  :  โรงพยาบาลอู่ทอง","2,942","227","81","35.68"
"11296  :  โรงพยาบาลหนองหญ้าไซ","1,927","71","13","18.31"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","619","11","5","45.45"
"10679  :  โรงพยาบาลนครปฐม","0","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","1,063","92","33","35.87"
"11298  :  โรงพยาบาลนครชัยศรี","1,936","312","97","31.09"
"11299  :  โรงพยาบาลห้วยพลู","976","126","42","33.33"
"11300  :  โรงพยาบาลดอนตูม","1,263","311","92","29.58"
"11301  :  โรงพยาบาลบางเลน","1,135","121","33","27.27"
"11302  :  โรงพยาบาลสามพราน","2,173","454","133","29.30"
"11303  :  โรงพยาบาลพุทธมณฑล","366","41","20","48.78"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","807","5","1","20.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","396","36","14","38.89"
"10734  :  โรงพยาบาลสมุทรสาคร","8,353","1,990","1,263","63.47"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","2,283","62","19","30.65"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","773","95","75","78.95"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","500","114","23","20.18"
"10736  :  โรงพยาบาลพระจอมเกล้า","5,137","238","89","37.39"
"11308  :  โรงพยาบาลเขาย้อย","674","212","79","37.26"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","176","37","11","29.73"
"11310  :  โรงพยาบาลชะอำ","3,358","164","30","18.29"
"11311  :  โรงพยาบาลท่ายาง","2,053","49","16","32.65"
"11312  :  โรงพยาบาลบ้านลาด","229","5","1","20.00"
"11313  :  โรงพยาบาลบ้านแหลม","2,987","269","55","20.45"
"11314  :  โรงพยาบาลแก่งกระจาน","126","4","1","25.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","1,008","106","29","27.36"
"11316  :  โรงพยาบาลทับสะแก","1,111","98","32","32.65"
"11317  :  โรงพยาบาลบางสะพาน","1,181","16","5","31.25"
"11318  :  โรงพยาบาลบางสะพานน้อย","1","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","1,617","203","48","23.65"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","807","616","398","64.61"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","981","128","38","29.69"
"11324  :  โรงพยาบาลลานสะกา","1,192","30","12","40.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","1,236","108","38","35.19"
"11326  :  โรงพยาบาลพิปูน","1,209","44","13","29.55"
"11327  :  โรงพยาบาลเชียรใหญ่","936","53","32","60.38"
"11328  :  โรงพยาบาลชะอวด","1,475","87","42","48.28"
"11329  :  โรงพยาบาลท่าศาลา","3,122","600","147","24.50"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0","0.00"
"11331  :  โรงพยาบาลนาบอน","872","71","31","43.66"
"11332  :  โรงพยาบาลทุ่งใหญ่","1,711","146","60","41.10"
"11333  :  โรงพยาบาลปากพนัง","2,401","113","55","48.67"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","2,626","378","145","38.36"
"11336  :  โรงพยาบาลขนอม","2,469","382","149","39.01"
"11337  :  โรงพยาบาลหัวไทร","678","47","13","27.66"
"11338  :  โรงพยาบาลบางขัน","712","63","25","39.68"
"11339  :  โรงพยาบาลถ้ำพรรณรา","475","68","36","52.94"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","502","6","3","50.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","653","52","18","34.62"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","578","215","118","54.88"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","54","2","2","100.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","3,160","202","63","31.19"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","831","125","70","56.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","601","31","9","29.03"
"40742  :  โรงพยาบาลนบพิตำ","395","84","21","25.00"
"40743  :  โรงพยาบาลพระพรหม","947","78","29","37.18"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","161","21","12","57.14"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","44","1","1","100.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","85","2","1","50.00"
"10739  :  โรงพยาบาลพังงา","0","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","5","0","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","719","68","32","47.06"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","694","301","95","31.56"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","1,332","23","5","21.74"
"11350  :  โรงพยาบาลบางไทร","519","322","100","31.06"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","870","76","34","44.74"
"11353  :  โรงพยาบาลทับปุด","732","51","22","43.14"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","1,845","9","1","11.11"
"10741  :  โรงพยาบาลวชิระภูเก็ต","1,216","41","17","41.46"
"11355  :  โรงพยาบาลป่าตอง","1,695","41","7","17.07"
"11356  :  โรงพยาบาลถลาง","0","0","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","1,792","9","4","44.44"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","188","45","19","42.22"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","307","18","4","22.22"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","1","0","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","1,271","173","66","38.15"
"11359  :  โรงพยาบาลเกาะพงัน","548","156","62","39.74"
"11360  :  โรงพยาบาลไชยา","808","14","6","42.86"
"11361  :  โรงพยาบาลท่าชนะ","1,189","78","35","44.87"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","271","14","7","50.00"
"11363  :  โรงพยาบาลบ้านตาขุน","411","81","34","41.98"
"11364  :  โรงพยาบาลพนม","302","29","13","44.83"
"11365  :  โรงพยาบาลท่าฉาง","901","124","31","25.00"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","925","83","37","44.58"
"11368  :  โรงพยาบาลเคียนซา","946","127","60","47.24"
"11369  :  โรงพยาบาลพระแสง","1,337","225","85","37.78"
"11370  :  โรงพยาบาลพุนพิน","2,936","278","108","38.85"
"11371  :  โรงพยาบาลชัยบุรี","253","14","5","35.71"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","1,478","178","61","34.27"
"11654  :  โรงพยาบาลวิภาวดี","305","77","40","51.95"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","392","57","27","47.37"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","154","4","1","25.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","739","22","13","59.09"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","0","0","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","142","33","17","51.52"
"11372  :  โรงพยาบาลกะเปอร์","812","60","22","36.67"
"11373  :  โรงพยาบาลกระบุรี","1,060","644","276","42.86"
"11374  :  โรงพยาบาลสุขสำราญ","221","87","19","21.84"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","1,670","194","43","22.16"
"11376  :  โรงพยาบาลท่าแซะ","334","4","0","0.00"
"11377  :  โรงพยาบาลปะทิว","435","62","19","30.65"
"11378  :  โรงพยาบาลมาบอำมฤต","1,044","58","20","34.48"
"11379  :  โรงพยาบาลหลังสวน","1,089","20","5","25.00"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","1,161","45","12","26.67"
"11381  :  โรงพยาบาลละแม","991","123","33","26.83"
"11382  :  โรงพยาบาลพะโต๊ะ","1,064","179","64","35.75"
"11383  :  โรงพยาบาลสวี","1,338","108","21","19.44"
"11385  :  โรงพยาบาลทุ่งตะโก","936","224","58","25.89"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","269","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0","0.00"
"11402  :  โรงพยาบาลควนโดน","666","30","2","6.67"
"11403  :  โรงพยาบาลควนกาหลง","605","126","37","29.37"
"11404  :  โรงพยาบาลท่าแพ","0","0","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","566","31","11","35.48"
"28786  :  โรงพยาบาลมะนัง","264","22","9","40.91"
"10683  :  โรงพยาบาลตรัง","0","0","0","0.00"
"11407  :  โรงพยาบาลกันตัง","565","84","21","25.00"
"11408  :  โรงพยาบาลย่านตาขาว","1,450","125","53","42.40"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0","0.00"
"11410  :  โรงพยาบาลสิเกา","692","40","15","37.50"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","749","99","48","48.48"
"11413  :  โรงพยาบาลนาโยง","0","0","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","113","10","2","20.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","89","7","1","14.29"
