"โรงพยาบาล","ผู้สูงอายุ 60 ปีขึ้นไป"
"ทั้งหมด(คน)","ได้รับการตรวจสุขภาพช่องปาก (B)","มีฟันแท้ใช้งานได้ไม่น้อยกว่า 20 ซี่ (A)","ร้อยละ"
"10716  :  โรงพยาบาลน่าน","4,846","149","92","61.74"
"11173  :  โรงพยาบาลแม่จริม","641","116","85","73.28"
"11174  :  โรงพยาบาลบ้านหลวง","460","59","37","62.71"
"11175  :  โรงพยาบาลนาน้อย","1,381","135","81","60.00"
"11176  :  โรงพยาบาลท่าวังผา","962","88","56","63.64"
"11177  :  โรงพยาบาลเวียงสา","2,647","384","263","68.49"
"11178  :  โรงพยาบาลทุ่งช้าง","642","17","13","76.47"
"11179  :  โรงพยาบาลเชียงกลาง","1,056","348","315","90.52"
"11180  :  โรงพยาบาลนาหมื่น","1,083","73","30","41.10"
"11181  :  โรงพยาบาลสันติสุข","839","231","140","60.61"
"11182  :  โรงพยาบาลบ่อเกลือ","307","277","168","60.65"
"11183  :  โรงพยาบาลสองแคว","536","115","71","61.74"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","1,196","333","237","71.17"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","14","1","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","123","94","78","82.98"
"25017  :  โรงพยาบาลภูเพียง","237","91","56","61.54"
"10717  :  โรงพยาบาลพะเยา","0","0","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0","0.00"
"11184  :  โรงพยาบาลจุน","1,731","399","259","64.91"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","1,298","267","137","51.31"
"11187  :  โรงพยาบาลปง","1,002","192","130","67.71"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","12","1","1","100.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","6,541","141","68","48.23"
"11189  :  โรงพยาบาลเทิง","2,241","212","100","47.17"
"11190  :  โรงพยาบาลพาน","0","0","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","623","189","122","64.55"
"11192  :  โรงพยาบาลแม่จัน","0","0","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","580","21","11","52.38"
"11194  :  โรงพยาบาลแม่สาย","4,295","1,394","1,068","76.61"
"11195  :  โรงพยาบาลแม่สรวย","1,245","144","78","54.17"
"11196  :  โรงพยาบาลเวียงป่าเป้า","2,186","100","57","57.00"
"11197  :  โรงพยาบาลพญาเม็งราย","673","159","90","56.60"
"11198  :  โรงพยาบาลเวียงแก่น","681","68","28","41.18"
"11199  :  โรงพยาบาลขุนตาล","752","421","281","66.75"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","582","117","73","62.39"
"11201  :  โรงพยาบาลแม่ลาว","472","33","16","48.48"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","953","166","86","51.81"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","1,998","138","79","57.25"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","635","13","8","61.54"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","191","12","5","41.67"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","947","19","16","84.21"
"11203  :  โรงพยาบาลขุนยวม","902","27","14","51.85"
"11204  :  โรงพยาบาลปาย","756","55","27","49.09"
"11205  :  โรงพยาบาลแม่สะเรียง","2,094","152","105","69.08"
"11206  :  โรงพยาบาลแม่ลาน้อย","817","3","3","100.00"
"11207  :  โรงพยาบาลสบเมย","435","56","38","67.86"
"11208  :  โรงพยาบาลปางมะผ้า","347","35","30","85.71"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","1,370","224","57","25.45"
"11210  :  โรงพยาบาลชุมแสง","831","103","28","27.18"
"11211  :  โรงพยาบาลหนองบัว","2,708","79","17","21.52"
"11212  :  โรงพยาบาลบรรพตพิสัย","711","146","51","34.93"
"11213  :  โรงพยาบาลเก้าเลี้ยว","988","235","95","40.43"
"11214  :  โรงพยาบาลตาคลี","1,960","1,176","672","57.14"
"11215  :  โรงพยาบาลท่าตะโก","1,712","261","78","29.89"
"11216  :  โรงพยาบาลไพศาลี","1,478","71","31","43.66"
"11217  :  โรงพยาบาลพยุหะคีรี","1,199","254","69","27.17"
"11218  :  โรงพยาบาลลาดยาว","1,862","37","8","21.62"
"11219  :  โรงพยาบาลตากฟ้า","1,529","119","52","43.70"
"11220  :  โรงพยาบาลแม่วงก์","570","38","13","34.21"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","1,020","26","17","65.38"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","1,921","52","13","25.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","378","61","30","49.18"
"10720  :  โรงพยาบาลอุทัยธานี","211","1","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","986","15","7","46.67"
"11222  :  โรงพยาบาลสว่างอารมณ์","801","128","48","37.50"
"11223  :  โรงพยาบาลหนองฉาง","978","46","14","30.43"
"11224  :  โรงพยาบาลหนองขาหย่าง","527","43","10","23.26"
"11225  :  โรงพยาบาลบ้านไร่","1,397","708","292","41.24"
"11226  :  โรงพยาบาลลานสัก","1,512","17","8","47.06"
"11227  :  โรงพยาบาลห้วยคต","869","149","45","30.20"
"10721  :  โรงพยาบาลกำแพงเพชร","3","0","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","1,704","471","183","38.85"
"11229  :  โรงพยาบาลไทรงาม","1,356","414","185","44.69"
"11230  :  โรงพยาบาลคลองลาน","2,322","260","135","51.92"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","1,126","299","109","36.45"
"11232  :  โรงพยาบาลคลองขลุง","1,215","382","204","53.40"
"11233  :  โรงพยาบาลพรานกระต่าย","1,894","504","187","37.10"
"11234  :  โรงพยาบาลลานกระบือ","709","389","123","31.62"
"11235  :  โรงพยาบาลทรายทองวัฒนา","1,056","364","134","36.81"
"11236  :  โรงพยาบาลปางศิลาทอง","331","89","42","47.19"
"14135  :  โรงพยาบาลบึงสามัคคี","1,114","391","188","48.08"
"28010  :  โรงพยาบาลโกสัมพีนคร","477","47","16","34.04"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","3,190","24","8","33.33"
"10723  :  โรงพยาบาลแม่สอด","1,584","68","39","57.35"
"11238  :  โรงพยาบาลบ้านตาก","1,484","154","80","51.95"
"11239  :  โรงพยาบาลสามเงา","1,122","0","0","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","1,490","484","265","54.75"
"11241  :  โรงพยาบาลท่าสองยาง","924","32","17","53.13"
"11242  :  โรงพยาบาลพบพระ","1,561","33","20","60.61"
"11243  :  โรงพยาบาลอุ้มผาง","465","234","98","41.88"
"27443  :  โรงพยาบาลวังเจ้า","182","17","7","41.18"
"10724  :  โรงพยาบาลสุโขทัย","886","62","29","46.77"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","649","4","1","25.00"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","1,210","873","240","27.49"
"11245  :  โรงพยาบาลคีรีมาศ","1,248","911","216","23.71"
"11246  :  โรงพยาบาลกงไกรลาศ","1,604","40","12","30.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","1,951","132","49","37.12"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","1,105","218","81","37.16"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","2,743","322","177","54.97"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","900","144","80","55.56"
"11252  :  โรงพยาบาลบางระกำ","2,972","620","323","52.10"
"11253  :  โรงพยาบาลบางกระทุ่ม","1,101","133","41","30.83"
"11254  :  โรงพยาบาลพรหมพิราม","2,333","548","179","32.66"
"11255  :  โรงพยาบาลวัดโบสถ์","1,496","459","122","26.58"
"11256  :  โรงพยาบาลวังทอง","0","0","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","1,955","518","194","37.45"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","893","21","7","33.33"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","488","29","11","37.93"
"11258  :  โรงพยาบาลวังทรายพูน","659","193","82","42.49"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","970","227","89","39.21"
"11260  :  โรงพยาบาลบางมูลนาก","1,512","76","28","36.84"
"11261  :  โรงพยาบาลโพทะเล","1,260","153","35","22.88"
"11262  :  โรงพยาบาลสามง่าม","1,245","781","290","37.13"
"11263  :  โรงพยาบาลทับคล้อ","2,609","1,484","607","40.90"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","2,538","1,319","794","60.20"
"11631  :  โรงพยาบาลวชิรบารมี","603","290","180","62.07"
"27978  :  โรงพยาบาลสากเหล็ก","851","233","76","32.62"
"27979  :  โรงพยาบาลบึงนาราง","53","36","6","16.67"
"27980  :  โรงพยาบาลดงเจริญ","106","16","7","43.75"
"10727  :  โรงพยาบาลเพชรบูรณ์","4,982","260","122","46.92"
"11264  :  โรงพยาบาลชนแดน","1,553","91","45","49.45"
"11265  :  โรงพยาบาลหล่มสัก","2,834","172","95","55.23"
"11266  :  โรงพยาบาลวิเชียรบุรี","1,005","66","34","51.52"
"11267  :  โรงพยาบาลศรีเทพ","1,456","298","114","38.26"
"11268  :  โรงพยาบาลหนองไผ่","2,166","254","181","71.26"
"11269  :  โรงพยาบาลบึงสามพัน","1,650","289","131","45.33"
"11270  :  โรงพยาบาลน้ำหนาว","585","251","135","53.78"
"11271  :  โรงพยาบาลวังโป่ง","1,422","253","112","44.27"
"11272  :  โรงพยาบาลเขาค้อ","247","28","17","60.71"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","2,114","41","20","48.78"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","279","19","14","73.68"
"10677  :  โรงพยาบาลราชบุรี","0","0","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","2,741","27","9","33.33"
"10730  :  โรงพยาบาลโพธาราม","0","0","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","1,193","69","33","47.83"
"11274  :  โรงพยาบาลบางแพ","1,839","267","89","33.33"
"11275  :  โรงพยาบาลเจ็ดเสมียน","1,015","98","35","35.71"
"11276  :  โรงพยาบาลปากท่อ","1,310","15","4","26.67"
"11277  :  โรงพยาบาลวัดเพลง","972","526","143","27.19"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","2,056","281","108","38.43"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","207","3","2","66.67"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","137","6","1","16.67"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","1,801","22","16","72.73"
"10732  :  โรงพยาบาลมะการักษ์","2,563","190","58","30.53"
"11278  :  โรงพยาบาลไทรโยค","841","59","17","28.81"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","174","62","17","27.42"
"11280  :  โรงพยาบาลบ่อพลอย","1,629","152","62","40.79"
"11281  :  โรงพยาบาลท่ากระดาน","408","42","19","45.24"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","3,020","220","111","50.45"
"11283  :  โรงพยาบาลทองผาภูมิ","1,343","75","36","48.00"
"11284  :  โรงพยาบาลสังขละบุรี","3,018","419","244","58.23"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","1,306","123","56","45.53"
"11286  :  โรงพยาบาลเลาขวัญ","853","51","24","47.06"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","840","27","5","18.52"
"11288  :  โรงพยาบาลสถานพระบารมี","637","96","30","31.25"
"11520  :  โรงพยาบาลค่ายสุรสีห์","146","9","4","44.44"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","287","28","9","32.14"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","970","147","57","38.78"
"41701  :  โรงพยาบาลหนองปรือ","84","7","4","57.14"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","4,771","134","29","21.64"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","2,121","10","3","30.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","1,331","40","18","45.00"
"11290  :  โรงพยาบาลด่านช้าง","1,762","110","56","50.91"
"11291  :  โรงพยาบาลบางปลาม้า","1,297","17","7","41.18"
"11292  :  โรงพยาบาลศรีประจันต์","1,749","10","1","10.00"
"11293  :  โรงพยาบาลดอนเจดีย์","2,055","24","9","37.50"
"11294  :  โรงพยาบาลสามชุก","2,222","259","120","46.33"
"11295  :  โรงพยาบาลอู่ทอง","3,177","140","53","37.86"
"11296  :  โรงพยาบาลหนองหญ้าไซ","2,109","64","16","25.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","1,142","98","35","35.71"
"11298  :  โรงพยาบาลนครชัยศรี","2,207","161","35","21.74"
"11299  :  โรงพยาบาลห้วยพลู","963","100","28","28.00"
"11300  :  โรงพยาบาลดอนตูม","1,170","212","73","34.43"
"11301  :  โรงพยาบาลบางเลน","1,284","63","15","23.81"
"11302  :  โรงพยาบาลสามพราน","2,441","125","33","26.40"
"11303  :  โรงพยาบาลพุทธมณฑล","415","15","5","33.33"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","384","64","29","45.31"
"10734  :  โรงพยาบาลสมุทรสาคร","7,094","3,365","1,319","39.20"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","2,958","35","12","34.29"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","726","49","21","42.86"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","514","86","16","18.60"
"10736  :  โรงพยาบาลพระจอมเกล้า","6,536","63","29","46.03"
"11308  :  โรงพยาบาลเขาย้อย","794","365","150","41.10"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","221","14","3","21.43"
"11310  :  โรงพยาบาลชะอำ","3,623","287","69","24.04"
"11311  :  โรงพยาบาลท่ายาง","2,176","44","8","18.18"
"11312  :  โรงพยาบาลบ้านลาด","246","0","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","2,926","295","62","21.02"
"11314  :  โรงพยาบาลแก่งกระจาน","148","5","1","20.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","1,093","78","12","15.38"
"11316  :  โรงพยาบาลทับสะแก","1,102","78","19","24.36"
"11317  :  โรงพยาบาลบางสะพาน","1,170","115","32","27.83"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","1,575","177","34","19.21"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","880","587","349","59.45"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","1,039","114","35","30.70"
"11324  :  โรงพยาบาลลานสะกา","1,231","61","21","34.43"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","1,250","1","1","100.00"
"11326  :  โรงพยาบาลพิปูน","976","34","10","29.41"
"11327  :  โรงพยาบาลเชียรใหญ่","930","116","41","35.34"
"11328  :  โรงพยาบาลชะอวด","1,448","65","25","38.46"
"11329  :  โรงพยาบาลท่าศาลา","3,208","336","101","30.06"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0","0.00"
"11331  :  โรงพยาบาลนาบอน","777","85","46","54.12"
"11332  :  โรงพยาบาลทุ่งใหญ่","1,872","207","91","43.96"
"11333  :  โรงพยาบาลปากพนัง","375","1","1","100.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","2,643","247","89","36.03"
"11336  :  โรงพยาบาลขนอม","2,096","448","166","37.05"
"11337  :  โรงพยาบาลหัวไทร","733","58","20","34.48"
"11338  :  โรงพยาบาลบางขัน","769","46","28","60.87"
"11339  :  โรงพยาบาลถ้ำพรรณรา","447","81","39","48.15"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","2,025","109","54","49.54"
"11660  :  โรงพยาบาลจุฬาภรณ์","712","42","15","35.71"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","565","103","38","36.89"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","353","7","5","71.43"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","5,305","223","92","41.26"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","779","60","38","63.33"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","858","67","27","40.30"
"40742  :  โรงพยาบาลนบพิตำ","428","67","14","20.90"
"40743  :  โรงพยาบาลพระพรหม","988","163","56","34.36"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","29","21","16","76.19"
"10739  :  โรงพยาบาลพังงา","0","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","796","2","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","757","198","62","31.31"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","1,323","102","38","37.25"
"11350  :  โรงพยาบาลบางไทร","489","366","109","29.78"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","934","83","30","36.14"
"11353  :  โรงพยาบาลทับปุด","797","129","40","31.01"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","1,889","82","13","15.85"
"10741  :  โรงพยาบาลวชิระภูเก็ต","1,897","47","20","42.55"
"11355  :  โรงพยาบาลป่าตอง","1,706","20","7","35.00"
"11356  :  โรงพยาบาลถลาง","0","0","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","1,572","7","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","203","53","14","26.42"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","355","15","7","46.67"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","1,417","147","51","34.69"
"11359  :  โรงพยาบาลเกาะพงัน","437","93","44","47.31"
"11360  :  โรงพยาบาลไชยา","816","53","30","56.60"
"11361  :  โรงพยาบาลท่าชนะ","1,358","75","32","42.67"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","0","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","474","78","43","55.13"
"11364  :  โรงพยาบาลพนม","305","19","6","31.58"
"11365  :  โรงพยาบาลท่าฉาง","952","121","35","28.93"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","994","82","43","52.44"
"11368  :  โรงพยาบาลเคียนซา","988","53","19","35.85"
"11369  :  โรงพยาบาลพระแสง","1,015","99","39","39.39"
"11370  :  โรงพยาบาลพุนพิน","3,308","355","131","36.90"
"11371  :  โรงพยาบาลชัยบุรี","285","14","3","21.43"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","1,272","165","69","41.82"
"11654  :  โรงพยาบาลวิภาวดี","286","42","20","47.62"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","435","127","48","37.80"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","117","1","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","321","7","6","85.71"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","0","0","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","154","51","22","43.14"
"11372  :  โรงพยาบาลกะเปอร์","927","73","32","43.84"
"11373  :  โรงพยาบาลกระบุรี","1,106","271","109","40.22"
"11374  :  โรงพยาบาลสุขสำราญ","241","12","4","33.33"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","1,899","148","45","30.41"
"11376  :  โรงพยาบาลท่าแซะ","791","7","3","42.86"
"11377  :  โรงพยาบาลปะทิว","445","33","10","30.30"
"11378  :  โรงพยาบาลมาบอำมฤต","1,074","26","6","23.08"
"11379  :  โรงพยาบาลหลังสวน","427","34","6","17.65"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","1,183","94","27","28.72"
"11381  :  โรงพยาบาลละแม","1,103","164","67","40.85"
"11382  :  โรงพยาบาลพะโต๊ะ","1,145","55","24","43.64"
"11383  :  โรงพยาบาลสวี","1,443","176","44","25.00"
"11385  :  โรงพยาบาลทุ่งตะโก","951","219","45","20.55"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","318","2","2","100.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0","0.00"
"11402  :  โรงพยาบาลควนโดน","704","11","2","18.18"
"11403  :  โรงพยาบาลควนกาหลง","663","73","29","39.73"
"11404  :  โรงพยาบาลท่าแพ","0","0","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","598","496","465","93.75"
"28786  :  โรงพยาบาลมะนัง","310","26","9","34.62"
"10683  :  โรงพยาบาลตรัง","0","0","0","0.00"
"11407  :  โรงพยาบาลกันตัง","642","2","1","50.00"
"11408  :  โรงพยาบาลย่านตาขาว","1,596","113","47","41.59"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0","0.00"
"11410  :  โรงพยาบาลสิเกา","693","12","5","41.67"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","855","70","18","25.71"
"11413  :  โรงพยาบาลนาโยง","0","0","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0.00"
