"โรงพยาบาล","ผู้สูงอายุ 60 ปีขึ้นไป"
"ทั้งหมด(คน)","ได้รับการตรวจสุขภาพช่องปาก (B)","มีฟันแท้ใช้งานได้ไม่น้อยกว่า 20 ซี่ (A)","ร้อยละ"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","43","2","1","50.00"
"10715  :  โรงพยาบาลแพร่","0","5,237","1,925","36.76"
"11166  :  โรงพยาบาลร้องกวาง","0","1,607","946","58.87"
"11167  :  โรงพยาบาลลอง","0","4,553","3,308","72.66"
"11169  :  โรงพยาบาลสูงเม่น","0","517","275","53.19"
"11170  :  โรงพยาบาลสอง","0","1,523","782","51.35"
"11171  :  โรงพยาบาลวังชิ้น","0","585","390","66.67"
"11172  :  โรงพยาบาลหนองม่วงไข่","0","322","211","65.53"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","0","1,794","1,290","71.91"
"10716  :  โรงพยาบาลน่าน","0","110","94","85.45"
"11173  :  โรงพยาบาลแม่จริม","0","1,708","1,135","66.45"
"11174  :  โรงพยาบาลบ้านหลวง","0","1,081","837","77.43"
"11175  :  โรงพยาบาลนาน้อย","0","1,604","1,028","64.09"
"11176  :  โรงพยาบาลท่าวังผา","0","2,924","2,130","72.85"
"11177  :  โรงพยาบาลเวียงสา","0","3,895","2,878","73.89"
"11178  :  โรงพยาบาลทุ่งช้าง","0","1,316","915","69.53"
"11179  :  โรงพยาบาลเชียงกลาง","0","3,152","2,330","73.92"
"11180  :  โรงพยาบาลนาหมื่น","0","1,467","1,051","71.64"
"11181  :  โรงพยาบาลสันติสุข","0","1,490","1,147","76.98"
"11182  :  โรงพยาบาลบ่อเกลือ","0","336","212","63.10"
"11183  :  โรงพยาบาลสองแคว","0","1,327","962","72.49"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","0","2,429","1,570","64.64"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","776","765","98.58"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","0","1,224","891","72.79"
"25017  :  โรงพยาบาลภูเพียง","0","1,753","1,382","78.84"
"10717  :  โรงพยาบาลพะเยา","0","0","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0","0.00"
"11184  :  โรงพยาบาลจุน","1,508","300","218","72.67"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","1,151","327","172","52.60"
"11187  :  โรงพยาบาลปง","882","43","30","69.77"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","436","32","27","84.38"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","0","5,904","3,937","66.68"
"11189  :  โรงพยาบาลเทิง","0","3,099","1,978","63.83"
"11190  :  โรงพยาบาลพาน","0","369","289","78.32"
"11191  :  โรงพยาบาลป่าแดด","0","1,521","966","63.51"
"11192  :  โรงพยาบาลแม่จัน","0","724","630","87.02"
"11193  :  โรงพยาบาลเชียงแสน","0","1,029","690","67.06"
"11194  :  โรงพยาบาลแม่สาย","0","4,379","2,924","66.77"
"11195  :  โรงพยาบาลแม่สรวย","0","5,736","3,141","54.76"
"11196  :  โรงพยาบาลเวียงป่าเป้า","0","1,478","872","59.00"
"11197  :  โรงพยาบาลพญาเม็งราย","0","2,124","1,347","63.42"
"11198  :  โรงพยาบาลเวียงแก่น","0","1,601","905","56.53"
"11199  :  โรงพยาบาลขุนตาล","0","593","301","50.76"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","0","719","403","56.05"
"11201  :  โรงพยาบาลแม่ลาว","0","711","465","65.40"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","0","786","446","56.74"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","0","1,013","623","61.50"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","0","3,637","2,135","58.70"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","0","192","144","75.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","1,222","39","20","51.28"
"11203  :  โรงพยาบาลขุนยวม","846","37","19","51.35"
"11204  :  โรงพยาบาลปาย","667","1","0","0.00"
"11205  :  โรงพยาบาลแม่สะเรียง","1,848","9","5","55.56"
"11206  :  โรงพยาบาลแม่ลาน้อย","739","195","124","63.59"
"11207  :  โรงพยาบาลสบเมย","367","160","106","66.25"
"11208  :  โรงพยาบาลปางมะผ้า","275","40","34","85.00"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","40","4","2","50.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","5,636","2,919","51.79"
"11209  :  โรงพยาบาลโกรกพระ","0","2,458","1,407","57.24"
"11210  :  โรงพยาบาลชุมแสง","0","1,614","832","51.55"
"11211  :  โรงพยาบาลหนองบัว","0","928","641","69.07"
"11212  :  โรงพยาบาลบรรพตพิสัย","0","6,142","3,365","54.79"
"11213  :  โรงพยาบาลเก้าเลี้ยว","0","131","105","80.15"
"11214  :  โรงพยาบาลตาคลี","0","4,077","2,690","65.98"
"11215  :  โรงพยาบาลท่าตะโก","0","3,595","2,546","70.82"
"11216  :  โรงพยาบาลไพศาลี","0","1,140","787","69.04"
"11217  :  โรงพยาบาลพยุหะคีรี","0","2,158","1,244","57.65"
"11218  :  โรงพยาบาลลาดยาว","0","2,035","1,407","69.14"
"11219  :  โรงพยาบาลตากฟ้า","0","2,023","955","47.21"
"11220  :  โรงพยาบาลแม่วงก์","0","2,438","1,536","63.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","0","533","370","69.42"
"10720  :  โรงพยาบาลอุทัยธานี","0","1,189","631","53.07"
"11221  :  โรงพยาบาลทัพทัน","0","1,441","983","68.22"
"11222  :  โรงพยาบาลสว่างอารมณ์","0","900","414","46.00"
"11223  :  โรงพยาบาลหนองฉาง","0","2,189","1,263","57.70"
"11224  :  โรงพยาบาลหนองขาหย่าง","0","685","374","54.60"
"11225  :  โรงพยาบาลบ้านไร่","0","1,702","931","54.70"
"11226  :  โรงพยาบาลลานสัก","0","1,866","1,033","55.36"
"11227  :  โรงพยาบาลห้วยคต","0","1,132","718","63.43"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","1,858","515","216","41.94"
"11229  :  โรงพยาบาลไทรงาม","1,240","526","231","43.92"
"11230  :  โรงพยาบาลคลองลาน","2,324","484","278","57.44"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","1,046","205","56","27.32"
"11232  :  โรงพยาบาลคลองขลุง","1,248","271","117","43.17"
"11233  :  โรงพยาบาลพรานกระต่าย","1,788","244","80","32.79"
"11234  :  โรงพยาบาลลานกระบือ","1,232","109","23","21.10"
"11235  :  โรงพยาบาลทรายทองวัฒนา","910","276","127","46.01"
"11236  :  โรงพยาบาลปางศิลาทอง","369","40","15","37.50"
"14135  :  โรงพยาบาลบึงสามัคคี","852","258","121","46.90"
"28010  :  โรงพยาบาลโกสัมพีนคร","459","68","21","30.88"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","2,859","9","6","66.67"
"10723  :  โรงพยาบาลแม่สอด","1,453","57","33","57.89"
"11238  :  โรงพยาบาลบ้านตาก","1,382","142","74","52.11"
"11239  :  โรงพยาบาลสามเงา","1,002","286","228","79.72"
"11240  :  โรงพยาบาลแม่ระมาด","1,315","373","232","62.20"
"11241  :  โรงพยาบาลท่าสองยาง","703","225","163","72.44"
"11242  :  โรงพยาบาลพบพระ","1,294","175","105","60.00"
"11243  :  โรงพยาบาลอุ้มผาง","401","162","75","46.30"
"27443  :  โรงพยาบาลวังเจ้า","163","79","29","36.71"
"10724  :  โรงพยาบาลสุโขทัย","0","0","0","0.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","0","542","270","49.82"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","0","5,044","3,266","64.75"
"11245  :  โรงพยาบาลคีรีมาศ","0","437","162","37.07"
"11246  :  โรงพยาบาลกงไกรลาศ","0","1,517","904","59.59"
"11247  :  โรงพยาบาลศรีสัชนาลัย","0","3,585","1,608","44.85"
"11248  :  โรงพยาบาลสวรรคโลก","0","1,465","409","27.92"
"11249  :  โรงพยาบาลศรีนคร","0","2,639","1,312","49.72"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","0","4,142","2,829","68.30"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","0","2,566","1,639","63.87"
"11252  :  โรงพยาบาลบางระกำ","0","6,734","3,626","53.85"
"11253  :  โรงพยาบาลบางกระทุ่ม","0","5,675","3,668","64.63"
"11254  :  โรงพยาบาลพรหมพิราม","0","6,060","3,737","61.67"
"11255  :  โรงพยาบาลวัดโบสถ์","0","3,351","1,598","47.69"
"11256  :  โรงพยาบาลวังทอง","0","1,506","909","60.36"
"11257  :  โรงพยาบาลเนินมะปราง","0","2,766","1,642","59.36"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","0","4,852","2,731","56.29"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","0","5,468","2,792","51.06"
"11258  :  โรงพยาบาลวังทรายพูน","0","1,658","887","53.50"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","0","2,199","886","40.29"
"11260  :  โรงพยาบาลบางมูลนาก","0","2,223","921","41.43"
"11261  :  โรงพยาบาลโพทะเล","0","2,039","1,016","49.83"
"11262  :  โรงพยาบาลสามง่าม","0","1,808","1,101","60.90"
"11263  :  โรงพยาบาลทับคล้อ","0","1,604","703","43.83"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","0","2,912","1,722","59.13"
"11631  :  โรงพยาบาลวชิรบารมี","0","445","177","39.78"
"27978  :  โรงพยาบาลสากเหล็ก","0","1,117","564","50.49"
"27979  :  โรงพยาบาลบึงนาราง","0","657","296","45.05"
"27980  :  โรงพยาบาลดงเจริญ","0","439","213","48.52"
"10727  :  โรงพยาบาลเพชรบูรณ์","4,121","106","46","43.40"
"11264  :  โรงพยาบาลชนแดน","1,477","102","37","36.27"
"11265  :  โรงพยาบาลหล่มสัก","2,836","123","71","57.72"
"11266  :  โรงพยาบาลวิเชียรบุรี","1,029","199","108","54.27"
"11267  :  โรงพยาบาลศรีเทพ","1,278","136","55","40.44"
"11268  :  โรงพยาบาลหนองไผ่","2,166","227","117","51.54"
"11269  :  โรงพยาบาลบึงสามพัน","1,756","68","28","41.18"
"11270  :  โรงพยาบาลน้ำหนาว","517","177","95","53.67"
"11271  :  โรงพยาบาลวังโป่ง","1,207","10","7","70.00"
"11272  :  โรงพยาบาลเขาค้อ","223","31","13","41.94"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","1,898","188","93","49.47"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","498","18","15","83.33"
"10677  :  โรงพยาบาลราชบุรี","0","1,720","740","43.02"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","4,560","2,147","47.08"
"10729  :  โรงพยาบาลบ้านโป่ง","0","6,156","2,809","45.63"
"10730  :  โรงพยาบาลโพธาราม","0","6,511","3,585","55.06"
"11273  :  โรงพยาบาลสวนผึ้ง","0","4,267","2,491","58.38"
"11274  :  โรงพยาบาลบางแพ","0","3,205","2,066","64.46"
"11275  :  โรงพยาบาลเจ็ดเสมียน","0","2,384","1,636","68.62"
"11276  :  โรงพยาบาลปากท่อ","0","2,401","1,205","50.19"
"11277  :  โรงพยาบาลวัดเพลง","0","635","267","42.05"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","0","5,713","3,557","62.26"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","0","2,105","1,409","66.94"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","0","1,768","1,150","65.05"
"10732  :  โรงพยาบาลมะการักษ์","0","4,296","2,321","54.03"
"11278  :  โรงพยาบาลไทรโยค","0","2,557","1,851","72.39"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","0","925","756","81.73"
"11280  :  โรงพยาบาลบ่อพลอย","0","3,036","1,858","61.20"
"11281  :  โรงพยาบาลท่ากระดาน","0","1,238","856","69.14"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","0","5,240","2,766","52.79"
"11283  :  โรงพยาบาลทองผาภูมิ","0","2,478","1,777","71.71"
"11284  :  โรงพยาบาลสังขละบุรี","0","4,751","2,841","59.80"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","0","3,753","2,701","71.97"
"11286  :  โรงพยาบาลเลาขวัญ","0","785","526","67.01"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","0","2,195","1,342","61.14"
"11288  :  โรงพยาบาลสถานพระบารมี","0","1,554","1,058","68.08"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","0","876","553","63.13"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","0","2,056","1,362","66.25"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","4,305","162","33","20.37"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","1,620","107","38","35.51"
"11289  :  โรงพยาบาลเดิมบางนางบวช","1,304","61","20","32.79"
"11290  :  โรงพยาบาลด่านช้าง","1,279","17","5","29.41"
"11291  :  โรงพยาบาลบางปลาม้า","1,314","21","6","28.57"
"11292  :  โรงพยาบาลศรีประจันต์","1,816","40","20","50.00"
"11293  :  โรงพยาบาลดอนเจดีย์","2,078","34","11","32.35"
"11294  :  โรงพยาบาลสามชุก","1,968","343","112","32.65"
"11295  :  โรงพยาบาลอู่ทอง","2,694","190","86","45.26"
"11296  :  โรงพยาบาลหนองหญ้าไซ","1,960","159","49","30.82"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","969","11","4","36.36"
"10679  :  โรงพยาบาลนครปฐม","0","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","1,014","117","41","35.04"
"11298  :  โรงพยาบาลนครชัยศรี","1,858","214","70","32.71"
"11299  :  โรงพยาบาลห้วยพลู","912","81","31","38.27"
"11300  :  โรงพยาบาลดอนตูม","1,290","74","30","40.54"
"11301  :  โรงพยาบาลบางเลน","1,080","42","10","23.81"
"11302  :  โรงพยาบาลสามพราน","2,116","393","119","30.28"
"11303  :  โรงพยาบาลพุทธมณฑล","341","48","20","41.67"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","954","78","27","34.62"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","378","111","43","38.74"
"10734  :  โรงพยาบาลสมุทรสาคร","8,897","2,005","1,296","64.64"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","2,047","70","24","34.29"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","638","51","24","47.06"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","758","493","65.04"
"11306  :  โรงพยาบาลนภาลัย","0","2,243","794","35.40"
"11307  :  โรงพยาบาลอัมพวา","0","1,700","702","41.29"
"10736  :  โรงพยาบาลพระจอมเกล้า","5,143","33","14","42.42"
"11308  :  โรงพยาบาลเขาย้อย","632","125","41","32.80"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","171","47","21","44.68"
"11310  :  โรงพยาบาลชะอำ","3,098","143","16","11.19"
"11311  :  โรงพยาบาลท่ายาง","1,914","58","19","32.76"
"11312  :  โรงพยาบาลบ้านลาด","217","3","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","2,741","635","109","17.17"
"11314  :  โรงพยาบาลแก่งกระจาน","122","13","4","30.77"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","94","70","74.47"
"11315  :  โรงพยาบาลกุยบุรี","0","3,200","1,955","61.09"
"11316  :  โรงพยาบาลทับสะแก","0","1,330","708","53.23"
"11317  :  โรงพยาบาลบางสะพาน","0","4","4","100.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","410","404","98.54"
"11319  :  โรงพยาบาลปราณบุรี","0","2,053","1,276","62.15"
"11320  :  โรงพยาบาลหัวหิน","0","1,560","1,338","85.77"
"11321  :  โรงพยาบาลสามร้อยยอด","0","2,068","1,391","67.26"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","148","66","44.59"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","851","67","19","28.36"
"11324  :  โรงพยาบาลลานสะกา","1,132","52","18","34.62"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","1,191","101","40","39.60"
"11326  :  โรงพยาบาลพิปูน","1,817","96","42","43.75"
"11327  :  โรงพยาบาลเชียรใหญ่","900","109","46","42.20"
"11328  :  โรงพยาบาลชะอวด","1,874","114","60","52.63"
"11329  :  โรงพยาบาลท่าศาลา","3,089","180","41","22.78"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0","0.00"
"11331  :  โรงพยาบาลนาบอน","813","52","25","48.08"
"11332  :  โรงพยาบาลทุ่งใหญ่","1,645","157","72","45.86"
"11333  :  โรงพยาบาลปากพนัง","191","18","13","72.22"
"11334  :  โรงพยาบาลร่อนพิบูลย์","1","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","2,586","331","113","34.14"
"11336  :  โรงพยาบาลขนอม","2,719","324","141","43.52"
"11337  :  โรงพยาบาลหัวไทร","676","47","16","34.04"
"11338  :  โรงพยาบาลบางขัน","679","38","14","36.84"
"11339  :  โรงพยาบาลถ้ำพรรณรา","448","46","20","43.48"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","424","3","1","33.33"
"11660  :  โรงพยาบาลจุฬาภรณ์","613","97","44","45.36"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","555","156","86","55.13"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","48","5","3","60.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","2,033","67","18","26.87"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","471","70","43","61.43"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","619","59","25","42.37"
"40742  :  โรงพยาบาลนบพิตำ","379","73","13","17.81"
"40743  :  โรงพยาบาลพระพรหม","890","109","35","32.11"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","2","1","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","1,413","1,040","73.60"
"11342  :  โรงพยาบาลคลองท่อม","0","352","251","71.31"
"11343  :  โรงพยาบาลอ่าวลึก","222","30","9","30.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","779","147","76","51.70"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","67","15","7","46.67"
"10739  :  โรงพยาบาลพังงา","0","414","221","53.38"
"10740  :  โรงพยาบาลตะกั่วป่า","0","1,133","623","54.99"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","0","948","557","58.76"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","0","2,858","1,723","60.29"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","0","1,489","686","46.07"
"11350  :  โรงพยาบาลบางไทร","0","732","398","54.37"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","0","1,569","932","59.40"
"11353  :  โรงพยาบาลทับปุด","0","1,778","1,088","61.19"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","0","761","476","62.55"
"10741  :  โรงพยาบาลวชิระภูเก็ต","0","4,012","1,755","43.74"
"11355  :  โรงพยาบาลป่าตอง","0","980","643","65.61"
"11356  :  โรงพยาบาลถลาง","0","5,534","3,862","69.79"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","228","55","24.12"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","0","325","170","52.31"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","0","3,575","1,904","53.26"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","748","700","93.58"
"11358  :  โรงพยาบาลดอนสัก","0","2,722","1,592","58.49"
"11359  :  โรงพยาบาลเกาะพงัน","0","2,509","1,569","62.53"
"11360  :  โรงพยาบาลไชยา","0","772","507","65.67"
"11361  :  โรงพยาบาลท่าชนะ","0","2,140","1,408","65.79"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","3,446","2,462","71.45"
"11363  :  โรงพยาบาลบ้านตาขุน","0","2,080","1,382","66.44"
"11364  :  โรงพยาบาลพนม","0","2,383","1,704","71.51"
"11365  :  โรงพยาบาลท่าฉาง","0","1,296","793","61.19"
"11366  :  โรงพยาบาลบ้านนาสาร","0","3,996","2,912","72.87"
"11367  :  โรงพยาบาลบ้านนาเดิม","0","1,976","1,363","68.98"
"11368  :  โรงพยาบาลเคียนซา","0","2,500","1,342","53.68"
"11369  :  โรงพยาบาลพระแสง","0","4,960","2,636","53.15"
"11370  :  โรงพยาบาลพุนพิน","0","3,421","2,479","72.46"
"11371  :  โรงพยาบาลชัยบุรี","0","1,546","1,051","67.98"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","0","1,128","815","72.25"
"11654  :  โรงพยาบาลวิภาวดี","0","2,473","1,931","78.08"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","0","3,380","2,531","74.88"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","0","1,350","554","41.04"
"11323  :  โรงพยาบาลละอุ่น","0","488","317","64.96"
"11372  :  โรงพยาบาลกะเปอร์","0","624","272","43.59"
"11373  :  โรงพยาบาลกระบุรี","0","1,639","997","60.83"
"11374  :  โรงพยาบาลสุขสำราญ","0","967","621","64.22"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","1,504","272","65","23.90"
"11376  :  โรงพยาบาลท่าแซะ","802","26","10","38.46"
"11377  :  โรงพยาบาลปะทิว","430","71","22","30.99"
"11378  :  โรงพยาบาลมาบอำมฤต","982","45","13","28.89"
"11379  :  โรงพยาบาลหลังสวน","949","92","28","30.43"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","1,149","57","15","26.32"
"11381  :  โรงพยาบาลละแม","978","118","36","30.51"
"11382  :  โรงพยาบาลพะโต๊ะ","1,023","231","80","34.63"
"11383  :  โรงพยาบาลสวี","1,278","117","22","18.80"
"11385  :  โรงพยาบาลทุ่งตะโก","1,003","206","49","23.79"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","242","3","3","100.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0","0.00"
"11402  :  โรงพยาบาลควนโดน","629","89","5","5.62"
