"โรงพยาบาล","ผู้สูงอายุ 60 ปีขึ้นไป"
"ทั้งหมด(คน)","ได้รับการตรวจสุขภาพช่องปาก (B)","มีฟันแท้ใช้งานได้ไม่น้อยกว่า 20 ซี่ (A)","ร้อยละ"
"10716  :  โรงพยาบาลน่าน","5,343","95","66","69.47"
"11173  :  โรงพยาบาลแม่จริม","682","79","54","68.35"
"11174  :  โรงพยาบาลบ้านหลวง","481","112","82","73.21"
"11175  :  โรงพยาบาลนาน้อย","1,437","124","79","63.71"
"11176  :  โรงพยาบาลท่าวังผา","1,014","18","15","83.33"
"11177  :  โรงพยาบาลเวียงสา","2,801","271","172","63.47"
"11178  :  โรงพยาบาลทุ่งช้าง","692","70","40","57.14"
"11179  :  โรงพยาบาลเชียงกลาง","1,130","230","177","76.96"
"11180  :  โรงพยาบาลนาหมื่น","1,141","45","24","53.33"
"11181  :  โรงพยาบาลสันติสุข","889","373","193","51.74"
"11182  :  โรงพยาบาลบ่อเกลือ","330","124","73","58.87"
"11183  :  โรงพยาบาลสองแคว","557","57","32","56.14"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","1,274","70","45","64.29"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","14","1","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","130","6","1","16.67"
"25017  :  โรงพยาบาลภูเพียง","254","18","12","66.67"
"10717  :  โรงพยาบาลพะเยา","0","0","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0","0.00"
"11184  :  โรงพยาบาลจุน","1,817","399","263","65.91"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","1,333","136","78","57.35"
"11187  :  โรงพยาบาลปง","1,058","158","99","62.66"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","13","1","1","100.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","1","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","6,362","54","40","74.07"
"11189  :  โรงพยาบาลเทิง","2,355","184","96","52.17"
"11190  :  โรงพยาบาลพาน","0","0","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","686","129","91","70.54"
"11192  :  โรงพยาบาลแม่จัน","0","0","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","655","9","5","55.56"
"11194  :  โรงพยาบาลแม่สาย","4,730","2,046","1,731","84.60"
"11195  :  โรงพยาบาลแม่สรวย","1,334","57","31","54.39"
"11196  :  โรงพยาบาลเวียงป่าเป้า","2,261","56","30","53.57"
"11197  :  โรงพยาบาลพญาเม็งราย","709","141","90","63.83"
"11198  :  โรงพยาบาลเวียงแก่น","685","334","117","35.03"
"11199  :  โรงพยาบาลขุนตาล","799","378","264","69.84"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","625","116","75","64.66"
"11201  :  โรงพยาบาลแม่ลาว","510","218","124","56.88"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","998","131","72","54.96"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","2,078","86","59","68.60"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","676","12","8","66.67"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","197","22","11","50.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","1,027","103","68","66.02"
"11203  :  โรงพยาบาลขุนยวม","937","37","21","56.76"
"11204  :  โรงพยาบาลปาย","808","65","38","58.46"
"11205  :  โรงพยาบาลแม่สะเรียง","2,201","162","110","67.90"
"11206  :  โรงพยาบาลแม่ลาน้อย","860","5","4","80.00"
"11207  :  โรงพยาบาลสบเมย","445","36","24","66.67"
"11208  :  โรงพยาบาลปางมะผ้า","362","79","62","78.48"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","1","0","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","1,427","184","56","30.43"
"11210  :  โรงพยาบาลชุมแสง","827","26","6","23.08"
"11211  :  โรงพยาบาลหนองบัว","2,873","117","31","26.50"
"11212  :  โรงพยาบาลบรรพตพิสัย","719","62","16","25.81"
"11213  :  โรงพยาบาลเก้าเลี้ยว","1,044","125","42","33.60"
"11214  :  โรงพยาบาลตาคลี","2,088","1,253","543","43.34"
"11215  :  โรงพยาบาลท่าตะโก","1,691","229","66","28.82"
"11216  :  โรงพยาบาลไพศาลี","1,586","21","8","38.10"
"11217  :  โรงพยาบาลพยุหะคีรี","1,192","528","132","25.00"
"11218  :  โรงพยาบาลลาดยาว","1,886","115","35","30.43"
"11219  :  โรงพยาบาลตากฟ้า","1,577","208","90","43.27"
"11220  :  โรงพยาบาลแม่วงก์","623","4","2","50.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","1,139","30","17","56.67"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","1,973","50","14","28.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","390","66","32","48.48"
"10720  :  โรงพยาบาลอุทัยธานี","224","5","2","40.00"
"11221  :  โรงพยาบาลทัพทัน","1,046","81","22","27.16"
"11222  :  โรงพยาบาลสว่างอารมณ์","863","138","59","42.75"
"11223  :  โรงพยาบาลหนองฉาง","1,031","55","18","32.73"
"11224  :  โรงพยาบาลหนองขาหย่าง","539","31","9","29.03"
"11225  :  โรงพยาบาลบ้านไร่","1,448","770","320","41.56"
"11226  :  โรงพยาบาลลานสัก","1,563","30","9","30.00"
"11227  :  โรงพยาบาลห้วยคต","905","87","26","29.89"
"10721  :  โรงพยาบาลกำแพงเพชร","1","0","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","1,737","501","226","45.11"
"11229  :  โรงพยาบาลไทรงาม","1,386","428","185","43.22"
"11230  :  โรงพยาบาลคลองลาน","2,395","606","344","56.77"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","1,187","243","72","29.63"
"11232  :  โรงพยาบาลคลองขลุง","1,226","1,174","571","48.64"
"11233  :  โรงพยาบาลพรานกระต่าย","1,990","398","179","44.97"
"11234  :  โรงพยาบาลลานกระบือ","810","251","63","25.10"
"11235  :  โรงพยาบาลทรายทองวัฒนา","1,121","230","112","48.70"
"11236  :  โรงพยาบาลปางศิลาทอง","341","133","60","45.11"
"14135  :  โรงพยาบาลบึงสามัคคี","1,145","499","243","48.70"
"28010  :  โรงพยาบาลโกสัมพีนคร","474","41","17","41.46"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","3,267","35","14","40.00"
"10723  :  โรงพยาบาลแม่สอด","1,664","11","6","54.55"
"11238  :  โรงพยาบาลบ้านตาก","1,575","47","28","59.57"
"11239  :  โรงพยาบาลสามเงา","1,147","1","0","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","1,577","202","101","50.00"
"11241  :  โรงพยาบาลท่าสองยาง","1,001","13","8","61.54"
"11242  :  โรงพยาบาลพบพระ","1,721","245","179","73.06"
"11243  :  โรงพยาบาลอุ้มผาง","482","141","59","41.84"
"27443  :  โรงพยาบาลวังเจ้า","195","31","11","35.48"
"10724  :  โรงพยาบาลสุโขทัย","865","66","25","37.88"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","705","10","5","50.00"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","1,274","617","173","28.04"
"11245  :  โรงพยาบาลคีรีมาศ","1,265","18","4","22.22"
"11246  :  โรงพยาบาลกงไกรลาศ","1,631","103","24","23.30"
"11247  :  โรงพยาบาลศรีสัชนาลัย","2,038","57","17","29.82"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","1,172","152","48","31.58"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","2,861","356","183","51.40"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","1,004","93","57","61.29"
"11252  :  โรงพยาบาลบางระกำ","3,351","32","14","43.75"
"11253  :  โรงพยาบาลบางกระทุ่ม","1,121","132","37","28.03"
"11254  :  โรงพยาบาลพรหมพิราม","2,447","419","110","26.25"
"11255  :  โรงพยาบาลวัดโบสถ์","1,590","354","91","25.71"
"11256  :  โรงพยาบาลวังทอง","0","0","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","2,070","277","111","40.07"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","323","11","6","54.55"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","0","0","0","0.00"
"11258  :  โรงพยาบาลวังทรายพูน","693","207","87","42.03"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","996","52","14","26.92"
"11260  :  โรงพยาบาลบางมูลนาก","1,574","51","22","43.14"
"11261  :  โรงพยาบาลโพทะเล","1,275","132","35","26.52"
"11262  :  โรงพยาบาลสามง่าม","1,300","349","99","28.37"
"11263  :  โรงพยาบาลทับคล้อ","2,616","1,368","563","41.15"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","2,669","1,275","794","62.27"
"11631  :  โรงพยาบาลวชิรบารมี","655","400","126","31.50"
"27978  :  โรงพยาบาลสากเหล็ก","956","178","59","33.15"
"27979  :  โรงพยาบาลบึงนาราง","58","29","5","17.24"
"27980  :  โรงพยาบาลดงเจริญ","109","15","10","66.67"
"10727  :  โรงพยาบาลเพชรบูรณ์","5,169","62","34","54.84"
"11264  :  โรงพยาบาลชนแดน","2,046","49","23","46.94"
"11265  :  โรงพยาบาลหล่มสัก","3,071","142","90","63.38"
"11266  :  โรงพยาบาลวิเชียรบุรี","1,069","132","66","50.00"
"11267  :  โรงพยาบาลศรีเทพ","1,523","104","46","44.23"
"11268  :  โรงพยาบาลหนองไผ่","2,305","96","62","64.58"
"11269  :  โรงพยาบาลบึงสามพัน","1,728","248","124","50.00"
"11270  :  โรงพยาบาลน้ำหนาว","611","271","140","51.66"
"11271  :  โรงพยาบาลวังโป่ง","1,445","46","19","41.30"
"11272  :  โรงพยาบาลเขาค้อ","248","13","8","61.54"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","2,180","8","8","100.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","319","7","5","71.43"
"10677  :  โรงพยาบาลราชบุรี","0","0","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","2,845","30","17","56.67"
"10730  :  โรงพยาบาลโพธาราม","0","0","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","1,318","35","17","48.57"
"11274  :  โรงพยาบาลบางแพ","1,907","146","62","42.47"
"11275  :  โรงพยาบาลเจ็ดเสมียน","1,057","111","38","34.23"
"11276  :  โรงพยาบาลปากท่อ","1,377","31","9","29.03"
"11277  :  โรงพยาบาลวัดเพลง","1,047","137","37","27.01"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","2,091","243","102","41.98"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","256","2","1","50.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","141","5","1","20.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","1,906","22","16","72.73"
"10732  :  โรงพยาบาลมะการักษ์","2,635","73","29","39.73"
"11278  :  โรงพยาบาลไทรโยค","879","24","10","41.67"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","184","62","17","27.42"
"11280  :  โรงพยาบาลบ่อพลอย","1,728","129","72","55.81"
"11281  :  โรงพยาบาลท่ากระดาน","428","29","8","27.59"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","3,114","427","227","53.16"
"11283  :  โรงพยาบาลทองผาภูมิ","1,399","119","68","57.14"
"11284  :  โรงพยาบาลสังขละบุรี","3,207","243","163","67.08"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","1,376","83","42","50.60"
"11286  :  โรงพยาบาลเลาขวัญ","887","9","4","44.44"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","885","18","7","38.89"
"11288  :  โรงพยาบาลสถานพระบารมี","428","30","9","30.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","284","7","4","57.14"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","302","39","13","33.33"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","1,014","171","69","40.35"
"41701  :  โรงพยาบาลหนองปรือ","681","44","14","31.82"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","4,920","107","15","14.02"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","2,033","1","0","0.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","1,369","27","10","37.04"
"11290  :  โรงพยาบาลด่านช้าง","1,838","76","35","46.05"
"11291  :  โรงพยาบาลบางปลาม้า","1,345","2","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","1,813","15","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","2,152","2","0","0.00"
"11294  :  โรงพยาบาลสามชุก","2,352","139","49","35.25"
"11295  :  โรงพยาบาลอู่ทอง","3,275","71","26","36.62"
"11296  :  โรงพยาบาลหนองหญ้าไซ","2,158","20","6","30.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","1,189","24","8","33.33"
"11298  :  โรงพยาบาลนครชัยศรี","2,390","134","34","25.37"
"11299  :  โรงพยาบาลห้วยพลู","1,048","40","12","30.00"
"11300  :  โรงพยาบาลดอนตูม","1,232","80","31","38.75"
"11301  :  โรงพยาบาลบางเลน","1,516","78","28","35.90"
"11302  :  โรงพยาบาลสามพราน","2,585","73","14","19.18"
"11303  :  โรงพยาบาลพุทธมณฑล","482","15","7","46.67"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","414","22","10","45.45"
"10734  :  โรงพยาบาลสมุทรสาคร","8,070","1,120","168","15.00"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","2,568","27","10","37.04"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","748","11","3","27.27"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","542","4","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","6,626","16","7","43.75"
"11308  :  โรงพยาบาลเขาย้อย","855","23","5","21.74"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","234","0","0","0.00"
"11310  :  โรงพยาบาลชะอำ","3,977","253","41","16.21"
"11311  :  โรงพยาบาลท่ายาง","2,293","24","4","16.67"
"11312  :  โรงพยาบาลบ้านลาด","258","1","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","3,096","234","57","24.36"
"11314  :  โรงพยาบาลแก่งกระจาน","160","0","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","1,153","60","19","31.67"
"11316  :  โรงพยาบาลทับสะแก","1,166","112","30","26.79"
"11317  :  โรงพยาบาลบางสะพาน","1,266","108","37","34.26"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","1,652","142","32","22.54"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","924","766","420","54.83"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","1,114","96","33","34.38"
"11324  :  โรงพยาบาลลานสะกา","1,221","40","13","32.50"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","1,267","2","0","0.00"
"11326  :  โรงพยาบาลพิปูน","1,022","27","7","25.93"
"11327  :  โรงพยาบาลเชียรใหญ่","952","265","111","41.89"
"11328  :  โรงพยาบาลชะอวด","1,570","60","33","55.00"
"11329  :  โรงพยาบาลท่าศาลา","3,496","14","7","50.00"
"11330  :  โรงพยาบาลทุ่งสง","668","37","14","37.84"
"11331  :  โรงพยาบาลนาบอน","848","120","55","45.83"
"11332  :  โรงพยาบาลทุ่งใหญ่","2,004","161","68","42.24"
"11333  :  โรงพยาบาลปากพนัง","397","0","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","2,726","174","57","32.76"
"11336  :  โรงพยาบาลขนอม","2,261","416","168","40.38"
"11337  :  โรงพยาบาลหัวไทร","770","24","11","45.83"
"11338  :  โรงพยาบาลบางขัน","828","35","16","45.71"
"11339  :  โรงพยาบาลถ้ำพรรณรา","467","38","20","52.63"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","2,414","51","27","52.94"
"11660  :  โรงพยาบาลจุฬาภรณ์","701","13","3","23.08"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","631","125","48","38.40"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","452","6","4","66.67"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","5,993","64","43","67.19"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","852","99","63","63.64"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","894","3","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","466","7","1","14.29"
"40743  :  โรงพยาบาลพระพรหม","904","130","46","35.38"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","1","0","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","16","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","837","4","2","50.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","796","149","48","32.21"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","2,041","80","26","32.50"
"11350  :  โรงพยาบาลบางไทร","519","401","127","31.67"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","1,005","40","15","37.50"
"11353  :  โรงพยาบาลทับปุด","877","66","27","40.91"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","2,008","74","34","45.95"
"10741  :  โรงพยาบาลวชิระภูเก็ต","2,321","34","16","47.06"
"11355  :  โรงพยาบาลป่าตอง","1,758","7","5","71.43"
"11356  :  โรงพยาบาลถลาง","0","0","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","1,678","10","5","50.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","191","17","6","35.29"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","304","13","7","53.85"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","1,484","119","57","47.90"
"11359  :  โรงพยาบาลเกาะพงัน","446","138","47","34.06"
"11360  :  โรงพยาบาลไชยา","975","73","38","52.05"
"11361  :  โรงพยาบาลท่าชนะ","1,416","36","11","30.56"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","0","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","482","31","16","51.61"
"11364  :  โรงพยาบาลพนม","325","17","4","23.53"
"11365  :  โรงพยาบาลท่าฉาง","965","35","7","20.00"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","914","41","22","53.66"
"11368  :  โรงพยาบาลเคียนซา","1,078","70","30","42.86"
"11369  :  โรงพยาบาลพระแสง","1,083","147","50","34.01"
"11370  :  โรงพยาบาลพุนพิน","3,505","323","114","35.29"
"11371  :  โรงพยาบาลชัยบุรี","234","37","17","45.95"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","1,193","136","47","34.56"
"11654  :  โรงพยาบาลวิภาวดี","332","50","19","38.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","457","148","63","42.57"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","86","3","2","66.67"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","111","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","0","0","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","150","1","1","100.00"
"11372  :  โรงพยาบาลกะเปอร์","1,021","170","64","37.65"
"11373  :  โรงพยาบาลกระบุรี","1,164","47","20","42.55"
"11374  :  โรงพยาบาลสุขสำราญ","281","7","3","42.86"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","1,979","28","13","46.43"
"11376  :  โรงพยาบาลท่าแซะ","811","7","3","42.86"
"11377  :  โรงพยาบาลปะทิว","456","2","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","1,151","191","66","34.55"
"11379  :  โรงพยาบาลหลังสวน","1,180","27","11","40.74"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","1,213","106","23","21.70"
"11381  :  โรงพยาบาลละแม","1,191","247","106","42.91"
"11382  :  โรงพยาบาลพะโต๊ะ","1,221","309","110","35.60"
"11383  :  โรงพยาบาลสวี","1,499","135","26","19.26"
"11385  :  โรงพยาบาลทุ่งตะโก","1,015","149","29","19.46"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","358","2","2","100.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0","0.00"
"11402  :  โรงพยาบาลควนโดน","764","5","3","60.00"
"11403  :  โรงพยาบาลควนกาหลง","705","57","20","35.09"
"11404  :  โรงพยาบาลท่าแพ","0","0","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","620","362","283","78.18"
"28786  :  โรงพยาบาลมะนัง","320","46","11","23.91"
"10683  :  โรงพยาบาลตรัง","0","0","0","0.00"
"11407  :  โรงพยาบาลกันตัง","677","3","1","33.33"
"11408  :  โรงพยาบาลย่านตาขาว","1,697","75","36","48.00"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0","0.00"
"11410  :  โรงพยาบาลสิเกา","720","58","32","55.17"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","887","72","32","44.44"
"11413  :  โรงพยาบาลนาโยง","0","0","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
