"โรงพยาบาล","ผู้สูงอายุ 60 ปีขึ้นไป"
"ทั้งหมด(คน)","ได้รับการตรวจสุขภาพช่องปาก (B)","มีฟันแท้ใช้งานได้ไม่น้อยกว่า 20 ซี่ (A)","ร้อยละ"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","0","590","433","73.39"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","0","466","351","75.32"
"25017  :  โรงพยาบาลภูเพียง","0","1,042","752","72.17"
"10717  :  โรงพยาบาลพะเยา","0","23","6","26.09"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0","0.00"
"11184  :  โรงพยาบาลจุน","0","0","0","0.00"
"11185  :  โรงพยาบาลเชียงม่วน","0","163","162","99.39"
"11186  :  โรงพยาบาลดอกคำใต้","0","10","6","60.00"
"11187  :  โรงพยาบาลปง","0","342","180","52.63"
"11188  :  โรงพยาบาลแม่ใจ","0","538","277","51.49"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","0","258","149","57.75"
"11189  :  โรงพยาบาลเทิง","0","525","253","48.19"
"11190  :  โรงพยาบาลพาน","0","0","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","0","473","284","60.04"
"11192  :  โรงพยาบาลแม่จัน","0","0","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","0","0","0","0.00"
"11194  :  โรงพยาบาลแม่สาย","0","219","122","55.71"
"11195  :  โรงพยาบาลแม่สรวย","0","293","103","35.15"
"11196  :  โรงพยาบาลเวียงป่าเป้า","0","1","0","0.00"
"11197  :  โรงพยาบาลพญาเม็งราย","0","0","0","0.00"
"11198  :  โรงพยาบาลเวียงแก่น","0","275","68","24.73"
"11199  :  โรงพยาบาลขุนตาล","0","0","0","0.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","0","6","3","50.00"
"11201  :  โรงพยาบาลแม่ลาว","0","164","0","0.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","0","0","0","0.00"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","0","75","17","22.67"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","0","1,241","734","59.15"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","0","0","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","1,006","0","0","0.00"
"11203  :  โรงพยาบาลขุนยวม","720","0","0","0.00"
"11204  :  โรงพยาบาลปาย","712","0","0","0.00"
"11205  :  โรงพยาบาลแม่สะเรียง","1,614","1","0","0.00"
"11206  :  โรงพยาบาลแม่ลาน้อย","632","197","118","59.90"
"11207  :  โรงพยาบาลสบเมย","323","0","0","0.00"
"11208  :  โรงพยาบาลปางมะผ้า","241","0","0","0.00"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","26","1","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","0","238","168","70.59"
"11210  :  โรงพยาบาลชุมแสง","0","624","299","47.92"
"11211  :  โรงพยาบาลหนองบัว","0","56","46","82.14"
"11212  :  โรงพยาบาลบรรพตพิสัย","0","4,080","2,207","54.09"
"11213  :  โรงพยาบาลเก้าเลี้ยว","0","535","340","63.55"
"11214  :  โรงพยาบาลตาคลี","0","761","595","78.19"
"11215  :  โรงพยาบาลท่าตะโก","0","2,727","1,904","69.82"
"11216  :  โรงพยาบาลไพศาลี","0","35","24","68.57"
"11217  :  โรงพยาบาลพยุหะคีรี","0","895","385","43.02"
"11218  :  โรงพยาบาลลาดยาว","0","900","444","49.33"
"11219  :  โรงพยาบาลตากฟ้า","0","57","30","52.63"
"11220  :  โรงพยาบาลแม่วงก์","0","631","332","52.61"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","0","1,094","524","47.90"
"11221  :  โรงพยาบาลทัพทัน","0","465","281","60.43"
"11222  :  โรงพยาบาลสว่างอารมณ์","0","1,529","645","42.18"
"11223  :  โรงพยาบาลหนองฉาง","0","3,377","1,160","34.35"
"11224  :  โรงพยาบาลหนองขาหย่าง","0","461","225","48.81"
"11225  :  โรงพยาบาลบ้านไร่","0","4,777","2,812","58.87"
"11226  :  โรงพยาบาลลานสัก","0","1,616","924","57.18"
"11227  :  โรงพยาบาลห้วยคต","0","794","393","49.50"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","0","187","79","42.25"
"11229  :  โรงพยาบาลไทรงาม","0","1,325","649","48.98"
"11230  :  โรงพยาบาลคลองลาน","0","120","79","65.83"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","0","718","111","15.46"
"11232  :  โรงพยาบาลคลองขลุง","0","934","222","23.77"
"11233  :  โรงพยาบาลพรานกระต่าย","0","174","75","43.10"
"11234  :  โรงพยาบาลลานกระบือ","0","0","0","0.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","0","488","188","38.52"
"11236  :  โรงพยาบาลปางศิลาทอง","0","98","54","55.10"
"14135  :  โรงพยาบาลบึงสามัคคี","0","98","32","32.65"
"28010  :  โรงพยาบาลโกสัมพีนคร","0","83","12","14.46"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","0","657","438","66.67"
"10723  :  โรงพยาบาลแม่สอด","0","567","238","41.98"
"11238  :  โรงพยาบาลบ้านตาก","0","439","368","83.83"
"11239  :  โรงพยาบาลสามเงา","0","1,172","514","43.86"
"11240  :  โรงพยาบาลแม่ระมาด","0","586","531","90.61"
"11241  :  โรงพยาบาลท่าสองยาง","0","631","286","45.32"
"11242  :  โรงพยาบาลพบพระ","0","404","194","48.02"
"11243  :  โรงพยาบาลอุ้มผาง","0","160","153","95.63"
"27443  :  โรงพยาบาลวังเจ้า","0","598","368","61.54"
"10724  :  โรงพยาบาลสุโขทัย","0","0","0","0.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","0","216","181","83.80"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","0","2,578","2,065","80.10"
"11245  :  โรงพยาบาลคีรีมาศ","0","197","106","53.81"
"11246  :  โรงพยาบาลกงไกรลาศ","0","337","138","40.95"
"11247  :  โรงพยาบาลศรีสัชนาลัย","0","4,673","2,455","52.54"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","0","435","142","32.64"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","0","0","0","0.00"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","0","183","94","51.37"
"11252  :  โรงพยาบาลบางระกำ","0","387","147","37.98"
"11253  :  โรงพยาบาลบางกระทุ่ม","0","668","225","33.68"
"11254  :  โรงพยาบาลพรหมพิราม","0","3","1","33.33"
"11255  :  โรงพยาบาลวัดโบสถ์","0","294","93","31.63"
"11256  :  โรงพยาบาลวังทอง","0","0","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","0","4","0","0.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","0","1,047","846","80.80"
"11258  :  โรงพยาบาลวังทรายพูน","0","1,347","714","53.01"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","0","1,709","615","35.99"
"11260  :  โรงพยาบาลบางมูลนาก","0","1,981","855","43.16"
"11261  :  โรงพยาบาลโพทะเล","0","1,342","608","45.31"
"11262  :  โรงพยาบาลสามง่าม","0","2,405","1,511","62.83"
"11263  :  โรงพยาบาลทับคล้อ","0","1,905","928","48.71"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","0","2,067","896","43.35"
"11631  :  โรงพยาบาลวชิรบารมี","0","195","97","49.74"
"27978  :  โรงพยาบาลสากเหล็ก","0","902","473","52.44"
"27979  :  โรงพยาบาลบึงนาราง","0","6","6","100.00"
"27980  :  โรงพยาบาลดงเจริญ","0","362","142","39.23"
"10727  :  โรงพยาบาลเพชรบูรณ์","0","3,736","1,477","39.53"
"11264  :  โรงพยาบาลชนแดน","0","13","13","100.00"
"11265  :  โรงพยาบาลหล่มสัก","0","1,489","789","52.99"
"11266  :  โรงพยาบาลวิเชียรบุรี","0","6,286","3,274","52.08"
"11267  :  โรงพยาบาลศรีเทพ","0","1,922","1,037","53.95"
"11268  :  โรงพยาบาลหนองไผ่","0","1,877","1,109","59.08"
"11269  :  โรงพยาบาลบึงสามพัน","0","122","67","54.92"
"11270  :  โรงพยาบาลน้ำหนาว","0","6","2","33.33"
"11271  :  โรงพยาบาลวังโป่ง","0","103","69","66.99"
"11272  :  โรงพยาบาลเขาค้อ","0","20","4","20.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","0","1,577","1,182","74.95"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","843","584","69.28"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","2,384","1,033","43.33"
"10729  :  โรงพยาบาลบ้านโป่ง","0","2,296","1,670","72.74"
"10730  :  โรงพยาบาลโพธาราม","0","4,525","2,517","55.62"
"11273  :  โรงพยาบาลสวนผึ้ง","0","3,316","2,199","66.31"
"11274  :  โรงพยาบาลบางแพ","0","2,717","1,680","61.83"
"11275  :  โรงพยาบาลเจ็ดเสมียน","0","2,579","1,696","65.76"
"11276  :  โรงพยาบาลปากท่อ","0","1,563","793","50.74"
"11277  :  โรงพยาบาลวัดเพลง","0","466","280","60.09"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","0","3,469","1,977","56.99"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","0","768","515","67.06"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","0","0","0","0.00"
"10732  :  โรงพยาบาลมะการักษ์","0","0","0","0.00"
"11278  :  โรงพยาบาลไทรโยค","0","1","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","0","0","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","0","310","77","24.84"
"11281  :  โรงพยาบาลท่ากระดาน","0","57","17","29.82"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","0","98","32","32.65"
"11283  :  โรงพยาบาลทองผาภูมิ","0","12","4","33.33"
"11284  :  โรงพยาบาลสังขละบุรี","0","200","92","46.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","0","660","205","31.06"
"11286  :  โรงพยาบาลเลาขวัญ","0","187","94","50.27"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","0","608","129","21.22"
"11288  :  โรงพยาบาลสถานพระบารมี","0","86","37","43.02"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","0","0","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","0","28","14","50.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","0","0","0","0.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","0","268","97","36.19"
"11290  :  โรงพยาบาลด่านช้าง","0","116","47","40.52"
"11291  :  โรงพยาบาลบางปลาม้า","0","84","22","26.19"
"11292  :  โรงพยาบาลศรีประจันต์","0","44","18","40.91"
"11293  :  โรงพยาบาลดอนเจดีย์","0","226","76","33.63"
"11294  :  โรงพยาบาลสามชุก","0","222","89","40.09"
"11295  :  โรงพยาบาลอู่ทอง","0","4","3","75.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","0","131","48","36.64"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","0","2,764","1,750","63.31"
"11298  :  โรงพยาบาลนครชัยศรี","0","2,906","1,558","53.61"
"11299  :  โรงพยาบาลห้วยพลู","0","617","323","52.35"
"11300  :  โรงพยาบาลดอนตูม","0","981","576","58.72"
"11301  :  โรงพยาบาลบางเลน","0","430","297","69.07"
"11302  :  โรงพยาบาลสามพราน","0","8,919","4,481","50.24"
"11303  :  โรงพยาบาลพุทธมณฑล","0","2,434","1,703","69.97"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","1,319","603","45.72"
"10734  :  โรงพยาบาลสมุทรสาคร","0","1,705","942","55.25"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","2","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","0","0","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","2","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","4","1","25.00"
"11307  :  โรงพยาบาลอัมพวา","0","149","33","22.15"
"10736  :  โรงพยาบาลพระจอมเกล้า","0","0","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","0","1,399","794","56.75"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","0","695","327","47.05"
"11310  :  โรงพยาบาลชะอำ","0","16","2","12.50"
"11311  :  โรงพยาบาลท่ายาง","0","2,491","1,867","74.95"
"11312  :  โรงพยาบาลบ้านลาด","0","8","7","87.50"
"11313  :  โรงพยาบาลบ้านแหลม","0","804","376","46.77"
"11314  :  โรงพยาบาลแก่งกระจาน","0","404","237","58.66"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","0","1","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","0","1","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","0","0","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","55","10","18.18"
"11320  :  โรงพยาบาลหัวหิน","0","0","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","0","0","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","0","562","394","70.11"
"11324  :  โรงพยาบาลลานสะกา","0","663","372","56.11"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","0","3,441","1,958","56.90"
"11326  :  โรงพยาบาลพิปูน","0","166","76","45.78"
"11327  :  โรงพยาบาลเชียรใหญ่","0","3,008","1,553","51.63"
"11328  :  โรงพยาบาลชะอวด","0","4,476","2,379","53.15"
"11329  :  โรงพยาบาลท่าศาลา","0","1,187","575","48.44"
"11330  :  โรงพยาบาลทุ่งสง","0","3,058","2,292","74.95"
"11331  :  โรงพยาบาลนาบอน","0","961","670","69.72"
"11332  :  โรงพยาบาลทุ่งใหญ่","0","4,429","2,328","52.56"
"11333  :  โรงพยาบาลปากพนัง","0","374","218","58.29"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","3,260","2,298","70.49"
"11335  :  โรงพยาบาลสิชล","0","8,020","3,877","48.34"
"11336  :  โรงพยาบาลขนอม","0","1,074","356","33.15"
"11337  :  โรงพยาบาลหัวไทร","0","1,596","635","39.79"
"11338  :  โรงพยาบาลบางขัน","0","2,351","1,139","48.45"
"11339  :  โรงพยาบาลถ้ำพรรณรา","0","1,067","743","69.63"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","156","124","79.49"
"11660  :  โรงพยาบาลจุฬาภรณ์","0","1,832","814","44.43"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","520","249","47.88"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","1,036","648","62.55"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","230","193","83.91"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","0","474","23","4.85"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","105","51","48.57"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","15","3","20.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","118","40","33.90"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","0","1","1","100.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","0","619","286","46.20"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","0","1,264","798","63.13"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","0","1,393","757","54.34"
"11350  :  โรงพยาบาลบางไทร","0","394","266","67.51"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","0","814","546","67.08"
"11353  :  โรงพยาบาลทับปุด","0","2,367","1,283","54.20"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","0","232","34","14.66"
"10741  :  โรงพยาบาลวชิระภูเก็ต","0","0","0","0.00"
"11355  :  โรงพยาบาลป่าตอง","0","0","0","0.00"
"11356  :  โรงพยาบาลถลาง","0","182","63","34.62"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","0","80","51","63.75"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","0","1,568","462","29.46"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","385","315","81.82"
"11358  :  โรงพยาบาลดอนสัก","0","2,221","1,451","65.33"
"11359  :  โรงพยาบาลเกาะพงัน","0","851","514","60.40"
"11360  :  โรงพยาบาลไชยา","0","980","574","58.57"
"11361  :  โรงพยาบาลท่าชนะ","0","333","144","43.24"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","2,775","2,036","73.37"
"11363  :  โรงพยาบาลบ้านตาขุน","0","1,207","737","61.06"
"11364  :  โรงพยาบาลพนม","0","2,155","1,361","63.16"
"11365  :  โรงพยาบาลท่าฉาง","0","371","247","66.58"
"11366  :  โรงพยาบาลบ้านนาสาร","0","3,612","2,545","70.46"
"11367  :  โรงพยาบาลบ้านนาเดิม","0","1,039","561","53.99"
"11368  :  โรงพยาบาลเคียนซา","0","1,467","831","56.65"
"11369  :  โรงพยาบาลพระแสง","0","914","238","26.04"
"11370  :  โรงพยาบาลพุนพิน","0","1,270","785","61.81"
"11371  :  โรงพยาบาลชัยบุรี","0","1,808","1,277","70.63"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","0","1,702","1,118","65.69"
"11654  :  โรงพยาบาลวิภาวดี","0","2,665","1,946","73.02"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","0","1,325","1,005","75.85"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","0","69","32","46.38"
"11323  :  โรงพยาบาลละอุ่น","0","15","7","46.67"
"11372  :  โรงพยาบาลกะเปอร์","0","109","28","25.69"
"11373  :  โรงพยาบาลกระบุรี","0","1","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","0","222","80","36.04"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","3","1","33.33"
"11375  :  โรงพยาบาลปากน้ำชุมพร","0","795","525","66.04"
"11376  :  โรงพยาบาลท่าแซะ","0","2,011","1,326","65.94"
"11377  :  โรงพยาบาลปะทิว","0","1,373","751","54.70"
"11378  :  โรงพยาบาลมาบอำมฤต","0","444","289","65.09"
"11379  :  โรงพยาบาลหลังสวน","0","3,747","2,165","57.78"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","0","806","407","50.50"
"11381  :  โรงพยาบาลละแม","0","3,237","1,968","60.80"
"11382  :  โรงพยาบาลพะโต๊ะ","0","1,346","866","64.34"
"11383  :  โรงพยาบาลสวี","0","1,751","1,008","57.57"
"11385  :  โรงพยาบาลทุ่งตะโก","0","421","237","56.29"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","2,146","1,852","86.30"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","333","178","53.45"
"11390  :  โรงพยาบาลเทพา","0","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","788","235","29.82"
"11392  :  โรงพยาบาลระโนด","0","1,439","879","61.08"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","1,404","999","71.15"
"11395  :  โรงพยาบาลสะเดา","0","2,214","1,297","58.58"
"11396  :  โรงพยาบาลนาหม่อม","0","460","317","68.91"
"11397  :  โรงพยาบาลควนเนียง","0","126","94","74.60"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","525","327","62.29"
"11399  :  โรงพยาบาลบางกล่ำ","0","1,094","704","64.35"
"11400  :  โรงพยาบาลสิงหนคร","0","57","22","38.60"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","2,790","1,771","63.48"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","703","265","37.70"
"11402  :  โรงพยาบาลควนโดน","0","1","0","0.00"
"11403  :  โรงพยาบาลควนกาหลง","0","0","0","0.00"
"11404  :  โรงพยาบาลท่าแพ","0","4","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","0","0","0","0.00"
"28786  :  โรงพยาบาลมะนัง","0","0","0","0.00"
"10683  :  โรงพยาบาลตรัง","0","4,791","2,397","50.03"
"11407  :  โรงพยาบาลกันตัง","0","0","0","0.00"
"11408  :  โรงพยาบาลย่านตาขาว","0","229","118","51.53"
"11409  :  โรงพยาบาลปะเหลียน","0","2,679","1,767","65.96"
"11410  :  โรงพยาบาลสิเกา","0","1,907","1,229","64.45"
"11411  :  โรงพยาบาลห้วยยอด","0","1,113","836","75.11"
"11412  :  โรงพยาบาลวังวิเศษ","0","0","0","0.00"
"11413  :  โรงพยาบาลนาโยง","0","1,696","1,074","63.33"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","0","2,217","1,593","71.85"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","0","395","276","69.87"
"10747  :  โรงพยาบาลพัทลุง","0","2,295","1,819","79.26"
"11414  :  โรงพยาบาลกงหรา","0","397","288","72.54"
"11415  :  โรงพยาบาลเขาชัยสน","0","1,614","1,006","62.33"
"11416  :  โรงพยาบาลตะโหมด","0","2,828","1,881","66.51"
"11417  :  โรงพยาบาลควนขนุน","0","227","135","59.47"
"11418  :  โรงพยาบาลปากพะยูน","0","2,553","1,510","59.15"
"11419  :  โรงพยาบาลศรีบรรพต","0","989","697","70.48"
"11420  :  โรงพยาบาลป่าบอน","0","1,465","896","61.16"
"11421  :  โรงพยาบาลบางแก้ว","0","630","497","78.89"
