"โรงพยาบาล","ผู้สูงอายุ 60 ปีขึ้นไป"
"ทั้งหมด(คน)","ได้รับการตรวจสุขภาพช่องปาก (B)","มีฟันแท้ใช้งานได้ไม่น้อยกว่า 20 ซี่ (A)","ร้อยละ"
"11173  :  โรงพยาบาลแม่จริม","716","34","24","70.59"
"11174  :  โรงพยาบาลบ้านหลวง","508","49","32","65.31"
"11175  :  โรงพยาบาลนาน้อย","1,504","84","47","55.95"
"11176  :  โรงพยาบาลท่าวังผา","1,078","16","12","75.00"
"11177  :  โรงพยาบาลเวียงสา","2,843","98","60","61.22"
"11178  :  โรงพยาบาลทุ่งช้าง","717","0","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","1,210","198","175","88.38"
"11180  :  โรงพยาบาลนาหมื่น","1,192","66","30","45.45"
"11181  :  โรงพยาบาลสันติสุข","915","93","56","60.22"
"11182  :  โรงพยาบาลบ่อเกลือ","342","56","40","71.43"
"11183  :  โรงพยาบาลสองแคว","604","41","20","48.78"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","1,314","22","9","40.91"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","26","1","1","100.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","153","4","2","50.00"
"25017  :  โรงพยาบาลภูเพียง","261","11","8","72.73"
"10717  :  โรงพยาบาลพะเยา","0","0","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0","0.00"
"11184  :  โรงพยาบาลจุน","1,924","114","59","51.75"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","1,360","21","11","52.38"
"11187  :  โรงพยาบาลปง","1,105","108","70","64.81"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","14","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","5,116","131","73","55.73"
"11189  :  โรงพยาบาลเทิง","2,505","236","132","55.93"
"11190  :  โรงพยาบาลพาน","0","0","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","729","132","83","62.88"
"11192  :  โรงพยาบาลแม่จัน","0","0","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","675","20","11","55.00"
"11194  :  โรงพยาบาลแม่สาย","5,187","1,168","909","77.83"
"11195  :  โรงพยาบาลแม่สรวย","1,397","24","12","50.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","2,401","5","2","40.00"
"11197  :  โรงพยาบาลพญาเม็งราย","743","49","30","61.22"
"11198  :  โรงพยาบาลเวียงแก่น","738","24","9","37.50"
"11199  :  โรงพยาบาลขุนตาล","865","847","609","71.90"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","671","45","25","55.56"
"11201  :  โรงพยาบาลแม่ลาว","535","209","134","64.11"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","1,068","108","60","55.56"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","2,151","20","9","45.00"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","687","73","40","54.79"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","214","14","9","64.29"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","1,064","31","16","51.61"
"11203  :  โรงพยาบาลขุนยวม","999","3","3","100.00"
"11204  :  โรงพยาบาลปาย","834","2","2","100.00"
"11205  :  โรงพยาบาลแม่สะเรียง","2,349","304","201","66.12"
"11206  :  โรงพยาบาลแม่ลาน้อย","923","5","4","80.00"
"11207  :  โรงพยาบาลสบเมย","477","29","21","72.41"
"11208  :  โรงพยาบาลปางมะผ้า","379","69","56","81.16"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","2","0","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","1,491","280","41","14.64"
"11210  :  โรงพยาบาลชุมแสง","863","254","47","18.50"
"11211  :  โรงพยาบาลหนองบัว","2,988","370","91","24.59"
"11212  :  โรงพยาบาลบรรพตพิสัย","734","109","30","27.52"
"11213  :  โรงพยาบาลเก้าเลี้ยว","1,105","48","11","22.92"
"11214  :  โรงพยาบาลตาคลี","2,148","315","168","53.33"
"11215  :  โรงพยาบาลท่าตะโก","1,803","177","49","27.68"
"11216  :  โรงพยาบาลไพศาลี","1,696","67","23","34.33"
"11217  :  โรงพยาบาลพยุหะคีรี","1,344","240","69","28.75"
"11218  :  โรงพยาบาลลาดยาว","1,768","405","201","49.63"
"11219  :  โรงพยาบาลตากฟ้า","1,658","226","106","46.90"
"11220  :  โรงพยาบาลแม่วงก์","606","96","32","33.33"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","1,242","32","23","71.88"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","2,090","23","8","34.78"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","396","115","80","69.57"
"10720  :  โรงพยาบาลอุทัยธานี","240","4","1","25.00"
"11221  :  โรงพยาบาลทัพทัน","1,045","173","59","34.10"
"11222  :  โรงพยาบาลสว่างอารมณ์","901","153","59","38.56"
"11223  :  โรงพยาบาลหนองฉาง","1,076","17","9","52.94"
"11224  :  โรงพยาบาลหนองขาหย่าง","558","31","8","25.81"
"11225  :  โรงพยาบาลบ้านไร่","1,496","386","138","35.75"
"11226  :  โรงพยาบาลลานสัก","1,551","11","2","18.18"
"11227  :  โรงพยาบาลห้วยคต","927","43","10","23.26"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","1,782","390","196","50.26"
"11229  :  โรงพยาบาลไทรงาม","1,457","279","118","42.29"
"11230  :  โรงพยาบาลคลองลาน","2,519","569","277","48.68"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","1,218","137","52","37.96"
"11232  :  โรงพยาบาลคลองขลุง","1,275","42","21","50.00"
"11233  :  โรงพยาบาลพรานกระต่าย","2,082","75","26","34.67"
"11234  :  โรงพยาบาลลานกระบือ","1,204","376","120","31.91"
"11235  :  โรงพยาบาลทรายทองวัฒนา","1,155","495","212","42.83"
"11236  :  โรงพยาบาลปางศิลาทอง","363","63","26","41.27"
"14135  :  โรงพยาบาลบึงสามัคคี","1,220","609","303","49.75"
"28010  :  โรงพยาบาลโกสัมพีนคร","486","24","10","41.67"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","3,481","29","5","17.24"
"10723  :  โรงพยาบาลแม่สอด","1,755","2","2","100.00"
"11238  :  โรงพยาบาลบ้านตาก","1,695","54","33","61.11"
"11239  :  โรงพยาบาลสามเงา","1,196","2","1","50.00"
"11240  :  โรงพยาบาลแม่ระมาด","1,657","9","5","55.56"
"11241  :  โรงพยาบาลท่าสองยาง","1,053","0","0","0.00"
"11242  :  โรงพยาบาลพบพระ","1,791","178","115","64.61"
"11243  :  โรงพยาบาลอุ้มผาง","492","1","0","0.00"
"27443  :  โรงพยาบาลวังเจ้า","200","31","11","35.48"
"10724  :  โรงพยาบาลสุโขทัย","868","67","33","49.25"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","698","4","3","75.00"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","1,278","832","305","36.66"
"11245  :  โรงพยาบาลคีรีมาศ","1,335","341","133","39.00"
"11246  :  โรงพยาบาลกงไกรลาศ","1,713","66","12","18.18"
"11247  :  โรงพยาบาลศรีสัชนาลัย","1,826","14","5","35.71"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","1,210","128","38","29.69"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","2,996","436","240","55.05"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","1,069","156","99","63.46"
"11252  :  โรงพยาบาลบางระกำ","3,548","237","43","18.14"
"11253  :  โรงพยาบาลบางกระทุ่ม","1,199","244","68","27.87"
"11254  :  โรงพยาบาลพรหมพิราม","2,535","92","35","38.04"
"11255  :  โรงพยาบาลวัดโบสถ์","1,660","23","5","21.74"
"11256  :  โรงพยาบาลวังทอง","0","0","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","2,188","25","10","40.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","435","13","7","53.85"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","3","1","0","0.00"
"11258  :  โรงพยาบาลวังทรายพูน","725","164","72","43.90"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","1,029","67","19","28.36"
"11260  :  โรงพยาบาลบางมูลนาก","1,605","483","191","39.54"
"11261  :  โรงพยาบาลโพทะเล","1,303","117","38","32.48"
"11262  :  โรงพยาบาลสามง่าม","1,362","20","8","40.00"
"11263  :  โรงพยาบาลทับคล้อ","2,197","1,136","533","46.92"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","2,748","386","253","65.54"
"11631  :  โรงพยาบาลวชิรบารมี","709","616","275","44.64"
"27978  :  โรงพยาบาลสากเหล็ก","994","339","111","32.74"
"27979  :  โรงพยาบาลบึงนาราง","61","31","6","19.35"
"27980  :  โรงพยาบาลดงเจริญ","113","4","3","75.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","5,413","173","100","57.80"
"11264  :  โรงพยาบาลชนแดน","1,861","50","32","64.00"
"11265  :  โรงพยาบาลหล่มสัก","3,031","89","60","67.42"
"11266  :  โรงพยาบาลวิเชียรบุรี","1,111","150","74","49.33"
"11267  :  โรงพยาบาลศรีเทพ","1,590","71","39","54.93"
"11268  :  โรงพยาบาลหนองไผ่","2,439","25","10","40.00"
"11269  :  โรงพยาบาลบึงสามพัน","1,949","68","26","38.24"
"11270  :  โรงพยาบาลน้ำหนาว","636","356","203","57.02"
"11271  :  โรงพยาบาลวังโป่ง","1,515","108","47","43.52"
"11272  :  โรงพยาบาลเขาค้อ","259","15","8","53.33"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","2,546","36","19","52.78"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","409","10","5","50.00"
"10677  :  โรงพยาบาลราชบุรี","0","0","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","2,899","22","14","63.64"
"10730  :  โรงพยาบาลโพธาราม","0","0","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","1,357","8","6","75.00"
"11274  :  โรงพยาบาลบางแพ","1,936","114","39","34.21"
"11275  :  โรงพยาบาลเจ็ดเสมียน","1,119","47","18","38.30"
"11276  :  โรงพยาบาลปากท่อ","1,432","1","1","100.00"
"11277  :  โรงพยาบาลวัดเพลง","1,101","1","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","2,222","92","48","52.17"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","300","1","1","100.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","148","8","1","12.50"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","2,017","16","9","56.25"
"10732  :  โรงพยาบาลมะการักษ์","2,789","88","39","44.32"
"11278  :  โรงพยาบาลไทรโยค","947","8","2","25.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","188","44","15","34.09"
"11280  :  โรงพยาบาลบ่อพลอย","1,823","88","53","60.23"
"11281  :  โรงพยาบาลท่ากระดาน","457","20","7","35.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","3,175","348","216","62.07"
"11283  :  โรงพยาบาลทองผาภูมิ","1,481","26","17","65.38"
"11284  :  โรงพยาบาลสังขละบุรี","3,378","140","93","66.43"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","1,443","63","27","42.86"
"11286  :  โรงพยาบาลเลาขวัญ","908","3","3","100.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","943","11","2","18.18"
"11288  :  โรงพยาบาลสถานพระบารมี","446","27","7","25.93"
"11520  :  โรงพยาบาลค่ายสุรสีห์","364","3","2","66.67"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","323","0","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","1,068","51","24","47.06"
"41701  :  โรงพยาบาลหนองปรือ","665","24","13","54.17"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","5,123","93","14","15.05"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","2,082","1","0","0.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","1,426","127","41","32.28"
"11290  :  โรงพยาบาลด่านช้าง","1,946","59","26","44.07"
"11291  :  โรงพยาบาลบางปลาม้า","1,397","4","1","25.00"
"11292  :  โรงพยาบาลศรีประจันต์","1,897","0","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","2,197","2","0","0.00"
"11294  :  โรงพยาบาลสามชุก","2,431","120","46","38.33"
"11295  :  โรงพยาบาลอู่ทอง","3,440","34","9","26.47"
"11296  :  โรงพยาบาลหนองหญ้าไซ","2,286","1","1","100.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","1,247","63","24","38.10"
"11298  :  โรงพยาบาลนครชัยศรี","2,516","153","44","28.76"
"11299  :  โรงพยาบาลห้วยพลู","1,120","30","10","33.33"
"11300  :  โรงพยาบาลดอนตูม","1,295","19","3","15.79"
"11301  :  โรงพยาบาลบางเลน","1,620","8","5","62.50"
"11302  :  โรงพยาบาลสามพราน","2,776","30","11","36.67"
"11303  :  โรงพยาบาลพุทธมณฑล","509","48","18","37.50"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","448","16","6","37.50"
"10734  :  โรงพยาบาลสมุทรสาคร","8,365","125","42","33.60"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","2,705","22","11","50.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","817","437","399","91.30"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","559","1","1","100.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","5,499","13","11","84.62"
"11308  :  โรงพยาบาลเขาย้อย","909","11","4","36.36"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","241","1","1","100.00"
"11310  :  โรงพยาบาลชะอำ","4,122","116","30","25.86"
"11311  :  โรงพยาบาลท่ายาง","2,372","2","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","272","0","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","3,144","26","3","11.54"
"11314  :  โรงพยาบาลแก่งกระจาน","164","2","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","1,201","28","8","28.57"
"11316  :  โรงพยาบาลทับสะแก","1,300","6","2","33.33"
"11317  :  โรงพยาบาลบางสะพาน","1,310","148","54","36.49"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","1,742","46","16","34.78"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","984","309","148","47.90"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","1,173","2","1","50.00"
"11324  :  โรงพยาบาลลานสะกา","1,259","1","1","100.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","1,342","133","42","31.58"
"11326  :  โรงพยาบาลพิปูน","1,157","29","10","34.48"
"11327  :  โรงพยาบาลเชียรใหญ่","953","8","3","37.50"
"11328  :  โรงพยาบาลชะอวด","1,659","30","16","53.33"
"11329  :  โรงพยาบาลท่าศาลา","3,768","82","22","26.83"
"11330  :  โรงพยาบาลทุ่งสง","691","7","1","14.29"
"11331  :  โรงพยาบาลนาบอน","875","20","5","25.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","2,105","47","27","57.45"
"11333  :  โรงพยาบาลปากพนัง","420","1","1","100.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","2,928","134","43","32.09"
"11336  :  โรงพยาบาลขนอม","2,550","97","47","48.45"
"11337  :  โรงพยาบาลหัวไทร","837","21","11","52.38"
"11338  :  โรงพยาบาลบางขัน","888","9","3","33.33"
"11339  :  โรงพยาบาลถ้ำพรรณรา","507","22","7","31.82"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","2,656","4","3","75.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","747","1","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","669","5","2","40.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","562","2","2","100.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","6,351","16","13","81.25"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","900","29","14","48.28"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","1,016","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","505","6","2","33.33"
"40743  :  โรงพยาบาลพระพรหม","947","93","33","35.48"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","15","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","852","1","1","100.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","830","264","61","23.11"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","1,545","4","1","25.00"
"11350  :  โรงพยาบาลบางไทร","524","330","119","36.06"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","1,022","38","14","36.84"
"11353  :  โรงพยาบาลทับปุด","908","1","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","2,091","53","14","26.42"
"10741  :  โรงพยาบาลวชิระภูเก็ต","2,516","25","11","44.00"
"11355  :  โรงพยาบาลป่าตอง","1,836","12","3","25.00"
"11356  :  โรงพยาบาลถลาง","0","0","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","1,589","5","2","40.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","174","36","11","30.56"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","352","3","2","66.67"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","1,565","0","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","485","80","35","43.75"
"11360  :  โรงพยาบาลไชยา","1,022","76","39","51.32"
"11361  :  โรงพยาบาลท่าชนะ","1,496","45","22","48.89"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","0","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","547","77","36","46.75"
"11364  :  โรงพยาบาลพนม","337","0","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","960","74","19","25.68"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","977","17","7","41.18"
"11368  :  โรงพยาบาลเคียนซา","1,141","70","28","40.00"
"11369  :  โรงพยาบาลพระแสง","1,135","76","29","38.16"
"11370  :  โรงพยาบาลพุนพิน","3,609","243","86","35.39"
"11371  :  โรงพยาบาลชัยบุรี","250","7","3","42.86"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","1,263","6","3","50.00"
"11654  :  โรงพยาบาลวิภาวดี","337","20","12","60.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","464","133","55","41.35"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","99","1","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","134","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","0","0","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","161","2","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","1,018","192","92","47.92"
"11373  :  โรงพยาบาลกระบุรี","1,193","35","18","51.43"
"11374  :  โรงพยาบาลสุขสำราญ","291","2","1","50.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","1,966","38","10","26.32"
"11376  :  โรงพยาบาลท่าแซะ","269","0","0","0.00"
"11377  :  โรงพยาบาลปะทิว","471","9","2","22.22"
"11378  :  โรงพยาบาลมาบอำมฤต","1,200","5","2","40.00"
"11379  :  โรงพยาบาลหลังสวน","1,250","1","1","100.00"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","1,268","6","0","0.00"
"11381  :  โรงพยาบาลละแม","1,238","151","64","42.38"
"11382  :  โรงพยาบาลพะโต๊ะ","1,305","32","13","40.63"
"11383  :  โรงพยาบาลสวี","1,518","0","0","0.00"
"11385  :  โรงพยาบาลทุ่งตะโก","1,048","119","30","25.21"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","379","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0","0.00"
"11402  :  โรงพยาบาลควนโดน","754","5","2","40.00"
"11403  :  โรงพยาบาลควนกาหลง","749","36","17","47.22"
"11404  :  โรงพยาบาลท่าแพ","0","0","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","635","2","1","50.00"
"28786  :  โรงพยาบาลมะนัง","327","30","15","50.00"
"10683  :  โรงพยาบาลตรัง","0","0","0","0.00"
"11407  :  โรงพยาบาลกันตัง","724","0","0","0.00"
"11408  :  โรงพยาบาลย่านตาขาว","1,754","74","37","50.00"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0","0.00"
"11410  :  โรงพยาบาลสิเกา","765","73","30","41.10"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","895","27","14","51.85"
"11413  :  โรงพยาบาลนาโยง","0","0","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0.00"
