"โรงพยาบาล","ผู้สูงอายุ 60 ปีขึ้นไป"
"ทั้งหมด(คน)","ได้รับการตรวจสุขภาพช่องปาก (B)","มีฟันแท้ใช้งานได้ไม่น้อยกว่า 20 ซี่ (A)","ร้อยละ"
"11174  :  โรงพยาบาลบ้านหลวง","0","1,208","890","73.68"
"11175  :  โรงพยาบาลนาน้อย","0","1,869","1,266","67.74"
"11176  :  โรงพยาบาลท่าวังผา","0","4,232","2,913","68.83"
"11177  :  โรงพยาบาลเวียงสา","0","3,169","2,335","73.68"
"11178  :  โรงพยาบาลทุ่งช้าง","0","1,932","1,446","74.84"
"11179  :  โรงพยาบาลเชียงกลาง","0","2,572","1,865","72.51"
"11180  :  โรงพยาบาลนาหมื่น","0","951","682","71.71"
"11181  :  โรงพยาบาลสันติสุข","0","1,835","1,320","71.93"
"11182  :  โรงพยาบาลบ่อเกลือ","0","1,374","1,096","79.77"
"11183  :  โรงพยาบาลสองแคว","0","1,328","917","69.05"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","0","3,635","2,583","71.06"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","0","597","509","85.26"
"25017  :  โรงพยาบาลภูเพียง","0","1,941","1,538","79.24"
"10717  :  โรงพยาบาลพะเยา","0","23","4","17.39"
"10718  :  โรงพยาบาลเชียงคำ","0","2,581","1,280","49.59"
"11184  :  โรงพยาบาลจุน","0","51","36","70.59"
"11185  :  โรงพยาบาลเชียงม่วน","0","658","337","51.22"
"11186  :  โรงพยาบาลดอกคำใต้","0","1,203","637","52.95"
"11187  :  โรงพยาบาลปง","0","697","297","42.61"
"11188  :  โรงพยาบาลแม่ใจ","0","728","283","38.87"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","0","3,006","1,472","48.97"
"11189  :  โรงพยาบาลเทิง","0","3,167","2,003","63.25"
"11190  :  โรงพยาบาลพาน","0","8","3","37.50"
"11191  :  โรงพยาบาลป่าแดด","0","1,576","981","62.25"
"11192  :  โรงพยาบาลแม่จัน","0","1,204","1,085","90.12"
"11193  :  โรงพยาบาลเชียงแสน","0","129","94","72.87"
"11194  :  โรงพยาบาลแม่สาย","0","4,366","3,263","74.74"
"11195  :  โรงพยาบาลแม่สรวย","0","202","166","82.18"
"11196  :  โรงพยาบาลเวียงป่าเป้า","0","257","171","66.54"
"11197  :  โรงพยาบาลพญาเม็งราย","0","1,460","572","39.18"
"11198  :  โรงพยาบาลเวียงแก่น","0","2,935","1,603","54.62"
"11199  :  โรงพยาบาลขุนตาล","0","753","246","32.67"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","0","273","105","38.46"
"11201  :  โรงพยาบาลแม่ลาว","0","180","128","71.11"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","0","47","37","78.72"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","0","1,285","635","49.42"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","0","2,107","985","46.75"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","0","3","2","66.67"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","0","585","508","86.84"
"11203  :  โรงพยาบาลขุนยวม","0","276","207","75.00"
"11204  :  โรงพยาบาลปาย","0","590","347","58.81"
"11205  :  โรงพยาบาลแม่สะเรียง","0","592","281","47.47"
"11206  :  โรงพยาบาลแม่ลาน้อย","0","1,576","1,124","71.32"
"11207  :  โรงพยาบาลสบเมย","0","1,144","904","79.02"
"11208  :  โรงพยาบาลปางมะผ้า","0","870","637","73.22"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","689","484","70.25"
"11209  :  โรงพยาบาลโกรกพระ","0","2,132","1,311","61.49"
"11210  :  โรงพยาบาลชุมแสง","0","939","226","24.07"
"11211  :  โรงพยาบาลหนองบัว","0","916","591","64.52"
"11212  :  โรงพยาบาลบรรพตพิสัย","0","5,998","3,420","57.02"
"11213  :  โรงพยาบาลเก้าเลี้ยว","0","58","48","82.76"
"11214  :  โรงพยาบาลตาคลี","0","1,365","729","53.41"
"11215  :  โรงพยาบาลท่าตะโก","0","3,852","2,710","70.35"
"11216  :  โรงพยาบาลไพศาลี","0","380","273","71.84"
"11217  :  โรงพยาบาลพยุหะคีรี","0","1,056","626","59.28"
"11218  :  โรงพยาบาลลาดยาว","0","805","481","59.75"
"11219  :  โรงพยาบาลตากฟ้า","0","1,391","823","59.17"
"11220  :  โรงพยาบาลแม่วงก์","0","1,418","640","45.13"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","0","117","16","13.68"
"10720  :  โรงพยาบาลอุทัยธานี","0","1,341","679","50.63"
"11221  :  โรงพยาบาลทัพทัน","0","1,087","765","70.38"
"11222  :  โรงพยาบาลสว่างอารมณ์","0","1,333","718","53.86"
"11223  :  โรงพยาบาลหนองฉาง","0","1,357","628","46.28"
"11224  :  โรงพยาบาลหนองขาหย่าง","0","684","389","56.87"
"11225  :  โรงพยาบาลบ้านไร่","0","2,276","1,314","57.73"
"11226  :  โรงพยาบาลลานสัก","0","1,954","1,084","55.48"
"11227  :  โรงพยาบาลห้วยคต","0","1,804","1,066","59.09"
"10721  :  โรงพยาบาลกำแพงเพชร","0","102","98","96.08"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","0","1,225","612","49.96"
"11229  :  โรงพยาบาลไทรงาม","0","3,125","2,157","69.02"
"11230  :  โรงพยาบาลคลองลาน","0","4,635","2,236","48.24"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","0","4,624","2,139","46.26"
"11232  :  โรงพยาบาลคลองขลุง","0","2,843","1,962","69.01"
"11233  :  โรงพยาบาลพรานกระต่าย","0","1,362","825","60.57"
"11234  :  โรงพยาบาลลานกระบือ","0","492","254","51.63"
"11235  :  โรงพยาบาลทรายทองวัฒนา","0","1,529","938","61.35"
"11236  :  โรงพยาบาลปางศิลาทอง","0","1,846","732","39.65"
"14135  :  โรงพยาบาลบึงสามัคคี","0","993","615","61.93"
"28010  :  โรงพยาบาลโกสัมพีนคร","0","1,257","502","39.94"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","0","625","385","61.60"
"10723  :  โรงพยาบาลแม่สอด","0","332","82","24.70"
"11238  :  โรงพยาบาลบ้านตาก","0","132","57","43.18"
"11239  :  โรงพยาบาลสามเงา","0","1,296","615","47.45"
"11240  :  โรงพยาบาลแม่ระมาด","0","1,299","889","68.44"
"11241  :  โรงพยาบาลท่าสองยาง","0","613","355","57.91"
"11242  :  โรงพยาบาลพบพระ","0","813","444","54.61"
"11243  :  โรงพยาบาลอุ้มผาง","0","3,330","2,013","60.45"
"27443  :  โรงพยาบาลวังเจ้า","0","78","59","75.64"
"10724  :  โรงพยาบาลสุโขทัย","0","0","0","0.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","0","202","164","81.19"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","0","4,793","2,877","60.03"
"11245  :  โรงพยาบาลคีรีมาศ","0","485","250","51.55"
"11246  :  โรงพยาบาลกงไกรลาศ","0","871","467","53.62"
"11247  :  โรงพยาบาลศรีสัชนาลัย","0","3,769","1,984","52.64"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","0","1,965","889","45.24"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","0","1,686","983","58.30"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","0","288","68","23.61"
"11252  :  โรงพยาบาลบางระกำ","0","1,024","278","27.15"
"11253  :  โรงพยาบาลบางกระทุ่ม","0","1,259","334","26.53"
"11254  :  โรงพยาบาลพรหมพิราม","0","326","97","29.75"
"11255  :  โรงพยาบาลวัดโบสถ์","0","609","149","24.47"
"11256  :  โรงพยาบาลวังทอง","0","94","20","21.28"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","0","73","11","15.07"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","0","3,685","2,233","60.60"
"11258  :  โรงพยาบาลวังทรายพูน","0","1,474","780","52.92"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","0","1,818","679","37.35"
"11260  :  โรงพยาบาลบางมูลนาก","0","4,513","1,987","44.03"
"11261  :  โรงพยาบาลโพทะเล","0","1,884","876","46.50"
"11262  :  โรงพยาบาลสามง่าม","0","1,813","1,174","64.75"
"11263  :  โรงพยาบาลทับคล้อ","0","1,880","988","52.55"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","0","3,400","1,802","53.00"
"11631  :  โรงพยาบาลวชิรบารมี","0","594","278","46.80"
"27978  :  โรงพยาบาลสากเหล็ก","0","2,288","1,144","50.00"
"27979  :  โรงพยาบาลบึงนาราง","0","190","68","35.79"
"27980  :  โรงพยาบาลดงเจริญ","0","530","192","36.23"
"10727  :  โรงพยาบาลเพชรบูรณ์","0","3,789","1,906","50.30"
"11264  :  โรงพยาบาลชนแดน","0","2,793","1,798","64.38"
"11265  :  โรงพยาบาลหล่มสัก","0","1,539","858","55.75"
"11266  :  โรงพยาบาลวิเชียรบุรี","0","7,086","3,812","53.80"
"11267  :  โรงพยาบาลศรีเทพ","0","1,141","651","57.06"
"11268  :  โรงพยาบาลหนองไผ่","0","5,592","3,187","56.99"
"11269  :  โรงพยาบาลบึงสามพัน","0","2,107","1,409","66.87"
"11270  :  โรงพยาบาลน้ำหนาว","0","1,675","1,141","68.12"
"11271  :  โรงพยาบาลวังโป่ง","0","400","308","77.00"
"11272  :  โรงพยาบาลเขาค้อ","0","2,654","1,861","70.12"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","0","6,002","4,024","67.04"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","923","574","62.19"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","4,203","1,904","45.30"
"10729  :  โรงพยาบาลบ้านโป่ง","0","3,843","2,219","57.74"
"10730  :  โรงพยาบาลโพธาราม","0","3,598","2,066","57.42"
"11273  :  โรงพยาบาลสวนผึ้ง","0","3,536","2,233","63.15"
"11274  :  โรงพยาบาลบางแพ","0","1,805","1,276","70.69"
"11275  :  โรงพยาบาลเจ็ดเสมียน","0","2,052","1,429","69.64"
"11276  :  โรงพยาบาลปากท่อ","0","1,280","726","56.72"
"11277  :  โรงพยาบาลวัดเพลง","0","454","231","50.88"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","0","2,299","1,343","58.42"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","0","1,378","1,040","75.47"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","0","2,543","1,372","53.95"
"10732  :  โรงพยาบาลมะการักษ์","0","2,120","1,491","70.33"
"11278  :  โรงพยาบาลไทรโยค","0","764","483","63.22"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","0","90","68","75.56"
"11280  :  โรงพยาบาลบ่อพลอย","0","1,519","926","60.96"
"11281  :  โรงพยาบาลท่ากระดาน","0","946","593","62.68"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","0","4,085","1,843","45.12"
"11283  :  โรงพยาบาลทองผาภูมิ","0","2,723","1,921","70.55"
"11284  :  โรงพยาบาลสังขละบุรี","0","2,819","2,022","71.73"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","0","3,499","2,459","70.28"
"11286  :  โรงพยาบาลเลาขวัญ","0","501","343","68.46"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","0","1,900","1,306","68.74"
"11288  :  โรงพยาบาลสถานพระบารมี","0","523","378","72.28"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","0","103","73","70.87"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","0","1,377","868","63.04"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","3,997","60","2","3.33"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","1,464","142","43","30.28"
"11289  :  โรงพยาบาลเดิมบางนางบวช","1,214","149","54","36.24"
"11290  :  โรงพยาบาลด่านช้าง","1,168","16","6","37.50"
"11291  :  โรงพยาบาลบางปลาม้า","1,249","41","12","29.27"
"11292  :  โรงพยาบาลศรีประจันต์","1,700","30","11","36.67"
"11293  :  โรงพยาบาลดอนเจดีย์","1,934","107","34","31.78"
"11294  :  โรงพยาบาลสามชุก","1,829","318","118","37.11"
"11295  :  โรงพยาบาลอู่ทอง","2,366","148","52","35.14"
"11296  :  โรงพยาบาลหนองหญ้าไซ","1,794","102","40","39.22"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","929","6","3","50.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","936","19","7","36.84"
"11298  :  โรงพยาบาลนครชัยศรี","1,740","257","98","38.13"
"11299  :  โรงพยาบาลห้วยพลู","864","43","19","44.19"
"11300  :  โรงพยาบาลดอนตูม","1,219","172","80","46.51"
"11301  :  โรงพยาบาลบางเลน","1,019","141","38","26.95"
"11302  :  โรงพยาบาลสามพราน","1,958","379","116","30.61"
"11303  :  โรงพยาบาลพุทธมณฑล","313","34","15","44.12"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","896","53","15","28.30"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","349","127","44","34.65"
"10734  :  โรงพยาบาลสมุทรสาคร","8,310","280","101","36.07"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","2,112","2","1","50.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","592","20","8","40.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","910","358","39.34"
"11307  :  โรงพยาบาลอัมพวา","0","1,808","757","41.87"
"10736  :  โรงพยาบาลพระจอมเกล้า","0","0","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","0","3,134","2,046","65.28"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","0","621","319","51.37"
"11310  :  โรงพยาบาลชะอำ","0","314","45","14.33"
"11311  :  โรงพยาบาลท่ายาง","0","1,038","601","57.90"
"11312  :  โรงพยาบาลบ้านลาด","0","92","15","16.30"
"11313  :  โรงพยาบาลบ้านแหลม","0","2,219","1,199","54.03"
"11314  :  โรงพยาบาลแก่งกระจาน","0","1,269","631","49.72"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","84","31","36.90"
"11315  :  โรงพยาบาลกุยบุรี","0","473","90","19.03"
"11316  :  โรงพยาบาลทับสะแก","0","0","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","0","39","15","38.46"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","255","66","25.88"
"11320  :  โรงพยาบาลหัวหิน","0","52","19","36.54"
"11321  :  โรงพยาบาลสามร้อยยอด","0","21","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","0","613","391","63.78"
"11324  :  โรงพยาบาลลานสะกา","0","1,079","547","50.70"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","0","3,631","2,178","59.98"
"11326  :  โรงพยาบาลพิปูน","0","515","249","48.35"
"11327  :  โรงพยาบาลเชียรใหญ่","0","1,331","879","66.04"
"11328  :  โรงพยาบาลชะอวด","0","5,009","2,809","56.08"
"11329  :  โรงพยาบาลท่าศาลา","0","4,285","1,963","45.81"
"11330  :  โรงพยาบาลทุ่งสง","0","4,251","3,202","75.32"
"11331  :  โรงพยาบาลนาบอน","0","2,687","1,626","60.51"
"11332  :  โรงพยาบาลทุ่งใหญ่","0","2,920","1,737","59.49"
"11333  :  โรงพยาบาลปากพนัง","0","1,310","693","52.90"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","2,703","2,054","75.99"
"11335  :  โรงพยาบาลสิชล","0","8,012","3,628","45.28"
"11336  :  โรงพยาบาลขนอม","0","2,321","757","32.62"
"11337  :  โรงพยาบาลหัวไทร","0","1,794","740","41.25"
"11338  :  โรงพยาบาลบางขัน","0","3,152","1,524","48.35"
"11339  :  โรงพยาบาลถ้ำพรรณรา","0","829","596","71.89"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","40","31","77.50"
"11660  :  โรงพยาบาลจุฬาภรณ์","0","2,299","1,127","49.02"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","2,558","1,509","58.99"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","1,088","716","65.81"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","23","19","82.61"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","0","2,134","282","13.21"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","538","337","62.64"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","313","200","63.90"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","1,788","1,334","74.61"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","2","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","1,620","1,254","77.41"
"11342  :  โรงพยาบาลคลองท่อม","0","217","179","82.49"
"11343  :  โรงพยาบาลอ่าวลึก","206","25","8","32.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","713","141","67","47.52"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","56","3","1","33.33"
"10739  :  โรงพยาบาลพังงา","0","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","0","966","543","56.21"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","0","988","608","61.54"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","0","2,730","1,638","60.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","0","1,322","625","47.28"
"11350  :  โรงพยาบาลบางไทร","0","590","357","60.51"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","0","1,070","631","58.97"
"11353  :  โรงพยาบาลทับปุด","0","2,089","1,179","56.44"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","0","1,130","627","55.49"
"10741  :  โรงพยาบาลวชิระภูเก็ต","0","2,384","829","34.77"
"11355  :  โรงพยาบาลป่าตอง","0","207","100","48.31"
"11356  :  โรงพยาบาลถลาง","0","4,001","3,157","78.91"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","0","262","135","51.53"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","0","1,698","931","54.83"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","734","710","96.73"
"11358  :  โรงพยาบาลดอนสัก","0","2,382","1,150","48.28"
"11359  :  โรงพยาบาลเกาะพงัน","0","561","364","64.88"
"11360  :  โรงพยาบาลไชยา","0","1,426","763","53.51"
"11361  :  โรงพยาบาลท่าชนะ","0","588","377","64.12"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","2,668","2,029","76.05"
"11363  :  โรงพยาบาลบ้านตาขุน","0","892","650","72.87"
"11364  :  โรงพยาบาลพนม","0","2,561","1,535","59.94"
"11365  :  โรงพยาบาลท่าฉาง","0","585","395","67.52"
"11366  :  โรงพยาบาลบ้านนาสาร","0","3,443","2,294","66.63"
"11367  :  โรงพยาบาลบ้านนาเดิม","0","1,413","912","64.54"
"11368  :  โรงพยาบาลเคียนซา","0","1,578","871","55.20"
"11369  :  โรงพยาบาลพระแสง","0","2,781","1,173","42.18"
"11370  :  โรงพยาบาลพุนพิน","0","973","541","55.60"
"11371  :  โรงพยาบาลชัยบุรี","0","1,288","845","65.61"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","0","625","377","60.32"
"11654  :  โรงพยาบาลวิภาวดี","0","2,154","1,659","77.02"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","0","1,352","963","71.23"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","0","281","84","29.89"
"11323  :  โรงพยาบาลละอุ่น","0","40","11","27.50"
"11372  :  โรงพยาบาลกะเปอร์","0","518","230","44.40"
"11373  :  โรงพยาบาลกระบุรี","0","41","12","29.27"
"11374  :  โรงพยาบาลสุขสำราญ","0","308","66","21.43"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","42","15","35.71"
"11375  :  โรงพยาบาลปากน้ำชุมพร","0","1,014","581","57.30"
"11376  :  โรงพยาบาลท่าแซะ","0","1,287","985","76.53"
"11377  :  โรงพยาบาลปะทิว","0","1,537","835","54.33"
"11378  :  โรงพยาบาลมาบอำมฤต","0","560","278","49.64"
"11379  :  โรงพยาบาลหลังสวน","0","2,754","1,404","50.98"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","0","1,504","738","49.07"
"11381  :  โรงพยาบาลละแม","0","3,715","2,096","56.42"
"11382  :  โรงพยาบาลพะโต๊ะ","0","1,865","1,305","69.97"
"11383  :  โรงพยาบาลสวี","0","2,637","1,345","51.00"
"11385  :  โรงพยาบาลทุ่งตะโก","0","667","333","49.93"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","5,116","3,420","66.85"
"11386  :  โรงพยาบาลสทิงพระ","0","7","6","85.71"
"11387  :  โรงพยาบาลจะนะ","0","122","69","56.56"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","142","34","23.94"
"11390  :  โรงพยาบาลเทพา","0","193","108","55.96"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","534","177","33.15"
"11392  :  โรงพยาบาลระโนด","0","2,499","1,677","67.11"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","170","87","51.18"
"11394  :  โรงพยาบาลรัตภูมิ","0","865","656","75.84"
"11395  :  โรงพยาบาลสะเดา","0","2,934","1,473","50.20"
"11396  :  โรงพยาบาลนาหม่อม","0","802","500","62.34"
"11397  :  โรงพยาบาลควนเนียง","0","518","381","73.55"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","880","634","72.05"
"11399  :  โรงพยาบาลบางกล่ำ","0","487","348","71.46"
"11400  :  โรงพยาบาลสิงหนคร","0","57","19","33.33"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","2,498","1,491","59.69"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","4,776","2,806","58.75"
"11402  :  โรงพยาบาลควนโดน","0","138","67","48.55"
"11403  :  โรงพยาบาลควนกาหลง","0","0","0","0.00"
"11404  :  โรงพยาบาลท่าแพ","0","6","3","50.00"
"11405  :  โรงพยาบาลละงู","0","0","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","0","190","115","60.53"
"28786  :  โรงพยาบาลมะนัง","0","0","0","0.00"
"10683  :  โรงพยาบาลตรัง","0","1,434","451","31.45"
"11407  :  โรงพยาบาลกันตัง","0","2","1","50.00"
"11408  :  โรงพยาบาลย่านตาขาว","0","76","34","44.74"
"11409  :  โรงพยาบาลปะเหลียน","0","656","157","23.93"
"11410  :  โรงพยาบาลสิเกา","0","378","96","25.40"
"11411  :  โรงพยาบาลห้วยยอด","0","181","38","20.99"
"11412  :  โรงพยาบาลวังวิเศษ","0","73","37","50.68"
"11413  :  โรงพยาบาลนาโยง","0","705","219","31.06"
