"โรงพยาบาล","จำนวนประชากรในเขตรับผิดชอบ","จำนวนประชากรสิทธิหลักประกันสุขภาพถ้วนหน้า","จำนวนประชากรสิทธิประกันสังคม","จำนวนประชากรสิทธิข้าราชการ","จำนวนอสม.","จำนวนหลังคาเรือน","จำนวนหมู่บ้าน","จำนวนโรงเรียน","จำนวนนักเรียน","จำนวนศูนย์เด็กเล็ก","จำนวนประชากรอายุ 60 ปี ขึ้นไป","จำนวนประชากรอายุ 0 ถึง 5 ปี","จำนวนอาสาสมัครประจำครอบครัว(อสค.)","จำนวนผู้ช่วยเหลือดูแลผู้สูงอายุที่มีภาวะพึ่งพิง(Caregiver)","จำนวนผู้พิการ","จำนวนผู้รับบริการทั้งหมดที่มารับบริการ(คน)","จำนวนผู้รับบริการทั้งหมดที่มารับบริการ(ครั้ง)","จำนวนผู้ป่วยนอกทั้งหมดที่มารับบริการ(คน)","จำนวนผู้ป่วยนอกทั้งหมดที่มารับบริการ(ครั้ง)"
"11072  :  โรงพยาบาลโพนทราย","4,887","3,792","329","613","151","2,032","14","6","0","1","1,126","309","0","0","58","17,145","75,512","10,883","39,210"
"11073  :  โรงพยาบาลอาจสามารถ","7,856","5,499","1,003","712","221","3,903","17","8","0","2","1,700","504","0","0","56","39,223","136,869","20,291","62,302"
"11074  :  โรงพยาบาลเมยวดี","3,575","3,135","149","259","159","1,544","11","4","0","0","811","259","0","0","21","13,898","63,852","9,020","32,963"
"11075  :  โรงพยาบาลศรีสมเด็จ","3,655","2,635","178","337","191","1,636","13","6","0","3","1,006","250","0","0","140","23,607","84,750","12,020","39,571"
"11076  :  โรงพยาบาลจังหาร","4,682","3,525","829","88","244","3,572","19","4","0","2","1,191","222","0","0","107","30,946","102,681","14,746","44,899"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","11,979","7,853","1,559","1,766","0","1,172","2","1","0","1","240","15","0","0","8","10,153","51,629","5,898","24,049"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","3,992","2,527","243","834","4","3,264","4","1","0","0","803","434","0","0","35","18,720","80,159","10,189","21,604"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","1,260","999","92","94","74","0","0","0","0","0","335","92","0","0","51","13,860","54,393","8,214","27,218"
"27989  :  โรงพยาบาลเชียงขวัญ","1,964","1,618","154","98","67","689","8","4","0","2","430","132","0","0","29","15,925","61,916","8,057","24,900"
"27990  :  โรงพยาบาลหนองฮี","2,111","1,592","184","273","91","1,542","10","3","0","1","613","147","0","0","35","14,999","68,537","8,731","29,733"
"10709  :  โรงพยาบาลกาฬสินธุ์","6,479","4,133","777","1,115","43","2,316","14","4","0","1","1,221","153","0","0","71","153,335","484,824","76,183","218,404"
"11077  :  โรงพยาบาลนามน","6,748","6,164","197","323","113","2,912","15","6","0","0","1,047","424","0","0","20","21,874","87,025","12,774","39,002"
"11078  :  โรงพยาบาลกมลาไสย","9,665","7,045","633","1,370","73","3,702","13","9","0","4","1,916","455","0","0","175","43,376","194,589","27,119","108,343"
"11079  :  โรงพยาบาลร่องคำ","4,163","3,518","237","365","56","1,882","13","5","0","9","1,046","267","0","0","128","13,080","56,466","7,940","26,527"
"11080  :  โรงพยาบาลเขาวง","9,451","8,110","273","848","99","4,376","29","8","0","1","1,914","533","0","0","199","28,619","139,010","18,663","70,446"
"11081  :  โรงพยาบาลยางตลาด","11,588","8,856","1,404","623","200","4,968","21","7","0","0","2,466","501","0","0","69","89,634","260,956","33,063","116,706"
"11082  :  โรงพยาบาลห้วยเม็ก","6,429","5,408","275","586","175","2,521","15","10","0","0","1,482","375","0","0","194","26,378","96,370","16,225","48,657"
"11083  :  โรงพยาบาลสหัสขันธ์","3,695","2,802","181","574","83","1,793","11","4","0","0","891","253","0","0","107","22,310","89,097","11,376","39,767"
"11084  :  โรงพยาบาลคำม่วง","6,625","5,573","343","569","248","2,829","15","7","0","20","1,301","484","0","0","136","28,570","123,418","18,767","68,369"
"11085  :  โรงพยาบาลท่าคันโท","8,648","6,917","512","1,121","152","2,943","14","7","0","1","1,629","602","0","0","178","23,575","109,463","14,567","50,361"
"11086  :  โรงพยาบาลหนองกุงศรี","6,000","4,937","344","685","58","2,187","13","8","0","4","1,214","344","0","0","118","35,290","126,885","19,897","61,702"
"11087  :  โรงพยาบาลสมเด็จ","8,035","6,039","684","1,141","2","3,267","9","6","0","3","1,468","368","0","0","139","40,471","172,262","22,887","78,219"
"11088  :  โรงพยาบาลห้วยผึ้ง","7,931","6,124","820","846","107","2,687","17","8","0","2","1,465","410","0","0","267","18,178","78,308","11,712","40,241"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","11,598","9,717","120","1,100","84","7,165","16","11","0","5","2,849","750","0","0","361","60,188","267,271","41,195","146,539"
"11965  :  โรงพยาบาลธีรวัฒน์","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","3,040","2,727","117","122","23","3,115","14","3","0","0","750","159","0","0","266","19,587","89,538","12,689","44,210"
"28789  :  โรงพยาบาลฆ้องชัย","2,709","1,901","128","284","67","1,004","5","4","0","0","673","117","0","0","101","15,149","60,012","8,792","28,984"
"28790  :  โรงพยาบาลดอนจาน","3,092","2,539","205","177","75","1,195","7","3","0","0","534","239","0","0","38","15,001","59,073","8,883","29,873"
"28791  :  โรงพยาบาลสามชัย","1,309","984","116","128","4","628","3","2","0","0","208","91","0","0","16","15,723","65,615","9,662","36,292"
"10710  :  โรงพยาบาลสกลนคร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","10,068","7,450","692","194","82","3,435","14","5","0","0","1,431","338","0","0","94","26,761","102,723","13,011","55,331"
"11090  :  โรงพยาบาลกุดบาก","4,152","3,166","382","533","93","1,505","3","3","0","3","819","204","0","0","21","17,682","65,759","11,035","34,831"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","5,384","3,585","636","967","0","2,797","13","6","0","0","1,181","326","0","0","77","24,664","101,660","17,816","71,237"
"11092  :  โรงพยาบาลพังโคน","11,006","8,558","200","709","287","4,250","13","7","0","0","2,168","559","0","0","159","36,720","126,463","21,300","70,186"
"11093  :  โรงพยาบาลวาริชภูมิ","6,584","4,974","141","545","6","3,181","14","8","0","5","1,576","376","0","0","297","27,836","101,041","16,335","55,941"
"11094  :  โรงพยาบาลนิคมน้ำอูน","2,734","2,216","166","187","0","1,009","8","4","0","0","513","221","0","0","67","8,556","35,435","5,039","16,981"
"11095  :  โรงพยาบาลวานรนิวาส","11,373","9,234","679","901","3","4,778","17","10","0","10","2,208","781","0","0","304","62,613","267,089","39,034","143,694"
"11096  :  โรงพยาบาลคำตากล้า","12,088","9,535","670","647","138","3,660","17","7","0","0","1,835","593","0","0","223","26,783","93,615","13,268","44,685"
"11097  :  โรงพยาบาลบ้านม่วง","5,805","4,189","391","686","110","2,820","11","6","0","3","1,110","300","0","0","38","37,651","170,051","21,426","83,520"
"11098  :  โรงพยาบาลอากาศอำนวย","10,636","7,245","1,033","440","263","3,836","15","4","0","0","2,191","580","0","0","206","39,887","164,284","25,406","96,469"
"11099  :  โรงพยาบาลส่องดาว","6,061","5,444","100","158","0","2,323","12","8","0","0","947","410","0","0","65","18,116","73,393","11,064","39,620"
"11100  :  โรงพยาบาลเต่างอย","1,931","1,619","97","171","1","926","4","2","0","2","461","135","0","0","34","17,686","61,645","9,460","27,270"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","6,608","4,966","995","300","117","2,969","12","9","0","1","1,495","427","0","0","226","25,516","92,606","14,985","49,499"
"11102  :  โรงพยาบาลเจริญศิลป์","8,919","7,493","466","700","223","2,612","10","7","0","2","1,248","653","0","0","129","23,976","87,666","15,039","44,535"
"11103  :  โรงพยาบาลโพนนาแก้ว","2,844","1,300","78","44","26","1,305","4","2","0","2","460","243","0","0","106","20,423","80,606","11,592","43,628"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","22,414","17,402","2,205","1,993","143","8,477","28","13","0","3","4,619","941","0","0","359","101,332","351,319","46,155","127,053"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","9,305","638","2,783","1,453","0","3,978","9","2","0","3","1,322","106","0","0","23","10,063","59,610","5,919","18,913"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","2,818","2,506","100","75","0","1,253","6","2","0","0","627","122","0","0","4","18,710","59,910","10,250","33,274"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","3,258","1,642","629","552","1","0","0","0","0","0","625","199","0","0","29","114,167","385,975","59,804","172,242"
"11104  :  โรงพยาบาลปลาปาก","7,006","5,837","663","407","0","3,841","18","10","0","13","1,171","417","0","1","131","33,122","116,136","14,304","45,267"
"11105  :  โรงพยาบาลท่าอุเทน","3,222","1,336","120","302","1","1,861","7","3","0","1","814","81","0","0","60","30,182","105,406","15,979","53,227"
"11106  :  โรงพยาบาลบ้านแพง","6,455","4,936","197","722","0","2,493","14","6","0","1","1,333","353","0","0","124","25,261","98,499","13,126","44,388"
"11107  :  โรงพยาบาลนาทม","2,431","2,023","150","196","0","1,255","5","3","0","4","431","219","0","0","20","15,425","63,588","9,899","37,662"
"11108  :  โรงพยาบาลเรณูนคร","6,015","3,925","338","950","0","3,278","16","7","0","0","1,464","300","0","0","147","35,084","137,859","16,656","52,696"
"11109  :  โรงพยาบาลนาแก","5,721","3,742","542","985","10","3,393","11","7","0","0","1,233","329","0","0","93","43,373","132,241","22,126","58,577"
"11110  :  โรงพยาบาลศรีสงคราม","5,964","4,897","204","767","0","3,069","10","6","0","4","1,175","404","0","0","92","42,333","168,559","24,097","78,029"
"11111  :  โรงพยาบาลนาหว้า","8,031","5,865","372","622","213","4,266","16","6","0","3","1,726","618","0","0","289","31,982","123,738","17,147","58,970"
"11112  :  โรงพยาบาลโพนสวรรค์","7,283","5,411","325","421","160","3,735","15","7","0","3","1,357","526","0","2","167","41,071","137,800","20,959","56,166"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","1,586","1,128","147","187","3","962","4","2","0","0","317","77","0","0","37","47,705","181,530","27,868","89,657"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","3,346","1,797","381","132","77","1,304","8","6","0","0","406","229","0","0","65","12,062","44,018","5,478","19,435"
"10712  :  โรงพยาบาลมุกดาหาร","20,597","13,242","1,578","2,858","160","18,705","34","14","0","14","3,980","1,258","0","0","35","112,999","396,869","48,765","153,987"
"11113  :  โรงพยาบาลนิคมคำสร้อย","4,343","3,395","160","677","92","1,916","12","4","0","3","978","308","0","0","149","27,131","97,595","14,266","44,658"
"11114  :  โรงพยาบาลดอนตาล","4,556","4,115","150","199","194","2,022","12","6","0","1","1,003","215","0","0","71","19,791","78,222","10,457","33,502"
"11115  :  โรงพยาบาลดงหลวง","6,546","4,510","1,743","166","137","2,311","12","6","0","5","997","487","0","0","175","20,836","77,092","8,940","27,549"
"11116  :  โรงพยาบาลคำชะอี","4,389","3,143","393","789","168","1,896","12","4","0","7","1,062","249","0","0","132","27,722","105,032","15,410","48,050"
"11117  :  โรงพยาบาลหว้านใหญ่","1,574","1,272","137","111","44","940","7","4","0","2","297","136","0","3","48","17,228","57,280","9,317","26,056"
"11118  :  โรงพยาบาลหนองสูง","1,896","1,237","112","500","63","824","8","2","0","1","535","103","0","0","62","16,606","76,992","11,144","43,372"
"06009  :  โรงพยาบาลแม่ตื่น","4,201","3,378","449","208","123","1,208","11","5","0","0","640","321","0","0","47","5,937","19,370","3,951","9,084"
"10713  :  โรงพยาบาลนครพิงค์","184","41","0","0","0","75","24","11","0","0","24","36","0","0","0","320,480","846,379","122,499","446,402"
"11119  :  โรงพยาบาลจอมทอง","13,595","8,904","595","1,537","639","5,237","20","8","0","0","4,702","445","0","0","680","82,571","365,433","53,019","180,501"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","7,845","6,166","411","998","177","3,662","19","11","0","0","2,172","423","0","0","337","32,736","132,068","19,457","59,241"
"11121  :  โรงพยาบาลเชียงดาว","9,195","6,869","922","974","0","6,817","16","9","0","0","2,759","327","0","0","359","47,066","163,714","24,136","84,051"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11124  :  โรงพยาบาลสะเมิง","4,323","3,503","314","434","0","1,877","11","6","0","0","1,220","235","0","0","258","16,434","61,532","9,680","30,841"
"11125  :  โรงพยาบาลฝาง","2,450","1,443","67","235","25","11,703","0","0","0","0","570","72","0","0","56","84,776","329,729","45,532","155,146"
"11126  :  โรงพยาบาลแม่อาย","2,919","2,309","196","301","150","2,369","10","3","0","1","909","132","0","0","90","44,556","150,264","22,558","66,453"
"11127  :  โรงพยาบาลพร้าว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","5,567","4,770","524","251","1","2,726","10","4","0","2","1,785","169","0","0","170","70,492","293,780","44,386","149,614"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11130  :  โรงพยาบาลสันทราย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11131  :  โรงพยาบาลหางดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11132  :  โรงพยาบาลฮอด","7,989","6,597","539","530","0","4,051","14","9","0","8","1,984","399","0","0","287","33,076","133,125","19,389","59,686"
"11133  :  โรงพยาบาลดอยเต่า","2,781","2,351","87","197","71","1,291","6","4","0","1","709","209","0","0","131","19,979","91,086","11,652","40,566"
"11134  :  โรงพยาบาลอมก๋อย","8,646","7,662","366","521","180","3,561","13","11","0","10","1,002","817","0","1","176","28,944","110,402","18,369","49,960"
"11135  :  โรงพยาบาลสารภี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","13","0","0","0","0","2,793","7","0","0","0","0","0","0","0","0","16,384","61,194","9,141","30,849"
"11137  :  โรงพยาบาลไชยปราการ","2,590","2,249","155","149","112","1,562","4","3","0","4","909","67","0","0","108","29,408","107,790","16,583","54,364"
"11138  :  โรงพยาบาลแม่วาง","3,819","2,787","315","296","0","0","0","0","0","0","1,235","60","0","0","83","24,576","87,846","13,847","43,095"
"11139  :  โรงพยาบาลแม่ออน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11507  :  โรงพยาบาลกองบิน 41","367","15","3","223","0","0","0","0","0","0","48","3","0","0","0","2,824","9,893","2,119","6,919"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","2,029","1,787","11","2","0","806","15","0","0","0","660","98","0","0","10","8,456","35,666","4,143","22,486"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","7,730","3,861","41","5","0","0","0","0","0","0","2,469","256","0","0","24","16,877","53,842","9,007","35,759"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","7,320","146","48","22","0","5,807","14","0","0","0","1,744","158","0","0","146","84,227","261,831","26,143","96,535"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","10,805","5,851","3,376","87","0","12,156","11","3","0","3","2,198","407","0","0","28","18,654","65,730","6,625","24,109"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","1,700","1,500","55","84","5","554","3","0","0","0","231","133","0","0","38","10,178","38,896","6,748","20,293"
"10714  :  โรงพยาบาลลำพูน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11140  :  โรงพยาบาลแม่ทา","6,775","4,713","1,258","415","0","3,978","13","6","0","0","1,666","246","0","0","44","24,725","110,048","16,718","70,023"
"11141  :  โรงพยาบาลบ้านโฮ่ง","5,621","4,048","446","801","0","3,668","11","5","0","0","2,133","213","0","0","54","29,364","134,734","18,930","73,205"
"11142  :  โรงพยาบาลลี้","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","4,226","3,419","224","376","115","1,806","10","6","0","2","888","218","0","0","105","13,669","60,976","10,772","40,954"
"11144  :  โรงพยาบาลป่าซาง","6,346","4,811","786","372","163","3,601","9","0","0","0","1,332","295","0","0","245","40,445","140,026","21,456","77,841"
"11145  :  โรงพยาบาลบ้านธิ","8,468","5,668","1,822","651","0","5,240","21","7","0","0","2,367","272","0","0","358","20,784","92,566","12,355","44,410"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","3,338","3,021","158","1","0","7,415","28","0","0","0","436","23","0","0","29","7,897","39,451","3,450","7,760"
"24956  :  โรงพยาบาลเวียงหนองล่อง","1,944","995","197","131","76","927","2","2","0","0","565","91","0","0","58","14,899","83,025","9,740","37,838"
"10672  :  โรงพยาบาลลำปาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","10,245","5,901","2,143","1,813","162","8,303","13","3","0","2","2,708","578","0","0","259","33,918","138,683","17,003","53,948"
"11147  :  โรงพยาบาลเกาะคา","1,409","860","187","337","3","1,039","3","3","0","1","575","42","0","0","4","52,410","189,710","32,817","94,562"
"11148  :  โรงพยาบาลเสริมงาม","5,451","4,644","262","339","166","2,714","11","5","0","1","1,920","247","0","0","397","21,108","101,794","14,610","55,170"
"11149  :  โรงพยาบาลงาว","2,962","2,118","151","508","73","2,207","7","2","0","0","1,037","120","0","0","143","28,632","117,008","20,921","75,761"
"11150  :  โรงพยาบาลแจ้ห่ม","5,047","2,051","432","313","233","2,785","12","5","0","3","1,812","252","0","1","236","27,324","128,324","15,993","58,316"
"11151  :  โรงพยาบาลวังเหนือ","4,740","3,781","222","543","43","2,711","11","6","0","1","1,666","216","0","0","53","26,988","118,716","16,444","55,403"
"11152  :  โรงพยาบาลเถิน","4,704","3,551","368","562","0","3,394","7","4","0","1","1,479","229","0","0","108","38,927","178,406","23,849","94,396"
"11153  :  โรงพยาบาลแม่พริก","4,496","2,811","1,159","260","33","2,516","12","5","0","3","1,490","246","0","0","72","11,484","51,734","6,996","26,431"
"11154  :  โรงพยาบาลแม่ทะ","4,747","2,386","305","147","200","2,168","9","5","0","2","1,555","154","0","0","143","34,244","120,658","15,612","41,899"
"11155  :  โรงพยาบาลสบปราบ","7,441","6,294","505","427","285","3,439","16","8","0","5","2,570","390","0","0","240","17,770","81,214","12,078","39,253"
"11156  :  โรงพยาบาลห้างฉัตร","8,196","5,268","1,366","1,001","64","6,227","10","4","0","2","2,244","282","0","0","65","38,649","153,568","20,772","69,927"
"11157  :  โรงพยาบาลเมืองปาน","3,260","2,789","147","243","114","1,827","10","6","0","1","1,217","151","0","0","135","20,993","92,295","13,509","46,971"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","23,348","12,396","3,651","5,921","245","5,556","15","37","0","0","5,642","567","0","0","7","136,389","588,266","78,143","273,018"
"11158  :  โรงพยาบาลตรอน","5,359","3,506","1,081","555","200","2,541","10","7","0","0","1,639","246","0","0","2","25,202","106,666","12,642","43,709"
"11159  :  โรงพยาบาลท่าปลา","5,445","3,983","345","331","141","2,506","14","8","0","0","1,418","370","0","0","1","25,724","106,323","15,199","49,572"
"11160  :  โรงพยาบาลน้ำปาด","4,102","2,425","1,231","428","115","2,142","6","4","0","0","1,254","176","0","0","205","24,084","111,427","12,690","48,377"
"11161  :  โรงพยาบาลฟากท่า","3,413","2,331","173","630","113","1,745","11","7","0","1","1,135","178","0","0","90","9,923","45,582","5,960","21,534"
"11162  :  โรงพยาบาลบ้านโคก","3,058","2,008","634","236","89","1,900","7","4","0","0","660","149","0","0","1","9,400","35,664","5,468","16,822"
"11163  :  โรงพยาบาลพิชัย","5,127","3,882","288","696","224","2,974","9","7","0","0","1,517","243","0","0","196","45,337","184,104","21,515","90,087"
"11164  :  โรงพยาบาลลับแล","6,562","5,040","1,139","180","134","3,479","8","2","0","0","1,953","211","0","0","6","44,286","155,396","15,561","52,650"
"11165  :  โรงพยาบาลทองแสนขัน","4,653","2,518","249","295","120","1,979","8","5","0","2","1,057","290","0","0","239","19,896","89,993","10,427","39,242"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","2,519","1,750","98","450","0","513","1","0","0","0","60","9","0","0","0","29,026","113,257","16,276","71,819"
"10715  :  โรงพยาบาลแพร่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11166  :  โรงพยาบาลร้องกวาง","3,595","2,920","212","310","112","1,614","9","3","0","3","1,004","180","0","0","106","33,906","130,644","20,569","62,310"
"11167  :  โรงพยาบาลลอง","7,423","6,069","432","692","162","4,062","12","9","0","3","2,451","332","0","0","369","30,545","123,201","17,690","55,098"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11170  :  โรงพยาบาลสอง","7,284","6,065","454","655","180","4,584","16","6","0","3","2,794","295","0","0","284","31,155","132,809","18,062","63,275"
"11171  :  โรงพยาบาลวังชิ้น","3,191","2,646","186","340","0","1,956","6","6","0","0","1,132","194","0","0","3","24,843","111,982","16,992","62,849"
"11172  :  โรงพยาบาลหนองม่วงไข่","2,336","1,674","245","286","100","1,212","6","2","0","3","736","119","0","0","132","16,059","72,451","10,165","37,993"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","8,641","7,125","449","724","0","4,410","11","17","0","0","2,214","347","0","0","487","25,278","112,338","15,790","60,913"
"10716  :  โรงพยาบาลน่าน","18,641","8,995","1,902","101","1","41,832","33","0","0","0","5,343","744","0","2","25","123,423","385,658","77,459","230,603"
"11173  :  โรงพยาบาลแม่จริม","2,503","2,016","217","224","76","1,012","8","5","0","0","682","104","0","0","2","10,040","45,179","6,556","23,215"
"11174  :  โรงพยาบาลบ้านหลวง","1,948","1,561","88","270","73","906","5","2","0","2","481","112","0","0","94","7,745","37,877","5,002","17,662"
"11175  :  โรงพยาบาลนาน้อย","3,903","2,621","256","947","129","1,971","12","6","0","2","1,437","175","0","0","122","20,492","83,774","12,996","41,940"
"11176  :  โรงพยาบาลท่าวังผา","3,251","2,269","210","673","97","1,657","7","4","0","3","1,014","163","0","0","98","30,288","115,046","19,256","63,175"
"11177  :  โรงพยาบาลเวียงสา","8,314","3,519","1,399","1,447","179","3,318","15","6","0","2","2,801","265","0","0","216","39,331","140,322","24,377","73,794"
"11178  :  โรงพยาบาลทุ่งช้าง","2,588","2,079","157","219","98","1,373","7","6","0","5","692","144","0","0","63","12,475","52,620","8,274","26,732"
"11179  :  โรงพยาบาลเชียงกลาง","3,020","2,050","297","558","118","1,595","7","3","0","1","1,130","151","0","0","103","17,714","81,537","12,510","44,171"
"11180  :  โรงพยาบาลนาหมื่น","3,055","1,519","93","352","83","1,586","14","5","0","0","1,141","171","0","1","111","9,793","46,644","6,562","22,765"
"11181  :  โรงพยาบาลสันติสุข","3,157","2,788","182","157","136","1,575","8","4","0","2","889","196","0","0","86","10,979","57,307","7,902","29,876"
"11182  :  โรงพยาบาลบ่อเกลือ","2,025","1,509","90","90","53","752","8","4","0","0","330","110","0","0","26","13,943","40,497","7,932","18,077"
"11183  :  โรงพยาบาลสองแคว","2,037","579","330","424","65","1,098","7","3","0","0","557","133","0","0","14","9,076","30,833","5,685","15,707"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","4,074","1,525","642","592","62","1,789","8","2","0","2","1,274","192","0","0","147","49,530","193,987","29,463","92,773"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","1,542","598","67","452","0","562","2","0","0","0","14","7","0","0","1","5,513","14,496","2,515","4,068"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","949","715","203","7","3","338","3","2","0","0","130","67","0","0","19","5,580","19,569","3,256","9,003"
"25017  :  โรงพยาบาลภูเพียง","980","525","81","211","28","417","1","1","0","0","254","47","0","0","14","19,368","68,201","10,837","31,933"
"10717  :  โรงพยาบาลพะเยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11184  :  โรงพยาบาลจุน","4,889","3,669","367","451","239","3,724","12","5","0","2","1,817","292","0","0","182","29,693","136,603","18,109","61,816"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11186  :  โรงพยาบาลดอกคำใต้","3,914","2,761","304","621","0","2,516","10","4","0","3","1,333","139","0","0","172","35,022","113,984","22,515","62,968"
"11187  :  โรงพยาบาลปง","2,971","2,417","149","363","147","1,951","8","7","0","0","1,058","124","0","0","27","29,781","131,226","19,178","60,687"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
