"โรงพยาบาล","จำนวนประชากรในเขตรับผิดชอบ","จำนวนประชากรสิทธิหลักประกันสุขภาพถ้วนหน้า","จำนวนประชากรสิทธิประกันสังคม","จำนวนประชากรสิทธิข้าราชการ","จำนวนอสม.","จำนวนหลังคาเรือน","จำนวนหมู่บ้าน","จำนวนโรงเรียน","จำนวนนักเรียน","จำนวนศูนย์เด็กเล็ก","จำนวนประชากรอายุ 60 ปี ขึ้นไป","จำนวนประชากรอายุ 0 ถึง 5 ปี","จำนวนอาสาสมัครประจำครอบครัว(อสค.)","จำนวนผู้ช่วยเหลือดูแลผู้สูงอายุที่มีภาวะพึ่งพิง(Caregiver)","จำนวนผู้พิการ","จำนวนผู้รับบริการทั้งหมดที่มารับบริการ(คน)","จำนวนผู้รับบริการทั้งหมดที่มารับบริการ(ครั้ง)","จำนวนผู้ป่วยนอกทั้งหมดที่มารับบริการ(คน)","จำนวนผู้ป่วยนอกทั้งหมดที่มารับบริการ(ครั้ง)"
"11060  :  โรงพยาบาลยางสีสุราช","3,548","2,977","113","263","105","1,652","13","5","0","0","949","271","0","0","0","18,694","79,501","13,120","42,604"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","34,210","28,204","1,883","3,173","1","2,130","30","2","0","0","1,090","291","0","0","79","53,434","195,398","41,060","123,486"
"24704  :  โรงพยาบาลกุดรัง","1,825","1,588","84","119","0","866","7","2","0","0","313","146","0","0","47","17,505","66,409","13,103","38,862"
"28843  :  โรงพยาบาลชื่นชม","162","143","15","3","4","53","1","2","0","0","21","16","0","0","1","13,765","47,084","11,029","31,007"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11061  :  โรงพยาบาลเกษตรวิสัย","10,641","8,104","890","1,122","288","4,812","18","9","0","0","2,174","704","0","0","501","48,171","205,367","36,229","134,572"
"11062  :  โรงพยาบาลปทุมรัตต์","6,327","5,458","176","660","180","2,771","15","8","0","5","1,545","479","0","0","188","25,878","119,357","19,046","79,219"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","10,108","4,536","544","528","96","3,562","15","6","0","4","2,004","636","0","0","211","38,756","162,768","29,701","103,408"
"11064  :  โรงพยาบาลธวัชบุรี","4,888","4,064","284","308","160","1,990","10","4","0","0","1,095","310","0","0","19","26,093","91,782","20,435","63,100"
"11065  :  โรงพยาบาลพนมไพร","6,970","5,511","397","966","233","3,386","19","7","0","0","1,663","396","0","0","11","36,626","150,693","27,037","83,318"
"11066  :  โรงพยาบาลโพนทอง","10,716","8,390","729","1,404","263","4,568","20","11","0","3","1,917","773","0","0","236","59,685","218,342","44,439","135,759"
"11067  :  โรงพยาบาลโพธิ์ชัย","7,076","6,314","331","410","336","2,258","16","7","0","4","1,288","420","0","0","100","24,702","103,896","19,203","73,484"
"11068  :  โรงพยาบาลหนองพอก","6,600","5,822","182","471","245","3,644","20","7","0","3","1,274","504","0","0","181","28,600","108,767","22,149","68,484"
"11069  :  โรงพยาบาลเสลภูมิ","8,041","6,332","561","1,084","223","3,831","22","12","0","1","1,966","459","0","0","111","48,877","200,618","36,930","132,516"
"11070  :  โรงพยาบาลสุวรรณภูมิ","14,371","3,853","1,298","741","409","6,740","21","12","0","10","3,150","1,003","0","0","86","56,814","278,142","43,738","156,771"
"11071  :  โรงพยาบาลเมืองสรวง","2,495","1,181","718","137","70","1,166","9","5","0","0","700","212","0","0","35","15,026","62,403","10,986","37,881"
"11072  :  โรงพยาบาลโพนทราย","5,398","4,177","568","536","136","1,968","14","6","0","1","1,020","381","0","0","61","16,173","77,180","12,419","49,418"
"11073  :  โรงพยาบาลอาจสามารถ","7,971","5,994","833","812","196","3,748","17","8","0","2","1,561","558","0","0","58","31,483","120,740","25,163","84,303"
"11074  :  โรงพยาบาลเมยวดี","3,557","3,139","201","212","162","1,512","11","4","0","0","736","253","0","0","21","12,709","60,292","10,303","38,593"
"11075  :  โรงพยาบาลศรีสมเด็จ","3,726","2,800","239","289","160","1,592","13","6","0","3","943","274","0","0","152","17,268","72,102","13,868","48,160"
"11076  :  โรงพยาบาลจังหาร","4,559","3,296","449","390","180","3,502","19","4","0","2","1,126","285","0","0","110","22,046","83,065","16,944","52,738"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","10,674","7,457","1,500","1,673","0","1,146","2","1","0","1","160","26","0","0","10","9,134","45,904","6,262","26,201"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","3,849","1,894","409","1,055","2","3,209","4","1","0","0","941","245","0","0","49","21,147","80,624","13,263","28,689"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","1,407","1,105","68","98","72","0","0","0","0","0","320","115","0","0","59","11,448","51,574","9,494","32,607"
"27989  :  โรงพยาบาลเชียงขวัญ","1,556","1,337","122","73","71","633","8","4","0","2","359","116","0","0","30","11,573","48,852","8,667","28,782"
"27990  :  โรงพยาบาลหนองฮี","1,995","1,559","164","261","87","1,392","10","3","0","1","596","154","0","0","36","11,158","58,298","8,692","34,668"
"10709  :  โรงพยาบาลกาฬสินธุ์","6,346","4,075","766","1,108","41","2,235","14","4","0","1","1,041","113","0","0","75","124,907","448,557","90,412","275,197"
"11077  :  โรงพยาบาลนามน","9,232","7,667","1,029","504","130","2,834","15","6","0","0","1,023","476","0","0","21","19,656","84,762","14,428","46,412"
"11078  :  โรงพยาบาลกมลาไสย","9,855","7,399","686","1,328","75","3,467","13","9","0","4","1,819","531","0","0","79","40,654","183,804","32,669","126,469"
"11079  :  โรงพยาบาลร่องคำ","4,675","3,884","312","458","68","1,831","13","5","0","9","1,032","285","0","0","116","10,654","55,057","8,898","36,096"
"11080  :  โรงพยาบาลเขาวง","9,516","8,526","263","619","102","4,345","29","8","0","1","1,806","595","0","0","223","28,264","142,874","20,842","82,586"
"11081  :  โรงพยาบาลยางตลาด","12,453","9,342","1,838","705","211","4,894","21","7","0","0","2,199","647","0","0","71","51,210","194,992","39,830","131,190"
"11082  :  โรงพยาบาลห้วยเม็ก","6,310","5,349","261","589","179","2,483","15","8","0","0","1,334","425","0","0","122","22,905","83,778","18,619","54,360"
"11083  :  โรงพยาบาลสหัสขันธ์","3,651","2,851","131","642","84","1,642","11","4","0","0","832","280","0","0","116","17,813","80,236","13,830","51,281"
"11084  :  โรงพยาบาลคำม่วง","6,574","5,212","458","846","269","2,814","15","7","0","20","1,177","509","0","0","145","27,737","123,453","22,114","79,261"
"11085  :  โรงพยาบาลท่าคันโท","9,883","7,280","1,473","1,053","88","2,893","14","7","0","1","1,456","640","0","0","200","21,350","100,248","15,472","53,236"
"11086  :  โรงพยาบาลหนองกุงศรี","5,877","5,136","213","520","59","2,177","13","8","0","4","1,064","372","0","0","126","32,498","125,636","26,572","82,845"
"11087  :  โรงพยาบาลสมเด็จ","9,514","7,179","848","1,393","2","3,147","9","6","0","3","1,641","405","0","0","164","35,005","150,178","25,870","83,857"
"11088  :  โรงพยาบาลห้วยผึ้ง","7,880","6,089","769","917","124","2,567","17","8","0","2","1,325","461","0","0","150","15,943","73,059","13,264","47,401"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","12,412","10,765","190","1,062","89","7,037","16","11","0","5","2,756","948","0","0","437","51,676","247,508","42,376","163,963"
"11965  :  โรงพยาบาลธีรวัฒน์","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","2,887","2,695","67","101","23","3,087","14","3","0","0","690","213","0","0","290","16,003","72,893","13,302","48,027"
"28789  :  โรงพยาบาลฆ้องชัย","2,752","2,094","142","313","70","1,003","5","4","0","0","679","127","0","0","115","12,949","61,010","10,241","37,421"
"28790  :  โรงพยาบาลดอนจาน","3,100","2,819","125","138","2","1,168","7","3","0","0","476","271","0","0","34","12,221","51,339","9,996","35,366"
"28791  :  โรงพยาบาลสามชัย","1,251","950","157","125","1","612","3","2","0","0","181","97","0","0","14","12,574","59,105","10,680","42,550"
"10710  :  โรงพยาบาลสกลนคร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","8,862","6,477","806","194","86","3,289","14","5","0","0","1,045","368","0","0","88","20,841","102,021","14,674","65,311"
"11090  :  โรงพยาบาลกุดบาก","3,976","3,036","343","526","88","1,476","3","3","0","3","733","227","0","0","22","19,128","81,193","13,380","46,930"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","5,444","3,628","665","963","0","2,683","13","6","0","0","1,050","386","0","0","78","28,791","130,528","23,464","94,794"
"11092  :  โรงพยาบาลพังโคน","13,183","10,113","949","1,440","299","4,083","13","7","0","0","1,995","677","0","0","184","34,474","139,523","24,853","86,893"
"11093  :  โรงพยาบาลวาริชภูมิ","6,960","5,312","255","824","6","3,076","14","8","0","5","1,542","396","0","0","338","22,953","97,645","18,502","66,924"
"11094  :  โรงพยาบาลนิคมน้ำอูน","2,770","2,304","134","204","0","977","8","4","0","0","477","244","0","0","71","8,442","37,518","5,762","20,580"
"11095  :  โรงพยาบาลวานรนิวาส","9,838","8,095","607","917","3","0","0","0","0","0","1,767","783","0","0","295","59,326","260,797","44,268","158,474"
"11096  :  โรงพยาบาลคำตากล้า","12,169","5,097","553","386","141","3,573","17","7","0","0","1,630","731","0","0","226","26,763","113,939","16,746","59,907"
"11097  :  โรงพยาบาลบ้านม่วง","5,844","4,358","452","727","110","2,727","11","6","0","3","1,008","304","0","0","42","38,736","151,315","27,818","86,883"
"11098  :  โรงพยาบาลอากาศอำนวย","10,513","7,846","1,024","516","267","3,647","15","4","0","0","1,974","646","0","0","213","36,280","160,416","28,935","109,557"
"11099  :  โรงพยาบาลส่องดาว","7,249","6,355","204","233","0","2,309","12","8","0","0","1,245","481","0","0","95","15,829","71,333","12,182","46,339"
"11100  :  โรงพยาบาลเต่างอย","2,139","1,792","89","171","0","891","4","2","0","2","440","160","0","0","43","14,798","54,922","10,156","29,892"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","6,615","5,161","1,095","287","116","2,827","12","6","0","1","1,368","493","0","0","251","22,912","101,152","16,720","61,036"
"11102  :  โรงพยาบาลเจริญศิลป์","8,527","7,381","391","642","227","2,516","10","7","0","2","1,079","753","0","0","131","20,658","91,613","16,160","58,563"
"11103  :  โรงพยาบาลโพนนาแก้ว","2,772","1,881","65","62","26","1,192","4","2","0","2","427","274","0","0","115","18,510","75,843","13,811","47,228"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","22,410","18,498","1,111","1,616","105","8,022","28","13","0","3","4,098","1,221","0","0","373","90,584","347,685","55,997","164,690"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","9,588","782","2,807","1,483","0","3,808","9","2","0","3","1,142","142","0","0","20","15,223","92,779","9,589","36,459"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","2,889","2,562","104","83","0","1,220","6","2","0","0","587","180","0","0","4","15,515","56,052","12,175","38,773"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","3,242","1,785","731","592","0","0","0","0","0","0","460","74","0","0","43","108,921","375,014","82,177","225,221"
"11104  :  โรงพยาบาลปลาปาก","6,814","5,734","640","412","0","3,638","17","10","0","13","1,085","414","0","0","143","26,698","158,926","17,102","80,807"
"11105  :  โรงพยาบาลท่าอุเทน","3,015","2,173","145","508","1","1,793","7","3","0","1","799","75","0","0","70","24,477","91,801","19,047","62,763"
"11106  :  โรงพยาบาลบ้านแพง","6,519","5,223","343","889","0","2,481","14","6","0","1","1,210","413","0","0","132","21,301","88,458","15,063","53,650"
"11107  :  โรงพยาบาลนาทม","2,350","2,038","123","181","0","1,192","5","2","0","4","371","237","0","0","20","12,902","55,125","10,164","36,408"
"11108  :  โรงพยาบาลเรณูนคร","5,915","4,277","275","1,167","0","2,914","16","7","0","0","1,379","308","0","0","151","27,013","125,178","18,733","63,994"
"11109  :  โรงพยาบาลนาแก","6,417","4,790","316","662","0","3,096","10","7","0","0","1,240","475","0","0","115","35,246","115,027","25,866","67,119"
"11110  :  โรงพยาบาลศรีสงคราม","6,044","5,094","177","680","0","2,917","10","6","0","4","1,090","486","0","1","98","38,049","151,843","29,298","94,997"
"11111  :  โรงพยาบาลนาหว้า","8,789","7,244","572","578","0","4,183","16","6","0","3","1,711","633","0","0","82","26,876","114,897","17,852","66,461"
"11112  :  โรงพยาบาลโพนสวรรค์","6,874","5,961","388","523","113","3,510","15","7","0","3","1,213","587","0","2","170","26,780","109,180","19,753","58,726"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","1,737","1,258","172","289","2","897","4","2","0","0","299","97","0","0","38","41,256","172,244","33,011","106,628"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","3,146","2,600","375","54","0","1,256","7","6","0","0","345","235","0","0","63","9,587","42,306","6,601","22,520"
"10712  :  โรงพยาบาลมุกดาหาร","19,947","12,747","1,747","3,478","160","17,147","34","14","0","0","3,578","1,583","0","0","38","87,044","325,542","57,840","180,582"
"11113  :  โรงพยาบาลนิคมคำสร้อย","4,295","3,407","174","708","91","1,821","12","4","0","3","876","362","0","0","157","22,395","89,198","16,855","55,645"
"11114  :  โรงพยาบาลดอนตาล","4,464","3,937","136","316","127","1,990","12","6","0","1","899","224","0","0","75","21,923","88,160","14,292","42,316"
"11115  :  โรงพยาบาลดงหลวง","6,551","4,816","1,556","173","141","2,197","12","5","0","5","925","518","0","0","194","16,644","69,366","12,080","37,303"
"11116  :  โรงพยาบาลคำชะอี","4,285","3,071","335","791","160","1,752","12","4","0","7","955","270","0","0","142","21,792","90,346","17,240","54,233"
"11117  :  โรงพยาบาลหว้านใหญ่","1,835","1,564","120","135","46","890","7","4","0","2","339","149","0","4","76","15,413","57,271","11,688","34,922"
"11118  :  โรงพยาบาลหนองสูง","1,875","1,206","158","498","64","803","8","2","0","1","493","117","0","0","75","15,353","77,731","12,599","54,058"
"06009  :  โรงพยาบาลแม่ตื่น","4,189","3,600","251","206","125","1,182","10","5","0","0","633","324","0","0","59","7,322","31,018","5,270","16,722"
"10713  :  โรงพยาบาลนครพิงค์","134","72","4","1","0","62","24","5","0","0","38","2","0","0","0","183,310","649,264","139,763","489,947"
"11119  :  โรงพยาบาลจอมทอง","12,896","9,540","565","1,252","634","5,079","20","8","0","0","4,299","441","0","0","567","75,374","368,403","57,522","206,739"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","8,073","6,805","366","713","183","3,545","19","10","0","0","2,000","479","0","0","342","27,921","105,851","21,607","63,919"
"11121  :  โรงพยาบาลเชียงดาว","9,502","6,283","1,565","853","0","6,804","16","9","0","0","2,519","430","0","0","356","41,397","154,271","30,049","101,289"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11124  :  โรงพยาบาลสะเมิง","4,385","3,473","335","507","0","1,837","11","4","0","0","1,145","262","0","0","278","15,662","63,468","11,576","39,119"
"11125  :  โรงพยาบาลฝาง","8,795","6,315","1,316","524","245","19,165","16","8","0","1","2,259","665","0","0","228","82,231","366,944","53,462","204,615"
"11126  :  โรงพยาบาลแม่อาย","2,731","2,179","179","290","88","2,272","10","3","0","1","772","168","0","0","18","38,482","139,666","27,131","84,639"
"11127  :  โรงพยาบาลพร้าว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","6,956","5,726","655","519","1","2,691","10","4","0","2","1,974","245","0","0","146","62,740","287,643","50,411","176,038"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11130  :  โรงพยาบาลสันทราย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11131  :  โรงพยาบาลหางดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11132  :  โรงพยาบาลฮอด","7,970","6,691","516","449","0","3,975","14","9","0","8","1,829","473","0","0","268","31,214","137,172","22,472","78,315"
"11133  :  โรงพยาบาลดอยเต่า","2,595","2,345","59","126","0","1,237","6","4","0","1","618","183","0","0","130","16,968","89,998","13,695","50,534"
"11134  :  โรงพยาบาลอมก๋อย","8,511","7,681","315","450","156","3,485","13","10","0","10","946","890","0","1","142","27,038","110,027","19,683","57,160"
"11135  :  โรงพยาบาลสารภี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","8","0","1","0","0","2,793","7","0","0","0","0","0","0","0","0","15,163","59,608","11,534","37,812"
"11137  :  โรงพยาบาลไชยปราการ","2,648","2,292","159","164","113","1,555","4","3","0","4","797","113","0","0","105","25,257","104,940","18,941","65,117"
"11138  :  โรงพยาบาลแม่วาง","4,005","2,957","313","278","0","4,901","44","0","0","0","1,155","87","0","0","100","23,423","84,386","17,190","55,257"
"11139  :  โรงพยาบาลแม่ออน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11507  :  โรงพยาบาลกองบิน 41","350","14","5","209","0","0","0","0","0","0","39","6","0","0","0","3,164","12,901","2,620","9,730"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","2,229","1,895","22","3","0","703","5","0","0","0","693","157","0","0","2","12,172","44,236","4,842","25,562"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","29","19","0","0","0","0","0","0","0","0","11","0","0","0","0","22,922","63,699","13,573","39,086"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","11,204","958","170","75","0","5,811","16","0","0","0","1,731","734","0","0","150","56,229","202,144","30,813","105,749"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","18,656","8,233","9,170","124","0","12,025","11","3","0","3","2,634","842","0","0","42","19,789","66,862","8,346","24,730"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","1,722","1,530","78","74","5","533","3","0","0","0","212","138","0","0","39","9,822","37,730","7,260","22,271"
"10714  :  โรงพยาบาลลำพูน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11140  :  โรงพยาบาลแม่ทา","7,065","4,973","1,311","423","0","3,910","13","6","0","0","1,493","351","0","0","47","22,286","100,023","18,717","74,095"
"11141  :  โรงพยาบาลบ้านโฮ่ง","6,357","4,575","600","946","0","3,593","11","5","0","0","2,094","251","0","0","77","36,621","161,968","30,544","105,899"
"11142  :  โรงพยาบาลลี้","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","4,358","3,612","332","270","115","1,802","10","6","0","2","830","250","0","0","112","15,940","83,555","13,498","58,439"
"11144  :  โรงพยาบาลป่าซาง","6,273","4,729","849","414","165","3,481","9","0","0","0","1,223","326","0","0","217","33,089","154,731","25,898","101,778"
"11145  :  โรงพยาบาลบ้านธิ","8,881","5,907","2,188","724","0","4,925","21","7","0","0","2,247","316","0","0","429","17,411","92,980","13,644","56,357"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","4,435","4,137","261","14","0","7,415","28","0","0","0","715","70","0","0","83","12,538","38,735","6,659","12,665"
"24956  :  โรงพยาบาลเวียงหนองล่อง","1,977","1,400","187","167","0","906","2","2","0","0","521","100","0","0","70","12,955","74,815","10,326","43,389"
"10672  :  โรงพยาบาลลำปาง","18,715","9,244","1,614","4,487","0","16,304","8","0","0","0","4,588","492","0","0","17","133,112","808,108","104,798","372,202"
"11146  :  โรงพยาบาลแม่เมาะ","10,561","6,276","2,268","1,848","167","7,834","13","3","0","2","2,411","613","0","0","254","30,241","132,247","21,080","75,015"
"11147  :  โรงพยาบาลเกาะคา","1,430","897","178","339","1","1,022","3","3","0","3","526","50","0","0","4","46,374","192,829","35,192","117,600"
"11148  :  โรงพยาบาลเสริมงาม","5,625","4,576","259","441","164","2,677","11","5","0","1","1,806","275","0","0","457","19,438","103,063","16,029","64,621"
"11149  :  โรงพยาบาลงาว","2,854","2,142","168","534","76","2,060","7","2","0","0","898","129","0","0","154","29,403","141,836","23,783","88,700"
"11150  :  โรงพยาบาลแจ้ห่ม","4,976","2,172","400","270","222","2,627","11","5","0","4","1,654","286","0","1","251","24,493","124,951","17,956","74,629"
"11151  :  โรงพยาบาลวังเหนือ","4,953","3,933","250","581","44","2,629","11","5","0","1","1,518","260","0","0","55","25,065","118,676","19,449","74,469"
"11152  :  โรงพยาบาลเถิน","4,438","3,470","345","590","0","3,202","7","4","0","1","1,344","264","0","0","113","34,801","169,740","28,441","119,799"
"11153  :  โรงพยาบาลแม่พริก","4,413","2,689","1,275","201","32","2,462","12","5","0","3","1,367","277","0","0","77","10,589","52,139","7,724","29,951"
"11154  :  โรงพยาบาลแม่ทะ","4,880","1,678","346","161","202","2,137","9","4","0","2","1,466","182","0","0","158","30,401","121,405","20,844","63,099"
"11155  :  โรงพยาบาลสบปราบ","7,323","6,318","485","402","286","3,396","16","8","0","5","2,363","460","0","0","226","17,429","90,943","14,136","55,448"
"11156  :  โรงพยาบาลห้างฉัตร","7,988","5,098","1,264","1,033","63","6,087","10","4","0","2","2,008","313","0","0","69","31,289","137,407","21,793","76,172"
"11157  :  โรงพยาบาลเมืองปาน","3,208","2,723","149","248","115","1,806","10","6","0","1","1,054","179","0","0","140","17,966","88,967","14,038","52,889"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","17,803","9,642","1,979","5,113","188","4,776","13","37","0","0","4,469","431","0","0","5","138,726","659,078","86,774","324,459"
"11158  :  โรงพยาบาลตรอน","5,652","2,857","1,666","430","202","2,356","10","6","0","0","1,478","269","0","0","1","19,278","100,989","14,557","61,371"
"11159  :  โรงพยาบาลท่าปลา","5,315","4,103","288","362","150","2,796","14","7","0","0","1,323","363","0","0","0","21,787","101,663","15,651","53,992"
"11160  :  โรงพยาบาลน้ำปาด","4,047","1,944","1,528","572","93","2,082","6","4","0","0","1,125","222","0","0","163","19,873","99,017","15,070","55,504"
"11161  :  โรงพยาบาลฟากท่า","3,551","2,536","211","490","112","1,697","11","7","0","1","1,068","213","0","0","111","8,902","42,735","6,798","26,334"
"11162  :  โรงพยาบาลบ้านโคก","3,071","2,014","764","225","1","1,898","7","4","0","0","588","200","0","0","0","9,442","36,455","7,461","23,377"
"11163  :  โรงพยาบาลพิชัย","5,157","4,061","329","767","211","2,855","9","7","0","0","1,394","276","0","0","1","35,230","169,199","27,042","111,836"
"11164  :  โรงพยาบาลลับแล","6,762","5,289","1,130","135","136","3,428","8","2","0","0","1,811","275","0","0","6","30,626","131,184","19,144","67,689"
"11165  :  โรงพยาบาลทองแสนขัน","4,641","2,782","318","274","118","2,003","8","5","0","2","987","301","0","0","4","16,783","84,240","11,920","51,880"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","2,236","596","45","295","0","476","1","0","0","0","41","17","0","0","0","22,078","120,238","17,260","95,019"
"10715  :  โรงพยาบาลแพร่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11166  :  โรงพยาบาลร้องกวาง","3,557","3,002","219","305","113","1,609","9","3","0","1","909","203","0","0","107","30,130","123,295","23,745","77,523"
"11167  :  โรงพยาบาลลอง","7,392","6,167","586","491","163","4,004","12","9","0","3","2,194","374","0","0","369","30,283","128,484","20,589","66,962"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11170  :  โรงพยาบาลสอง","7,294","5,716","503","1,006","183","4,492","16","6","0","3","2,591","350","0","0","308","24,936","117,280","18,284","65,752"
"11171  :  โรงพยาบาลวังชิ้น","3,109","2,666","144","296","0","1,942","6","6","0","0","1,006","200","0","0","3","23,124","112,621","19,463","75,595"
"11172  :  โรงพยาบาลหนองม่วงไข่","2,312","1,712","155","392","100","1,191","6","2","0","3","681","122","0","0","140","15,574","72,763","11,925","48,011"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","8,615","7,485","386","552","0","4,306","11","17","0","0","2,020","361","0","0","520","25,208","116,369","17,985","72,006"
"10716  :  โรงพยาบาลน่าน","19,157","8,716","1,902","169","0","38,260","32","0","0","0","5,005","780","0","2","7","117,122","427,479","93,448","300,590"
"11173  :  โรงพยาบาลแม่จริม","2,501","2,051","228","198","76","1,007","8","5","0","0","620","127","0","0","3","9,683","43,972","7,851","27,236"
"11174  :  โรงพยาบาลบ้านหลวง","1,918","1,611","71","232","72","903","5","2","0","2","414","107","0","0","101","7,835","41,660","5,571","21,257"
"11175  :  โรงพยาบาลนาน้อย","3,821","2,596","166","927","131","1,944","12","6","0","2","1,303","223","0","0","137","18,800","84,383","14,868","51,188"
"11176  :  โรงพยาบาลท่าวังผา","3,307","2,306","188","752","101","1,648","7","4","0","3","906","199","0","0","113","26,973","122,756","22,090","87,740"
"11177  :  โรงพยาบาลเวียงสา","7,745","3,378","954","1,543","172","3,290","15","6","0","2","2,510","347","0","0","228","37,188","137,478","27,909","88,186"
