"โรงพยาบาล","จำนวนประชากรในเขตรับผิดชอบ","จำนวนประชากรสิทธิหลักประกันสุขภาพถ้วนหน้า","จำนวนประชากรสิทธิประกันสังคม","จำนวนประชากรสิทธิข้าราชการ","จำนวนอสม.","จำนวนหลังคาเรือน","จำนวนหมู่บ้าน","จำนวนโรงเรียน","จำนวนนักเรียน","จำนวนศูนย์เด็กเล็ก","จำนวนประชากรอายุ 60 ปี ขึ้นไป","จำนวนประชากรอายุ 0 ถึง 5 ปี","จำนวนอาสาสมัครประจำครอบครัว(อสค.)","จำนวนผู้ช่วยเหลือดูแลผู้สูงอายุที่มีภาวะพึ่งพิง(Caregiver)","จำนวนผู้พิการ","จำนวนผู้รับบริการทั้งหมดที่มารับบริการ(คน)","จำนวนผู้รับบริการทั้งหมดที่มารับบริการ(ครั้ง)","จำนวนผู้ป่วยนอกทั้งหมดที่มารับบริการ(คน)","จำนวนผู้ป่วยนอกทั้งหมดที่มารับบริการ(ครั้ง)"
"11062  :  โรงพยาบาลปทุมรัตต์","6,282","4,874","343","1,053","175","2,858","15","8","0","5","1,591","502","0","0","176","24,341","112,029","18,502","76,208"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","10,003","7,274","404","945","236","3,589","15","6","0","4","2,132","529","0","0","199","36,100","153,445","27,778","97,665"
"11064  :  โรงพยาบาลธวัชบุรี","4,710","3,680","497","263","156","1,998","10","4","0","0","1,097","264","0","0","19","25,026","87,114","19,266","59,206"
"11065  :  โรงพยาบาลพนมไพร","7,142","5,735","391","924","222","3,449","19","7","0","0","1,678","386","0","0","9","31,028","127,846","22,990","71,603"
"11066  :  โรงพยาบาลโพนทอง","10,557","8,384","632","1,407","283","4,628","20","11","0","3","1,980","741","0","0","221","58,119","248,161","43,574","153,073"
"11067  :  โรงพยาบาลโพธิ์ชัย","6,005","5,292","321","378","257","2,273","16","7","0","4","1,119","358","0","0","88","23,768","98,585","17,800","67,261"
"11068  :  โรงพยาบาลหนองพอก","6,593","5,842","163","501","243","3,668","20","7","0","3","1,323","474","0","0","170","28,141","115,720","19,428","68,208"
"11069  :  โรงพยาบาลเสลภูมิ","7,450","5,856","500","1,034","205","3,860","22","12","0","1","1,861","417","0","0","95","47,031","191,407","35,919","127,339"
"11070  :  โรงพยาบาลสุวรรณภูมิ","14,260","8,315","933","1,926","403","6,831","21","13","0","10","3,407","875","0","0","81","59,866","270,583","42,573","142,307"
"11071  :  โรงพยาบาลเมืองสรวง","3,338","2,648","277","381","80","1,181","9","5","0","0","817","218","0","0","44","14,220","58,883","10,753","36,760"
"11072  :  โรงพยาบาลโพนทราย","5,029","3,972","383","629","149","2,020","14","6","0","1","1,081","327","0","0","57","14,850","68,929","11,748","44,612"
"11073  :  โรงพยาบาลอาจสามารถ","7,850","5,757","914","766","194","3,820","17","8","0","2","1,638","520","0","0","57","29,585","108,732","23,301","74,526"
"11074  :  โรงพยาบาลเมยวดี","3,605","3,163","196","239","160","1,527","11","4","0","0","775","256","0","0","21","12,367","57,422","9,491","35,214"
"11075  :  โรงพยาบาลศรีสมเด็จ","3,768","2,852","201","294","194","1,603","13","6","0","3","956","279","0","0","148","19,666","74,798","14,230","47,402"
"11076  :  โรงพยาบาลจังหาร","4,742","3,419","498","419","249","3,560","19","4","0","2","1,189","266","0","0","110","22,213","80,487","16,718","48,522"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","10,722","7,304","1,485","1,806","0","1,157","2","1","0","1","193","23","0","0","5","8,571","41,923","5,810","20,399"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","4,647","2,741","397","753","2","3,237","4","1","0","0","867","464","0","0","40","20,989","83,691","12,205","24,820"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","1,180","962","86","100","71","0","0","0","0","0","320","95","0","0","51","11,030","47,626","8,919","30,669"
"27989  :  โรงพยาบาลเชียงขวัญ","1,535","1,335","115","58","68","640","8","4","0","2","386","110","0","0","27","13,314","55,283","9,780","30,484"
"27990  :  โรงพยาบาลหนองฮี","2,016","1,576","176","254","91","1,449","10","3","0","1","604","156","0","0","36","11,551","56,304","9,095","31,544"
"10709  :  โรงพยาบาลกาฬสินธุ์","6,561","4,266","788","1,043","43","2,309","14","4","0","1","1,152","158","0","0","74","116,556","395,288","81,979","238,335"
"11077  :  โรงพยาบาลนามน","6,846","6,304","190","329","229","2,868","15","6","0","0","996","501","0","0","20","17,764","76,404","13,805","45,051"
"11078  :  โรงพยาบาลกมลาไสย","9,619","7,327","638","1,203","75","3,635","13","9","0","4","1,795","499","0","0","187","36,769","168,875","29,082","114,149"
"11079  :  โรงพยาบาลร่องคำ","4,304","3,508","263","525","67","1,839","13","5","0","9","1,041","278","0","0","140","10,920","52,995","9,130","34,407"
"11080  :  โรงพยาบาลเขาวง","9,473","8,360","228","753","101","4,364","29","8","0","1","1,872","558","0","0","210","26,131","127,991","19,897","77,078"
"11081  :  โรงพยาบาลยางตลาด","12,489","9,248","1,861","666","208","4,920","21","7","0","0","2,329","572","0","0","70","48,908","184,873","37,881","123,184"
"11082  :  โรงพยาบาลห้วยเม็ก","6,333","5,435","291","474","179","2,498","15","10","0","0","1,394","385","0","0","194","22,235","78,304","17,814","48,360"
"11083  :  โรงพยาบาลสหัสขันธ์","3,659","2,805","160","660","85","1,706","11","4","0","0","849","276","0","0","112","17,904","76,241","13,704","48,183"
"11084  :  โรงพยาบาลคำม่วง","6,631","5,685","341","524","267","2,826","15","7","0","20","1,237","517","0","0","140","26,114","110,262","21,024","73,848"
"11085  :  โรงพยาบาลท่าคันโท","8,634","6,949","498","1,153","151","2,916","14","7","0","1","1,567","637","0","0","186","19,989","98,446","15,497","54,007"
"11086  :  โรงพยาบาลหนองกุงศรี","5,988","5,042","320","615","59","2,184","13","8","0","4","1,141","354","0","0","122","30,001","123,173","23,970","76,492"
"11087  :  โรงพยาบาลสมเด็จ","8,407","6,402","714","1,216","2","3,212","9","6","0","3","1,557","395","0","0","151","34,106","147,798","24,168","82,452"
"11088  :  โรงพยาบาลห้วยผึ้ง","7,863","6,116","830","831","127","2,643","17","8","0","2","1,382","430","0","0","276","16,045","73,959","12,438","46,030"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","11,487","9,953","168","1,007","88","7,090","16","11","0","5","2,745","810","0","0","379","52,186","235,760","43,113","156,533"
"11965  :  โรงพยาบาลธีรวัฒน์","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","3,036","2,785","111","104","23","3,091","14","3","0","0","722","185","0","0","279","15,905","80,874","13,789","55,865"
"28789  :  โรงพยาบาลฆ้องชัย","2,711","2,033","141","302","68","1,004","5","4","0","0","678","122","0","0","98","12,431","58,998","9,625","36,951"
"28790  :  โรงพยาบาลดอนจาน","3,087","2,713","174","173","74","1,173","7","3","0","0","501","275","0","0","33","11,706","52,145","9,328","34,737"
"28791  :  โรงพยาบาลสามชัย","1,290","975","138","153","4","615","3","2","0","0","197","95","0","0","14","12,283","54,568","10,145","39,537"
"10710  :  โรงพยาบาลสกลนคร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","8,650","6,709","727","173","82","3,351","14","5","0","0","1,122","359","0","0","81","18,804","90,129","14,090","60,850"
"11090  :  โรงพยาบาลกุดบาก","4,126","3,132","388","538","91","1,497","3","3","0","3","789","229","0","0","21","17,436","71,958","12,969","43,442"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","5,394","3,594","641","964","0","2,683","13","6","0","0","1,109","358","0","0","76","25,310","114,704","20,175","82,669"
"11092  :  โรงพยาบาลพังโคน","11,219","8,796","205","738","290","4,115","13","7","0","0","2,066","605","0","0","166","32,893","127,364","23,958","79,689"
"11093  :  โรงพยาบาลวาริชภูมิ","6,529","4,967","165","618","6","3,115","14","8","0","5","1,512","400","0","0","307","23,096","91,504","17,293","59,985"
"11094  :  โรงพยาบาลนิคมน้ำอูน","2,696","2,223","201","146","0","994","8","4","0","0","500","234","0","0","68","7,687","32,960","5,400","18,765"
"11095  :  โรงพยาบาลวานรนิวาส","11,612","9,602","743","880","3","0","0","0","0","0","2,110","844","0","0","318","55,468","223,287","41,853","137,249"
"11096  :  โรงพยาบาลคำตากล้า","12,108","8,494","769","525","138","3,631","17","7","0","0","1,726","663","0","0","227","24,584","102,978","14,828","59,012"
"11097  :  โรงพยาบาลบ้านม่วง","5,794","4,330","437","766","109","2,750","11","6","0","3","1,054","262","0","0","40","34,701","133,880","24,753","78,165"
"11098  :  โรงพยาบาลอากาศอำนวย","10,631","7,551","979","435","265","3,740","15","4","0","0","2,050","648","0","0","210","37,287","156,988","27,904","105,107"
"11099  :  โรงพยาบาลส่องดาว","7,276","6,327","178","213","0","2,316","12","8","0","0","1,318","481","0","0","92","15,758","65,365","11,655","41,940"
"11100  :  โรงพยาบาลเต่างอย","2,104","1,718","129","195","0","919","4","2","0","2","459","147","0","0","41","15,905","54,361","10,160","28,764"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","6,814","5,284","1,072","306","115","2,880","12","6","0","1","1,449","458","0","0","243","22,396","90,289","16,475","55,635"
"11102  :  โรงพยาบาลเจริญศิลป์","8,701","7,431","456","689","226","2,545","10","7","0","2","1,163","719","0","0","128","19,524","81,476","15,905","51,647"
"11103  :  โรงพยาบาลโพนนาแก้ว","2,807","1,629","94","57","27","1,233","4","2","0","2","442","262","0","0","109","17,076","71,582","12,652","44,293"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","22,379","17,623","2,108","1,588","150","8,117","28","13","0","3","4,391","1,065","0","0","373","83,719","299,196","48,866","137,690"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","9,393","694","2,783","1,483","0","3,814","9","2","0","3","1,238","121","0","0","21","13,523","96,532","8,517","36,625"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","2,834","2,513","97","75","0","1,230","6","2","0","0","606","154","0","0","4","15,635","55,645","12,250","38,920"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","2,522","1,453","572","411","0","0","0","0","0","0","340","122","0","0","27","98,332","330,905","70,410","195,065"
"11104  :  โรงพยาบาลปลาปาก","6,991","5,878","650","406","0","3,776","18","10","0","13","1,101","485","0","0","132","23,301","94,231","16,459","50,373"
"11105  :  โรงพยาบาลท่าอุเทน","3,505","2,247","574","531","1","1,834","7","3","0","1","804","128","0","0","65","23,604","85,598","18,580","59,534"
"11106  :  โรงพยาบาลบ้านแพง","6,545","4,996","285","809","0","2,488","14","6","0","1","1,298","381","0","0","133","17,368","72,795","13,177","45,219"
"11107  :  โรงพยาบาลนาทม","2,461","2,079","164","214","0","1,213","5","3","0","4","410","220","0","0","20","12,761","53,096","10,563","38,411"
"11108  :  โรงพยาบาลเรณูนคร","5,957","4,212","293","1,273","0","3,136","16","7","0","0","1,437","295","0","0","150","24,681","116,619","18,234","61,359"
"11109  :  โรงพยาบาลนาแก","6,269","4,565","363","880","0","3,300","11","7","0","0","1,242","400","0","0","106","32,785","108,349","24,463","63,725"
"11110  :  โรงพยาบาลศรีสงคราม","6,010","4,953","196","788","0","2,966","10","6","0","4","1,137","440","0","0","96","34,504","133,971","27,328","82,179"
"11111  :  โรงพยาบาลนาหว้า","7,964","6,895","352","717","214","4,211","16","6","0","3","1,599","615","0","0","78","24,167","107,220","19,076","63,779"
"11112  :  โรงพยาบาลโพนสวรรค์","6,828","6,122","359","339","143","3,606","15","7","0","3","1,313","502","0","2","166","26,592","103,562","21,952","63,352"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","1,455","1,147","119","141","2","944","4","2","0","0","266","89","0","0","35","38,706","152,970","30,580","93,902"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","3,299","2,683","441","154","0","1,281","7","6","0","0","384","256","0","0","62","9,402","42,149","6,375","23,088"
"10712  :  โรงพยาบาลมุกดาหาร","20,023","13,165","1,616","2,920","159","17,809","34","14","0","14","3,739","1,401","0","0","33","88,417","312,656","56,507","173,193"
"11113  :  โรงพยาบาลนิคมคำสร้อย","4,279","3,396","159","717","82","1,902","12","4","0","3","925","303","0","0","151","20,846","80,185","15,511","50,720"
"11114  :  โรงพยาบาลดอนตาล","4,648","4,163","177","222","198","2,016","12","6","0","1","974","219","0","0","77","19,523","75,912","11,769","34,643"
"11115  :  โรงพยาบาลดงหลวง","6,438","4,655","1,610","169","139","2,238","12","6","0","5","939","482","0","0","183","15,818","60,917","10,003","30,672"
"11116  :  โรงพยาบาลคำชะอี","4,373","3,125","399","824","170","1,865","12","4","0","7","1,003","274","0","0","136","21,234","85,522","15,801","50,646"
"11117  :  โรงพยาบาลหว้านใหญ่","1,412","1,177","110","102","43","916","7","4","0","2","259","130","0","3","50","14,719","50,681","11,226","31,239"
"11118  :  โรงพยาบาลหนองสูง","1,863","1,229","124","497","63","820","8","2","0","1","528","110","0","0","68","14,577","70,913","11,911","48,261"
"06009  :  โรงพยาบาลแม่ตื่น","4,281","3,449","494","214","124","1,191","10","5","0","0","647","326","0","0","56","7,054","27,622","4,892","13,791"
"10713  :  โรงพยาบาลนครพิงค์","176","51","0","0","0","63","24","5","0","0","24","27","0","0","0","182,139","633,606","132,215","459,167"
"11119  :  โรงพยาบาลจอมทอง","12,655","9,178","564","1,389","630","5,118","20","8","0","0","4,449","417","0","0","707","71,825","346,519","53,644","184,632"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","7,964","6,594","400","773","186","3,582","19","9","0","0","2,105","428","0","0","353","26,950","99,646","19,881","57,896"
"11121  :  โรงพยาบาลเชียงดาว","9,302","6,491","1,217","874","0","6,809","16","9","0","0","2,602","376","0","0","359","40,997","148,494","27,797","91,437"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11124  :  โรงพยาบาลสะเมิง","4,343","3,525","312","437","0","1,843","11","4","0","0","1,171","237","0","0","270","15,526","59,650","10,960","35,024"
"11125  :  โรงพยาบาลฝาง","23","9","1","1","0","11,703","0","0","0","0","1","4","0","0","0","82,523","337,915","51,123","182,037"
"11126  :  โรงพยาบาลแม่อาย","2,726","2,191","178","284","151","2,308","10","3","0","1","841","155","0","0","20","39,100","130,696","26,142","77,081"
"11127  :  โรงพยาบาลพร้าว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","5,794","4,999","553","238","1","2,699","10","4","0","2","1,805","211","0","0","127","59,732","264,915","47,705","160,556"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11130  :  โรงพยาบาลสันทราย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11131  :  โรงพยาบาลหางดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11132  :  โรงพยาบาลฮอด","7,872","6,679","491","414","0","4,003","14","9","0","8","1,912","380","0","0","301","29,212","121,411","21,269","68,830"
"11133  :  โรงพยาบาลดอยเต่า","2,843","2,458","83","180","71","1,277","6","4","0","1","678","207","0","0","136","16,892","82,169","13,182","46,442"
"11134  :  โรงพยาบาลอมก๋อย","8,584","7,705","366","484","158","3,513","13","11","0","10","958","853","0","1","172","27,055","104,418","19,859","59,961"
"11135  :  โรงพยาบาลสารภี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","15","0","1","0","0","2,793","7","0","0","0","0","0","0","0","0","14,405","55,062","10,806","34,674"
"11137  :  โรงพยาบาลไชยปราการ","2,624","2,290","170","130","111","1,558","4","3","0","4","875","91","0","0","109","24,922","99,229","17,908","61,062"
"11138  :  โรงพยาบาลแม่วาง","3,893","2,917","300","258","0","0","0","0","0","0","1,194","76","0","0","86","22,410","77,296","15,131","47,800"
"11139  :  โรงพยาบาลแม่ออน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11507  :  โรงพยาบาลกองบิน 41","353","15","4","213","0","0","0","0","0","0","46","4","0","0","0","3,131","12,233","2,536","9,182"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","2,128","1,998","16","3","0","736","15","0","0","0","668","118","0","0","11","11,656","42,682","5,134","26,549"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","9,788","5,600","41","7","0","0","0","0","0","0","2,699","797","0","0","33","21,222","52,236","10,831","31,032"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","7,640","169","59","25","0","5,807","14","1","0","0","1,685","221","0","0","139","45,827","180,721","27,743","93,147"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","11,050","6,197","3,101","112","0","12,122","11","3","0","3","2,076","559","0","0","27","19,772","71,525","7,889","25,691"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","1,732","1,552","59","81","5","536","3","0","0","0","219","132","0","0","38","8,914","33,735","6,788","20,781"
"10714  :  โรงพยาบาลลำพูน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11140  :  โรงพยาบาลแม่ทา","6,792","4,769","1,284","410","0","3,947","13","6","0","0","1,548","286","0","0","45","21,556","97,709","18,513","74,454"
"11141  :  โรงพยาบาลบ้านโฮ่ง","5,774","4,201","425","864","0","3,634","11","5","0","0","2,098","227","0","0","63","24,851","125,197","20,208","81,173"
"11142  :  โรงพยาบาลลี้","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","4,193","3,475","310","266","114","1,804","10","6","0","2","801","273","0","0","103","14,682","71,958","12,651","51,835"
"11144  :  โรงพยาบาลป่าซาง","6,305","4,828","830","417","163","3,539","9","0","0","0","1,266","321","0","0","236","30,321","141,804","24,287","93,692"
"11145  :  โรงพยาบาลบ้านธิ","8,742","6,016","1,959","691","0","5,054","21","7","0","0","2,325","297","0","0","389","18,188","90,643","13,675","52,962"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","3,563","3,206","160","0","0","7,415","28","0","0","0","479","40","0","0","36","13,484","45,944","5,431","10,656"
"24956  :  โรงพยาบาลเวียงหนองล่อง","1,967","1,004","193","107","67","922","2","2","0","0","547","94","0","0","63","13,296","79,654","10,749","44,249"
"10672  :  โรงพยาบาลลำปาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","10,544","5,899","2,584","1,840","162","8,172","13","3","0","2","2,582","613","0","0","276","29,561","127,957","20,472","69,947"
"11147  :  โรงพยาบาลเกาะคา","1,421","878","182","332","2","1,027","3","3","0","1","554","51","0","0","5","43,004","174,644","34,361","112,144"
"11148  :  โรงพยาบาลเสริมงาม","5,580","4,442","247","441","165","2,706","11","5","0","1","1,855","254","0","0","419","18,763","92,107","15,403","58,731"
"11149  :  โรงพยาบาลงาว","2,901","2,175","178","514","75","2,160","7","2","0","0","992","123","0","0","152","27,153","120,000","22,177","80,212"
"11150  :  โรงพยาบาลแจ้ห่ม","5,062","2,873","468","363","215","2,706","11","5","0","4","1,730","264","0","1","247","22,870","110,003","16,722","66,595"
"11151  :  โรงพยาบาลวังเหนือ","4,766","3,722","255","601","45","2,682","11","6","0","1","1,607","219","0","0","55","23,075","103,601","18,340","64,585"
"11152  :  โรงพยาบาลเถิน","4,548","3,530","366","588","0","3,313","7","4","0","1","1,396","254","0","0","112","34,274","164,343","26,956","114,554"
"11153  :  โรงพยาบาลแม่พริก","4,483","2,815","1,187","239","32","2,496","12","5","0","3","1,438","264","0","0","77","9,530","45,566","7,582","29,374"
"11154  :  โรงพยาบาลแม่ทะ","4,858","2,600","358","191","202","2,156","9","4","0","2","1,513","157","0","0","148","26,797","95,442","17,648","48,213"
"11155  :  โรงพยาบาลสบปราบ","7,390","6,319","515","395","287","3,420","16","8","0","5","2,463","416","0","0","233","16,598","83,660","12,897","47,637"
"11156  :  โรงพยาบาลห้างฉัตร","8,029","5,255","1,297","1,024","64","6,123","10","4","0","2","2,142","297","0","0","64","30,939","117,890","20,868","65,500"
"11157  :  โรงพยาบาลเมืองปาน","3,351","2,812","161","242","116","1,816","10","6","0","1","1,155","161","0","0","144","17,487","82,417","14,087","52,282"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","17,251","9,056","2,210","5,042","165","5,938","16","37","0","0","4,496","316","0","0","3","137,619","634,379","88,442","308,952"
"11158  :  โรงพยาบาลตรอน","5,682","3,220","1,385","526","201","2,470","10","7","0","0","1,545","239","0","0","1","17,721","88,781","11,953","47,985"
"11159  :  โรงพยาบาลท่าปลา","5,326","4,154","355","262","152","2,853","14","8","0","0","1,355","361","0","0","1","20,738","93,961","14,941","50,526"
"11160  :  โรงพยาบาลน้ำปาด","4,096","1,248","2,406","435","114","2,125","6","4","0","0","1,195","227","0","0","216","19,140","89,743","13,918","51,455"
"11161  :  โรงพยาบาลฟากท่า","3,458","2,271","219","513","113","1,723","11","7","0","1","1,085","203","0","0","96","8,903","39,168","6,328","23,157"
"11162  :  โรงพยาบาลบ้านโคก","2,963","1,938","719","211","1","1,899","7","4","0","0","613","167","0","0","0","8,746","34,738","6,368","20,503"
"11163  :  โรงพยาบาลพิชัย","5,069","4,030","300","729","228","2,924","9","7","0","0","1,454","288","0","0","204","33,284","149,527","23,863","98,808"
"11164  :  โรงพยาบาลลับแล","6,477","4,925","1,257","167","137","3,441","8","1","0","0","1,885","227","0","0","5","29,067","116,916","16,877","54,326"
"11165  :  โรงพยาบาลทองแสนขัน","4,715","2,330","284","271","126","2,094","8","5","0","2","1,036","286","0","0","199","14,822","73,893","11,145","44,070"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","2,266","1,729","77","430","0","489","1","0","0","0","47","13","0","0","0","23,108","117,795","17,944","91,796"
"10715  :  โรงพยาบาลแพร่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11166  :  โรงพยาบาลร้องกวาง","3,511","2,997","214","263","113","1,610","9","3","0","3","949","186","0","0","106","28,146","108,209","21,857","68,259"
"11167  :  โรงพยาบาลลอง","7,448","5,816","620","861","163","4,034","12","9","0","3","2,332","356","0","0","363","27,206","108,208","18,411","57,646"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11170  :  โรงพยาบาลสอง","7,274","6,017","425","745","182","4,561","16","6","0","3","2,679","335","0","0","302","23,536","104,463","17,663","60,278"
"11171  :  โรงพยาบาลวังชิ้น","3,216","2,640","195","376","0","1,946","6","6","0","0","1,088","204","0","0","3","22,110","104,909","18,496","71,616"
"11172  :  โรงพยาบาลหนองม่วงไข่","2,294","1,665","179","411","99","1,198","6","2","0","3","705","124","0","0","135","15,114","68,631","11,305","43,653"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","8,535","7,116","468","764","0","4,353","11","17","0","0","2,126","367","0","0","505","23,950","109,666","17,560","66,765"
"10716  :  โรงพยาบาลน่าน","17,448","8,589","1,808","166","0","39,230","32","0","0","0","4,846","703","0","2","9","112,889","404,631","87,224","276,459"
"11173  :  โรงพยาบาลแม่จริม","2,474","2,035","210","206","76","1,011","8","5","0","0","641","106","0","0","3","9,455","41,459","7,119","24,270"
"11174  :  โรงพยาบาลบ้านหลวง","1,924","1,610","72","240","72","903","5","2","0","2","460","98","0","0","101","13,603","64,731","9,951","35,297"
"11175  :  โรงพยาบาลนาน้อย","3,830","2,738","238","808","131","1,958","12","6","0","2","1,381","193","0","0","132","17,985","72,138","13,791","45,054"
"11176  :  โรงพยาบาลท่าวังผา","3,271","2,283","209","720","99","1,652","7","4","0","3","962","178","0","0","108","25,407","108,826","21,247","79,012"
"11177  :  โรงพยาบาลเวียงสา","7,815","3,655","1,305","1,598","170","3,307","15","6","0","2","2,647","304","0","0","218","32,904","117,858","25,560","77,688"
"11178  :  โรงพยาบาลทุ่งช้าง","2,589","2,141","139","239","96","1,358","7","6","0","5","642","170","0","0","65","11,514","50,374","8,832","30,841"
"11179  :  โรงพยาบาลเชียงกลาง","3,020","2,160","392","376","114","1,592","7","3","0","1","1,056","174","0","0","104","16,647","73,738","13,948","50,462"
"11180  :  โรงพยาบาลนาหมื่น","3,053","1,670","99","464","84","1,536","14","5","0","0","1,083","177","0","0","120","8,491","40,556","6,788","23,839"
"11181  :  โรงพยาบาลสันติสุข","3,172","2,777","184","190","138","1,567","8","4","0","2","839","219","0","0","88","10,255","52,600","8,147","30,846"
"11182  :  โรงพยาบาลบ่อเกลือ","1,956","1,566","93","101","47","738","8","4","0","0","307","130","0","0","27","7,754","26,314","5,666","15,098"
"11183  :  โรงพยาบาลสองแคว","2,023","906","110","142","55","1,090","7","3","0","0","536","136","0","0","14","6,161","25,477","4,880","15,193"
