"โรงพยาบาล","จำนวนประชากรในเขตรับผิดชอบ","จำนวนประชากรสิทธิหลักประกันสุขภาพถ้วนหน้า","จำนวนประชากรสิทธิประกันสังคม","จำนวนประชากรสิทธิข้าราชการ","จำนวนอสม.","จำนวนหลังคาเรือน","จำนวนหมู่บ้าน","จำนวนโรงเรียน","จำนวนนักเรียน","จำนวนศูนย์เด็กเล็ก","จำนวนประชากรอายุ 60 ปี ขึ้นไป","จำนวนประชากรอายุ 0 ถึง 5 ปี","จำนวนอาสาสมัครประจำครอบครัว(อสค.)","จำนวนผู้ช่วยเหลือดูแลผู้สูงอายุที่มีภาวะพึ่งพิง(Caregiver)","จำนวนผู้พิการ","จำนวนผู้รับบริการทั้งหมดที่มารับบริการ(คน)","จำนวนผู้รับบริการทั้งหมดที่มารับบริการ(ครั้ง)","จำนวนผู้ป่วยนอกทั้งหมดที่มารับบริการ(คน)","จำนวนผู้ป่วยนอกทั้งหมดที่มารับบริการ(ครั้ง)"
"27990  :  โรงพยาบาลหนองฮี","2,098","1,452","124","243","80","1,553","10","3","0","1","619","118","0","0","34","15,733","61,442","6,199","19,147"
"10709  :  โรงพยาบาลกาฬสินธุ์","6,430","0","0","0","41","2,324","15","4","0","1","1,316","129","0","0","69","173,074","451,051","66,898","139,661"
"11077  :  โรงพยาบาลนามน","6,679","0","0","0","227","2,941","15","6","0","0","1,112","366","0","0","19","24,036","75,243","9,583","23,232"
"11078  :  โรงพยาบาลกมลาไสย","9,901","0","0","0","74","3,739","13","9","0","4","2,049","395","0","0","174","49,936","159,092","25,090","71,334"
"11079  :  โรงพยาบาลร่องคำ","3,969","0","0","0","56","1,891","13","5","0","9","1,083","232","0","0","124","15,976","52,034","6,851","17,978"
"11080  :  โรงพยาบาลเขาวง","9,411","0","0","0","99","4,376","29","8","0","1","1,999","449","0","0","192","31,394","145,096","14,928","46,959"
"11081  :  โรงพยาบาลยางตลาด","11,953","0","0","0","200","5,007","21","7","0","0","2,660","428","0","0","70","100,801","281,094","28,594","86,261"
"11082  :  โรงพยาบาลห้วยเม็ก","6,422","0","0","0","176","2,531","15","10","0","0","1,559","311","0","0","186","30,993","93,719","14,260","31,448"
"11083  :  โรงพยาบาลสหัสขันธ์","3,790","0","0","0","84","1,834","11","4","0","0","961","236","0","0","107","25,531","78,783","9,205","22,496"
"11084  :  โรงพยาบาลคำม่วง","6,967","0","0","0","252","2,852","15","7","0","20","1,409","436","0","0","137","34,208","110,562","15,795","44,181"
"11085  :  โรงพยาบาลท่าคันโท","8,628","0","0","0","149","2,974","14","7","0","1","1,695","556","0","0","169","25,962","95,273","11,108","27,588"
"11086  :  โรงพยาบาลหนองกุงศรี","6,015","0","0","0","59","2,199","13","8","0","4","1,251","316","0","0","114","44,575","139,527","15,240","36,247"
"11087  :  โรงพยาบาลสมเด็จ","7,975","0","0","0","2","3,319","9","6","0","3","1,554","336","0","0","133","41,948","145,190","19,071","52,148"
"11088  :  โรงพยาบาลห้วยผึ้ง","7,933","0","0","0","105","2,716","17","8","0","2","1,538","368","0","0","267","21,245","65,647","9,005","22,629"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","11,637","0","0","0","80","7,203","16","11","0","5","2,972","654","0","0","349","69,804","226,867","29,211","77,582"
"11965  :  โรงพยาบาลธีรวัฒน์","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","3,058","0","0","0","23","3,115","14","3","0","0","793","135","0","0","261","23,945","75,688","10,673","25,069"
"28789  :  โรงพยาบาลฆ้องชัย","2,615","0","0","0","68","1,009","5","4","0","0","688","99","0","0","100","18,251","56,833","8,595","21,075"
"28790  :  โรงพยาบาลดอนจาน","3,126","0","0","0","72","1,199","7","3","0","0","575","221","0","0","38","17,153","53,398","8,107","19,631"
"28791  :  โรงพยาบาลสามชัย","1,297","0","0","0","4","629","3","2","0","0","229","78","0","0","17","17,070","54,546","7,955","21,406"
"10710  :  โรงพยาบาลสกลนคร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","10,114","4,918","532","125","82","3,498","14","5","0","0","1,560","262","0","0","94","25,641","77,916","10,646","29,951"
"11090  :  โรงพยาบาลกุดบาก","4,153","1,992","310","388","93","1,511","3","3","0","3","867","182","0","0","20","16,415","45,108","8,552","22,854"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","5,377","2,329","76","641","0","2,797","13","6","0","0","1,263","284","0","0","77","22,466","71,368","17,096","49,268"
"11092  :  โรงพยาบาลพังโคน","10,746","7,064","228","605","283","4,276","14","7","0","0","2,319","480","0","0","154","39,552","110,434","18,937","49,024"
"11093  :  โรงพยาบาลวาริชภูมิ","6,638","4,155","38","489","6","3,244","14","8","0","5","1,652","320","0","0","287","34,836","96,879","14,050","37,713"
"11094  :  โรงพยาบาลนิคมน้ำอูน","2,749","1,198","142","112","0","1,021","8","4","0","0","541","206","0","0","65","10,103","31,015","4,733","12,670"
"11095  :  โรงพยาบาลวานรนิวาส","11,228","7,327","443","526","3","4,791","17","10","0","10","2,332","671","0","0","303","52,890","180,957","33,374","89,902"
"11096  :  โรงพยาบาลคำตากล้า","12,140","7,786","518","347","136","3,677","17","7","0","0","1,953","518","0","0","218","28,939","80,971","13,386","30,517"
"11097  :  โรงพยาบาลบ้านม่วง","5,759","3,382","173","395","110","2,835","11","6","0","3","1,175","240","0","0","38","35,397","103,368","15,544","41,738"
"11098  :  โรงพยาบาลอากาศอำนวย","10,632","6,771","822","315","263","3,877","15","4","0","0","2,305","502","0","0","205","33,169","100,281","19,259","53,375"
"11099  :  โรงพยาบาลส่องดาว","4,647","3,455","45","62","0","2,333","12","8","0","0","664","318","0","0","49","22,034","72,864","11,950","33,111"
"11100  :  โรงพยาบาลเต่างอย","1,932","1,159","334","106","1","936","4","2","0","2","486","122","0","0","34","23,796","68,613","8,034","18,016"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","6,872","3,601","578","224","117","3,019","12","9","0","1","1,610","382","0","0","225","24,138","76,722","10,863","30,247"
"11102  :  โรงพยาบาลเจริญศิลป์","8,997","5,903","188","573","224","2,671","10","7","0","2","1,340","563","0","0","126","23,913","71,166","12,529","29,547"
"11103  :  โรงพยาบาลโพนนาแก้ว","2,917","1,388","103","40","26","1,346","4","2","0","2","486","218","0","0","108","22,286","66,916","8,755","25,069"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","22,406","16,677","1,845","1,944","148","8,611","28","13","0","3","4,861","799","0","0","350","118,535","344,837","40,981","87,334"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","9,274","568","2,371","1,146","0","3,978","9","2","0","3","1,434","74","0","0","24","6,232","21,610","3,393","6,339"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","2,797","1,866","240","36","0","1,276","6","2","0","0","669","83","0","0","4","17,731","42,951","7,698","19,835"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","3,216","1,272","386","321","1","0","0","0","0","0","671","184","0","0","27","141,906","397,225","50,266","122,114"
"11104  :  โรงพยาบาลปลาปาก","7,030","4,954","271","312","0","3,889","18","10","0","13","1,259","359","0","1","130","34,352","98,869","10,447","28,192"
"11105  :  โรงพยาบาลท่าอุเทน","3,120","927","294","111","1","1,874","7","3","0","1","818","71","0","0","59","33,994","92,334","15,676","39,203"
"11106  :  โรงพยาบาลบ้านแพง","6,231","3,704","1,054","246","0","2,496","14","6","0","1","1,360","308","0","0","115","26,452","86,334","12,742","32,736"
"11107  :  โรงพยาบาลนาทม","2,408","1,620","59","164","83","1,267","5","3","0","4","434","182","0","0","17","17,365","58,288","7,881","21,749"
"11108  :  โรงพยาบาลเรณูนคร","5,924","3,231","194","658","0","3,320","16","7","0","0","1,482","269","0","0","138","36,957","128,352","13,435","32,111"
"11109  :  โรงพยาบาลนาแก","5,803","3,675","467","963","132","3,531","11","7","0","0","1,325","295","0","0","138","42,716","110,263","18,928","43,476"
"11110  :  โรงพยาบาลศรีสงคราม","6,655","4,301","249","590","0","3,185","10","6","0","4","1,295","436","0","0","93","41,794","138,995","22,972","55,445"
"11111  :  โรงพยาบาลนาหว้า","8,164","5,001","360","617","213","4,306","16","6","0","3","1,836","584","0","0","283","36,296","111,628","13,504","36,330"
"11112  :  โรงพยาบาลโพนสวรรค์","7,245","4,533","554","406","197","3,763","15","7","0","3","1,457","447","0","2","165","36,266","103,649","15,963","37,458"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","1,530","894","122","167","3","964","4","2","0","0","322","64","0","0","34","62,117","177,765","22,687","58,984"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","3,274","1,627","319","126","75","1,312","8","6","0","0","423","220","0","0","61","10,634","33,868","4,776","11,861"
"10712  :  โรงพยาบาลมุกดาหาร","20,520","12,381","1,543","2,980","157","18,952","34","14","0","14","4,210","1,029","0","0","34","115,208","353,052","35,438","89,020"
"11113  :  โรงพยาบาลนิคมคำสร้อย","4,400","2,973","152","525","92","1,919","12","4","0","3","1,054","302","0","0","146","25,615","82,146","14,068","34,315"
"11114  :  โรงพยาบาลดอนตาล","4,672","3,637","37","82","199","2,023","12","6","0","1","1,081","196","0","0","71","24,940","75,917","12,756","24,097"
"11115  :  โรงพยาบาลดงหลวง","6,779","2,452","1,438","117","138","2,335","12","6","0","5","1,056","442","0","0","173","19,383","63,580","8,223","18,000"
"11116  :  โรงพยาบาลคำชะอี","4,400","2,882","487","775","168","1,910","12","4","0","7","1,128","212","0","0","132","31,137","93,206","15,847","35,598"
"11117  :  โรงพยาบาลหว้านใหญ่","1,571","971","152","77","44","943","7","4","0","2","320","119","0","3","47","18,668","47,618","7,217","15,926"
"11118  :  โรงพยาบาลหนองสูง","1,900","1,048","176","321","63","828","8","2","0","1","561","89","0","0","57","17,789","71,041","9,682","29,453"
"06009  :  โรงพยาบาลแม่ตื่น","3,766","2,470","225","178","114","1,210","11","5","0","0","630","281","0","0","39","2,866","5,849","171","174"
"10713  :  โรงพยาบาลนครพิงค์","178","30","0","0","0","75","24","11","0","0","23","22","0","0","0","390,993","783,402","94,244","274,589"
"11119  :  โรงพยาบาลจอมทอง","13,921","9,250","245","903","639","5,264","20","8","0","0","4,926","378","0","0","661","72,259","244,125","35,159","94,446"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","7,873","4,934","188","494","179","3,775","19","11","0","0","2,269","374","0","0","321","43,346","139,333","17,359","42,190"
"11121  :  โรงพยาบาลเชียงดาว","9,171","5,297","856","909","0","6,825","16","9","0","0","2,949","268","0","0","359","48,089","115,648","16,657","42,627"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11124  :  โรงพยาบาลสะเมิง","4,273","3,143","208","392","0","1,882","11","6","0","0","1,262","185","0","0","241","17,442","45,203","8,204","18,717"
"11125  :  โรงพยาบาลฝาง","4,368","2,504","182","394","101","11,703","0","0","0","0","1,339","114","0","0","102","76,656","282,138","30,225","88,505"
"11126  :  โรงพยาบาลแม่อาย","2,961","1,595","136","125","148","2,413","10","3","0","1","977","134","0","0","87","36,553","87,294","16,354","36,355"
"11127  :  โรงพยาบาลพร้าว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","4,978","3,077","611","344","1","2,735","10","4","0","2","1,781","127","0","0","147","67,288","209,243","40,587","104,915"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11130  :  โรงพยาบาลสันทราย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11131  :  โรงพยาบาลหางดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11132  :  โรงพยาบาลฮอด","8,008","4,874","204","379","0","4,077","14","9","0","8","2,112","334","0","0","287","39,941","124,247","14,730","35,920"
"11133  :  โรงพยาบาลดอยเต่า","2,767","2,105","57","190","71","1,308","6","4","0","1","751","183","0","0","130","26,653","105,734","8,794","22,525"
"11134  :  โรงพยาบาลอมก๋อย","8,679","7,361","362","503","180","3,596","13","11","0","10","1,064","752","0","1","178","27,149","82,239","14,715","34,613"
"11135  :  โรงพยาบาลสารภี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","12","0","0","0","0","2,793","7","0","0","0","0","0","0","0","0","21,336","57,674","6,136","12,741"
"11137  :  โรงพยาบาลไชยปราการ","2,590","1,839","89","132","112","1,566","4","3","0","4","965","49","0","0","106","40,347","117,677","17,394","38,875"
"11138  :  โรงพยาบาลแม่วาง","3,811","2,249","182","276","0","0","0","0","0","0","1,347","50","0","0","93","18,650","47,793","12,343","26,625"
"11139  :  โรงพยาบาลแม่ออน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11507  :  โรงพยาบาลกองบิน 41","379","16","4","224","0","0","0","0","0","0","65","1","0","0","0","2,882","7,445","1,789","4,487"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","1,977","1,644","10","2","0","586","15","0","0","0","688","76","0","0","9","12,485","24,931","2,663","11,329"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","7,803","3,495","76","13","0","0","0","0","0","0","2,722","248","0","0","27","19,697","40,864","5,941","18,722"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","9,753","509","30","39","0","5,807","14","0","0","0","1,843","380","0","0","146","89,587","217,134","25,787","65,090"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","10,795","5,553","1,713","53","0","12,203","11","3","0","3","2,295","304","0","0","29","12,803","36,639","5,171","12,615"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","1,705","1,212","54","73","5","566","3","0","0","0","246","125","0","0","36","9,610","30,896","4,874","11,297"
"10714  :  โรงพยาบาลลำพูน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11140  :  โรงพยาบาลแม่ทา","5,764","3,813","425","98","0","4,042","13","6","0","0","1,521","166","0","0","37","31,320","112,728","15,102","41,782"
"11141  :  โรงพยาบาลบ้านโฮ่ง","5,702","2,298","266","484","0","3,709","11","5","0","0","2,260","171","0","0","53","32,563","111,590","18,258","47,957"
"11142  :  โรงพยาบาลลี้","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","4,229","1,376","84","102","115","1,808","10","6","0","2","936","174","0","0","105","16,304","62,235","7,650","22,861"
"11144  :  โรงพยาบาลป่าซาง","6,460","3,772","128","84","163","3,695","9","0","0","0","1,405","248","0","0","240","44,184","139,764","16,551","42,641"
"11145  :  โรงพยาบาลบ้านธิ","8,843","5,684","681","519","0","5,364","21","7","0","0","2,590","239","0","0","366","24,475","91,543","11,623","36,029"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","3,284","2,256","62","1","0","7,415","28","0","0","0","448","9","0","0","27","0","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","1,976","902","52","124","76","936","2","2","0","0","612","75","0","0","56","17,034","69,988","8,758","25,440"
"10672  :  โรงพยาบาลลำปาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","10,323","5,047","2,523","1,577","161","8,357","13","3","0","2","2,929","498","0","0","259","39,305","129,257","15,862","36,679"
"11147  :  โรงพยาบาลเกาะคา","1,403","714","80","333","3","1,049","3","3","0","1","595","32","0","0","4","56,870","186,175","25,849","59,129"
"11148  :  โรงพยาบาลเสริมงาม","5,454","4,183","119","290","167","2,718","11","5","0","1","2,049","234","0","0","395","23,353","95,521","12,156","34,999"
"11149  :  โรงพยาบาลงาว","3,014","1,888","283","278","73","2,233","7","2","0","0","1,105","100","0","0","143","31,862","96,450","14,899","42,484"
"11150  :  โรงพยาบาลแจ้ห่ม","5,024","2,226","236","265","233","2,787","12","5","0","3","1,919","218","0","1","230","30,468","117,925","10,910","31,774"
"11151  :  โรงพยาบาลวังเหนือ","4,733","3,100","397","514","43","2,735","11","6","0","1","1,777","180","0","0","51","32,323","129,517","13,642","35,879"
"11152  :  โรงพยาบาลเถิน","4,709","2,894","231","97","0","3,463","7","4","0","1","1,490","207","0","0","107","49,667","170,365","18,826","58,440"
"11153  :  โรงพยาบาลแม่พริก","4,504","2,408","1,088","283","33","2,528","12","5","0","3","1,544","223","0","0","69","12,693","48,731","5,827","17,423"
"11154  :  โรงพยาบาลแม่ทะ","4,699","2,364","668","201","199","2,171","9","5","0","2","1,615","132","0","0","138","44,908","129,345","15,970","31,365"
"11155  :  โรงพยาบาลสบปราบ","7,504","5,794","234","390","284","3,448","16","8","0","5","2,677","350","0","0","236","21,224","88,941","9,976","24,038"
"11156  :  โรงพยาบาลห้างฉัตร","8,472","4,511","1,188","800","63","6,253","10","4","0","2","2,450","225","0","0","65","48,363","160,534","22,565","54,932"
"11157  :  โรงพยาบาลเมืองปาน","3,247","2,342","91","197","113","1,834","10","6","0","1","1,298","123","0","0","135","23,682","83,984","12,403","30,367"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","26,506","12,010","3,301","6,214","250","5,556","15","37","0","0","6,193","416","0","0","65","152,921","554,883","56,777","144,793"
"11158  :  โรงพยาบาลตรอน","5,312","3,144","1,295","543","199","2,555","10","7","0","0","1,707","198","0","0","1","26,560","99,939","13,550","35,227"
"11159  :  โรงพยาบาลท่าปลา","5,439","3,657","287","293","139","2,512","13","8","0","0","1,523","347","0","0","1","29,583","99,769","12,323","30,584"
"11160  :  โรงพยาบาลน้ำปาด","4,080","2,169","1,078","356","115","2,150","6","4","0","0","1,309","133","0","0","202","26,674","93,567","10,546","29,567"
"11161  :  โรงพยาบาลฟากท่า","3,636","1,922","160","609","114","1,752","11","7","0","1","1,204","168","0","0","92","11,105","49,954","5,485","15,744"
"11162  :  โรงพยาบาลบ้านโคก","3,042","1,693","632","227","89","1,900","7","4","0","0","692","137","0","0","0","10,852","36,598","4,433","12,283"
"11163  :  โรงพยาบาลพิชัย","5,094","2,802","560","621","218","2,987","9","7","0","0","1,618","224","0","0","199","52,024","171,430","17,947","53,622"
"11164  :  โรงพยาบาลลับแล","6,392","3,782","745","157","137","3,592","8","2","0","0","2,046","191","0","0","6","57,538","152,424","12,831","32,204"
"11165  :  โรงพยาบาลทองแสนขัน","4,716","2,187","238","268","120","2,005","8","5","0","2","1,145","263","0","0","235","20,228","72,834","9,097","25,784"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","2,554","1,065","85","92","0","515","1","0","0","0","75","6","0","0","1","26,077","68,261","11,882","35,534"
"10715  :  โรงพยาบาลแพร่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11166  :  โรงพยาบาลร้องกวาง","3,576","2,461","105","225","113","1,619","9","3","0","3","1,052","164","0","0","103","39,183","129,534","22,226","50,782"
"11167  :  โรงพยาบาลลอง","7,449","5,054","120","572","161","4,134","12","9","0","3","2,545","294","0","0","361","38,719","131,610","15,075","37,064"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11170  :  โรงพยาบาลสอง","7,192","5,541","95","451","180","4,606","16","6","0","3","2,876","256","0","0","273","37,864","138,932","18,218","48,732"
"11171  :  โรงพยาบาลวังชิ้น","3,190","2,234","146","269","0","1,964","6","6","0","0","1,185","167","0","0","3","28,164","121,250","14,129","39,349"
"11172  :  โรงพยาบาลหนองม่วงไข่","2,359","1,534","109","229","99","1,215","6","2","0","3","789","96","0","0","131","17,171","60,628","9,567","26,638"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","8,609","5,652","82","532","0","4,449","11","17","0","0","2,305","311","0","0","474","28,374","103,249","15,476","44,936"
"10716  :  โรงพยาบาลน่าน","17,832","7,625","1,321","66","236","42,389","33","0","0","0","5,451","661","0","2","24","120,234","328,912","65,290","155,420"
"11173  :  โรงพยาบาลแม่จริม","2,395","1,343","90","148","76","1,013","8","5","0","0","716","84","0","0","3","12,890","45,424","5,765","13,960"
"11174  :  โรงพยาบาลบ้านหลวง","1,819","1,282","185","178","73","1,075","13","5","0","6","508","96","0","0","90","9,530","38,683","4,332","10,623"
"11175  :  โรงพยาบาลนาน้อย","3,881","2,261","116","777","125","1,977","12","6","0","2","1,504","145","0","0","116","26,387","87,952","10,308","25,897"
"11176  :  โรงพยาบาลท่าวังผา","3,222","1,503","64","533","96","1,662","7","4","0","3","1,078","135","0","0","95","36,812","128,719","16,306","44,733"
"11177  :  โรงพยาบาลเวียงสา","8,248","3,830","640","1,017","177","3,323","15","6","0","2","2,843","208","0","0","199","50,787","140,126","19,929","41,059"
"11178  :  โรงพยาบาลทุ่งช้าง","2,547","1,662","74","195","97","1,380","7","6","0","5","717","127","0","0","62","15,753","59,920","6,340","16,274"
"11179  :  โรงพยาบาลเชียงกลาง","3,012","1,888","301","492","118","1,595","7","4","0","1","1,210","132","0","0","99","21,539","77,963","11,447","28,113"
"11180  :  โรงพยาบาลนาหมื่น","3,044","1,497","69","291","82","1,604","14","5","0","0","1,192","153","0","1","105","11,330","49,099","6,144","16,559"
"11181  :  โรงพยาบาลสันติสุข","3,116","2,245","152","48","136","1,578","8","4","0","2","915","186","0","0","82","12,081","54,279","6,707","19,256"
"11182  :  โรงพยาบาลบ่อเกลือ","2,167","1,188","50","59","53","767","8","4","0","0","342","92","0","0","23","13,549","46,325","4,755","9,906"
"11183  :  โรงพยาบาลสองแคว","2,043","589","244","435","66","1,100","7","3","0","0","604","126","0","0","14","9,174","28,314","3,716","7,598"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","4,031","1,617","544","533","61","1,789","8","2","0","2","1,314","150","0","0","139","54,186","172,524","24,514","58,092"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","1,497","296","49","169","0","587","2","0","0","0","26","6","0","0","1","6,742","22,667","3,832","6,955"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","950","672","136","5","3","345","3","2","0","0","153","57","0","0","19","8,502","26,465","2,551","5,766"
"25017  :  โรงพยาบาลภูเพียง","943","476","66","194","28","418","1","1","0","0","261","40","0","0","13","46,652","113,747","8,541","18,562"
"10717  :  โรงพยาบาลพะเยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11184  :  โรงพยาบาลจุน","4,951","2,825","196","439","235","3,741","12","5","0","2","1,924","256","0","0","182","34,401","115,990","14,058","35,580"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11186  :  โรงพยาบาลดอกคำใต้","3,841","1,836","62","464","0","2,536","10","4","0","3","1,360","126","0","0","168","45,348","114,476","14,166","27,997"
"11187  :  โรงพยาบาลปง","2,921","2,149","127","287","147","1,953","8","7","0","0","1,105","100","0","0","25","36,475","132,145","15,035","33,989"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","51","0","0","1","0","93","1","0","0","0","14","0","0","0","1","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","7,102","463","70","54","0","334","1","0","0","0","0","1","0","0","0","27,240","64,308","5,920","12,902"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","20,278","7,345","1,286","3,377","0","11,605","31","12","0","7","5,116","385","0","0","123","183,683","496,680","132,926","321,416"
"11189  :  โรงพยาบาลเทิง","7,552","5,688","449","968","233","4,664","21","8","0","1","2,505","345","0","0","30","56,616","168,434","21,892","45,627"
"11190  :  โรงพยาบาลพาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11191  :  โรงพยาบาลป่าแดด","1,950","1,442","218","151","0","1,718","6","4","0","0","729","59","0","0","22","22,094","79,374","12,290","31,459"
"11192  :  โรงพยาบาลแม่จัน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11193  :  โรงพยาบาลเชียงแสน","3,062","2,326","193","115","17","1,625","5","3","0","3","675","136","0","0","63","42,488","129,801","17,088","44,811"
"11194  :  โรงพยาบาลแม่สาย","28,489","12,593","9,044","340","0","10,217","8","5","0","0","5,187","1,507","0","0","33","85,293","215,376","25,270","50,306"
"11195  :  โรงพยาบาลแม่สรวย","4,622","3,368","406","415","161","2,084","14","4","0","3","1,397","246","0","0","96","62,710","195,342","21,624","51,914"
