"โรงพยาบาล","ประชากรที่มีอายุ 60 ปีขึ้นไป (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดสังคม (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดบ้าน (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดเตียง (คน)"
"ทั้งหมด","คัดกรองความเครียด","ร้อยละ","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","2,106","0","0.00","0","0","0","2,068","0","0","0","0","31","0","0","0","0","7","0","0","0","0"
"11064  :  โรงพยาบาลธวัชบุรี","1,060","152","14.34","151","1","0","1,037","148","147","1","0","18","3","3","0","0","5","1","1","0","0"
"11065  :  โรงพยาบาลพนมไพร","1,538","0","0.00","0","0","0","1,444","0","0","0","0","86","0","0","0","0","8","0","0","0","0"
"11066  :  โรงพยาบาลโพนทอง","1,372","3","0.22","3","0","0","1,307","3","3","0","0","58","0","0","0","0","7","0","0","0","0"
"11067  :  โรงพยาบาลโพธิ์ชัย","1,094","0","0.00","0","0","0","1,063","0","0","0","0","28","0","0","0","0","3","0","0","0","0"
"11068  :  โรงพยาบาลหนองพอก","1,305","1,075","82.38","1,075","0","0","1,299","1,070","1,070","0","0","6","5","5","0","0","0","0","0","0","0"
"11069  :  โรงพยาบาลเสลภูมิ","1,800","0","0.00","0","0","0","1,692","0","0","0","0","95","0","0","0","0","13","0","0","0","0"
"11070  :  โรงพยาบาลสุวรรณภูมิ","2,834","1","0.04","1","0","0","2,682","1","1","0","0","130","0","0","0","0","22","0","0","0","0"
"11071  :  โรงพยาบาลเมืองสรวง","629","7","1.11","7","0","0","618","7","7","0","0","8","0","0","0","0","3","0","0","0","0"
"11072  :  โรงพยาบาลโพนทราย","1,041","56","5.38","55","1","0","990","54","53","1","0","49","2","2","0","0","2","0","0","0","0"
"11073  :  โรงพยาบาลอาจสามารถ","1,580","0","0.00","0","0","0","1,494","0","0","0","0","82","0","0","0","0","4","0","0","0","0"
"11074  :  โรงพยาบาลเมยวดี","624","3","0.48","3","0","0","607","2","2","0","0","17","1","1","0","0","0","0","0","0","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","945","173","18.31","173","0","0","921","155","155","0","0","15","11","11","0","0","9","7","7","0","0"
"11076  :  โรงพยาบาลจังหาร","1,165","0","0.00","0","0","0","1,148","0","0","0","0","12","0","0","0","0","5","0","0","0","0"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","8","3","37.50","3","0","0","8","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","803","1","0.12","1","0","0","788","1","1","0","0","8","0","0","0","0","7","0","0","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","316","2","0.63","2","0","0","306","2","2","0","0","8","0","0","0","0","2","0","0","0","0"
"27989  :  โรงพยาบาลเชียงขวัญ","309","0","0.00","0","0","0","283","0","0","0","0","23","0","0","0","0","3","0","0","0","0"
"27990  :  โรงพยาบาลหนองฮี","481","0","0.00","0","0","0","454","0","0","0","0","23","0","0","0","0","4","0","0","0","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","410","4","0.98","4","0","0","385","4","4","0","0","23","0","0","0","0","2","0","0","0","0"
"11077  :  โรงพยาบาลนามน","930","1","0.11","1","0","0","929","1","1","0","0","1","0","0","0","0","0","0","0","0","0"
"11078  :  โรงพยาบาลกมลาไสย","900","0","0.00","0","0","0","898","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"11079  :  โรงพยาบาลร่องคำ","862","1","0.12","1","0","0","766","1","1","0","0","92","0","0","0","0","4","0","0","0","0"
"11080  :  โรงพยาบาลเขาวง","878","462","52.62","460","2","0","827","411","409","2","0","46","46","46","0","0","5","5","5","0","0"
"11081  :  โรงพยาบาลยางตลาด","2,184","0","0.00","0","0","0","2,159","0","0","0","0","22","0","0","0","0","3","0","0","0","0"
"11082  :  โรงพยาบาลห้วยเม็ก","959","1","0.10","1","0","0","933","1","1","0","0","19","0","0","0","0","7","0","0","0","0"
"11083  :  โรงพยาบาลสหัสขันธ์","24","0","0.00","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11084  :  โรงพยาบาลคำม่วง","1,227","864","70.42","859","5","0","1,171","821","817","4","0","52","40","39","1","0","4","3","3","0","0"
"11085  :  โรงพยาบาลท่าคันโท","47","1","2.13","1","0","0","32","1","1","0","0","15","0","0","0","0","0","0","0","0","0"
"11086  :  โรงพยาบาลหนองกุงศรี","1,077","1,063","98.70","1,063","0","0","1,044","1,034","1,034","0","0","26","23","23","0","0","7","6","6","0","0"
"11087  :  โรงพยาบาลสมเด็จ","673","0","0.00","0","0","0","653","0","0","0","0","16","0","0","0","0","4","0","0","0","0"
"11088  :  โรงพยาบาลห้วยผึ้ง","1,287","2","0.16","2","0","0","1,250","2","2","0","0","34","0","0","0","0","3","0","0","0","0"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","1,766","0","0.00","0","0","0","1,680","0","0","0","0","79","0","0","0","0","7","0","0","0","0"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","688","590","85.76","590","0","0","687","589","589","0","0","1","1","1","0","0","0","0","0","0","0"
"28789  :  โรงพยาบาลฆ้องชัย","676","0","0.00","0","0","0","629","0","0","0","0","42","0","0","0","0","5","0","0","0","0"
"28790  :  โรงพยาบาลดอนจาน","477","1","0.21","0","1","0","466","1","0","1","0","8","0","0","0","0","3","0","0","0","0"
"28791  :  โรงพยาบาลสามชัย","168","111","66.07","111","0","0","160","106","106","0","0","8","5","5","0","0","0","0","0","0","0"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","973","0","0.00","0","0","0","937","0","0","0","0","33","0","0","0","0","3","0","0","0","0"
"11090  :  โรงพยาบาลกุดบาก","402","25","6.22","25","0","0","398","24","24","0","0","3","1","1","0","0","1","0","0","0","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","983","0","0.00","0","0","0","981","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"11092  :  โรงพยาบาลพังโคน","1,518","2","0.13","2","0","0","1,488","2","2","0","0","30","0","0","0","0","0","0","0","0","0"
"11093  :  โรงพยาบาลวาริชภูมิ","135","0","0.00","0","0","0","132","0","0","0","0","2","0","0","0","0","1","0","0","0","0"
"11094  :  โรงพยาบาลนิคมน้ำอูน","85","0","0.00","0","0","0","84","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","1,015","949","93.50","949","0","0","1,012","946","946","0","0","1","1","1","0","0","2","2","2","0","0"
"11096  :  โรงพยาบาลคำตากล้า","1,292","2","0.15","2","0","0","1,292","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","41","1","2.44","1","0","0","41","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11098  :  โรงพยาบาลอากาศอำนวย","1,470","929","63.20","929","0","0","1,469","929","929","0","0","1","0","0","0","0","0","0","0","0","0"
"11099  :  โรงพยาบาลส่องดาว","5","4","80.00","4","0","0","5","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"11100  :  โรงพยาบาลเต่างอย","260","2","0.77","2","0","0","248","2","2","0","0","11","0","0","0","0","1","0","0","0","0"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","1,212","1","0.08","1","0","0","1,168","1","1","0","0","36","0","0","0","0","8","0","0","0","0"
"11102  :  โรงพยาบาลเจริญศิลป์","911","281","30.85","281","0","0","909","279","279","0","0","2","2","2","0","0","0","0","0","0","0"
"11103  :  โรงพยาบาลโพนนาแก้ว","433","380","87.76","373","7","0","403","359","352","7","0","28","20","20","0","0","2","1","1","0","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","2,351","1,957","83.24","1,957","0","0","2,308","1,949","1,949","0","0","32","6","6","0","0","11","2","2","0","0"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","20","2","10.00","2","0","0","19","2","2","0","0","1","0","0","0","0","0","0","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","587","0","0.00","0","0","0","587","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","42","0","0.00","0","0","0","25","0","0","0","0","14","0","0","0","0","3","0","0","0","0"
"11104  :  โรงพยาบาลปลาปาก","1,029","0","0.00","0","0","0","1,026","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","636","0","0.00","0","0","0","581","0","0","0","0","52","0","0","0","0","3","0","0","0","0"
"11106  :  โรงพยาบาลบ้านแพง","1,210","0","0.00","0","0","0","1,148","0","0","0","0","47","0","0","0","0","15","0","0","0","0"
"11107  :  โรงพยาบาลนาทม","328","1","0.30","1","0","0","323","1","1","0","0","4","0","0","0","0","1","0","0","0","0"
"11108  :  โรงพยาบาลเรณูนคร","1,326","1","0.08","1","0","0","1,270","1","1","0","0","40","0","0","0","0","16","0","0","0","0"
"11109  :  โรงพยาบาลนาแก","955","9","0.94","9","0","0","912","5","5","0","0","31","2","2","0","0","12","2","2","0","0"
"11110  :  โรงพยาบาลศรีสงคราม","1,005","317","31.54","315","2","0","984","314","312","2","0","18","2","2","0","0","3","1","1","0","0"
"11111  :  โรงพยาบาลนาหว้า","1,375","0","0.00","0","0","0","1,358","0","0","0","0","17","0","0","0","0","0","0","0","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","1,221","424","34.73","423","1","0","1,198","422","421","1","0","13","1","1","0","0","10","1","1","0","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","252","247","98.02","247","0","0","247","242","242","0","0","3","3","3","0","0","2","2","2","0","0"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","372","59","15.86","58","1","0","320","11","11","0","0","49","45","44","1","0","3","3","3","0","0"
"10712  :  โรงพยาบาลมุกดาหาร","2,777","2,442","87.94","2,442","0","0","2,766","2,442","2,442","0","0","9","0","0","0","0","2","0","0","0","0"
"11113  :  โรงพยาบาลนิคมคำสร้อย","866","4","0.46","4","0","0","845","3","3","0","0","19","1","1","0","0","2","0","0","0","0"
"11114  :  โรงพยาบาลดอนตาล","905","0","0.00","0","0","0","848","0","0","0","0","53","0","0","0","0","4","0","0","0","0"
"11115  :  โรงพยาบาลดงหลวง","865","0","0.00","0","0","0","839","0","0","0","0","22","0","0","0","0","4","0","0","0","0"
"11116  :  โรงพยาบาลคำชะอี","945","735","77.78","735","0","0","935","727","727","0","0","9","8","8","0","0","1","0","0","0","0"
"11117  :  โรงพยาบาลหว้านใหญ่","231","1","0.43","1","0","0","210","1","1","0","0","17","0","0","0","0","4","0","0","0","0"
"11118  :  โรงพยาบาลหนองสูง","470","146","31.06","146","0","0","374","115","115","0","0","90","30","30","0","0","6","1","1","0","0"
"06009  :  โรงพยาบาลแม่ตื่น","547","1","0.18","1","0","0","533","1","1","0","0","12","0","0","0","0","2","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","7","6","85.71","6","0","0","7","6","6","0","0","0","0","0","0","0","0","0","0","0","0"
"11119  :  โรงพยาบาลจอมทอง","4,359","3,793","87.02","3,785","8","0","4,302","3,762","3,754","8","0","40","23","23","0","0","17","8","8","0","0"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","1,932","1,715","88.77","1,617","98","0","1,913","1,701","1,603","98","0","15","12","12","0","0","4","2","2","0","0"
"11121  :  โรงพยาบาลเชียงดาว","1,068","1","0.09","1","0","0","988","1","1","0","0","71","0","0","0","0","9","0","0","0","0"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11124  :  โรงพยาบาลสะเมิง","1,125","309","27.47","308","1","0","1,110","309","308","1","0","11","0","0","0","0","4","0","0","0","0"
"11125  :  โรงพยาบาลฝาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11126  :  โรงพยาบาลแม่อาย","801","752","93.88","748","4","0","776","729","725","4","0","19","17","17","0","0","6","6","6","0","0"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","1,622","904","55.73","904","0","0","1,600","891","891","0","0","13","6","6","0","0","9","7","7","0","0"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11132  :  โรงพยาบาลฮอด","1,835","633","34.50","631","2","0","1,807","622","621","1","0","20","9","9","0","0","8","2","1","1","0"
"11133  :  โรงพยาบาลดอยเต่า","655","82","12.52","61","21","0","653","81","60","21","0","2","1","1","0","0","0","0","0","0","0"
"11134  :  โรงพยาบาลอมก๋อย","919","674","73.34","673","1","0","904","663","662","1","0","13","9","9","0","0","2","2","2","0","0"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11137  :  โรงพยาบาลไชยปราการ","781","9","1.15","5","4","0","779","9","5","4","0","1","0","0","0","0","1","0","0","0","0"
"11138  :  โรงพยาบาลแม่วาง","1,150","940","81.74","939","1","0","1,121","915","914","1","0","25","21","21","0","0","4","4","4","0","0"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11507  :  โรงพยาบาลกองบิน 41","2","0","0.00","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","626","5","0.80","5","0","0","618","4","4","0","0","6","1","1","0","0","2","0","0","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","2,288","47","2.05","46","1","0","2,127","47","46","1","0","3","0","0","0","0","158","0","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","491","6","1.22","6","0","0","470","6","6","0","0","17","0","0","0","0","4","0","0","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","1,380","1,174","85.07","1,174","0","0","1,354","1,168","1,168","0","0","19","2","2","0","0","7","4","4","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","215","199","92.56","198","1","0","205","189","188","1","0","9","9","9","0","0","1","1","1","0","0"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11140  :  โรงพยาบาลแม่ทา","1,277","0","0.00","0","0","0","1,251","0","0","0","0","17","0","0","0","0","9","0","0","0","0"
"11141  :  โรงพยาบาลบ้านโฮ่ง","1,713","1,649","96.26","1,649","0","0","1,688","1,646","1,646","0","0","16","2","2","0","0","9","1","1","0","0"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","789","40","5.07","35","5","0","735","29","27","2","0","45","10","7","3","0","9","1","1","0","0"
"11144  :  โรงพยาบาลป่าซาง","1,236","5","0.40","5","0","0","1,213","5","5","0","0","18","0","0","0","0","5","0","0","0","0"
"11145  :  โรงพยาบาลบ้านธิ","2,299","1","0.04","0","1","0","2,220","1","0","1","0","54","0","0","0","0","25","0","0","0","0"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","280","2","0.71","2","0","0","274","2","2","0","0","6","0","0","0","0","0","0","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","517","1","0.19","1","0","0","513","1","1","0","0","2","0","0","0","0","2","0","0","0","0"
"10672  :  โรงพยาบาลลำปาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","2,336","2,035","87.11","2,034","1","0","2,321","2,030","2,029","1","0","9","4","4","0","0","6","1","1","0","0"
"11147  :  โรงพยาบาลเกาะคา","509","398","78.19","397","1","0","495","385","384","1","0","8","7","7","0","0","6","6","6","0","0"
"11148  :  โรงพยาบาลเสริมงาม","1,726","0","0.00","0","0","0","1,692","0","0","0","0","23","0","0","0","0","11","0","0","0","0"
"11149  :  โรงพยาบาลงาว","857","16","1.87","16","0","0","819","16","16","0","0","24","0","0","0","0","14","0","0","0","0"
"11150  :  โรงพยาบาลแจ้ห่ม","1,602","269","16.79","269","0","0","1,585","268","268","0","0","14","1","1","0","0","3","0","0","0","0"
"11151  :  โรงพยาบาลวังเหนือ","1,523","0","0.00","0","0","0","1,508","0","0","0","0","10","0","0","0","0","5","0","0","0","0"
"11152  :  โรงพยาบาลเถิน","1,233","0","0.00","0","0","0","1,212","0","0","0","0","18","0","0","0","0","3","0","0","0","0"
"11153  :  โรงพยาบาลแม่พริก","1,371","1,283","93.58","1,283","0","0","1,316","1,235","1,235","0","0","45","39","39","0","0","10","9","9","0","0"
"11154  :  โรงพยาบาลแม่ทะ","1,360","1,010","74.26","1,010","0","0","1,345","999","999","0","0","13","10","10","0","0","2","1","1","0","0"
"11155  :  โรงพยาบาลสบปราบ","2,264","2","0.09","2","0","0","2,228","2","2","0","0","19","0","0","0","0","17","0","0","0","0"
"11156  :  โรงพยาบาลห้างฉัตร","2,021","6","0.30","6","0","0","1,961","6","6","0","0","40","0","0","0","0","20","0","0","0","0"
"11157  :  โรงพยาบาลเมืองปาน","1,115","1","0.09","1","0","0","1,078","1","1","0","0","28","0","0","0","0","9","0","0","0","0"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","3,949","23","0.58","23","0","0","3,902","22","22","0","0","39","1","1","0","0","8","0","0","0","0"
"11158  :  โรงพยาบาลตรอน","1,415","5","0.35","5","0","0","1,407","5","5","0","0","5","0","0","0","0","3","0","0","0","0"
"11159  :  โรงพยาบาลท่าปลา","523","199","38.05","199","0","0","516","196","196","0","0","3","1","1","0","0","4","2","2","0","0"
"11160  :  โรงพยาบาลน้ำปาด","374","0","0.00","0","0","0","372","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"11161  :  โรงพยาบาลฟากท่า","582","537","92.27","517","20","0","580","536","516","20","0","2","1","1","0","0","0","0","0","0","0"
"11162  :  โรงพยาบาลบ้านโคก","391","2","0.51","2","0","0","386","2","2","0","0","4","0","0","0","0","1","0","0","0","0"
"11163  :  โรงพยาบาลพิชัย","1,138","1,084","95.25","1,070","14","0","1,127","1,073","1,059","14","0","8","8","8","0","0","3","3","3","0","0"
"11164  :  โรงพยาบาลลับแล","1,801","5","0.28","5","0","0","1,796","5","5","0","0","3","0","0","0","0","2","0","0","0","0"
"11165  :  โรงพยาบาลทองแสนขัน","974","1","0.10","1","0","0","955","1","1","0","0","11","0","0","0","0","8","0","0","0","0"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","4","0","0.00","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11166  :  โรงพยาบาลร้องกวาง","944","560","59.32","549","11","0","916","535","525","10","0","27","24","23","1","0","1","1","1","0","0"
"11167  :  โรงพยาบาลลอง","2,189","94","4.29","94","0","0","2,145","94","94","0","0","31","0","0","0","0","13","0","0","0","0"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11170  :  โรงพยาบาลสอง","2,620","0","0.00","0","0","0","2,593","0","0","0","0","21","0","0","0","0","6","0","0","0","0"
"11171  :  โรงพยาบาลวังชิ้น","1,033","0","0.00","0","0","0","997","0","0","0","0","27","0","0","0","0","9","0","0","0","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","697","1","0.14","1","0","0","675","1","1","0","0","20","0","0","0","0","2","0","0","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","2,039","642","31.49","642","0","0","1,996","634","634","0","0","28","4","4","0","0","15","4","4","0","0"
"10716  :  โรงพยาบาลน่าน","4,796","0","0.00","0","0","0","4,639","0","0","0","0","125","0","0","0","0","32","0","0","0","0"
"11173  :  โรงพยาบาลแม่จริม","635","1","0.16","1","0","0","624","1","1","0","0","8","0","0","0","0","3","0","0","0","0"
"11174  :  โรงพยาบาลบ้านหลวง","437","0","0.00","0","0","0","419","0","0","0","0","9","0","0","0","0","9","0","0","0","0"
"11175  :  โรงพยาบาลนาน้อย","1,373","0","0.00","0","0","0","1,342","0","0","0","0","28","0","0","0","0","3","0","0","0","0"
"11176  :  โรงพยาบาลท่าวังผา","943","0","0.00","0","0","0","900","0","0","0","0","32","0","0","0","0","11","0","0","0","0"
"11177  :  โรงพยาบาลเวียงสา","2,451","0","0.00","0","0","0","2,352","0","0","0","0","81","0","0","0","0","18","0","0","0","0"
"11178  :  โรงพยาบาลทุ่งช้าง","585","0","0.00","0","0","0","575","0","0","0","0","7","0","0","0","0","3","0","0","0","0"
"11179  :  โรงพยาบาลเชียงกลาง","1,034","0","0.00","0","0","0","1,025","0","0","0","0","7","0","0","0","0","2","0","0","0","0"
"11180  :  โรงพยาบาลนาหมื่น","1,066","21","1.97","21","0","0","1,050","21","21","0","0","12","0","0","0","0","4","0","0","0","0"
"11181  :  โรงพยาบาลสันติสุข","832","0","0.00","0","0","0","822","0","0","0","0","10","0","0","0","0","0","0","0","0","0"
"11182  :  โรงพยาบาลบ่อเกลือ","280","98","35.00","98","0","0","278","97","97","0","0","2","1","1","0","0","0","0","0","0","0"
"11183  :  โรงพยาบาลสองแคว","499","0","0.00","0","0","0","497","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","1,147","2","0.17","2","0","0","1,143","1","1","0","0","2","1","1","0","0","2","0","0","0","0"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","3","0","0.00","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","105","0","0.00","0","0","0","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","210","2","0.95","1","1","0","200","2","1","1","0","8","0","0","0","0","2","0","0","0","0"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11184  :  โรงพยาบาลจุน","1,724","0","0.00","0","0","0","1,701","0","0","0","0","17","0","0","0","0","6","0","0","0","0"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11186  :  โรงพยาบาลดอกคำใต้","1,184","0","0.00","0","0","0","1,134","0","0","0","0","49","0","0","0","0","1","0","0","0","0"
"11187  :  โรงพยาบาลปง","431","1","0.23","1","0","0","406","1","1","0","0","25","0","0","0","0","0","0","0","0","0"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","1","0","0.00","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
